Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
42,2026-09-23 17:58:33,Ours,0.01,1.675065179910226,54.96,54.97,41,69.1191,1:09.12,67.7086,0.2159,1.1928,2579.7487,42:59.75,10,"5,1,3,9,6,0,7,4,8,2",5:185;1:179;3:177;9:186;6:125;0:54;7:73;4:200;8:154;2:147,"5:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28];1:[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26,28];3:[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26];9:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28];6:[0,1,2,4,5,6,10,13,18,21,24,26];0:[2,4,6,13,26];7:[0,4,6,13,18,21,26];4:[0,2,4,5,6,8,9,10,11,12,13,14,18,19,21,23,24,25,26,28];8:[0,1,2,4,5,6,9,10,11,12,13,18,21,24,26];2:[0,4,5,6,9,10,12,13,14,18,20,21,24,26]","c5:bw=185,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28]; c1:bw=179,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26,28]; c3:bw=177,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26]; c9:bw=186,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28]; c6:bw=125,experts=[0,1,2,4,5,6,10,13,18,21,24,26]; c0:bw=54,experts=[2,4,6,13,26]; c7:bw=73,experts=[0,4,6,13,18,21,26]; c4:bw=200,experts=[0,2,4,5,6,8,9,10,11,12,13,14,18,19,21,23,24,25,26,28]; c8:bw=154,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,24,26]; c2:bw=147,experts=[0,4,5,6,9,10,12,13,14,18,20,21,24,26]","9.1612,6.4190,7.4140,5.1416,9.4276,6.4119,5.9497,7.8955,5.8398,4.0482"
43,2026-09-23 17:59:40,Ours,0.01,1.668153273399645,55.79,55.79,43,66.5075,1:06.51,64.6397,0.2725,1.5933,2646.2803,44:06.28,10,"5,1,2,8,9,7,4,6,3,0",5:194;1:213;2:186;8:165;9:116;7:77;4:126;6:44;3:237;0:78,"5:[0,4,5,6,8,9,10,11,12,13,14,18,20,21,23,24,25,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,21,23,24,25,26,28];2:[0,1,2,4,5,6,9,10,11,12,13,16,18,21,24,25,26,28];8:[0,4,5,6,9,10,11,12,13,14,18,20,21,24,25,26];9:[0,2,4,5,6,9,10,13,18,21,26];7:[4,5,6,13,18,21,26];4:[0,2,4,5,6,9,10,12,13,18,24,26];6:[4,6,13,26];3:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28];0:[4,5,13,18,21,24,26]","c5:bw=194,experts=[0,4,5,6,8,9,10,11,12,13,14,18,20,21,23,24,25,26,28]; c1:bw=213,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,21,23,24,25,26,28]; c2:bw=186,experts=[0,1,2,4,5,6,9,10,11,12,13,16,18,21,24,25,26,28]; c8:bw=165,experts=[0,4,5,6,9,10,11,12,13,14,18,20,21,24,25,26]; c9:bw=116,experts=[0,2,4,5,6,9,10,13,18,21,26]; c7:bw=77,experts=[4,5,6,13,18,21,26]; c4:bw=126,experts=[0,2,4,5,6,9,10,12,13,18,24,26]; c6:bw=44,experts=[4,6,13,26]; c3:bw=237,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28]; c0:bw=78,experts=[4,5,13,18,21,24,26]","6.7908,4.8097,4.1006,5.9404,4.1258,5.3322,9.7682,9.4565,7.4293,6.8860"
44,2026-09-23 18:00:56,Ours,0.01,1.6554308404745939,55.91,55.91,44,76.0124,1:16.01,74.2046,0.2683,1.5375,2722.3248,45:22.32,10,"0,3,4,2,7,5,6,9,8,1",0:244;3:171;4:105;2:134;7:275;5:88;6:75;9:136;8:126;1:163,"0:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,28];3:[0,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28];4:[2,4,5,6,10,12,13,18,24,26];2:[0,2,4,5,6,9,10,12,13,18,21,24,26];7:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,30];5:[2,4,5,6,13,18,24,26];6:[4,5,6,13,18,24,26];9:[0,2,4,5,6,9,10,13,18,21,24,25,26];8:[0,4,5,6,9,10,12,13,18,21,24,26];1:[0,1,2,4,5,6,9,10,11,12,13,18,21,24,26,31]","c0:bw=244,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,28]; c3:bw=171,experts=[0,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28]; c4:bw=105,experts=[2,4,5,6,10,12,13,18,24,26]; c2:bw=134,experts=[0,2,4,5,6,9,10,12,13,18,21,24,26]; c7:bw=275,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,30]; c5:bw=88,experts=[2,4,5,6,13,18,24,26]; c6:bw=75,experts=[4,5,6,13,18,24,26]; c9:bw=136,experts=[0,2,4,5,6,9,10,13,18,21,24,25,26]; c8:bw=126,experts=[0,4,5,6,9,10,12,13,18,21,24,26]; c1:bw=163,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,24,26,31]","7.4245,7.8047,9.8952,5.4259,6.8002,8.6695,9.2495,5.0843,7.6855,6.1653"
45,2026-09-23 18:02:10,Ours,0.01,1.6461275528499393,55.96,55.96,45,74.4257,1:14.43,72.5703,0.2719,1.5814,2796.784,46:36.78,10,"8,0,3,4,7,2,9,6,5,1",8:201;0:131;3:245;4:235;7:131;2:180;9:91;6:14;5:163;1:204,"8:[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,23,24,25,26,28];0:[0,4,5,6,9,10,12,13,18,20,21,24,26];3:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,30];4:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28];7:[0,2,4,5,6,9,10,12,13,18,21,24,26];2:[0,1,2,4,5,6,9,10,11,12,13,15,18,21,24,25,26,28];9:[0,4,5,6,10,13,18,21,26];6:[4];5:[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26];1:[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,23,24,25,26,28]","c8:bw=201,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,23,24,25,26,28]; c0:bw=131,experts=[0,4,5,6,9,10,12,13,18,20,21,24,26]; c3:bw=245,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,30]; c4:bw=235,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28]; c7:bw=131,experts=[0,2,4,5,6,9,10,12,13,18,21,24,26]; c2:bw=180,experts=[0,1,2,4,5,6,9,10,11,12,13,15,18,21,24,25,26,28]; c9:bw=91,experts=[0,4,5,6,10,13,18,21,26]; c6:bw=14,experts=[4]; c5:bw=163,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26]; c1:bw=204,experts=[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,23,24,25,26,28]","7.7751,6.8950,7.3617,9.8314,6.3863,4.9491,4.7979,9.2092,9.0113,6.3531"
46,2026-09-23 18:03:27,Ours,0.01,1.6391464193647995,56.97,56.97,46,76.8366,1:16.84,74.9933,0.2881,1.5493,2873.6521,47:53.65,10,"9,3,6,1,4,5,2,8,0,7",9:134;3:98;6:141;1:149;4:234;5:150;2:208;8:142;0:201;7:103,"9:[0,1,2,4,5,6,9,10,13,18,21,24,26];3:[0,4,5,6,13,18,21,24,26];6:[0,1,2,4,5,6,10,11,13,18,21,24,26,28];1:[0,4,5,6,9,10,12,13,18,20,21,24,26,28];4:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,21,22,23,24,25,26,28];5:[0,2,4,5,6,9,10,11,12,13,18,21,24,26,28];2:[0,2,4,5,6,9,10,11,12,13,14,18,19,20,21,23,24,25,26,28];8:[0,2,4,5,6,9,10,12,13,18,21,24,26,28];0:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,23,24,25,26,28];7:[0,4,5,9,10,13,18,21,24,26]","c9:bw=134,experts=[0,1,2,4,5,6,9,10,13,18,21,24,26]; c3:bw=98,experts=[0,4,5,6,13,18,21,24,26]; c6:bw=141,experts=[0,1,2,4,5,6,10,11,13,18,21,24,26,28]; c1:bw=149,experts=[0,4,5,6,9,10,12,13,18,20,21,24,26,28]; c4:bw=234,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,21,22,23,24,25,26,28]; c5:bw=150,experts=[0,2,4,5,6,9,10,11,12,13,18,21,24,26,28]; c2:bw=208,experts=[0,2,4,5,6,9,10,11,12,13,14,18,19,20,21,23,24,25,26,28]; c8:bw=142,experts=[0,2,4,5,6,9,10,12,13,18,21,24,26,28]; c0:bw=201,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,23,24,25,26,28]; c7:bw=103,experts=[0,4,5,9,10,13,18,21,24,26]","5.1536,7.7879,10.9070,6.5379,9.5735,8.5501,5.3612,7.4926,6.8414,6.7881"
47,2026-09-23 18:04:43,Ours,0.01,1.6273697087212438,57.49,57.49,47,76.2079,1:16.21,74.3361,0.2845,1.5793,2949.8932,49:09.89,10,"5,6,7,9,8,3,4,0,1,2",5:189;6:82;7:195;9:63;8:144;3:255;4:35;0:167;1:111;2:199,"5:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28];6:[4,5,6,13,18,21,24,26];7:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28,30];9:[4,5,6,13,18,26];8:[0,1,2,4,5,6,8,10,11,13,18,24,26,28];3:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,30];4:[4,6,26];0:[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26];1:[0,4,5,6,9,10,13,18,21,24,26];2:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]","c5:bw=189,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28]; c6:bw=82,experts=[4,5,6,13,18,21,24,26]; c7:bw=195,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28,30]; c9:bw=63,experts=[4,5,6,13,18,26]; c8:bw=144,experts=[0,1,2,4,5,6,8,10,11,13,18,24,26,28]; c3:bw=255,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,30]; c4:bw=35,experts=[4,6,26]; c0:bw=167,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26]; c1:bw=111,experts=[0,4,5,6,9,10,13,18,21,24,26]; c2:bw=199,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]","9.1212,9.4169,6.7533,5.0760,7.8170,7.3161,9.9161,7.1918,6.2429,5.4848"
48,2026-09-23 18:05:59,Ours,0.01,1.6203749298388321,57.27,57.49,47,76.1368,1:16.14,73.9078,0.3079,1.9132,3026.0638,50:26.06,10,"1,8,4,2,9,6,5,7,0,3",1:182;8:183;4:246;2:207;9:192;6:165;5:202;7:229;0:57;3:67,"1:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28];8:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28];4:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28,31];2:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,23,24,25,26,28];9:[0,4,5,6,9,10,11,12,13,14,18,19,20,21,23,24,25,26,28];6:[0,2,4,5,6,9,10,11,12,13,18,21,24,25,26,28];5:[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,23,24,25,26,28];7:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,23,24,25,26,28];0:[4,6,13,15,26];3:[4,5,6,13,21,26]","c1:bw=182,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28]; c8:bw=183,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28]; c4:bw=246,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28,31]; c2:bw=207,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,23,24,25,26,28]; c9:bw=192,experts=[0,4,5,6,9,10,11,12,13,14,18,19,20,21,23,24,25,26,28]; c6:bw=165,experts=[0,2,4,5,6,9,10,11,12,13,18,21,24,25,26,28]; c5:bw=202,experts=[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,23,24,25,26,28]; c7:bw=229,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,23,24,25,26,28]; c0:bw=57,experts=[4,6,13,15,26]; c3:bw=67,experts=[4,5,6,13,21,26]","6.4549,7.7249,9.5617,5.3963,5.0873,9.5618,8.8949,6.7027,6.8804,7.6428"
49,2026-09-23 18:07:05,Ours,0.01,1.615720333729288,57.58,57.58,49,65.9109,1:05.91,64.4572,0.2205,1.2258,3092.0114,51:32.01,10,"4,3,8,0,2,5,6,7,9,1",4:176;3:116;8:96;0:72;2:214;5:205;6:46;7:162;9:194;1:198,"4:[0,4,5,6,9,10,11,12,13,18,19,20,21,24,25,26,28];3:[0,1,2,4,5,6,12,13,18,24,26];8:[1,2,4,5,6,13,18,24,26];0:[0,2,4,6,13,18,26];2:[0,1,2,4,5,6,8,9,10,11,12,13,15,17,18,21,23,24,25,26,28];5:[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,21,24,25,26,28];6:[4,6,13,26];7:[0,1,2,4,5,6,9,10,11,12,13,18,24,25,26,28];9:[0,2,4,5,6,8,9,10,12,13,18,19,20,21,23,24,25,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,24,25,26,28]","c4:bw=176,experts=[0,4,5,6,9,10,11,12,13,18,19,20,21,24,25,26,28]; c3:bw=116,experts=[0,1,2,4,5,6,12,13,18,24,26]; c8:bw=96,experts=[1,2,4,5,6,13,18,24,26]; c0:bw=72,experts=[0,2,4,6,13,18,26]; c2:bw=214,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,17,18,21,23,24,25,26,28]; c5:bw=205,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,21,24,25,26,28]; c6:bw=46,experts=[4,6,13,26]; c7:bw=162,experts=[0,1,2,4,5,6,9,10,11,12,13,18,24,25,26,28]; c9:bw=194,experts=[0,2,4,5,6,8,9,10,12,13,18,19,20,21,23,24,25,26,28]; c1:bw=198,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,24,25,26,28]","10.7006,7.3894,7.6700,6.3387,4.4823,6.7959,7.2947,5.1022,3.8666,4.8168"
50,2026-09-23 18:08:02,Ours,0.01,1.6033122426204127,57.69,57.69,50,56.7686,0:56.77,55.3486,0.2135,1.2009,3148.8057,52:28.81,10,"8,4,7,6,2,1,3,0,9,5",8:118;4:28;7:126;6:249;2:232;1:236;3:142;0:106;9:99;5:114,"8:[0,2,4,5,6,10,12,13,18,24,26];4:[4,26];7:[0,2,4,5,6,9,12,13,18,21,24,26];6:[0,1,2,3,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,23,24,25,26,28];2:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,23,24,25,26,27,28];3:[0,4,5,6,9,10,12,13,18,20,21,24,26,28];0:[0,2,4,5,6,10,13,18,24,26];9:[0,1,2,4,6,13,18,24,26];5:[0,1,2,4,5,6,12,13,18,24,26]","c8:bw=118,experts=[0,2,4,5,6,10,12,13,18,24,26]; c4:bw=28,experts=[4,26]; c7:bw=126,experts=[0,2,4,5,6,9,12,13,18,21,24,26]; c6:bw=249,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,23,24,25,26,28]; c2:bw=232,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28]; c1:bw=236,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,23,24,25,26,27,28]; c3:bw=142,experts=[0,4,5,6,9,10,12,13,18,20,21,24,26,28]; c0:bw=106,experts=[0,2,4,5,6,10,13,18,24,26]; c9:bw=99,experts=[0,1,2,4,6,13,18,24,26]; c5:bw=114,experts=[0,1,2,4,5,6,12,13,18,24,26]","5.7749,7.2593,5.0921,7.2259,4.1007,4.7432,5.4964,5.1329,3.7923,6.7310"
51,2026-09-23 18:08:59,Ours,0.01,1.5997947639955228,58.51,58.51,51,56.9409,0:56.94,55.5115,0.2165,1.2111,3205.7701,53:25.77,10,"5,0,1,2,8,6,9,3,4,7",5:173;0:195;1:77;2:73;8:168;6:191;9:66;3:203;4:40;7:99,"5:[0,2,4,5,6,9,10,11,12,13,18,20,21,24,25,26,28];0:[0,1,2,4,5,6,9,10,11,12,13,18,20,21,23,24,25,26,28];1:[2,4,5,6,13,18,26];2:[4,5,6,13,18,21,26];8:[0,1,2,4,5,6,10,11,12,13,18,21,24,25,26,28];6:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];9:[4,5,6,13,21,26];3:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,23,24,25,26,28];4:[4,5,13,26];7:[2,4,5,6,13,18,21,24,26]","c5:bw=173,experts=[0,2,4,5,6,9,10,11,12,13,18,20,21,24,25,26,28]; c0:bw=195,experts=[0,1,2,4,5,6,9,10,11,12,13,18,20,21,23,24,25,26,28]; c1:bw=77,experts=[2,4,5,6,13,18,26]; c2:bw=73,experts=[4,5,6,13,18,21,26]; c8:bw=168,experts=[0,1,2,4,5,6,10,11,12,13,18,21,24,25,26,28]; c6:bw=191,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c9:bw=66,experts=[4,5,6,13,21,26]; c3:bw=203,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,23,24,25,26,28]; c4:bw=40,experts=[4,5,13,26]; c7:bw=99,experts=[2,4,5,6,13,18,21,24,26]","6.7679,5.1979,4.7228,4.0445,5.7717,7.2230,3.8178,5.5442,7.3344,5.0873"
52,2026-09-23 18:09:56,Ours,0.01,1.5823763873271115,58.73,58.73,52,57.1311,0:57.13,55.6792,0.2241,1.2224,3262.927,54:22.93,10,"0,8,5,7,1,4,9,6,2,3",0:169;8:64;5:89;7:125;1:148;4:122;9:112;6:186;2:107;3:157,"0:[0,4,5,6,9,10,12,13,14,18,20,21,24,25,26,28];8:[2,4,6,13,26,30];5:[2,4,5,6,10,13,24,26];7:[0,1,2,4,5,6,10,12,13,18,24,26];1:[0,2,4,5,6,9,10,12,13,18,21,24,25,26];4:[0,2,4,5,6,10,12,13,18,21,24,26];9:[0,4,5,6,9,10,13,18,21,24,26];6:[0,2,4,5,6,9,10,12,13,18,20,21,23,24,25,26,28,30];2:[2,4,5,6,12,13,18,21,24,26];3:[0,1,2,4,5,6,9,10,12,13,18,21,24,25,26]","c0:bw=169,experts=[0,4,5,6,9,10,12,13,14,18,20,21,24,25,26,28]; c8:bw=64,experts=[2,4,6,13,26,30]; c5:bw=89,experts=[2,4,5,6,10,13,24,26]; c7:bw=125,experts=[0,1,2,4,5,6,10,12,13,18,24,26]; c1:bw=148,experts=[0,2,4,5,6,9,10,12,13,18,21,24,25,26]; c4:bw=122,experts=[0,2,4,5,6,10,12,13,18,21,24,26]; c9:bw=112,experts=[0,4,5,6,9,10,13,18,21,24,26]; c6:bw=186,experts=[0,2,4,5,6,9,10,12,13,18,20,21,23,24,25,26,28,30]; c2:bw=107,experts=[2,4,5,6,12,13,18,21,24,26]; c3:bw=157,experts=[0,1,2,4,5,6,9,10,12,13,18,21,24,25,26]","5.2123,5.8051,6.7826,5.1097,4.7403,7.3365,3.8135,7.2257,4.0905,5.5629"
53,2026-09-23 18:10:53,Ours,0.01,1.5762132296315252,58.76,58.76,53,57.04,0:57.04,55.6339,0.2149,1.1894,3319.9919,55:19.99,10,"8,4,5,1,3,9,6,7,0,2",8:79;4:103;5:161;1:215;3:173;9:224;6:131;7:160;0:141;2:189,"8:[4,5,6,13,18,21,26];4:[0,4,5,6,10,13,18,21,24,26];5:[0,4,5,6,9,10,11,12,13,18,20,21,23,24,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,18,19,20,21,23,24,25,26,28];3:[0,1,2,4,5,6,8,10,11,12,13,18,21,23,24,25,26];9:[0,1,2,4,5,6,8,9,10,11,12,13,18,19,20,21,24,25,26,28,30,31];6:[0,1,2,4,5,6,10,12,13,18,21,24,26];7:[0,1,2,4,5,6,8,10,11,12,13,18,24,25,26,28];0:[0,1,2,4,5,6,9,10,12,13,18,24,25,26];2:[0,1,2,4,5,6,9,10,11,12,13,18,20,21,24,25,26,28]","c8:bw=79,experts=[4,5,6,13,18,21,26]; c4:bw=103,experts=[0,4,5,6,10,13,18,21,24,26]; c5:bw=161,experts=[0,4,5,6,9,10,11,12,13,18,20,21,23,24,26,28]; c1:bw=215,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,19,20,21,23,24,25,26,28]; c3:bw=173,experts=[0,1,2,4,5,6,8,10,11,12,13,18,21,23,24,25,26]; c9:bw=224,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,19,20,21,24,25,26,28,30,31]; c6:bw=131,experts=[0,1,2,4,5,6,10,12,13,18,21,24,26]; c7:bw=160,experts=[0,1,2,4,5,6,8,10,11,12,13,18,24,25,26,28]; c0:bw=141,experts=[0,1,2,4,5,6,9,10,12,13,18,24,25,26]; c2:bw=189,experts=[0,1,2,4,5,6,9,10,11,12,13,18,20,21,24,25,26,28]","5.7942,7.3419,6.7806,4.7977,5.5212,3.8517,7.1973,5.0730,5.1842,4.0922"
54,2026-09-23 18:11:50,Ours,0.01,1.5723827350283357,58.89,58.89,54,56.9809,0:56.98,55.5634,0.2167,1.1954,3376.9985,56:17.00,10,"2,1,8,7,3,0,6,5,9,4",2:30;1:193;8:203;7:223;3:111;0:135;6:198;5:10;9:185;4:116,"2:[4,26,30];1:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,24,25,26,28];8:[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,23,24,25,26,28];7:[0,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28];3:[0,2,4,5,6,10,13,18,21,24,26];0:[0,1,2,4,5,6,10,12,13,18,24,26,30];6:[0,1,2,4,5,6,8,9,10,11,12,13,17,18,21,24,25,26,28];5:[4];9:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28];4:[0,1,2,4,5,6,10,13,18,24,26]","c2:bw=30,experts=[4,26,30]; c1:bw=193,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,24,25,26,28]; c8:bw=203,experts=[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,23,24,25,26,28]; c7:bw=223,experts=[0,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28]; c3:bw=111,experts=[0,2,4,5,6,10,13,18,21,24,26]; c0:bw=135,experts=[0,1,2,4,5,6,10,12,13,18,24,26,30]; c6:bw=198,experts=[0,1,2,4,5,6,8,9,10,11,12,13,17,18,21,24,25,26,28]; c5:bw=10,experts=[4]; c9:bw=185,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28]; c4:bw=116,experts=[0,1,2,4,5,6,10,13,18,24,26]","4.0479,4.7705,5.7765,5.0935,5.5307,5.1948,7.3012,6.6410,3.8263,7.3810"
55,2026-09-23 18:12:48,Ours,0.01,1.5623773289586604,58.78,58.89,54,57.2679,0:57.27,55.8251,0.2253,1.2157,3434.2919,57:14.29,10,"7,2,4,3,8,5,1,6,0,9",7:199;2:150;4:53;3:192;8:50;5:194;1:220;6:154;0:101;9:228,"7:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];2:[0,2,4,5,6,9,10,12,13,18,21,24,25,26,28];4:[2,4,6,13,26];3:[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,23,24,26,28];8:[4,5,6,13,26];5:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];1:[0,2,4,5,6,8,9,10,11,12,13,14,15,18,19,20,21,23,24,25,26,28];6:[0,2,4,5,6,8,9,10,12,13,18,21,24,26,28];0:[0,4,5,6,9,13,18,21,24,26];9:[0,1,2,4,5,6,8,9,10,11,12,13,15,17,18,21,24,25,26,27,28,30]","c7:bw=199,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c2:bw=150,experts=[0,2,4,5,6,9,10,12,13,18,21,24,25,26,28]; c4:bw=53,experts=[2,4,6,13,26]; c3:bw=192,experts=[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,23,24,26,28]; c8:bw=50,experts=[4,5,6,13,26]; c5:bw=194,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c1:bw=220,experts=[0,2,4,5,6,8,9,10,11,12,13,14,15,18,19,20,21,23,24,25,26,28]; c6:bw=154,experts=[0,2,4,5,6,8,9,10,12,13,18,21,24,26,28]; c0:bw=101,experts=[0,4,5,6,9,13,18,21,24,26]; c9:bw=228,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,17,18,21,24,25,26,27,28,30]","5.1267,4.1038,7.3347,5.5364,5.7766,6.8079,4.8108,7.2502,5.2125,3.8656"
