Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
50,2026-09-23 21:08:55,Ours,0.01,2.018665516448167,46.6,46.6,50,75.8531,1:15.85,68.1691,6.3893,1.2915,3729.8903,1:02:09.89,30,"8,13,9,19,21,24,14,29,12,4,11,15,17,25,1,5,2,22,6,16,26,23,7,10,27,28,3,20,18,0",8:32;13:37;9:27;19:43;21:17;24:43;14:23;29:62;12:34;4:10;11:57;15:31;17:33;25:32;1:64;5:31;2:63;22:16;6:68;16:27;26:56;23:41;7:34;10:23;27:57;28:35;3:39;20:46;18:44;0:29,"8:[4,5,6];13:[4,5,6];9:[2,4];19:[0,1,4,6];21:[4];24:[0,4,5,6];14:[4,6];29:[0,1,2,4,5,6];12:[0,4,6];4:[4];11:[0,1,4,5,6];15:[4,5,6];17:[0,4,6];25:[4,5,6];1:[0,1,2,4,5,6];5:[1,4,6];2:[0,1,2,4,5,6];22:[4];6:[0,1,2,4,5,6];16:[4,6];26:[0,1,4,5,6];23:[0,1,4,6];7:[1,4,6];10:[4,6];27:[0,1,4,5,6];28:[2,4,6];3:[4,5,6];20:[1,4,5,6];18:[0,4,5,6];0:[4,6]","c8:bw=32,experts=[4,5,6]; c13:bw=37,experts=[4,5,6]; c9:bw=27,experts=[2,4]; c19:bw=43,experts=[0,1,4,6]; c21:bw=17,experts=[4]; c24:bw=43,experts=[0,4,5,6]; c14:bw=23,experts=[4,6]; c29:bw=62,experts=[0,1,2,4,5,6]; c12:bw=34,experts=[0,4,6]; c4:bw=10,experts=[4]; c11:bw=57,experts=[0,1,4,5,6]; c15:bw=31,experts=[4,5,6]; c17:bw=33,experts=[0,4,6]; c25:bw=32,experts=[4,5,6]; c1:bw=64,experts=[0,1,2,4,5,6]; c5:bw=31,experts=[1,4,6]; c2:bw=63,experts=[0,1,2,4,5,6]; c22:bw=16,experts=[4]; c6:bw=68,experts=[0,1,2,4,5,6]; c16:bw=27,experts=[4,6]; c26:bw=56,experts=[0,1,4,5,6]; c23:bw=41,experts=[0,1,4,6]; c7:bw=34,experts=[1,4,6]; c10:bw=23,experts=[4,6]; c27:bw=57,experts=[0,1,4,5,6]; c28:bw=35,experts=[2,4,6]; c3:bw=39,experts=[4,5,6]; c20:bw=46,experts=[1,4,5,6]; c18:bw=44,experts=[0,4,5,6]; c0:bw=29,experts=[4,6]","1.6335,2.2443,1.8958,2.0245,1.4993,1.7484,1.8713,4.1919,2.4516,2.7570,2.9963,1.6617,2.6495,2.7718,1.5461,3.9852,1.7787,2.2187,1.6259,2.4420,1.5365,1.8826,1.8498,3.3424,2.6039,2.1796,2.1297,2.7671,2.3329,1.5508"
51,2026-09-23 21:10:11,Ours,0.01,2.017096790573647,47.12,47.12,51,75.9557,1:15.96,68.2297,6.3984,1.3244,3805.8731,1:03:25.87,30,"17,11,14,5,3,4,22,13,2,6,15,9,18,25,27,19,0,28,7,21,23,20,24,8,1,29,12,26,16,10",17:43;11:60;14:30;5:47;3:55;4:11;22:22;13:40;2:20;6:52;15:57;9:18;18:37;25:53;27:10;19:10;0:53;28:51;7:27;21:14;23:38;20:30;24:54;8:46;1:21;29:44;12:43;26:31;16:30;10:37,"17:[1,4,5,6];11:[0,1,2,4,5,6];14:[1,4,6];5:[1,4,5,6];3:[0,1,4,5,6];4:[4];22:[4,6];13:[0,4,5,6];2:[4,6];6:[0,1,4,5,6];15:[0,1,4,5,6];9:[4];18:[0,4,6];25:[0,2,4,5,6];27:[2];19:[4];0:[0,1,4,5,6];28:[0,1,4,5,6];7:[4,6];21:[4];23:[3,4,6];20:[4,5,6];24:[0,1,4,5,6];8:[0,4,5,6];1:[4,6];29:[0,1,4,6];12:[0,4,5,6];26:[0,4,6];16:[0,4,6];10:[1,4,6]","c17:bw=43,experts=[1,4,5,6]; c11:bw=60,experts=[0,1,2,4,5,6]; c14:bw=30,experts=[1,4,6]; c5:bw=47,experts=[1,4,5,6]; c3:bw=55,experts=[0,1,4,5,6]; c4:bw=11,experts=[4]; c22:bw=22,experts=[4,6]; c13:bw=40,experts=[0,4,5,6]; c2:bw=20,experts=[4,6]; c6:bw=52,experts=[0,1,4,5,6]; c15:bw=57,experts=[0,1,4,5,6]; c9:bw=18,experts=[4]; c18:bw=37,experts=[0,4,6]; c25:bw=53,experts=[0,2,4,5,6]; c27:bw=10,experts=[2]; c19:bw=10,experts=[4]; c0:bw=53,experts=[0,1,4,5,6]; c28:bw=51,experts=[0,1,4,5,6]; c7:bw=27,experts=[4,6]; c21:bw=14,experts=[4]; c23:bw=38,experts=[3,4,6]; c20:bw=30,experts=[4,5,6]; c24:bw=54,experts=[0,1,4,5,6]; c8:bw=46,experts=[0,4,5,6]; c1:bw=21,experts=[4,6]; c29:bw=44,experts=[0,1,4,6]; c12:bw=43,experts=[0,4,5,6]; c26:bw=31,experts=[0,4,6]; c16:bw=30,experts=[0,4,6]; c10:bw=37,experts=[1,4,6]","2.7024,3.0081,1.8667,4.0474,2.1664,2.7860,2.2408,2.2442,1.7834,1.6341,1.6690,1.9094,2.3385,2.7674,2.5167,2.0194,1.5827,2.1950,1.8312,1.4676,1.8736,2.7496,1.7391,1.6398,1.5479,4.1603,2.4457,1.5198,2.4660,3.3115"
52,2026-09-23 21:11:26,Ours,0.01,2.0299197316585933,47.0,47.12,51,75.8524,1:15.85,68.1454,6.3963,1.3075,3881.753,1:04:41.75,30,"21,12,26,2,3,8,28,13,20,10,29,17,6,0,25,19,7,15,24,14,22,9,23,16,27,4,18,11,1,5",21:45;12:10;26:52;2:29;3:43;8:18;28:35;13:23;20:10;10:31;29:43;17:19;6:51;0:46;25:62;19:46;7:34;15:31;24:35;14:42;22:21;9:31;23:10;16:59;27:40;4:33;18:49;11:60;1:40;5:24,"21:[1,4,5,6];12:[3];26:[0,1,4,5,6];2:[4,6];3:[0,4,5,6];8:[2];28:[1,4,6];13:[4,6];20:[7];10:[1,4,6];29:[0,1,4,6];17:[4];6:[0,4,5,6,7];0:[2,4,5,6];25:[0,1,2,4,5,6];19:[1,4,5,6];7:[2,4,7];15:[2,4,6];24:[1,4,6];14:[2,4,5,6];22:[4,7];9:[0,4,6];23:[4];16:[0,1,4,6,7];27:[0,4,5,6];4:[4,6,7];18:[0,1,4,6];11:[0,1,2,4,5,6];1:[1,4,5,6];5:[4,7]","c21:bw=45,experts=[1,4,5,6]; c12:bw=10,experts=[3]; c26:bw=52,experts=[0,1,4,5,6]; c2:bw=29,experts=[4,6]; c3:bw=43,experts=[0,4,5,6]; c8:bw=18,experts=[2]; c28:bw=35,experts=[1,4,6]; c13:bw=23,experts=[4,6]; c20:bw=10,experts=[7]; c10:bw=31,experts=[1,4,6]; c29:bw=43,experts=[0,1,4,6]; c17:bw=19,experts=[4]; c6:bw=51,experts=[0,4,5,6,7]; c0:bw=46,experts=[2,4,5,6]; c25:bw=62,experts=[0,1,2,4,5,6]; c19:bw=46,experts=[1,4,5,6]; c7:bw=34,experts=[2,4,7]; c15:bw=31,experts=[2,4,6]; c24:bw=35,experts=[1,4,6]; c14:bw=42,experts=[2,4,5,6]; c22:bw=21,experts=[4,7]; c9:bw=31,experts=[0,4,6]; c23:bw=10,experts=[4]; c16:bw=59,experts=[0,1,4,6,7]; c27:bw=40,experts=[0,4,5,6]; c4:bw=33,experts=[4,6,7]; c18:bw=49,experts=[0,1,4,6]; c11:bw=60,experts=[0,1,2,4,5,6]; c1:bw=40,experts=[1,4,5,6]; c5:bw=24,experts=[4,7]","1.4974,2.4367,1.5365,1.8016,2.1576,1.6523,2.1912,2.2459,2.7420,3.3476,4.1886,2.6359,1.6270,1.5875,2.7757,2.0315,1.8236,1.6740,1.7275,1.8495,2.2282,1.8972,1.8391,2.4645,2.5310,2.7539,2.3448,3.0011,1.5472,4.0090"
53,2026-09-23 21:12:43,Ours,0.01,1.9986571448451687,48.03,48.03,53,76.1376,1:16.14,68.3845,6.4234,1.3265,3957.9182,1:05:57.92,30,"27,4,0,5,22,18,28,24,11,3,19,17,10,1,7,2,29,21,26,13,23,20,16,6,15,9,14,25,12,8",27:58;4:28;0:39;5:44;22:10;18:17;28:66;24:37;11:11;3:47;19:10;17:28;10:52;1:59;7:44;2:51;29:46;21:37;26:39;13:10;23:10;20:62;16:44;6:36;15:27;9:61;14:34;25:44;12:45;8:22,"27:[0,1,4,5,6];4:[4,6];0:[4,5,6];5:[1,4,5,6];22:[4];18:[4];28:[0,1,2,4,5,6];24:[2,4,6];11:[4];3:[0,4,5,6];19:[2];17:[4,6];10:[0,1,4,5,6];1:[0,1,4,5,6];7:[1,4,5,6];2:[0,1,2,4,6];29:[1,4,5,6];21:[4,6,7];26:[4,5,6];13:[4];23:[4];20:[0,1,2,4,5,6];16:[0,1,4,6];6:[1,4,6];15:[4,7];9:[0,1,2,4,5,6];14:[3,4,6];25:[1,4,5,6];12:[2,4,5,6];8:[4,6]","c27:bw=58,experts=[0,1,4,5,6]; c4:bw=28,experts=[4,6]; c0:bw=39,experts=[4,5,6]; c5:bw=44,experts=[1,4,5,6]; c22:bw=10,experts=[4]; c18:bw=17,experts=[4]; c28:bw=66,experts=[0,1,2,4,5,6]; c24:bw=37,experts=[2,4,6]; c11:bw=11,experts=[4]; c3:bw=47,experts=[0,4,5,6]; c19:bw=10,experts=[2]; c17:bw=28,experts=[4,6]; c10:bw=52,experts=[0,1,4,5,6]; c1:bw=59,experts=[0,1,4,5,6]; c7:bw=44,experts=[1,4,5,6]; c2:bw=51,experts=[0,1,2,4,6]; c29:bw=46,experts=[1,4,5,6]; c21:bw=37,experts=[4,6,7]; c26:bw=39,experts=[4,5,6]; c13:bw=10,experts=[4]; c23:bw=10,experts=[4]; c20:bw=62,experts=[0,1,2,4,5,6]; c16:bw=44,experts=[0,1,4,6]; c6:bw=36,experts=[1,4,6]; c15:bw=27,experts=[4,7]; c9:bw=61,experts=[0,1,2,4,5,6]; c14:bw=34,experts=[3,4,6]; c25:bw=44,experts=[1,4,5,6]; c12:bw=45,experts=[2,4,5,6]; c8:bw=22,experts=[4,6]","2.5715,2.7985,1.5911,4.0461,2.2357,2.3533,2.2023,1.7422,2.9897,2.1639,2.0210,2.6877,3.3436,1.5453,1.8354,1.7773,4.1855,1.5142,1.5228,2.2329,1.8570,2.7995,2.4707,1.6156,1.6533,1.9218,1.8555,2.7690,2.4271,1.6547"
54,2026-09-23 21:13:59,Ours,0.01,1.9916834090660558,48.54,48.54,54,76.3932,1:16.39,68.4125,6.6466,1.3309,4034.3386,1:07:14.34,30,"17,22,21,29,18,13,24,19,20,9,0,25,15,8,5,26,3,16,14,6,27,7,10,4,28,1,12,11,2,23",17:27;22:16;21:71;29:44;18:33;13:55;24:80;19:21;20:52;9:50;0:37;25:57;15:32;8:55;5:10;26:37;3:30;16:10;14:33;6:54;27:46;7:61;10:10;4:32;28:48;1:53;12:74;11:58;2:10;23:40,"17:[4,6];22:[4];21:[0,1,2,4,5,6,7];29:[0,4,5,6];18:[1,4,6];13:[0,2,4,5,6];24:[0,1,2,3,4,5,6,7];19:[4,6];20:[0,1,4,5,6];9:[0,1,4,5,6];0:[1,4,6];25:[0,1,4,5,6];15:[4,5,6];8:[0,1,4,5,6];5:[4];26:[4,5,6];3:[0,4,6];16:[4];14:[1,4,6];6:[0,1,4,5,6];27:[0,4,5,6];7:[0,1,2,4,5,6];10:[7];4:[2,4,6];28:[1,4,6,7];1:[0,1,4,5,6];12:[0,1,2,4,5,6,7];11:[0,1,4,5,6];2:[4];23:[1,4,5,6]","c17:bw=27,experts=[4,6]; c22:bw=16,experts=[4]; c21:bw=71,experts=[0,1,2,4,5,6,7]; c29:bw=44,experts=[0,4,5,6]; c18:bw=33,experts=[1,4,6]; c13:bw=55,experts=[0,2,4,5,6]; c24:bw=80,experts=[0,1,2,3,4,5,6,7]; c19:bw=21,experts=[4,6]; c20:bw=52,experts=[0,1,4,5,6]; c9:bw=50,experts=[0,1,4,5,6]; c0:bw=37,experts=[1,4,6]; c25:bw=57,experts=[0,1,4,5,6]; c15:bw=32,experts=[4,5,6]; c8:bw=55,experts=[0,1,4,5,6]; c5:bw=10,experts=[4]; c26:bw=37,experts=[4,5,6]; c3:bw=30,experts=[0,4,6]; c16:bw=10,experts=[4]; c14:bw=33,experts=[1,4,6]; c6:bw=54,experts=[0,1,4,5,6]; c27:bw=46,experts=[0,4,5,6]; c7:bw=61,experts=[0,1,2,4,5,6]; c10:bw=10,experts=[7]; c4:bw=32,experts=[2,4,6]; c28:bw=48,experts=[1,4,6,7]; c1:bw=53,experts=[0,1,4,5,6]; c12:bw=74,experts=[0,1,2,4,5,6,7]; c11:bw=58,experts=[0,1,4,5,6]; c2:bw=10,experts=[4]; c23:bw=40,experts=[1,4,5,6]","2.6910,2.2311,1.5046,4.1677,2.3565,2.2923,1.7643,2.0534,2.7889,1.9479,1.5582,2.7639,1.6721,1.6677,4.0100,1.5041,2.1368,2.4539,1.8697,1.6950,2.5520,1.8404,3.2991,2.7737,2.2070,1.5448,2.4551,2.9840,1.7670,1.8601"
55,2026-09-23 21:15:15,Ours,0.01,1.9997190599099008,48.27,48.54,54,76.3417,1:16.34,68.5209,6.5026,1.3149,4110.7308,1:08:30.73,30,"22,27,7,28,1,23,5,18,26,10,0,4,3,25,8,24,9,14,21,15,11,20,16,19,13,6,2,17,29,12",22:47;27:27;7:54;28:57;1:60;23:10;5:53;18:70;26:33;10:57;0:27;4:14;3:52;25:26;8:14;24:16;9:62;14:33;21:10;15:30;11:40;20:35;16:57;19:60;13:24;6:42;2:41;17:39;29:26;12:62,"22:[0,1,2,5];27:[4,6];7:[0,1,2,4,6];28:[0,1,4,5,6];1:[0,1,2,4,5,6];23:[7];5:[0,1,3,4,6];18:[0,1,2,4,5,6,7];26:[2,4,6];10:[0,1,2,4,6];0:[4,6];4:[4];3:[0,2,4,6,7];25:[4,6];8:[4];24:[4];9:[0,1,2,4,5,6];14:[4,5,6];21:[4];15:[0,4,6];11:[1,4,5,6];20:[4,5,6];16:[1,2,4,5,6];19:[0,1,2,4,5,6];13:[1,4];6:[0,4,5,6];2:[1,4,5,6];17:[2,4,7];29:[4,6];12:[0,1,2,4,5,6]","c22:bw=47,experts=[0,1,2,5]; c27:bw=27,experts=[4,6]; c7:bw=54,experts=[0,1,2,4,6]; c28:bw=57,experts=[0,1,4,5,6]; c1:bw=60,experts=[0,1,2,4,5,6]; c23:bw=10,experts=[7]; c5:bw=53,experts=[0,1,3,4,6]; c18:bw=70,experts=[0,1,2,4,5,6,7]; c26:bw=33,experts=[2,4,6]; c10:bw=57,experts=[0,1,2,4,6]; c0:bw=27,experts=[4,6]; c4:bw=14,experts=[4]; c3:bw=52,experts=[0,2,4,6,7]; c25:bw=26,experts=[4,6]; c8:bw=14,experts=[4]; c24:bw=16,experts=[4]; c9:bw=62,experts=[0,1,2,4,5,6]; c14:bw=33,experts=[4,5,6]; c21:bw=10,experts=[4]; c15:bw=30,experts=[0,4,6]; c11:bw=40,experts=[1,4,5,6]; c20:bw=35,experts=[4,5,6]; c16:bw=57,experts=[1,2,4,5,6]; c19:bw=60,experts=[0,1,2,4,5,6]; c13:bw=24,experts=[1,4]; c6:bw=42,experts=[0,4,5,6]; c2:bw=41,experts=[1,4,5,6]; c17:bw=39,experts=[2,4,7]; c29:bw=26,experts=[4,6]; c12:bw=62,experts=[0,1,2,4,5,6]","2.2337,2.5559,1.8557,2.2144,1.5634,1.8817,4.0989,2.3842,1.5238,3.3201,1.5817,2.8615,2.1585,2.7620,1.6695,1.7380,1.9266,1.8487,1.4875,1.6707,3.0062,2.7531,2.4662,2.0577,2.2283,1.6168,1.7763,2.6655,4.1483,2.4660"
56,2026-09-23 21:16:32,Ours,0.01,2.029138057930476,49.29,49.29,56,76.0477,1:16.05,68.3944,6.327,1.3231,4186.8078,1:09:46.81,30,"9,25,26,28,2,27,19,12,22,1,21,7,6,5,18,10,17,29,11,3,16,23,8,14,13,20,0,15,24,4",9:52;25:37;26:37;28:24;2:53;27:43;19:10;12:38;22:29;1:56;21:49;7:18;6:23;5:31;18:54;10:20;17:10;29:53;11:26;3:10;16:42;23:41;8:13;14:42;13:18;20:52;0:70;15:35;24:33;4:10,"9:[3,4,5,6,7];25:[3,4,6];26:[3,4,6];28:[3,4];2:[1,3,4,6,7];27:[3,4,6,7];19:[3];12:[1,4,6];22:[3,4];1:[1,3,4,5,6];21:[0,3,4,6];7:[3];6:[3,4];5:[1,4,6];18:[0,1,3,4,6];10:[3,4];17:[3];29:[1,3,4,6,7];11:[3,4];3:[3];16:[0,3,4,6];23:[1,4,5,6];8:[3];14:[1,4,6,7];13:[3];20:[1,3,4,5,6];0:[0,1,2,3,4,5,6];15:[3,4,6];24:[1,4,6];4:[0]","c9:bw=52,experts=[3,4,5,6,7]; c25:bw=37,experts=[3,4,6]; c26:bw=37,experts=[3,4,6]; c28:bw=24,experts=[3,4]; c2:bw=53,experts=[1,3,4,6,7]; c27:bw=43,experts=[3,4,6,7]; c19:bw=10,experts=[3]; c12:bw=38,experts=[1,4,6]; c22:bw=29,experts=[3,4]; c1:bw=56,experts=[1,3,4,5,6]; c21:bw=49,experts=[0,3,4,6]; c7:bw=18,experts=[3]; c6:bw=23,experts=[3,4]; c5:bw=31,experts=[1,4,6]; c18:bw=54,experts=[0,1,3,4,6]; c10:bw=20,experts=[3,4]; c17:bw=10,experts=[3]; c29:bw=53,experts=[1,3,4,6,7]; c11:bw=26,experts=[3,4]; c3:bw=10,experts=[3]; c16:bw=42,experts=[0,3,4,6]; c23:bw=41,experts=[1,4,5,6]; c8:bw=13,experts=[3]; c14:bw=42,experts=[1,4,6,7]; c13:bw=18,experts=[3]; c20:bw=52,experts=[1,3,4,5,6]; c0:bw=70,experts=[0,1,2,3,4,5,6]; c15:bw=35,experts=[3,4,6]; c24:bw=33,experts=[1,4,6]; c4:bw=10,experts=[0]","1.9392,2.8102,1.5253,2.1996,1.7969,2.5530,2.0312,2.4938,2.2535,1.5544,1.5027,1.8229,1.6234,4.0109,2.3507,3.3130,2.6654,4.1642,2.9806,2.1463,2.5041,1.8747,1.6697,1.8870,2.2369,2.7606,1.5898,1.6626,1.7425,2.7292"
57,2026-09-23 21:17:48,Ours,0.01,1.9482633776300633,49.35,49.35,57,76.3055,1:16.31,68.4362,6.5528,1.3133,4263.1451,1:11:03.15,30,"11,7,24,15,25,22,23,28,26,3,19,29,0,6,14,27,17,4,5,2,16,8,1,10,9,13,12,18,20,21",11:26;7:69;24:44;15:36;25:42;22:39;23:45;28:19;26:26;3:64;19:44;29:67;0:70;6:48;14:36;27:10;17:52;4:41;5:44;2:33;16:33;8:43;1:49;10:58;9:19;13:31;12:17;18:44;20:56;21:32,"11:[4,7];7:[0,1,2,4,5,6];24:[1,4,5,6];15:[0,4,6];25:[1,4,6,7];22:[1,4,6];23:[1,2,4,6];28:[4];26:[4,7];3:[0,1,2,4,5,6];19:[1,4,6,7];29:[0,1,2,4,5,6];0:[0,1,2,4,5,6,7];6:[1,4,5,6];14:[0,4,6];27:[4];17:[0,1,4,5,6];4:[1,3,4,5];5:[1,2,4,6];2:[1,4,6];16:[1,4,6];8:[4,5,6,7];1:[1,4,6,7];10:[0,1,4,5,6];9:[4];13:[4,6,7];12:[4];18:[1,4,5,6];20:[0,1,4,5,6];21:[1,4,6]","c11:bw=26,experts=[4,7]; c7:bw=69,experts=[0,1,2,4,5,6]; c24:bw=44,experts=[1,4,5,6]; c15:bw=36,experts=[0,4,6]; c25:bw=42,experts=[1,4,6,7]; c22:bw=39,experts=[1,4,6]; c23:bw=45,experts=[1,2,4,6]; c28:bw=19,experts=[4]; c26:bw=26,experts=[4,7]; c3:bw=64,experts=[0,1,2,4,5,6]; c19:bw=44,experts=[1,4,6,7]; c29:bw=67,experts=[0,1,2,4,5,6]; c0:bw=70,experts=[0,1,2,4,5,6,7]; c6:bw=48,experts=[1,4,5,6]; c14:bw=36,experts=[0,4,6]; c27:bw=10,experts=[4]; c17:bw=52,experts=[0,1,4,5,6]; c4:bw=41,experts=[1,3,4,5]; c5:bw=44,experts=[1,2,4,6]; c2:bw=33,experts=[1,4,6]; c16:bw=33,experts=[1,4,6]; c8:bw=43,experts=[4,5,6,7]; c1:bw=49,experts=[1,4,6,7]; c10:bw=58,experts=[0,1,4,5,6]; c9:bw=19,experts=[4]; c13:bw=31,experts=[4,6,7]; c12:bw=17,experts=[4]; c18:bw=44,experts=[1,4,5,6]; c20:bw=56,experts=[0,1,4,5,6]; c21:bw=32,experts=[1,4,6]","2.9975,1.8696,1.7463,1.6778,2.7955,2.2608,1.8608,2.1865,1.5228,2.1768,2.0173,4.2040,1.5709,1.6380,1.8692,2.5272,2.6920,2.8086,4.0267,1.7629,2.4393,1.6567,1.5544,3.3249,1.9113,2.2593,2.4380,2.3516,2.7958,1.4935"
58,2026-09-23 21:19:04,Ours,0.01,1.937231496680645,49.79,49.79,58,76.2381,1:16.24,68.4337,6.483,1.3182,4339.4157,1:12:19.42,30,"25,6,18,9,0,22,20,17,24,19,15,11,29,26,7,21,10,1,4,13,3,8,14,28,12,5,27,2,23,16",25:39;6:55;18:50;9:57;0:47;22:61;20:53;17:12;24:10;19:43;15:38;11:47;29:38;26:34;7:24;21:73;10:43;1:30;4:38;13:40;3:61;8:40;14:22;28:10;12:29;5:35;27:36;2:10;23:30;16:42,"25:[4,5,6];6:[1,2,4,5,6];18:[0,1,4,5,6];9:[0,1,4,5,6];0:[1,4,5,6];22:[0,1,2,4,5,6];20:[0,1,4,5,6];17:[4];24:[4];19:[0,1,4,6];15:[1,4,6];11:[1,4,5,6];29:[4,5,6];26:[4,5,6];7:[4,6];21:[0,1,2,4,5,6,7];10:[1,4,5,6];1:[4,5,6];4:[1,4,6];13:[1,4,5,6];3:[0,1,2,4,5,6];8:[1,4,5,6];14:[4,6];28:[4];12:[4,6];5:[1,4,6];27:[1,4,6];2:[4];23:[0,4,6];16:[0,1,4,6]","c25:bw=39,experts=[4,5,6]; c6:bw=55,experts=[1,2,4,5,6]; c18:bw=50,experts=[0,1,4,5,6]; c9:bw=57,experts=[0,1,4,5,6]; c0:bw=47,experts=[1,4,5,6]; c22:bw=61,experts=[0,1,2,4,5,6]; c20:bw=53,experts=[0,1,4,5,6]; c17:bw=12,experts=[4]; c24:bw=10,experts=[4]; c19:bw=43,experts=[0,1,4,6]; c15:bw=38,experts=[1,4,6]; c11:bw=47,experts=[1,4,5,6]; c29:bw=38,experts=[4,5,6]; c26:bw=34,experts=[4,5,6]; c7:bw=24,experts=[4,6]; c21:bw=73,experts=[0,1,2,4,5,6,7]; c10:bw=43,experts=[1,4,5,6]; c1:bw=30,experts=[4,5,6]; c4:bw=38,experts=[1,4,6]; c13:bw=40,experts=[1,4,5,6]; c3:bw=61,experts=[0,1,2,4,5,6]; c8:bw=40,experts=[1,4,5,6]; c14:bw=22,experts=[4,6]; c28:bw=10,experts=[4]; c12:bw=29,experts=[4,6]; c5:bw=35,experts=[1,4,6]; c27:bw=36,experts=[1,4,6]; c2:bw=10,experts=[4]; c23:bw=30,experts=[0,4,6]; c16:bw=42,experts=[0,1,4,6]","2.7806,1.6433,2.3853,1.9497,1.5851,2.2743,2.8177,2.6826,1.7326,2.0459,1.6608,3.0095,4.1917,1.5099,1.8216,1.5241,3.3301,1.5364,2.7767,2.2395,2.1369,1.6766,1.8422,2.1723,2.4394,4.0026,2.5313,1.7693,1.8807,2.4852"
59,2026-09-23 21:20:20,Ours,0.01,1.9289867683070974,50.09,50.09,59,76.2385,1:16.24,68.5676,6.3632,1.3044,4415.6843,1:13:35.68,30,"19,6,3,13,25,8,20,29,9,2,28,27,0,16,18,11,12,21,22,24,17,15,4,7,5,14,23,1,26,10",19:14;6:19;3:35;13:13;25:57;8:56;20:68;29:55;9:28;2:37;28:19;27:34;0:52;16:23;18:10;11:34;12:47;21:29;22:43;24:36;17:55;15:50;4:26;7:28;5:32;14:40;23:36;1:65;26:43;10:26,"19:[4];6:[4];3:[0,4,6];13:[4];25:[0,1,4,5,6];8:[0,1,4,5,6];20:[0,1,2,4,5,6];29:[0,2,4,5,6];9:[4,6];2:[1,4,6];28:[4];27:[2,4,6];0:[0,1,4,5,6];16:[4,6];18:[4];11:[4,5,6];12:[0,1,4,6];21:[4,6];22:[1,4,5,6];24:[0,4,6];17:[0,1,4,5,6];15:[0,1,4,5,6];4:[4,6];7:[4,6];5:[1,4,6];14:[1,4,5,6];23:[3,4,6];1:[0,1,2,4,5,6];26:[1,4,5,6];10:[4,6]","c19:bw=14,experts=[4]; c6:bw=19,experts=[4]; c3:bw=35,experts=[0,4,6]; c13:bw=13,experts=[4]; c25:bw=57,experts=[0,1,4,5,6]; c8:bw=56,experts=[0,1,4,5,6]; c20:bw=68,experts=[0,1,2,4,5,6]; c29:bw=55,experts=[0,2,4,5,6]; c9:bw=28,experts=[4,6]; c2:bw=37,experts=[1,4,6]; c28:bw=19,experts=[4]; c27:bw=34,experts=[2,4,6]; c0:bw=52,experts=[0,1,4,5,6]; c16:bw=23,experts=[4,6]; c18:bw=10,experts=[4]; c11:bw=34,experts=[4,5,6]; c12:bw=47,experts=[0,1,4,6]; c21:bw=29,experts=[4,6]; c22:bw=43,experts=[1,4,5,6]; c24:bw=36,experts=[0,4,6]; c17:bw=55,experts=[0,1,4,5,6]; c15:bw=50,experts=[0,1,4,5,6]; c4:bw=26,experts=[4,6]; c7:bw=28,experts=[4,6]; c5:bw=32,experts=[1,4,6]; c14:bw=40,experts=[1,4,5,6]; c23:bw=36,experts=[3,4,6]; c1:bw=65,experts=[0,1,2,4,5,6]; c26:bw=43,experts=[1,4,5,6]; c10:bw=26,experts=[4,6]","2.0532,1.6232,2.1632,2.2556,2.8279,1.6743,2.8158,4.2563,1.9072,1.7759,2.2035,2.5441,1.5908,2.4891,2.3633,3.0071,2.4293,1.4952,2.2058,1.7282,2.6909,1.6538,2.7691,1.8054,4.0418,1.9439,1.8748,1.5549,1.5240,3.2997"
