Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
23,2026-09-23 15:57:38,Ours,0.01,2.579056487719163,18.29,18.29,23,56.1988,0:56.20,54.8215,0.1938,1.1821,1271.6771,21:11.68,10,"5,7,4,6,9,8,3,1,2,0",5:98;7:28;4:106;6:19;9:95;8:66;3:29;1:117;2:61;0:21,"5:[0,1,4,6,7,10,12,13,14];7:[4,6];4:[0,1,2,4,6,7,10,12,13,14];6:[4];9:[0,2,4,6,7,10,12,13,14];8:[1,4,6,7,12,14];3:[4,6];1:[0,1,2,4,5,6,7,10,12,13,14];2:[0,4,6,7,12,14];0:[4,6]","c5:bw=98,experts=[0,1,4,6,7,10,12,13,14]; c7:bw=28,experts=[4,6]; c4:bw=106,experts=[0,1,2,4,6,7,10,12,13,14]; c6:bw=19,experts=[4]; c9:bw=95,experts=[0,2,4,6,7,10,12,13,14]; c8:bw=66,experts=[1,4,6,7,12,14]; c3:bw=29,experts=[4,6]; c1:bw=117,experts=[0,1,2,4,5,6,7,10,12,13,14]; c2:bw=61,experts=[0,4,6,7,12,14]; c0:bw=21,experts=[4,6]","6.7969,4.9837,7.2926,7.0803,3.7588,5.6940,5.5209,4.6563,4.0842,4.9537"
24,2026-09-23 15:58:34,Ours,0.01,2.5424007944991365,20.96,20.96,24,55.8685,0:55.87,54.4382,0.2047,1.2243,1327.5611,22:07.56,10,"6,4,7,9,2,1,5,8,3,0",6:57;4:24;7:10;9:94;2:81;1:10;5:46;8:34;3:10;0:59,"6:[0,4,6,12,14];4:[4,6];7:[4];9:[0,1,4,6,7,10,12,13,14];2:[0,4,6,7,10,12,13,14];1:[4];5:[0,4,6,14];8:[4,6,14];3:[4];0:[0,4,6,12,14]","c6:bw=57,experts=[0,4,6,12,14]; c4:bw=24,experts=[4,6]; c7:bw=10,experts=[4]; c9:bw=94,experts=[0,1,4,6,7,10,12,13,14]; c2:bw=81,experts=[0,4,6,7,10,12,13,14]; c1:bw=10,experts=[4]; c5:bw=46,experts=[0,4,6,14]; c8:bw=34,experts=[4,6,14]; c3:bw=10,experts=[4]; c0:bw=59,experts=[0,4,6,12,14]","7.1646,7.2365,4.9271,3.7234,4.0862,4.5753,6.6802,5.6145,5.4668,4.9634"
25,2026-09-23 15:59:31,Ours,0.01,2.51750385590017,23.06,23.06,25,56.4695,0:56.47,55.0642,0.2105,1.1933,1384.0477,23:04.05,10,"9,6,4,3,5,1,8,2,0,7",9:76;6:30;4:110;3:26;5:120;1:92;8:103;2:24;0:106;7:75,"9:[0,4,6,7,10,12,14];6:[0,4,6];4:[0,1,2,4,6,7,8,10,12,13,14];3:[4,6];5:[0,1,2,3,4,5,6,7,10,12,13,14];1:[0,2,4,6,7,10,12,13,14];8:[0,1,2,4,6,7,10,12,13,14];2:[4,6];0:[0,1,2,4,6,7,10,12,13,14];7:[0,1,4,6,7,12,14]","c9:bw=76,experts=[0,4,6,7,10,12,14]; c6:bw=30,experts=[0,4,6]; c4:bw=110,experts=[0,1,2,4,6,7,8,10,12,13,14]; c3:bw=26,experts=[4,6]; c5:bw=120,experts=[0,1,2,3,4,5,6,7,10,12,13,14]; c1:bw=92,experts=[0,2,4,6,7,10,12,13,14]; c8:bw=103,experts=[0,1,2,4,6,7,10,12,13,14]; c2:bw=24,experts=[4,6]; c0:bw=106,experts=[0,1,2,4,6,7,10,12,13,14]; c7:bw=75,experts=[0,1,4,6,7,12,14]","3.7565,7.1534,7.3195,5.5096,6.7684,4.6942,5.7044,4.0828,5.1028,4.9727"
26,2026-09-23 16:00:27,Ours,0.01,2.485417635029168,23.34,23.34,26,56.3513,0:56.35,54.9807,0.1936,1.1756,1440.4152,24:00.42,10,"3,6,9,7,1,5,2,8,0,4",3:84;6:63;9:95;7:59;1:63;5:39;2:56;8:101;0:20;4:90,"3:[0,4,6,7,10,12,13,14];6:[0,4,6,12,14,15];9:[0,1,4,6,7,10,12,13,14];7:[0,4,6,12,14];1:[0,4,6,7,12,14];5:[0,4,6];2:[0,4,6,12,14];8:[0,1,2,4,6,7,10,12,13,14];0:[4,6];4:[0,1,4,6,7,10,12,13,14]","c3:bw=84,experts=[0,4,6,7,10,12,13,14]; c6:bw=63,experts=[0,4,6,12,14,15]; c9:bw=95,experts=[0,1,4,6,7,10,12,13,14]; c7:bw=59,experts=[0,4,6,12,14]; c1:bw=63,experts=[0,4,6,7,12,14]; c5:bw=39,experts=[0,4,6]; c2:bw=56,experts=[0,4,6,12,14]; c8:bw=101,experts=[0,1,2,4,6,7,10,12,13,14]; c0:bw=20,experts=[4,6]; c4:bw=90,experts=[0,1,4,6,7,10,12,13,14]","5.5727,7.2055,3.8226,5.0416,4.6870,6.6980,4.0792,5.6779,4.9551,7.2413"
27,2026-09-23 16:01:24,Ours,0.01,2.452689314674456,24.5,24.5,27,56.4891,0:56.49,55.0474,0.2088,1.2315,1496.9217,24:56.92,10,"7,1,4,0,9,2,8,3,6,5",7:97;1:117;4:23;0:68;9:34;2:37;8:104;3:40;6:119;5:69,"7:[0,4,5,6,7,10,12,13,14];1:[0,1,4,5,6,7,9,10,12,13,14];4:[4,6];0:[0,4,6,7,12,14];9:[3,4,6];2:[0,4,6];8:[0,1,2,4,6,7,10,12,13,14];3:[0,4,5,6];6:[0,1,2,3,4,6,7,10,12,13,14];5:[0,4,6,7,12,14]","c7:bw=97,experts=[0,4,5,6,7,10,12,13,14]; c1:bw=117,experts=[0,1,4,5,6,7,9,10,12,13,14]; c4:bw=23,experts=[4,6]; c0:bw=68,experts=[0,4,6,7,12,14]; c9:bw=34,experts=[3,4,6]; c2:bw=37,experts=[0,4,6]; c8:bw=104,experts=[0,1,2,4,6,7,10,12,13,14]; c3:bw=40,experts=[0,4,5,6]; c6:bw=119,experts=[0,1,2,3,4,6,7,10,12,13,14]; c5:bw=69,experts=[0,4,6,7,12,14]","4.9969,4.7163,7.2519,5.0508,3.7794,4.0783,5.7557,5.5378,7.1903,6.6899"
28,2026-09-23 16:02:20,Ours,0.01,2.483726177413595,25.18,25.18,28,56.324,0:56.32,54.9277,0.2047,1.1902,1553.2622,25:53.26,10,"6,9,0,8,2,5,1,3,4,7",6:56;9:92;0:89;8:56;2:10;5:63;1:47;3:22;4:14;7:10,"6:[0,4,6,7,14];9:[0,4,6,7,9,10,12,14,15];0:[0,4,6,7,11,12,14,15];8:[0,4,6,11,15];2:[8];5:[0,4,6,12,14,15];1:[0,4,6,15];3:[4,15];4:[4];7:[4]","c6:bw=56,experts=[0,4,6,7,14]; c9:bw=92,experts=[0,4,6,7,9,10,12,14,15]; c0:bw=89,experts=[0,4,6,7,11,12,14,15]; c8:bw=56,experts=[0,4,6,11,15]; c2:bw=10,experts=[8]; c5:bw=63,experts=[0,4,6,12,14,15]; c1:bw=47,experts=[0,4,6,15]; c3:bw=22,experts=[4,15]; c4:bw=14,experts=[4]; c7:bw=10,experts=[4]","7.1799,3.7752,5.0674,5.7182,4.0955,6.7178,4.6897,5.5314,7.2024,4.9502"
29,2026-09-23 16:03:16,Ours,0.01,2.41115741350351,26.91,26.91,29,56.5736,0:56.57,55.1489,0.2016,1.2216,1609.8547,26:49.85,10,"4,0,1,9,6,8,7,3,2,5",4:72;0:83;1:63;9:82;6:81;8:63;7:40;3:60;2:34;5:63,"4:[0,4,6,7,10,12,14];0:[0,4,6,7,9,10,12,14];1:[0,4,6,7,12,14];9:[0,2,4,6,7,10,12,14];6:[0,2,4,6,7,10,12,14];8:[0,4,6,7,12,14];7:[0,4,6,14];3:[0,4,6,9,12,14];2:[4,6,15];5:[0,4,6,7,12,14]","c4:bw=72,experts=[0,4,6,7,10,12,14]; c0:bw=83,experts=[0,4,6,7,9,10,12,14]; c1:bw=63,experts=[0,4,6,7,12,14]; c9:bw=82,experts=[0,2,4,6,7,10,12,14]; c6:bw=81,experts=[0,2,4,6,7,10,12,14]; c8:bw=63,experts=[0,4,6,7,12,14]; c7:bw=40,experts=[0,4,6,14]; c3:bw=60,experts=[0,4,6,9,12,14]; c2:bw=34,experts=[4,6,15]; c5:bw=63,experts=[0,4,6,7,12,14]","7.3579,5.0324,4.7206,3.7685,7.1777,5.7427,4.9731,5.5639,4.0919,6.7201"
30,2026-09-23 16:04:13,Ours,0.01,2.380954745456987,26.86,26.91,29,56.7038,0:56.70,55.2818,0.2068,1.2137,1666.576,27:46.58,10,"5,1,9,4,0,8,6,7,3,2",5:116;1:67;9:103;4:97;0:33;8:78;6:20;7:23;3:111;2:51,"5:[0,1,2,4,6,7,8,10,12,13,14];1:[0,3,4,6,11,14];9:[0,1,4,6,7,10,11,12,13,14];4:[0,1,4,6,7,10,12,13,14];0:[4,6,14];8:[0,3,4,6,7,12,14];6:[4,11];7:[4,6];3:[0,1,3,4,5,6,7,11,12,14,15];2:[0,4,6,7,14]","c5:bw=116,experts=[0,1,2,4,6,7,8,10,12,13,14]; c1:bw=67,experts=[0,3,4,6,11,14]; c9:bw=103,experts=[0,1,4,6,7,10,11,12,13,14]; c4:bw=97,experts=[0,1,4,6,7,10,12,13,14]; c0:bw=33,experts=[4,6,14]; c8:bw=78,experts=[0,3,4,6,7,12,14]; c6:bw=20,experts=[4,11]; c7:bw=23,experts=[4,6]; c3:bw=111,experts=[0,1,3,4,5,6,7,11,12,14,15]; c2:bw=51,experts=[0,4,6,7,14]","6.8214,4.7000,3.7955,7.3540,5.0377,5.7769,7.1527,4.9516,5.5934,4.0986"
31,2026-09-23 16:05:10,Ours,0.01,2.408139669212164,28.0,28.0,31,56.558,0:56.56,55.1269,0.2081,1.2116,1723.1526,28:43.15,10,"6,4,9,1,5,8,3,2,0,7",6:55;4:36;9:85;1:57;5:116;8:62;3:45;2:29;0:89;7:119,"6:[0,4,6,12,14];4:[4,9,11];9:[0,4,6,7,10,12,13,14];1:[0,4,6,12,14];5:[0,1,2,3,4,6,7,10,12,13,14];8:[0,4,6,9,12,14];3:[0,4,6,14];2:[9,11];0:[0,3,4,6,7,10,12,14];7:[0,4,6,7,9,10,11,12,13,14,15]","c6:bw=55,experts=[0,4,6,12,14]; c4:bw=36,experts=[4,9,11]; c9:bw=85,experts=[0,4,6,7,10,12,13,14]; c1:bw=57,experts=[0,4,6,12,14]; c5:bw=116,experts=[0,1,2,3,4,6,7,10,12,13,14]; c8:bw=62,experts=[0,4,6,9,12,14]; c3:bw=45,experts=[0,4,6,14]; c2:bw=29,experts=[9,11]; c0:bw=89,experts=[0,3,4,6,7,10,12,14]; c7:bw=119,experts=[0,4,6,7,9,10,11,12,13,14,15]","7.2630,7.2438,3.7659,4.6544,6.7565,5.7345,5.6029,4.0750,5.0190,5.0120"
32,2026-09-23 16:06:07,Ours,0.01,2.3343225786695023,29.23,29.23,32,56.7473,0:56.75,55.33,0.207,1.2087,1779.9182,29:39.92,10,"8,5,4,7,0,1,3,6,2,9",8:40;5:67;4:92;7:88;0:86;1:40;3:53;6:51;2:102;9:59,"8:[0,4,6,14];5:[0,4,6,9,11,14];4:[0,4,6,7,10,12,13,14,15];7:[0,4,6,7,8,12,13,14];0:[0,4,6,7,10,12,13,14];1:[0,4,6,14];3:[0,4,6,8,14];6:[0,4,6,12,14];2:[0,1,2,4,6,7,10,12,13,14];9:[0,4,6,8,14]","c8:bw=40,experts=[0,4,6,14]; c5:bw=67,experts=[0,4,6,9,11,14]; c4:bw=92,experts=[0,4,6,7,10,12,13,14,15]; c7:bw=88,experts=[0,4,6,7,8,12,13,14]; c0:bw=86,experts=[0,4,6,7,10,12,13,14]; c1:bw=40,experts=[0,4,6,14]; c3:bw=53,experts=[0,4,6,8,14]; c6:bw=51,experts=[0,4,6,12,14]; c2:bw=102,experts=[0,1,2,4,6,7,10,12,13,14]; c9:bw=59,experts=[0,4,6,8,14]","5.7778,6.7376,7.3729,5.0212,5.0590,4.7052,5.5421,7.2521,4.0709,3.7913"
33,2026-09-23 16:07:04,Ours,0.01,2.309702532819432,31.66,31.66,33,57.0519,0:57.05,55.6327,0.2021,1.2156,1836.9897,30:36.99,10,"7,1,3,6,5,9,2,8,4,0",7:99;1:65;3:132;6:69;5:55;9:79;2:44;8:94;4:85;0:118,"7:[0,1,4,6,7,10,12,13,14];1:[0,4,6,7,12,14];3:[0,1,2,3,4,5,6,7,8,10,12,13,14];6:[0,4,6,7,12,14];5:[0,4,6,12,14];9:[0,4,6,7,10,12,14];2:[0,4,6,14];8:[0,4,6,7,9,10,12,14,15];4:[0,1,4,6,7,10,12,14];0:[0,1,2,4,5,6,7,10,12,13,14]","c7:bw=99,experts=[0,1,4,6,7,10,12,13,14]; c1:bw=65,experts=[0,4,6,7,12,14]; c3:bw=132,experts=[0,1,2,3,4,5,6,7,8,10,12,13,14]; c6:bw=69,experts=[0,4,6,7,12,14]; c5:bw=55,experts=[0,4,6,12,14]; c9:bw=79,experts=[0,4,6,7,10,12,14]; c2:bw=44,experts=[0,4,6,14]; c8:bw=94,experts=[0,4,6,7,9,10,12,14,15]; c4:bw=85,experts=[0,1,4,6,7,10,12,14]; c0:bw=118,experts=[0,1,2,4,5,6,7,10,12,13,14]","5.0393,4.7447,5.6028,7.2915,6.7657,3.8144,4.1015,5.7682,7.4238,5.0809"
34,2026-09-23 16:08:01,Ours,0.01,2.2924049038183147,32.0,32.0,34,56.9804,0:56.98,55.5453,0.2145,1.219,1893.9885,31:33.99,10,"4,1,6,9,8,0,5,7,3,2",4:87;1:88;6:91;9:128;8:79;0:42;5:113;7:61;3:137;2:101,"4:[0,3,4,6,7,12,13,14];1:[0,1,4,6,7,10,12,14];6:[0,1,4,6,7,8,10,12,14];9:[0,3,4,5,6,7,8,9,10,12,14,15];8:[0,4,6,7,12,13,14];0:[0,4,6,14];5:[0,1,2,4,5,6,7,10,12,13,14];7:[0,3,4,6,7,14];3:[0,1,2,3,4,5,6,7,9,10,12,13,14];2:[0,1,2,4,6,7,10,12,13,14]","c4:bw=87,experts=[0,3,4,6,7,12,13,14]; c1:bw=88,experts=[0,1,4,6,7,10,12,14]; c6:bw=91,experts=[0,1,4,6,7,8,10,12,14]; c9:bw=128,experts=[0,3,4,5,6,7,8,9,10,12,14,15]; c8:bw=79,experts=[0,4,6,7,12,13,14]; c0:bw=42,experts=[0,4,6,14]; c5:bw=113,experts=[0,1,2,4,5,6,7,10,12,13,14]; c7:bw=61,experts=[0,3,4,6,7,14]; c3:bw=137,experts=[0,1,2,3,4,5,6,7,9,10,12,13,14]; c2:bw=101,experts=[0,1,2,4,6,7,10,12,13,14]","7.3979,4.7548,7.3161,3.8063,5.7752,5.0413,6.7731,4.9778,5.6046,4.0983"
35,2026-09-23 16:08:57,Ours,0.01,2.271123283628971,33.69,33.69,35,56.7971,0:56.80,55.4016,0.1955,1.1985,1950.8066,32:30.81,10,"4,0,1,6,2,8,9,7,5,3",4:62;0:38;1:58;6:83;2:86;8:94;9:51;7:90;5:77;3:45,"4:[0,4,6,7,12,14];0:[4,6,14];1:[0,4,6,8,14];6:[0,4,6,7,9,12,13,14];2:[0,1,4,6,7,12,13,14];8:[0,1,4,6,7,10,12,13,14];9:[0,4,6,12,14];7:[0,3,4,6,7,8,10,12,14];5:[0,1,4,6,7,12,14];3:[0,4,6,14]","c4:bw=62,experts=[0,4,6,7,12,14]; c0:bw=38,experts=[4,6,14]; c1:bw=58,experts=[0,4,6,8,14]; c6:bw=83,experts=[0,4,6,7,9,12,13,14]; c2:bw=86,experts=[0,1,4,6,7,12,13,14]; c8:bw=94,experts=[0,1,4,6,7,10,12,13,14]; c9:bw=51,experts=[0,4,6,12,14]; c7:bw=90,experts=[0,3,4,6,7,8,10,12,14]; c5:bw=77,experts=[0,1,4,6,7,12,14]; c3:bw=45,experts=[0,4,6,14]","7.3893,5.0470,4.7111,7.3060,4.1246,5.7884,3.7755,4.9939,6.7084,5.5573"
36,2026-09-23 16:09:55,Ours,0.01,2.245370957565506,34.42,34.42,36,57.0458,0:57.05,55.6349,0.2119,1.1975,2007.8715,33:27.87,10,"9,0,3,7,6,5,1,4,8,2",9:70;0:68;3:113;7:51;6:82;5:93;1:16;4:140;8:97;2:95,"9:[0,1,4,6,12,13,14];0:[0,4,6,12,13,14];3:[0,3,4,5,6,7,8,10,12,14,15];7:[0,2,4,6,14];6:[0,1,4,6,7,12,13,14];5:[0,1,4,6,7,10,12,13,14];1:[4];4:[0,1,2,3,4,5,6,7,8,9,10,12,13,14];8:[0,4,5,6,7,8,9,12,14];2:[0,1,4,6,7,10,12,13,14]","c9:bw=70,experts=[0,1,4,6,12,13,14]; c0:bw=68,experts=[0,4,6,12,13,14]; c3:bw=113,experts=[0,3,4,5,6,7,8,10,12,14,15]; c7:bw=51,experts=[0,2,4,6,14]; c6:bw=82,experts=[0,1,4,6,7,12,13,14]; c5:bw=93,experts=[0,1,4,6,7,10,12,13,14]; c1:bw=16,experts=[4]; c4:bw=140,experts=[0,1,2,3,4,5,6,7,8,9,10,12,13,14]; c8:bw=97,experts=[0,4,5,6,7,8,9,12,14]; c2:bw=95,experts=[0,1,4,6,7,10,12,13,14]","3.7968,5.0686,5.6653,5.0111,7.3167,6.7804,4.6927,7.4118,5.7689,4.1227"
37,2026-09-23 16:10:51,Ours,0.01,2.217825264294636,35.0,35.0,37,56.5599,0:56.56,55.1472,0.2014,1.2098,2064.453,34:24.45,10,"1,5,2,6,4,7,9,0,3,8",1:34;5:74;2:68;6:123;4:74;7:79;9:75;0:103;3:68;8:11,"1:[0,4,6];5:[0,1,4,6,12,13,14];2:[0,4,6,12,13,14];6:[0,1,2,3,4,5,6,7,10,12,13,14];4:[0,4,6,10,12,13,14];7:[0,4,6,7,10,12,14];9:[0,4,6,7,9,12,14];0:[0,1,2,4,6,7,10,12,13,14];3:[4,6,7,10,12,14];8:[4]","c1:bw=34,experts=[0,4,6]; c5:bw=74,experts=[0,1,4,6,12,13,14]; c2:bw=68,experts=[0,4,6,12,13,14]; c6:bw=123,experts=[0,1,2,3,4,5,6,7,10,12,13,14]; c4:bw=74,experts=[0,4,6,10,12,13,14]; c7:bw=79,experts=[0,4,6,7,10,12,14]; c9:bw=75,experts=[0,4,6,7,9,12,14]; c0:bw=103,experts=[0,1,2,4,6,7,10,12,13,14]; c3:bw=68,experts=[4,6,7,10,12,14]; c8:bw=11,experts=[4]","4.7130,6.7379,4.0892,7.3176,7.3429,4.9534,3.7887,4.9974,5.5291,5.6779"
38,2026-09-23 16:11:48,Ours,0.01,2.2510177269666825,34.81,35.0,37,56.9048,0:56.90,55.5135,0.1931,1.1967,2121.3773,35:21.38,10,"8,6,4,1,5,2,3,7,9,0",8:87;6:32;4:98;1:58;5:10;2:10;3:72;7:96;9:49;0:76,"8:[0,1,4,6,7,12,13,14];6:[4,6,14];4:[0,1,4,6,7,10,12,13,14];1:[0,4,6,13,14];5:[4];2:[3];3:[0,1,4,6,12,13,14];7:[0,3,4,6,7,9,10,12,14];9:[0,4,6,14];0:[0,1,4,6,8,12,14]","c8:bw=87,experts=[0,1,4,6,7,12,13,14]; c6:bw=32,experts=[4,6,14]; c4:bw=98,experts=[0,1,4,6,7,10,12,13,14]; c1:bw=58,experts=[0,4,6,13,14]; c5:bw=10,experts=[4]; c2:bw=10,experts=[3]; c3:bw=72,experts=[0,1,4,6,12,13,14]; c7:bw=96,experts=[0,3,4,6,7,9,10,12,14]; c9:bw=49,experts=[0,4,6,14]; c0:bw=76,experts=[0,1,4,6,8,12,14]","5.8063,7.2892,7.4596,4.7128,6.7073,4.1119,5.5659,4.9997,3.7810,5.0797"
39,2026-09-23 16:12:45,Ours,0.01,2.18150620046404,36.88,36.88,39,56.9381,0:56.94,55.527,0.2012,1.2084,2178.3371,36:18.34,10,"3,0,1,7,6,8,2,4,9,5",3:49;0:10;1:84;7:75;6:58;8:84;2:68;4:67;9:45;5:141,"3:[0,4,6,14];0:[4];1:[0,1,4,6,10,12,13,14];7:[0,1,4,6,12,13,14];6:[0,4,6,13,14];8:[0,4,6,7,10,12,13,14];2:[4,5,6,7,10,14];4:[0,4,6,12,13,14];9:[0,4,6,14];5:[0,1,2,3,4,5,6,7,8,9,10,12,13,14]","c3:bw=49,experts=[0,4,6,14]; c0:bw=10,experts=[4]; c1:bw=84,experts=[0,1,4,6,10,12,13,14]; c7:bw=75,experts=[0,1,4,6,12,13,14]; c6:bw=58,experts=[0,4,6,13,14]; c8:bw=84,experts=[0,4,6,7,10,12,13,14]; c2:bw=68,experts=[4,5,6,7,10,14]; c4:bw=67,experts=[0,4,6,12,13,14]; c9:bw=45,experts=[0,4,6,14]; c5:bw=141,experts=[0,1,2,3,4,5,6,7,8,9,10,12,13,14]","5.5786,5.0000,4.7398,5.0146,7.3034,5.8232,4.0858,7.4028,3.7890,6.7897"
40,2026-09-23 16:13:42,Ours,0.01,2.1672408709188233,36.9,36.9,40,57.044,0:57.04,55.6366,0.201,1.2049,2235.4012,37:15.40,10,"8,1,5,6,2,7,3,4,9,0",8:49;1:79;5:60;6:88;2:123;7:125;3:13;4:36;9:75;0:67,"8:[4,6,12,14];1:[0,1,4,6,12,13,14];5:[0,1,4,6,13,14];6:[0,1,4,6,10,12,13,14];2:[0,1,2,3,4,5,6,7,10,12,13,14];7:[0,1,2,3,4,5,6,7,10,12,13,14];3:[4];4:[0,4,6];9:[0,1,4,6,12,13,14];0:[0,1,4,6,13,14]","c8:bw=49,experts=[4,6,12,14]; c1:bw=79,experts=[0,1,4,6,12,13,14]; c5:bw=60,experts=[0,1,4,6,13,14]; c6:bw=88,experts=[0,1,4,6,10,12,13,14]; c2:bw=123,experts=[0,1,2,3,4,5,6,7,10,12,13,14]; c7:bw=125,experts=[0,1,2,3,4,5,6,7,10,12,13,14]; c3:bw=13,experts=[4]; c4:bw=36,experts=[0,4,6]; c9:bw=75,experts=[0,1,4,6,12,13,14]; c0:bw=67,experts=[0,1,4,6,13,14]","5.8215,4.7416,6.8167,7.3358,4.1524,5.0143,5.5123,7.3885,3.8064,5.0471"
41,2026-09-23 16:14:39,Ours,0.01,2.1712532431683567,37.87,37.87,41,56.9305,0:56.93,55.5306,0.2024,1.1961,2292.3539,38:12.35,10,"2,6,8,1,4,5,7,3,9,0",2:101;6:10;8:107;1:15;4:95;5:116;7:129;3:75;9:101;0:10,"2:[0,1,2,4,6,7,10,12,13,14];6:[4];8:[0,1,4,5,6,7,10,12,13,14];1:[2];4:[0,1,4,6,8,9,10,12,14];5:[0,3,4,5,6,7,9,10,11,12,14];7:[0,1,2,3,4,5,6,7,10,12,13,14];3:[0,1,4,6,12,13,14];9:[0,1,2,4,6,7,10,12,13,14];0:[4]","c2:bw=101,experts=[0,1,2,4,6,7,10,12,13,14]; c6:bw=10,experts=[4]; c8:bw=107,experts=[0,1,4,5,6,7,10,12,13,14]; c1:bw=15,experts=[2]; c4:bw=95,experts=[0,1,4,6,8,9,10,12,14]; c5:bw=116,experts=[0,3,4,5,6,7,9,10,11,12,14]; c7:bw=129,experts=[0,1,2,3,4,5,6,7,10,12,13,14]; c3:bw=75,experts=[0,1,4,6,12,13,14]; c9:bw=101,experts=[0,1,2,4,6,7,10,12,13,14]; c0:bw=10,experts=[4]","4.1565,7.2619,5.8172,4.7325,7.4155,6.7737,4.9735,5.5759,3.8020,5.0218"
42,2026-09-23 16:15:36,Ours,0.01,2.122452605963505,38.6,38.6,42,57.204,0:57.20,55.8035,0.2046,1.1944,2349.5781,39:09.58,10,"5,1,3,9,6,0,7,4,8,2",5:95;1:92;3:91;9:96;6:64;0:28;7:37;4:103;8:79;2:76,"5:[0,1,4,6,7,10,12,13,14];1:[0,1,2,4,6,10,12,13,14];3:[0,1,4,6,7,10,12,13,14];9:[0,1,2,4,6,10,12,13,14];6:[0,4,6,12,14,15];0:[4,6];7:[0,4,6];4:[0,1,2,4,5,6,10,12,13,14];8:[0,1,4,6,12,13,14];2:[0,1,4,6,12,13,14]","c5:bw=95,experts=[0,1,4,6,7,10,12,13,14]; c1:bw=92,experts=[0,1,2,4,6,10,12,13,14]; c3:bw=91,experts=[0,1,4,6,7,10,12,13,14]; c9:bw=96,experts=[0,1,2,4,6,10,12,13,14]; c6:bw=64,experts=[0,4,6,12,14,15]; c0:bw=28,experts=[4,6]; c7:bw=37,experts=[0,4,6]; c4:bw=103,experts=[0,1,2,4,5,6,10,12,13,14]; c8:bw=79,experts=[0,1,4,6,12,13,14]; c2:bw=76,experts=[0,1,4,6,12,13,14]","6.7979,4.7212,5.6275,3.8532,7.3772,5.1277,4.9781,7.4059,5.8040,4.1107"
43,2026-09-23 16:16:33,Ours,0.01,2.1158478824769618,39.21,39.21,43,57.1841,0:57.18,55.7509,0.2106,1.221,2406.7846,40:06.78,10,"5,1,2,8,9,7,4,6,3,0",5:100;1:110;2:96;8:85;9:60;7:40;4:65;6:23;3:122;0:40,"5:[0,1,4,5,6,7,10,12,13,14];1:[0,1,2,4,5,6,9,10,12,13,14];2:[0,1,4,6,7,10,12,13,14];8:[0,1,2,4,6,12,13,14];9:[0,1,4,6,13,14];7:[0,4,6,14];4:[0,1,4,6,13,14];6:[4,6];3:[0,1,2,3,4,5,6,7,10,12,13,14];0:[4,6,12,14]","c5:bw=100,experts=[0,1,4,5,6,7,10,12,13,14]; c1:bw=110,experts=[0,1,2,4,5,6,9,10,12,13,14]; c2:bw=96,experts=[0,1,4,6,7,10,12,13,14]; c8:bw=85,experts=[0,1,2,4,6,12,13,14]; c9:bw=60,experts=[0,1,4,6,13,14]; c7:bw=40,experts=[0,4,6,14]; c4:bw=65,experts=[0,1,4,6,13,14]; c6:bw=23,experts=[4,6]; c3:bw=122,experts=[0,1,2,3,4,5,6,7,10,12,13,14]; c0:bw=40,experts=[4,6,12,14]","6.8277,4.7608,4.1628,5.8023,3.8261,5.0137,7.4024,7.2622,5.6383,5.0546"
44,2026-09-23 16:17:31,Ours,0.01,2.0931467842834275,40.57,40.57,44,57.6037,0:57.60,56.18,0.2056,1.2165,2464.4099,41:04.41,10,"0,3,4,2,7,5,6,9,8,1",0:125;3:88;4:54;2:69;7:142;5:46;6:39;9:70;8:65;1:84,"0:[0,1,4,5,6,7,10,11,12,13,14,15];3:[0,4,6,7,8,10,12,14];4:[0,1,4,6,14];2:[0,4,6,8,13,14];7:[0,1,2,3,4,5,6,7,9,10,12,13,14,15];5:[0,4,14,15];6:[0,4,6];9:[0,1,4,6,12,13,14];8:[0,4,6,11,13,14];1:[0,1,4,6,7,12,14,15]","c0:bw=125,experts=[0,1,4,5,6,7,10,11,12,13,14,15]; c3:bw=88,experts=[0,4,6,7,8,10,12,14]; c4:bw=54,experts=[0,1,4,6,14]; c2:bw=69,experts=[0,4,6,8,13,14]; c7:bw=142,experts=[0,1,2,3,4,5,6,7,9,10,12,13,14,15]; c5:bw=46,experts=[0,4,14,15]; c6:bw=39,experts=[0,4,6]; c9:bw=70,experts=[0,1,4,6,12,13,14]; c8:bw=65,experts=[0,4,6,11,13,14]; c1:bw=84,experts=[0,1,4,6,7,12,14,15]","5.1260,5.6762,7.4616,4.1672,5.0416,6.7951,7.5376,3.8180,5.8091,4.7477"
