Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
42,2026-09-23 19:08:09,Ours,0.01,2.363135894742679,37.87,39.41,41,54.3951,0:54.40,52.9596,0.2719,1.1613,2183.5979,36:23.60,20,"12,9,3,7,19,1,15,14,13,6,16,8,10,4,18,5,0,11,17,2",12:22;9:51;3:48;7:20;19:63;1:49;15:31;14:13;13:33;6:34;16:10;8:42;10:15;4:55;18:14;5:50;0:15;11:59;17:32;2:40,"12:[1,2];9:[0,1,2,3,7];3:[0,1,2,7];7:[6,7];19:[1,2,3,4,5,6];1:[0,1,2,7];15:[4,5,6];14:[7];13:[4,5,6];6:[0,1,2];16:[6];8:[4,5,6,7];10:[5];4:[0,4,5,6,7];18:[6];5:[0,1,2,3,7];0:[7];11:[0,1,2,6,7];17:[0,6,7];2:[4,5,6,7]","c12:bw=22,experts=[1,2]; c9:bw=51,experts=[0,1,2,3,7]; c3:bw=48,experts=[0,1,2,7]; c7:bw=20,experts=[6,7]; c19:bw=63,experts=[1,2,3,4,5,6]; c1:bw=49,experts=[0,1,2,7]; c15:bw=31,experts=[4,5,6]; c14:bw=13,experts=[7]; c13:bw=33,experts=[4,5,6]; c6:bw=34,experts=[0,1,2]; c16:bw=10,experts=[6]; c8:bw=42,experts=[4,5,6,7]; c10:bw=15,experts=[5]; c4:bw=55,experts=[0,4,5,6,7]; c18:bw=14,experts=[6]; c5:bw=50,experts=[0,1,2,3,7]; c0:bw=15,experts=[7]; c11:bw=59,experts=[0,1,2,6,7]; c17:bw=32,experts=[0,6,7]; c2:bw=40,experts=[4,5,6,7]","2.4332,2.1999,1.4900,3.4612,3.9969,4.0358,3.2256,4.2053,4.2806,2.0036,2.0621,2.2387,1.1759,3.3283,3.0315,1.2470,1.4028,2.3544,2.2209,2.5658"
43,2026-09-23 19:09:02,Ours,0.01,2.2941280306855156,37.97,39.41,41,52.8009,0:52.80,51.375,0.2752,1.1484,2236.4236,37:16.42,20,"4,9,7,12,11,14,6,0,18,8,3,15,2,10,13,16,19,17,5,1",4:34;9:32;7:21;12:10;11:55;14:66;6:12;0:21;18:24;8:45;3:65;15:14;2:51;10:37;13:16;16:21;19:54;17:47;5:53;1:58,"4:[1,2,3];9:[4,5,6];7:[0,1];12:[3];11:[3,4,5,6,7];14:[0,1,2,3,4,5];6:[3];0:[0,1];18:[0,7];8:[0,1,2,3];3:[0,3,4,5,6,7];15:[7];2:[0,1,2,3,4];10:[0,6,7];13:[7];16:[0,7];19:[0,1,2,3,7];17:[1,2,3,4];5:[0,4,5,6,7];1:[3,4,5,6,7]","c4:bw=34,experts=[1,2,3]; c9:bw=32,experts=[4,5,6]; c7:bw=21,experts=[0,1]; c12:bw=10,experts=[3]; c11:bw=55,experts=[3,4,5,6,7]; c14:bw=66,experts=[0,1,2,3,4,5]; c6:bw=12,experts=[3]; c0:bw=21,experts=[0,1]; c18:bw=24,experts=[0,7]; c8:bw=45,experts=[0,1,2,3]; c3:bw=65,experts=[0,3,4,5,6,7]; c15:bw=14,experts=[7]; c2:bw=51,experts=[0,1,2,3,4]; c10:bw=37,experts=[0,6,7]; c13:bw=16,experts=[7]; c16:bw=21,experts=[0,7]; c19:bw=54,experts=[0,1,2,3,7]; c17:bw=47,experts=[1,2,3,4]; c5:bw=53,experts=[0,4,5,6,7]; c1:bw=58,experts=[3,4,5,6,7]","3.3328,2.2391,3.2168,2.4251,2.3613,3.8969,1.9776,1.4260,3.0575,2.2349,1.4149,2.9392,2.5853,1.2163,4.2276,2.0458,3.6727,2.2070,1.2437,3.6545"
44,2026-09-23 19:09:55,Ours,0.01,2.185655921085139,41.79,41.79,44,52.6956,0:52.70,51.2608,0.2721,1.1604,2289.1417,38:09.14,20,"12,15,13,6,2,17,8,10,14,5,1,4,7,19,11,0,18,16,9,3",12:40;15:50;13:28;6:20;2:37;17:12;8:34;10:56;14:65;5:24;1:45;4:29;7:75;19:10;11:16;0:66;18:54;16:76;9:37;3:47,"12:[4,5,6,7];15:[0,1,2,3,4];13:[0,1];6:[4,5];2:[5,6,7];17:[5];8:[4,5,6];10:[1,2,3,4,5];14:[0,1,2,3,6,7];5:[1,2];1:[0,1,2,3];4:[4,5];7:[0,2,3,4,5,6,7];19:[4];11:[0];0:[2,3,4,5,6,7];18:[1,2,3,4,5];16:[1,2,3,4,5,6,7];9:[0,1,7];3:[1,2,3,4]","c12:bw=40,experts=[4,5,6,7]; c15:bw=50,experts=[0,1,2,3,4]; c13:bw=28,experts=[0,1]; c6:bw=20,experts=[4,5]; c2:bw=37,experts=[5,6,7]; c17:bw=12,experts=[5]; c8:bw=34,experts=[4,5,6]; c10:bw=56,experts=[1,2,3,4,5]; c14:bw=65,experts=[0,1,2,3,6,7]; c5:bw=24,experts=[1,2]; c1:bw=45,experts=[0,1,2,3]; c4:bw=29,experts=[4,5]; c7:bw=75,experts=[0,2,3,4,5,6,7]; c19:bw=10,experts=[4]; c11:bw=16,experts=[0]; c0:bw=66,experts=[2,3,4,5,6,7]; c18:bw=54,experts=[1,2,3,4,5]; c16:bw=76,experts=[1,2,3,4,5,6,7]; c9:bw=37,experts=[0,1,7]; c3:bw=47,experts=[1,2,3,4]","2.4382,2.9896,4.2102,2.0162,2.5545,2.1878,2.2429,1.2099,3.9196,1.2284,3.6968,3.2697,3.2246,3.5874,2.3563,1.4432,3.0289,2.0602,2.1865,1.4097"
45,2026-09-23 19:10:48,Ours,0.01,2.267164746774828,39.37,41.79,44,52.9734,0:52.97,51.5649,0.268,1.1382,2342.1397,39:02.14,20,"12,0,11,5,6,1,4,17,9,2,8,13,19,16,3,7,18,10,15,14",12:61;0:36;11:53;5:44;6:10;1:56;4:64;17:10;9:25;2:49;8:55;13:53;19:67;16:54;3:67;7:36;18:16;10:42;15:33;14:41,"12:[0,1,2,3,4,5];0:[0,1,2];11:[1,2,3,4,5];5:[3,4,5,6];6:[6];1:[0,4,5,6,7];4:[0,1,2,3,6,7];17:[6];9:[2,3];2:[0,1,2,3];8:[0,1,2,3,7];13:[2,3,4,5,6];19:[0,1,2,5,6,7];16:[0,1,2,3,4];3:[0,1,2,5,6,7];7:[1,2,3];18:[6];10:[0,1,6,7];15:[5,6,7];14:[4,5,6,7]","c12:bw=61,experts=[0,1,2,3,4,5]; c0:bw=36,experts=[0,1,2]; c11:bw=53,experts=[1,2,3,4,5]; c5:bw=44,experts=[3,4,5,6]; c6:bw=10,experts=[6]; c1:bw=56,experts=[0,4,5,6,7]; c4:bw=64,experts=[0,1,2,3,6,7]; c17:bw=10,experts=[6]; c9:bw=25,experts=[2,3]; c2:bw=49,experts=[0,1,2,3]; c8:bw=55,experts=[0,1,2,3,7]; c13:bw=53,experts=[2,3,4,5,6]; c19:bw=67,experts=[0,1,2,5,6,7]; c16:bw=54,experts=[0,1,2,3,4]; c3:bw=67,experts=[0,1,2,5,6,7]; c7:bw=36,experts=[1,2,3]; c18:bw=16,experts=[6]; c10:bw=42,experts=[0,1,6,7]; c15:bw=33,experts=[5,6,7]; c14:bw=41,experts=[4,5,6,7]","2.4863,1.4261,2.3771,1.2551,1.9885,3.7073,3.3748,2.2479,2.1856,2.5762,2.2512,4.1335,3.6988,2.0887,1.4355,3.2037,3.0557,1.1935,2.9835,3.8958"
46,2026-09-23 19:11:41,Ours,0.01,2.2177563003580634,40.89,41.79,44,53.5634,0:53.56,52.0511,0.2832,1.2267,2395.7266,39:55.73,20,"7,3,16,14,2,6,12,10,13,15,1,18,11,8,19,0,5,9,17,4",7:28;3:27;16:28;14:39;2:57;6:39;12:53;10:59;13:50;15:14;1:41;18:44;11:38;8:39;19:10;0:55;5:41;9:37;17:15;4:64,"7:[4,5];3:[3,4];16:[5,6];14:[0,1,2];2:[0,4,5,6,7];6:[0,1,7];12:[0,1,2,6,7];10:[2,3,4,5,6];13:[0,1,2,3,7];15:[0];1:[1,2,3,4];18:[0,1,2,7];11:[0,6,7];8:[4,5,6];19:[3];0:[3,4,5,6,7];5:[0,1,2,7];9:[4,5,6];17:[7];4:[0,1,4,5,6,7]","c7:bw=28,experts=[4,5]; c3:bw=27,experts=[3,4]; c16:bw=28,experts=[5,6]; c14:bw=39,experts=[0,1,2]; c2:bw=57,experts=[0,4,5,6,7]; c6:bw=39,experts=[0,1,7]; c12:bw=53,experts=[0,1,2,6,7]; c10:bw=59,experts=[2,3,4,5,6]; c13:bw=50,experts=[0,1,2,3,7]; c15:bw=14,experts=[0]; c1:bw=41,experts=[1,2,3,4]; c18:bw=44,experts=[0,1,2,7]; c11:bw=38,experts=[0,6,7]; c8:bw=39,experts=[4,5,6]; c19:bw=10,experts=[3]; c0:bw=55,experts=[3,4,5,6,7]; c5:bw=41,experts=[0,1,2,7]; c9:bw=37,experts=[4,5,6]; c17:bw=15,experts=[7]; c4:bw=64,experts=[0,1,4,5,6,7]","3.2087,1.4247,2.1030,3.9460,2.5934,1.9842,2.4644,1.1976,4.2084,2.9695,3.6632,3.0839,2.3616,2.3180,3.7394,1.4444,1.2437,2.3221,2.3212,3.4537"
47,2026-09-23 19:12:35,Ours,0.01,2.2734026884013145,39.15,41.79,44,54.1901,0:54.19,52.5842,0.2925,1.3111,2449.9419,40:49.94,20,"11,18,10,13,15,8,4,1,14,6,9,5,17,19,12,2,16,7,0,3",11:39;18:10;10:51;13:33;15:42;8:39;4:10;1:30;14:24;6:22;9:17;5:52;17:20;19:28;12:15;2:54;16:68;7:53;0:46;3:70,"11:[1,2,3];18:[3];10:[0,1,2,3,7];13:[4,5,6];15:[1,2,3,4];8:[0,1,7];4:[2];1:[5,6,7];14:[3,4];6:[2,3];9:[7];5:[3,4,5,6,7];17:[0,1];19:[4,5];12:[3];2:[1,2,3,4,5];16:[0,1,2,3,4,7];7:[0,1,2,6,7];0:[0,1,2,3];3:[0,1,2,3,5,6,7]","c11:bw=39,experts=[1,2,3]; c18:bw=10,experts=[3]; c10:bw=51,experts=[0,1,2,3,7]; c13:bw=33,experts=[4,5,6]; c15:bw=42,experts=[1,2,3,4]; c8:bw=39,experts=[0,1,7]; c4:bw=10,experts=[2]; c1:bw=30,experts=[5,6,7]; c14:bw=24,experts=[3,4]; c6:bw=22,experts=[2,3]; c9:bw=17,experts=[7]; c5:bw=52,experts=[3,4,5,6,7]; c17:bw=20,experts=[0,1]; c19:bw=28,experts=[4,5]; c12:bw=15,experts=[3]; c2:bw=54,experts=[1,2,3,4,5]; c16:bw=68,experts=[0,1,2,3,4,7]; c7:bw=53,experts=[0,1,2,6,7]; c0:bw=46,experts=[0,1,2,3]; c3:bw=70,experts=[0,1,2,3,5,6,7]","2.5035,3.1107,1.2142,4.1805,2.9845,2.2629,3.4987,3.7876,3.8879,1.9910,2.1737,1.2973,2.3019,3.6595,2.4026,2.5908,2.0812,3.5074,1.5468,1.6014"
48,2026-09-23 19:13:31,Ours,0.01,2.0866236259346778,43.87,43.87,48,55.0278,0:55.03,53.5817,0.278,1.1657,2505.0257,41:45.03,20,"16,7,8,17,3,4,0,6,15,19,5,9,1,12,11,18,10,13,14,2",16:10;7:62;8:50;17:38;3:18;4:67;0:16;6:45;15:64;19:45;5:55;9:52;1:50;12:31;11:32;18:62;10:12;13:50;14:10;2:57,"16:[5];7:[0,3,4,5,6,7];8:[2,3,4,5,6];17:[2,3,4];3:[4];4:[0,3,4,5,6,7];0:[4];6:[4,5,6,7];15:[0,1,2,5,6,7];19:[0,1,6,7];5:[0,1,2,3,4];9:[0,1,2,3,4];1:[0,1,2,3,4];12:[4,5,6];11:[4,5,6];18:[0,1,4,5,6,7];10:[4];13:[0,1,2,3,7];14:[5];2:[0,1,2,6,7]","c16:bw=10,experts=[5]; c7:bw=62,experts=[0,3,4,5,6,7]; c8:bw=50,experts=[2,3,4,5,6]; c17:bw=38,experts=[2,3,4]; c3:bw=18,experts=[4]; c4:bw=67,experts=[0,3,4,5,6,7]; c0:bw=16,experts=[4]; c6:bw=45,experts=[4,5,6,7]; c15:bw=64,experts=[0,1,2,5,6,7]; c19:bw=45,experts=[0,1,6,7]; c5:bw=55,experts=[0,1,2,3,4]; c9:bw=52,experts=[0,1,2,3,4]; c1:bw=50,experts=[0,1,2,3,4]; c12:bw=31,experts=[4,5,6]; c11:bw=32,experts=[4,5,6]; c18:bw=62,experts=[0,1,4,5,6,7]; c10:bw=12,experts=[4]; c13:bw=50,experts=[0,1,2,3,7]; c14:bw=10,experts=[5]; c2:bw=57,experts=[0,1,2,6,7]","2.3613,3.5929,2.4234,2.4206,1.5299,3.6780,1.4406,2.0821,3.0584,3.7091,1.2868,2.3266,3.7587,2.4838,2.4120,3.0946,1.2062,4.2226,3.9082,2.5858"
49,2026-09-23 19:14:24,Ours,0.01,2.2592714197588992,40.52,43.87,48,53.6783,0:53.68,52.1255,0.2861,1.2642,2558.7307,42:38.73,20,"7,4,0,10,17,5,15,18,1,13,2,9,14,8,3,12,19,11,6,16",7:44;4:48;0:20;10:64;17:30;5:56;15:42;18:32;1:54;13:39;2:58;9:53;14:58;8:26;3:32;12:37;19:10;11:38;6:13;16:30,"7:[1,2,3,4];4:[1,2,3,4];0:[5,6];10:[0,1,2,5,6,7];17:[5,6,7];5:[0,1,5,6,7];15:[3,4,5,6];18:[2,3,4];1:[0,1,5,6,7];13:[4,5,6];2:[3,4,5,6,7];9:[0,1,5,6,7];14:[0,1,2,6,7];8:[0,7];3:[5,6,7];12:[0,1,7];19:[2];11:[0,1,7];6:[0];16:[0,6,7]","c7:bw=44,experts=[1,2,3,4]; c4:bw=48,experts=[1,2,3,4]; c0:bw=20,experts=[5,6]; c10:bw=64,experts=[0,1,2,5,6,7]; c17:bw=30,experts=[5,6,7]; c5:bw=56,experts=[0,1,5,6,7]; c15:bw=42,experts=[3,4,5,6]; c18:bw=32,experts=[2,3,4]; c1:bw=54,experts=[0,1,5,6,7]; c13:bw=39,experts=[4,5,6]; c2:bw=58,experts=[3,4,5,6,7]; c9:bw=53,experts=[0,1,5,6,7]; c14:bw=58,experts=[0,1,2,6,7]; c8:bw=26,experts=[0,7]; c3:bw=32,experts=[5,6,7]; c12:bw=37,experts=[0,1,7]; c19:bw=10,experts=[2]; c11:bw=38,experts=[0,1,7]; c6:bw=13,experts=[0]; c16:bw=30,experts=[0,6,7]","3.2254,3.3503,1.4338,1.2134,2.2517,1.2542,3.0050,3.0815,3.7634,4.1787,2.5692,2.2102,3.9416,2.2325,1.4082,2.4359,3.7729,2.3662,2.1579,2.2735"
50,2026-09-23 19:15:19,Ours,0.01,2.165314040522701,42.3,43.87,48,54.3982,0:54.40,52.9427,0.2724,1.1808,2613.1533,43:33.15,20,"2,6,14,12,13,17,11,0,16,15,7,10,1,19,3,5,4,8,9,18",2:63;6:68;14:23;12:34;13:37;17:33;11:57;0:29;16:27;15:31;7:34;10:23;1:64;19:43;3:39;5:31;4:10;8:32;9:27;18:44,"2:[0,1,2,3,4,5];6:[1,2,3,4,5,6];14:[3,4];12:[2,3,4];13:[0,1,7];17:[0,1,2];11:[2,3,4,5,6];0:[0,7];16:[1,2];15:[0,1,7];7:[5,6,7];10:[3,4];1:[2,3,4,5,6,7];19:[3,4,5,6];3:[0,1,2];5:[2,3,4];4:[5];8:[1,2,3];9:[2,3];18:[0,5,6,7]","c2:bw=63,experts=[0,1,2,3,4,5]; c6:bw=68,experts=[1,2,3,4,5,6]; c14:bw=23,experts=[3,4]; c12:bw=34,experts=[2,3,4]; c13:bw=37,experts=[0,1,7]; c17:bw=33,experts=[0,1,2]; c11:bw=57,experts=[2,3,4,5,6]; c0:bw=29,experts=[0,7]; c16:bw=27,experts=[1,2]; c15:bw=31,experts=[0,1,7]; c7:bw=34,experts=[5,6,7]; c10:bw=23,experts=[3,4]; c1:bw=64,experts=[2,3,4,5,6,7]; c19:bw=43,experts=[3,4,5,6]; c3:bw=39,experts=[0,1,2]; c5:bw=31,experts=[2,3,4]; c4:bw=10,experts=[5]; c8:bw=32,experts=[1,2,3]; c9:bw=27,experts=[2,3]; c18:bw=44,experts=[0,5,6,7]","2.8531,2.1955,4.2972,2.6618,4.4902,2.2556,2.3742,1.4181,2.0903,2.9672,3.1939,1.1946,3.7041,3.6637,1.4257,1.2475,3.3376,2.2568,2.2187,3.0969"
51,2026-09-23 19:16:12,Ours,0.01,2.142048421173317,42.23,43.87,48,53.0421,0:53.04,51.6271,0.2701,1.1426,2666.2224,44:26.22,20,"0,9,11,16,13,19,17,1,5,12,18,4,7,14,2,6,8,10,3,15",0:53;9:18;11:60;16:30;13:40;19:10;17:43;1:21;5:47;12:43;18:37;4:11;7:27;14:30;2:20;6:52;8:46;10:37;3:55;15:57,"0:[1,2,3,4,5];9:[4];11:[0,1,2,3,4,7];16:[3,4,5];13:[2,3,4,5];19:[7];17:[3,4,5,6];1:[0,1];5:[0,5,6,7];12:[0,5,6,7];18:[1,2,3];4:[6];7:[0,1];14:[5,6,7];2:[6,7];6:[0,1,2,3,7];8:[4,5,6,7];10:[5,6,7];3:[3,4,5,6,7];15:[2,3,4,5,6]","c0:bw=53,experts=[1,2,3,4,5]; c9:bw=18,experts=[4]; c11:bw=60,experts=[0,1,2,3,4,7]; c16:bw=30,experts=[3,4,5]; c13:bw=40,experts=[2,3,4,5]; c19:bw=10,experts=[7]; c17:bw=43,experts=[3,4,5,6]; c1:bw=21,experts=[0,1]; c5:bw=47,experts=[0,5,6,7]; c12:bw=43,experts=[0,5,6,7]; c18:bw=37,experts=[1,2,3]; c4:bw=11,experts=[6]; c7:bw=27,experts=[0,1]; c14:bw=30,experts=[5,6,7]; c2:bw=20,experts=[6,7]; c6:bw=52,experts=[0,1,2,3,7]; c8:bw=46,experts=[4,5,6,7]; c10:bw=37,experts=[5,6,7]; c3:bw=55,experts=[3,4,5,6,7]; c15:bw=57,experts=[2,3,4,5,6]","1.4559,2.1989,2.3885,2.1130,4.2097,3.6453,2.2177,3.7247,1.2512,2.4609,3.0827,3.3329,3.1862,3.9427,2.5764,2.0031,2.2394,1.2000,1.4157,2.9820"
52,2026-09-23 19:17:05,Ours,0.01,2.2238808624497155,38.66,43.87,48,53.1472,0:53.15,51.7198,0.2674,1.1577,2719.3945,45:19.39,20,"6,17,15,8,0,19,12,3,13,18,4,11,2,9,7,10,14,1,5,16",6:51;17:19;15:31;8:18;0:46;19:46;12:10;3:43;13:23;18:49;4:33;11:60;2:29;9:31;7:34;10:31;14:42;1:40;5:24;16:59,"6:[0,4,5,6,7];17:[7];15:[0,1,7];8:[0];0:[0,1,6,7];19:[0,1,2,3];12:[1];3:[0,1,2,3];13:[6,7];18:[4,5,6,7];4:[0,1,7];11:[0,1,2,5,6,7];2:[0,1];9:[5,6,7];7:[2,3,4];10:[0,1,2];14:[0,1,2,3];1:[2,3,4,5];5:[1,2];16:[0,1,2,6,7]","c6:bw=51,experts=[0,4,5,6,7]; c17:bw=19,experts=[7]; c15:bw=31,experts=[0,1,7]; c8:bw=18,experts=[0]; c0:bw=46,experts=[0,1,6,7]; c19:bw=46,experts=[0,1,2,3]; c12:bw=10,experts=[1]; c3:bw=43,experts=[0,1,2,3]; c13:bw=23,experts=[6,7]; c18:bw=49,experts=[4,5,6,7]; c4:bw=33,experts=[0,1,7]; c11:bw=60,experts=[0,1,2,5,6,7]; c2:bw=29,experts=[0,1]; c9:bw=31,experts=[5,6,7]; c7:bw=34,experts=[2,3,4]; c10:bw=31,experts=[0,1,2]; c14:bw=42,experts=[0,1,2,3]; c1:bw=40,experts=[2,3,4,5]; c5:bw=24,experts=[1,2]; c16:bw=59,experts=[0,1,2,6,7]","2.0394,2.2577,2.9953,2.2734,1.4423,3.6866,2.4398,1.4386,4.1908,3.0451,3.3382,2.4170,2.5871,2.1863,3.2028,1.1941,3.9349,3.6767,1.2544,2.1194"
53,2026-09-23 19:17:58,Ours,0.01,2.1031901861342654,44.13,44.13,53,53.0204,0:53.02,51.5706,0.2771,1.1703,2772.4429,46:12.44,20,"11,9,8,12,6,15,7,1,16,18,2,19,3,10,17,4,5,13,0,14",11:11;9:61;8:22;12:45;6:36;15:27;7:44;1:59;16:44;18:17;2:51;19:10;3:47;10:52;17:28;4:28;5:44;13:10;0:39;14:34,"11:[3];9:[0,1,2,3,4,5];8:[1,2];12:[2,3,4,5];6:[1,2,3];15:[2,3];7:[0,5,6,7];1:[0,1,2,6,7];16:[3,4,5,6];18:[0];2:[2,3,4,5,6];19:[4];3:[4,5,6,7];10:[3,4,5,6,7];17:[0,1];4:[2,3];5:[3,4,5,6];13:[0];0:[2,3,4];14:[4,5,6]","c11:bw=11,experts=[3]; c9:bw=61,experts=[0,1,2,3,4,5]; c8:bw=22,experts=[1,2]; c12:bw=45,experts=[2,3,4,5]; c6:bw=36,experts=[1,2,3]; c15:bw=27,experts=[2,3]; c7:bw=44,experts=[0,5,6,7]; c1:bw=59,experts=[0,1,2,6,7]; c16:bw=44,experts=[3,4,5,6]; c18:bw=17,experts=[0]; c2:bw=51,experts=[2,3,4,5,6]; c19:bw=10,experts=[4]; c3:bw=47,experts=[4,5,6,7]; c10:bw=52,experts=[3,4,5,6,7]; c17:bw=28,experts=[0,1]; c4:bw=28,experts=[2,3]; c5:bw=44,experts=[3,4,5,6]; c13:bw=10,experts=[0]; c0:bw=39,experts=[2,3,4]; c14:bw=34,experts=[4,5,6]","2.3570,2.2308,2.2592,2.4722,1.9861,2.9474,3.2113,3.7443,2.1051,3.0663,2.6063,3.6212,1.4296,1.2096,2.2293,3.3513,1.2586,4.1324,1.4557,3.8969"
54,2026-09-23 19:18:51,Ours,0.01,2.113229490357919,44.51,44.51,54,53.2032,0:53.20,51.7657,0.274,1.1613,2825.6725,47:05.67,20,"11,13,3,18,16,14,9,12,2,6,5,19,10,15,17,8,4,0,1,7",11:58;13:55;3:30;18:33;16:10;14:33;9:50;12:74;2:10;6:54;5:10;19:21;10:10;15:32;17:27;8:55;4:32;0:37;1:53;7:61,"11:[0,4,5,6,7];13:[1,2,3,4,5];3:[0,1,2];18:[1,2,3];16:[7];14:[0,1,7];9:[0,1,2,6,7];12:[0,1,2,3,4,6,7];2:[7];6:[0,4,5,6,7];5:[7];19:[5,6];10:[0];15:[4,5,6];17:[2,3];8:[3,4,5,6,7];4:[4,5,6];0:[5,6,7];1:[3,4,5,6,7];7:[1,2,3,4,5,6]","c11:bw=58,experts=[0,4,5,6,7]; c13:bw=55,experts=[1,2,3,4,5]; c3:bw=30,experts=[0,1,2]; c18:bw=33,experts=[1,2,3]; c16:bw=10,experts=[7]; c14:bw=33,experts=[0,1,7]; c9:bw=50,experts=[0,1,2,6,7]; c12:bw=74,experts=[0,1,2,3,4,6,7]; c2:bw=10,experts=[7]; c6:bw=54,experts=[0,4,5,6,7]; c5:bw=10,experts=[7]; c19:bw=21,experts=[5,6]; c10:bw=10,experts=[0]; c15:bw=32,experts=[4,5,6]; c17:bw=27,experts=[2,3]; c8:bw=55,experts=[3,4,5,6,7]; c4:bw=32,experts=[4,5,6]; c0:bw=37,experts=[5,6,7]; c1:bw=53,experts=[3,4,5,6,7]; c7:bw=61,experts=[1,2,3,4,5,6]","2.3987,4.2001,1.4303,3.0926,2.1156,4.0175,2.2340,2.4677,2.5585,2.0241,1.2320,3.6388,1.1869,2.9623,2.2540,2.2481,3.3223,1.4295,3.7156,3.2372"
55,2026-09-23 19:19:45,Ours,0.01,2.073316675525494,45.33,45.33,55,53.3686,0:53.37,51.9211,0.2724,1.1727,2879.069,47:59.07,20,"17,9,6,13,14,19,3,16,4,18,12,5,7,0,15,2,11,1,8,10",17:39;9:62;6:42;13:24;14:33;19:60;3:52;16:57;4:14;18:70;12:62;5:53;7:54;0:27;15:30;2:41;11:40;1:60;8:14;10:57,"17:[4,5,6];9:[0,3,4,5,6,7];6:[1,2,3,4];13:[6,7];14:[2,3,4];19:[0,1,2,3,4,7];3:[3,4,5,6,7];16:[0,1,2,3,4];4:[7];18:[0,1,2,4,5,6,7];12:[0,1,2,5,6,7];5:[0,1,2,3,4];7:[0,1,2,3,7];0:[0,1];15:[0,1,7];2:[0,1,2,3];11:[1,2,3,4];1:[0,1,2,3,4,5];8:[0];10:[1,2,3,4,5]","c17:bw=39,experts=[4,5,6]; c9:bw=62,experts=[0,3,4,5,6,7]; c6:bw=42,experts=[1,2,3,4]; c13:bw=24,experts=[6,7]; c14:bw=33,experts=[2,3,4]; c19:bw=60,experts=[0,1,2,3,4,7]; c3:bw=52,experts=[3,4,5,6,7]; c16:bw=57,experts=[0,1,2,3,4]; c4:bw=14,experts=[7]; c18:bw=70,experts=[0,1,2,4,5,6,7]; c12:bw=62,experts=[0,1,2,5,6,7]; c5:bw=53,experts=[0,1,2,3,4]; c7:bw=54,experts=[0,1,2,3,7]; c0:bw=27,experts=[0,1]; c15:bw=30,experts=[0,1,7]; c2:bw=41,experts=[0,1,2,3]; c11:bw=40,experts=[1,2,3,4]; c1:bw=60,experts=[0,1,2,3,4,5]; c8:bw=14,experts=[0]; c10:bw=57,experts=[1,2,3,4,5]","2.2919,2.2472,2.0057,4.1693,3.9564,3.6703,1.4480,2.1278,3.3645,3.1017,2.4507,1.2556,3.2397,1.4331,3.0134,2.5986,2.3804,3.6863,2.2651,1.2153"
56,2026-09-23 19:20:38,Ours,0.01,2.1049174395940327,45.45,45.45,56,53.6042,0:53.60,52.0641,0.278,1.2596,2932.7769,48:52.78,20,"19,14,17,15,10,0,5,4,2,11,6,16,7,1,8,9,12,3,13,18",19:10;14:42;17:10;15:35;10:20;0:70;5:31;4:10;2:53;11:26;6:23;16:42;7:18;1:56;8:13;9:52;12:38;3:10;13:18;18:54,"19:[5];14:[0,5,6,7];17:[7];15:[2,3,4];10:[6,7];0:[0,2,3,4,5,6,7];5:[5,6,7];4:[0];2:[0,4,5,6,7];11:[5,6];6:[5,6];16:[0,5,6,7];7:[4];1:[0,1,2,6,7];8:[1];9:[1,2,3,4,5];12:[3,4,5];3:[0];13:[0];18:[3,4,5,6,7]","c19:bw=10,experts=[5]; c14:bw=42,experts=[0,5,6,7]; c17:bw=10,experts=[7]; c15:bw=35,experts=[2,3,4]; c10:bw=20,experts=[6,7]; c0:bw=70,experts=[0,2,3,4,5,6,7]; c5:bw=31,experts=[5,6,7]; c4:bw=10,experts=[0]; c2:bw=53,experts=[0,4,5,6,7]; c11:bw=26,experts=[5,6]; c6:bw=23,experts=[5,6]; c16:bw=42,experts=[0,5,6,7]; c7:bw=18,experts=[4]; c1:bw=56,experts=[0,1,2,6,7]; c8:bw=13,experts=[1]; c9:bw=52,experts=[1,2,3,4,5]; c12:bw=38,experts=[3,4,5]; c3:bw=10,experts=[0]; c13:bw=18,experts=[0]; c18:bw=54,experts=[3,4,5,6,7]","3.6580,4.0139,2.2461,3.0233,1.1935,1.4546,1.2541,3.3615,2.6156,2.3715,1.9865,2.1586,3.2323,3.7250,2.2459,2.1991,2.4399,1.4300,4.1828,3.2719"
