Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
45,2026-09-19 09:59:00,Ours,0.01,0.796188058452418,76.18,76.49,43,62.3636,1:02.36,60.719,0.2102,1.4326,2883.4335,48:03.43,10,"8,0,3,4,7,2,9,6,5,1",8:104;0:68;3:126;4:121;7:67;2:93;9:47;6:10;5:84;1:105,"8:[1,2,4,5,6,7,12,13,14,15];0:[0,2,4,5,6,12];3:[0,1,2,4,5,6,8,9,11,12,13,14];4:[0,1,2,4,5,6,7,8,12,13,14,15];7:[0,4,5,6,12,13];2:[0,1,2,4,5,6,12,13,14];9:[1,4,6,14];6:[4];5:[0,1,2,4,5,6,13,14];1:[1,2,4,5,6,7,8,12,13,14]","c8:bw=104,experts=[1,2,4,5,6,7,12,13,14,15]; c0:bw=68,experts=[0,2,4,5,6,12]; c3:bw=126,experts=[0,1,2,4,5,6,8,9,11,12,13,14]; c4:bw=121,experts=[0,1,2,4,5,6,7,8,12,13,14,15]; c7:bw=67,experts=[0,4,5,6,12,13]; c2:bw=93,experts=[0,1,2,4,5,6,12,13,14]; c9:bw=47,experts=[1,4,6,14]; c6:bw=10,experts=[4]; c5:bw=84,experts=[0,1,2,4,5,6,13,14]; c1:bw=105,experts=[1,2,4,5,6,7,8,12,13,14]","7.6985,7.2675,0.6864,3.4952,4.0952,0.3160,5.6111,2.1534,6.8292,22.5666"
46,2026-09-19 10:00:02,Ours,0.01,0.7915560122559775,76.5,76.5,46,62.6154,1:02.62,61.0784,0.1902,1.3451,2946.078,49:06.08,10,"9,3,6,1,4,5,2,8,0,7",9:69;3:50;6:73;1:77;4:121;5:77;2:107;8:73;0:103;7:53,"9:[1,2,4,6,13,14];3:[0,4,6,9,14];6:[1,2,4,6,13,14,15];1:[1,2,4,6,8,13,14];4:[1,2,3,4,5,6,7,8,12,13,14,15];5:[0,2,4,5,6,13,14];2:[0,1,2,4,5,6,9,12,13,14];8:[1,2,4,5,6,12,13];0:[0,1,2,4,5,6,12,13,14,15];7:[0,4,5,6,13]","c9:bw=69,experts=[1,2,4,6,13,14]; c3:bw=50,experts=[0,4,6,9,14]; c6:bw=73,experts=[1,2,4,6,13,14,15]; c1:bw=77,experts=[1,2,4,6,8,13,14]; c4:bw=121,experts=[1,2,3,4,5,6,7,8,12,13,14,15]; c5:bw=77,experts=[0,2,4,5,6,13,14]; c2:bw=107,experts=[0,1,2,4,5,6,9,12,13,14]; c8:bw=73,experts=[1,2,4,5,6,12,13]; c0:bw=103,experts=[0,1,2,4,5,6,12,13,14,15]; c7:bw=53,experts=[0,4,5,6,13]","5.8454,0.6878,2.1753,22.2301,3.4635,7.1073,0.3128,7.8885,7.3034,4.0641"
47,2026-09-19 10:01:04,Ours,0.01,0.792269945983849,77.74,77.74,47,61.4264,1:01.43,59.8893,0.1967,1.3387,3007.5344,50:07.53,10,"5,6,7,9,8,3,4,0,1,2",5:97;6:42;7:100;9:32;8:74;3:132;4:18;0:86;1:57;2:102,"5:[0,1,2,4,5,6,12,13,14];6:[2,4,6,14];7:[0,1,4,5,6,9,11,12,13,14];9:[4,6,14];8:[2,4,5,6,10,12,14];3:[0,1,2,4,5,6,7,8,9,11,12,13,14];4:[4];0:[0,1,4,5,6,12,13,14];1:[1,2,4,6,14];2:[0,1,2,4,5,6,8,12,13,14]","c5:bw=97,experts=[0,1,2,4,5,6,12,13,14]; c6:bw=42,experts=[2,4,6,14]; c7:bw=100,experts=[0,1,4,5,6,9,11,12,13,14]; c9:bw=32,experts=[4,6,14]; c8:bw=74,experts=[2,4,5,6,10,12,14]; c3:bw=132,experts=[0,1,2,4,5,6,7,8,9,11,12,13,14]; c4:bw=18,experts=[4]; c0:bw=86,experts=[0,1,4,5,6,12,13,14]; c1:bw=57,experts=[1,2,4,6,14]; c2:bw=102,experts=[0,1,2,4,5,6,8,12,13,14]","6.8633,2.1057,4.1101,5.6195,7.7372,0.6824,3.3792,7.3102,21.7621,0.3196"
48,2026-09-19 10:02:06,Ours,0.01,0.7831629053721881,76.55,77.74,47,61.6639,1:01.66,60.0894,0.1919,1.3808,3069.2278,51:09.23,10,"1,8,4,2,9,6,5,7,0,3",1:94;8:94;4:127;2:107;9:99;6:85;5:104;7:118;0:29;3:34,"1:[1,2,3,4,5,6,7,14,15];8:[1,2,4,5,6,11,12,13,14];4:[0,1,2,4,5,6,7,9,12,13,14,15];2:[0,2,3,4,5,6,7,12,13,15];9:[1,2,4,6,7,9,12,13,14];6:[1,2,4,5,6,13,14,15];5:[0,1,2,4,5,6,7,12,13,14];7:[0,1,4,5,6,7,9,11,12,13,14];0:[3,4];3:[3,4,15]","c1:bw=94,experts=[1,2,3,4,5,6,7,14,15]; c8:bw=94,experts=[1,2,4,5,6,11,12,13,14]; c4:bw=127,experts=[0,1,2,4,5,6,7,9,12,13,14,15]; c2:bw=107,experts=[0,2,3,4,5,6,7,12,13,15]; c9:bw=99,experts=[1,2,4,6,7,9,12,13,14]; c6:bw=85,experts=[1,2,4,5,6,13,14,15]; c5:bw=104,experts=[0,1,2,4,5,6,7,12,13,14]; c7:bw=118,experts=[0,1,4,5,6,7,9,11,12,13,14]; c0:bw=29,experts=[3,4]; c3:bw=34,experts=[3,4,15]","21.9388,7.7612,3.4259,0.3183,5.6803,2.0996,6.8221,4.1163,7.2427,0.6844"
49,2026-09-19 10:03:07,Ours,0.01,0.785201117431909,76.98,77.74,47,61.0576,1:01.06,59.5228,0.1932,1.3398,3130.3172,52:10.32,10,"4,3,8,0,2,5,6,7,9,1",4:91;3:60;8:50;0:37;2:110;5:106;6:24;7:83;9:100;1:102,"4:[1,2,4,5,6,7,12,14,15];3:[0,4,6,9,13,14];8:[2,4,6,12,14];0:[2,4,6];2:[0,1,2,4,5,6,9,11,12,13,14];5:[0,1,2,4,5,6,9,13,14,15];6:[4,6];7:[0,1,4,5,6,12,13,14];9:[1,2,4,5,6,7,8,12,13,14];1:[0,1,2,4,5,6,8,12,13,14]","c4:bw=91,experts=[1,2,4,5,6,7,12,14,15]; c3:bw=60,experts=[0,4,6,9,13,14]; c8:bw=50,experts=[2,4,6,12,14]; c0:bw=37,experts=[2,4,6]; c2:bw=110,experts=[0,1,2,4,5,6,9,11,12,13,14]; c5:bw=106,experts=[0,1,2,4,5,6,9,13,14,15]; c6:bw=24,experts=[4,6]; c7:bw=83,experts=[0,1,4,5,6,12,13,14]; c9:bw=100,experts=[1,2,4,5,6,7,8,12,13,14]; c1:bw=102,experts=[0,1,2,4,5,6,8,12,13,14]","3.3620,0.6927,7.7225,7.2173,0.3208,6.7859,2.0802,4.1225,5.6406,21.5783"
50,2026-09-19 10:04:08,Ours,0.01,0.7829826739752045,77.83,77.83,50,61.6673,1:01.67,60.0577,0.2029,1.4048,3192.0143,53:12.01,10,"8,4,7,6,2,1,3,0,9,5",8:61;4:14;7:65;6:128;2:119;1:122;3:73;0:55;9:51;5:59,"8:[1,2,4,6,12,14];4:[4];7:[0,4,5,6,13,14];6:[0,1,2,4,5,6,7,11,12,13,14,15];2:[0,1,2,4,5,6,8,12,13,14,15];1:[0,1,2,4,5,6,7,8,9,12,13,14];3:[0,4,5,6,9,13,14];0:[1,4,5,6,14];9:[0,4,6,14,15];5:[2,4,6,13,14]","c8:bw=61,experts=[1,2,4,6,12,14]; c4:bw=14,experts=[4]; c7:bw=65,experts=[0,4,5,6,13,14]; c6:bw=128,experts=[0,1,2,4,5,6,7,11,12,13,14,15]; c2:bw=119,experts=[0,1,2,4,5,6,8,12,13,14,15]; c1:bw=122,experts=[0,1,2,4,5,6,7,8,9,12,13,14]; c3:bw=73,experts=[0,4,5,6,9,13,14]; c0:bw=55,experts=[1,4,5,6,14]; c9:bw=51,experts=[0,4,6,14,15]; c5:bw=59,experts=[2,4,6,13,14]","7.5933,3.3411,4.0891,2.0872,0.3161,21.8006,0.6895,7.3139,5.7547,7.0722"
51,2026-09-19 10:05:11,Ours,0.01,0.7819489166588646,75.98,77.83,50,63.1265,1:03.13,61.5859,0.1843,1.3546,3255.1726,54:15.17,10,"5,0,1,2,8,6,9,3,4,7",5:89;0:101;1:40;2:38;8:87;6:98;9:34;3:104;4:21;7:51,"5:[0,1,2,4,6,13,14,15];0:[0,1,2,4,5,6,8,12,13,14];1:[2,4,6,14];2:[4,5,6];8:[0,2,4,5,6,12,13,14];6:[1,2,4,5,6,11,13,14,15];9:[4,6,10];3:[0,1,2,4,5,6,9,11,13,14];4:[4,6];7:[0,4,5,6,13]","c5:bw=89,experts=[0,1,2,4,6,13,14,15]; c0:bw=101,experts=[0,1,2,4,5,6,8,12,13,14]; c1:bw=40,experts=[2,4,6,14]; c2:bw=38,experts=[4,5,6]; c8:bw=87,experts=[0,2,4,5,6,12,13,14]; c6:bw=98,experts=[1,2,4,5,6,11,13,14,15]; c9:bw=34,experts=[4,6,10]; c3:bw=104,experts=[0,1,2,4,5,6,9,11,13,14]; c4:bw=21,experts=[4,6]; c7:bw=51,experts=[0,4,5,6,13]","7.1404,7.3381,22.2070,0.3319,8.1175,2.2097,5.9149,0.7516,3.4292,4.1455"
52,2026-09-19 10:06:13,Ours,0.01,0.7830490487103091,77.85,77.85,52,61.3309,1:01.33,59.7713,0.1874,1.3704,3316.5339,55:16.53,10,"0,8,5,7,1,4,9,6,2,3",0:87;8:33;5:46;7:64;1:76;4:63;9:58;6:96;2:55;3:81,"0:[0,1,4,5,6,12,13,14];8:[2,4,6];5:[4,6,13,14];7:[0,4,5,6,9,13];1:[1,2,4,5,6,12,14];4:[4,6,10,11,14,15];9:[1,4,6,13,14];6:[1,2,4,5,6,8,13,14,15];2:[2,4,5,6,12];3:[0,4,5,6,9,10,13,14]","c0:bw=87,experts=[0,1,4,5,6,12,13,14]; c8:bw=33,experts=[2,4,6]; c5:bw=46,experts=[4,6,13,14]; c7:bw=64,experts=[0,4,5,6,9,13]; c1:bw=76,experts=[1,2,4,5,6,12,14]; c4:bw=63,experts=[4,6,10,11,14,15]; c9:bw=58,experts=[1,4,6,13,14]; c6:bw=96,experts=[1,2,4,5,6,8,13,14,15]; c2:bw=55,experts=[2,4,5,6,12]; c3:bw=81,experts=[0,4,5,6,9,10,13,14]","7.3449,7.7797,6.8729,4.0487,21.6429,3.4109,5.5929,2.0827,0.3172,0.6784"
53,2026-09-19 10:07:14,Ours,0.01,0.7781719994758606,77.35,77.85,52,61.5388,1:01.54,59.9835,0.1889,1.3647,3378.1041,56:18.10,10,"8,4,5,1,3,9,6,7,0,2",8:41;4:53;5:83;1:111;3:89;9:115;6:67;7:82;0:73;2:97,"8:[4,6,12,14];4:[1,4,6,14,15];5:[0,1,2,4,5,6,13,14];1:[0,1,2,4,5,6,7,8,12,13,14];3:[0,2,4,5,6,9,13,14];9:[1,2,4,5,6,7,8,11,12,13,14];6:[3,4,6,10,13,14];7:[0,4,5,6,9,12,13,14];0:[1,4,5,6,7,13,14];2:[0,1,2,4,5,6,12,13,14]","c8:bw=41,experts=[4,6,12,14]; c4:bw=53,experts=[1,4,6,14,15]; c5:bw=83,experts=[0,1,2,4,5,6,13,14]; c1:bw=111,experts=[0,1,2,4,5,6,7,8,12,13,14]; c3:bw=89,experts=[0,2,4,5,6,9,13,14]; c9:bw=115,experts=[1,2,4,5,6,7,8,11,12,13,14]; c6:bw=67,experts=[3,4,6,10,13,14]; c7:bw=82,experts=[0,4,5,6,9,12,13,14]; c0:bw=73,experts=[1,4,5,6,7,13,14]; c2:bw=97,experts=[0,1,2,4,5,6,12,13,14]","7.7713,3.3751,6.9952,21.5940,0.6691,5.6966,2.1142,4.1403,7.3025,0.3251"
54,2026-09-19 10:08:16,Ours,0.01,0.7792350464668468,78.17,78.17,54,61.8259,1:01.83,60.2691,0.1989,1.3561,3439.9648,57:19.96,10,"2,1,8,7,3,0,6,5,9,4",2:15;1:99;8:105;7:115;3:57;0:70;6:102;5:10;9:95;4:60,"2:[4];1:[0,1,2,4,5,6,12,13,14];8:[1,2,4,5,6,7,12,13,14,15];7:[0,1,3,4,5,6,9,11,12,13,14];3:[0,4,5,6,9];0:[1,2,4,5,6,12,14];6:[1,2,4,6,7,9,12,13,14,15];5:[4];9:[1,4,5,6,7,8,12,13,14];4:[1,2,4,6,14,15]","c2:bw=15,experts=[4]; c1:bw=99,experts=[0,1,2,4,5,6,12,13,14]; c8:bw=105,experts=[1,2,4,5,6,7,12,13,14,15]; c7:bw=115,experts=[0,1,3,4,5,6,9,11,12,13,14]; c3:bw=57,experts=[0,4,5,6,9]; c0:bw=70,experts=[1,2,4,5,6,12,14]; c6:bw=102,experts=[1,2,4,6,7,9,12,13,14,15]; c5:bw=10,experts=[4]; c9:bw=95,experts=[1,4,5,6,7,8,12,13,14]; c4:bw=60,experts=[1,2,4,6,14,15]","0.3104,22.2180,7.7331,4.0900,0.6709,7.2352,2.1505,6.8350,5.6639,3.3621"
55,2026-09-19 10:09:18,Ours,0.01,0.769863753952889,78.52,78.52,55,61.6105,1:01.61,60.0322,0.2006,1.3759,3501.6064,58:21.61,10,"7,2,4,3,8,5,1,6,0,9",7:103;2:77;4:27;3:99;8:26;5:100;1:113;6:79;0:52;9:117,"7:[0,1,2,4,5,6,9,12,13,14];2:[1,2,4,5,6,12,13];4:[4,6];3:[0,2,4,5,6,8,9,13,14];8:[3,4];5:[0,1,3,4,5,6,10,11,13,14];1:[1,2,4,5,6,7,8,11,12,13,14];6:[1,2,4,5,6,13,14];0:[1,2,4,6,14];9:[1,2,3,4,5,6,7,8,12,13,14]","c7:bw=103,experts=[0,1,2,4,5,6,9,12,13,14]; c2:bw=77,experts=[1,2,4,5,6,12,13]; c4:bw=27,experts=[4,6]; c3:bw=99,experts=[0,2,4,5,6,8,9,13,14]; c8:bw=26,experts=[3,4]; c5:bw=100,experts=[0,1,3,4,5,6,10,11,13,14]; c1:bw=113,experts=[1,2,4,5,6,7,8,11,12,13,14]; c6:bw=79,experts=[1,2,4,5,6,13,14]; c0:bw=52,experts=[1,2,4,6,14]; c9:bw=117,experts=[1,2,3,4,5,6,7,8,12,13,14]","4.1548,0.3195,3.3482,0.6757,7.6449,6.8913,21.9992,2.1111,7.2482,5.6393"
56,2026-09-19 10:10:20,Ours,0.01,0.7686424456331157,77.74,78.52,55,61.939,1:01.94,60.3197,0.1951,1.4223,3563.5789,59:23.58,10,"9,1,3,2,5,4,8,7,6,0",9:98;1:106;3:16;2:100;5:58;4:18;8:25;7:34;6:44;0:132,"9:[1,2,4,5,6,7,12,13,14];1:[1,2,4,5,6,7,8,12,13,14];3:[4];2:[0,1,2,4,5,6,10,12,13,14];5:[1,2,4,6,14];4:[4];8:[4,6];7:[4,5,6];6:[4,5,6,14];0:[0,1,2,4,5,6,7,8,9,11,12,13,14]","c9:bw=98,experts=[1,2,4,5,6,7,12,13,14]; c1:bw=106,experts=[1,2,4,5,6,7,8,12,13,14]; c3:bw=16,experts=[4]; c2:bw=100,experts=[0,1,2,4,5,6,10,12,13,14]; c5:bw=58,experts=[1,2,4,6,14]; c4:bw=18,experts=[4]; c8:bw=25,experts=[4,6]; c7:bw=34,experts=[4,5,6]; c6:bw=44,experts=[4,5,6,14]; c0:bw=132,experts=[0,1,2,4,5,6,7,8,9,11,12,13,14]","5.6601,22.2820,0.6910,0.3207,6.8075,3.3302,7.6866,4.1227,2.1109,7.3083"
57,2026-09-19 10:11:23,Ours,0.01,0.7728526824087504,78.21,78.52,55,63.3962,1:03.40,61.8108,0.1884,1.395,3627.009,1:00:27.01,10,"3,8,6,1,7,0,5,4,2,9",3:121;8:81;6:91;1:93;7:130;0:132;5:83;4:78;2:62;9:36,"3:[0,1,2,4,5,6,8,9,11,12,13,14];8:[1,2,4,5,6,12,13,14];6:[1,2,4,5,6,12,13,14,15];1:[1,2,4,5,6,7,10,12,14];7:[0,1,2,4,5,6,7,8,9,11,12,13,14];0:[0,1,2,4,5,6,8,9,11,12,13,14,15];5:[0,1,2,4,6,8,13,14];4:[1,2,4,6,7,14,15];2:[1,2,4,5,6,12];9:[4,6,14]","c3:bw=121,experts=[0,1,2,4,5,6,8,9,11,12,13,14]; c8:bw=81,experts=[1,2,4,5,6,12,13,14]; c6:bw=91,experts=[1,2,4,5,6,12,13,14,15]; c1:bw=93,experts=[1,2,4,5,6,7,10,12,14]; c7:bw=130,experts=[0,1,2,4,5,6,7,8,9,11,12,13,14]; c0:bw=132,experts=[0,1,2,4,5,6,8,9,11,12,13,14,15]; c5:bw=83,experts=[0,1,2,4,6,8,13,14]; c4:bw=78,experts=[1,2,4,6,7,14,15]; c2:bw=62,experts=[1,2,4,5,6,12]; c9:bw=36,experts=[4,6,14]","0.7156,7.9791,2.2110,22.4957,4.2709,7.6415,7.1349,3.3981,0.3192,5.6448"
58,2026-09-19 10:12:25,Ours,0.01,0.7679200093740839,78.6,78.6,58,62.1144,1:02.11,60.5453,0.1928,1.3702,3689.1569,1:01:29.16,10,"7,2,9,6,5,1,8,4,3,0",7:45;2:10;9:108;6:104;5:66;1:56;8:75;4:72;3:116;0:89,"7:[0,4,5,6];2:[4];9:[1,2,4,5,6,7,8,12,13,14];6:[1,2,4,5,6,11,12,13,14,15];5:[0,2,4,6,13,14];1:[1,2,4,6,14];8:[4,5,6,8,11,12,13];4:[1,2,4,6,7,14,15];3:[0,1,2,4,5,6,8,9,12,13,14];0:[1,2,4,5,6,10,13,14]","c7:bw=45,experts=[0,4,5,6]; c2:bw=10,experts=[4]; c9:bw=108,experts=[1,2,4,5,6,7,8,12,13,14]; c6:bw=104,experts=[1,2,4,5,6,11,12,13,14,15]; c5:bw=66,experts=[0,2,4,6,13,14]; c1:bw=56,experts=[1,2,4,6,14]; c8:bw=75,experts=[4,5,6,8,11,12,13]; c4:bw=72,experts=[1,2,4,6,7,14,15]; c3:bw=116,experts=[0,1,2,4,5,6,8,9,12,13,14]; c0:bw=89,experts=[1,2,4,5,6,10,13,14]","4.1377,0.3153,5.6838,2.1477,7.0772,22.1431,7.7554,3.3412,0.6764,7.2675"
59,2026-09-19 10:13:28,Ours,0.01,0.7669309181701798,78.52,78.6,58,62.236,1:02.24,60.6649,0.195,1.3743,3751.4284,1:02:31.43,10,"2,8,9,6,1,4,7,5,0,3",2:69;8:105;9:52;6:36;1:123;4:48;7:53;5:60;0:98;3:67,"2:[1,2,4,5,6,12];8:[1,2,4,5,6,7,9,12,13,14];9:[1,4,6,13,14];6:[4,6,14];1:[0,1,2,4,5,6,7,8,10,12,13,14];4:[1,4,6,14];7:[0,4,5,6,13];5:[1,2,4,6,13,14];0:[0,1,2,4,5,6,12,13,14];3:[0,4,5,6,9,13]","c2:bw=69,experts=[1,2,4,5,6,12]; c8:bw=105,experts=[1,2,4,5,6,7,9,12,13,14]; c9:bw=52,experts=[1,4,6,13,14]; c6:bw=36,experts=[4,6,14]; c1:bw=123,experts=[0,1,2,4,5,6,7,8,10,12,13,14]; c4:bw=48,experts=[1,4,6,14]; c7:bw=53,experts=[0,4,5,6,13]; c5:bw=60,experts=[1,2,4,6,13,14]; c0:bw=98,experts=[0,1,2,4,5,6,12,13,14]; c3:bw=67,experts=[0,4,5,6,9,13]","0.3260,7.8622,5.6595,2.1131,22.1589,3.4878,4.1791,6.8998,7.2905,0.6882"
60,2026-09-19 10:14:30,Ours,0.01,0.7671283192951629,79.97,79.97,60,62.5381,1:02.54,60.9668,0.1981,1.3714,3814.0022,1:03:34.00,10,"0,7,4,2,5,8,6,9,1,3",0:100;7:90;4:57;2:57;5:63;8:46;6:112;9:14;1:102;3:83,"0:[0,1,2,4,5,6,7,12,13,14];7:[0,1,4,5,6,10,13,14,15];4:[1,2,4,6,14];2:[1,2,4,6,12];5:[1,2,4,6,13,14];8:[4,5,6,12];6:[0,1,2,4,5,6,11,12,13,14,15];9:[4];1:[1,2,4,5,6,7,8,12,13,14];3:[0,1,4,5,6,9,13,14]","c0:bw=100,experts=[0,1,2,4,5,6,7,12,13,14]; c7:bw=90,experts=[0,1,4,5,6,10,13,14,15]; c4:bw=57,experts=[1,2,4,6,14]; c2:bw=57,experts=[1,2,4,6,12]; c5:bw=63,experts=[1,2,4,6,13,14]; c8:bw=46,experts=[4,5,6,12]; c6:bw=112,experts=[0,1,2,4,5,6,11,12,13,14,15]; c9:bw=14,experts=[4]; c1:bw=102,experts=[1,2,4,5,6,7,8,12,13,14]; c3:bw=83,experts=[0,1,4,5,6,9,13,14]","7.2992,4.1424,3.3989,0.3236,6.9288,7.9460,2.3643,5.8485,22.0255,0.6895"
61,2026-09-19 10:15:33,Ours,0.01,0.7611409565131734,79.63,79.97,60,62.644,1:02.64,61.0463,0.1922,1.4036,3876.6807,1:04:36.68,10,"5,6,2,9,1,3,8,4,7,0",5:92;6:70;2:55;9:71;1:63;3:81;8:104;4:72;7:82;0:114,"5:[0,1,2,4,5,6,13,14,15];6:[1,2,4,6,13,14,15];2:[2,4,5,6,12];9:[1,4,6,7,12,13,14];1:[1,2,4,6,7,14];3:[0,4,5,6,9,12,13,14];8:[1,2,4,5,6,7,12,13,14,15];4:[1,2,4,5,6,14,15];7:[0,4,5,6,9,12,13,14];0:[0,1,2,4,5,6,8,12,13,14,15]","c5:bw=92,experts=[0,1,2,4,5,6,13,14,15]; c6:bw=70,experts=[1,2,4,6,13,14,15]; c2:bw=55,experts=[2,4,5,6,12]; c9:bw=71,experts=[1,4,6,7,12,13,14]; c1:bw=63,experts=[1,2,4,6,7,14]; c3:bw=81,experts=[0,4,5,6,9,12,13,14]; c8:bw=104,experts=[1,2,4,5,6,7,12,13,14,15]; c4:bw=72,experts=[1,2,4,5,6,14,15]; c7:bw=82,experts=[0,4,5,6,9,12,13,14]; c0:bw=114,experts=[0,1,2,4,5,6,8,12,13,14,15]","6.8790,2.2041,0.3408,5.8940,22.3292,0.7192,7.6983,3.3639,4.2994,7.3182"
62,2026-09-19 10:16:36,Ours,0.01,0.7591246224126744,79.09,79.97,60,63.1332,1:03.13,61.5047,0.1983,1.4283,3939.8501,1:05:39.85,10,"8,6,9,4,5,0,3,2,1,7",8:25;6:118;9:31;4:114;5:127;0:53;3:100;2:79;1:141;7:84,"8:[4,6];6:[0,1,2,4,5,6,11,12,13,14,15];9:[4,6,14];4:[1,2,3,4,5,6,7,8,12,14,15];5:[0,1,2,4,5,6,9,11,12,13,14,15];0:[1,4,5,6,14];3:[0,1,4,5,6,8,9,11,12,13];2:[1,2,4,5,6,12,14];1:[0,1,2,4,5,6,7,8,9,10,11,12,13,14];7:[0,1,4,5,6,9,12,13]","c8:bw=25,experts=[4,6]; c6:bw=118,experts=[0,1,2,4,5,6,11,12,13,14,15]; c9:bw=31,experts=[4,6,14]; c4:bw=114,experts=[1,2,3,4,5,6,7,8,12,14,15]; c5:bw=127,experts=[0,1,2,4,5,6,9,11,12,13,14,15]; c0:bw=53,experts=[1,4,5,6,14]; c3:bw=100,experts=[0,1,4,5,6,8,9,11,12,13]; c2:bw=79,experts=[1,2,4,5,6,12,14]; c1:bw=141,experts=[0,1,2,4,5,6,7,8,9,10,11,12,13,14]; c7:bw=84,experts=[0,1,4,5,6,9,12,13]","7.9556,2.1668,5.6801,3.4101,7.1260,7.4476,0.7237,0.3383,22.3326,4.3239"
63,2026-09-19 10:17:37,Ours,0.01,0.7629099549485139,79.21,79.97,60,61.0904,1:01.09,59.5399,0.1919,1.3568,4000.9815,1:06:40.98,10,"5,9,6,3,8,1,7,0,2,4",5:17;9:39;6:64;3:99;8:60;1:94;7:129;0:78;2:53;4:99,"5:[4];9:[4,6,14];6:[1,2,4,6,13,14];3:[0,4,5,6,7,9,12,13,14];8:[2,4,6,10,12,14];1:[1,2,4,5,6,7,12,13,14];7:[0,1,4,5,6,8,9,10,11,12,13,14];0:[1,4,5,6,12,13,14];2:[1,2,4,6,12];4:[1,2,4,5,6,7,12,14,15]","c5:bw=17,experts=[4]; c9:bw=39,experts=[4,6,14]; c6:bw=64,experts=[1,2,4,6,13,14]; c3:bw=99,experts=[0,4,5,6,7,9,12,13,14]; c8:bw=60,experts=[2,4,6,10,12,14]; c1:bw=94,experts=[1,2,4,5,6,7,12,13,14]; c7:bw=129,experts=[0,1,4,5,6,8,9,10,11,12,13,14]; c0:bw=78,experts=[1,4,5,6,12,13,14]; c2:bw=53,experts=[1,2,4,6,12]; c4:bw=99,experts=[1,2,4,5,6,7,12,14,15]","7.2361,5.6057,2.1269,0.6660,7.6660,21.4126,4.0448,7.1196,0.3179,3.3441"
64,2026-09-19 10:18:38,Ours,0.01,0.7580581271691195,79.62,79.97,60,60.8407,1:00.84,59.2664,0.1874,1.3849,4062.1042,1:07:42.10,10,"6,4,5,3,7,0,8,9,2,1",6:94;4:71;5:45;3:71;7:64;0:60;8:101;9:112;2:106;1:54,"6:[1,2,4,6,11,12,13,14,15];4:[0,1,4,6,9,13,14];5:[4,6,7,14];3:[0,3,4,5,6,9,15];7:[0,4,5,6,13,14];0:[1,2,3,4,6,14];8:[1,2,4,5,6,7,12,13,14,15];9:[1,2,4,5,6,7,8,9,12,13,14];2:[0,1,2,3,4,5,6,7,12,13];1:[3,4,6,14,15]","c6:bw=94,experts=[1,2,4,6,11,12,13,14,15]; c4:bw=71,experts=[0,1,4,6,9,13,14]; c5:bw=45,experts=[4,6,7,14]; c3:bw=71,experts=[0,3,4,5,6,9,15]; c7:bw=64,experts=[0,4,5,6,13,14]; c0:bw=60,experts=[1,2,3,4,6,14]; c8:bw=101,experts=[1,2,4,5,6,7,12,13,14,15]; c9:bw=112,experts=[1,2,4,5,6,7,8,9,12,13,14]; c2:bw=106,experts=[0,1,2,3,4,5,6,7,12,13]; c1:bw=54,experts=[3,4,6,14,15]","2.1146,3.3891,6.8278,0.6707,4.0794,7.0604,7.5011,5.5801,0.3290,21.7143"
65,2026-09-19 10:19:40,Ours,0.01,0.7545938092841559,79.05,79.97,60,61.4616,1:01.46,59.8949,0.1885,1.3764,4123.8963,1:08:43.90,10,"7,5,4,6,8,3,0,2,1,9",7:17;5:54;4:108;6:94;8:124;3:80;0:78;2:53;1:109;9:88,"7:[4];5:[0,4,6,13,14];4:[1,2,4,5,6,7,11,12,14,15];6:[1,2,4,5,6,11,13,14,15];8:[1,2,4,5,6,7,8,11,12,13,14,15];3:[0,2,4,5,6,9,13,14];0:[1,2,4,5,6,13,14];2:[4,5,6,9,11];1:[1,2,4,5,6,7,8,12,13,14];9:[1,4,6,7,8,12,13,14]","c7:bw=17,experts=[4]; c5:bw=54,experts=[0,4,6,13,14]; c4:bw=108,experts=[1,2,4,5,6,7,11,12,14,15]; c6:bw=94,experts=[1,2,4,5,6,11,13,14,15]; c8:bw=124,experts=[1,2,4,5,6,7,8,11,12,13,14,15]; c3:bw=80,experts=[0,2,4,5,6,9,13,14]; c0:bw=78,experts=[1,2,4,5,6,13,14]; c2:bw=53,experts=[4,5,6,9,11]; c1:bw=109,experts=[1,2,4,5,6,7,8,12,13,14]; c9:bw=88,experts=[1,4,6,7,8,12,13,14]","4.1858,6.9036,3.2652,2.0622,7.4118,0.7047,7.0746,0.3260,22.2212,5.7398"
