Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
36,2026-09-23 19:27:41,Ours,0.01,2.3552895277472072,33.21,34.86,34,51.4013,0:51.40,49.9427,0.317,1.1393,1861.6818,31:01.68,20,"10,8,1,18,7,6,2,3,15,14,19,4,13,12,11,9,17,5,0,16",10:56;8:51;1:10;18:11;7:27;6:43;2:50;3:60;15:68;14:18;19:48;4:74;13:47;12:35;11:33;9:37;17:49;5:49;0:36;16:10,"10:[0,1,3,4,7];8:[0,2,3,5,7];1:[0];18:[4];7:[5,7];6:[0,5,6,7];2:[0,1,5,6,7];3:[1,2,3,4,6,7];15:[0,1,2,4,5,7];14:[2];19:[0,2,4,7];4:[0,1,2,3,4,6,7];13:[1,2,6,7];12:[1,2,7];11:[0,2,7];9:[1,3,5];17:[1,2,3,6];5:[1,5,6,7];0:[0,2,3];16:[6]","c10:bw=56,experts=[0,1,3,4,7]; c8:bw=51,experts=[0,2,3,5,7]; c1:bw=10,experts=[0]; c18:bw=11,experts=[4]; c7:bw=27,experts=[5,7]; c6:bw=43,experts=[0,5,6,7]; c2:bw=50,experts=[0,1,5,6,7]; c3:bw=60,experts=[1,2,3,4,6,7]; c15:bw=68,experts=[0,1,2,4,5,7]; c14:bw=18,experts=[2]; c19:bw=48,experts=[0,2,4,7]; c4:bw=74,experts=[0,1,2,3,4,6,7]; c13:bw=47,experts=[1,2,6,7]; c12:bw=35,experts=[1,2,7]; c11:bw=33,experts=[0,2,7]; c9:bw=37,experts=[1,3,5]; c17:bw=49,experts=[1,2,3,6]; c5:bw=49,experts=[1,5,6,7]; c0:bw=36,experts=[0,2,3]; c16:bw=10,experts=[6]","1.1590,2.1682,3.5595,3.1592,3.0430,1.9172,2.4742,1.3871,2.8011,4.0235,3.4475,3.3512,3.8971,2.4746,2.2964,2.0916,2.1234,1.1888,1.3865,1.9937"
37,2026-09-23 19:28:33,Ours,0.01,2.3107457416447823,36.72,36.72,37,52.1017,0:52.10,50.653,0.321,1.1255,1913.8047,31:53.80,20,"7,11,15,17,9,1,3,10,19,6,2,12,5,4,0,18,14,13,16,8",7:42;11:63;15:51;17:56;9:40;1:18;3:36;10:58;19:42;6:65;2:36;12:49;5:39;4:39;0:54;18:10;14:28;13:12;16:31;8:10,"7:[0,3,6,7];11:[0,1,2,3,4,7];15:[0,3,4,6,7];17:[1,2,4,5,6];9:[0,1,4,5];1:[0];3:[1,6,7];10:[1,2,4,5,6];19:[0,1,2,6];6:[0,1,3,4,5,7];2:[0,2,3];12:[0,1,2,4];5:[0,1,5];4:[0,1,3];0:[0,2,3,5,7];18:[4];14:[2,5];13:[3];16:[0,3,7];8:[0]","c7:bw=42,experts=[0,3,6,7]; c11:bw=63,experts=[0,1,2,3,4,7]; c15:bw=51,experts=[0,3,4,6,7]; c17:bw=56,experts=[1,2,4,5,6]; c9:bw=40,experts=[0,1,4,5]; c1:bw=18,experts=[0]; c3:bw=36,experts=[1,6,7]; c10:bw=58,experts=[1,2,4,5,6]; c19:bw=42,experts=[0,1,2,6]; c6:bw=65,experts=[0,1,3,4,5,7]; c2:bw=36,experts=[0,2,3]; c12:bw=49,experts=[0,1,2,4]; c5:bw=39,experts=[0,1,5]; c4:bw=39,experts=[0,1,3]; c0:bw=54,experts=[0,2,3,5,7]; c18:bw=10,experts=[4]; c14:bw=28,experts=[2,5]; c13:bw=12,experts=[3]; c16:bw=31,experts=[0,3,7]; c8:bw=10,experts=[0]","3.3437,2.2706,3.0440,2.1455,2.2396,3.5508,1.4764,1.1410,3.5450,1.9864,2.6482,2.5352,1.1893,3.1756,1.3769,2.9075,3.6818,4.2887,1.9737,2.1332"
38,2026-09-23 19:29:24,Ours,0.01,2.2804623435200346,37.58,37.58,38,50.8902,0:50.89,49.4282,0.3162,1.1435,1964.7169,32:44.72,20,"2,12,1,9,6,18,13,14,16,11,15,0,5,10,19,8,4,17,7,3",2:10;12:47;1:31;9:26;6:17;18:44;13:63;14:41;16:38;11:17;15:12;0:40;5:10;10:39;19:61;8:46;4:52;17:41;7:51;3:38,"2:[4];12:[1,3,4,6];1:[1,2,6];9:[0,6];6:[5];18:[1,2,4,6];13:[0,2,3,4,6,7];14:[0,1,2,7];16:[1,5,6];11:[0];15:[3];0:[1,2,6,7];5:[6];10:[0,2,4];19:[1,2,3,4,5,6];8:[1,2,5,6];4:[1,2,3,6,7];17:[0,2,4,5];7:[0,1,3,6,7];3:[2,5,7]","c2:bw=10,experts=[4]; c12:bw=47,experts=[1,3,4,6]; c1:bw=31,experts=[1,2,6]; c9:bw=26,experts=[0,6]; c6:bw=17,experts=[5]; c18:bw=44,experts=[1,2,4,6]; c13:bw=63,experts=[0,2,3,4,6,7]; c14:bw=41,experts=[0,1,2,7]; c16:bw=38,experts=[1,5,6]; c11:bw=17,experts=[0]; c15:bw=12,experts=[3]; c0:bw=40,experts=[1,2,6,7]; c5:bw=10,experts=[6]; c10:bw=39,experts=[0,2,4]; c19:bw=61,experts=[1,2,3,4,5,6]; c8:bw=46,experts=[1,2,5,6]; c4:bw=52,experts=[1,2,3,6,7]; c17:bw=41,experts=[0,2,4,5]; c7:bw=51,experts=[0,1,3,6,7]; c3:bw=38,experts=[2,5,7]","2.5256,2.5852,3.5545,2.1993,1.8987,2.9164,3.9118,3.7107,1.9912,2.2139,2.8707,1.4302,1.1960,1.1333,3.4479,2.1361,3.1734,2.1220,3.0416,1.3697"
39,2026-09-23 19:30:15,Ours,0.01,2.2784487361863612,37.71,37.71,39,50.6184,0:50.62,49.182,0.3102,1.1193,2015.3578,33:35.36,20,"3,13,2,11,15,19,0,12,6,18,10,16,7,9,1,8,14,4,17,5",3:26;13:49;2:36;11:51;15:30;19:18;0:10;12:49;6:31;18:25;10:24;16:29;7:40;9:24;1:45;8:45;14:57;4:36;17:42;5:75,"3:[3,6];13:[0,2,3,4];2:[0,1,3];11:[1,3,4,5,7];15:[1,2,6];19:[7];0:[3];12:[1,2,3,6];6:[0,1,6];18:[0,1];10:[0,3];16:[1,2];7:[1,2,4,5];9:[3,6];1:[3,5,6,7];8:[0,1,2,4];14:[0,2,3,4,7];4:[2,3,6];17:[1,2,5,6];5:[0,2,3,4,5,6,7]","c3:bw=26,experts=[3,6]; c13:bw=49,experts=[0,2,3,4]; c2:bw=36,experts=[0,1,3]; c11:bw=51,experts=[1,3,4,5,7]; c15:bw=30,experts=[1,2,6]; c19:bw=18,experts=[7]; c0:bw=10,experts=[3]; c12:bw=49,experts=[1,2,3,6]; c6:bw=31,experts=[0,1,6]; c18:bw=25,experts=[0,1]; c10:bw=24,experts=[0,3]; c16:bw=29,experts=[1,2]; c7:bw=40,experts=[1,2,4,5]; c9:bw=24,experts=[3,6]; c1:bw=45,experts=[3,5,6,7]; c8:bw=45,experts=[0,1,2,4]; c14:bw=57,experts=[0,2,3,4,7]; c4:bw=36,experts=[2,3,6]; c17:bw=42,experts=[1,2,5,6]; c5:bw=75,experts=[0,2,3,4,5,6,7]","1.3916,3.9575,2.4829,2.2590,2.8401,3.4496,1.3836,2.3328,1.9122,3.0513,1.1270,1.9846,3.0474,2.1006,3.5053,2.1608,3.6957,3.1634,2.1161,1.2205"
40,2026-09-23 19:31:06,Ours,0.01,2.3312641907509213,33.75,37.71,39,50.5593,0:50.56,49.0783,0.3193,1.1594,2065.939,34:25.94,20,"15,3,9,14,13,7,19,11,17,5,6,4,18,2,8,1,0,12,16,10",15:22;3:10;9:40;14:58;13:32;7:66;19:23;11:15;17:30;5:32;6:46;4:19;18:38;2:65;8:26;1:42;0:36;12:42;16:29;10:60,"15:[0,7];3:[7];9:[3,5,6,7];14:[0,2,3,5,7];13:[1,6,7];7:[0,1,2,3,6,7];19:[0,5];11:[5];17:[0,2,7];5:[5,6,7];6:[0,2,3,5];4:[2];18:[1,4,6];2:[1,2,4,5,6,7];8:[0,7];1:[0,2,3,4];0:[3,4,7];12:[1,2,3,7];16:[2,5];10:[0,2,3,4,5,6]","c15:bw=22,experts=[0,7]; c3:bw=10,experts=[7]; c9:bw=40,experts=[3,5,6,7]; c14:bw=58,experts=[0,2,3,5,7]; c13:bw=32,experts=[1,6,7]; c7:bw=66,experts=[0,1,2,3,6,7]; c19:bw=23,experts=[0,5]; c11:bw=15,experts=[5]; c17:bw=30,experts=[0,2,7]; c5:bw=32,experts=[5,6,7]; c6:bw=46,experts=[0,2,3,5]; c4:bw=19,experts=[2]; c18:bw=38,experts=[1,4,6]; c2:bw=65,experts=[1,2,4,5,6,7]; c8:bw=26,experts=[0,7]; c1:bw=42,experts=[0,2,3,4]; c0:bw=36,experts=[3,4,7]; c12:bw=42,experts=[1,2,3,7]; c16:bw=29,experts=[2,5]; c10:bw=60,experts=[0,2,3,4,5,6]","2.8166,1.3821,2.1171,3.7450,3.9320,3.0604,3.4602,2.2316,2.1245,1.1905,1.9074,3.1609,2.9048,2.4682,2.1442,3.5279,1.3886,2.3589,2.0043,1.1532"
41,2026-09-23 19:31:57,Ours,0.01,2.30753145017017,35.81,37.71,39,51.2169,0:51.22,49.7738,0.3134,1.1274,2117.1786,35:17.18,20,"14,11,5,15,6,10,1,7,17,12,3,2,0,8,13,19,16,18,9,4",14:61;11:41;5:61;15:24;6:10;10:42;1:10;7:68;17:52;12:18;3:40;2:54;0:10;8:57;13:45;19:19;16:25;18:10;9:54;4:50,"14:[0,1,3,4,5,7];11:[0,4,5,6];5:[0,2,3,5,6,7];15:[4,5];6:[3];10:[1,5,6,7];1:[7];7:[0,1,2,4,5,7];17:[2,4,5,6,7];12:[3];3:[0,1,2,3];2:[1,2,3,4,5];0:[2];8:[1,2,3,5,7];13:[0,1,5,7];19:[0];16:[4,7];18:[0];9:[0,1,2,6,7];4:[0,2,3,6,7]","c14:bw=61,experts=[0,1,3,4,5,7]; c11:bw=41,experts=[0,4,5,6]; c5:bw=61,experts=[0,2,3,5,6,7]; c15:bw=24,experts=[4,5]; c6:bw=10,experts=[3]; c10:bw=42,experts=[1,5,6,7]; c1:bw=10,experts=[7]; c7:bw=68,experts=[0,1,2,4,5,7]; c17:bw=52,experts=[2,4,5,6,7]; c12:bw=18,experts=[3]; c3:bw=40,experts=[0,1,2,3]; c2:bw=54,experts=[1,2,3,4,5]; c0:bw=10,experts=[2]; c8:bw=57,experts=[1,2,3,5,7]; c13:bw=45,experts=[0,1,5,7]; c19:bw=19,experts=[0]; c16:bw=25,experts=[4,7]; c18:bw=10,experts=[0]; c9:bw=54,experts=[0,1,2,6,7]; c4:bw=50,experts=[0,2,3,6,7]","4.1260,2.2863,1.2076,2.8210,1.9278,1.1461,3.5110,3.0579,2.1292,2.5398,1.3778,2.4777,1.3925,2.1431,3.8952,3.4464,1.9964,3.0163,2.0936,3.1818"
42,2026-09-23 19:32:49,Ours,0.01,2.282105334626138,37.47,37.71,39,51.7872,0:51.79,50.3211,0.3178,1.1461,2168.9909,36:08.99,20,"12,9,3,7,19,1,15,14,13,6,16,8,10,4,18,5,0,11,17,2",12:22;9:51;3:48;7:20;19:63;1:49;15:31;14:13;13:33;6:34;16:10;8:42;10:15;4:55;18:14;5:50;0:15;11:59;17:32;2:40,"12:[3,7];9:[1,3,4,6,7];3:[0,1,3,4];7:[2,4];19:[0,1,2,3,4,5];1:[3,4,5,7];15:[2,3,6];14:[3];13:[1,2,5];6:[3,4,7];16:[1];8:[2,3,5,7];10:[7];4:[1,2,4,5,6];18:[2];5:[1,2,3,5,7];0:[3];11:[0,2,3,4,6];17:[2,3,5];2:[0,2,4,6]","c12:bw=22,experts=[3,7]; c9:bw=51,experts=[1,3,4,6,7]; c3:bw=48,experts=[0,1,3,4]; c7:bw=20,experts=[2,4]; c19:bw=63,experts=[0,1,2,3,4,5]; c1:bw=49,experts=[3,4,5,7]; c15:bw=31,experts=[2,3,6]; c14:bw=13,experts=[3]; c13:bw=33,experts=[1,2,5]; c6:bw=34,experts=[3,4,7]; c16:bw=10,experts=[1]; c8:bw=42,experts=[2,3,5,7]; c10:bw=15,experts=[7]; c4:bw=55,experts=[1,2,4,5,6]; c18:bw=14,experts=[2]; c5:bw=50,experts=[1,2,3,5,7]; c0:bw=15,experts=[3]; c11:bw=59,experts=[0,2,3,4,6]; c17:bw=32,experts=[2,3,5]; c2:bw=40,experts=[0,2,4,6]","2.5019,2.2312,1.4205,3.0481,3.4534,3.5234,2.8007,4.0421,4.2388,1.9423,1.9689,2.2319,1.2164,3.3981,2.8835,1.1961,1.3983,2.2325,2.1126,2.4806"
43,2026-09-23 19:33:40,Ours,0.01,2.198820865342628,39.58,39.58,43,51.151,0:51.15,49.6758,0.3151,1.158,2220.168,37:00.17,20,"4,9,7,12,11,14,6,0,18,8,3,15,2,10,13,16,19,17,5,1",4:34;9:32;7:21;12:10;11:55;14:66;6:12;0:21;18:24;8:45;3:65;15:14;2:51;10:37;13:16;16:21;19:54;17:47;5:53;1:58,"4:[4,6,7];9:[1,3,4];7:[2,7];12:[6];11:[2,3,4,6,7];14:[0,1,2,3,4,5];6:[6];0:[3,4];18:[1,6];8:[0,2,4,5];3:[0,1,2,4,5,7];15:[2];2:[0,2,3,4,5];10:[0,4,6];13:[3];16:[0,5];19:[1,2,3,4,6];17:[0,1,2,7];5:[1,2,4,6,7];1:[0,1,3,5,7]","c4:bw=34,experts=[4,6,7]; c9:bw=32,experts=[1,3,4]; c7:bw=21,experts=[2,7]; c12:bw=10,experts=[6]; c11:bw=55,experts=[2,3,4,6,7]; c14:bw=66,experts=[0,1,2,3,4,5]; c6:bw=12,experts=[6]; c0:bw=21,experts=[3,4]; c18:bw=24,experts=[1,6]; c8:bw=45,experts=[0,2,4,5]; c3:bw=65,experts=[0,1,2,4,5,7]; c15:bw=14,experts=[2]; c2:bw=51,experts=[0,2,3,4,5]; c10:bw=37,experts=[0,4,6]; c13:bw=16,experts=[3]; c16:bw=21,experts=[0,5]; c19:bw=54,experts=[1,2,3,4,6]; c17:bw=47,experts=[0,1,2,7]; c5:bw=53,experts=[1,2,4,6,7]; c1:bw=58,experts=[0,1,3,5,7]","3.2211,2.1214,3.0611,2.5507,2.2515,4.0550,2.0070,1.3998,2.9060,2.2079,1.3850,2.7698,2.4547,1.1480,3.8945,1.9830,3.4754,2.1059,1.2043,3.4738"
44,2026-09-23 19:34:31,Ours,0.01,2.162189331704895,40.6,40.6,44,51.0745,0:51.07,49.6049,0.314,1.1533,2271.2684,37:51.27,20,"12,15,13,6,2,17,8,10,14,5,1,4,7,19,11,0,18,16,9,3",12:40;15:50;13:28;6:20;2:37;17:12;8:34;10:56;14:65;5:24;1:45;4:29;7:75;19:10;11:16;0:66;18:54;16:76;9:37;3:47,"12:[0,5,6,7];15:[0,2,5,6,7];13:[6,7];6:[4,6];2:[0,2,5];17:[0];8:[2,4,7];10:[0,1,2,4,5];14:[1,2,3,4,5,6];5:[2,4];1:[1,2,5,7];4:[1,5];7:[0,1,2,3,4,6,7];19:[5];11:[6];0:[0,2,3,5,6,7];18:[1,3,4,6,7];16:[0,1,2,3,4,6,7];9:[3,5,7];3:[1,3,4,7]","c12:bw=40,experts=[0,5,6,7]; c15:bw=50,experts=[0,2,5,6,7]; c13:bw=28,experts=[6,7]; c6:bw=20,experts=[4,6]; c2:bw=37,experts=[0,2,5]; c17:bw=12,experts=[0]; c8:bw=34,experts=[2,4,7]; c10:bw=56,experts=[0,1,2,4,5]; c14:bw=65,experts=[1,2,3,4,5,6]; c5:bw=24,experts=[2,4]; c1:bw=45,experts=[1,2,5,7]; c4:bw=29,experts=[1,5]; c7:bw=75,experts=[0,1,2,3,4,6,7]; c19:bw=10,experts=[5]; c11:bw=16,experts=[6]; c0:bw=66,experts=[0,2,3,5,6,7]; c18:bw=54,experts=[1,3,4,6,7]; c16:bw=76,experts=[0,1,2,3,4,6,7]; c9:bw=37,experts=[3,5,7]; c3:bw=47,experts=[1,3,4,7]","2.3506,2.8314,3.9658,1.9311,2.4816,2.1159,2.2586,1.1424,4.0935,1.1904,3.5119,3.1677,3.0555,3.4438,2.2419,1.3764,2.9042,2.0000,2.1079,1.4343"
45,2026-09-23 19:35:22,Ours,0.01,2.164859968639344,41.48,41.48,45,50.8721,0:50.87,49.4019,0.3183,1.1497,2322.1649,38:42.16,20,"12,0,11,5,6,1,4,17,9,2,8,13,19,16,3,7,18,10,15,14",12:61;0:36;11:53;5:44;6:10;1:56;4:64;17:10;9:25;2:49;8:55;13:53;19:67;16:54;3:67;7:36;18:16;10:42;15:33;14:41,"12:[0,1,3,4,6,7];0:[3,4,6];11:[2,3,4,5,7];5:[1,3,4,7];6:[0];1:[0,1,2,3,7];4:[0,1,3,4,5,7];17:[2];9:[3,6];2:[1,4,6,7];8:[0,2,3,5,6];13:[0,1,2,6,7];19:[0,1,3,5,6,7];16:[0,1,2,5,7];3:[0,1,2,3,4,5];7:[0,5,6];18:[7];10:[1,3,4,5];15:[2,3,4];14:[0,1,3,7]","c12:bw=61,experts=[0,1,3,4,6,7]; c0:bw=36,experts=[3,4,6]; c11:bw=53,experts=[2,3,4,5,7]; c5:bw=44,experts=[1,3,4,7]; c6:bw=10,experts=[0]; c1:bw=56,experts=[0,1,2,3,7]; c4:bw=64,experts=[0,1,3,4,5,7]; c17:bw=10,experts=[2]; c9:bw=25,experts=[3,6]; c2:bw=49,experts=[1,4,6,7]; c8:bw=55,experts=[0,2,3,5,6]; c13:bw=53,experts=[0,1,2,6,7]; c19:bw=67,experts=[0,1,3,5,6,7]; c16:bw=54,experts=[0,1,2,5,7]; c3:bw=67,experts=[0,1,2,3,4,5]; c7:bw=36,experts=[0,5,6]; c18:bw=16,experts=[7]; c10:bw=42,experts=[1,3,4,5]; c15:bw=33,experts=[2,3,4]; c14:bw=41,experts=[0,1,3,7]","2.3865,1.4091,2.2540,1.2056,1.9186,3.4972,3.1617,2.1079,2.1053,2.4623,2.1406,3.9472,3.4526,1.9871,1.4366,3.0565,2.9110,1.1427,2.7891,4.0303"
46,2026-09-23 19:36:13,Ours,0.01,2.1487659579782,40.62,41.48,45,51.4721,0:51.47,50.0173,0.3096,1.1431,2373.6607,39:33.66,20,"7,3,16,14,2,6,12,10,13,15,1,18,11,8,19,0,5,9,17,4",7:28;3:27;16:28;14:39;2:57;6:39;12:53;10:59;13:50;15:14;1:41;18:44;11:38;8:39;19:10;0:55;5:41;9:37;17:15;4:64,"7:[0,7];3:[1,5];16:[2,4];14:[1,4,5];2:[0,1,2,5,7];6:[2,5,6];12:[0,1,2,3,6];10:[0,1,4,5,7];13:[0,2,3,4,6];15:[1];1:[3,4,5,7];18:[2,3,5,7];11:[0,3,7];8:[1,3,6];19:[7];0:[1,2,5,6,7];5:[0,4,5,6];9:[2,5,6];17:[0];4:[0,1,3,4,5,6]","c7:bw=28,experts=[0,7]; c3:bw=27,experts=[1,5]; c16:bw=28,experts=[2,4]; c14:bw=39,experts=[1,4,5]; c2:bw=57,experts=[0,1,2,5,7]; c6:bw=39,experts=[2,5,6]; c12:bw=53,experts=[0,1,2,3,6]; c10:bw=59,experts=[0,1,4,5,7]; c13:bw=50,experts=[0,2,3,4,6]; c15:bw=14,experts=[1]; c1:bw=41,experts=[3,4,5,7]; c18:bw=44,experts=[2,3,5,7]; c11:bw=38,experts=[0,3,7]; c8:bw=39,experts=[1,3,6]; c19:bw=10,experts=[7]; c0:bw=55,experts=[1,2,5,6,7]; c5:bw=41,experts=[0,4,5,6]; c9:bw=37,experts=[2,5,6]; c17:bw=15,experts=[0]; c4:bw=64,experts=[0,1,3,4,5,6]","3.0958,1.3943,2.0540,4.0822,2.4850,1.9299,2.3605,1.1633,4.2949,2.8404,3.5116,2.8892,2.2174,2.1475,3.4302,1.4198,1.1939,2.2107,2.1113,3.1855"
47,2026-09-23 19:37:05,Ours,0.01,2.1558999580418963,39.98,41.48,45,51.4747,0:51.47,50.0177,0.3174,1.1374,2425.1598,40:25.16,20,"11,18,10,13,15,8,4,1,14,6,9,5,17,19,12,2,16,7,0,3",11:39;18:10;10:51;13:33;15:42;8:39;4:10;1:30;14:24;6:22;9:17;5:52;17:20;19:28;12:15;2:54;16:68;7:53;0:46;3:70,"11:[3,4,7];18:[2];10:[0,1,2,3,7];13:[3,6,7];15:[2,4,6,7];8:[4,5,7];4:[1];1:[0,1,7];14:[2,3];6:[0,1];9:[7];5:[0,2,3,6,7];17:[4,6];19:[0,4];12:[2];2:[0,1,2,6,7];16:[0,1,2,3,5,6];7:[0,1,5,6,7];0:[2,4,5,7];3:[0,1,2,4,5,6,7]","c11:bw=39,experts=[3,4,7]; c18:bw=10,experts=[2]; c10:bw=51,experts=[0,1,2,3,7]; c13:bw=33,experts=[3,6,7]; c15:bw=42,experts=[2,4,6,7]; c8:bw=39,experts=[4,5,7]; c4:bw=10,experts=[1]; c1:bw=30,experts=[0,1,7]; c14:bw=24,experts=[2,3]; c6:bw=22,experts=[0,1]; c9:bw=17,experts=[7]; c5:bw=52,experts=[0,2,3,6,7]; c17:bw=20,experts=[4,6]; c19:bw=28,experts=[0,4]; c12:bw=15,experts=[2]; c2:bw=54,experts=[0,1,2,6,7]; c16:bw=68,experts=[0,1,2,3,5,6]; c7:bw=53,experts=[0,1,5,6,7]; c0:bw=46,experts=[2,4,5,7]; c3:bw=70,experts=[0,1,2,4,5,6,7]","2.2725,2.9209,1.1413,4.3111,2.8365,2.1615,3.1617,3.5133,4.0176,1.9112,2.2350,1.1873,2.1359,3.4473,2.3259,2.5058,2.0107,3.1076,1.4355,1.3791"
48,2026-09-23 19:37:56,Ours,0.01,2.1113787828444748,39.8,41.48,45,51.3384,0:51.34,49.8673,0.322,1.147,2476.5235,41:16.52,20,"16,7,8,17,3,4,0,6,15,19,5,9,1,12,11,18,10,13,14,2",16:10;7:62;8:50;17:38;3:18;4:67;0:16;6:45;15:64;19:45;5:55;9:52;1:50;12:31;11:32;18:62;10:12;13:50;14:10;2:57,"16:[6];7:[0,1,3,4,5,6];8:[1,3,4,5,7];17:[3,4,6];3:[1];4:[0,1,2,5,6,7];0:[5];6:[0,4,5,7];15:[0,1,2,3,5,7];19:[2,4,5,7];5:[2,3,4,6,7];9:[1,4,5,6,7];1:[1,3,4,5,7];12:[2,4,7];11:[0,1,2];18:[0,1,3,4,6,7];10:[4];13:[0,1,2,3,6];14:[2];2:[0,2,3,5,7]","c16:bw=10,experts=[6]; c7:bw=62,experts=[0,1,3,4,5,6]; c8:bw=50,experts=[1,3,4,5,7]; c17:bw=38,experts=[3,4,6]; c3:bw=18,experts=[1]; c4:bw=67,experts=[0,1,2,5,6,7]; c0:bw=16,experts=[5]; c6:bw=45,experts=[0,4,5,7]; c15:bw=64,experts=[0,1,2,3,5,7]; c19:bw=45,experts=[2,4,5,7]; c5:bw=55,experts=[2,3,4,6,7]; c9:bw=52,experts=[1,4,5,6,7]; c1:bw=50,experts=[1,3,4,5,7]; c12:bw=31,experts=[2,4,7]; c11:bw=32,experts=[0,1,2]; c18:bw=62,experts=[0,1,3,4,6,7]; c10:bw=12,experts=[4]; c13:bw=50,experts=[0,1,2,3,6]; c14:bw=10,experts=[2]; c2:bw=57,experts=[0,2,3,5,7]","2.0002,3.0888,2.2523,2.1462,1.3767,3.1852,1.3777,1.9183,2.8422,3.4539,1.1929,2.1172,3.5659,2.4619,2.4242,2.9095,1.1346,3.9242,4.0297,2.4658"
49,2026-09-23 19:38:48,Ours,0.01,2.1056740796013993,42.11,42.11,49,52.0714,0:52.07,50.5697,0.3123,1.1814,2528.6201,42:08.62,20,"7,4,0,10,17,5,15,18,1,13,2,9,14,8,3,12,19,11,6,16",7:44;4:48;0:20;10:64;17:30;5:56;15:42;18:32;1:54;13:39;2:58;9:53;14:58;8:26;3:32;12:37;19:10;11:38;6:13;16:30,"7:[0,5,6,7];4:[0,1,4,5];0:[1,6];10:[0,1,2,3,5,7];17:[0,1,7];5:[2,4,5,6,7];15:[1,2,4,5];18:[2,4,5];1:[1,2,5,6,7];13:[0,4,7];2:[0,2,3,4,5];9:[0,1,2,6,7];14:[0,3,4,5,7];8:[0,4];3:[0,3,5];12:[3,4,5];19:[1];11:[2,5,7];6:[3];16:[0,2,6]","c7:bw=44,experts=[0,5,6,7]; c4:bw=48,experts=[0,1,4,5]; c0:bw=20,experts=[1,6]; c10:bw=64,experts=[0,1,2,3,5,7]; c17:bw=30,experts=[0,1,7]; c5:bw=56,experts=[2,4,5,6,7]; c15:bw=42,experts=[1,2,4,5]; c18:bw=32,experts=[2,4,5]; c1:bw=54,experts=[1,2,5,6,7]; c13:bw=39,experts=[0,4,7]; c2:bw=58,experts=[0,2,3,4,5]; c9:bw=53,experts=[0,1,2,6,7]; c14:bw=58,experts=[0,3,4,5,7]; c8:bw=26,experts=[0,4]; c3:bw=32,experts=[0,3,5]; c12:bw=37,experts=[3,4,5]; c19:bw=10,experts=[1]; c11:bw=38,experts=[2,5,7]; c6:bw=13,experts=[3]; c16:bw=30,experts=[0,2,6]","3.4585,3.2724,1.4819,1.1711,2.2451,1.2047,2.8127,2.9141,3.5190,4.2681,2.4885,2.2893,3.7198,2.1449,1.3917,2.4487,3.4491,2.2338,1.9039,2.1525"
50,2026-09-23 19:39:40,Ours,0.01,2.096809305704882,43.63,43.63,50,51.8753,0:51.88,50.4024,0.3225,1.1482,2580.52,43:00.52,20,"2,6,14,12,13,17,11,0,16,15,7,10,1,19,3,5,4,8,9,18",2:63;6:68;14:23;12:34;13:37;17:33;11:57;0:29;16:27;15:31;7:34;10:23;1:64;19:43;3:39;5:31;4:10;8:32;9:27;18:44,"2:[0,1,2,3,6,7];6:[0,1,2,3,5,7];14:[0,7];12:[2,3,6];13:[1,6,7];17:[3,5,6];11:[0,2,3,4,6];0:[1,2];16:[0,6];15:[1,3,6];7:[3,4,5];10:[2,4];1:[0,1,4,5,6,7];19:[0,1,3,4];3:[0,3,4];5:[2,3,5];4:[0];8:[3,4,5];9:[4,5];18:[0,3,4,6]","c2:bw=63,experts=[0,1,2,3,6,7]; c6:bw=68,experts=[0,1,2,3,5,7]; c14:bw=23,experts=[0,7]; c12:bw=34,experts=[2,3,6]; c13:bw=37,experts=[1,6,7]; c17:bw=33,experts=[3,5,6]; c11:bw=57,experts=[0,2,3,4,6]; c0:bw=29,experts=[1,2]; c16:bw=27,experts=[0,6]; c15:bw=31,experts=[1,3,6]; c7:bw=34,experts=[3,4,5]; c10:bw=23,experts=[2,4]; c1:bw=64,experts=[0,1,4,5,6,7]; c19:bw=43,experts=[0,1,3,4]; c3:bw=39,experts=[0,3,4]; c5:bw=31,experts=[2,3,5]; c4:bw=10,experts=[0]; c8:bw=32,experts=[3,4,5]; c9:bw=27,experts=[4,5]; c18:bw=44,experts=[0,3,4,6]","2.4854,1.9214,4.0574,2.5456,4.2673,2.1390,2.3740,1.3851,2.0018,2.8178,3.2113,1.1213,3.5193,3.4447,1.3891,1.1882,3.1649,2.2871,2.1398,2.9420"
