Round,Client,BudgetK,NumBatches,NumSamples,StopBatches,Certified,Agree,Agree1,Agree2,Agree4,Agree8,Agree16
44,4,2,118,3776,16,0,1.0,1.0,0.0,1.0,1.0,1.0
45,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
45,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
45,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
45,9,2,195,6232,16,0,1.0,0.0,0.0,0.0,0.0,1.0
45,8,2,113,3597,16,0,1.0,0.0,0.0,0.0,0.0,1.0
45,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
45,5,2,136,4350,16,0,1.0,0.0,0.0,0.0,0.0,1.0
45,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
45,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
46,8,2,113,3597,16,0,1.0,0.0,0.0,0.0,0.0,1.0
46,0,2,180,5742,16,0,1.0,0.0,0.0,0.0,1.0,1.0
46,6,2,128,4094,16,0,1.0,0.0,0.0,0.0,0.0,1.0
46,7,2,189,6024,16,0,0.0,0.0,0.0,0.0,0.0,0.0
46,5,2,136,4350,16,0,1.0,0.0,1.0,1.0,1.0,1.0
46,9,2,195,6232,16,0,1.0,1.0,0.0,1.0,1.0,1.0
46,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
46,3,2,230,7347,16,0,1.0,1.0,1.0,1.0,1.0,1.0
46,4,2,118,3776,16,0,1.0,1.0,1.0,1.0,1.0,1.0
47,7,2,189,6024,16,0,1.0,0.0,0.0,1.0,1.0,1.0
47,4,2,118,3776,16,0,1.0,0.0,0.0,1.0,1.0,1.0
47,9,2,195,6232,16,0,1.0,1.0,1.0,1.0,1.0,1.0
47,8,2,113,3597,16,0,0.0,0.0,0.0,0.0,0.0,0.0
47,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
47,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
47,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
47,2,2,122,3881,16,0,0.0,0.0,0.0,0.0,0.0,0.0
47,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
48,8,2,113,3597,16,0,1.0,0.0,0.0,1.0,1.0,1.0
48,1,2,155,4957,16,0,1.0,1.0,1.0,1.0,1.0,1.0
48,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
48,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
48,5,2,136,4350,16,0,1.0,1.0,1.0,1.0,1.0,1.0
48,2,2,122,3881,16,0,0.0,1.0,1.0,1.0,0.0,0.0
48,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
48,9,1,195,6232,1,1,1.0,1.0,1.0,1.0,1.0,1.0
48,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
49,3,2,230,7347,16,0,1.0,0.0,0.0,1.0,1.0,1.0
49,2,2,122,3881,16,0,0.0,1.0,1.0,1.0,1.0,0.0
49,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
49,1,2,155,4957,16,0,1.0,1.0,1.0,1.0,1.0,1.0
49,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
49,0,2,180,5742,16,0,1.0,1.0,1.0,1.0,1.0,1.0
49,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
49,5,2,136,4350,16,0,0.0,1.0,1.0,0.0,0.0,0.0
49,9,2,195,6232,16,0,1.0,0.0,0.0,1.0,1.0,1.0
49,8,2,113,3597,16,0,1.0,0.0,0.0,1.0,1.0,1.0
50,7,2,189,6024,16,0,1.0,1.0,1.0,1.0,1.0,1.0
50,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
50,4,2,118,3776,16,0,1.0,0.0,0.0,0.0,0.0,1.0
50,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
50,5,2,136,4350,16,0,1.0,0.0,0.0,1.0,1.0,1.0
50,2,2,122,3881,16,0,1.0,1.0,0.0,1.0,1.0,1.0
50,8,2,113,3597,16,0,1.0,0.0,1.0,1.0,1.0,1.0
50,1,2,155,4957,16,0,0.0,0.0,1.0,0.0,0.0,0.0
50,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
50,9,2,195,6232,16,0,1.0,1.0,1.0,1.0,0.0,1.0
51,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
51,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
51,9,2,195,6232,16,0,1.0,0.0,1.0,1.0,1.0,1.0
51,3,2,230,7347,16,0,1.0,1.0,1.0,1.0,1.0,1.0
51,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
51,2,2,122,3881,16,0,1.0,1.0,1.0,1.0,1.0,1.0
51,1,2,155,4957,16,0,1.0,1.0,1.0,1.0,1.0,1.0
51,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
52,1,2,155,4957,16,0,1.0,1.0,1.0,1.0,0.0,1.0
52,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
52,0,2,180,5742,16,0,1.0,0.0,0.0,0.0,0.0,1.0
52,7,2,189,6024,16,0,0.0,0.0,0.0,0.0,1.0,0.0
52,6,2,128,4094,16,0,1.0,0.0,1.0,1.0,1.0,1.0
52,5,2,136,4350,16,0,1.0,1.0,1.0,1.0,1.0,1.0
52,3,2,230,7347,16,0,1.0,1.0,1.0,1.0,1.0,1.0
52,9,2,195,6232,16,0,1.0,0.0,0.0,0.0,1.0,1.0
53,0,2,180,5742,16,0,1.0,0.0,0.0,0.0,1.0,1.0
53,7,2,189,6024,16,0,1.0,1.0,1.0,1.0,1.0,1.0
53,1,2,155,4957,16,0,1.0,1.0,1.0,1.0,1.0,1.0
53,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
53,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
53,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
53,9,2,195,6232,16,0,1.0,1.0,1.0,1.0,1.0,1.0
53,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
54,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
54,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
54,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
54,7,2,189,6024,16,0,0.0,0.0,0.0,1.0,1.0,0.0
54,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
54,9,2,195,6232,16,0,1.0,0.0,0.0,0.0,0.0,1.0
55,1,2,155,4957,16,0,1.0,1.0,0.0,0.0,1.0,1.0
55,9,2,195,6232,16,0,1.0,1.0,1.0,1.0,1.0,1.0
55,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
55,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
55,0,2,180,5742,16,0,1.0,1.0,1.0,1.0,1.0,1.0
55,3,2,230,7347,16,0,1.0,1.0,1.0,1.0,1.0,1.0
55,4,2,118,3776,16,0,1.0,0.0,1.0,1.0,1.0,1.0
55,8,2,113,3597,16,0,1.0,0.0,0.0,0.0,0.0,1.0
55,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
56,1,2,155,4957,16,0,1.0,0.0,0.0,1.0,1.0,1.0
56,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
56,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
56,9,1,195,6232,1,1,1.0,1.0,1.0,1.0,1.0,1.0
56,3,2,230,7347,16,0,1.0,1.0,1.0,1.0,1.0,1.0
56,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
56,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
56,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
57,3,2,230,7347,16,0,1.0,0.0,0.0,1.0,1.0,1.0
57,2,2,122,3881,16,0,1.0,1.0,1.0,1.0,1.0,1.0
57,9,2,195,6232,16,0,1.0,0.0,0.0,1.0,1.0,1.0
57,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
57,6,2,128,4094,16,0,1.0,1.0,1.0,1.0,1.0,1.0
57,8,2,113,3597,16,0,1.0,1.0,1.0,1.0,1.0,1.0
57,1,2,155,4957,16,0,1.0,1.0,1.0,1.0,1.0,1.0
57,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
57,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
58,7,2,189,6024,16,0,1.0,0.0,0.0,0.0,1.0,1.0
58,4,2,118,3776,16,0,1.0,0.0,1.0,1.0,1.0,1.0
58,8,2,113,3597,16,0,1.0,0.0,0.0,1.0,1.0,1.0
58,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
58,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
58,9,1,195,6232,1,1,1.0,1.0,1.0,1.0,1.0,1.0
59,4,2,118,3776,16,0,0.0,0.0,0.0,0.0,0.0,0.0
59,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
59,1,2,155,4957,16,0,1.0,0.0,0.0,0.0,1.0,1.0
59,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
59,2,2,122,3881,16,0,0.0,1.0,0.0,0.0,0.0,0.0
59,9,2,195,6232,16,0,0.0,0.0,1.0,1.0,0.0,0.0
59,7,2,189,6024,16,0,1.0,0.0,1.0,1.0,1.0,1.0
59,0,2,180,5742,16,0,1.0,0.0,0.0,0.0,0.0,1.0
59,6,2,128,4094,16,0,1.0,1.0,0.0,0.0,1.0,1.0
60,5,2,136,4350,16,0,0.0,0.0,0.0,0.0,0.0,0.0
60,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
60,6,2,128,4094,16,0,0.0,1.0,1.0,1.0,1.0,0.0
60,1,2,155,4957,16,0,1.0,0.0,0.0,0.0,1.0,1.0
60,2,2,122,3881,16,0,1.0,1.0,1.0,1.0,1.0,1.0
60,9,2,195,6232,16,0,1.0,0.0,0.0,0.0,0.0,1.0
60,4,2,118,3776,16,0,0.0,0.0,0.0,0.0,0.0,0.0
60,8,2,113,3597,16,0,1.0,0.0,0.0,0.0,0.0,1.0
60,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
61,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
61,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
61,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
61,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
61,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
61,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
61,9,2,195,6232,16,0,1.0,1.0,1.0,1.0,1.0,1.0
61,2,2,122,3881,16,0,0.0,0.0,0.0,0.0,0.0,0.0
62,0,2,180,5742,16,0,0.0,0.0,0.0,1.0,0.0,0.0
62,9,2,195,6232,16,0,0.0,0.0,0.0,0.0,0.0,0.0
62,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
62,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
62,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
62,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
62,8,2,113,3597,16,0,1.0,0.0,0.0,0.0,1.0,1.0
62,7,2,189,6024,16,0,1.0,1.0,1.0,1.0,1.0,1.0
62,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
62,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
63,7,2,189,6024,16,0,1.0,0.0,1.0,1.0,1.0,1.0
63,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
63,5,2,136,4350,16,0,0.0,0.0,0.0,0.0,0.0,0.0
63,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
63,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
63,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
63,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
63,9,2,195,6232,16,0,1.0,0.0,0.0,0.0,1.0,1.0
63,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
63,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
64,9,2,195,6232,16,0,1.0,1.0,1.0,1.0,1.0,1.0
64,7,2,189,6024,16,0,1.0,1.0,1.0,1.0,1.0,1.0
64,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
64,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
64,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
64,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
64,0,2,180,5742,16,0,1.0,1.0,0.0,1.0,0.0,1.0
64,1,2,155,4957,16,0,1.0,0.0,0.0,1.0,1.0,1.0
65,3,2,230,7347,16,0,0.0,0.0,0.0,0.0,0.0,0.0
65,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
65,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
65,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
65,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
66,9,1,195,6232,1,1,1.0,1.0,1.0,1.0,1.0,1.0
66,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
66,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
66,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
66,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
66,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
66,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
66,1,2,155,4957,16,0,1.0,0.0,0.0,1.0,1.0,1.0
66,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
67,0,2,180,5742,16,0,1.0,1.0,1.0,1.0,1.0,1.0
67,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
67,8,2,113,3597,16,0,1.0,0.0,1.0,1.0,1.0,1.0
67,4,2,118,3776,16,0,1.0,1.0,1.0,1.0,1.0,1.0
67,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
67,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
68,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
68,2,2,122,3881,16,0,1.0,0.0,0.0,1.0,1.0,1.0
68,8,2,113,3597,16,0,1.0,0.0,1.0,1.0,1.0,1.0
68,0,2,180,5742,16,0,1.0,1.0,1.0,1.0,0.0,1.0
68,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
68,9,1,195,6232,1,1,1.0,1.0,1.0,1.0,1.0,1.0
68,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
68,5,2,136,4350,16,0,1.0,1.0,0.0,1.0,1.0,1.0
69,3,2,230,7347,16,0,1.0,0.0,0.0,0.0,1.0,1.0
69,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
69,0,2,180,5742,16,0,1.0,0.0,0.0,1.0,1.0,1.0
69,9,1,195,6232,1,1,1.0,1.0,1.0,1.0,1.0,1.0
69,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
69,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
69,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
69,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
70,8,2,113,3597,16,0,1.0,0.0,1.0,1.0,1.0,1.0
70,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
70,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
70,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
70,9,2,195,6232,16,0,1.0,0.0,0.0,1.0,0.0,1.0
70,6,2,128,4094,16,0,1.0,0.0,0.0,0.0,0.0,1.0
71,4,2,118,3776,16,0,1.0,1.0,1.0,1.0,0.0,1.0
71,9,1,195,6232,1,1,1.0,1.0,1.0,1.0,1.0,1.0
71,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
71,2,2,122,3881,16,0,1.0,0.0,1.0,1.0,1.0,1.0
71,3,2,230,7347,16,0,1.0,0.0,0.0,0.0,1.0,1.0
71,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
71,8,2,113,3597,16,0,1.0,0.0,0.0,1.0,1.0,1.0
