Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
27,2026-09-24 12:17:55,Ours,0.01,1.8737816427794436,48.51,48.51,27,74.6492,1:14.65,68.2214,5.0395,1.3865,1978.834,32:58.83,10,"7,1,4,0,9,2,8,3,6,5",7:188;1:227;4:45;0:131;9:66;2:73;8:202;3:77;6:231;5:134,"7:[0,2,4,5,6,9,10,12,13,18,20,21,22,23,24,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28];4:[4,6,13,26];0:[0,2,4,5,6,9,12,13,18,21,24,26,28];9:[2,4,6,9,13,26];2:[0,4,6,9,13,26];8:[0,1,2,4,5,6,8,9,10,12,13,18,20,21,22,23,24,26,28];3:[0,4,5,6,9,13,26];6:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28];5:[0,1,2,4,5,6,9,12,13,18,24,26,28]","c7:bw=188,experts=[0,2,4,5,6,9,10,12,13,18,20,21,22,23,24,26,28]; c1:bw=227,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28]; c4:bw=45,experts=[4,6,13,26]; c0:bw=131,experts=[0,2,4,5,6,9,12,13,18,21,24,26,28]; c9:bw=66,experts=[2,4,6,9,13,26]; c2:bw=73,experts=[0,4,6,9,13,26]; c8:bw=202,experts=[0,1,2,4,5,6,8,9,10,12,13,18,20,21,22,23,24,26,28]; c3:bw=77,experts=[0,4,5,6,9,13,26]; c6:bw=231,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28]; c5:bw=134,experts=[0,1,2,4,5,6,9,12,13,18,24,26,28]","6.2485,5.8856,8.8717,6.2660,4.9045,5.1650,7.0862,6.7582,8.7218,8.3138"
28,2026-09-24 12:19:08,Ours,0.01,1.9191165343841654,48.25,48.51,27,73.9281,1:13.93,68.4249,4.1173,1.3843,2052.7841,34:12.78,10,"6,9,0,8,2,5,1,3,4,7",6:108;9:179;0:172;8:108;2:10;5:122;1:91;3:42;4:28;7:10,"6:[0,4,5,6,9,13,18,24,26];9:[0,1,2,4,5,6,8,9,10,12,13,18,21,22,24,26,28];0:[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,26,28];8:[0,4,5,6,9,13,18,21,24,26];2:[];5:[0,4,5,6,9,12,13,18,21,24,26,28];1:[0,4,5,6,9,13,18,26];3:[4,5,13,26];4:[4];7:[]","c6:bw=108,experts=[0,4,5,6,9,13,18,24,26]; c9:bw=179,experts=[0,1,2,4,5,6,8,9,10,12,13,18,21,22,24,26,28]; c0:bw=172,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,26,28]; c8:bw=108,experts=[0,4,5,6,9,13,18,21,24,26]; c2:bw=10,experts=[]; c5:bw=122,experts=[0,4,5,6,9,12,13,18,21,24,26,28]; c1:bw=91,experts=[0,4,5,6,9,13,18,26]; c3:bw=42,experts=[4,5,13,26]; c4:bw=28,experts=[4]; c7:bw=10,experts=[]","8.5965,4.8553,6.2307,6.9132,4.9920,8.0389,5.7390,7.0957,9.1616,6.8021"
29,2026-09-24 12:20:24,Ours,0.01,1.838047131037555,50.3,50.3,29,75.4458,1:15.45,69.2628,4.7844,1.3968,2128.2508,35:28.25,10,"4,0,1,9,6,8,7,3,2,5",4:140;0:161;1:122;9:160;6:157;8:123;7:77;3:116;2:66;5:123,"4:[0,4,5,6,9,12,13,18,21,22,24,26,28];0:[0,2,4,5,6,8,9,10,12,13,18,21,22,24,26,28];1:[0,1,2,4,5,6,10,13,18,24,26,28];9:[0,1,2,4,5,6,9,10,12,13,18,21,24,25,26];6:[0,1,2,4,5,6,9,10,12,13,18,21,24,26,28];8:[0,1,2,4,5,6,9,10,13,18,24,26];7:[0,2,4,6,13,26];3:[0,1,2,4,5,6,9,13,18,24,26];2:[0,4,5,6,13,26];5:[0,1,2,4,5,6,12,13,18,24,26,28]","c4:bw=140,experts=[0,4,5,6,9,12,13,18,21,22,24,26,28]; c0:bw=161,experts=[0,2,4,5,6,8,9,10,12,13,18,21,22,24,26,28]; c1:bw=122,experts=[0,1,2,4,5,6,10,13,18,24,26,28]; c9:bw=160,experts=[0,1,2,4,5,6,9,10,12,13,18,21,24,25,26]; c6:bw=157,experts=[0,1,2,4,5,6,9,10,12,13,18,21,24,26,28]; c8:bw=123,experts=[0,1,2,4,5,6,9,10,13,18,24,26]; c7:bw=77,experts=[0,2,4,6,13,26]; c3:bw=116,experts=[0,1,2,4,5,6,9,13,18,24,26]; c2:bw=66,experts=[0,4,5,6,13,26]; c5:bw=123,experts=[0,1,2,4,5,6,12,13,18,24,26,28]","8.6937,6.3500,6.1506,5.1262,8.9640,7.1692,6.3351,6.8762,5.2246,8.3733"
30,2026-09-24 12:21:38,Ours,0.01,1.822579329555996,50.27,50.3,29,73.6954,1:13.70,67.4412,4.8689,1.3835,2201.9666,36:41.97,10,"5,1,9,4,0,8,6,7,3,2",5:226;1:129;9:200;4:189;0:64;8:152;6:39;7:44;3:216;2:99,"5:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28];1:[0,1,2,4,5,6,12,13,18,24,26];9:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,22,23,24,26,28];4:[0,1,2,4,5,6,9,10,11,12,13,18,21,22,24,26,28];0:[0,4,6,9,13,26];8:[0,4,5,6,9,10,12,13,18,20,21,22,24,26,28];6:[4,6,26];7:[4,6,13,26];3:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,26,28];2:[0,4,5,6,9,13,18,24,26]","c5:bw=226,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28]; c1:bw=129,experts=[0,1,2,4,5,6,12,13,18,24,26]; c9:bw=200,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,22,23,24,26,28]; c4:bw=189,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,22,24,26,28]; c0:bw=64,experts=[0,4,6,9,13,26]; c8:bw=152,experts=[0,4,5,6,9,10,12,13,18,20,21,22,24,26,28]; c6:bw=39,experts=[4,6,26]; c7:bw=44,experts=[4,6,13,26]; c3:bw=216,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,26,28]; c2:bw=99,experts=[0,4,5,6,9,13,18,24,26]","8.1788,5.8199,4.8595,8.6431,6.1710,7.2503,8.6183,6.1056,6.7055,5.0891"
31,2026-09-24 12:22:52,Ours,0.01,1.8097086391435002,51.2,51.2,31,74.1375,1:14.14,67.7481,5.0048,1.3829,2276.1271,37:56.13,10,"6,4,9,1,5,8,3,2,0,7",6:108;4:70;9:164;1:111;5:226;8:120;3:87;2:57;0:172;7:230,"6:[0,1,2,4,5,6,9,13,24,26];4:[0,4,5,6,13,26];9:[0,1,2,4,5,6,9,10,13,18,21,24,25,26,28];1:[0,4,5,6,9,13,18,21,24,26,28];5:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,25,26,28];8:[0,4,5,6,9,13,18,21,22,24,26,28];3:[0,4,5,6,9,13,24,26];2:[4,6,13,26];0:[0,2,4,5,6,8,9,10,12,13,18,21,22,23,24,26,28];7:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28]","c6:bw=108,experts=[0,1,2,4,5,6,9,13,24,26]; c4:bw=70,experts=[0,4,5,6,13,26]; c9:bw=164,experts=[0,1,2,4,5,6,9,10,13,18,21,24,25,26,28]; c1:bw=111,experts=[0,4,5,6,9,13,18,21,24,26,28]; c5:bw=226,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,25,26,28]; c8:bw=120,experts=[0,4,5,6,9,13,18,21,22,24,26,28]; c3:bw=87,experts=[0,4,5,6,9,13,24,26]; c2:bw=57,experts=[4,6,13,26]; c0:bw=172,experts=[0,2,4,5,6,8,9,10,12,13,18,21,22,23,24,26,28]; c7:bw=230,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28]","8.6394,8.7348,4.8638,5.8287,8.1138,7.0372,6.8072,5.1155,6.3403,6.2674"
32,2026-09-24 12:24:09,Ours,0.01,1.8393725676419972,50.75,51.2,31,77.0835,1:17.08,70.292,5.3009,1.4886,2353.231,39:13.23,10,"8,5,4,7,0,1,3,6,2,9",8:79;5:130;4:178;7:171;0:167;1:77;3:103;6:98;2:197;9:115,"8:[3,7,17,19,27,29,31];5:[0,4,5,6,7,9,13,18,22,24,26,28,31];4:[0,3,4,5,6,7,9,13,16,17,18,24,26,28,29,31];7:[0,1,2,3,4,5,6,7,13,17,18,24,26,27,29,30,31];0:[0,2,3,4,5,6,7,9,13,17,18,24,26,29,30,31];1:[3,7,17,19,27,29,30];3:[4,5,6,7,13,17,19,24,26,31];6:[3,4,6,7,16,17,26,29,31];2:[0,3,4,5,6,7,9,13,17,18,19,20,21,24,26,28,29,30,31];9:[3,4,5,6,7,13,17,19,26,29,31]","c8:bw=79,experts=[3,7,17,19,27,29,31]; c5:bw=130,experts=[0,4,5,6,7,9,13,18,22,24,26,28,31]; c4:bw=178,experts=[0,3,4,5,6,7,9,13,16,17,18,24,26,28,29,31]; c7:bw=171,experts=[0,1,2,3,4,5,6,7,13,17,18,24,26,27,29,30,31]; c0:bw=167,experts=[0,2,3,4,5,6,7,9,13,17,18,24,26,29,30,31]; c1:bw=77,experts=[3,7,17,19,27,29,30]; c3:bw=103,experts=[4,5,6,7,13,17,19,24,26,31]; c6:bw=98,experts=[3,4,6,7,16,17,26,29,31]; c2:bw=197,experts=[0,3,4,5,6,7,9,13,17,18,19,20,21,24,26,28,29,30,31]; c9:bw=115,experts=[3,4,5,6,7,13,17,19,26,29,31]","7.1112,8.1818,8.7248,6.2915,6.5871,6.2215,7.1905,9.2192,5.5702,5.1942"
33,2026-09-24 12:25:30,Ours,0.01,1.7750618627646617,52.1,52.1,33,80.6778,1:20.68,73.3108,5.912,1.4531,2433.9316,40:33.93,10,"7,1,3,6,5,9,2,8,4,0",7:192;1:126;3:256;6:135;5:108;9:152;2:86;8:182;4:165;0:229,"7:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28];1:[0,4,5,6,9,13,18,21,24,26,28,31];3:[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,18,21,23,24,25,26,27,28,30];6:[0,4,5,6,9,12,13,18,21,23,24,26,28];5:[0,2,4,5,6,13,18,24,26,30];9:[0,4,5,6,9,12,13,15,18,21,22,23,24,26,28];2:[0,4,5,9,13,24,26];8:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28];4:[0,1,2,4,5,6,9,10,13,15,18,21,24,26,28,30];0:[0,1,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28]","c7:bw=192,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28]; c1:bw=126,experts=[0,4,5,6,9,13,18,21,24,26,28,31]; c3:bw=256,experts=[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,18,21,23,24,25,26,27,28,30]; c6:bw=135,experts=[0,4,5,6,9,12,13,18,21,23,24,26,28]; c5:bw=108,experts=[0,2,4,5,6,13,18,24,26,30]; c9:bw=152,experts=[0,4,5,6,9,12,13,15,18,21,22,23,24,26,28]; c2:bw=86,experts=[0,4,5,9,13,24,26]; c8:bw=182,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28]; c4:bw=165,experts=[0,1,2,4,5,6,9,10,13,15,18,21,24,26,28,30]; c0:bw=229,experts=[0,1,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28]","6.7286,6.3942,7.2752,9.2187,8.7232,5.4342,5.8670,7.6422,9.3227,6.7048"
34,2026-09-24 12:26:50,Ours,0.01,1.7654029503380442,52.9,52.9,34,80.7102,1:20.71,73.0002,6.1956,1.5125,2514.6659,41:54.67,10,"4,1,6,9,8,0,5,7,3,2",4:169;1:170;6:176;9:248;8:153;0:82;5:219;7:119;3:265;2:197,"4:[0,2,4,5,6,9,12,13,18,20,21,22,23,24,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,18,24,25,26,28];6:[0,4,5,6,8,9,11,12,13,18,21,22,23,24,26,28];9:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,27,28];8:[0,1,2,4,5,6,9,11,12,13,18,24,25,26,28];0:[0,4,5,6,9,13,26];5:[0,2,4,5,6,8,9,10,11,12,13,18,20,21,22,23,24,25,26,28];7:[0,1,2,4,5,6,12,13,18,24,26];3:[0,1,2,4,5,6,7,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,27,28,29];2:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]","c4:bw=169,experts=[0,2,4,5,6,9,12,13,18,20,21,22,23,24,26,28]; c1:bw=170,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,24,25,26,28]; c6:bw=176,experts=[0,4,5,6,8,9,11,12,13,18,21,22,23,24,26,28]; c9:bw=248,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,27,28]; c8:bw=153,experts=[0,1,2,4,5,6,9,11,12,13,18,24,25,26,28]; c0:bw=82,experts=[0,4,5,6,9,13,26]; c5:bw=219,experts=[0,2,4,5,6,8,9,10,11,12,13,18,20,21,22,23,24,25,26,28]; c7:bw=119,experts=[0,1,2,4,5,6,12,13,18,24,26]; c3:bw=265,experts=[0,1,2,4,5,6,7,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,27,28,29]; c2:bw=197,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]","9.4028,6.2503,9.1013,5.3429,7.5404,6.8420,8.8216,6.8307,7.2994,5.5686"
35,2026-09-24 12:28:11,Ours,0.01,1.7507952881192128,53.05,53.05,35,80.8203,1:20.82,74.0886,5.2394,1.4905,2595.5091,43:15.51,10,"4,0,1,6,2,8,9,7,5,3",4:120;0:74;1:112;6:160;2:167;8:182;9:99;7:175;5:149;3:88,"4:[0,4,5,6,9,12,13,18,22,24,26,28];0:[0,4,5,9,13,24,26];1:[0,4,5,6,9,13,18,22,24,26,28];6:[0,4,5,6,9,10,11,12,13,18,21,22,23,24,26,28];2:[0,1,4,5,6,8,9,10,12,13,18,21,23,24,26,28];8:[0,1,2,4,5,6,8,10,11,12,13,18,21,23,24,25,26,28];9:[0,2,4,5,6,9,13,18,26];7:[0,1,2,4,5,6,9,10,12,13,18,21,23,24,26,28];5:[0,4,5,6,8,9,12,13,18,21,22,24,26,28];3:[2,4,5,6,13,24,26]","c4:bw=120,experts=[0,4,5,6,9,12,13,18,22,24,26,28]; c0:bw=74,experts=[0,4,5,9,13,24,26]; c1:bw=112,experts=[0,4,5,6,9,13,18,22,24,26,28]; c6:bw=160,experts=[0,4,5,6,9,10,11,12,13,18,21,22,23,24,26,28]; c2:bw=167,experts=[0,1,4,5,6,8,9,10,12,13,18,21,23,24,26,28]; c8:bw=182,experts=[0,1,2,4,5,6,8,10,11,12,13,18,21,23,24,25,26,28]; c9:bw=99,experts=[0,2,4,5,6,9,13,18,26]; c7:bw=175,experts=[0,1,2,4,5,6,9,10,12,13,18,21,23,24,26,28]; c5:bw=149,experts=[0,4,5,6,8,9,12,13,18,21,22,24,26,28]; c3:bw=88,experts=[2,4,5,6,13,24,26]","9.4508,6.9016,6.3556,9.4859,5.5872,7.7559,5.3753,6.8612,8.9895,7.3258"
36,2026-09-24 12:29:32,Ours,0.01,1.738318770424847,53.73,53.73,36,81.1586,1:21.16,73.6091,6.0545,1.4931,2676.6904,44:36.69,10,"9,0,3,7,6,5,1,4,8,2",9:137;0:132;3:219;7:100;6:158;5:180;1:31;4:272;8:188;2:185,"9:[0,4,5,6,9,13,18,21,22,24,25,26,28];0:[0,4,5,6,9,13,16,18,22,24,26,27,28];3:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,21,22,23,24,26,28];7:[0,4,5,6,9,13,18,24,26,28];6:[0,1,2,4,5,6,9,10,12,13,18,23,24,26,28];5:[0,3,4,5,6,9,10,12,13,16,17,18,21,24,26,27,28,29];1:[4,6];4:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,30];8:[0,1,2,4,5,6,8,10,11,12,13,16,18,23,24,26,28];2:[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,26,27,28]","c9:bw=137,experts=[0,4,5,6,9,13,18,21,22,24,25,26,28]; c0:bw=132,experts=[0,4,5,6,9,13,16,18,22,24,26,27,28]; c3:bw=219,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,21,22,23,24,26,28]; c7:bw=100,experts=[0,4,5,6,9,13,18,24,26,28]; c6:bw=158,experts=[0,1,2,4,5,6,9,10,12,13,18,23,24,26,28]; c5:bw=180,experts=[0,3,4,5,6,9,10,12,13,16,17,18,21,24,26,27,28,29]; c1:bw=31,experts=[4,6]; c4:bw=272,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,30]; c8:bw=188,experts=[0,1,2,4,5,6,8,10,11,12,13,16,18,23,24,26,28]; c2:bw=185,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,26,27,28]","5.2907,7.0156,7.3425,7.0087,9.4657,8.8241,6.2234,9.4116,7.5747,5.4521"
37,2026-09-24 12:30:54,Ours,0.01,1.7282117600280156,53.65,53.73,36,81.2483,1:21.25,74.2322,5.5466,1.4676,2757.9617,45:57.96,10,"1,5,2,6,4,7,9,0,3,8",1:67;5:143;2:132;6:239;4:144;7:153;9:146;0:199;3:132;8:21,"1:[4,5,6,9,13,26];5:[0,2,4,5,6,9,10,12,13,18,21,24,26,28];2:[0,2,4,5,6,9,10,12,13,18,24,26,28];6:[0,1,2,4,5,6,8,9,10,11,12,13,15,17,18,21,23,24,25,26,27,28];4:[0,2,4,5,6,9,10,11,12,13,18,24,26,28];7:[0,2,4,5,6,9,12,13,18,21,22,24,25,26,28];9:[0,2,4,5,6,9,10,12,13,16,18,24,26,28];0:[0,4,5,6,9,11,12,13,14,18,20,21,22,23,24,25,26,28];3:[0,1,2,3,4,5,6,12,13,16,18,24,26];8:[4,6]","c1:bw=67,experts=[4,5,6,9,13,26]; c5:bw=143,experts=[0,2,4,5,6,9,10,12,13,18,21,24,26,28]; c2:bw=132,experts=[0,2,4,5,6,9,10,12,13,18,24,26,28]; c6:bw=239,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,17,18,21,23,24,25,26,27,28]; c4:bw=144,experts=[0,2,4,5,6,9,10,11,12,13,18,24,26,28]; c7:bw=153,experts=[0,2,4,5,6,9,12,13,18,21,22,24,25,26,28]; c9:bw=146,experts=[0,2,4,5,6,9,10,12,13,16,18,24,26,28]; c0:bw=199,experts=[0,4,5,6,9,11,12,13,14,18,20,21,22,23,24,25,26,28]; c3:bw=132,experts=[0,1,2,3,4,5,6,12,13,16,18,24,26]; c8:bw=21,experts=[4,6]","6.3406,8.9218,5.6284,9.5256,9.6619,6.8634,5.4476,6.7672,7.4498,7.6258"
38,2026-09-24 12:32:14,Ours,0.01,1.7292129586154572,53.41,53.73,36,80.2814,1:20.28,73.908,4.8739,1.4979,2838.2663,47:18.27,10,"8,6,4,1,5,2,3,7,9,0",8:168;6:62;4:190;1:113;5:10;2:11;3:139;7:187;9:94;0:148,"8:[0,1,4,5,6,9,10,11,12,13,18,22,23,24,26,28];6:[2,4,6,13,18,26];4:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,22,23,24,26,28];1:[0,4,5,6,9,13,18,22,24,26,28];5:[];2:[4];3:[0,1,2,4,5,6,10,12,13,18,24,26,28];7:[0,4,5,6,8,9,10,11,12,13,16,18,21,22,23,24,26,28];9:[0,4,5,6,9,13,18,24,26];0:[0,2,4,5,6,9,10,13,18,22,23,24,26,28]","c8:bw=168,experts=[0,1,4,5,6,9,10,11,12,13,18,22,23,24,26,28]; c6:bw=62,experts=[2,4,6,13,18,26]; c4:bw=190,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,22,23,24,26,28]; c1:bw=113,experts=[0,4,5,6,9,13,18,22,24,26,28]; c5:bw=10,experts=[]; c2:bw=11,experts=[4]; c3:bw=139,experts=[0,1,2,4,5,6,10,12,13,18,24,26,28]; c7:bw=187,experts=[0,4,5,6,8,9,10,11,12,13,16,18,21,22,23,24,26,28]; c9:bw=94,experts=[0,4,5,6,9,13,18,24,26]; c0:bw=148,experts=[0,2,4,5,6,9,10,13,18,22,23,24,26,28]","7.6692,9.4453,9.6134,6.3976,8.9215,5.5082,7.3788,6.7714,5.3201,6.8824"
39,2026-09-24 12:33:34,Ours,0.01,1.6944046753832356,55.15,55.15,39,80.1155,1:20.12,73.219,5.4188,1.4758,2918.4052,48:38.41,10,"3,0,1,7,6,8,2,4,9,5",3:96;0:11;1:164;7:146;6:112;8:164;2:132;4:131;9:87;5:274,"3:[0,4,5,6,13,18,24,26,28];0:[4];1:[0,1,2,4,5,6,8,9,10,12,13,18,24,25,26,28];7:[0,1,4,5,6,9,12,13,18,22,24,26,28];6:[0,4,5,6,9,13,18,24,26,28];8:[0,1,2,4,5,6,9,10,11,12,13,14,18,24,26,28];2:[0,1,2,4,5,6,12,13,18,24,26,28];4:[0,4,5,6,9,12,13,18,22,23,24,26,28];9:[0,4,5,6,9,13,24,26];5:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,30]","c3:bw=96,experts=[0,4,5,6,13,18,24,26,28]; c0:bw=11,experts=[4]; c1:bw=164,experts=[0,1,2,4,5,6,8,9,10,12,13,18,24,25,26,28]; c7:bw=146,experts=[0,1,4,5,6,9,12,13,18,22,24,26,28]; c6:bw=112,experts=[0,4,5,6,9,13,18,24,26,28]; c8:bw=164,experts=[0,1,2,4,5,6,9,10,11,12,13,14,18,24,26,28]; c2:bw=132,experts=[0,1,2,4,5,6,12,13,18,24,26,28]; c4:bw=131,experts=[0,4,5,6,9,12,13,18,22,23,24,26,28]; c9:bw=87,experts=[0,4,5,6,9,13,24,26]; c5:bw=274,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,30]","7.3917,6.6946,6.3360,6.6768,9.3023,7.6068,5.5195,9.5532,5.2989,8.8392"
40,2026-09-24 12:34:55,Ours,0.01,1.6863388708857656,54.53,55.15,39,80.7054,1:20.71,73.7367,5.5141,1.4526,2999.1345,49:59.13,10,"8,1,5,6,2,7,3,4,9,0",8:95;1:154;5:116;6:170;2:238;7:243;3:24;4:70;9:145;0:131,"8:[0,4,5,6,9,13,18,24,26];1:[0,1,2,4,5,6,9,10,13,18,21,24,26,28];5:[0,2,4,5,6,9,13,18,24,26,28];6:[0,1,4,5,6,9,11,12,13,18,21,22,23,24,25,26,28];2:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28];7:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,27,28];3:[4,26];4:[4,5,6,13,24,26];9:[0,4,5,6,9,12,13,18,22,24,25,26,28,30];0:[0,2,4,5,6,9,13,18,21,22,24,26,28]","c8:bw=95,experts=[0,4,5,6,9,13,18,24,26]; c1:bw=154,experts=[0,1,2,4,5,6,9,10,13,18,21,24,26,28]; c5:bw=116,experts=[0,2,4,5,6,9,13,18,24,26,28]; c6:bw=170,experts=[0,1,4,5,6,9,11,12,13,18,21,22,23,24,25,26,28]; c2:bw=238,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28]; c7:bw=243,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,27,28]; c3:bw=24,experts=[4,26]; c4:bw=70,experts=[4,5,6,13,24,26]; c9:bw=145,experts=[0,4,5,6,9,12,13,18,22,24,25,26,28,30]; c0:bw=131,experts=[0,2,4,5,6,9,13,18,21,22,24,26,28]","7.6488,6.3973,8.8874,9.3481,5.6470,6.7315,7.3340,9.5699,5.2541,6.9185"
41,2026-09-24 12:36:15,Ours,0.01,1.680553851554042,55.94,55.94,41,80.3525,1:20.35,73.3483,5.5374,1.4649,3079.5129,51:19.51,10,"2,6,8,1,4,5,7,3,9,0",2:196;6:10;8:207;1:29;4:185;5:224;7:250;3:146;9:196;0:10,"2:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28];6:[4];8:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,22,23,24,25,26,28];1:[4,26];4:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28];5:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28];7:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,27,28];3:[0,2,4,5,6,9,10,13,18,24,25,26,28];9:[0,1,4,5,6,9,10,11,12,13,14,18,21,22,23,24,25,26,28];0:[4]","c2:bw=196,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28]; c6:bw=10,experts=[4]; c8:bw=207,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,22,23,24,25,26,28]; c1:bw=29,experts=[4,26]; c4:bw=185,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28]; c5:bw=224,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28]; c7:bw=250,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,27,28]; c3:bw=146,experts=[0,2,4,5,6,9,10,13,18,24,25,26,28]; c9:bw=196,experts=[0,1,4,5,6,9,10,11,12,13,14,18,21,22,23,24,25,26,28]; c0:bw=10,experts=[4]","5.7609,9.2330,7.6801,6.2580,9.4873,8.9318,6.8056,7.3094,5.2291,6.6532"
