Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
23,2026-09-19 21:36:07,Ours,0.01,0.9763957374349632,52.58,64.92,19,51.9459,0:51.95,50.6203,0.1515,1.1729,1192.5825,19:52.58,10,"5,7,4,6,9,8,3,1,2,0",5:98;7:28;4:106;6:19;9:95;8:66;3:29;1:117;2:61;0:21,"5:[0,1,2,5,7,8,12,14,15];7:[3,6];4:[0,1,2,3,4,5,6,7,14,15];6:[11];9:[1,4,5,7,8,9,11,14,15];8:[1,7,9,11,12,15];3:[9,11];1:[0,1,3,4,5,7,8,12,13,14,15];2:[0,1,2,3,6,12];0:[7,15]","c5:bw=98,experts=[0,1,2,5,7,8,12,14,15]; c7:bw=28,experts=[3,6]; c4:bw=106,experts=[0,1,2,3,4,5,6,7,14,15]; c6:bw=19,experts=[11]; c9:bw=95,experts=[1,4,5,7,8,9,11,14,15]; c8:bw=66,experts=[1,7,9,11,12,15]; c3:bw=29,experts=[9,11]; c1:bw=117,experts=[0,1,3,4,5,7,8,12,13,14,15]; c2:bw=61,experts=[0,1,2,3,6,12]; c0:bw=21,experts=[7,15]","5.5977,3.4433,2.7988,1.7551,4.8547,6.5408,0.5076,19.0814,0.2111,5.8297"
24,2026-09-19 21:36:58,Ours,0.01,1.0738207976270393,65.06,65.06,24,51.4313,0:51.43,50.0908,0.1501,1.1892,1244.03,20:44.03,10,"6,4,7,9,2,1,5,8,3,0",6:57;4:24;7:10;9:94;2:81;1:10;5:46;8:34;3:10;0:59,"6:[4,5,6,8,14];4:[7,13];7:[8];9:[0,1,3,5,7,8,9,10,12];2:[4,5,7,9,10,11,13,15];1:[4];5:[2,4,6,13];8:[0,5,8];3:[14];0:[1,4,5,8,15]","c6:bw=57,experts=[4,5,6,8,14]; c4:bw=24,experts=[7,13]; c7:bw=10,experts=[8]; c9:bw=94,experts=[0,1,3,5,7,8,9,10,12]; c2:bw=81,experts=[4,5,7,9,10,11,13,15]; c1:bw=10,experts=[4]; c5:bw=46,experts=[2,4,6,13]; c8:bw=34,experts=[0,5,8]; c3:bw=10,experts=[14]; c0:bw=59,experts=[1,4,5,8,15]","1.7218,2.8079,3.4234,4.6591,0.2177,18.9903,5.5516,6.3636,0.5145,5.8410"
25,2026-09-19 21:37:50,Ours,0.01,1.0628257425138579,53.01,65.06,24,51.8303,0:51.83,50.4887,0.155,1.1852,1295.8771,21:35.88,10,"9,6,4,3,5,1,8,2,0,7",9:76;6:30;4:110;3:26;5:120;1:92;8:103;2:24;0:106;7:75,"9:[0,1,5,7,9,10,13];6:[2,5,8];4:[1,2,3,4,5,7,8,9,11,12,14];3:[3,5];5:[0,1,2,3,4,5,7,8,12,13,14,15];1:[3,4,5,6,7,8,11,12,13];8:[0,3,5,6,7,8,9,10,11,13];2:[0,2];0:[0,2,3,5,6,7,8,10,11,15];7:[0,1,2,3,5,12,15]","c9:bw=76,experts=[0,1,5,7,9,10,13]; c6:bw=30,experts=[2,5,8]; c4:bw=110,experts=[1,2,3,4,5,7,8,9,11,12,14]; c3:bw=26,experts=[3,5]; c5:bw=120,experts=[0,1,2,3,4,5,7,8,12,13,14,15]; c1:bw=92,experts=[3,4,5,6,7,8,11,12,13]; c8:bw=103,experts=[0,3,5,6,7,8,9,10,11,13]; c2:bw=24,experts=[0,2]; c0:bw=106,experts=[0,2,3,5,6,7,8,10,11,15]; c7:bw=75,experts=[0,1,2,3,5,12,15]","4.7293,1.7118,2.8009,0.5095,5.5637,19.2738,6.3809,0.2135,5.9119,3.3935"
26,2026-09-19 21:38:41,Ours,0.01,1.1896234116918705,57.24,65.06,24,51.2259,0:51.23,49.8938,0.1503,1.1749,1347.1199,22:27.12,10,"3,6,9,7,1,5,2,8,0,4",3:84;6:63;9:95;7:59;1:63;5:39;2:56;8:101;0:20;4:90,"3:[0,1,5,8,10,11,12,15];6:[1,2,6,8,13,14];9:[1,2,6,9,10,12,13,14,15];7:[2,4,5,6,9];1:[0,1,5,6,7,9];5:[0,2,11];2:[0,3,5,13,15];8:[0,3,4,5,7,8,9,11,12,15];0:[0,2];4:[1,6,7,8,9,12,13,14,15]","c3:bw=84,experts=[0,1,5,8,10,11,12,15]; c6:bw=63,experts=[1,2,6,8,13,14]; c9:bw=95,experts=[1,2,6,9,10,12,13,14,15]; c7:bw=59,experts=[2,4,5,6,9]; c1:bw=63,experts=[0,1,5,6,7,9]; c5:bw=39,experts=[0,2,11]; c2:bw=56,experts=[0,3,5,13,15]; c8:bw=101,experts=[0,3,4,5,7,8,9,11,12,15]; c0:bw=20,experts=[0,2]; c4:bw=90,experts=[1,6,7,8,9,12,13,14,15]","0.5100,1.6883,4.6452,3.3546,18.9743,5.6091,0.2090,6.3364,5.8156,2.7513"
27,2026-09-19 21:39:33,Ours,0.01,0.9523195998619258,52.67,65.06,24,52.0207,0:52.02,50.6849,0.1562,1.1783,1399.1575,23:19.16,10,"7,1,4,0,9,2,8,3,6,5",7:97;1:117;4:23;0:68;9:34;2:37;8:104;3:40;6:119;5:69,"7:[3,6,8,9,10,11,12,13,14];1:[1,2,4,5,6,7,8,9,12,14,15];4:[3,15];0:[0,1,2,6,8,13];9:[2,3,14];2:[3,9,11];8:[0,2,3,4,6,7,8,11,12,13];3:[6,8,11,15];6:[0,2,3,5,6,7,8,9,10,12,14];5:[4,5,11,12,13,15]","c7:bw=97,experts=[3,6,8,9,10,11,12,13,14]; c1:bw=117,experts=[1,2,4,5,6,7,8,9,12,14,15]; c4:bw=23,experts=[3,15]; c0:bw=68,experts=[0,1,2,6,8,13]; c9:bw=34,experts=[2,3,14]; c2:bw=37,experts=[3,9,11]; c8:bw=104,experts=[0,2,3,4,6,7,8,11,12,13]; c3:bw=40,experts=[6,8,11,15]; c6:bw=119,experts=[0,2,3,5,6,7,8,9,10,12,14]; c5:bw=69,experts=[4,5,11,12,13,15]","3.4850,19.1988,2.7994,5.8977,4.6969,0.2104,6.5787,0.5136,1.7134,5.5909"
28,2026-09-19 21:40:25,Ours,0.01,1.3224340394737069,55.01,65.06,24,51.4486,0:51.45,50.1095,0.1518,1.1804,1450.6235,24:10.62,10,"6,9,0,8,2,5,1,3,4,7",6:56;9:92;0:89;8:56;2:10;5:63;1:47;3:22;4:14;7:10,"6:[0,2,6,7,15];9:[0,1,3,4,5,6,10,11,12];0:[0,1,3,5,6,7,8,12];8:[0,2,10,13,15];2:[1];5:[3,5,6,8,12,15];1:[4,6,10,14];3:[5,11];4:[2];7:[11]","c6:bw=56,experts=[0,2,6,7,15]; c9:bw=92,experts=[0,1,3,4,5,6,10,11,12]; c0:bw=89,experts=[0,1,3,5,6,7,8,12]; c8:bw=56,experts=[0,2,10,13,15]; c2:bw=10,experts=[1]; c5:bw=63,experts=[3,5,6,8,12,15]; c1:bw=47,experts=[4,6,10,14]; c3:bw=22,experts=[5,11]; c4:bw=14,experts=[2]; c7:bw=10,experts=[11]","1.7012,4.8416,5.8819,6.3885,0.2154,5.5109,18.9280,0.5181,2.7622,3.3615"
29,2026-09-19 21:41:16,Ours,0.01,1.1357064989030996,61.91,65.06,24,51.4014,0:51.40,50.0455,0.1532,1.2015,1502.0425,25:02.04,10,"4,0,1,9,6,8,7,3,2,5",4:72;0:83;1:63;9:82;6:81;8:63;7:40;3:60;2:34;5:63,"4:[1,3,6,7,8,9,13];0:[1,2,3,5,6,9,11,12];1:[2,6,8,11,12,15];9:[2,3,5,7,9,10,11,13];6:[0,1,4,8,9,13,14,15];8:[2,4,8,9,11,12];7:[6,8,9,13];3:[2,3,5,7,14,15];2:[0,2,15];5:[0,4,7,8,9,14]","c4:bw=72,experts=[1,3,6,7,8,9,13]; c0:bw=83,experts=[1,2,3,5,6,9,11,12]; c1:bw=63,experts=[2,6,8,11,12,15]; c9:bw=82,experts=[2,3,5,7,9,10,11,13]; c6:bw=81,experts=[0,1,4,8,9,13,14,15]; c8:bw=63,experts=[2,4,8,9,11,12]; c7:bw=40,experts=[6,8,9,13]; c3:bw=60,experts=[2,3,5,7,14,15]; c2:bw=34,experts=[0,2,15]; c5:bw=63,experts=[0,4,7,8,9,14]","2.7877,5.9181,18.9939,4.6608,1.6915,6.3918,3.3204,0.5159,0.2093,5.5561"
30,2026-09-19 21:42:08,Ours,0.01,0.9588312774870514,54.98,65.06,24,51.3332,0:51.33,49.9977,0.1564,1.1778,1553.3935,25:53.39,10,"5,1,9,4,0,8,6,7,3,2",5:116;1:67;9:103;4:97;0:33;8:78;6:20;7:23;3:111;2:51,"5:[0,1,2,3,4,5,6,7,9,13,15];1:[0,4,5,7,8,14];9:[0,3,5,6,7,8,10,11,13,15];4:[1,3,4,5,10,11,12,14,15];0:[0,1,12];8:[0,6,9,12,13,14,15];6:[5,14];7:[1,9];3:[0,2,3,5,7,8,9,10,13,14,15];2:[2,5,9,10,13]","c5:bw=116,experts=[0,1,2,3,4,5,6,7,9,13,15]; c1:bw=67,experts=[0,4,5,7,8,14]; c9:bw=103,experts=[0,3,5,6,7,8,10,11,13,15]; c4:bw=97,experts=[1,3,4,5,10,11,12,14,15]; c0:bw=33,experts=[0,1,12]; c8:bw=78,experts=[0,6,9,12,13,14,15]; c6:bw=20,experts=[5,14]; c7:bw=23,experts=[1,9]; c3:bw=111,experts=[0,2,3,5,7,8,9,10,13,14,15]; c2:bw=51,experts=[2,5,9,10,13]","5.6082,18.9636,4.6581,2.7255,5.8205,6.4581,1.7099,3.3277,0.5137,0.2125"
31,2026-09-19 21:42:59,Ours,0.01,1.1673713006677966,64.49,65.06,24,51.3108,0:51.31,49.9919,0.1505,1.1671,1604.7224,26:44.72,10,"6,4,9,1,5,8,3,2,0,7",6:55;4:36;9:85;1:57;5:116;8:62;3:45;2:29;0:89;7:119,"6:[1,7,8,9,11];4:[2,7,11];9:[0,2,4,8,10,13,14,15];1:[0,4,7,8,14];5:[1,3,4,5,7,8,9,10,11,12,15];8:[5,6,7,8,10,13];3:[1,11,12,15];2:[8,15];0:[5,6,7,9,10,11,12,13];7:[0,1,4,5,6,7,8,9,10,11,14]","c6:bw=55,experts=[1,7,8,9,11]; c4:bw=36,experts=[2,7,11]; c9:bw=85,experts=[0,2,4,8,10,13,14,15]; c1:bw=57,experts=[0,4,7,8,14]; c5:bw=116,experts=[1,3,4,5,7,8,9,10,11,12,15]; c8:bw=62,experts=[5,6,7,8,10,13]; c3:bw=45,experts=[1,11,12,15]; c2:bw=29,experts=[8,15]; c0:bw=89,experts=[5,6,7,9,10,11,12,13]; c7:bw=119,experts=[0,1,4,5,6,7,8,9,10,11,14]","1.6960,2.7394,4.7302,19.0735,5.5615,6.3137,0.5112,0.2096,5.8440,3.3127"
32,2026-09-19 21:43:50,Ours,0.01,1.02709060315206,66.34,66.34,32,50.8164,0:50.82,49.4804,0.1575,1.1773,1655.5577,27:35.56,10,"8,5,4,7,0,1,3,6,2,9",8:40;5:67;4:92;7:88;0:86;1:40;3:53;6:51;2:102;9:59,"8:[0,4,5,9];5:[0,3,8,10,11,15];4:[0,4,7,8,9,10,11,12,15];7:[1,3,5,7,8,10,11,14];0:[0,2,5,7,8,10,13,15];1:[2,11,12,15];3:[1,3,8,14,15];6:[3,5,9,10,14];2:[2,5,6,7,9,10,11,12,14,15];9:[2,7,9,10,11]","c8:bw=40,experts=[0,4,5,9]; c5:bw=67,experts=[0,3,8,10,11,15]; c4:bw=92,experts=[0,4,7,8,9,10,11,12,15]; c7:bw=88,experts=[1,3,5,7,8,10,11,14]; c0:bw=86,experts=[0,2,5,7,8,10,13,15]; c1:bw=40,experts=[2,11,12,15]; c3:bw=53,experts=[1,3,8,14,15]; c6:bw=51,experts=[3,5,9,10,14]; c2:bw=102,experts=[2,5,6,7,9,10,11,12,14,15]; c9:bw=59,experts=[2,7,9,10,11]","6.3699,5.5544,2.7061,3.3210,5.8524,18.6783,0.5032,1.6834,0.2094,4.6021"
33,2026-09-19 21:44:41,Ours,0.01,0.9090333142660556,52.28,66.34,32,51.0635,0:51.06,49.7299,0.1617,1.1705,1706.6401,28:26.64,10,"7,1,3,6,5,9,2,8,4,0",7:99;1:65;3:132;6:69;5:55;9:79;2:44;8:94;4:85;0:118,"7:[1,3,4,6,7,8,9,11,13];1:[0,2,9,10,11,12];3:[1,3,4,5,7,8,9,10,11,12,13,14,15];6:[1,6,7,8,10,14];5:[0,1,6,10,13];9:[0,3,6,7,11,13,14];2:[3,7,12,14];8:[1,2,3,5,6,8,12,14,15];4:[1,7,8,10,11,13,14,15];0:[0,1,3,5,6,7,8,9,11,12,14]","c7:bw=99,experts=[1,3,4,6,7,8,9,11,13]; c1:bw=65,experts=[0,2,9,10,11,12]; c3:bw=132,experts=[1,3,4,5,7,8,9,10,11,12,13,14,15]; c6:bw=69,experts=[1,6,7,8,10,14]; c5:bw=55,experts=[0,1,6,10,13]; c9:bw=79,experts=[0,3,6,7,11,13,14]; c2:bw=44,experts=[3,7,12,14]; c8:bw=94,experts=[1,2,3,5,6,8,12,14,15]; c4:bw=85,experts=[1,7,8,10,11,13,14,15]; c0:bw=118,experts=[0,1,3,5,6,7,8,9,11,12,14]","3.3418,18.7249,0.5093,1.6766,5.5396,4.6638,0.2111,6.3571,2.8893,5.8164"
34,2026-09-19 21:45:33,Ours,0.01,0.9770700760785992,53.24,66.34,32,51.9803,0:51.98,50.6202,0.1565,1.2023,1758.6392,29:18.64,10,"4,1,6,9,8,0,5,7,3,2",4:87;1:88;6:91;9:128;8:79;0:42;5:113;7:61;3:137;2:101,"4:[0,2,5,10,11,12,13,14];1:[2,3,5,7,8,9,10,11];6:[0,1,5,6,8,10,11,12,13];9:[1,2,3,4,5,6,7,10,11,13,14,15];8:[0,2,3,5,8,13,15];0:[8,9,11,15];5:[0,1,3,5,7,8,9,10,11,14,15];7:[6,7,9,10,12,13];3:[1,2,3,4,5,7,8,10,11,12,13,14,15];2:[1,3,4,5,7,9,12,13,14,15]","c4:bw=87,experts=[0,2,5,10,11,12,13,14]; c1:bw=88,experts=[2,3,5,7,8,9,10,11]; c6:bw=91,experts=[0,1,5,6,8,10,11,12,13]; c9:bw=128,experts=[1,2,3,4,5,6,7,10,11,13,14,15]; c8:bw=79,experts=[0,2,3,5,8,13,15]; c0:bw=42,experts=[8,9,11,15]; c5:bw=113,experts=[0,1,3,5,7,8,9,10,11,14,15]; c7:bw=61,experts=[6,7,9,10,12,13]; c3:bw=137,experts=[1,2,3,4,5,7,8,10,11,12,13,14,15]; c2:bw=101,experts=[1,3,4,5,7,9,12,13,14,15]","2.7684,19.1072,1.7226,4.7738,6.5421,6.0116,5.5355,3.4268,0.5156,0.2165"
35,2026-09-19 21:46:25,Ours,0.01,0.9720615411346241,66.83,66.83,35,51.7083,0:51.71,50.372,0.1575,1.1775,1810.3669,30:10.37,10,"4,0,1,6,2,8,9,7,5,3",4:62;0:38;1:58;6:83;2:86;8:94;9:51;7:90;5:77;3:45,"4:[3,5,7,9,11,13];0:[0,2,8];1:[0,2,3,6,7];6:[0,1,2,3,4,7,9,11];2:[1,4,5,7,8,10,12,14];8:[0,4,5,6,8,10,13,14,15];9:[4,6,9,12,15];7:[0,1,3,6,7,8,10,13,14];5:[0,1,3,8,13,14,15];3:[2,3,5,7]","c4:bw=62,experts=[3,5,7,9,11,13]; c0:bw=38,experts=[0,2,8]; c1:bw=58,experts=[0,2,3,6,7]; c6:bw=83,experts=[0,1,2,3,4,7,9,11]; c2:bw=86,experts=[1,4,5,7,8,10,12,14]; c8:bw=94,experts=[0,4,5,6,8,10,13,14,15]; c9:bw=51,experts=[4,6,9,12,15]; c7:bw=90,experts=[0,1,3,6,7,8,10,13,14]; c5:bw=77,experts=[0,1,3,8,13,14,15]; c3:bw=45,experts=[2,3,5,7]","2.7761,6.0216,18.8072,1.7388,0.2221,6.5080,4.7956,3.3761,5.6120,0.5145"
36,2026-09-19 21:47:16,Ours,0.01,0.8030600374331675,70.91,70.91,36,51.5998,0:51.60,50.2785,0.1556,1.1644,1861.9865,31:01.99,10,"9,0,3,7,6,5,1,4,8,2",9:70;0:68;3:113;7:51;6:82;5:93;1:16;4:140;8:97;2:95,"9:[2,5,6,11,13,14,15];0:[0,2,3,4,6,11];3:[2,3,4,5,6,8,9,10,11,12,15];7:[4,5,6,10,12];6:[0,1,4,5,8,10,13,14];5:[1,5,8,9,11,12,13,14,15];1:[14];4:[0,1,2,4,5,6,7,8,9,10,11,12,14,15];8:[2,3,5,6,8,10,11,13,15];2:[3,5,7,8,9,10,13,14,15]","c9:bw=70,experts=[2,5,6,11,13,14,15]; c0:bw=68,experts=[0,2,3,4,6,11]; c3:bw=113,experts=[2,3,4,5,6,8,9,10,11,12,15]; c7:bw=51,experts=[4,5,6,10,12]; c6:bw=82,experts=[0,1,4,5,8,10,13,14]; c5:bw=93,experts=[1,5,8,9,11,12,13,14,15]; c1:bw=16,experts=[14]; c4:bw=140,experts=[0,1,2,4,5,6,7,8,9,10,11,12,14,15]; c8:bw=97,experts=[2,3,5,6,8,10,11,13,15]; c2:bw=95,experts=[3,5,7,8,9,10,13,14,15]","4.8031,6.0849,0.5206,3.3692,1.7745,5.5313,18.7303,2.7695,6.4775,0.2174"
37,2026-09-19 21:48:09,Ours,0.01,0.9631637584501558,66.97,70.91,36,52.3,0:52.30,50.9762,0.1573,1.1651,1914.3063,31:54.31,10,"1,5,2,6,4,7,9,0,3,8",1:34;5:74;2:68;6:123;4:74;7:79;9:75;0:103;3:68;8:11,"1:[2,5,6];5:[2,5,6,8,9,13,14];2:[2,3,6,7,10,12];6:[0,1,2,3,4,6,7,8,11,12,13,15];4:[3,8,9,10,11,13,14];7:[0,3,4,7,9,13,15];9:[0,7,8,10,12,13,14];0:[2,3,4,5,6,8,9,11,14,15];3:[3,6,8,10,14,15];8:[15]","c1:bw=34,experts=[2,5,6]; c5:bw=74,experts=[2,5,6,8,9,13,14]; c2:bw=68,experts=[2,3,6,7,10,12]; c6:bw=123,experts=[0,1,2,3,4,6,7,8,11,12,13,15]; c4:bw=74,experts=[3,8,9,10,11,13,14]; c7:bw=79,experts=[0,3,4,7,9,13,15]; c9:bw=75,experts=[0,7,8,10,12,13,14]; c0:bw=103,experts=[2,3,4,5,6,8,9,11,14,15]; c3:bw=68,experts=[3,6,8,10,14,15]; c8:bw=11,experts=[15]","19.4290,5.6380,0.2172,1.7381,2.7681,3.4107,4.8206,5.9642,0.5147,6.4756"
38,2026-09-19 21:49:00,Ours,0.01,0.9126076019366322,63.2,70.91,36,51.9128,0:51.91,50.5868,0.149,1.1721,1966.2389,32:46.24,10,"8,6,4,1,5,2,3,7,9,0",8:87;6:32;4:98;1:58;5:10;2:10;3:72;7:96;9:49;0:76,"8:[1,2,5,8,10,11,12,13];6:[3,5,15];4:[1,2,3,6,10,12,13,14,15];1:[4,9,10,13,14];5:[8];2:[14];3:[5,8,9,10,11,13,15];7:[3,4,5,6,8,9,10,13,15];9:[0,4,11,13];0:[1,6,7,9,10,11,14]","c8:bw=87,experts=[1,2,5,8,10,11,12,13]; c6:bw=32,experts=[3,5,15]; c4:bw=98,experts=[1,2,3,6,10,12,13,14,15]; c1:bw=58,experts=[4,9,10,13,14]; c5:bw=10,experts=[8]; c2:bw=10,experts=[14]; c3:bw=72,experts=[5,8,9,10,11,13,15]; c7:bw=96,experts=[3,4,5,6,8,9,10,13,15]; c9:bw=49,experts=[0,4,11,13]; c0:bw=76,experts=[1,6,7,9,10,11,14]","6.5204,1.7475,2.8060,18.9785,5.6272,0.2146,0.5114,3.4681,4.8517,5.8613"
39,2026-09-19 21:49:52,Ours,0.01,0.9438185728262013,67.82,70.91,36,51.7829,0:51.78,50.4497,0.1511,1.1808,2018.0422,33:38.04,10,"3,0,1,7,6,8,2,4,9,5",3:49;0:10;1:84;7:75;6:58;8:84;2:68;4:67;9:45;5:141,"3:[9,10,11,13];0:[9];1:[3,5,6,8,11,12,13,14];7:[1,3,4,7,12,13,14];6:[3,5,8,9,14];8:[1,2,4,6,8,9,10,12];2:[0,3,8,11,12,15];4:[1,3,6,7,11,15];9:[5,8,9,13];5:[0,1,2,3,4,5,6,8,10,11,12,13,14,15]","c3:bw=49,experts=[9,10,11,13]; c0:bw=10,experts=[9]; c1:bw=84,experts=[3,5,6,8,11,12,13,14]; c7:bw=75,experts=[1,3,4,7,12,13,14]; c6:bw=58,experts=[3,5,8,9,14]; c8:bw=84,experts=[1,2,4,6,8,9,10,12]; c2:bw=68,experts=[0,3,8,11,12,15]; c4:bw=67,experts=[1,3,6,7,11,15]; c9:bw=45,experts=[5,8,9,13]; c5:bw=141,experts=[0,1,2,3,4,5,6,8,10,11,12,13,14,15]","0.5156,5.9393,19.0754,3.3754,1.7466,6.4819,0.2163,2.7931,4.7652,5.5409"
40,2026-09-19 21:50:44,Ours,0.01,0.8145071937053154,61.98,70.91,36,52.0188,0:52.02,50.7036,0.1566,1.1572,2070.081,34:30.08,10,"8,1,5,6,2,7,3,4,9,0",8:49;1:79;5:60;6:88;2:123;7:125;3:13;4:36;9:75;0:67,"8:[0,7,10,14];1:[1,5,6,8,10,11,12];5:[0,1,4,7,8,15];6:[0,2,3,5,6,10,11,12];2:[0,1,3,4,5,7,9,10,12,13,14,15];7:[0,1,2,3,4,5,6,8,10,11,14,15];3:[8];4:[2,4,8];9:[3,4,5,6,10,13,15];0:[0,1,5,6,7,11]","c8:bw=49,experts=[0,7,10,14]; c1:bw=79,experts=[1,5,6,8,10,11,12]; c5:bw=60,experts=[0,1,4,7,8,15]; c6:bw=88,experts=[0,2,3,5,6,10,11,12]; c2:bw=123,experts=[0,1,3,4,5,7,9,10,12,13,14,15]; c7:bw=125,experts=[0,1,2,3,4,5,6,8,10,11,14,15]; c3:bw=13,experts=[8]; c4:bw=36,experts=[2,4,8]; c9:bw=75,experts=[3,4,5,6,10,13,15]; c0:bw=67,experts=[0,1,5,6,7,11]","6.4192,19.2265,5.5606,1.7713,0.2172,3.4240,0.5183,2.7852,4.8726,5.9087"
41,2026-09-19 21:51:36,Ours,0.01,0.8689981279030075,69.59,70.91,36,52.1154,0:52.12,50.7757,0.1572,1.181,2122.2173,35:22.22,10,"2,6,8,1,4,5,7,3,9,0",2:101;6:10;8:107;1:15;4:95;5:116;7:129;3:75;9:101;0:10,"2:[1,3,4,5,6,9,10,11,12,13];6:[7];8:[1,2,3,6,8,10,11,12,13,15];1:[1];4:[0,3,4,9,10,11,13,14,15];5:[2,3,4,5,7,8,9,10,11,13,14];7:[0,1,2,4,8,9,10,11,12,13,14,15];3:[3,4,6,8,9,10,11];9:[0,2,3,4,6,7,9,10,13,15];0:[0]","c2:bw=101,experts=[1,3,4,5,6,9,10,11,12,13]; c6:bw=10,experts=[7]; c8:bw=107,experts=[1,2,3,6,8,10,11,12,13,15]; c1:bw=15,experts=[1]; c4:bw=95,experts=[0,3,4,9,10,11,13,14,15]; c5:bw=116,experts=[2,3,4,5,7,8,9,10,11,13,14]; c7:bw=129,experts=[0,1,2,4,8,9,10,11,12,13,14,15]; c3:bw=75,experts=[3,4,6,8,9,10,11]; c9:bw=101,experts=[0,2,3,4,6,7,9,10,13,15]; c0:bw=10,experts=[0]","0.2211,1.7800,6.4653,19.2057,2.7658,5.5374,3.3705,0.5114,4.8438,6.0746"
42,2026-09-19 21:52:29,Ours,0.01,0.8169993245313529,64.15,70.91,36,52.7058,0:52.71,51.3718,0.1525,1.1803,2174.944,36:14.94,10,"5,1,3,9,6,0,7,4,8,2",5:95;1:92;3:91;9:96;6:64;0:28;7:37;4:103;8:79;2:76,"5:[1,6,7,8,10,11,13,14,15];1:[2,3,4,5,6,7,8,11,12];3:[0,1,3,4,5,6,8,10,11];9:[0,1,3,6,9,10,11,12,14];6:[1,4,6,7,11,14];0:[1,12];7:[7,9,10];4:[1,2,7,8,9,10,11,12,13,14];8:[1,3,4,5,7,10,14];2:[0,2,8,10,12,14,15]","c5:bw=95,experts=[1,6,7,8,10,11,13,14,15]; c1:bw=92,experts=[2,3,4,5,6,7,8,11,12]; c3:bw=91,experts=[0,1,3,4,5,6,8,10,11]; c9:bw=96,experts=[0,1,3,6,9,10,11,12,14]; c6:bw=64,experts=[1,4,6,7,11,14]; c0:bw=28,experts=[1,12]; c7:bw=37,experts=[7,9,10]; c4:bw=103,experts=[1,2,7,8,9,10,11,12,13,14]; c8:bw=79,experts=[1,3,4,5,7,10,14]; c2:bw=76,experts=[0,2,8,10,12,14,15]","5.5946,19.5409,0.5178,4.9273,1.7704,6.1076,3.3765,2.8589,6.4569,0.2208"
43,2026-09-19 21:53:23,Ours,0.01,0.8703094615191928,70.7,70.91,36,53.2928,0:53.29,51.5931,0.2203,1.4778,2228.2582,37:08.26,10,"5,1,2,8,9,7,4,6,3,0",5:100;1:110;2:96;8:85;9:60;7:40;4:65;6:23;3:122;0:40,"5:[1,2,3,4,5,8,12,13,14,15];1:[2,3,4,5,6,7,8,9,11,13,15];2:[0,5,6,8,10,11,12,13,15];8:[0,2,3,4,5,8,10,15];9:[1,3,9,11,13,15];7:[7,9,10,13];4:[5,9,11,12,14,15];6:[0,5];3:[0,1,2,4,5,6,7,8,9,10,12,13];0:[2,3,10,11]","c5:bw=100,experts=[1,2,3,4,5,8,12,13,14,15]; c1:bw=110,experts=[2,3,4,5,6,7,8,9,11,13,15]; c2:bw=96,experts=[0,5,6,8,10,11,12,13,15]; c8:bw=85,experts=[0,2,3,4,5,8,10,15]; c9:bw=60,experts=[1,3,9,11,13,15]; c7:bw=40,experts=[7,9,10,13]; c4:bw=65,experts=[5,9,11,12,14,15]; c6:bw=23,experts=[0,5]; c3:bw=122,experts=[0,1,2,4,5,6,7,8,9,10,12,13]; c0:bw=40,experts=[2,3,10,11]","5.6994,19.2783,0.2202,6.4636,4.8517,3.3733,2.8201,1.7671,0.5273,6.5923"
44,2026-09-19 21:54:15,Ours,0.01,0.8561178342048921,67.62,70.91,36,52.0875,0:52.09,50.7691,0.1527,1.1644,2280.374,38:00.37,10,"0,3,4,2,7,5,6,9,8,1",0:125;3:88;4:54;2:69;7:142;5:46;6:39;9:70;8:65;1:84,"0:[0,1,2,3,5,6,8,10,12,13,14,15];3:[1,2,5,6,7,8,9,12];4:[4,7,8,11,13];2:[0,2,3,5,10,13];7:[0,1,2,3,4,6,7,8,9,10,11,13,14,15];5:[3,4,5,12];6:[1,2,7];9:[1,3,5,7,11,13,15];8:[1,4,5,6,8,10];1:[0,2,4,9,10,11,12,13]","c0:bw=125,experts=[0,1,2,3,5,6,8,10,12,13,14,15]; c3:bw=88,experts=[1,2,5,6,7,8,9,12]; c4:bw=54,experts=[4,7,8,11,13]; c2:bw=69,experts=[0,2,3,5,10,13]; c7:bw=142,experts=[0,1,2,3,4,6,7,8,9,10,11,13,14,15]; c5:bw=46,experts=[3,4,5,12]; c6:bw=39,experts=[1,2,7]; c9:bw=70,experts=[1,3,5,7,11,13,15]; c8:bw=65,experts=[1,4,5,6,8,10]; c1:bw=84,experts=[0,2,4,9,10,11,12,13]","6.0524,0.5259,2.7692,0.2154,3.3651,5.5179,1.7682,4.7716,6.5497,19.2336"
