Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
1,2026-09-18 07:10:28,Ours,0.00208,1.4692847566565301,10.46,10.46,1,52.0559,0:52.06,50.7675,0.1393,1.1477,52.0559,0:52.06,10,"8,1,5,0,7,2,9,4,3,6",8:31;1:16;5:25;0:10;7:11;2:16;9:25;4:22;3:28;6:23,"8:[0,1,2];1:[2];5:[1,2];0:[2];7:[2];2:[2];9:[1,2];4:[1,2];3:[1,2];6:[1,2]","c8:bw=31,experts=[0,1,2]; c1:bw=16,experts=[2]; c5:bw=25,experts=[1,2]; c0:bw=10,experts=[2]; c7:bw=11,experts=[2]; c2:bw=16,experts=[2]; c9:bw=25,experts=[1,2]; c4:bw=22,experts=[1,2]; c3:bw=28,experts=[1,2]; c6:bw=23,experts=[1,2]","8.0659,17.7491,5.5256,5.9993,3.4310,0.2866,4.6040,2.7491,0.5777,1.7791"
63,2026-09-18 08:02:30,Ours,0.01,0.7582578294694715,78.97,78.97,63,55.3105,0:55.31,53.8849,0.1495,1.2748,3174.2993,52:54.30,10,"5,9,6,3,8,1,7,0,2,4",5:10;9:12;6:19;3:29;8:18;1:28;7:38;0:23;2:15;4:29,"5:[0];9:[0];6:[0];3:[0,2];8:[0];1:[0,2];7:[0,1,2];0:[0,2];2:[0];4:[0,2]","c5:bw=10,experts=[0]; c9:bw=12,experts=[0]; c6:bw=19,experts=[0]; c3:bw=29,experts=[0,2]; c8:bw=18,experts=[0]; c1:bw=28,experts=[0,2]; c7:bw=38,experts=[0,1,2]; c0:bw=23,experts=[0,2]; c2:bw=15,experts=[0]; c4:bw=29,experts=[0,2]","6.0334,5.0886,1.8686,0.5880,6.7987,19.1618,3.5549,7.0360,0.3150,3.4399"
64,2026-09-18 08:03:24,Ours,0.01,0.753256004731996,78.37,78.97,63,54.3322,0:54.33,52.9592,0.1431,1.2285,3228.6635,53:48.66,10,"6,4,5,3,7,0,8,9,2,1",6:28;4:21;5:13;3:21;7:19;0:18;8:30;9:33;2:31;1:16,"6:[0,2];4:[0,2];5:[0];3:[0,2];7:[0];0:[0];8:[0,1,2];9:[0,2,3];2:[0,1,2];1:[0]","c6:bw=28,experts=[0,2]; c4:bw=21,experts=[0,2]; c5:bw=13,experts=[0]; c3:bw=21,experts=[0,2]; c7:bw=19,experts=[0]; c0:bw=18,experts=[0]; c8:bw=30,experts=[0,1,2]; c9:bw=33,experts=[0,2,3]; c2:bw=31,experts=[0,1,2]; c1:bw=16,experts=[0]","1.9616,2.9414,6.0045,0.5798,3.5888,6.4061,6.7788,5.0147,0.2676,19.4158"
65,2026-09-18 08:04:19,Ours,0.01,0.7556369160997726,78.11,78.97,63,54.9595,0:54.96,53.5436,0.1542,1.2604,3283.6523,54:43.65,10,"7,5,4,6,8,3,0,2,1,9",7:10;5:16;4:32;6:28;8:37;3:24;0:23;2:16;1:32;9:26,"7:[0];5:[0];4:[0,1,2];6:[0,2];8:[0,1,2];3:[0,2];0:[0,2];2:[0];1:[0,1,2];9:[0,2]","c7:bw=10,experts=[0]; c5:bw=16,experts=[0]; c4:bw=32,experts=[0,1,2]; c6:bw=28,experts=[0,2]; c8:bw=37,experts=[0,1,2]; c3:bw=24,experts=[0,2]; c0:bw=23,experts=[0,2]; c2:bw=16,experts=[0]; c1:bw=32,experts=[0,1,2]; c9:bw=26,experts=[0,2]","3.6563,6.1129,3.0148,1.8719,6.8737,0.5975,6.4792,0.2809,19.5677,5.0888"
66,2026-09-18 08:05:19,Ours,0.01,0.7593656859959195,78.74,78.97,63,59.1563,0:59.16,57.5476,0.1688,1.4383,3342.839,55:42.84,10,"2,5,1,8,9,6,4,0,3,7",2:23;5:10;1:30;8:13;9:17;6:16;4:23;0:21;3:37;7:28,"2:[0,2];5:[0];1:[0,1,2];8:[0];9:[0];6:[0];4:[0,2];0:[0,2];3:[0,1,2];7:[0,2]","c2:bw=23,experts=[0,2]; c5:bw=10,experts=[0]; c1:bw=30,experts=[0,1,2]; c8:bw=13,experts=[0]; c9:bw=17,experts=[0]; c6:bw=16,experts=[0]; c4:bw=23,experts=[0,2]; c0:bw=21,experts=[0,2]; c3:bw=37,experts=[0,1,2]; c7:bw=28,experts=[0,2]","0.2816,6.1742,19.9586,7.2262,5.5570,2.1674,3.5144,7.6206,0.7001,4.3475"
67,2026-09-18 08:06:22,Ours,0.01,0.7498671292877492,78.49,78.97,63,63.1829,1:03.18,61.7916,0.1556,1.2342,3406.0584,56:46.06,10,"4,5,1,3,6,0,2,9,7,8",4:28;5:27;1:20;3:14;6:29;0:18;2:24;9:33;7:33;8:10,"4:[0,2];5:[0,2];1:[0,2];3:[0];6:[0,2];0:[0];2:[0,2];9:[0,2,3];7:[0,1,2];8:[0]","c4:bw=28,experts=[0,2]; c5:bw=27,experts=[0,2]; c1:bw=20,experts=[0,2]; c3:bw=14,experts=[0]; c6:bw=29,experts=[0,2]; c0:bw=18,experts=[0]; c2:bw=24,experts=[0,2]; c9:bw=33,experts=[0,2,3]; c7:bw=33,experts=[0,1,2]; c8:bw=10,experts=[0]","3.4854,7.0422,22.6932,0.6734,2.1248,7.5153,0.4618,5.9964,4.3083,7.4908"
68,2026-09-18 08:07:21,Ours,0.01,0.74933703408351,79.41,79.41,68,58.997,0:59.00,57.6413,0.1403,1.2141,3465.0854,57:45.09,10,"1,8,2,0,3,4,5,9,7,6",1:23;8:17;2:32;0:17;3:14;4:27;5:25;9:10;7:15;6:18,"1:[0,2];8:[0];2:[0,1,2];0:[0];3:[0];4:[0,2];5:[0,2];9:[0];7:[0];6:[0]","c1:bw=23,experts=[0,2]; c8:bw=17,experts=[0]; c2:bw=32,experts=[0,1,2]; c0:bw=17,experts=[0]; c3:bw=14,experts=[0]; c4:bw=27,experts=[0,2]; c5:bw=25,experts=[0,2]; c9:bw=10,experts=[0]; c7:bw=15,experts=[0]; c6:bw=18,experts=[0]","20.4772,7.7960,0.3204,7.3296,0.6777,3.3909,6.8931,5.3468,3.5707,1.8389"
69,2026-09-18 08:08:16,Ours,0.01,0.74596747968306,79.48,79.48,69,54.6781,0:54.68,53.3281,0.1498,1.199,3519.7936,58:39.79,10,"3,7,1,4,9,5,0,2,8,6",3:23;7:32;1:17;4:23;9:20;5:22;0:29;2:37;8:23;6:15,"3:[0,2];7:[0,1,2];1:[0];4:[0,2];9:[0,2];5:[0,2];0:[0,2];2:[0,1,2];8:[0,2];6:[0]","c3:bw=23,experts=[0,2]; c7:bw=32,experts=[0,1,2]; c1:bw=17,experts=[0]; c4:bw=23,experts=[0,2]; c9:bw=20,experts=[0,2]; c5:bw=22,experts=[0,2]; c0:bw=29,experts=[0,2]; c2:bw=37,experts=[0,1,2]; c8:bw=23,experts=[0,2]; c6:bw=15,experts=[0]","0.5811,3.5472,19.8773,2.9460,5.0519,6.0790,6.4439,0.2773,6.6945,1.8298"
70,2026-09-18 08:09:11,Ours,0.01,0.7471402167688813,78.8,79.48,69,55.4117,0:55.41,54.0474,0.1488,1.214,3575.2361,59:35.24,10,"1,9,7,3,0,6,2,4,5,8",1:13;9:10;7:16;3:18;0:17;6:14;2:31;4:32;5:13;8:27,"1:[0];9:[0];7:[0];3:[0];0:[0];6:[0];2:[0,1,2];4:[0,1,2];5:[0];8:[0,2]","c1:bw=13,experts=[0]; c9:bw=10,experts=[0]; c7:bw=16,experts=[0]; c3:bw=18,experts=[0]; c0:bw=17,experts=[0]; c6:bw=14,experts=[0]; c2:bw=31,experts=[0,1,2]; c4:bw=32,experts=[0,1,2]; c5:bw=13,experts=[0]; c8:bw=27,experts=[0,2]","20.1121,5.1393,3.6823,0.5929,6.5439,1.8664,0.2690,2.9466,6.0045,6.8904"
71,2026-09-18 08:10:06,Ours,0.01,0.7445289246656244,79.11,79.48,69,55.231,0:55.23,53.8739,0.1453,1.2105,3630.4991,1:00:30.50,10,"4,0,1,9,7,5,3,6,8,2",4:24;0:10;1:29;9:22;7:11;5:19;3:34;6:28;8:21;2:34,"4:[0,2];0:[0];1:[0,2];9:[0,2];7:[0];5:[0];3:[0,1,2];6:[0,2];8:[0,2];2:[0,1,2]","c4:bw=24,experts=[0,2]; c0:bw=10,experts=[0]; c1:bw=29,experts=[0,2]; c9:bw=22,experts=[0,2]; c7:bw=11,experts=[0]; c5:bw=19,experts=[0]; c3:bw=34,experts=[0,1,2]; c6:bw=28,experts=[0,2]; c8:bw=21,experts=[0,2]; c2:bw=34,experts=[0,1,2]","3.0575,6.8850,19.6447,5.0693,3.6252,6.0206,0.5868,1.8679,6.8298,0.2871"
72,2026-09-18 08:11:01,Ours,0.01,0.7442390027011064,78.73,79.48,69,54.6701,0:54.67,53.2871,0.1492,1.2325,3685.2001,1:01:25.20,10,"8,1,5,7,6,0,3,2,9,4",8:16;1:22;5:24;7:27;6:11;0:29;3:13;2:13;9:21;4:22,"8:[0];1:[0,2];5:[0,2];7:[0,2];6:[0];0:[0,2];3:[0];2:[0];9:[0,2];4:[0,2]","c8:bw=16,experts=[0]; c1:bw=22,experts=[0,2]; c5:bw=24,experts=[0,2]; c7:bw=27,experts=[0,2]; c6:bw=11,experts=[0]; c0:bw=29,experts=[0,2]; c3:bw=13,experts=[0]; c2:bw=13,experts=[0]; c9:bw=21,experts=[0,2]; c4:bw=22,experts=[0,2]","6.8389,19.5158,6.0533,3.6686,1.9163,6.4350,0.5878,0.2739,5.0489,2.9485"
73,2026-09-18 08:11:57,Ours,0.01,0.7412735267625945,79.64,79.64,73,55.8178,0:55.82,54.432,0.1429,1.2416,3741.0494,1:02:21.05,10,"2,8,3,1,5,9,0,7,6,4",2:26;8:10;3:22;1:37;5:10;9:29;0:16;7:20;6:11;4:23,"2:[0,2];8:[0];3:[0,2];1:[0,1,2];5:[0];9:[0,2];0:[0];7:[0,2];6:[0];4:[0,2]","c2:bw=26,experts=[0,2]; c8:bw=10,experts=[0]; c3:bw=22,experts=[0,2]; c1:bw=37,experts=[0,1,2]; c5:bw=10,experts=[0]; c9:bw=29,experts=[0,2]; c0:bw=16,experts=[0]; c7:bw=20,experts=[0,2]; c6:bw=11,experts=[0]; c4:bw=23,experts=[0,2]","0.2810,6.8134,0.5944,19.7372,6.2204,5.2327,6.7007,3.7759,1.9575,3.1188"
74,2026-09-18 08:12:54,Ours,0.01,0.736585046776616,79.75,79.75,74,56.6304,0:56.63,55.2085,0.1503,1.2702,3797.714,1:03:17.71,10,"3,0,1,5,7,8,6,2,4,9",3:10;0:22;1:15;5:28;7:36;8:16;6:10;2:10;4:26;9:18,"3:[0];0:[0,2];1:[0];5:[0,2];7:[0,1,2];8:[0];6:[0];2:[0];4:[0,2];9:[0]","c3:bw=10,experts=[0]; c0:bw=22,experts=[0,2]; c1:bw=15,experts=[0]; c5:bw=28,experts=[0,2]; c7:bw=36,experts=[0,1,2]; c8:bw=16,experts=[0]; c6:bw=10,experts=[0]; c2:bw=10,experts=[0]; c4:bw=26,experts=[0,2]; c9:bw=18,experts=[0]","0.6144,6.8552,19.8257,6.1135,3.7222,7.3104,2.0577,0.2997,3.1556,5.2540"
75,2026-09-18 08:13:50,Ours,0.01,0.7386887536086377,79.51,79.75,74,56.4641,0:56.46,55.1185,0.1486,1.1956,3854.2097,1:04:14.21,10,"2,9,1,3,7,6,5,4,0,8",2:22;9:34;1:30;3:11;7:16;6:31;5:17;4:31;0:34;8:30,"2:[0,2];9:[0,1,2];1:[0,2,3];3:[0];7:[0];6:[0,1,2];5:[0];4:[0,1,2];0:[0,1,2];8:[0,1,2]","c2:bw=22,experts=[0,2]; c9:bw=34,experts=[0,1,2]; c1:bw=30,experts=[0,2,3]; c3:bw=11,experts=[0]; c7:bw=16,experts=[0]; c6:bw=31,experts=[0,1,2]; c5:bw=17,experts=[0]; c4:bw=31,experts=[0,1,2]; c0:bw=34,experts=[0,1,2]; c8:bw=30,experts=[0,1,2]","0.2879,5.2925,20.5039,0.6179,3.7695,1.9487,6.2868,3.0011,6.6457,6.7645"
76,2026-09-18 08:14:44,Ours,0.01,0.7327946620155668,79.64,79.75,74,54.0723,0:54.07,52.6787,0.1494,1.2427,3908.317,1:05:08.32,10,"8,5,0,3,2,6,7,4,9,1",8:16;5:21;0:17;3:10;2:14;6:13;7:37;4:34;9:32;1:30,"8:[0];5:[0,2];0:[0];3:[0];2:[0];6:[0];7:[0,1,2];4:[0,1,2];9:[0,2,3];1:[0,1,2]","c8:bw=16,experts=[0]; c5:bw=21,experts=[0,2]; c0:bw=17,experts=[0]; c3:bw=10,experts=[0]; c2:bw=14,experts=[0]; c6:bw=13,experts=[0]; c7:bw=37,experts=[0,1,2]; c4:bw=34,experts=[0,1,2]; c9:bw=32,experts=[0,2,3]; c1:bw=30,experts=[0,1,2]","6.7398,6.1590,6.4560,0.5783,0.3073,1.7963,3.4480,2.8654,4.9671,19.3613"
77,2026-09-18 08:15:39,Ours,0.01,0.7359008127033164,79.49,79.75,74,55.1353,0:55.14,53.7065,0.1883,1.2391,3963.5837,1:06:03.58,10,"9,2,1,8,4,7,6,0,3,5",9:16;2:19;1:35;8:10;4:10;7:10;6:32;0:35;3:22;5:33,"9:[0];2:[0];1:[0,1,2];8:[0];4:[0];7:[0];6:[0,1,2];0:[0,1,2];3:[0,2];5:[0,1,2]","c9:bw=16,experts=[0]; c2:bw=19,experts=[0]; c1:bw=35,experts=[0,1,2]; c8:bw=10,experts=[0]; c4:bw=10,experts=[0]; c7:bw=10,experts=[0]; c6:bw=32,experts=[0,1,2]; c0:bw=35,experts=[0,1,2]; c3:bw=22,experts=[0,2]; c5:bw=33,experts=[0,1,2]","5.1387,0.2883,19.9288,6.7938,2.9655,3.6246,1.8797,6.4702,0.5860,6.0309"
78,2026-09-18 08:16:35,Ours,0.01,0.7324534289903719,80.02,80.02,78,55.2257,0:55.23,53.8204,0.1511,1.2527,4018.841,1:06:58.84,10,"0,4,3,7,8,1,9,6,5,2",0:15;4:13;3:21;7:20;8:30;1:23;9:17;6:32;5:35;2:19,"0:[0];4:[0];3:[0,2];7:[0,2];8:[0,1,2];1:[0,2];9:[0];6:[0,1,2];5:[0,1,2];2:[0]","c0:bw=15,experts=[0]; c4:bw=13,experts=[0]; c3:bw=21,experts=[0,2]; c7:bw=20,experts=[0,2]; c8:bw=30,experts=[0,1,2]; c1:bw=23,experts=[0,2]; c9:bw=17,experts=[0]; c6:bw=32,experts=[0,1,2]; c5:bw=35,experts=[0,1,2]; c2:bw=19,experts=[0]","6.4085,2.9671,0.6078,3.6132,6.9328,19.7513,5.1173,1.9113,6.2316,0.2796"
79,2026-09-18 08:17:31,Ours,0.01,0.7308363471196504,80.19,80.19,79,55.9868,0:55.99,54.5866,0.1479,1.2509,4074.8612,1:07:54.86,10,"6,9,0,4,7,8,5,3,1,2",6:12;9:10;0:20;4:40;7:25;8:25;5:29;3:15;1:21;2:18,"6:[0];9:[0];0:[0,2];4:[0,1,2,3];7:[0,2];8:[0,2];5:[0,2];3:[0];1:[0,2];2:[0]","c6:bw=12,experts=[0]; c9:bw=10,experts=[0]; c0:bw=20,experts=[0,2]; c4:bw=40,experts=[0,1,2,3]; c7:bw=25,experts=[0,2]; c8:bw=25,experts=[0,2]; c5:bw=29,experts=[0,2]; c3:bw=15,experts=[0]; c1:bw=21,experts=[0,2]; c2:bw=18,experts=[0]","1.9399,5.1539,6.6096,3.0049,3.6705,6.9413,6.2316,0.6002,20.1424,0.2923"
80,2026-09-18 08:18:27,Ours,0.01,0.7309659872871002,80.44,80.44,80,56.0532,0:56.05,54.6602,0.1445,1.2471,4130.9471,1:08:50.95,10,"5,9,7,1,3,4,2,0,6,8",5:36;9:29;7:26;1:17;3:17;4:32;2:24;0:26;6:22;8:28,"5:[0,1,2];9:[0,2];7:[0,2];1:[0];3:[0];4:[0,1,2];2:[0,2];0:[0,2];6:[0,2];8:[0,2]","c5:bw=36,experts=[0,1,2]; c9:bw=29,experts=[0,2]; c7:bw=26,experts=[0,2]; c1:bw=17,experts=[0]; c3:bw=17,experts=[0]; c4:bw=32,experts=[0,1,2]; c2:bw=24,experts=[0,2]; c0:bw=26,experts=[0,2]; c6:bw=22,experts=[0,2]; c8:bw=28,experts=[0,2]","6.4164,5.3826,3.7255,20.0324,0.5959,2.9292,0.2729,6.4641,1.8754,6.9657"
81,2026-09-18 08:19:23,Ours,0.01,0.7265223510900753,79.55,80.44,80,56.5689,0:56.57,55.1634,0.1501,1.254,4187.5483,1:09:47.55,10,"6,2,3,1,4,5,9,7,8,0",6:29;2:25;3:37;1:27;4:23;5:17;9:15;7:32;8:26;0:28,"6:[0,2];2:[0,2];3:[0,1,2];1:[0,2];4:[0,2];5:[0];9:[0];7:[0,1,2];8:[0,2];0:[0,2]","c6:bw=29,experts=[0,2]; c2:bw=25,experts=[0,2]; c3:bw=37,experts=[0,1,2]; c1:bw=27,experts=[0,2]; c4:bw=23,experts=[0,2]; c5:bw=17,experts=[0]; c9:bw=15,experts=[0]; c7:bw=32,experts=[0,1,2]; c8:bw=26,experts=[0,2]; c0:bw=28,experts=[0,2]","1.9581,0.2855,0.5949,20.1730,3.0765,6.3076,5.2619,3.7971,7.1243,6.5844"
82,2026-09-18 08:20:18,Ours,0.01,0.7235452070471508,79.93,80.44,80,54.5597,0:54.56,53.279,0.1349,1.1445,4242.1462,1:10:42.15,10,"1,0,6,8,7,3,2,9,5,4",1:36;0:17;6:20;8:32;7:22;3:22;2:16;9:31;5:22;4:16,"1:[0,1,2];0:[0];6:[0,2];8:[0,1,2];7:[0,2];3:[0,2];2:[0];9:[0,2,3];5:[0,2];4:[0]","c1:bw=36,experts=[0,1,2]; c0:bw=17,experts=[0]; c6:bw=20,experts=[0,2]; c8:bw=32,experts=[0,1,2]; c7:bw=22,experts=[0,2]; c3:bw=22,experts=[0,2]; c2:bw=16,experts=[0]; c9:bw=31,experts=[0,2,3]; c5:bw=22,experts=[0,2]; c4:bw=16,experts=[0]","19.8903,6.8894,1.9299,6.7744,3.4714,0.5473,0.2565,4.8732,5.8264,2.8200"
83,2026-09-18 08:21:11,Ours,0.01,0.733303353878344,79.84,80.44,80,53.3743,0:53.37,51.9894,0.1501,1.2334,4295.5543,1:11:35.55,10,"9,4,2,7,5,0,6,1,8,3",9:29;4:10;2:23;7:21;5:10;0:10;6:29;1:35;8:22;3:24,"9:[0,2];4:[0];2:[0,2];7:[0,2];5:[0];0:[0];6:[0,2];1:[0,1,2];8:[0,2];3:[0,2]","c9:bw=29,experts=[0,2]; c4:bw=10,experts=[0]; c2:bw=23,experts=[0,2]; c7:bw=21,experts=[0,2]; c5:bw=10,experts=[0]; c0:bw=10,experts=[0]; c6:bw=29,experts=[0,2]; c1:bw=35,experts=[0,1,2]; c8:bw=22,experts=[0,2]; c3:bw=24,experts=[0,2]","4.8362,2.8206,0.2828,3.6632,5.9196,6.2227,1.8390,19.0433,6.7757,0.5864"
84,2026-09-18 08:22:05,Ours,0.01,0.724048963598775,79.86,80.44,80,53.7196,0:53.72,52.3512,0.1509,1.2162,4349.3072,1:12:29.31,10,"8,3,1,6,9,2,7,5,4,0",8:37;3:18;1:32;6:10;9:11;2:20;7:26;5:11;4:15;0:10,"8:[0,1,2];3:[0];1:[0,1,2];6:[0];9:[0];2:[0,2];7:[0,2];5:[0];4:[0];0:[0]","c8:bw=37,experts=[0,1,2]; c3:bw=18,experts=[0]; c1:bw=32,experts=[0,1,2]; c6:bw=10,experts=[0]; c9:bw=11,experts=[0]; c2:bw=20,experts=[0,2]; c7:bw=26,experts=[0,2]; c5:bw=11,experts=[0]; c4:bw=15,experts=[0]; c0:bw=10,experts=[0]","6.6757,0.5655,19.0576,1.8460,4.9671,0.2685,3.5554,5.9469,3.0134,6.4550"
85,2026-09-18 08:23:00,Ours,0.01,0.7188303823239129,81.04,81.04,85,55.1024,0:55.10,53.6469,0.1504,1.3037,4404.4424,1:13:24.44,10,"0,2,8,6,1,4,9,3,5,7",0:21;2:25;8:39;6:23;1:31;4:23;9:32;3:28;5:10;7:10,"0:[0,2];2:[0,2];8:[0,1,2];6:[0,2];1:[0,1,2];4:[0,2];9:[0,2,3];3:[0,2];5:[0];7:[0]","c0:bw=21,experts=[0,2]; c2:bw=25,experts=[0,2]; c8:bw=39,experts=[0,1,2]; c6:bw=23,experts=[0,2]; c1:bw=31,experts=[0,1,2]; c4:bw=23,experts=[0,2]; c9:bw=32,experts=[0,2,3]; c3:bw=28,experts=[0,2]; c5:bw=10,experts=[0]; c7:bw=10,experts=[0]","6.4625,0.2705,6.8877,1.8999,19.6007,2.9959,5.1298,0.6076,6.1487,3.6437"
86,2026-09-18 08:23:56,Ours,0.01,0.7168425832872971,81.04,81.04,85,55.2678,0:55.27,53.9039,0.1465,1.2159,4459.7468,1:14:19.75,10,"5,8,2,6,0,4,7,3,1,9",5:26;8:15;2:13;6:31;0:17;4:10;7:24;3:15;1:40;9:24,"5:[0,2];8:[0];2:[0];6:[0,1,2];0:[0];4:[0];7:[0,2];3:[0];1:[0,1,2,3];9:[0,2]","c5:bw=26,experts=[0,2]; c8:bw=15,experts=[0]; c2:bw=13,experts=[0]; c6:bw=31,experts=[0,1,2]; c0:bw=17,experts=[0]; c4:bw=10,experts=[0]; c7:bw=24,experts=[0,2]; c3:bw=15,experts=[0]; c1:bw=40,experts=[0,1,2,3]; c9:bw=24,experts=[0,2]","6.3032,6.9122,0.2749,1.8952,6.6648,3.0670,3.7096,0.5867,19.4823,5.0081"
87,2026-09-18 08:24:51,Ours,0.01,0.7265268976787089,79.12,81.04,85,55.5249,0:55.52,54.1301,0.1587,1.2347,4515.3059,1:15:15.31,10,"1,2,7,5,6,3,4,9,8,0",1:16;2:37;7:12;5:10;6:33;3:38;4:19;9:21;8:26;0:19,"1:[0];2:[0,1,2];7:[0];5:[0];6:[0,1,2];3:[0,1,2];4:[0];9:[0,2];8:[0,2];0:[0]","c1:bw=16,experts=[0]; c2:bw=37,experts=[0,1,2]; c7:bw=12,experts=[0]; c5:bw=10,experts=[0]; c6:bw=33,experts=[0,1,2]; c3:bw=38,experts=[0,1,2]; c4:bw=19,experts=[0]; c9:bw=21,experts=[0,2]; c8:bw=26,experts=[0,2]; c0:bw=19,experts=[0]","19.7893,0.2918,3.6932,6.1610,1.9264,0.6055,2.9991,5.1948,6.8598,6.6092"
88,2026-09-18 08:25:47,Ours,0.01,0.716873870776797,80.43,81.04,85,55.6014,0:55.60,54.2183,0.1461,1.2319,4570.9434,1:16:10.94,10,"8,6,3,7,0,4,9,1,5,2",8:24;6:15;3:18;7:23;0:34;4:21;9:17;1:16;5:17;2:25,"8:[0,2];6:[0];3:[0];7:[0,2];0:[0,1,2];4:[0,2];9:[0];1:[0];5:[0];2:[0,2]","c8:bw=24,experts=[0,2]; c6:bw=15,experts=[0]; c3:bw=18,experts=[0]; c7:bw=23,experts=[0,2]; c0:bw=34,experts=[0,1,2]; c4:bw=21,experts=[0,2]; c9:bw=17,experts=[0]; c1:bw=16,experts=[0]; c5:bw=17,experts=[0]; c2:bw=25,experts=[0,2]","6.9319,1.8975,0.5928,3.6273,6.5059,2.9852,5.1691,20.0729,6.1587,0.2771"
89,2026-09-18 08:26:42,Ours,0.01,0.720675566613544,80.37,81.04,85,55.1614,0:55.16,53.7611,0.1547,1.2442,4626.1376,1:17:06.14,10,"3,8,2,9,7,5,0,6,4,1",3:17;8:40;2:25;9:34;7:12;5:25;0:10;6:18;4:17;1:23,"3:[0];8:[0,1,2,3];2:[0,2];9:[0,2,3];7:[0];5:[0,2];0:[0];6:[0];4:[0];1:[0,2]","c3:bw=17,experts=[0]; c8:bw=40,experts=[0,1,2,3]; c2:bw=25,experts=[0,2]; c9:bw=34,experts=[0,2,3]; c7:bw=12,experts=[0]; c5:bw=25,experts=[0,2]; c0:bw=10,experts=[0]; c6:bw=18,experts=[0]; c4:bw=17,experts=[0]; c1:bw=23,experts=[0,2]","0.5967,7.0485,0.2812,5.2201,3.6943,6.3396,6.5188,1.8255,2.9196,19.3167"
90,2026-09-18 08:27:36,Ours,0.01,0.7121241828949113,80.88,81.04,85,54.4923,0:54.49,53.15,0.1452,1.1957,4680.6641,1:18:00.66,10,"7,1,3,9,0,6,2,5,8,4",7:40;1:17;3:20;9:35;0:35;6:14;2:12;5:15;8:28;4:20,"7:[0,1,2,3];1:[0];3:[0,2];9:[0,2,3];0:[0,1,2];6:[0];2:[0];5:[0];8:[0,2];4:[0,2]","c7:bw=40,experts=[0,1,2,3]; c1:bw=17,experts=[0]; c3:bw=20,experts=[0,2]; c9:bw=35,experts=[0,2,3]; c0:bw=35,experts=[0,1,2]; c6:bw=14,experts=[0]; c2:bw=12,experts=[0]; c5:bw=15,experts=[0]; c8:bw=28,experts=[0,2]; c4:bw=20,experts=[0,2]","3.6570,19.3910,0.5932,5.0652,6.4086,1.8793,0.2830,6.1615,6.7813,2.9300"
91,2026-09-18 08:28:30,Ours,0.01,0.7180806236460388,80.47,81.04,85,53.7258,0:53.73,52.3969,0.1365,1.191,4734.4287,1:18:54.43,10,"1,9,5,7,3,4,0,6,2,8",1:28;9:19;5:29;7:29;3:22;4:30;0:12;6:16;2:10;8:13,"1:[0,2];9:[0];5:[0,2];7:[0,2];3:[0,2];4:[0,1,2];0:[0];6:[0];2:[0];8:[0]","c1:bw=28,experts=[0,2]; c9:bw=19,experts=[0]; c5:bw=29,experts=[0,2]; c7:bw=29,experts=[0,2]; c3:bw=22,experts=[0,2]; c4:bw=30,experts=[0,1,2]; c0:bw=12,experts=[0]; c6:bw=16,experts=[0]; c2:bw=10,experts=[0]; c8:bw=13,experts=[0]","19.4233,4.9900,6.0005,3.5757,0.5801,2.8704,6.2564,1.8356,0.2693,6.5957"
92,2026-09-18 08:29:23,Ours,0.01,0.7158790299966307,80.4,81.04,85,52.9024,0:52.90,51.577,0.1399,1.1842,4787.3658,1:19:47.37,10,"3,7,1,0,8,6,9,2,5,4",3:16;7:19;1:11;0:16;8:11;6:25;9:31;2:14;5:37;4:15,"3:[0];7:[0];1:[0];0:[0];8:[0];6:[0,2];9:[0,1,2];2:[0];5:[0,1,2];4:[0]","c3:bw=16,experts=[0]; c7:bw=19,experts=[0]; c1:bw=11,experts=[0]; c0:bw=16,experts=[0]; c8:bw=11,experts=[0]; c6:bw=25,experts=[0,2]; c9:bw=31,experts=[0,1,2]; c2:bw=14,experts=[0]; c5:bw=37,experts=[0,1,2]; c4:bw=15,experts=[0]","0.5747,3.5200,19.0167,6.2055,6.5713,1.8129,4.8628,0.2703,5.8984,2.8445"
93,2026-09-18 08:30:17,Ours,0.01,0.7090290828410377,80.26,81.04,85,53.3721,0:53.37,52.0472,0.1436,1.1799,4840.7715,1:20:40.77,10,"1,3,7,9,6,8,5,4,0,2",1:26;3:17;7:12;9:32;6:12;8:10;5:10;4:18;0:10;2:28,"1:[0,2];3:[0];7:[0];9:[0,2,3];6:[0];8:[0];5:[0];4:[0];0:[0];2:[0,2]","c1:bw=26,experts=[0,2]; c3:bw=17,experts=[0]; c7:bw=12,experts=[0]; c9:bw=32,experts=[0,2,3]; c6:bw=12,experts=[0]; c8:bw=10,experts=[0]; c5:bw=10,experts=[0]; c4:bw=18,experts=[0]; c0:bw=10,experts=[0]; c2:bw=28,experts=[0,2]","19.0753,0.5821,3.5364,4.9208,1.8344,6.6594,5.9680,2.9066,6.2888,0.2754"
