Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
27,2026-09-23 16:33:15,Ours,0.01,1.87712789942732,48.37,48.37,27,69.7166,1:09.72,63.5274,4.855,1.3325,1865.684,31:05.68,10,"7,1,4,0,9,2,8,3,6,5",7:188;1:227;4:45;0:131;9:66;2:73;8:202;3:77;6:231;5:134,"7:[0,4,5,6,8,9,10,13,18,19,20,21,22,23,24,25,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,19,21,22,23,24,25,26,28];4:[4,6,13,26];0:[0,2,4,5,6,9,10,13,18,23,24,26,28];9:[0,2,4,6,13,26];2:[0,4,6,13,18,24,26];8:[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,23,24,25,26,28];3:[0,4,6,13,18,24,26];6:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,19,20,21,22,23,24,25,26,28];5:[0,1,2,4,5,6,9,10,13,18,24,26,28]","c7:bw=188,experts=[0,4,5,6,8,9,10,13,18,19,20,21,22,23,24,25,26,28]; c1:bw=227,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,19,21,22,23,24,25,26,28]; c4:bw=45,experts=[4,6,13,26]; c0:bw=131,experts=[0,2,4,5,6,9,10,13,18,23,24,26,28]; c9:bw=66,experts=[0,2,4,6,13,26]; c2:bw=73,experts=[0,4,6,13,18,24,26]; c8:bw=202,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,23,24,25,26,28]; c3:bw=77,experts=[0,4,6,13,18,24,26]; c6:bw=231,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,19,20,21,22,23,24,25,26,28]; c5:bw=134,experts=[0,1,2,4,5,6,9,10,13,18,24,26,28]","5.7596,5.4717,8.2624,5.8376,4.5830,4.8318,6.6412,6.3615,8.1409,7.6375"
28,2026-09-23 16:34:24,Ours,0.01,1.8589583602524087,48.92,48.92,28,68.8483,1:08.85,63.49,4.0247,1.332,1934.5512,32:14.55,10,"6,9,0,8,2,5,1,3,4,7",6:108;9:179;0:172;8:108;2:10;5:122;1:91;3:42;4:28;7:10,"6:[0,4,5,6,9,13,18,24,26,28];9:[0,2,4,5,6,8,9,10,11,13,18,19,21,23,24,26,28];0:[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26,28];8:[0,4,5,6,9,10,13,18,24,26];2:[4];5:[0,4,5,6,9,10,13,18,21,24,26,28];1:[0,4,5,6,9,13,18,24,26];3:[4,6,24,26];4:[4,6];7:[4]","c6:bw=108,experts=[0,4,5,6,9,13,18,24,26,28]; c9:bw=179,experts=[0,2,4,5,6,8,9,10,11,13,18,19,21,23,24,26,28]; c0:bw=172,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26,28]; c8:bw=108,experts=[0,4,5,6,9,10,13,18,24,26]; c2:bw=10,experts=[4]; c5:bw=122,experts=[0,4,5,6,9,10,13,18,21,24,26,28]; c1:bw=91,experts=[0,4,5,6,9,13,18,24,26]; c3:bw=42,experts=[4,6,24,26]; c4:bw=28,experts=[4,6]; c7:bw=10,experts=[4]","8.1622,4.6273,5.8856,6.6328,4.8343,7.6393,5.4350,6.3242,8.2565,5.6928"
29,2026-09-23 16:35:33,Ours,0.01,1.8414717777451528,49.99,49.99,29,69.6331,1:09.63,63.7255,4.5824,1.3235,2004.2072,33:24.21,10,"4,0,1,9,6,8,7,3,2,5",4:140;0:161;1:122;9:160;6:157;8:123;7:77;3:116;2:66;5:123,"4:[0,4,5,6,9,10,13,18,19,21,23,24,26,28];0:[0,2,4,5,6,8,9,10,13,18,19,21,23,24,26,28];1:[0,1,2,4,5,6,10,13,18,24,26,28];9:[0,1,2,4,5,6,9,10,11,13,18,21,24,25,26,28];6:[0,2,4,5,6,8,9,10,13,18,19,21,24,26,28];8:[0,2,4,5,6,9,10,13,18,24,26,28];7:[0,1,2,4,6,13,26];3:[0,2,4,5,6,9,10,13,18,24,26];2:[0,4,6,13,18,26];5:[0,2,4,5,6,10,12,13,18,24,26,28]","c4:bw=140,experts=[0,4,5,6,9,10,13,18,19,21,23,24,26,28]; c0:bw=161,experts=[0,2,4,5,6,8,9,10,13,18,19,21,23,24,26,28]; c1:bw=122,experts=[0,1,2,4,5,6,10,13,18,24,26,28]; c9:bw=160,experts=[0,1,2,4,5,6,9,10,11,13,18,21,24,25,26,28]; c6:bw=157,experts=[0,2,4,5,6,8,9,10,13,18,19,21,24,26,28]; c8:bw=123,experts=[0,2,4,5,6,9,10,13,18,24,26,28]; c7:bw=77,experts=[0,1,2,4,6,13,26]; c3:bw=116,experts=[0,2,4,5,6,9,10,13,18,24,26]; c2:bw=66,experts=[0,4,6,13,18,26]; c5:bw=123,experts=[0,2,4,5,6,10,12,13,18,24,26,28]","8.3534,5.8888,5.4241,4.5872,8.1777,6.6504,5.8029,6.3407,4.8275,7.6727"
30,2026-09-23 16:36:43,Ours,0.01,1.8251957902873315,49.58,49.99,29,69.8783,1:09.88,63.6925,4.8491,1.3351,2074.1048,34:34.10,10,"5,1,9,4,0,8,6,7,3,2",5:226;1:129;9:200;4:189;0:64;8:152;6:39;7:44;3:216;2:99,"5:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,21,23,24,25,26,28];1:[0,1,2,4,5,6,10,13,18,24,26,28];9:[0,1,2,4,5,6,8,9,10,11,13,18,19,21,22,23,24,25,26,28];4:[0,1,2,4,5,6,9,10,11,12,13,18,19,21,23,24,26,28];0:[0,4,6,13,18,26];8:[0,4,5,6,8,9,10,13,18,19,21,23,24,26,28];6:[4,6,26];7:[4,6,13,26];3:[0,2,4,5,6,8,9,10,11,13,14,18,19,20,21,22,23,24,25,26,28];2:[0,4,5,6,13,18,24,26,28]","c5:bw=226,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,21,23,24,25,26,28]; c1:bw=129,experts=[0,1,2,4,5,6,10,13,18,24,26,28]; c9:bw=200,experts=[0,1,2,4,5,6,8,9,10,11,13,18,19,21,22,23,24,25,26,28]; c4:bw=189,experts=[0,1,2,4,5,6,9,10,11,12,13,18,19,21,23,24,26,28]; c0:bw=64,experts=[0,4,6,13,18,26]; c8:bw=152,experts=[0,4,5,6,8,9,10,13,18,19,21,23,24,26,28]; c6:bw=39,experts=[4,6,26]; c7:bw=44,experts=[4,6,13,26]; c3:bw=216,experts=[0,2,4,5,6,8,9,10,11,13,14,18,19,20,21,22,23,24,25,26,28]; c2:bw=99,experts=[0,4,5,6,13,18,24,26,28]","7.6335,5.4491,4.5954,8.3152,5.8605,6.6717,8.1944,5.7283,6.3603,4.8840"
31,2026-09-23 16:37:53,Ours,0.01,1.8093053289861356,50.97,50.97,31,69.989,1:09.99,63.8698,4.7983,1.3193,2144.1138,35:44.11,10,"6,4,9,1,5,8,3,2,0,7",6:108;4:70;9:164;1:111;5:226;8:120;3:87;2:57;0:172;7:230,"6:[0,1,2,4,5,6,13,18,24,26];4:[0,4,6,13,18,24,26];9:[0,1,2,4,5,6,9,10,11,13,18,21,24,25,26,28];1:[0,4,5,6,9,10,13,18,24,26,28];5:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,21,22,23,24,25,26,28];8:[0,4,5,6,9,10,13,18,21,24,26,28];3:[0,4,5,6,13,18,24,26];2:[2,4,6,13,26];0:[0,2,4,5,6,8,9,10,11,13,18,19,21,23,24,26,28];7:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28]","c6:bw=108,experts=[0,1,2,4,5,6,13,18,24,26]; c4:bw=70,experts=[0,4,6,13,18,24,26]; c9:bw=164,experts=[0,1,2,4,5,6,9,10,11,13,18,21,24,25,26,28]; c1:bw=111,experts=[0,4,5,6,9,10,13,18,24,26,28]; c5:bw=226,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,21,22,23,24,25,26,28]; c8:bw=120,experts=[0,4,5,6,9,10,13,18,21,24,26,28]; c3:bw=87,experts=[0,4,5,6,13,18,24,26]; c2:bw=57,experts=[2,4,6,13,26]; c0:bw=172,experts=[0,2,4,5,6,8,9,10,11,13,18,19,21,23,24,26,28]; c7:bw=230,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28]","8.2173,8.3801,4.6083,5.4720,7.6247,6.6592,6.3617,4.8605,5.9354,5.7506"
32,2026-09-23 16:39:03,Ours,0.01,1.8199698036006684,50.85,50.97,31,69.7922,1:09.79,63.6904,4.7913,1.3088,2213.9262,36:53.93,10,"8,5,4,7,0,1,3,6,2,9",8:79;5:130;4:178;7:171;0:167;1:77;3:103;6:98;2:197;9:115,"8:[3,4,7,17,20,29,31];5:[0,4,5,6,7,9,10,13,18,24,26,28,31];4:[0,2,3,4,5,6,7,13,14,16,17,18,20,24,26,28,31];7:[0,2,3,4,5,6,7,10,13,17,18,24,26,28,29,30,31];0:[0,2,4,5,6,7,9,13,17,18,24,26,28,29,30,31];1:[3,7,17,20,27,30,31];3:[0,4,6,7,13,18,24,26,28,31];6:[4,6,7,13,17,18,26,29,31];2:[0,4,5,6,7,9,10,13,14,18,19,20,21,24,26,28,29,30,31];9:[4,6,7,14,16,17,20,24,26,29,31]","c8:bw=79,experts=[3,4,7,17,20,29,31]; c5:bw=130,experts=[0,4,5,6,7,9,10,13,18,24,26,28,31]; c4:bw=178,experts=[0,2,3,4,5,6,7,13,14,16,17,18,20,24,26,28,31]; c7:bw=171,experts=[0,2,3,4,5,6,7,10,13,17,18,24,26,28,29,30,31]; c0:bw=167,experts=[0,2,4,5,6,7,9,13,17,18,24,26,28,29,30,31]; c1:bw=77,experts=[3,7,17,20,27,30,31]; c3:bw=103,experts=[0,4,6,7,13,18,24,26,28,31]; c6:bw=98,experts=[4,6,7,13,17,18,26,29,31]; c2:bw=197,experts=[0,4,5,6,7,9,10,13,14,18,19,20,21,24,26,28,29,30,31]; c9:bw=115,experts=[4,6,7,14,16,17,20,24,26,29,31]","6.6296,7.6234,8.3124,5.7641,5.8669,5.4081,6.4002,8.2257,4.8577,4.6022"
33,2026-09-23 16:40:14,Ours,0.01,1.7774276259754962,52.12,52.12,33,70.5061,1:10.51,63.8688,5.3097,1.3258,2284.4523,38:04.45,10,"7,1,3,6,5,9,2,8,4,0",7:192;1:126;3:256;6:135;5:108;9:152;2:86;8:182;4:165;0:229,"7:[0,2,4,5,6,8,9,10,11,12,13,18,19,21,23,24,25,26,28];1:[0,4,5,6,9,10,13,18,21,24,26,28];3:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,18,19,20,21,23,24,25,26,27,28,30];6:[0,4,5,6,9,10,13,18,19,21,24,26,28];5:[0,2,4,6,13,18,24,26,28,30];9:[0,2,4,5,6,9,10,13,18,19,21,23,24,26,28];2:[0,4,5,6,13,18,24,26];8:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28];4:[0,2,4,5,6,9,10,11,13,15,18,21,24,26,28,30];0:[0,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28]","c7:bw=192,experts=[0,2,4,5,6,8,9,10,11,12,13,18,19,21,23,24,25,26,28]; c1:bw=126,experts=[0,4,5,6,9,10,13,18,21,24,26,28]; c3:bw=256,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,18,19,20,21,23,24,25,26,27,28,30]; c6:bw=135,experts=[0,4,5,6,9,10,13,18,19,21,24,26,28]; c5:bw=108,experts=[0,2,4,6,13,18,24,26,28,30]; c9:bw=152,experts=[0,2,4,5,6,9,10,13,18,19,21,23,24,26,28]; c2:bw=86,experts=[0,4,5,6,13,18,24,26]; c8:bw=182,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28]; c4:bw=165,experts=[0,2,4,5,6,9,10,11,13,15,18,21,24,26,28,30]; c0:bw=229,experts=[0,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28]","5.7788,5.4641,6.3943,8.1740,7.6451,4.6261,4.8771,6.6782,8.3325,5.8987"
34,2026-09-23 16:41:25,Ours,0.01,1.7654657003276022,53.11,53.11,34,70.8644,1:10.86,63.9952,5.5162,1.3512,2355.3393,39:15.34,10,"4,1,6,9,8,0,5,7,3,2",4:169;1:170;6:176;9:248;8:153;0:82;5:219;7:119;3:265;2:197,"4:[0,2,4,5,6,9,10,11,13,18,19,21,23,24,26,28];1:[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26,28];6:[0,4,5,6,8,9,10,11,12,13,18,19,21,23,24,26,28];9:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,28];8:[0,2,4,5,6,8,9,11,13,18,21,24,25,26,28];0:[0,4,6,9,13,18,26,28];5:[0,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,23,24,25,26,28];7:[0,1,2,4,5,6,12,13,18,24,26];3:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,28,29];2:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]","c4:bw=169,experts=[0,2,4,5,6,9,10,11,13,18,19,21,23,24,26,28]; c1:bw=170,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26,28]; c6:bw=176,experts=[0,4,5,6,8,9,10,11,12,13,18,19,21,23,24,26,28]; c9:bw=248,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,28]; c8:bw=153,experts=[0,2,4,5,6,8,9,11,13,18,21,24,25,26,28]; c0:bw=82,experts=[0,4,6,9,13,18,26,28]; c5:bw=219,experts=[0,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,23,24,25,26,28]; c7:bw=119,experts=[0,1,2,4,5,6,12,13,18,24,26]; c3:bw=265,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,28,29]; c2:bw=197,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]","8.3481,5.4706,8.2570,4.6148,6.7118,5.9142,7.6336,5.8079,6.3666,4.8704"
35,2026-09-23 16:42:35,Ours,0.01,1.7549960441936907,52.3,53.11,34,70.0118,1:10.01,63.9737,4.6985,1.3378,2425.3729,40:25.37,10,"4,0,1,6,2,8,9,7,5,3",4:120;0:74;1:112;6:160;2:167;8:182;9:99;7:175;5:149;3:88,"4:[0,4,5,6,9,10,13,18,21,24,26,28];0:[0,4,6,13,18,24,26];1:[0,4,5,6,9,10,13,18,24,26,28];6:[0,4,5,6,8,9,10,11,13,18,19,21,23,24,26,28];2:[0,4,5,6,8,9,10,11,13,18,19,21,23,24,26,28];8:[0,1,2,4,5,6,8,10,11,12,13,18,21,23,24,25,26,28];9:[0,4,5,6,9,13,18,24,26];7:[0,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28];5:[0,4,5,6,8,9,10,13,18,19,21,24,26,28];3:[2,4,5,6,13,18,24,26]","c4:bw=120,experts=[0,4,5,6,9,10,13,18,21,24,26,28]; c0:bw=74,experts=[0,4,6,13,18,24,26]; c1:bw=112,experts=[0,4,5,6,9,10,13,18,24,26,28]; c6:bw=160,experts=[0,4,5,6,8,9,10,11,13,18,19,21,23,24,26,28]; c2:bw=167,experts=[0,4,5,6,8,9,10,11,13,18,19,21,23,24,26,28]; c8:bw=182,experts=[0,1,2,4,5,6,8,10,11,12,13,18,21,23,24,25,26,28]; c9:bw=99,experts=[0,4,5,6,9,13,18,24,26]; c7:bw=175,experts=[0,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28]; c5:bw=149,experts=[0,4,5,6,8,9,10,13,18,19,21,24,26,28]; c3:bw=88,experts=[2,4,5,6,13,18,24,26]","8.3736,5.8786,5.4594,8.2048,4.8350,6.6843,4.6432,5.7944,7.6858,6.4146"
36,2026-09-23 16:43:45,Ours,0.01,1.7406716017825388,53.75,53.75,36,70.6431,1:10.64,63.9219,5.3914,1.3279,2496.0382,41:36.04,10,"9,0,3,7,6,5,1,4,8,2",9:137;0:132;3:219;7:100;6:158;5:180;1:31;4:272;8:188;2:185,"9:[0,4,5,6,9,10,13,18,19,21,24,26,28];0:[0,3,4,5,6,9,10,13,18,24,26,27,28];3:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,21,23,24,25,26,28];7:[0,4,5,6,9,13,18,24,26,28];6:[0,1,2,4,5,6,9,10,12,13,18,23,24,26,28];5:[0,3,4,5,6,8,9,10,13,17,18,21,23,24,26,27,28,29];1:[4,6,26];4:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,30];8:[0,1,2,4,5,6,8,10,11,12,13,16,18,21,23,24,26,28];2:[0,2,3,4,5,6,9,10,11,13,18,19,21,23,24,26,27,28]","c9:bw=137,experts=[0,4,5,6,9,10,13,18,19,21,24,26,28]; c0:bw=132,experts=[0,3,4,5,6,9,10,13,18,24,26,27,28]; c3:bw=219,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,21,23,24,25,26,28]; c7:bw=100,experts=[0,4,5,6,9,13,18,24,26,28]; c6:bw=158,experts=[0,1,2,4,5,6,9,10,12,13,18,23,24,26,28]; c5:bw=180,experts=[0,3,4,5,6,8,9,10,13,17,18,21,23,24,26,27,28,29]; c1:bw=31,experts=[4,6,26]; c4:bw=272,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,30]; c8:bw=188,experts=[0,1,2,4,5,6,8,10,11,12,13,16,18,21,23,24,26,28]; c2:bw=185,experts=[0,2,3,4,5,6,9,10,11,13,18,19,21,23,24,26,27,28]","4.6080,5.9169,6.4137,5.7948,8.2015,7.6387,5.4613,8.3167,6.6839,4.8863"
37,2026-09-23 16:44:55,Ours,0.01,1.7288450086377576,53.49,53.75,36,70.205,1:10.20,63.9026,4.9636,1.3369,2566.2651,42:46.27,10,"1,5,2,6,4,7,9,0,3,8",1:67;5:143;2:132;6:239;4:144;7:153;9:146;0:199;3:132;8:21,"1:[4,6,13,18,24,26];5:[0,2,4,5,6,9,10,12,13,18,21,24,26,28];2:[0,2,4,5,6,9,10,13,18,19,24,26,28];6:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28];4:[0,2,4,5,6,9,10,11,13,18,21,24,26,28];7:[0,2,4,5,6,9,10,11,13,18,19,21,24,26,28];9:[0,2,3,4,5,6,9,10,13,18,24,26,27,28];0:[0,4,5,6,8,9,10,11,13,14,18,19,21,22,23,24,25,26,28];3:[0,1,2,3,4,5,6,10,12,13,18,24,26];8:[4,6]","c1:bw=67,experts=[4,6,13,18,24,26]; c5:bw=143,experts=[0,2,4,5,6,9,10,12,13,18,21,24,26,28]; c2:bw=132,experts=[0,2,4,5,6,9,10,13,18,19,24,26,28]; c6:bw=239,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28]; c4:bw=144,experts=[0,2,4,5,6,9,10,11,13,18,21,24,26,28]; c7:bw=153,experts=[0,2,4,5,6,9,10,11,13,18,19,21,24,26,28]; c9:bw=146,experts=[0,2,3,4,5,6,9,10,13,18,24,26,27,28]; c0:bw=199,experts=[0,4,5,6,8,9,10,11,13,14,18,19,21,22,23,24,25,26,28]; c3:bw=132,experts=[0,1,2,3,4,5,6,10,12,13,18,24,26]; c8:bw=21,experts=[4,6]","5.4299,7.6458,4.8781,8.1446,8.2964,5.8060,4.6539,5.9443,6.4314,6.6721"
38,2026-09-23 16:46:05,Ours,0.01,1.715750596724914,53.99,53.99,38,69.9407,1:09.94,64.1303,4.4747,1.334,2636.23,43:56.23,10,"8,6,4,1,5,2,3,7,9,0",8:168;6:62;4:190;1:113;5:10;2:11;3:139;7:187;9:94;0:148,"8:[0,4,5,6,9,10,11,13,18,19,21,24,26,27,28,30];6:[2,4,6,13,18,26];4:[0,2,4,5,6,8,9,10,11,12,13,18,19,21,22,23,24,26,28];1:[0,4,5,6,9,10,13,18,24,26,28];5:[4];2:[4];3:[0,1,2,4,5,6,10,11,12,13,18,24,26];7:[0,4,5,6,8,9,10,11,13,16,18,19,21,23,24,26,27,28];9:[0,4,6,9,13,18,24,26,28];0:[0,2,4,5,6,9,10,13,18,19,21,24,26,28]","c8:bw=168,experts=[0,4,5,6,9,10,11,13,18,19,21,24,26,27,28,30]; c6:bw=62,experts=[2,4,6,13,18,26]; c4:bw=190,experts=[0,2,4,5,6,8,9,10,11,12,13,18,19,21,22,23,24,26,28]; c1:bw=113,experts=[0,4,5,6,9,10,13,18,24,26,28]; c5:bw=10,experts=[4]; c2:bw=11,experts=[4]; c3:bw=139,experts=[0,1,2,4,5,6,10,11,12,13,18,24,26]; c7:bw=187,experts=[0,4,5,6,8,9,10,11,13,16,18,19,21,23,24,26,27,28]; c9:bw=94,experts=[0,4,6,9,13,18,24,26,28]; c0:bw=148,experts=[0,2,4,5,6,9,10,13,18,19,21,24,26,28]","6.7046,8.2564,8.3481,5.4431,7.6323,4.8717,6.4742,5.8050,4.6433,5.9515"
39,2026-09-23 16:47:16,Ours,0.01,1.6972696057744858,55.28,55.28,39,70.6302,1:10.63,64.4204,4.8908,1.3172,2706.8821,45:06.88,10,"3,0,1,7,6,8,2,4,9,5",3:96;0:11;1:164;7:146;6:112;8:164;2:132;4:131;9:87;5:274,"3:[0,4,5,6,13,18,24,26,28];0:[4];1:[0,1,2,4,5,6,8,9,10,12,13,18,24,25,26,28];7:[0,4,5,6,9,10,11,13,18,21,23,24,26,28];6:[0,4,5,6,9,10,13,18,24,26,28];8:[0,2,4,5,6,8,9,10,11,13,14,18,21,24,26,28];2:[0,1,2,4,5,6,10,12,13,18,24,26,28];4:[0,4,5,6,9,10,13,18,19,21,24,26,28];9:[0,4,6,9,13,18,26,28];5:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,30]","c3:bw=96,experts=[0,4,5,6,13,18,24,26,28]; c0:bw=11,experts=[4]; c1:bw=164,experts=[0,1,2,4,5,6,8,9,10,12,13,18,24,25,26,28]; c7:bw=146,experts=[0,4,5,6,9,10,11,13,18,21,23,24,26,28]; c6:bw=112,experts=[0,4,5,6,9,10,13,18,24,26,28]; c8:bw=164,experts=[0,2,4,5,6,8,9,10,11,13,14,18,21,24,26,28]; c2:bw=132,experts=[0,1,2,4,5,6,10,12,13,18,24,26,28]; c4:bw=131,experts=[0,4,5,6,9,10,13,18,19,21,24,26,28]; c9:bw=87,experts=[0,4,6,9,13,18,26,28]; c5:bw=274,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,30]","6.4309,5.9162,5.4492,5.7770,8.2774,6.7348,4.9248,8.5222,4.6711,7.7170"
40,2026-09-23 16:48:27,Ours,0.01,1.6887376769274407,55.24,55.28,39,70.495,1:10.49,64.1762,4.9851,1.3317,2777.4,46:17.40,10,"8,1,5,6,2,7,3,4,9,0",8:95;1:154;5:116;6:170;2:238;7:243;3:24;4:70;9:145;0:131,"8:[0,4,5,6,9,13,18,24,26];1:[0,1,2,4,5,6,8,10,13,18,21,24,26,28,29];5:[0,2,4,5,6,9,13,18,24,26,28];6:[0,4,5,6,8,9,10,11,13,14,18,21,23,24,25,26,28];2:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28];7:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,28];3:[4,6];4:[4,6,13,18,24,26,28];9:[0,4,5,6,9,10,13,15,18,21,24,26,28,30];0:[0,2,4,5,6,9,10,13,18,21,24,26,28]","c8:bw=95,experts=[0,4,5,6,9,13,18,24,26]; c1:bw=154,experts=[0,1,2,4,5,6,8,10,13,18,21,24,26,28,29]; c5:bw=116,experts=[0,2,4,5,6,9,13,18,24,26,28]; c6:bw=170,experts=[0,4,5,6,8,9,10,11,13,14,18,21,23,24,25,26,28]; c2:bw=238,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28]; c7:bw=243,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,28]; c3:bw=24,experts=[4,6]; c4:bw=70,experts=[4,6,13,18,24,26,28]; c9:bw=145,experts=[0,4,5,6,9,10,13,15,18,21,24,26,28,30]; c0:bw=131,experts=[0,2,4,5,6,9,10,13,18,21,24,26,28]","6.7327,5.5004,7.6883,8.2138,4.9002,5.8130,6.3788,8.3837,4.6287,5.9365"
41,2026-09-23 16:49:37,Ours,0.01,1.6828222332208351,55.84,55.84,41,70.5567,1:10.56,64.1358,5.0711,1.3478,2847.9792,47:27.98,10,"2,6,8,1,4,5,7,3,9,0",2:196;6:10;8:207;1:29;4:185;5:224;7:250;3:146;9:196;0:10,"2:[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,24,25,26,28];6:[4];8:[0,2,4,5,6,8,9,10,11,13,14,18,19,21,22,23,24,25,26,28];1:[4,6];4:[0,2,4,5,6,8,9,10,11,13,18,21,23,24,25,26,28,29];5:[0,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28];7:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,27,28];3:[0,2,4,5,6,8,9,10,13,18,24,25,26,28];9:[0,4,5,6,8,9,10,11,13,14,18,19,21,22,23,24,25,26,28];0:[4]","c2:bw=196,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,24,25,26,28]; c6:bw=10,experts=[4]; c8:bw=207,experts=[0,2,4,5,6,8,9,10,11,13,14,18,19,21,22,23,24,25,26,28]; c1:bw=29,experts=[4,6]; c4:bw=185,experts=[0,2,4,5,6,8,9,10,11,13,18,21,23,24,25,26,28,29]; c5:bw=224,experts=[0,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28]; c7:bw=250,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,27,28]; c3:bw=146,experts=[0,2,4,5,6,8,9,10,13,18,24,25,26,28]; c9:bw=196,experts=[0,4,5,6,8,9,10,11,13,14,18,19,21,22,23,24,25,26,28]; c0:bw=10,experts=[4]","4.8913,8.2156,6.7430,5.4611,8.3956,7.6357,5.8118,6.4468,4.6340,5.9007"
