Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
26,2026-09-23 20:08:39,Ours,0.01,2.3193190843545737,29.18,29.18,26,55.467,0:55.47,53.9884,0.2965,1.1763,1456.3283,24:16.33,20,"5,7,1,2,8,16,12,6,19,10,9,14,3,0,17,11,13,4,18,15",5:20;7:31;1:33;2:30;8:53;16:10;12:41;6:34;19:15;10:38;9:50;14:49;3:44;0:11;17:32;11:57;13:16;4:48;18:10;15:42,"5:[4,6];7:[0,4,6];1:[0,4,6];2:[4,5,6];8:[0,2,4,5,6];16:[4];12:[1,4,5,6];6:[2,4,6];19:[4];10:[4,5,6];9:[0,4,5,6,7];14:[0,1,4,6];3:[1,4,5,6];0:[4];17:[4,5,6];11:[0,1,4,5,6];13:[4];4:[1,4,5,6];18:[4];15:[0,1,4,6]","c5:bw=20,experts=[4,6]; c7:bw=31,experts=[0,4,6]; c1:bw=33,experts=[0,4,6]; c2:bw=30,experts=[4,5,6]; c8:bw=53,experts=[0,2,4,5,6]; c16:bw=10,experts=[4]; c12:bw=41,experts=[1,4,5,6]; c6:bw=34,experts=[2,4,6]; c19:bw=15,experts=[4]; c10:bw=38,experts=[4,5,6]; c9:bw=50,experts=[0,4,5,6,7]; c14:bw=49,experts=[0,1,4,6]; c3:bw=44,experts=[1,4,5,6]; c0:bw=11,experts=[4]; c17:bw=32,experts=[4,5,6]; c11:bw=57,experts=[0,1,4,5,6]; c13:bw=16,experts=[4]; c4:bw=48,experts=[1,4,5,6]; c18:bw=10,experts=[4]; c15:bw=42,experts=[0,1,4,6]","1.3632,3.3257,3.8766,2.7124,2.3954,2.2033,2.5921,2.1091,3.7820,1.2907,2.3662,4.0358,1.5409,1.5312,2.3542,2.4888,4.2665,3.4838,3.1745,3.0959"
27,2026-09-23 20:09:34,Ours,0.01,2.331460136149455,30.47,30.47,27,55.3505,0:55.35,53.879,0.3007,1.1648,1511.698,25:11.70,20,"10,5,14,13,12,17,6,8,11,18,19,7,0,15,2,16,9,1,3,4",10:62;5:37;14:26;13:57;12:22;17:36;6:63;8:55;11:66;18:18;19:18;7:51;0:36;15:46;2:20;16:20;9:18;1:62;3:21;4:12,"10:[0,1,2,4,5,6];5:[4,5,6];14:[4,6];13:[0,2,4,5,6];12:[4,6];17:[4,5,6];6:[0,1,2,4,5,6];8:[0,2,4,5,6];11:[0,1,2,4,5,6];18:[4];19:[4];7:[0,1,4,5,6];0:[4,5,6];15:[0,4,5,6];2:[4,6];16:[4,6];9:[1];1:[0,1,2,4,5,6];3:[4,6];4:[4]","c10:bw=62,experts=[0,1,2,4,5,6]; c5:bw=37,experts=[4,5,6]; c14:bw=26,experts=[4,6]; c13:bw=57,experts=[0,2,4,5,6]; c12:bw=22,experts=[4,6]; c17:bw=36,experts=[4,5,6]; c6:bw=63,experts=[0,1,2,4,5,6]; c8:bw=55,experts=[0,2,4,5,6]; c11:bw=66,experts=[0,1,2,4,5,6]; c18:bw=18,experts=[4]; c19:bw=18,experts=[4]; c7:bw=51,experts=[0,1,4,5,6]; c0:bw=36,experts=[4,5,6]; c15:bw=46,experts=[0,4,5,6]; c2:bw=20,experts=[4,6]; c16:bw=20,experts=[4,6]; c9:bw=18,experts=[1]; c1:bw=62,experts=[0,1,2,4,5,6]; c3:bw=21,experts=[4,6]; c4:bw=12,experts=[4]","1.3035,1.3603,4.0552,4.3376,2.5788,2.3419,2.1236,2.3676,2.4795,3.1736,3.7594,3.3423,1.5397,3.0787,2.6994,2.2018,2.3023,3.8728,1.5196,3.4414"
28,2026-09-23 20:10:30,Ours,0.01,2.3023120984057455,31.09,31.09,28,55.2809,0:55.28,53.8231,0.2979,1.1577,1566.9963,26:07.00,20,"5,6,19,8,3,14,1,7,9,15,13,4,10,18,12,16,0,2,17,11",5:33;6:29;19:33;8:29;3:12;14:15;1:25;7:10;9:49;15:32;13:31;4:10;10:40;18:34;12:42;16:35;0:47;2:10;17:48;11:66,"5:[2,4,6];6:[4,6];19:[2,4,6];8:[1,4];3:[4];14:[4];1:[4,6];7:[2];9:[0,4,5,6];15:[4,5,6];13:[1,4,6];4:[4];10:[0,4,5,6];18:[4,5,6];12:[0,4,5,6];16:[4,5,6];0:[0,4,5,6];2:[4];17:[0,1,4,6];11:[0,1,2,4,5,6]","c5:bw=33,experts=[2,4,6]; c6:bw=29,experts=[4,6]; c19:bw=33,experts=[2,4,6]; c8:bw=29,experts=[1,4]; c3:bw=12,experts=[4]; c14:bw=15,experts=[4]; c1:bw=25,experts=[4,6]; c7:bw=10,experts=[2]; c9:bw=49,experts=[0,4,5,6]; c15:bw=32,experts=[4,5,6]; c13:bw=31,experts=[1,4,6]; c4:bw=10,experts=[4]; c10:bw=40,experts=[0,4,5,6]; c18:bw=34,experts=[4,5,6]; c12:bw=42,experts=[0,4,5,6]; c16:bw=35,experts=[4,5,6]; c0:bw=47,experts=[0,4,5,6]; c2:bw=10,experts=[4]; c17:bw=48,experts=[0,1,4,6]; c11:bw=66,experts=[0,1,2,4,5,6]","1.3449,2.1077,3.8253,2.3792,1.5166,3.9928,3.8456,3.2501,2.3440,3.0618,4.3033,3.4530,1.2915,3.2244,2.5953,2.2068,1.5429,2.6991,2.3449,2.4939"
29,2026-09-23 20:11:25,Ours,0.01,2.2347631515262094,32.92,32.92,29,55.5746,0:55.57,54.0844,0.2982,1.1897,1622.5911,27:02.59,20,"12,5,4,15,8,3,14,16,18,10,11,19,7,9,0,6,2,17,1,13",12:10;5:33;4:38;15:70;8:34;3:32;14:35;16:48;18:24;10:10;11:59;19:39;7:21;9:44;0:44;6:43;2:18;17:59;1:33;13:13,"12:[4];5:[4,5,6];4:[4,5,6];15:[0,1,2,4,5,6,7];8:[2,4,6];3:[4,5,6];14:[4,6,7];16:[0,4,5,6];18:[4,6];10:[4];11:[0,2,4,5,6];19:[1,4,6];7:[4,6];9:[0,4,5,6];0:[0,4,5,6];6:[0,4,5,6];2:[4];17:[0,1,4,5,6];1:[4,5,6];13:[4]","c12:bw=10,experts=[4]; c5:bw=33,experts=[4,5,6]; c4:bw=38,experts=[4,5,6]; c15:bw=70,experts=[0,1,2,4,5,6,7]; c8:bw=34,experts=[2,4,6]; c3:bw=32,experts=[4,5,6]; c14:bw=35,experts=[4,6,7]; c16:bw=48,experts=[0,4,5,6]; c18:bw=24,experts=[4,6]; c10:bw=10,experts=[4]; c11:bw=59,experts=[0,2,4,5,6]; c19:bw=39,experts=[1,4,6]; c7:bw=21,experts=[4,6]; c9:bw=44,experts=[0,4,5,6]; c0:bw=44,experts=[0,4,5,6]; c6:bw=43,experts=[0,4,5,6]; c2:bw=18,experts=[4]; c17:bw=59,experts=[0,1,4,5,6]; c1:bw=33,experts=[4,5,6]; c13:bw=13,experts=[4]","2.5995,1.3632,3.5087,3.1161,2.3817,1.5359,4.0489,2.2162,3.1938,1.2820,2.4798,3.8275,3.3099,2.3401,1.5566,2.1125,2.7082,2.3559,3.8512,4.2965"
30,2026-09-23 20:12:21,Ours,0.01,2.292327396411505,34.06,34.06,30,55.4307,0:55.43,53.97,0.3004,1.1543,1678.0406,27:58.04,20,"14,19,13,16,15,5,6,11,1,17,12,0,2,7,8,4,9,18,3,10",14:49;19:24;13:27;16:31;15:22;5:62;6:11;11:46;1:35;17:19;12:24;0:17;2:27;7:12;8:41;4:51;9:54;18:57;3:59;10:71,"14:[0,4,5,6];19:[4,6];13:[4,6];16:[4,5,6];15:[4,6];5:[0,1,2,4,5,6];6:[4];11:[1,4,5,6];1:[0,4,6];17:[4];12:[2,4];0:[1];2:[0,1];7:[4];8:[1,2,4,6];4:[0,2,4,5,6];9:[0,2,4,5,6];18:[0,2,4,5,6];3:[0,1,2,4,6];10:[0,1,2,3,4,5,6]","c14:bw=49,experts=[0,4,5,6]; c19:bw=24,experts=[4,6]; c13:bw=27,experts=[4,6]; c16:bw=31,experts=[4,5,6]; c15:bw=22,experts=[4,6]; c5:bw=62,experts=[0,1,2,4,5,6]; c6:bw=11,experts=[4]; c11:bw=46,experts=[1,4,5,6]; c1:bw=35,experts=[0,4,6]; c17:bw=19,experts=[4]; c12:bw=24,experts=[2,4]; c0:bw=17,experts=[1]; c2:bw=27,experts=[0,1]; c7:bw=12,experts=[4]; c8:bw=41,experts=[1,2,4,6]; c4:bw=51,experts=[0,2,4,5,6]; c9:bw=54,experts=[0,2,4,5,6]; c18:bw=57,experts=[0,2,4,5,6]; c3:bw=59,experts=[0,1,2,4,6]; c10:bw=71,experts=[0,1,2,3,4,5,6]","4.0750,3.8256,4.3226,2.1969,3.0641,1.3508,2.0990,2.4575,3.8520,2.3186,2.5874,1.5368,2.6870,3.3093,2.3992,3.4772,2.3532,3.2142,1.5384,1.3049"
31,2026-09-23 20:13:16,Ours,0.01,2.2597480730347312,34.07,34.07,31,55.6907,0:55.69,54.2258,0.2949,1.164,1733.7517,28:53.75,20,"1,6,11,9,19,4,7,14,15,18,10,5,17,3,13,0,16,8,2,12",1:30;6:29;11:29;9:45;19:40;4:19;7:63;14:61;15:55;18:58;10:33;5:62;17:35;3:24;13:32;0:47;16:36;8:33;2:15;12:35,"1:[4,5,6];6:[4,6];11:[4,6];9:[0,4,5,6];19:[2,4,5,6];4:[4];7:[0,1,2,4,5,6];14:[0,1,2,4,5,6];15:[0,2,4,5,6];18:[0,1,2,4,6];10:[4,5,6];5:[0,2,4,5,6,7];17:[2,4,7];3:[4,6];13:[4,5,6];0:[0,4,5,6];16:[1,4,6];8:[2,4,6];2:[2];12:[4,5,6]","c1:bw=30,experts=[4,5,6]; c6:bw=29,experts=[4,6]; c11:bw=29,experts=[4,6]; c9:bw=45,experts=[0,4,5,6]; c19:bw=40,experts=[2,4,5,6]; c4:bw=19,experts=[4]; c7:bw=63,experts=[0,1,2,4,5,6]; c14:bw=61,experts=[0,1,2,4,5,6]; c15:bw=55,experts=[0,2,4,5,6]; c18:bw=58,experts=[0,1,2,4,6]; c10:bw=33,experts=[4,5,6]; c5:bw=62,experts=[0,2,4,5,6,7]; c17:bw=35,experts=[2,4,7]; c3:bw=24,experts=[4,6]; c13:bw=32,experts=[4,5,6]; c0:bw=47,experts=[0,4,5,6]; c16:bw=36,experts=[1,4,6]; c8:bw=33,experts=[2,4,6]; c2:bw=15,experts=[2]; c12:bw=35,experts=[4,5,6]","3.8932,2.1326,2.4904,2.3564,3.8246,3.4851,3.3706,4.0818,3.0901,3.2996,1.2902,1.3537,2.3489,1.5224,4.3011,1.5502,2.2102,2.3666,2.6712,2.5870"
32,2026-09-23 20:14:12,Ours,0.01,2.255803638979064,35.15,35.15,32,55.5607,0:55.56,54.0454,0.31,1.203,1789.3311,29:49.33,20,"12,19,1,5,7,0,6,9,10,17,3,8,11,2,16,4,15,14,18,13",12:49;19:27;1:21;5:36;7:47;0:46;6:27;9:31;10:22;17:28;3:28;8:21;11:27;2:54;16:48;4:49;15:36;14:32;18:35;13:63,"12:[3,4,5,6];19:[3,7];1:[3,4];5:[3,4,6];7:[3,4,5,6];0:[3,4,6,7];6:[3,7];9:[3,4,6];10:[4,7];17:[3,4];3:[3,4];8:[3,4];11:[3,4];2:[3,4,5,6,7];16:[3,4,6,7];4:[3,4,5,6];15:[3,4,6];14:[3,4,6];18:[3,4,6];13:[0,3,4,5,6,7]","c12:bw=49,experts=[3,4,5,6]; c19:bw=27,experts=[3,7]; c1:bw=21,experts=[3,4]; c5:bw=36,experts=[3,4,6]; c7:bw=47,experts=[3,4,5,6]; c0:bw=46,experts=[3,4,6,7]; c6:bw=27,experts=[3,7]; c9:bw=31,experts=[3,4,6]; c10:bw=22,experts=[4,7]; c17:bw=28,experts=[3,4]; c3:bw=28,experts=[3,4]; c8:bw=21,experts=[3,4]; c11:bw=27,experts=[3,4]; c2:bw=54,experts=[3,4,5,6,7]; c16:bw=48,experts=[3,4,6,7]; c4:bw=49,experts=[3,4,5,6]; c15:bw=36,experts=[3,4,6]; c14:bw=32,experts=[3,4,6]; c18:bw=35,experts=[3,4,6]; c13:bw=63,experts=[0,3,4,5,6,7]","2.6183,3.8008,3.8699,1.3532,3.3210,1.5461,2.0810,2.3419,1.2838,2.3331,1.5252,2.3688,2.4686,2.7377,2.2182,3.5005,3.0808,4.0508,3.1989,4.3466"
33,2026-09-23 20:15:08,Ours,0.01,2.1864143303141486,35.14,35.15,32,55.9257,0:55.93,54.4549,0.3082,1.1564,1845.2786,30:45.28,20,"16,14,11,3,7,15,5,17,0,9,8,1,18,10,12,19,2,4,13,6",16:44;14:37;11:53;3:70;7:52;15:24;5:29;17:59;0:62;9:42;8:50;1:34;18:55;10:46;12:46;19:25;2:24;4:45;13:30;6:37,"16:[1,2,4,6];14:[1,4,6];11:[0,4,5,6,7];3:[0,1,2,4,5,6,7];7:[0,4,5,6,7];15:[4,6];5:[4,6];17:[0,2,4,5,6];0:[0,1,2,4,5,6];9:[0,4,5,6];8:[0,4,5,6,7];1:[4,6,7];18:[0,4,5,6,7];10:[2,4,5,6];12:[0,4,6,7];19:[0,4];2:[4,6];4:[2,4,6,7];13:[4,5,6];6:[4,5,6]","c16:bw=44,experts=[1,2,4,6]; c14:bw=37,experts=[1,4,6]; c11:bw=53,experts=[0,4,5,6,7]; c3:bw=70,experts=[0,1,2,4,5,6,7]; c7:bw=52,experts=[0,4,5,6,7]; c15:bw=24,experts=[4,6]; c5:bw=29,experts=[4,6]; c17:bw=59,experts=[0,2,4,5,6]; c0:bw=62,experts=[0,1,2,4,5,6]; c9:bw=42,experts=[0,4,5,6]; c8:bw=50,experts=[0,4,5,6,7]; c1:bw=34,experts=[4,6,7]; c18:bw=55,experts=[0,4,5,6,7]; c10:bw=46,experts=[2,4,5,6]; c12:bw=46,experts=[0,4,6,7]; c19:bw=25,experts=[0,4]; c2:bw=24,experts=[4,6]; c4:bw=45,experts=[2,4,6,7]; c13:bw=30,experts=[4,5,6]; c6:bw=37,experts=[4,5,6]","2.2320,4.0628,2.4982,1.5517,3.3619,3.0787,1.3506,2.3619,1.5588,2.3628,2.3816,3.9605,3.2295,1.3015,2.6117,3.8160,2.7154,3.5086,4.3300,2.1805"
34,2026-09-23 20:16:04,Ours,0.01,2.140444942643674,36.8,36.8,34,55.8334,0:55.83,54.3739,0.2959,1.1614,1901.1311,31:41.13,20,"10,14,18,9,16,8,13,6,11,3,15,0,12,7,2,5,19,4,1,17",10:26;14:66;18:29;9:68;16:54;8:42;13:57;6:48;11:52;3:72;15:10;0:22;12:24;7:32;2:54;5:60;19:50;4:46;1:46;17:16,"10:[4,6];14:[0,1,2,4,5,6];18:[4,6];9:[0,2,4,5,6,7];16:[0,1,4,5,6];8:[2,4,5,6];13:[0,1,4,5,6];6:[1,4,5,6];11:[1,2,4,5,6];3:[0,1,2,4,5,6,7];15:[4];0:[4,6];12:[1,4];7:[4,5,6];2:[0,2,4,5,6];5:[0,2,4,5,6,7];19:[0,2,4,5,6];4:[1,2,4,6];1:[0,4,5,6];17:[4]","c10:bw=26,experts=[4,6]; c14:bw=66,experts=[0,1,2,4,5,6]; c18:bw=29,experts=[4,6]; c9:bw=68,experts=[0,2,4,5,6,7]; c16:bw=54,experts=[0,1,4,5,6]; c8:bw=42,experts=[2,4,5,6]; c13:bw=57,experts=[0,1,4,5,6]; c6:bw=48,experts=[1,4,5,6]; c11:bw=52,experts=[1,2,4,5,6]; c3:bw=72,experts=[0,1,2,4,5,6,7]; c15:bw=10,experts=[4]; c0:bw=22,experts=[4,6]; c12:bw=24,experts=[1,4]; c7:bw=32,experts=[4,5,6]; c2:bw=54,experts=[0,2,4,5,6]; c5:bw=60,experts=[0,2,4,5,6,7]; c19:bw=50,experts=[0,2,4,5,6]; c4:bw=46,experts=[1,2,4,6]; c1:bw=46,experts=[0,4,5,6]; c17:bw=16,experts=[4]","1.2933,4.1197,3.2271,2.3820,2.2327,2.3734,4.3392,2.1294,2.4877,1.5447,3.0883,1.5494,2.6078,3.3371,2.7267,1.3552,3.8498,3.5025,3.8876,2.3402"
35,2026-09-23 20:17:00,Ours,0.01,2.1244715767734377,36.54,36.8,34,55.8433,0:55.84,54.3291,0.3111,1.2007,1956.9963,32:37.00,20,"10,19,8,12,5,0,13,4,7,3,15,1,14,17,2,16,9,6,11,18",10:57;19:22;8:50;12:22;5:41;0:20;13:48;4:33;7:48;3:24;15:47;1:31;14:20;17:32;2:46;16:10;9:27;6:44;11:69;18:51,"10:[0,2,4,5,6];19:[4,6];8:[0,2,4,5,6];12:[4,6];5:[2,4,5,6];0:[4,6];13:[1,2,4,6];4:[4,5,6];7:[1,4,5,6];3:[4,6];15:[0,4,5,6];1:[1,2,4];14:[4,6];17:[4,5,6];2:[0,4,5,6];16:[4];9:[1,4];6:[1,2,4,6];11:[0,1,2,4,5,6];18:[2,4,5,6,7]","c10:bw=57,experts=[0,2,4,5,6]; c19:bw=22,experts=[4,6]; c8:bw=50,experts=[0,2,4,5,6]; c12:bw=22,experts=[4,6]; c5:bw=41,experts=[2,4,5,6]; c0:bw=20,experts=[4,6]; c13:bw=48,experts=[1,2,4,6]; c4:bw=33,experts=[4,5,6]; c7:bw=48,experts=[1,4,5,6]; c3:bw=24,experts=[4,6]; c15:bw=47,experts=[0,4,5,6]; c1:bw=31,experts=[1,2,4]; c14:bw=20,experts=[4,6]; c17:bw=32,experts=[4,5,6]; c2:bw=46,experts=[0,4,5,6]; c16:bw=10,experts=[4]; c9:bw=27,experts=[1,4]; c6:bw=44,experts=[1,2,4,6]; c11:bw=69,experts=[0,1,2,4,5,6]; c18:bw=51,experts=[2,4,5,6,7]","1.3035,3.8384,2.3989,2.5872,1.3624,1.5532,4.3278,3.5004,3.3477,1.5385,3.1055,3.8795,4.0438,2.3472,2.7318,2.2117,2.3501,2.1469,2.5136,3.2410"
36,2026-09-23 20:17:55,Ours,0.01,2.1092335643920284,38.13,38.13,36,55.6676,0:55.67,54.1956,0.2989,1.1709,2012.6848,33:32.68,20,"10,8,1,18,7,6,2,3,15,14,19,4,13,12,11,9,17,5,0,16",10:56;8:51;1:10;18:11;7:27;6:43;2:50;3:60;15:68;14:18;19:48;4:74;13:47;12:35;11:33;9:37;17:49;5:49;0:36;16:10,"10:[0,2,4,5,6];8:[0,2,4,5,6];1:[4];18:[4];7:[4,6];6:[1,2,4,6];2:[0,1,2,4,6];3:[0,2,4,5,6,7];15:[0,1,2,4,5,6];14:[4];19:[1,2,4,6];4:[0,1,2,4,5,6,7];13:[2,4,5,6];12:[1,4,6];11:[4,5,6];9:[4,6,7];17:[0,4,5,6];5:[2,4,5,6];0:[4,5,6];16:[4]","c10:bw=56,experts=[0,2,4,5,6]; c8:bw=51,experts=[0,2,4,5,6]; c1:bw=10,experts=[4]; c18:bw=11,experts=[4]; c7:bw=27,experts=[4,6]; c6:bw=43,experts=[1,2,4,6]; c2:bw=50,experts=[0,1,2,4,6]; c3:bw=60,experts=[0,2,4,5,6,7]; c15:bw=68,experts=[0,1,2,4,5,6]; c14:bw=18,experts=[4]; c19:bw=48,experts=[1,2,4,6]; c4:bw=74,experts=[0,1,2,4,5,6,7]; c13:bw=47,experts=[2,4,5,6]; c12:bw=35,experts=[1,4,6]; c11:bw=33,experts=[4,5,6]; c9:bw=37,experts=[4,6,7]; c17:bw=49,experts=[0,4,5,6]; c5:bw=49,experts=[2,4,5,6]; c0:bw=36,experts=[4,5,6]; c16:bw=10,experts=[4]","1.3145,2.4139,3.8933,3.1898,3.3275,2.1147,2.7535,1.5338,3.1006,4.0097,3.8119,3.5336,4.3248,2.5932,2.4712,2.3503,2.3429,1.3618,1.5488,2.2058"
37,2026-09-23 20:18:51,Ours,0.01,2.0938586124833956,39.17,39.17,37,55.8416,0:55.84,54.3437,0.3064,1.1854,2068.5477,34:28.55,20,"7,11,15,17,9,1,3,10,19,6,2,12,5,4,0,18,14,13,16,8",7:42;11:63;15:51;17:56;9:40;1:18;3:36;10:58;19:42;6:65;2:36;12:49;5:39;4:39;0:54;18:10;14:28;13:12;16:31;8:10,"7:[0,4,5,6];11:[0,1,2,4,5,6];15:[0,4,5,6,7];17:[0,1,4,5,6];9:[4,5,6,7];1:[4];3:[4,5,6];10:[0,2,4,5,6];19:[0,4,5,6];6:[0,2,4,5,6,7];2:[0,4,6];12:[0,4,5,6];5:[4,5,6];4:[2,4,6];0:[0,2,4,5,6];18:[4];14:[4,7];13:[4];16:[4,5,6];8:[4]","c7:bw=42,experts=[0,4,5,6]; c11:bw=63,experts=[0,1,2,4,5,6]; c15:bw=51,experts=[0,4,5,6,7]; c17:bw=56,experts=[0,1,4,5,6]; c9:bw=40,experts=[4,5,6,7]; c1:bw=18,experts=[4]; c3:bw=36,experts=[4,5,6]; c10:bw=58,experts=[0,2,4,5,6]; c19:bw=42,experts=[0,4,5,6]; c6:bw=65,experts=[0,2,4,5,6,7]; c2:bw=36,experts=[0,4,6]; c12:bw=49,experts=[0,4,5,6]; c5:bw=39,experts=[4,5,6]; c4:bw=39,experts=[2,4,6]; c0:bw=54,experts=[0,2,4,5,6]; c18:bw=10,experts=[4]; c14:bw=28,experts=[4,7]; c13:bw=12,experts=[4]; c16:bw=31,experts=[4,5,6]; c8:bw=10,experts=[4]","3.3590,2.5059,3.1118,2.3768,2.3716,3.8692,1.5404,1.3059,3.8328,2.1220,2.7395,2.5951,1.3492,3.5182,1.5752,3.1989,4.1056,4.2996,2.2111,2.3559"
38,2026-09-23 20:19:47,Ours,0.01,2.1091324927140627,40.44,40.44,38,55.601,0:55.60,54.1227,0.2997,1.1728,2124.1684,35:24.17,20,"2,12,1,9,6,18,13,14,16,11,15,0,5,10,19,8,4,17,7,3",2:10;12:47;1:31;9:26;6:17;18:44;13:63;14:41;16:38;11:17;15:12;0:40;5:10;10:39;19:61;8:46;4:52;17:41;7:51;3:38,"2:[4];12:[2,4,5,6];1:[1,4,6];9:[4,6];6:[4];18:[0,4,5,6];13:[0,1,2,4,5,6];14:[0,4,5,6];16:[4,5,6];11:[4];15:[4];0:[0,4,5,6];5:[1];10:[1,3,4];19:[0,1,2,4,5,6];8:[1,2,4,6];4:[2,4,5,6,7];17:[0,4,5,6];7:[0,2,4,5,6];3:[4,5,6]","c2:bw=10,experts=[4]; c12:bw=47,experts=[2,4,5,6]; c1:bw=31,experts=[1,4,6]; c9:bw=26,experts=[4,6]; c6:bw=17,experts=[4]; c18:bw=44,experts=[0,4,5,6]; c13:bw=63,experts=[0,1,2,4,5,6]; c14:bw=41,experts=[0,4,5,6]; c16:bw=38,experts=[4,5,6]; c11:bw=17,experts=[4]; c15:bw=12,experts=[4]; c0:bw=40,experts=[0,4,5,6]; c5:bw=10,experts=[1]; c10:bw=39,experts=[1,3,4]; c19:bw=61,experts=[0,1,2,4,5,6]; c8:bw=46,experts=[1,2,4,6]; c4:bw=52,experts=[2,4,5,6,7]; c17:bw=41,experts=[0,4,5,6]; c7:bw=51,experts=[0,2,4,5,6]; c3:bw=38,experts=[4,5,6]","2.7128,2.6016,3.8637,2.3391,2.0995,3.2088,4.3451,4.0457,2.2138,2.4598,3.0495,1.5707,1.3354,1.2861,3.8345,2.4595,3.4986,2.3482,3.3202,1.5301"
39,2026-09-23 20:20:43,Ours,0.01,2.0608300206249246,40.44,40.44,38,55.6362,0:55.64,54.1561,0.2993,1.1786,2179.8282,36:19.83,20,"3,13,2,11,15,19,0,12,6,18,10,16,7,9,1,8,14,4,17,5",3:26;13:49;2:36;11:51;15:30;19:18;0:10;12:49;6:31;18:25;10:24;16:29;7:40;9:24;1:45;8:45;14:57;4:36;17:42;5:75,"3:[4,6];13:[2,4,5,6];2:[4,5,6];11:[0,2,4,5,6];15:[4,5,6];19:[4];0:[4];12:[0,4,5,6];6:[4,5,6];18:[1,4];10:[4,6];16:[4,6];7:[0,4,5,6];9:[4,6];1:[0,4,5,6];8:[0,4,5,6];14:[0,4,5,6,7];4:[4,5,6];17:[4,5,6,7];5:[0,1,2,4,5,6,7]","c3:bw=26,experts=[4,6]; c13:bw=49,experts=[2,4,5,6]; c2:bw=36,experts=[4,5,6]; c11:bw=51,experts=[0,2,4,5,6]; c15:bw=30,experts=[4,5,6]; c19:bw=18,experts=[4]; c0:bw=10,experts=[4]; c12:bw=49,experts=[0,4,5,6]; c6:bw=31,experts=[4,5,6]; c18:bw=25,experts=[1,4]; c10:bw=24,experts=[4,6]; c16:bw=29,experts=[4,6]; c7:bw=40,experts=[0,4,5,6]; c9:bw=24,experts=[4,6]; c1:bw=45,experts=[0,4,5,6]; c8:bw=45,experts=[0,4,5,6]; c14:bw=57,experts=[0,4,5,6,7]; c4:bw=36,experts=[4,5,6]; c17:bw=42,experts=[4,5,6,7]; c5:bw=75,experts=[0,1,2,4,5,6,7]","1.5361,4.3589,2.7316,2.4921,3.0947,3.7835,1.5379,2.5995,2.1092,3.1904,1.2789,2.2114,3.3200,2.3469,3.8871,2.3944,4.0611,3.4948,2.3550,1.3725"
40,2026-09-23 20:21:38,Ours,0.01,2.2053470588927775,39.43,40.44,38,55.6544,0:55.65,54.1772,0.3096,1.1615,2235.5032,37:15.50,20,"15,3,9,14,13,7,19,11,17,5,6,4,18,2,8,1,0,12,16,10",15:22;3:10;9:40;14:58;13:32;7:66;19:23;11:15;17:30;5:32;6:46;4:19;18:38;2:65;8:26;1:42;0:36;12:42;16:29;10:60,"15:[3,4];3:[3];9:[3,4,5,6];14:[0,3,4,5,6];13:[3,4,7];7:[0,1,3,4,5,6];19:[3,7];11:[3];17:[3,4,6];5:[3,4,6];6:[3,4,5,6];4:[3];18:[3,4,6];2:[0,3,4,5,6,7];8:[3,4];1:[3,4,5,6];0:[3,4,7];12:[3,4,5,6];16:[3,7];10:[0,2,4,5,6,7]","c15:bw=22,experts=[3,4]; c3:bw=10,experts=[3]; c9:bw=40,experts=[3,4,5,6]; c14:bw=58,experts=[0,3,4,5,6]; c13:bw=32,experts=[3,4,7]; c7:bw=66,experts=[0,1,3,4,5,6]; c19:bw=23,experts=[3,7]; c11:bw=15,experts=[3]; c17:bw=30,experts=[3,4,6]; c5:bw=32,experts=[3,4,6]; c6:bw=46,experts=[3,4,5,6]; c4:bw=19,experts=[3]; c18:bw=38,experts=[3,4,6]; c2:bw=65,experts=[0,3,4,5,6,7]; c8:bw=26,experts=[3,4]; c1:bw=42,experts=[3,4,5,6]; c0:bw=36,experts=[3,4,7]; c12:bw=42,experts=[3,4,5,6]; c16:bw=29,experts=[3,7]; c10:bw=60,experts=[0,2,4,5,6,7]","3.1203,1.5219,2.3769,4.1026,4.3162,3.3605,3.8021,2.4682,2.3516,1.3525,2.1114,3.4776,3.1861,2.7303,2.3568,3.8886,1.5555,2.5992,2.2039,1.2949"
