Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
42,2026-09-23 18:53:20,Ours,0.01,2.138721924281599,37.98,37.98,42,75.3139,1:15.31,62.4675,11.5473,1.2971,3166.4208,52:46.42,10,"5,1,3,9,6,0,7,4,8,2",5:185;1:179;3:177;9:186;6:125;0:54;7:73;4:200;8:154;2:147,"5:[0,2,4,6,7,8,9,10,12,14,18,21,22,23,24,25,26,28];1:[0,2,4,6,8,9,12,16,18,19,21,22,24,25,26,28,31];3:[0,2,4,6,8,9,10,11,12,16,18,19,24,25,26,28,30];9:[0,4,6,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28];6:[0,2,3,4,6,8,9,10,18,21,25,26];0:[2,4,6,8,26];7:[0,4,6,8,9,18,26];4:[0,4,5,6,7,8,9,10,12,14,16,18,19,21,22,23,24,25,26,28];8:[0,4,6,7,8,9,10,12,18,19,21,24,25,26,28];2:[0,4,6,8,9,10,12,18,19,22,24,25,26,28]","c5:bw=185,experts=[0,2,4,6,7,8,9,10,12,14,18,21,22,23,24,25,26,28]; c1:bw=179,experts=[0,2,4,6,8,9,12,16,18,19,21,22,24,25,26,28,31]; c3:bw=177,experts=[0,2,4,6,8,9,10,11,12,16,18,19,24,25,26,28,30]; c9:bw=186,experts=[0,4,6,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28]; c6:bw=125,experts=[0,2,3,4,6,8,9,10,18,21,25,26]; c0:bw=54,experts=[2,4,6,8,26]; c7:bw=73,experts=[0,4,6,8,9,18,26]; c4:bw=200,experts=[0,4,5,6,7,8,9,10,12,14,16,18,19,21,22,23,24,25,26,28]; c8:bw=154,experts=[0,4,6,7,8,9,10,12,18,19,21,24,25,26,28]; c2:bw=147,experts=[0,4,6,8,9,10,12,18,19,22,24,25,26,28]","7.5080,5.3842,6.2720,4.5070,8.0643,5.7931,5.6792,8.0952,6.4601,4.7043"
43,2026-09-23 18:54:35,Ours,0.01,2.1185693371453147,39.02,39.02,43,75.5247,1:15.52,62.3947,11.8323,1.2957,3241.9691,54:01.97,10,"5,1,2,8,9,7,4,6,3,0",5:194;1:213;2:186;8:165;9:116;7:77;4:126;6:44;3:237;0:78,"5:[0,4,5,6,8,9,10,12,14,16,18,19,21,22,23,24,25,26,28];1:[0,2,4,5,6,7,8,9,10,12,18,19,20,21,22,24,25,26,28,29,31];2:[1,2,4,5,6,8,9,12,14,16,19,21,22,25,26,27,28,31];8:[0,4,6,8,9,10,12,16,18,19,21,22,24,25,26,28];9:[0,4,6,8,9,10,18,21,25,26,28];7:[4,6,8,9,18,20,26];4:[0,2,4,6,8,9,10,12,18,26,28,31];6:[4,6,20,26];3:[0,1,4,5,6,7,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28,31];0:[4,6,8,9,18,26,28]","c5:bw=194,experts=[0,4,5,6,8,9,10,12,14,16,18,19,21,22,23,24,25,26,28]; c1:bw=213,experts=[0,2,4,5,6,7,8,9,10,12,18,19,20,21,22,24,25,26,28,29,31]; c2:bw=186,experts=[1,2,4,5,6,8,9,12,14,16,19,21,22,25,26,27,28,31]; c8:bw=165,experts=[0,4,6,8,9,10,12,16,18,19,21,22,24,25,26,28]; c9:bw=116,experts=[0,4,6,8,9,10,18,21,25,26,28]; c7:bw=77,experts=[4,6,8,9,18,20,26]; c4:bw=126,experts=[0,2,4,6,8,9,10,12,18,26,28,31]; c6:bw=44,experts=[4,6,20,26]; c3:bw=237,experts=[0,1,4,5,6,7,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28,31]; c0:bw=78,experts=[4,6,8,9,18,26,28]","7.4833,5.3856,4.7525,6.5113,4.4975,5.7055,8.1002,7.9437,6.2422,5.7729"
44,2026-09-23 18:55:51,Ours,0.01,2.104869181174098,40.25,40.25,44,75.8725,1:15.87,62.4124,12.1562,1.3018,3317.866,55:17.87,10,"0,3,4,2,7,5,6,9,8,1",0:244;3:171;4:105;2:134;7:275;5:88;6:75;9:136;8:126;1:163,"0:[0,1,4,5,6,7,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28,30,31];3:[0,4,5,6,7,8,9,10,12,14,18,19,21,24,25,26,28];4:[0,4,6,8,9,12,18,21,24,26];2:[0,4,6,7,8,9,10,12,14,18,25,26,28];7:[0,1,2,4,5,6,7,8,9,10,11,12,13,14,16,18,19,21,22,23,24,25,26,28,29,30,31];5:[0,4,6,8,9,21,26,28];6:[0,4,6,8,9,12,26];9:[0,2,4,6,8,9,10,18,19,22,25,26,31];8:[0,4,6,8,9,10,12,18,22,25,26,28];1:[0,2,4,5,6,8,9,16,19,21,22,24,25,26,27,31]","c0:bw=244,experts=[0,1,4,5,6,7,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28,30,31]; c3:bw=171,experts=[0,4,5,6,7,8,9,10,12,14,18,19,21,24,25,26,28]; c4:bw=105,experts=[0,4,6,8,9,12,18,21,24,26]; c2:bw=134,experts=[0,4,6,7,8,9,10,12,14,18,25,26,28]; c7:bw=275,experts=[0,1,2,4,5,6,7,8,9,10,11,12,13,14,16,18,19,21,22,23,24,25,26,28,29,30,31]; c5:bw=88,experts=[0,4,6,8,9,21,26,28]; c6:bw=75,experts=[0,4,6,8,9,12,26]; c9:bw=136,experts=[0,2,4,6,8,9,10,18,19,22,25,26,31]; c8:bw=126,experts=[0,4,6,8,9,10,12,18,22,25,26,28]; c1:bw=163,experts=[0,2,4,5,6,8,9,16,19,21,22,24,25,26,27,31]","5.7865,6.2761,8.1330,4.7793,5.7393,7.5202,7.9727,4.4804,6.3986,5.3264"
45,2026-09-23 18:57:07,Ours,0.01,2.0870269296442028,40.73,40.73,45,76.0053,1:16.01,62.1911,12.5095,1.3026,3393.8954,56:33.90,10,"8,0,3,4,7,2,9,6,5,1",8:201;0:131;3:245;4:235;7:131;2:180;9:91;6:14;5:163;1:204,"8:[0,2,4,6,8,9,10,12,13,14,16,18,19,21,25,26,27,28,30,31];0:[0,4,6,8,9,10,12,18,19,24,25,26,28];3:[0,2,4,5,6,8,9,10,11,12,13,14,15,16,18,19,21,22,23,25,26,28,29,30];4:[0,1,4,5,6,7,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28,30];7:[0,4,6,8,9,10,12,14,18,19,25,26,28];2:[0,2,4,6,8,9,10,13,14,15,18,21,25,26,27,28,30,31];9:[0,4,6,8,9,12,18,26,28];6:[4];5:[0,4,6,8,9,10,12,16,18,19,21,22,24,25,26,28];1:[0,4,5,6,7,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28]","c8:bw=201,experts=[0,2,4,6,8,9,10,12,13,14,16,18,19,21,25,26,27,28,30,31]; c0:bw=131,experts=[0,4,6,8,9,10,12,18,19,24,25,26,28]; c3:bw=245,experts=[0,2,4,5,6,8,9,10,11,12,13,14,15,16,18,19,21,22,23,25,26,28,29,30]; c4:bw=235,experts=[0,1,4,5,6,7,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28,30]; c7:bw=131,experts=[0,4,6,8,9,10,12,14,18,19,25,26,28]; c2:bw=180,experts=[0,2,4,6,8,9,10,13,14,15,18,21,25,26,27,28,30,31]; c9:bw=91,experts=[0,4,6,8,9,12,18,26,28]; c6:bw=14,experts=[4]; c5:bw=163,experts=[0,4,6,8,9,10,12,16,18,19,21,22,24,25,26,28]; c1:bw=204,experts=[0,4,5,6,7,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28]","6.4441,5.7675,6.2642,8.1313,5.7040,4.7407,4.4757,7.8946,7.4527,5.3164"
46,2026-09-23 18:58:23,Ours,0.01,2.0776846982595103,40.44,40.73,45,75.9709,1:15.97,62.4861,12.1818,1.3009,3469.8901,57:49.89,10,"9,3,6,1,4,5,2,8,0,7",9:134;3:98;6:141;1:149;4:234;5:150;2:208;8:142;0:201;7:103,"9:[0,2,4,6,8,9,10,18,21,24,25,26,31];3:[0,4,6,8,9,12,18,26,28];6:[0,2,4,6,8,10,11,13,15,18,21,26,28,31];1:[0,4,6,8,9,10,12,14,18,22,24,25,26,28];4:[0,2,4,5,6,7,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28,31];5:[0,4,6,8,9,10,12,14,18,20,21,24,25,26,28];2:[0,4,5,6,7,8,9,10,12,14,16,18,19,21,22,23,24,25,26,28];8:[0,4,6,7,8,9,10,12,14,18,19,25,26,28];0:[0,4,5,6,7,8,9,10,12,14,18,19,21,22,23,24,25,26,28,29];7:[0,4,6,8,9,10,12,18,26,28]","c9:bw=134,experts=[0,2,4,6,8,9,10,18,21,24,25,26,31]; c3:bw=98,experts=[0,4,6,8,9,12,18,26,28]; c6:bw=141,experts=[0,2,4,6,8,10,11,13,15,18,21,26,28,31]; c1:bw=149,experts=[0,4,6,8,9,10,12,14,18,22,24,25,26,28]; c4:bw=234,experts=[0,2,4,5,6,7,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28,31]; c5:bw=150,experts=[0,4,6,8,9,10,12,14,18,20,21,24,25,26,28]; c2:bw=208,experts=[0,4,5,6,7,8,9,10,12,14,16,18,19,21,22,23,24,25,26,28]; c8:bw=142,experts=[0,4,6,7,8,9,10,12,14,18,19,25,26,28]; c0:bw=201,experts=[0,4,5,6,7,8,9,10,12,14,18,19,21,22,23,24,25,26,28,29]; c7:bw=103,experts=[0,4,6,8,9,10,12,18,26,28]","4.4914,6.2786,7.9682,5.3771,8.1831,7.5310,4.7686,6.4703,5.7343,5.6835"
47,2026-09-23 18:59:41,Ours,0.01,2.0586495785764902,41.62,41.62,47,78.1045,1:18.10,64.5397,12.2578,1.3019,3548.0192,59:08.02,10,"5,6,7,9,8,3,4,0,1,2",5:189;6:82;7:195;9:63;8:144;3:255;4:35;0:167;1:111;2:199,"5:[0,1,2,4,6,8,9,10,12,18,19,21,24,25,26,27,30,31];6:[4,6,8,9,12,18,26,28];7:[0,2,4,6,8,9,10,12,13,14,16,18,19,21,22,24,25,26,31];9:[4,6,8,9,18,26];8:[0,2,4,5,6,8,9,10,14,19,20,21,25,26];3:[0,2,3,4,5,6,8,9,10,11,12,13,14,18,19,21,22,23,24,25,26,27,28,29,30];4:[4,6,20];0:[0,4,6,8,9,10,12,16,18,19,21,24,25,26,28,31];1:[0,4,6,8,9,10,12,18,25,26,28];2:[0,2,4,6,8,9,10,12,13,18,19,20,21,25,26,27,28,30,31]","c5:bw=189,experts=[0,1,2,4,6,8,9,10,12,18,19,21,24,25,26,27,30,31]; c6:bw=82,experts=[4,6,8,9,12,18,26,28]; c7:bw=195,experts=[0,2,4,6,8,9,10,12,13,14,16,18,19,21,22,24,25,26,31]; c9:bw=63,experts=[4,6,8,9,18,26]; c8:bw=144,experts=[0,2,4,5,6,8,9,10,14,19,20,21,25,26]; c3:bw=255,experts=[0,2,3,4,5,6,8,9,10,11,12,13,14,18,19,21,22,23,24,25,26,27,28,29,30]; c4:bw=35,experts=[4,6,20]; c0:bw=167,experts=[0,4,6,8,9,10,12,16,18,19,21,24,25,26,28,31]; c1:bw=111,experts=[0,4,6,8,9,10,12,18,25,26,28]; c2:bw=199,experts=[0,2,4,6,8,9,10,12,13,18,19,20,21,25,26,27,28,30,31]","7.6420,8.0811,5.9843,5.6760,6.8738,6.3392,8.0669,5.7704,5.3738,4.7322"
48,2026-09-23 19:00:57,Ours,0.01,2.040437680339404,42.28,42.28,48,76.1752,1:16.18,62.1792,12.6827,1.3112,3624.2197,1:00:24.22,10,"1,8,4,2,9,6,5,7,0,3",1:182;8:183;4:246;2:207;9:192;6:165;5:202;7:229;0:57;3:67,"1:[0,4,6,7,8,9,10,12,14,16,18,19,21,22,24,25,26,28];8:[0,2,4,6,8,9,10,12,16,18,19,22,24,25,26,28,30,31];4:[0,1,4,5,6,7,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28,30,31];2:[0,2,4,6,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28];9:[0,4,5,6,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28];6:[0,4,6,7,8,9,10,12,14,18,19,21,24,25,26,28];5:[0,4,5,6,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28,31];7:[0,4,5,6,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28,30,31];0:[4,15,17,20,27];3:[4,6,8,9,18,26]","c1:bw=182,experts=[0,4,6,7,8,9,10,12,14,16,18,19,21,22,24,25,26,28]; c8:bw=183,experts=[0,2,4,6,8,9,10,12,16,18,19,22,24,25,26,28,30,31]; c4:bw=246,experts=[0,1,4,5,6,7,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28,30,31]; c2:bw=207,experts=[0,2,4,6,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28]; c9:bw=192,experts=[0,4,5,6,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28]; c6:bw=165,experts=[0,4,6,7,8,9,10,12,14,18,19,21,24,25,26,28]; c5:bw=202,experts=[0,4,5,6,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28,31]; c7:bw=229,experts=[0,4,5,6,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28,30,31]; c0:bw=57,experts=[4,15,17,20,27]; c3:bw=67,experts=[4,6,8,9,18,26]","5.3538,6.4332,8.0852,4.7819,4.4920,7.9734,7.4557,5.6640,5.7259,6.2141"
49,2026-09-23 19:02:13,Ours,0.01,2.028965471384024,42.7,42.7,49,75.8902,1:15.89,62.4407,12.1277,1.3197,3700.1349,1:01:40.13,10,"4,3,8,0,2,5,6,7,9,1",4:176;3:116;8:96;0:72;2:214;5:205;6:46;7:162;9:194;1:198,"4:[0,4,6,8,9,10,12,14,16,18,19,21,22,24,25,26,28];3:[0,2,4,6,8,21,23,25,26,28,30];8:[0,2,4,6,8,14,26,28,31];0:[0,2,4,6,8,26,31];2:[0,2,4,5,6,7,8,9,10,11,12,13,18,20,21,24,25,26,28,29,31];5:[0,1,2,4,6,8,9,10,12,13,16,18,20,21,24,25,26,28,29,31];6:[4,6,8,26];7:[0,2,4,5,6,8,9,10,12,18,19,22,25,26,28,31];9:[0,4,5,6,8,9,10,12,14,16,18,19,21,22,24,25,26,28,31];1:[0,2,4,6,8,9,10,12,14,16,18,19,21,22,24,25,26,28,31]","c4:bw=176,experts=[0,4,6,8,9,10,12,14,16,18,19,21,22,24,25,26,28]; c3:bw=116,experts=[0,2,4,6,8,21,23,25,26,28,30]; c8:bw=96,experts=[0,2,4,6,8,14,26,28,31]; c0:bw=72,experts=[0,2,4,6,8,26,31]; c2:bw=214,experts=[0,2,4,5,6,7,8,9,10,11,12,13,18,20,21,24,25,26,28,29,31]; c5:bw=205,experts=[0,1,2,4,6,8,9,10,12,13,16,18,20,21,24,25,26,28,29,31]; c6:bw=46,experts=[4,6,8,26]; c7:bw=162,experts=[0,2,4,5,6,8,9,10,12,18,19,22,25,26,28,31]; c9:bw=194,experts=[0,4,5,6,8,9,10,12,14,16,18,19,21,22,24,25,26,28,31]; c1:bw=198,experts=[0,2,4,6,8,9,10,12,14,16,18,19,21,22,24,25,26,28,31]","8.1561,6.3098,6.5092,5.7602,4.7301,7.5024,7.9667,5.6816,4.5009,5.3237"
50,2026-09-23 19:03:29,Ours,0.01,2.0177197576529444,43.45,43.45,50,75.5339,1:15.53,62.2512,11.9785,1.3021,3775.6946,1:02:55.69,10,"8,4,7,6,2,1,3,0,9,5",8:118;4:28;7:126;6:249;2:232;1:236;3:142;0:106;9:99;5:114,"8:[2,4,6,8,10,12,18,24,25,26,30];4:[4,27];7:[2,4,6,7,8,9,12,18,21,24,26,28];6:[0,2,4,5,6,7,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28,29,31];2:[0,1,4,5,6,7,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28,31];1:[0,2,4,5,6,7,8,9,10,11,12,13,14,18,19,21,22,23,24,25,26,28,29];3:[0,4,6,8,9,10,12,14,18,22,24,25,26,28];0:[0,4,6,8,9,10,12,18,26,28];9:[2,4,6,8,16,19,21,26,31];5:[2,4,6,8,9,12,18,21,25,26,28]","c8:bw=118,experts=[2,4,6,8,10,12,18,24,25,26,30]; c4:bw=28,experts=[4,27]; c7:bw=126,experts=[2,4,6,7,8,9,12,18,21,24,26,28]; c6:bw=249,experts=[0,2,4,5,6,7,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28,29,31]; c2:bw=232,experts=[0,1,4,5,6,7,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28,31]; c1:bw=236,experts=[0,2,4,5,6,7,8,9,10,11,12,13,14,18,19,21,22,23,24,25,26,28,29]; c3:bw=142,experts=[0,4,6,8,9,10,12,14,18,22,24,25,26,28]; c0:bw=106,experts=[0,4,6,8,9,10,12,18,26,28]; c9:bw=99,experts=[2,4,6,8,16,19,21,26,31]; c5:bw=114,experts=[2,4,6,8,9,12,18,21,25,26,28]","6.4983,8.0517,5.6970,8.0002,4.7607,5.3160,6.2492,5.7707,4.4580,7.4494"
51,2026-09-23 19:04:44,Ours,0.01,2.0040836129034596,43.22,43.45,50,75.4324,1:15.43,62.4541,11.6692,1.3071,3851.1527,1:04:11.15,10,"5,0,1,2,8,6,9,3,4,7",5:173;0:195;1:77;2:73;8:168;6:191;9:66;3:203;4:40;7:99,"5:[0,4,6,8,9,10,12,14,16,18,19,21,22,24,25,26,28];0:[0,2,4,6,7,8,9,10,11,12,14,18,19,21,24,25,26,28,31];1:[2,4,6,8,21,25,26];2:[4,6,8,9,12,18,26];8:[0,2,4,6,8,9,10,13,14,18,19,21,25,26,28,31];6:[2,4,6,7,8,9,10,12,13,15,18,19,21,25,26,27,28,30,31];9:[4,6,8,9,26,27];3:[0,2,4,5,6,7,8,9,10,11,12,14,18,19,21,24,25,26,28,29];4:[4,6,9,26];7:[0,4,6,8,9,12,18,26,28]","c5:bw=173,experts=[0,4,6,8,9,10,12,14,16,18,19,21,22,24,25,26,28]; c0:bw=195,experts=[0,2,4,6,7,8,9,10,11,12,14,18,19,21,24,25,26,28,31]; c1:bw=77,experts=[2,4,6,8,21,25,26]; c2:bw=73,experts=[4,6,8,9,12,18,26]; c8:bw=168,experts=[0,2,4,6,8,9,10,13,14,18,19,21,25,26,28,31]; c6:bw=191,experts=[2,4,6,7,8,9,10,12,13,15,18,19,21,25,26,27,28,30,31]; c9:bw=66,experts=[4,6,8,9,26,27]; c3:bw=203,experts=[0,2,4,5,6,7,8,9,10,11,12,14,18,19,21,24,25,26,28,29]; c4:bw=40,experts=[4,6,9,26]; c7:bw=99,experts=[0,4,6,8,9,12,18,26,28]","7.5072,5.8125,5.3617,4.7327,6.5785,7.9919,4.4935,6.2654,8.0510,5.6596"
52,2026-09-23 19:05:58,Ours,0.01,1.984972151549781,44.41,44.41,52,74.0383,1:14.04,62.4077,10.3249,1.3037,3925.2179,1:05:25.22,10,"0,8,5,7,1,4,9,6,2,3",0:169;8:64;5:89;7:125;1:148;4:122;9:112;6:186;2:107;3:157,"0:[0,4,6,8,9,10,12,14,16,18,21,22,24,25,26,28];8:[2,4,6,8,21,26];5:[0,4,6,8,9,18,26,31];7:[0,2,4,6,8,10,12,18,21,22,26,28];1:[0,4,6,8,9,10,12,14,18,21,24,25,26,28];4:[4,6,8,9,10,12,18,21,24,25,26,28];9:[4,6,8,9,10,12,18,24,25,26,28];6:[0,4,5,6,8,9,10,12,14,16,18,19,21,22,24,25,26,28];2:[4,6,8,9,10,18,24,25,26,28];3:[0,4,6,8,9,10,12,16,18,21,22,25,26,28,31]","c0:bw=169,experts=[0,4,6,8,9,10,12,14,16,18,21,22,24,25,26,28]; c8:bw=64,experts=[2,4,6,8,21,26]; c5:bw=89,experts=[0,4,6,8,9,18,26,31]; c7:bw=125,experts=[0,2,4,6,8,10,12,18,21,22,26,28]; c1:bw=148,experts=[0,4,6,8,9,10,12,14,18,21,24,25,26,28]; c4:bw=122,experts=[4,6,8,9,10,12,18,21,24,25,26,28]; c9:bw=112,experts=[4,6,8,9,10,12,18,24,25,26,28]; c6:bw=186,experts=[0,4,5,6,8,9,10,12,14,16,18,19,21,22,24,25,26,28]; c2:bw=107,experts=[4,6,8,9,10,18,24,25,26,28]; c3:bw=157,experts=[0,4,6,8,9,10,12,16,18,21,22,25,26,28,31]","5.7947,6.4867,7.5166,5.7146,5.3680,8.1197,4.4929,7.9182,4.7554,6.2408"
53,2026-09-23 19:07:14,Ours,0.01,1.9690507103865174,45.11,45.11,53,75.475,1:15.47,62.3097,11.8524,1.3106,4000.7192,1:06:40.72,10,"8,4,5,1,3,9,6,7,0,2",8:79;4:103;5:161;1:215;3:173;9:224;6:131;7:160;0:141;2:189,"8:[4,6,8,9,18,26,28];4:[4,6,8,9,12,18,24,25,26,28];5:[0,4,6,8,9,10,12,14,16,18,21,22,24,25,26,28];1:[0,2,4,6,8,9,10,12,13,14,16,18,19,21,22,24,25,26,28,30,31];3:[0,2,4,5,6,8,9,12,16,18,19,21,22,23,24,26,28];9:[0,2,4,5,6,8,9,10,11,12,13,16,18,19,21,22,24,25,26,28,30,31];6:[0,2,4,6,7,8,9,10,12,18,26,28,29];7:[0,2,4,5,6,8,9,10,12,18,21,22,24,26,28,31];0:[0,2,4,6,8,9,10,13,16,21,25,26,30,31];2:[0,4,6,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28]","c8:bw=79,experts=[4,6,8,9,18,26,28]; c4:bw=103,experts=[4,6,8,9,12,18,24,25,26,28]; c5:bw=161,experts=[0,4,6,8,9,10,12,14,16,18,21,22,24,25,26,28]; c1:bw=215,experts=[0,2,4,6,8,9,10,12,13,14,16,18,19,21,22,24,25,26,28,30,31]; c3:bw=173,experts=[0,2,4,5,6,8,9,12,16,18,19,21,22,23,24,26,28]; c9:bw=224,experts=[0,2,4,5,6,8,9,10,11,12,13,16,18,19,21,22,24,25,26,28,30,31]; c6:bw=131,experts=[0,2,4,6,7,8,9,10,12,18,26,28,29]; c7:bw=160,experts=[0,2,4,5,6,8,9,10,12,18,21,22,24,26,28,31]; c0:bw=141,experts=[0,2,4,6,8,9,10,13,16,21,25,26,30,31]; c2:bw=189,experts=[0,4,6,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28]","6.4905,8.0922,7.5064,5.3834,6.2279,4.5112,7.9493,5.6752,5.7283,4.7453"
54,2026-09-23 19:08:29,Ours,0.01,1.958633598646059,45.2,45.2,54,75.2075,1:15.21,62.4556,11.4638,1.2861,4075.9542,1:07:55.95,10,"2,1,8,7,3,0,6,5,9,4",2:30;1:193;8:203;7:223;3:111;0:135;6:198;5:10;9:185;4:116,"2:[4,6,26];1:[0,2,4,5,6,7,8,9,10,11,12,14,18,21,22,24,25,26,28];8:[0,4,5,6,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28,31];7:[0,1,4,5,6,7,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28,31];3:[4,6,8,9,10,12,18,21,24,26,28];0:[0,2,4,6,8,9,10,12,18,21,22,26,28];6:[0,2,4,6,8,9,10,12,13,14,18,19,20,21,24,25,26,28,31];5:[4];9:[0,4,5,6,7,8,9,10,11,12,14,18,19,21,24,25,26,28];4:[2,4,6,8,9,10,13,18,21,26,31]","c2:bw=30,experts=[4,6,26]; c1:bw=193,experts=[0,2,4,5,6,7,8,9,10,11,12,14,18,21,22,24,25,26,28]; c8:bw=203,experts=[0,4,5,6,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28,31]; c7:bw=223,experts=[0,1,4,5,6,7,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28,31]; c3:bw=111,experts=[4,6,8,9,10,12,18,21,24,26,28]; c0:bw=135,experts=[0,2,4,6,8,9,10,12,18,21,22,26,28]; c6:bw=198,experts=[0,2,4,6,8,9,10,12,13,14,18,19,20,21,24,25,26,28,31]; c5:bw=10,experts=[4]; c9:bw=185,experts=[0,4,5,6,7,8,9,10,11,12,14,18,19,21,24,25,26,28]; c4:bw=116,experts=[2,4,6,8,9,10,13,18,21,26,31]","4.7641,5.3859,6.5204,5.6980,6.2821,5.7905,8.0142,7.4617,4.4974,8.0413"
55,2026-09-23 19:09:45,Ours,0.01,1.9443219194379924,45.63,45.63,55,76.3129,1:16.31,62.394,12.6291,1.2875,4152.2958,1:09:12.30,10,"7,2,4,3,8,5,1,6,0,9",7:199;2:150;4:53;3:192;8:50;5:194;1:220;6:154;0:101;9:228,"7:[2,4,6,7,8,9,10,11,12,13,17,18,21,23,24,25,26,27,28];2:[0,4,6,8,9,10,12,16,18,21,24,25,26,28,31];4:[2,4,6,26,28];3:[0,4,5,6,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28];8:[4,6,8,9,26];5:[0,1,2,4,6,7,8,9,10,11,12,14,18,21,24,25,26,28,31];1:[0,1,2,4,6,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28,30,31];6:[0,4,6,8,9,10,12,14,18,21,22,24,25,26,28];0:[0,4,6,8,9,12,18,25,26,28];9:[0,2,4,6,8,9,10,12,13,15,16,18,19,20,21,22,25,26,27,28,30,31]","c7:bw=199,experts=[2,4,6,7,8,9,10,11,12,13,17,18,21,23,24,25,26,27,28]; c2:bw=150,experts=[0,4,6,8,9,10,12,16,18,21,24,25,26,28,31]; c4:bw=53,experts=[2,4,6,26,28]; c3:bw=192,experts=[0,4,5,6,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28]; c8:bw=50,experts=[4,6,8,9,26]; c5:bw=194,experts=[0,1,2,4,6,7,8,9,10,11,12,14,18,21,24,25,26,28,31]; c1:bw=220,experts=[0,1,2,4,6,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28,30,31]; c6:bw=154,experts=[0,4,6,8,9,10,12,14,18,21,22,24,25,26,28]; c0:bw=101,experts=[0,4,6,8,9,12,18,25,26,28]; c9:bw=228,experts=[0,2,4,6,8,9,10,12,13,15,16,18,19,20,21,22,25,26,27,28,30,31]","5.7096,4.7531,8.1082,6.2905,6.4799,7.4778,5.3751,7.9447,5.7313,4.5240"
