Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
23,2026-09-24 10:46:11,Ours,0.01,1.968034903355867,44.91,44.91,23,62.7915,1:02.79,61.2846,0.1646,1.3408,1390.9362,23:10.94,10,"5,7,4,6,9,8,3,1,2,0",5:98;7:28;4:106;6:19;9:95;8:66;3:29;1:117;2:61;0:21,"5:[0,1,2,4,5,6,10,13,14];7:[4,6];4:[0,1,2,4,5,6,10,12,13,14];6:[4];9:[0,1,2,4,5,6,10,13,14];8:[0,1,4,5,6,13];3:[4,6];1:[0,1,2,4,5,6,10,12,13,14,15];2:[0,1,2,4,6,13];0:[4,6]","c5:bw=98,experts=[0,1,2,4,5,6,10,13,14]; c7:bw=28,experts=[4,6]; c4:bw=106,experts=[0,1,2,4,5,6,10,12,13,14]; c6:bw=19,experts=[4]; c9:bw=95,experts=[0,1,2,4,5,6,10,13,14]; c8:bw=66,experts=[0,1,4,5,6,13]; c3:bw=29,experts=[4,6]; c1:bw=117,experts=[0,1,2,4,5,6,10,12,13,14,15]; c2:bw=61,experts=[0,1,2,4,6,13]; c0:bw=21,experts=[4,6]","7.5215,5.6676,8.1600,7.9061,4.1967,6.3822,6.1974,5.2039,4.4771,5.5719"
24,2026-09-24 10:47:14,Ours,0.01,1.9569943394173037,45.77,45.77,24,62.8061,1:02.81,61.3319,0.1697,1.2976,1453.7596,24:13.76,10,"6,4,7,9,2,1,5,8,3,0",6:57;4:24;7:10;9:94;2:81;1:10;5:46;8:34;3:10;0:59,"6:[0,1,4,6,13];4:[4,6];7:[4];9:[0,1,2,4,6,11,12,13,14];2:[0,1,4,5,6,10,11,13];1:[11];5:[0,4,6,13];8:[4,6,13];3:[4];0:[0,1,4,6,13]","c6:bw=57,experts=[0,1,4,6,13]; c4:bw=24,experts=[4,6]; c7:bw=10,experts=[4]; c9:bw=94,experts=[0,1,2,4,6,11,12,13,14]; c2:bw=81,experts=[0,1,4,5,6,10,11,13]; c1:bw=10,experts=[11]; c5:bw=46,experts=[0,4,6,13]; c8:bw=34,experts=[4,6,13]; c3:bw=10,experts=[4]; c0:bw=59,experts=[0,1,4,6,13]","8.0550,8.1959,5.4634,4.1858,4.4798,5.2448,7.7178,6.4513,6.0558,5.4824"
25,2026-09-24 10:48:17,Ours,0.01,1.9205567644763804,47.39,47.39,25,62.851,1:02.85,61.4125,0.1734,1.2636,1516.6281,25:16.63,10,"9,6,4,3,5,1,8,2,0,7",9:76;6:30;4:110;3:26;5:120;1:92;8:103;2:24;0:106;7:75,"9:[0,1,2,4,6,13,14];6:[4,6,13];4:[0,1,2,4,5,6,10,11,12,13,14];3:[4,6];5:[0,1,2,4,5,6,10,11,12,13,14,15];1:[0,1,2,4,5,6,10,13,14];8:[0,1,2,4,5,6,10,12,13,14];2:[4,6];0:[0,1,2,4,5,6,10,12,13,15];7:[0,1,2,4,6,10,13]","c9:bw=76,experts=[0,1,2,4,6,13,14]; c6:bw=30,experts=[4,6,13]; c4:bw=110,experts=[0,1,2,4,5,6,10,11,12,13,14]; c3:bw=26,experts=[4,6]; c5:bw=120,experts=[0,1,2,4,5,6,10,11,12,13,14,15]; c1:bw=92,experts=[0,1,2,4,5,6,10,13,14]; c8:bw=103,experts=[0,1,2,4,5,6,10,12,13,14]; c2:bw=24,experts=[4,6]; c0:bw=106,experts=[0,1,2,4,5,6,10,12,13,15]; c7:bw=75,experts=[0,1,2,4,6,10,13]","4.1263,7.9348,8.3754,6.3643,7.8318,5.5835,6.2433,4.2361,5.4260,5.2909"
26,2026-09-24 10:49:20,Ours,0.01,1.8949100990124397,47.59,47.59,26,63.3233,1:03.32,61.8016,0.1726,1.3474,1579.9701,26:19.97,10,"3,6,9,7,1,5,2,8,0,4",3:84;6:63;9:95;7:59;1:63;5:39;2:56;8:101;0:20;4:90,"3:[0,1,2,4,5,6,13,14];6:[0,1,4,6,8,13];9:[0,1,2,4,5,6,10,13,14];7:[0,1,4,6,13];1:[0,1,4,6,12,13];5:[4,6,13];2:[4,5,6,10,13];8:[0,1,2,4,5,6,10,12,13,14];0:[4,6];4:[0,1,2,4,5,6,10,12,13]","c3:bw=84,experts=[0,1,2,4,5,6,13,14]; c6:bw=63,experts=[0,1,4,6,8,13]; c9:bw=95,experts=[0,1,2,4,5,6,10,13,14]; c7:bw=59,experts=[0,1,4,6,13]; c1:bw=63,experts=[0,1,4,6,12,13]; c5:bw=39,experts=[4,6,13]; c2:bw=56,experts=[4,5,6,10,13]; c8:bw=101,experts=[0,1,2,4,5,6,10,12,13,14]; c0:bw=20,experts=[4,6]; c4:bw=90,experts=[0,1,2,4,5,6,10,12,13]","5.9236,8.2765,4.1958,5.5757,5.1561,7.4804,4.5078,6.5450,5.8790,8.2616"
27,2026-09-24 10:50:24,Ours,0.01,1.8748291163381068,47.54,47.59,26,63.5315,1:03.53,62.0013,0.1629,1.3659,1643.5195,27:23.52,10,"7,1,4,0,9,2,8,3,6,5",7:97;1:117;4:23;0:68;9:34;2:37;8:104;3:40;6:119;5:69,"7:[0,1,2,4,5,6,10,13,14];1:[0,1,2,4,5,6,10,11,12,13,14];4:[4,6];0:[0,1,2,4,6,13];9:[4,6,13];2:[4,6,13];8:[0,1,2,4,5,6,10,12,13,14];3:[4,6,12,13];6:[0,1,2,4,5,6,9,10,11,12,13];5:[0,1,2,4,6,13]","c7:bw=97,experts=[0,1,2,4,5,6,10,13,14]; c1:bw=117,experts=[0,1,2,4,5,6,10,11,12,13,14]; c4:bw=23,experts=[4,6]; c0:bw=68,experts=[0,1,2,4,6,13]; c9:bw=34,experts=[4,6,13]; c2:bw=37,experts=[4,6,13]; c8:bw=104,experts=[0,1,2,4,5,6,10,12,13,14]; c3:bw=40,experts=[4,6,12,13]; c6:bw=119,experts=[0,1,2,4,5,6,9,10,11,12,13]; c5:bw=69,experts=[0,1,2,4,6,13]","5.7495,5.2837,8.1788,5.6682,4.2367,4.6284,6.4595,6.1174,8.1202,7.5590"
28,2026-09-24 10:51:27,Ours,0.01,1.8644152958913391,49.32,49.32,28,63.155,1:03.15,61.6504,0.1701,1.3329,1706.6929,28:26.69,10,"6,9,0,8,2,5,1,3,4,7",6:56;9:92;0:89;8:56;2:10;5:63;1:47;3:22;4:14;7:10,"6:[0,1,4,6,13];9:[0,1,2,4,6,10,12,13,14];0:[0,1,2,4,6,10,13,14];8:[0,1,4,6,13];2:[4];5:[0,1,2,4,6,13];1:[0,4,6,13];3:[4,6];4:[4];7:[4]","c6:bw=56,experts=[0,1,4,6,13]; c9:bw=92,experts=[0,1,2,4,6,10,12,13,14]; c0:bw=89,experts=[0,1,2,4,6,10,13,14]; c8:bw=56,experts=[0,1,4,6,13]; c2:bw=10,experts=[4]; c5:bw=63,experts=[0,1,2,4,6,13]; c1:bw=47,experts=[0,4,6,13]; c3:bw=22,experts=[4,6]; c4:bw=14,experts=[4]; c7:bw=10,experts=[4]","8.0955,4.2304,5.6742,6.4157,4.6425,7.4936,5.2209,6.1560,8.0820,5.6395"
29,2026-09-24 10:52:31,Ours,0.01,1.8450276301997306,49.83,49.83,29,63.8431,1:03.84,62.3232,0.1917,1.3267,1770.5551,29:30.56,10,"4,0,1,9,6,8,7,3,2,5",4:72;0:83;1:63;9:82;6:81;8:63;7:40;3:60;2:34;5:63,"4:[0,1,2,4,6,10,13];0:[0,1,2,4,6,10,13,14];1:[0,1,2,4,6,13];9:[0,1,2,4,6,10,13,14];6:[0,1,2,4,5,6,13,14];8:[0,1,2,4,6,13];7:[4,6,8,13];3:[0,1,2,4,6,13];2:[4,6,13];5:[0,1,2,4,6,13]","c4:bw=72,experts=[0,1,2,4,6,10,13]; c0:bw=83,experts=[0,1,2,4,6,10,13,14]; c1:bw=63,experts=[0,1,2,4,6,13]; c9:bw=82,experts=[0,1,2,4,6,10,13,14]; c6:bw=81,experts=[0,1,2,4,5,6,13,14]; c8:bw=63,experts=[0,1,2,4,6,13]; c7:bw=40,experts=[4,6,8,13]; c3:bw=60,experts=[0,1,2,4,6,13]; c2:bw=34,experts=[4,6,13]; c5:bw=63,experts=[0,1,2,4,6,13]","8.5323,5.8500,5.4381,4.2466,8.0859,6.3992,5.4993,6.2047,4.6083,7.4587"
30,2026-09-24 10:53:34,Ours,0.01,1.8242594220129358,50.43,50.43,30,63.5033,1:03.50,62.0051,0.1719,1.3247,1834.0834,30:34.08,10,"5,1,9,4,0,8,6,7,3,2",5:116;1:67;9:103;4:97;0:33;8:78;6:20;7:23;3:111;2:51,"5:[0,1,2,4,5,6,8,10,11,13,14];1:[0,1,2,4,6,13];9:[0,1,2,4,5,6,10,12,13,14];4:[0,1,2,4,5,6,10,13,14];0:[4,6,13];8:[0,1,4,5,6,10,13];6:[4,6];7:[4,6];3:[0,1,2,4,5,6,10,11,12,13,14];2:[0,1,4,6,13]","c5:bw=116,experts=[0,1,2,4,5,6,8,10,11,13,14]; c1:bw=67,experts=[0,1,2,4,6,13]; c9:bw=103,experts=[0,1,2,4,5,6,10,12,13,14]; c4:bw=97,experts=[0,1,2,4,5,6,10,13,14]; c0:bw=33,experts=[4,6,13]; c8:bw=78,experts=[0,1,4,5,6,10,13]; c6:bw=20,experts=[4,6]; c7:bw=23,experts=[4,6]; c3:bw=111,experts=[0,1,2,4,5,6,10,11,12,13,14]; c2:bw=51,experts=[0,1,4,6,13]","7.5918,5.3124,4.2371,8.3708,5.5965,6.4099,8.0283,5.6466,6.2410,4.5706"
31,2026-09-24 10:54:38,Ours,0.01,1.8067658534968296,50.1,50.43,30,63.7655,1:03.77,62.2245,0.1836,1.3559,1897.8724,31:37.87,10,"6,4,9,1,5,8,3,2,0,7",6:55;4:36;9:85;1:57;5:116;8:62;3:45;2:29;0:89;7:119,"6:[0,1,4,6,13];4:[4,6,13];9:[0,1,2,4,6,10,13,14];1:[0,1,4,6,13];5:[0,1,2,4,5,6,10,12,13,14,15];8:[0,1,2,4,6,13];3:[0,4,6,13];2:[4,6];0:[0,1,2,4,5,6,10,13];7:[0,1,2,4,5,6,10,11,12,13,14]","c6:bw=55,experts=[0,1,4,6,13]; c4:bw=36,experts=[4,6,13]; c9:bw=85,experts=[0,1,2,4,6,10,13,14]; c1:bw=57,experts=[0,1,4,6,13]; c5:bw=116,experts=[0,1,2,4,5,6,10,12,13,14,15]; c8:bw=62,experts=[0,1,2,4,6,13]; c3:bw=45,experts=[0,4,6,13]; c2:bw=29,experts=[4,6]; c0:bw=89,experts=[0,1,2,4,5,6,10,13]; c7:bw=119,experts=[0,1,2,4,5,6,10,11,12,13,14]","8.2539,8.2733,4.3150,5.2283,7.5284,6.4465,6.2466,4.6525,5.6748,5.6052"
32,2026-09-24 10:55:43,Ours,0.01,1.7941530658546534,51.47,51.47,32,64.7364,1:04.74,63.1515,0.1734,1.41,1962.633,32:42.63,10,"8,5,4,7,0,1,3,6,2,9",8:40;5:67;4:92;7:88;0:86;1:40;3:53;6:51;2:102;9:59,"8:[3,4,7,8];5:[0,3,4,6,7,13];4:[0,1,3,4,6,7,8,10,13];7:[0,1,3,4,6,7,13,15];0:[0,1,2,3,4,6,7,13];1:[3,4,7,8];3:[3,4,6,7,13];6:[3,4,6,7,13];2:[0,1,2,3,4,6,7,10,13,14];9:[3,4,7,8,15]","c8:bw=40,experts=[3,4,7,8]; c5:bw=67,experts=[0,3,4,6,7,13]; c4:bw=92,experts=[0,1,3,4,6,7,8,10,13]; c7:bw=88,experts=[0,1,3,4,6,7,13,15]; c0:bw=86,experts=[0,1,2,3,4,6,7,13]; c1:bw=40,experts=[3,4,7,8]; c3:bw=53,experts=[3,4,6,7,13]; c6:bw=51,experts=[3,4,6,7,13]; c2:bw=102,experts=[0,1,2,3,4,6,7,10,13,14]; c9:bw=59,experts=[3,4,7,8,15]","6.6168,7.8034,8.6067,5.6778,5.4812,4.8170,6.6549,8.3780,4.7665,4.3492"
33,2026-09-24 10:56:46,Ours,0.01,1.7772137879283438,52.52,52.52,33,63.015,1:03.01,61.4726,0.175,1.3658,2025.6707,33:45.67,10,"7,1,3,6,5,9,2,8,4,0",7:99;1:65;3:132;6:69;5:55;9:79;2:44;8:94;4:85;0:118,"7:[0,1,2,4,5,6,10,13,14];1:[0,1,4,6,13,14];3:[0,1,2,4,5,6,9,10,11,12,13,14,15];6:[0,1,4,6,10,13];5:[0,1,4,6,13];9:[0,1,2,4,6,13,14];2:[0,4,6,13];8:[0,1,4,5,6,11,13,14,15];4:[0,1,2,4,5,6,10,13];0:[0,1,2,4,5,6,9,10,12,13,14]","c7:bw=99,experts=[0,1,2,4,5,6,10,13,14]; c1:bw=65,experts=[0,1,4,6,13,14]; c3:bw=132,experts=[0,1,2,4,5,6,9,10,11,12,13,14,15]; c6:bw=69,experts=[0,1,4,6,10,13]; c5:bw=55,experts=[0,1,4,6,13]; c9:bw=79,experts=[0,1,2,4,6,13,14]; c2:bw=44,experts=[0,4,6,13]; c8:bw=94,experts=[0,1,4,5,6,11,13,14,15]; c4:bw=85,experts=[0,1,2,4,5,6,10,13]; c0:bw=118,experts=[0,1,2,4,5,6,9,10,12,13,14]","5.9741,5.1764,5.8411,7.6459,7.1642,4.2913,4.6703,6.5908,8.4004,5.7181"
34,2026-09-24 10:57:50,Ours,0.01,1.7644378022121419,52.3,52.52,33,64.3135,1:04.31,62.7408,0.1915,1.3796,2090.0049,34:50.00,10,"4,1,6,9,8,0,5,7,3,2",4:87;1:88;6:91;9:128;8:79;0:42;5:113;7:61;3:137;2:101,"4:[0,1,2,4,6,10,13,14];1:[0,1,4,6,10,11,12,13];6:[0,1,4,5,6,10,11,12,13];9:[0,1,2,4,5,6,10,11,12,13,14,15];8:[0,1,2,4,6,13,14];0:[0,4,6,13];5:[0,1,2,4,5,6,10,11,12,13,14];7:[0,1,4,6,10,13];3:[0,1,2,4,5,6,8,10,11,12,13,14,15];2:[0,1,2,4,5,6,10,13,14,15]","c4:bw=87,experts=[0,1,2,4,6,10,13,14]; c1:bw=88,experts=[0,1,4,6,10,11,12,13]; c6:bw=91,experts=[0,1,4,5,6,10,11,12,13]; c9:bw=128,experts=[0,1,2,4,5,6,10,11,12,13,14,15]; c8:bw=79,experts=[0,1,2,4,6,13,14]; c0:bw=42,experts=[0,4,6,13]; c5:bw=113,experts=[0,1,2,4,5,6,10,11,12,13,14]; c7:bw=61,experts=[0,1,4,6,10,13]; c3:bw=137,experts=[0,1,2,4,5,6,8,10,11,12,13,14,15]; c2:bw=101,experts=[0,1,2,4,5,6,10,13,14,15]","8.4424,5.3005,8.2829,4.2465,6.4959,5.7891,7.6685,5.6466,6.2400,4.6285"
35,2026-09-24 10:58:55,Ours,0.01,1.7546536009093454,53.49,53.49,35,64.3775,1:04.38,62.8276,0.1924,1.356,2154.4072,35:54.41,10,"4,0,1,6,2,8,9,7,5,3",4:62;0:38;1:58;6:83;2:86;8:94;9:51;7:90;5:77;3:45,"4:[0,1,4,6,13,14];0:[4,6,13];1:[0,1,4,6,13];6:[0,1,2,4,6,10,13,14];2:[0,1,2,4,6,10,13,14];8:[0,1,2,4,5,6,10,13,14];9:[0,1,4,6,13];7:[0,1,4,5,6,10,11,12,13];5:[0,1,4,6,10,13,14];3:[0,4,6,13]","c4:bw=62,experts=[0,1,4,6,13,14]; c0:bw=38,experts=[4,6,13]; c1:bw=58,experts=[0,1,4,6,13]; c6:bw=83,experts=[0,1,2,4,6,10,13,14]; c2:bw=86,experts=[0,1,2,4,6,10,13,14]; c8:bw=94,experts=[0,1,2,4,5,6,10,13,14]; c9:bw=51,experts=[0,1,4,6,13]; c7:bw=90,experts=[0,1,4,5,6,10,11,12,13]; c5:bw=77,experts=[0,1,4,6,10,13,14]; c3:bw=45,experts=[0,4,6,13]","8.5063,5.6690,5.2876,8.2553,4.6813,6.5547,4.2352,5.7136,7.6325,6.2921"
36,2026-09-24 11:00:00,Ours,0.01,1.7531531857790827,53.06,53.49,35,65.2083,1:05.21,63.6438,0.1915,1.3713,2219.6407,36:59.64,10,"9,0,3,7,6,5,1,4,8,2",9:70;0:68;3:113;7:51;6:82;5:93;1:16;4:140;8:97;2:95,"9:[0,1,2,4,6,13,14];0:[0,1,2,4,6,13];3:[0,1,2,4,5,6,10,11,12,13,14];7:[0,1,4,6,13];6:[0,1,2,4,6,10,12,13];5:[0,1,2,4,5,6,10,13,14];1:[9];4:[0,1,2,4,5,6,8,9,10,11,12,13,14,15];8:[0,1,4,5,6,10,11,13,14];2:[0,1,2,4,6,8,10,13,14]","c9:bw=70,experts=[0,1,2,4,6,13,14]; c0:bw=68,experts=[0,1,2,4,6,13]; c3:bw=113,experts=[0,1,2,4,5,6,10,11,12,13,14]; c7:bw=51,experts=[0,1,4,6,13]; c6:bw=82,experts=[0,1,2,4,6,10,12,13]; c5:bw=93,experts=[0,1,2,4,5,6,10,13,14]; c1:bw=16,experts=[9]; c4:bw=140,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15]; c8:bw=97,experts=[0,1,4,5,6,10,11,13,14]; c2:bw=95,experts=[0,1,2,4,6,8,10,13,14]","4.2739,5.8904,6.5156,5.6953,8.5354,7.7630,5.2874,8.3547,6.6561,4.6721"
37,2026-09-24 11:01:04,Ours,0.01,1.720002422642633,54.22,54.22,37,64.2655,1:04.27,62.7253,0.1826,1.3559,2283.929,38:03.93,10,"1,5,2,6,4,7,9,0,3,8",1:34;5:74;2:68;6:123;4:74;7:79;9:75;0:103;3:68;8:11,"1:[4,6,13];5:[0,1,4,6,9,13,14];2:[0,1,4,6,13,14];6:[0,1,2,4,5,6,10,11,12,13,14,15];4:[0,1,2,4,6,13,14];7:[0,1,4,6,10,12,13];9:[0,1,4,6,9,10,12];0:[0,1,2,4,5,6,10,11,13,14];3:[0,1,4,6,10,13];8:[4]","c1:bw=34,experts=[4,6,13]; c5:bw=74,experts=[0,1,4,6,9,13,14]; c2:bw=68,experts=[0,1,4,6,13,14]; c6:bw=123,experts=[0,1,2,4,5,6,10,11,12,13,14,15]; c4:bw=74,experts=[0,1,2,4,6,13,14]; c7:bw=79,experts=[0,1,4,6,10,12,13]; c9:bw=75,experts=[0,1,4,6,9,10,12]; c0:bw=103,experts=[0,1,2,4,5,6,10,11,13,14]; c3:bw=68,experts=[0,1,4,6,10,13]; c8:bw=11,experts=[4]","5.3199,7.6622,4.6266,8.3024,8.2974,5.6778,4.2556,5.7395,6.3627,6.4812"
38,2026-09-24 11:02:09,Ours,0.01,1.7356161201342162,53.62,54.22,37,64.2009,1:04.20,62.6636,0.1742,1.3617,2348.1563,39:08.16,10,"8,6,4,1,5,2,3,7,9,0",8:87;6:32;4:98;1:58;5:10;2:10;3:72;7:96;9:49;0:76,"8:[0,1,2,4,6,9,13,14];6:[4,6,13];4:[0,1,2,4,5,6,10,13,14];1:[0,1,4,6,13];5:[4];2:[9];3:[0,1,2,4,6,13,14];7:[0,1,4,5,6,9,10,12,13];9:[0,4,6,13];0:[0,1,2,4,6,8,13]","c8:bw=87,experts=[0,1,2,4,6,9,13,14]; c6:bw=32,experts=[4,6,13]; c4:bw=98,experts=[0,1,2,4,5,6,10,13,14]; c1:bw=58,experts=[0,1,4,6,13]; c5:bw=10,experts=[4]; c2:bw=10,experts=[9]; c3:bw=72,experts=[0,1,2,4,6,13,14]; c7:bw=96,experts=[0,1,4,5,6,9,10,12,13]; c9:bw=49,experts=[0,4,6,13]; c0:bw=76,experts=[0,1,2,4,6,8,13]","6.6010,8.1872,8.4499,5.2942,7.5102,4.4876,6.3027,5.7298,4.2244,5.8768"
39,2026-09-24 11:03:13,Ours,0.01,1.7006335662634247,54.84,54.84,39,64.4277,1:04.43,62.8181,0.1679,1.436,2412.6056,40:12.61,10,"3,0,1,7,6,8,2,4,9,5",3:49;0:10;1:84;7:75;6:58;8:84;2:68;4:67;9:45;5:141,"3:[0,4,6,13];0:[4];1:[0,1,2,4,6,13,14,15];7:[0,1,2,4,6,13,14];6:[0,1,4,6,13];8:[0,4,5,6,10,11,12,13];2:[0,4,6,10,12,13];4:[0,1,2,4,6,13];9:[1,4,6,13];5:[0,1,2,4,5,6,8,9,10,11,12,13,14,15]","c3:bw=49,experts=[0,4,6,13]; c0:bw=10,experts=[4]; c1:bw=84,experts=[0,1,2,4,6,13,14,15]; c7:bw=75,experts=[0,1,2,4,6,13,14]; c6:bw=58,experts=[0,1,4,6,13]; c8:bw=84,experts=[0,4,5,6,10,11,12,13]; c2:bw=68,experts=[0,4,6,10,12,13]; c4:bw=67,experts=[0,1,2,4,6,13]; c9:bw=45,experts=[1,4,6,13]; c5:bw=141,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15]","6.2897,5.7177,5.3626,5.7031,8.2805,6.5919,4.7113,8.4010,3.9079,7.8524"
40,2026-09-24 11:04:17,Ours,0.01,1.6937476866962249,54.94,54.94,40,64.3894,1:04.39,62.8784,0.1658,1.3438,2477.018,41:17.02,10,"8,1,5,6,2,7,3,4,9,0",8:49;1:79;5:60;6:88;2:123;7:125;3:13;4:36;9:75;0:67,"8:[1,4,6,13];1:[0,1,2,4,6,13,14];5:[0,1,2,4,6,13];6:[0,1,2,4,5,6,10,13];2:[0,1,2,4,5,6,9,10,11,12,13,14];7:[0,1,2,4,5,6,9,10,11,12,13,14];3:[4];4:[4,6,13];9:[0,1,2,4,6,13,14];0:[0,1,2,4,6,13]","c8:bw=49,experts=[1,4,6,13]; c1:bw=79,experts=[0,1,2,4,6,13,14]; c5:bw=60,experts=[0,1,2,4,6,13]; c6:bw=88,experts=[0,1,2,4,5,6,10,13]; c2:bw=123,experts=[0,1,2,4,5,6,9,10,11,12,13,14]; c7:bw=125,experts=[0,1,2,4,5,6,9,10,11,12,13,14]; c3:bw=13,experts=[4]; c4:bw=36,experts=[4,6,13]; c9:bw=75,experts=[0,1,2,4,6,13,14]; c0:bw=67,experts=[0,1,2,4,6,13]","6.9322,5.7445,8.2453,8.3502,4.2929,5.4045,5.7899,7.7809,4.5723,5.7658"
41,2026-09-24 11:05:23,Ours,0.01,1.7006944199661747,55.69,55.69,41,65.2577,1:05.26,63.6856,0.1873,1.3832,2542.3004,42:22.30,10,"2,6,8,1,4,5,7,3,9,0",2:101;6:10;8:107;1:15;4:95;5:116;7:129;3:75;9:101;0:10,"2:[0,1,2,4,5,6,10,13,14,15];6:[4];8:[0,1,2,4,5,6,10,12,13,14];1:[4];4:[0,1,2,4,5,6,10,12,13];5:[0,1,4,5,6,9,10,11,12,13,14];7:[0,1,2,4,5,6,9,10,11,12,13,14];3:[0,1,2,4,6,13,14];9:[0,1,2,4,5,6,10,12,13,14];0:[15]","c2:bw=101,experts=[0,1,2,4,5,6,10,13,14,15]; c6:bw=10,experts=[4]; c8:bw=107,experts=[0,1,2,4,5,6,10,12,13,14]; c1:bw=15,experts=[4]; c4:bw=95,experts=[0,1,2,4,5,6,10,12,13]; c5:bw=116,experts=[0,1,4,5,6,9,10,11,12,13,14]; c7:bw=129,experts=[0,1,2,4,5,6,9,10,11,12,13,14]; c3:bw=75,experts=[0,1,2,4,6,13,14]; c9:bw=101,experts=[0,1,2,4,5,6,10,12,13,14]; c0:bw=10,experts=[15]","4.8174,8.2193,6.7008,5.4994,8.5213,7.7420,5.7196,6.3802,4.3075,5.7781"
42,2026-09-24 11:06:27,Ours,0.01,1.665097582832185,55.43,55.69,41,64.7353,1:04.74,63.2306,0.1712,1.3272,2607.0626,43:27.06,10,"5,1,3,9,6,0,7,4,8,2",5:95;1:92;3:91;9:96;6:64;0:28;7:37;4:103;8:79;2:76,"5:[0,1,2,4,5,6,10,13,14];1:[0,1,2,4,6,10,13,14,15];3:[0,1,2,4,5,6,10,13,14];9:[0,1,2,4,6,10,11,13,14];6:[0,1,4,6,8,13];0:[4,6];7:[4,6,13];4:[0,1,2,4,5,6,10,13,14,15];8:[0,1,2,4,6,13,14];2:[0,1,2,4,6,13,14]","c5:bw=95,experts=[0,1,2,4,5,6,10,13,14]; c1:bw=92,experts=[0,1,2,4,6,10,13,14,15]; c3:bw=91,experts=[0,1,2,4,5,6,10,13,14]; c9:bw=96,experts=[0,1,2,4,6,10,11,13,14]; c6:bw=64,experts=[0,1,4,6,8,13]; c0:bw=28,experts=[4,6]; c7:bw=37,experts=[4,6,13]; c4:bw=103,experts=[0,1,2,4,5,6,10,13,14,15]; c8:bw=79,experts=[0,1,2,4,6,13,14]; c2:bw=76,experts=[0,1,2,4,6,13,14]","7.7737,5.3700,6.3608,4.2432,8.4062,5.6603,5.6649,8.3789,6.6333,4.7394"
43,2026-09-24 11:07:33,Ours,0.01,1.6641917110815672,56.37,56.37,43,65.2631,1:05.26,63.7454,0.1717,1.3443,2672.3494,44:32.35,10,"5,1,2,8,9,7,4,6,3,0",5:100;1:110;2:96;8:85;9:60;7:40;4:65;6:23;3:122;0:40,"5:[0,1,2,4,5,6,10,13,14,15];1:[0,1,2,4,5,6,10,11,13,14,15];2:[0,1,2,4,5,6,10,13,14];8:[0,1,2,4,6,10,13,14];9:[0,1,4,6,13,14];7:[0,4,6,13];4:[0,1,2,4,6,13];6:[4,9];3:[0,1,2,4,5,6,9,10,12,13,14,15];0:[0,4,6,13]","c5:bw=100,experts=[0,1,2,4,5,6,10,13,14,15]; c1:bw=110,experts=[0,1,2,4,5,6,10,11,13,14,15]; c2:bw=96,experts=[0,1,2,4,5,6,10,13,14]; c8:bw=85,experts=[0,1,2,4,6,10,13,14]; c9:bw=60,experts=[0,1,4,6,13,14]; c7:bw=40,experts=[0,4,6,13]; c4:bw=65,experts=[0,1,2,4,6,13]; c6:bw=23,experts=[4,9]; c3:bw=122,experts=[0,1,2,4,5,6,9,10,12,13,14,15]; c0:bw=40,experts=[0,4,6,13]","7.9826,5.3402,4.6970,6.7122,4.3211,5.7704,8.3934,8.1740,6.5250,5.8294"
44,2026-09-24 11:08:38,Ours,0.01,1.6531682633430147,56.77,56.77,44,65.0085,1:05.01,63.4654,0.1731,1.3685,2737.381,45:37.38,10,"0,3,4,2,7,5,6,9,8,1",0:125;3:88;4:54;2:69;7:142;5:46;6:39;9:70;8:65;1:84,"0:[0,1,2,4,5,6,8,10,12,13,14,15];3:[0,4,5,6,10,11,12,13];4:[0,1,4,6,13];2:[0,4,6,10,13,14];7:[0,1,2,3,4,5,6,9,10,11,12,13,14,15];5:[0,4,6,13];6:[4,6,13];9:[0,1,2,4,6,10,13];8:[0,1,2,4,6,13];1:[0,1,4,5,6,10,12,13]","c0:bw=125,experts=[0,1,2,4,5,6,8,10,12,13,14,15]; c3:bw=88,experts=[0,4,5,6,10,11,12,13]; c4:bw=54,experts=[0,1,4,6,13]; c2:bw=69,experts=[0,4,6,10,13,14]; c7:bw=142,experts=[0,1,2,3,4,5,6,9,10,11,12,13,14,15]; c5:bw=46,experts=[0,4,6,13]; c6:bw=39,experts=[4,6,13]; c9:bw=70,experts=[0,1,2,4,6,10,13]; c8:bw=65,experts=[0,1,2,4,6,13]; c1:bw=84,experts=[0,1,4,5,6,10,12,13]","5.8644,6.3810,8.5071,4.6360,5.7037,7.6577,8.2185,4.4820,6.6058,5.4092"
