Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
32,2026-09-24 14:20:51,Ours,0.01,2.3925211762535312,35.54,35.54,32,60.819,1:00.82,59.0626,0.4805,1.2727,2078.408,34:38.41,30,"15,8,9,28,4,27,21,11,5,18,17,29,6,24,26,10,23,12,1,20,13,22,14,19,2,16,7,0,3,25",15:36;8:21;9:31;28:19;4:49;27:27;21:64;11:27;5:36;18:35;17:28;29:41;6:27;24:10;26:29;10:22;23:15;12:49;1:21;20:39;13:63;22:35;14:32;19:27;2:54;16:48;7:47;0:46;3:28;25:67,"15:[3,4,7];8:[3,4];9:[3,4,7];28:[3];4:[0,4,6];27:[3];21:[0,3,4,5,6];11:[3,4];5:[3,4,6];18:[1,4,7];17:[3,7];29:[3,4,6,7];6:[3,7];24:[4];26:[2,5];10:[3,4];23:[4];12:[4,5,6];1:[3,4];20:[3,4,6];13:[0,1,3,4,5,6];22:[0,3,4];14:[4,6,7];19:[3,7];2:[1,3,4,6,7];16:[3,4,6,7];7:[0,3,4,6];0:[3,4,6,7];3:[3,4];25:[0,3,4,5,6,7]","c15:bw=36,experts=[3,4,7]; c8:bw=21,experts=[3,4]; c9:bw=31,experts=[3,4,7]; c28:bw=19,experts=[3]; c4:bw=49,experts=[0,4,6]; c27:bw=27,experts=[3]; c21:bw=64,experts=[0,3,4,5,6]; c11:bw=27,experts=[3,4]; c5:bw=36,experts=[3,4,6]; c18:bw=35,experts=[1,4,7]; c17:bw=28,experts=[3,7]; c29:bw=41,experts=[3,4,6,7]; c6:bw=27,experts=[3,7]; c24:bw=10,experts=[4]; c26:bw=29,experts=[2,5]; c10:bw=22,experts=[3,4]; c23:bw=15,experts=[4]; c12:bw=49,experts=[4,5,6]; c1:bw=21,experts=[3,4]; c20:bw=39,experts=[3,4,6]; c13:bw=63,experts=[0,1,3,4,5,6]; c22:bw=35,experts=[0,3,4]; c14:bw=32,experts=[4,6,7]; c19:bw=27,experts=[3,7]; c2:bw=54,experts=[1,3,4,6,7]; c16:bw=48,experts=[3,4,6,7]; c7:bw=47,experts=[0,3,4,6]; c0:bw=46,experts=[3,4,6,7]; c3:bw=28,experts=[3,4]; c25:bw=67,experts=[0,3,4,5,6,7]","1.4020,1.3898,1.6659,1.9361,2.5552,2.2326,1.2451,2.6851,3.6882,2.0579,2.3274,3.7698,1.3248,1.4390,1.2081,2.9743,1.5513,2.1045,1.2620,2.4230,1.9474,1.9298,1.5515,1.7079,1.4566,2.1254,1.5288,1.2939,1.8071,2.4721"
33,2026-09-24 14:21:52,Ours,0.01,2.3093197734360595,37.29,37.29,33,60.8554,1:00.86,59.1249,0.4746,1.2526,2139.2869,35:39.29,30,"26,27,23,4,17,29,18,13,0,10,7,15,5,20,14,1,22,8,2,9,3,19,12,28,11,25,21,6,16,24",26:44;27:38;23:63;4:45;17:59;29:62;18:55;13:30;0:62;10:46;7:52;15:24;5:29;20:40;14:37;1:34;22:56;8:50;2:24;9:42;3:70;19:25;12:46;28:29;11:53;25:14;21:65;6:37;16:44;24:28,"26:[3,4,6,7];27:[2,4,7];23:[0,1,4,5,6];4:[3,4,6,7];17:[0,1,4,5,6];29:[0,1,2,4,5,6];18:[0,3,4,5,6];13:[4,6,7];0:[0,1,2,4,5,6];10:[0,4,5,6];7:[4,5,6,7];15:[4,6];5:[4,6];20:[1,4,6];14:[1,4,6];1:[4,6,7];22:[1,4,5,6];8:[0,4,5,6,7];2:[4];9:[0,1,4,6];3:[0,1,2,4,5,6];19:[2,4];12:[4,5,6,7];28:[4,6];11:[4,5,6,7];25:[];21:[0,1,2,4,5,6];6:[4,5,6];16:[1,2,4,6];24:[3,7]","c26:bw=44,experts=[3,4,6,7]; c27:bw=38,experts=[2,4,7]; c23:bw=63,experts=[0,1,4,5,6]; c4:bw=45,experts=[3,4,6,7]; c17:bw=59,experts=[0,1,4,5,6]; c29:bw=62,experts=[0,1,2,4,5,6]; c18:bw=55,experts=[0,3,4,5,6]; c13:bw=30,experts=[4,6,7]; c0:bw=62,experts=[0,1,2,4,5,6]; c10:bw=46,experts=[0,4,5,6]; c7:bw=52,experts=[4,5,6,7]; c15:bw=24,experts=[4,6]; c5:bw=29,experts=[4,6]; c20:bw=40,experts=[1,4,6]; c14:bw=37,experts=[1,4,6]; c1:bw=34,experts=[4,6,7]; c22:bw=56,experts=[1,4,5,6]; c8:bw=50,experts=[0,4,5,6,7]; c2:bw=24,experts=[4]; c9:bw=42,experts=[0,1,4,6]; c3:bw=70,experts=[0,1,2,4,5,6]; c19:bw=25,experts=[2,4]; c12:bw=46,experts=[4,5,6,7]; c28:bw=29,experts=[4,6]; c11:bw=53,experts=[4,5,6,7]; c25:bw=14,experts=[]; c21:bw=65,experts=[0,1,2,4,5,6]; c6:bw=37,experts=[4,5,6]; c16:bw=44,experts=[1,2,4,6]; c24:bw=28,experts=[3,7]","1.2545,2.2260,1.5620,2.4694,2.3782,3.8821,2.0854,1.9500,1.3209,2.9672,1.5328,1.3683,3.6237,2.4400,1.5541,1.2596,1.9516,1.3830,1.4869,1.6292,1.8395,1.7297,2.1227,1.8936,2.6755,2.4420,1.2245,1.3458,2.1004,1.4263"
34,2026-09-24 14:22:53,Ours,0.01,2.2579354626676875,37.8,37.8,34,61.0217,1:01.02,59.2486,0.4759,1.294,2200.3334,36:40.33,30,"22,28,29,18,16,27,9,14,2,11,8,6,7,17,10,13,3,15,19,24,21,20,0,4,5,12,23,26,1,25",22:30;28:39;29:13;18:29;16:54;27:34;9:68;14:66;2:54;11:52;8:42;6:48;7:32;17:16;10:26;13:57;3:72;15:10;19:50;24:60;21:48;20:62;0:22;4:46;5:60;12:24;23:36;26:55;1:46;25:49,"22:[1,4,6];28:[2,4,6];29:[4];18:[4,6];16:[0,1,4,5,6];27:[4,6];9:[0,1,2,4,5,6];14:[0,1,4,5,6];2:[0,1,4,5,6];11:[0,1,4,5,6];8:[1,4,5,6];6:[4,5,6];7:[1,4,6];17:[4];10:[4];13:[0,1,4,5,6];3:[0,1,2,4,5,6,7];15:[4];19:[0,1,4,5,6];24:[0,1,2,4,5,6];21:[4,5,6];20:[0,1,2,4,5,6];0:[4];4:[0,4,5,6];5:[0,1,4,5,6];12:[0,4];23:[3,4,6];26:[1,4,5,6];1:[1,4,5,6];25:[1,4,5,6]","c22:bw=30,experts=[1,4,6]; c28:bw=39,experts=[2,4,6]; c29:bw=13,experts=[4]; c18:bw=29,experts=[4,6]; c16:bw=54,experts=[0,1,4,5,6]; c27:bw=34,experts=[4,6]; c9:bw=68,experts=[0,1,2,4,5,6]; c14:bw=66,experts=[0,1,4,5,6]; c2:bw=54,experts=[0,1,4,5,6]; c11:bw=52,experts=[0,1,4,5,6]; c8:bw=42,experts=[1,4,5,6]; c6:bw=48,experts=[4,5,6]; c7:bw=32,experts=[1,4,6]; c17:bw=16,experts=[4]; c10:bw=26,experts=[4]; c13:bw=57,experts=[0,1,4,5,6]; c3:bw=72,experts=[0,1,2,4,5,6,7]; c15:bw=10,experts=[4]; c19:bw=50,experts=[0,1,4,5,6]; c24:bw=60,experts=[0,1,2,4,5,6]; c21:bw=48,experts=[4,5,6]; c20:bw=62,experts=[0,1,2,4,5,6]; c0:bw=22,experts=[4]; c4:bw=46,experts=[0,4,5,6]; c5:bw=60,experts=[0,1,4,5,6]; c12:bw=24,experts=[0,4]; c23:bw=36,experts=[3,4,6]; c26:bw=55,experts=[1,4,5,6]; c1:bw=46,experts=[1,4,5,6]; c25:bw=49,experts=[1,4,5,6]","1.9398,1.8768,3.8694,2.0397,2.1633,2.1960,1.6308,1.5992,1.4979,2.6918,1.3851,1.3438,1.5521,2.3372,2.9480,1.9420,1.8437,1.3751,1.7289,1.4479,1.2182,2.4722,1.2942,2.4619,3.6623,2.1571,1.5811,1.2475,1.2773,2.4684"
35,2026-09-24 14:23:54,Ours,0.01,2.263503497559138,37.71,37.8,34,60.787,1:00.79,59.0697,0.4717,1.2423,2261.1436,37:41.14,30,"6,28,22,8,0,15,13,25,17,20,4,11,12,2,9,7,26,24,29,18,23,16,21,5,14,3,10,27,19,1",6:44;28:55;22:32;8:50;0:20;15:47;13:48;25:40;17:32;20:53;4:33;11:69;12:22;2:46;9:27;7:48;26:59;24:15;29:28;18:51;23:13;16:10;21:10;5:41;14:20;3:24;10:57;27:64;19:22;1:31,"6:[1,2,4,6];28:[0,1,4,5,6];22:[4,5,6];8:[0,1,4,5,6];0:[4,6];15:[0,4,5,6];13:[2,4,5,6];25:[1,2,4,6];17:[4,5,6];20:[0,1,4,5,6];4:[4,5,6];11:[0,1,2,4,5,6];12:[4];2:[0,4,5,6];9:[4,6];7:[1,4,6];26:[0,1,4,5,6];24:[4];29:[4,6];18:[0,1,4,5,6];23:[];16:[4];21:[4];5:[0,4,5,6];14:[4,6];3:[4];10:[0,4,5,6];27:[0,1,4,5,6];19:[4,6];1:[2,4,6]","c6:bw=44,experts=[1,2,4,6]; c28:bw=55,experts=[0,1,4,5,6]; c22:bw=32,experts=[4,5,6]; c8:bw=50,experts=[0,1,4,5,6]; c0:bw=20,experts=[4,6]; c15:bw=47,experts=[0,4,5,6]; c13:bw=48,experts=[2,4,5,6]; c25:bw=40,experts=[1,2,4,6]; c17:bw=32,experts=[4,5,6]; c20:bw=53,experts=[0,1,4,5,6]; c4:bw=33,experts=[4,5,6]; c11:bw=69,experts=[0,1,2,4,5,6]; c12:bw=22,experts=[4]; c2:bw=46,experts=[0,4,5,6]; c9:bw=27,experts=[4,6]; c7:bw=48,experts=[1,4,6]; c26:bw=59,experts=[0,1,4,5,6]; c24:bw=15,experts=[4]; c29:bw=28,experts=[4,6]; c18:bw=51,experts=[0,1,4,5,6]; c23:bw=13,experts=[]; c16:bw=10,experts=[4]; c21:bw=10,experts=[4]; c5:bw=41,experts=[0,4,5,6]; c14:bw=20,experts=[4,6]; c3:bw=24,experts=[4]; c10:bw=57,experts=[0,4,5,6]; c27:bw=64,experts=[0,1,4,5,6]; c19:bw=22,experts=[4,6]; c1:bw=31,experts=[2,4,6]","1.3793,1.9099,1.9473,1.4043,1.2829,1.3946,1.9255,2.4260,2.3433,2.4426,2.4410,2.6962,2.1266,1.4850,1.6291,1.5739,1.2383,1.4388,3.7798,2.0554,1.5571,2.1250,1.2145,3.6244,1.5660,1.8292,3.0075,2.2052,1.7381,1.2827"
36,2026-09-24 14:24:54,Ours,0.01,2.2523610492990143,38.97,38.97,36,60.6384,1:00.64,58.8877,0.487,1.2604,2321.8073,38:41.81,30,"26,19,8,17,20,15,29,18,22,21,7,1,11,16,6,24,9,27,28,2,23,12,3,10,4,5,13,25,0,14",26:41;19:48;8:51;17:49;20:49;15:68;29:53;18:11;22:13;21:42;7:27;1:10;11:33;16:10;6:43;24:12;9:37;27:40;28:37;2:50;23:58;12:35;3:60;10:56;4:74;5:49;13:47;25:11;0:36;14:18,"26:[0,4,5,6];19:[4,5,6];8:[1,2,4,6];17:[0,4,5,6];20:[4,6,7];15:[0,1,2,4,5,6];29:[0,1,4,5,6];18:[4];22:[2];21:[0,4,6];7:[4,6];1:[];11:[4,6];16:[4];6:[0,4,5,6];24:[4];9:[4,5,6];27:[1,4,5,6];28:[4,6];2:[0,1,4,5,6];23:[2,4,5,6,7];12:[3,4,6];3:[0,1,2,4,5,6];10:[0,1,4,5,6];4:[0,1,2,4,5,6,7];5:[4,5,6,7];13:[4,5,6];25:[4];0:[4,5,6];14:[4]","c26:bw=41,experts=[0,4,5,6]; c19:bw=48,experts=[4,5,6]; c8:bw=51,experts=[1,2,4,6]; c17:bw=49,experts=[0,4,5,6]; c20:bw=49,experts=[4,6,7]; c15:bw=68,experts=[0,1,2,4,5,6]; c29:bw=53,experts=[0,1,4,5,6]; c18:bw=11,experts=[4]; c22:bw=13,experts=[2]; c21:bw=42,experts=[0,4,6]; c7:bw=27,experts=[4,6]; c1:bw=10,experts=[]; c11:bw=33,experts=[4,6]; c16:bw=10,experts=[4]; c6:bw=43,experts=[0,4,5,6]; c24:bw=12,experts=[4]; c9:bw=37,experts=[4,5,6]; c27:bw=40,experts=[1,4,5,6]; c28:bw=37,experts=[4,6]; c2:bw=50,experts=[0,1,4,5,6]; c23:bw=58,experts=[2,4,5,6,7]; c12:bw=35,experts=[3,4,6]; c3:bw=60,experts=[0,1,2,4,5,6]; c10:bw=56,experts=[0,1,4,5,6]; c4:bw=74,experts=[0,1,2,4,5,6,7]; c5:bw=49,experts=[4,5,6,7]; c13:bw=47,experts=[4,5,6]; c25:bw=11,experts=[4]; c0:bw=36,experts=[4,5,6]; c14:bw=18,experts=[4]","1.2770,1.7587,1.4009,2.3588,2.4456,1.3977,3.7519,2.0125,1.9129,1.2231,1.5395,1.2737,2.6877,2.1171,1.3356,1.4182,1.6128,2.2000,1.8669,1.5061,1.5739,2.1297,1.7994,2.9845,2.4581,3.6401,1.9343,2.4204,1.2872,1.5632"
37,2026-09-24 14:25:55,Ours,0.01,2.2417166093120007,39.39,39.39,37,61.0506,1:01.05,59.3328,0.4712,1.2433,2382.8827,39:42.88,30,"21,9,6,20,29,19,3,24,28,18,12,27,7,0,15,25,26,1,8,10,13,17,11,4,16,2,22,5,23,14",21:18;9:40;6:65;20:38;29:39;19:42;3:36;24:61;28:10;18:10;12:49;27:55;7:42;0:54;15:51;25:56;26:10;1:18;8:10;10:58;13:12;17:56;11:63;4:39;16:31;2:36;22:10;5:39;23:44;14:28,"21:[7];9:[0,4,5,6];6:[0,1,4,5,6];20:[4,5,6];29:[4,6];19:[0,4,5,6];3:[0,4,6];24:[0,1,4,5,6];28:[4];18:[4];12:[0,1,4,6];27:[0,1,4,6];7:[1,4,5,6];0:[0,4,5,6];15:[0,1,4,5,6];25:[0,1,4,6];26:[4];1:[4];8:[4];10:[0,1,4,5,6];13:[4];17:[0,4,5,6];11:[0,1,4,5,6];4:[0,4,6];16:[0,4,6];2:[4,5,6];22:[7];5:[4,5,6];23:[0,4,6];14:[3,4]","c21:bw=18,experts=[7]; c9:bw=40,experts=[0,4,5,6]; c6:bw=65,experts=[0,1,4,5,6]; c20:bw=38,experts=[4,5,6]; c29:bw=39,experts=[4,6]; c19:bw=42,experts=[0,4,5,6]; c3:bw=36,experts=[0,4,6]; c24:bw=61,experts=[0,1,4,5,6]; c28:bw=10,experts=[4]; c18:bw=10,experts=[4]; c12:bw=49,experts=[0,1,4,6]; c27:bw=55,experts=[0,1,4,6]; c7:bw=42,experts=[1,4,5,6]; c0:bw=54,experts=[0,4,5,6]; c15:bw=51,experts=[0,1,4,5,6]; c25:bw=56,experts=[0,1,4,6]; c26:bw=10,experts=[4]; c1:bw=18,experts=[4]; c8:bw=10,experts=[4]; c10:bw=58,experts=[0,1,4,5,6]; c13:bw=12,experts=[4]; c17:bw=56,experts=[0,4,5,6]; c11:bw=63,experts=[0,1,4,5,6]; c4:bw=39,experts=[0,4,6]; c16:bw=31,experts=[0,4,6]; c2:bw=36,experts=[4,5,6]; c22:bw=10,experts=[7]; c5:bw=39,experts=[4,5,6]; c23:bw=44,experts=[0,4,6]; c14:bw=28,experts=[3,4]","1.2093,1.6280,1.3673,2.4800,3.8354,1.8001,1.8738,1.5030,1.9180,2.0597,2.1404,2.2332,1.5306,1.2981,1.3772,2.4527,1.2323,1.2536,1.3558,2.9777,1.9211,2.3580,2.7057,2.4787,2.2264,1.4809,1.9203,3.6043,1.5689,1.5421"
38,2026-09-24 14:26:56,Ours,0.01,2.2200557873553723,40.15,40.15,38,61.128,1:01.13,59.3792,0.4686,1.277,2444.0366,40:44.04,30,"16,10,14,28,4,1,21,22,8,11,29,0,5,23,2,15,27,19,6,20,7,17,9,12,24,3,25,13,26,18",16:38;10:39;14:41;28:30;4:52;1:31;21:51;22:46;8:46;11:17;29:21;0:40;5:10;23:30;2:10;15:12;27:48;19:61;6:17;20:36;7:51;17:41;9:26;12:47;24:38;3:38;25:58;13:63;26:44;18:44,"16:[4,5,6];10:[2,4,7];14:[0,1,4,6];28:[4,7];4:[0,1,4,5,6];1:[0,4,6];21:[0,1,4,5,6];22:[1,4,6];8:[0,4,5,6];11:[4];29:[4];0:[0,4,5,6];5:[];23:[0,4,6];2:[2];15:[4];27:[0,4,5,6];19:[0,1,4,5,6];6:[4];20:[1,4,6];7:[0,1,4,5,6];17:[0,4,6];9:[4,6];12:[0,2,4,6];24:[0,4,6];3:[0,4,6];25:[0,4,5,6];13:[0,1,2,4,5,6];26:[0,4,6];18:[0,4,5,6]","c16:bw=38,experts=[4,5,6]; c10:bw=39,experts=[2,4,7]; c14:bw=41,experts=[0,1,4,6]; c28:bw=30,experts=[4,7]; c4:bw=52,experts=[0,1,4,5,6]; c1:bw=31,experts=[0,4,6]; c21:bw=51,experts=[0,1,4,5,6]; c22:bw=46,experts=[1,4,6]; c8:bw=46,experts=[0,4,5,6]; c11:bw=17,experts=[4]; c29:bw=21,experts=[4]; c0:bw=40,experts=[0,4,5,6]; c5:bw=10,experts=[]; c23:bw=30,experts=[0,4,6]; c2:bw=10,experts=[2]; c15:bw=12,experts=[4]; c27:bw=48,experts=[0,4,5,6]; c19:bw=61,experts=[0,1,4,5,6]; c6:bw=17,experts=[4]; c20:bw=36,experts=[1,4,6]; c7:bw=51,experts=[0,1,4,5,6]; c17:bw=41,experts=[0,4,6]; c9:bw=26,experts=[4,6]; c12:bw=47,experts=[0,2,4,6]; c24:bw=38,experts=[0,4,6]; c3:bw=38,experts=[0,4,6]; c25:bw=58,experts=[0,4,5,6]; c13:bw=63,experts=[0,1,2,4,5,6]; c26:bw=44,experts=[0,4,6]; c18:bw=44,experts=[0,4,5,6]","2.1624,2.9977,1.5791,1.8953,2.4815,1.2758,1.2258,1.9371,1.3982,2.6905,3.7979,1.3084,3.6295,1.5745,1.4903,1.3700,2.2235,1.7426,1.3460,2.4619,1.5494,2.3408,1.6198,2.1721,1.4600,1.8564,2.5053,1.9884,1.2341,2.0654"
39,2026-09-24 14:27:58,Ours,0.01,2.1905737910318472,40.73,40.73,39,61.5632,1:01.56,59.8309,0.478,1.251,2505.6256,41:45.63,30,"22,26,13,11,1,23,16,21,15,17,10,4,24,8,27,12,3,25,0,20,14,19,9,7,29,6,2,28,5,18",22:28;26:37;13:49;11:51;1:45;23:49;16:29;21:52;15:30;17:42;10:24;4:36;24:44;8:45;27:39;12:49;3:26;25:35;0:10;20:68;14:57;19:18;9:24;7:40;29:16;6:31;2:36;28:54;5:75;18:25,"22:[4,6];26:[4,5,6];13:[0,4,5,6];11:[0,2,4,5,6];1:[0,4,5,6];23:[0,1,4,6];16:[4,6];21:[0,1,4,5,6];15:[0,4,6];17:[2,4,6];10:[4,6];4:[0,4,6];24:[0,4,6];8:[0,4,5,6];27:[4,5,6];12:[0,4,5,6];3:[4,6];25:[4,6];0:[4];20:[0,1,4,5,6];14:[0,2,4,6];19:[4];9:[4,6];7:[2,4,6];29:[4];6:[4,6];2:[4,6];28:[0,1,4,5,6];5:[0,1,2,4,5,6,7];18:[2]","c22:bw=28,experts=[4,6]; c26:bw=37,experts=[4,5,6]; c13:bw=49,experts=[0,4,5,6]; c11:bw=51,experts=[0,2,4,5,6]; c1:bw=45,experts=[0,4,5,6]; c23:bw=49,experts=[0,1,4,6]; c16:bw=29,experts=[4,6]; c21:bw=52,experts=[0,1,4,5,6]; c15:bw=30,experts=[0,4,6]; c17:bw=42,experts=[2,4,6]; c10:bw=24,experts=[4,6]; c4:bw=36,experts=[0,4,6]; c24:bw=44,experts=[0,4,6]; c8:bw=45,experts=[0,4,5,6]; c27:bw=39,experts=[4,5,6]; c12:bw=49,experts=[0,4,5,6]; c3:bw=26,experts=[4,6]; c25:bw=35,experts=[4,6]; c0:bw=10,experts=[4]; c20:bw=68,experts=[0,1,4,5,6]; c14:bw=57,experts=[0,2,4,6]; c19:bw=18,experts=[4]; c9:bw=24,experts=[4,6]; c7:bw=40,experts=[2,4,6]; c29:bw=16,experts=[4]; c6:bw=31,experts=[4,6]; c2:bw=36,experts=[4,6]; c28:bw=54,experts=[0,1,4,5,6]; c5:bw=75,experts=[0,1,2,4,5,6,7]; c18:bw=25,experts=[2]","1.9926,1.2789,2.0082,2.7828,1.3144,1.5980,2.1743,1.2419,1.4090,2.4005,3.0064,2.5104,1.4756,1.3915,2.2201,2.1680,1.8412,2.4685,1.2851,2.4800,1.5667,1.7149,1.6308,1.5378,3.7988,1.3764,1.4976,1.8883,3.7120,2.0600"
40,2026-09-24 14:28:59,Ours,0.01,2.2502224156556134,41.12,41.12,40,61.2877,1:01.29,59.5182,0.4765,1.2897,2566.9404,42:46.94,30,"28,27,26,8,18,6,17,13,29,16,15,2,10,1,22,11,23,20,4,7,24,19,25,3,14,12,5,21,0,9",28:10;27:38;26:63;8:26;18:38;6:46;17:30;13:32;29:43;16:29;15:22;2:65;10:60;1:42;22:43;11:15;23:50;20:21;4:19;7:66;24:51;19:23;25:67;3:10;14:58;12:42;5:32;21:35;0:36;9:40,"28:[3];27:[3,4];26:[0,1,2,4,5,6];8:[3,4];18:[4,6,7];6:[3,4,6,7];17:[3,4,7];13:[3,4,6];29:[3,4,6,7];16:[3,7];15:[3];2:[0,3,4,5,6,7];10:[0,1,3,4,5,6];1:[3,4,6];22:[0,3,4,6];11:[3];23:[0,1,4,5,6];20:[3,4];4:[];7:[0,1,3,4,5,6];24:[0,1,4,5,6];19:[3,7];25:[1,3,4,5,6,7];3:[3];14:[0,4,5,6,7];12:[0,1,4,6];5:[3,4,6];21:[3,4];0:[3,4,7];9:[3,4,6,7]","c28:bw=10,experts=[3]; c27:bw=38,experts=[3,4]; c26:bw=63,experts=[0,1,2,4,5,6]; c8:bw=26,experts=[3,4]; c18:bw=38,experts=[4,6,7]; c6:bw=46,experts=[3,4,6,7]; c17:bw=30,experts=[3,4,7]; c13:bw=32,experts=[3,4,6]; c29:bw=43,experts=[3,4,6,7]; c16:bw=29,experts=[3,7]; c15:bw=22,experts=[3]; c2:bw=65,experts=[0,3,4,5,6,7]; c10:bw=60,experts=[0,1,3,4,5,6]; c1:bw=42,experts=[3,4,6]; c22:bw=43,experts=[0,3,4,6]; c11:bw=15,experts=[3]; c23:bw=50,experts=[0,1,4,5,6]; c20:bw=21,experts=[3,4]; c4:bw=19,experts=[]; c7:bw=66,experts=[0,1,3,4,5,6]; c24:bw=51,experts=[0,1,4,5,6]; c19:bw=23,experts=[3,7]; c25:bw=67,experts=[1,3,4,5,6,7]; c3:bw=10,experts=[3]; c14:bw=58,experts=[0,4,5,6,7]; c12:bw=42,experts=[0,1,4,6]; c5:bw=32,experts=[3,4,6]; c21:bw=35,experts=[3,4]; c0:bw=36,experts=[3,4,7]; c9:bw=40,experts=[3,4,6,7]","1.9088,2.2206,1.2698,1.4033,2.0868,1.3667,2.3824,1.9476,3.8303,2.1668,1.3851,1.5021,3.0176,1.2683,1.9514,2.6767,1.5689,2.4610,2.4659,1.5634,1.4646,1.7332,2.4714,1.8358,1.5799,2.1506,3.6673,1.2395,1.2958,1.6363"
41,2026-09-24 14:30:01,Ours,0.01,2.251915694558836,41.47,41.47,41,61.3943,1:01.39,59.6688,0.4618,1.2604,2628.3618,43:48.36,30,"6,26,2,29,16,1,8,15,4,19,3,24,21,20,18,23,0,17,25,12,11,10,13,14,22,28,27,5,7,9",6:10;26:10;2:54;29:38;16:25;1:10;8:57;15:24;4:50;19:19;3:40;24:58;21:18;20:39;18:10;23:37;0:10;17:52;25:29;12:18;11:41;10:42;13:45;14:61;22:46;28:51;27:52;5:61;7:68;9:54,"6:[4];26:[3];2:[0,4,5,6];29:[2,4,6];16:[2];1:[7];8:[0,4,5,6,7];15:[4,7];4:[0,1,3,4,6];19:[2];3:[4,5,6];24:[1,3,4,6,7];21:[2];20:[0,4,6];18:[3];23:[4,5,6];0:[1];17:[0,1,4,5,6];25:[4,6];12:[7];11:[0,4,6,7];10:[1,4,5,6];13:[4,5,6,7];14:[0,1,2,4,5,6];22:[0,4,5,6];28:[0,4,5,6];27:[0,2,4,6,7];5:[0,1,2,4,5,6];7:[0,1,4,5,6,7];9:[0,1,4,5,6]","c6:bw=10,experts=[4]; c26:bw=10,experts=[3]; c2:bw=54,experts=[0,4,5,6]; c29:bw=38,experts=[2,4,6]; c16:bw=25,experts=[2]; c1:bw=10,experts=[7]; c8:bw=57,experts=[0,4,5,6,7]; c15:bw=24,experts=[4,7]; c4:bw=50,experts=[0,1,3,4,6]; c19:bw=19,experts=[2]; c3:bw=40,experts=[4,5,6]; c24:bw=58,experts=[1,3,4,6,7]; c21:bw=18,experts=[2]; c20:bw=39,experts=[0,4,6]; c18:bw=10,experts=[3]; c23:bw=37,experts=[4,5,6]; c0:bw=10,experts=[1]; c17:bw=52,experts=[0,1,4,5,6]; c25:bw=29,experts=[4,6]; c12:bw=18,experts=[7]; c11:bw=41,experts=[0,4,6,7]; c10:bw=42,experts=[1,4,5,6]; c13:bw=45,experts=[4,5,6,7]; c14:bw=61,experts=[0,1,2,4,5,6]; c22:bw=46,experts=[0,4,5,6]; c28:bw=51,experts=[0,4,5,6]; c27:bw=52,experts=[0,2,4,6,7]; c5:bw=61,experts=[0,1,2,4,5,6]; c7:bw=68,experts=[0,1,4,5,6,7]; c9:bw=54,experts=[0,1,4,5,6]","1.3786,1.2604,1.5125,3.8529,2.1769,1.2812,1.4012,1.4113,2.4795,1.7578,1.8424,1.4788,1.2237,2.4711,2.0504,1.5585,1.3044,2.3525,2.4659,2.1379,2.6928,3.0118,1.9618,1.5785,1.9569,1.9155,2.2270,3.7080,1.5673,1.6513"
