Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
27,2026-09-23 17:24:13,Ours,0.01,2.3706393858717627,32.15,38.48,25,51.7626,0:51.76,50.4607,0.147,1.1532,1397.6563,23:17.66,10,"7,1,4,0,9,2,8,3,6,5",7:188;1:227;4:45;0:131;9:66;2:73;8:202;3:77;6:231;5:134,"7:[6,7,11,12,13,14,16,17,18,19,21,22,25,26,27,28,29,30];1:[1,2,4,6,7,8,9,12,13,14,15,17,18,19,20,21,23,25,27,28,30,31];4:[3,8,9,14];0:[1,2,5,6,8,10,13,17,18,20,24,28,29];9:[9,13,15,18,20,25];2:[1,3,5,12,19,24,25];8:[2,3,4,5,6,7,11,12,13,14,15,18,19,20,22,23,24,25,27,29];3:[0,7,14,15,20,26,31];6:[0,2,3,5,6,7,8,10,11,12,13,15,17,18,20,21,22,23,24,25,26,28,30];5:[4,10,12,13,14,16,17,20,21,24,25,28,31]","c7:bw=188,experts=[6,7,11,12,13,14,16,17,18,19,21,22,25,26,27,28,29,30]; c1:bw=227,experts=[1,2,4,6,7,8,9,12,13,14,15,17,18,19,20,21,23,25,27,28,30,31]; c4:bw=45,experts=[3,8,9,14]; c0:bw=131,experts=[1,2,5,6,8,10,13,17,18,20,24,28,29]; c9:bw=66,experts=[9,13,15,18,20,25]; c2:bw=73,experts=[1,3,5,12,19,24,25]; c8:bw=202,experts=[2,3,4,5,6,7,11,12,13,14,15,18,19,20,22,23,24,25,27,29]; c3:bw=77,experts=[0,7,14,15,20,26,31]; c6:bw=231,experts=[0,2,3,5,6,7,8,10,11,12,13,15,17,18,20,21,22,23,24,25,26,28,30]; c5:bw=134,experts=[4,10,12,13,14,16,17,20,21,24,25,28,31]","4.5302,4.2324,6.6970,4.8018,3.5943,3.8144,5.2351,4.9344,6.5329,6.0884"
28,2026-09-23 17:25:04,Ours,0.01,2.2988765332591123,25.98,38.48,25,51.1559,0:51.16,49.8469,0.1446,1.1629,1448.8306,24:08.83,10,"6,9,0,8,2,5,1,3,4,7",6:108;9:179;0:172;8:108;2:10;5:122;1:91;3:42;4:28;7:10,"6:[0,1,2,6,8,10,15,22,28,31];9:[3,5,6,7,9,11,12,13,16,17,18,19,20,22,29,30,31];0:[1,2,5,6,7,8,10,12,14,16,17,19,20,21,23,27,29];8:[2,10,12,13,15,18,22,25,27,29];2:[13];5:[0,5,6,7,8,9,19,20,24,27,28,29];1:[4,7,11,16,20,21,22,25,26];3:[17,21,22,28];4:[2,11];7:[30]","c6:bw=108,experts=[0,1,2,6,8,10,15,22,28,31]; c9:bw=179,experts=[3,5,6,7,9,11,12,13,16,17,18,19,20,22,29,30,31]; c0:bw=172,experts=[1,2,5,6,7,8,10,12,14,16,17,19,20,21,23,27,29]; c8:bw=108,experts=[2,10,12,13,15,18,22,25,27,29]; c2:bw=10,experts=[13]; c5:bw=122,experts=[0,5,6,7,8,9,19,20,24,27,28,29]; c1:bw=91,experts=[4,7,11,16,20,21,22,25,26]; c3:bw=42,experts=[17,21,22,28]; c4:bw=28,experts=[2,11]; c7:bw=10,experts=[30]","6.5650,3.4260,4.5913,5.1836,3.7354,6.0709,4.2053,4.9548,6.5990,4.5155"
29,2026-09-23 17:25:55,Ours,0.01,2.2640277371175985,35.56,38.48,25,51.1304,0:51.13,49.8445,0.1476,1.1367,1499.9807,24:59.98,10,"4,0,1,9,6,8,7,3,2,5",4:140;0:161;1:122;9:160;6:157;8:123;7:77;3:116;2:66;5:123,"4:[1,2,3,7,9,11,13,15,19,21,22,23,25,30];0:[1,2,3,4,5,6,7,9,11,13,14,15,17,21,30,31];1:[1,5,6,7,9,10,11,13,19,22,24,31];9:[1,3,5,6,7,9,10,12,13,15,20,21,25,26,27,31];6:[3,4,8,13,15,16,17,18,21,24,25,26,28,30,31];8:[0,4,9,15,18,19,20,22,24,27,29,30];7:[1,6,14,15,18,21,24];3:[0,2,5,7,12,17,18,21,24,25,30];2:[8,9,13,16,21,25];5:[4,5,7,8,9,14,15,20,21,23,28,30]","c4:bw=140,experts=[1,2,3,7,9,11,13,15,19,21,22,23,25,30]; c0:bw=161,experts=[1,2,3,4,5,6,7,9,11,13,14,15,17,21,30,31]; c1:bw=122,experts=[1,5,6,7,9,10,11,13,19,22,24,31]; c9:bw=160,experts=[1,3,5,6,7,9,10,12,13,15,20,21,25,26,27,31]; c6:bw=157,experts=[3,4,8,13,15,16,17,18,21,24,25,26,28,30,31]; c8:bw=123,experts=[0,4,9,15,18,19,20,22,24,27,29,30]; c7:bw=77,experts=[1,6,14,15,18,21,24]; c3:bw=116,experts=[0,2,5,7,12,17,18,21,24,25,30]; c2:bw=66,experts=[8,9,13,16,21,25]; c5:bw=123,experts=[4,5,7,8,9,14,15,20,21,23,28,30]","6.6593,4.5842,4.1938,3.4456,6.5654,5.1972,4.5284,4.9930,3.6307,6.0468"
30,2026-09-23 17:26:47,Ours,0.01,2.183508538918742,31.59,38.48,25,51.7003,0:51.70,50.4048,0.1489,1.145,1551.7001,25:51.70,10,"5,1,9,4,0,8,6,7,3,2",5:226;1:129;9:200;4:189;0:64;8:152;6:39;7:44;3:216;2:99,"5:[0,1,2,3,4,5,6,7,9,10,11,13,15,16,17,18,19,20,21,22,25,31];1:[0,3,7,11,13,14,16,17,23,24,29,30];9:[0,4,5,6,7,8,10,13,14,16,17,19,22,23,24,25,26,27,28,29];4:[1,6,7,9,10,12,14,17,18,21,24,25,26,27,28,29,30,31];0:[0,11,15,22,24,28];8:[0,5,6,7,9,10,11,15,16,18,20,22,25,29,31];6:[6,12,20];7:[9,11,14,25];3:[0,3,4,5,6,7,9,14,15,16,17,18,19,23,24,25,26,27,28,29,30];2:[2,3,7,12,22,23,24,25,30]","c5:bw=226,experts=[0,1,2,3,4,5,6,7,9,10,11,13,15,16,17,18,19,20,21,22,25,31]; c1:bw=129,experts=[0,3,7,11,13,14,16,17,23,24,29,30]; c9:bw=200,experts=[0,4,5,6,7,8,10,13,14,16,17,19,22,23,24,25,26,27,28,29]; c4:bw=189,experts=[1,6,7,9,10,12,14,17,18,21,24,25,26,27,28,29,30,31]; c0:bw=64,experts=[0,11,15,22,24,28]; c8:bw=152,experts=[0,5,6,7,9,10,11,15,16,18,20,22,25,29,31]; c6:bw=39,experts=[6,12,20]; c7:bw=44,experts=[9,11,14,25]; c3:bw=216,experts=[0,3,4,5,6,7,9,14,15,16,17,18,19,23,24,25,26,27,28,29,30]; c2:bw=99,experts=[2,3,7,12,22,23,24,25,30]","6.0962,4.1821,3.4314,6.9343,4.7650,5.2993,6.5209,4.4815,5.0238,3.6702"
31,2026-09-23 17:27:38,Ours,0.01,2.1081566765797657,42.36,42.36,31,51.0945,0:51.09,49.8078,0.15,1.1351,1602.8154,26:42.82,10,"6,4,9,1,5,8,3,2,0,7",6:108;4:70;9:164;1:111;5:226;8:120;3:87;2:57;0:172;7:230,"6:[1,3,9,12,17,18,21,22,23,25];4:[2,5,6,11,14,24,28];9:[0,3,4,6,8,10,15,16,18,20,23,24,25,29,30,31];1:[0,3,4,5,8,9,13,15,20,25,30];5:[1,3,4,5,6,7,8,9,12,14,15,16,17,18,19,21,24,26,27,28,29,31];8:[3,4,5,6,11,12,14,21,22,26,30,31];3:[0,9,17,19,20,26,28,30];2:[8,9,17,28,31];0:[1,5,6,7,9,13,14,15,16,18,19,20,22,24,25,26,29];7:[0,1,3,4,5,7,8,9,10,12,14,16,17,20,21,23,24,25,26,27,29,30,31]","c6:bw=108,experts=[1,3,9,12,17,18,21,22,23,25]; c4:bw=70,experts=[2,5,6,11,14,24,28]; c9:bw=164,experts=[0,3,4,6,8,10,15,16,18,20,23,24,25,29,30,31]; c1:bw=111,experts=[0,3,4,5,8,9,13,15,20,25,30]; c5:bw=226,experts=[1,3,4,5,6,7,8,9,12,14,15,16,17,18,19,21,24,26,27,28,29,31]; c8:bw=120,experts=[3,4,5,6,11,12,14,21,22,26,30,31]; c3:bw=87,experts=[0,9,17,19,20,26,28,30]; c2:bw=57,experts=[8,9,17,28,31]; c0:bw=172,experts=[1,5,6,7,9,13,14,15,16,18,19,20,22,24,25,26,29]; c7:bw=230,experts=[0,1,3,4,5,7,8,9,10,12,14,16,17,20,21,23,24,25,26,27,29,30,31]","6.5440,6.6433,3.4430,4.1981,6.1033,5.1943,4.9805,3.6342,4.5701,4.4970"
32,2026-09-23 17:28:29,Ours,0.01,2.117539220665278,34.39,42.36,31,51.2384,0:51.24,49.9418,0.1485,1.1464,1654.0731,27:34.07,10,"8,5,4,7,0,1,3,6,2,9",8:79;5:130;4:178;7:171;0:167;1:77;3:103;6:98;2:197;9:115,"8:[0,5,11,16,19,21,25];5:[0,1,3,4,5,8,10,12,23,24,26,27,30];4:[0,2,4,7,8,10,11,16,17,19,22,23,24,25,26,27,28];7:[1,3,5,8,10,12,14,15,17,18,19,20,23,25,26,30,31];0:[2,5,7,8,10,13,14,15,16,19,22,23,24,26,27,29];1:[2,11,13,18,19,20,30];3:[1,2,8,11,16,20,25,26,27,31];6:[8,12,14,15,19,21,23,25,29];2:[1,2,5,6,8,9,10,11,12,14,16,20,21,23,26,27,28,30,31];9:[2,6,10,14,15,18,20,23,24,26,29]","c8:bw=79,experts=[0,5,11,16,19,21,25]; c5:bw=130,experts=[0,1,3,4,5,8,10,12,23,24,26,27,30]; c4:bw=178,experts=[0,2,4,7,8,10,11,16,17,19,22,23,24,25,26,27,28]; c7:bw=171,experts=[1,3,5,8,10,12,14,15,17,18,19,20,23,25,26,30,31]; c0:bw=167,experts=[2,5,7,8,10,13,14,15,16,19,22,23,24,26,27,29]; c1:bw=77,experts=[2,11,13,18,19,20,30]; c3:bw=103,experts=[1,2,8,11,16,20,25,26,27,31]; c6:bw=98,experts=[8,12,14,15,19,21,23,25,29]; c2:bw=197,experts=[1,2,5,6,8,9,10,11,12,14,16,20,21,23,26,27,28,30,31]; c9:bw=115,experts=[2,6,10,14,15,18,20,23,24,26,29]","5.1848,6.1403,6.6798,4.5170,4.5657,4.1699,4.9967,6.4964,3.7519,3.4392"
33,2026-09-23 17:29:21,Ours,0.01,2.0520419871446127,45.66,45.66,33,51.7256,0:51.73,50.4215,0.1581,1.1443,1705.8185,28:25.82,10,"7,1,3,6,5,9,2,8,4,0",7:192;1:126;3:256;6:135;5:108;9:152;2:86;8:182;4:165;0:229,"7:[1,2,3,4,5,6,7,8,9,10,11,17,20,22,24,25,26,27,29];1:[2,8,10,11,13,15,16,18,23,27,28,29];3:[0,1,2,3,4,7,8,9,10,12,13,14,15,17,19,20,21,22,23,24,25,26,28,29,30];6:[1,2,4,7,8,9,10,12,16,17,26,29,31];5:[3,4,5,6,10,16,22,23,27,30];9:[0,1,3,6,7,8,10,11,12,15,20,23,27,28,29];2:[2,7,10,12,15,24,25,29];8:[3,4,5,6,8,13,14,15,17,18,21,22,23,26,28,29,30,31];4:[1,4,5,7,8,9,12,13,17,18,22,23,24,27,30,31];0:[0,1,3,6,7,8,9,10,11,12,13,14,15,16,19,20,21,23,24,25,27,30]","c7:bw=192,experts=[1,2,3,4,5,6,7,8,9,10,11,17,20,22,24,25,26,27,29]; c1:bw=126,experts=[2,8,10,11,13,15,16,18,23,27,28,29]; c3:bw=256,experts=[0,1,2,3,4,7,8,9,10,12,13,14,15,17,19,20,21,22,23,24,25,26,28,29,30]; c6:bw=135,experts=[1,2,4,7,8,9,10,12,16,17,26,29,31]; c5:bw=108,experts=[3,4,5,6,10,16,22,23,27,30]; c9:bw=152,experts=[0,1,3,6,7,8,10,11,12,15,20,23,27,28,29]; c2:bw=86,experts=[2,7,10,12,15,24,25,29]; c8:bw=182,experts=[3,4,5,6,8,13,14,15,17,18,21,22,23,26,28,29,30,31]; c4:bw=165,experts=[1,4,5,7,8,9,12,13,17,18,22,23,24,27,30,31]; c0:bw=229,experts=[0,1,3,6,7,8,9,10,11,12,13,14,15,16,19,20,21,23,24,25,27,30]","4.5253,4.2290,5.0119,6.7650,6.3200,3.4895,3.6513,5.2201,6.6412,4.5683"
34,2026-09-23 17:30:12,Ours,0.01,1.9773841100569918,45.93,45.93,34,51.2664,0:51.27,49.9422,0.1595,1.1629,1757.1055,29:17.11,10,"4,1,6,9,8,0,5,7,3,2",4:169;1:170;6:176;9:248;8:153;0:82;5:219;7:119;3:265;2:197,"4:[0,1,4,5,6,8,11,12,15,16,18,19,21,24,26,29];1:[3,5,7,8,9,10,13,14,15,18,19,21,24,25,26,28,30];6:[0,1,2,6,7,8,10,11,14,15,16,17,19,25,26,27,30];9:[0,1,2,3,4,5,6,7,9,10,11,14,15,17,18,19,20,21,23,26,27,29,30,31];8:[0,2,4,5,7,8,14,15,19,21,24,25,26,28,31];0:[3,8,9,14,15,16,23,26];5:[0,1,3,5,7,8,10,11,12,15,16,17,18,19,21,22,24,25,26,30,31];7:[1,2,3,4,7,9,22,23,24,26,30];3:[1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,23,24,26,27,28,29,30,31];2:[4,5,7,8,9,10,11,14,16,17,20,21,22,23,24,28,29,30,31]","c4:bw=169,experts=[0,1,4,5,6,8,11,12,15,16,18,19,21,24,26,29]; c1:bw=170,experts=[3,5,7,8,9,10,13,14,15,18,19,21,24,25,26,28,30]; c6:bw=176,experts=[0,1,2,6,7,8,10,11,14,15,16,17,19,25,26,27,30]; c9:bw=248,experts=[0,1,2,3,4,5,6,7,9,10,11,14,15,17,18,19,20,21,23,26,27,29,30,31]; c8:bw=153,experts=[0,2,4,5,7,8,14,15,19,21,24,25,26,28,31]; c0:bw=82,experts=[3,8,9,14,15,16,23,26]; c5:bw=219,experts=[0,1,3,5,7,8,10,11,12,15,16,17,18,19,21,22,24,25,26,30,31]; c7:bw=119,experts=[1,2,3,4,7,9,22,23,24,26,30]; c3:bw=265,experts=[1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,23,24,26,27,28,29,30,31]; c2:bw=197,experts=[4,5,7,8,9,10,11,14,16,17,20,21,22,23,24,28,29,30,31]","6.7268,4.2096,6.6033,3.4410,5.1990,4.5576,6.0757,4.4779,4.9895,3.6618"
35,2026-09-23 17:31:03,Ours,0.01,1.9959682712743256,42.81,45.93,34,51.0438,0:51.04,49.7401,0.1535,1.1485,1808.1717,30:08.17,10,"4,0,1,6,2,8,9,7,5,3",4:120;0:74;1:112;6:160;2:167;8:182;9:99;7:175;5:149;3:88,"4:[2,5,7,8,10,13,16,19,21,23,25,31];0:[0,2,5,10,11,14,20];1:[1,2,4,6,10,16,18,23,24,27,31];6:[1,2,3,7,9,10,11,12,14,17,19,20,24,27,30,31];2:[1,2,4,8,14,15,17,20,21,23,24,25,27,28,29,30];8:[4,5,6,8,9,10,12,13,15,16,21,22,23,26,27,29,30,31];9:[6,13,15,17,22,25,27,28,31];7:[0,1,3,5,7,8,9,13,14,17,19,22,23,27,28,30,31];5:[0,1,2,3,5,8,16,17,18,19,20,24,27,29];3:[0,7,8,13,15,17,23,25]","c4:bw=120,experts=[2,5,7,8,10,13,16,19,21,23,25,31]; c0:bw=74,experts=[0,2,5,10,11,14,20]; c1:bw=112,experts=[1,2,4,6,10,16,18,23,24,27,31]; c6:bw=160,experts=[1,2,3,7,9,10,11,12,14,17,19,20,24,27,30,31]; c2:bw=167,experts=[1,2,4,8,14,15,17,20,21,23,24,25,27,28,29,30]; c8:bw=182,experts=[4,5,6,8,9,10,12,13,15,16,21,22,23,26,27,29,30,31]; c9:bw=99,experts=[6,13,15,17,22,25,27,28,31]; c7:bw=175,experts=[0,1,3,5,7,8,9,13,14,17,19,22,23,27,28,30,31]; c5:bw=149,experts=[0,1,2,3,5,8,16,17,18,19,20,24,27,29]; c3:bw=88,experts=[0,7,8,13,15,17,23,25]","6.6993,4.5987,4.1948,6.5631,3.6658,5.2116,3.3800,4.4458,6.0029,4.9781"
36,2026-09-23 17:31:55,Ours,0.01,1.9005284760640369,47.11,47.11,36,51.7265,0:51.73,50.4325,0.1573,1.1351,1859.9202,30:59.92,10,"9,0,3,7,6,5,1,4,8,2",9:137;0:132;3:219;7:100;6:158;5:180;1:31;4:272;8:188;2:185,"9:[1,2,4,5,6,14,15,16,17,21,23,29,31];0:[1,4,7,11,14,16,19,20,21,22,23,27,29];3:[2,3,5,6,7,8,9,10,11,14,15,16,19,20,21,22,25,26,27,29,31];7:[1,4,9,10,11,13,18,20,23,24];6:[0,1,4,5,6,7,8,10,15,16,20,21,26,28,29];5:[1,3,4,8,9,11,14,15,17,18,21,22,24,25,27,28,29,30];1:[21,23,31];4:[0,1,2,4,5,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31];8:[2,3,5,6,7,8,9,10,11,16,19,20,21,27,28,29,30,31];2:[2,3,4,7,8,9,10,13,17,22,23,24,25,26,27,28,29,31]","c9:bw=137,experts=[1,2,4,5,6,14,15,16,17,21,23,29,31]; c0:bw=132,experts=[1,4,7,11,14,16,19,20,21,22,23,27,29]; c3:bw=219,experts=[2,3,5,6,7,8,9,10,11,14,15,16,19,20,21,22,25,26,27,29,31]; c7:bw=100,experts=[1,4,9,10,11,13,18,20,23,24]; c6:bw=158,experts=[0,1,4,5,6,7,8,10,15,16,20,21,26,28,29]; c5:bw=180,experts=[1,3,4,8,9,11,14,15,17,18,21,22,24,25,27,28,29,30]; c1:bw=31,experts=[21,23,31]; c4:bw=272,experts=[0,1,2,4,5,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31]; c8:bw=188,experts=[2,3,5,6,7,8,9,10,11,16,19,20,21,27,28,29,30,31]; c2:bw=185,experts=[2,3,4,7,8,9,10,13,17,22,23,24,25,26,27,28,29,31]","3.4271,4.5452,5.0319,4.5645,6.8799,6.2914,4.1745,6.6744,5.1726,3.6709"
37,2026-09-23 17:32:46,Ours,0.01,1.9582669508171002,47.42,47.42,37,51.1069,0:51.11,49.8241,0.1477,1.1334,1911.0493,31:51.05,10,"1,5,2,6,4,7,9,0,3,8",1:67;5:143;2:132;6:239;4:144;7:153;9:146;0:199;3:132;8:21,"1:[2,5,8,14,16,21];5:[4,5,7,8,9,10,13,16,24,25,27,29,30,31];2:[2,3,5,6,10,15,17,18,19,20,23,26,28];6:[0,1,2,4,6,7,8,10,11,12,15,16,17,18,19,20,21,22,23,28,29,30,31];4:[2,3,6,8,9,10,11,12,19,23,24,25,26,27];7:[0,2,3,4,6,11,12,13,17,19,21,23,25,28,31];9:[1,2,7,10,11,12,13,17,20,21,23,24,28,30];0:[0,1,2,3,4,5,8,9,11,13,14,18,19,20,21,23,24,26,31];3:[5,6,7,8,9,10,11,14,15,22,24,25,26];8:[8,26]","c1:bw=67,experts=[2,5,8,14,16,21]; c5:bw=143,experts=[4,5,7,8,9,10,13,16,24,25,27,29,30,31]; c2:bw=132,experts=[2,3,5,6,10,15,17,18,19,20,23,26,28]; c6:bw=239,experts=[0,1,2,4,6,7,8,10,11,12,15,16,17,18,19,20,21,22,23,28,29,30,31]; c4:bw=144,experts=[2,3,6,8,9,10,11,12,19,23,24,25,26,27]; c7:bw=153,experts=[0,2,3,4,6,11,12,13,17,19,21,23,25,28,31]; c9:bw=146,experts=[1,2,7,10,11,12,13,17,20,21,23,24,28,30]; c0:bw=199,experts=[0,1,2,3,4,5,8,9,11,13,14,18,19,20,21,23,24,26,31]; c3:bw=132,experts=[5,6,7,8,9,10,11,14,15,22,24,25,26]; c8:bw=21,experts=[8,26]","4.1929,6.0764,3.6615,6.5430,6.6590,4.5360,3.3972,4.5353,5.0311,5.1918"
38,2026-09-23 17:33:37,Ours,0.01,1.959810400138227,44.05,47.42,37,51.087,0:51.09,49.7886,0.1455,1.1514,1962.1579,32:42.16,10,"8,6,4,1,5,2,3,7,9,0",8:168;6:62;4:190;1:113;5:10;2:11;3:139;7:187;9:94;0:148,"8:[0,5,8,9,10,11,12,15,17,19,21,24,25,26,30,31];6:[0,15,19,22,29,31];4:[0,1,2,3,6,9,11,12,15,17,19,20,21,22,26,28,29,30,31];1:[2,4,6,7,17,20,22,25,26,29,31];5:[1];2:[3];3:[1,2,3,6,10,12,14,15,20,23,24,25,27];7:[0,5,6,8,10,12,14,17,18,19,20,21,24,25,27,29,30,31];9:[4,7,9,11,12,15,16,20,21];0:[0,1,4,6,9,10,11,12,14,22,23,24,25,27]","c8:bw=168,experts=[0,5,8,9,10,11,12,15,17,19,21,24,25,26,30,31]; c6:bw=62,experts=[0,15,19,22,29,31]; c4:bw=190,experts=[0,1,2,3,6,9,11,12,15,17,19,20,21,22,26,28,29,30,31]; c1:bw=113,experts=[2,4,6,7,17,20,22,25,26,29,31]; c5:bw=10,experts=[1]; c2:bw=11,experts=[3]; c3:bw=139,experts=[1,2,3,6,10,12,14,15,20,23,24,25,27]; c7:bw=187,experts=[0,5,6,8,10,12,14,17,18,19,20,21,24,25,27,29,30,31]; c9:bw=94,experts=[4,7,9,11,12,15,16,20,21]; c0:bw=148,experts=[0,1,4,6,9,10,11,12,14,22,23,24,25,27]","5.2190,6.5570,6.6920,4.2115,6.0406,3.6242,4.9981,4.5039,3.4115,4.5307"
39,2026-09-23 17:34:32,Ours,0.01,1.9307862930581146,42.58,47.42,37,54.3073,0:54.31,52.7777,0.1682,1.3596,2016.4882,33:36.49,10,"3,0,1,7,6,8,2,4,9,5",3:96;0:11;1:164;7:146;6:112;8:164;2:132;4:131;9:87;5:274,"3:[4,6,9,18,19,23,28,29,31];0:[5];1:[0,8,11,12,13,14,17,19,21,22,23,24,25,27,30,31];7:[0,3,6,7,9,14,15,17,19,20,25,26,28,31];6:[0,4,5,12,14,21,23,24,25,30,31];8:[0,2,4,10,13,17,19,20,21,22,23,25,26,27,29,30];2:[1,2,3,5,7,8,10,11,12,13,15,22,31];4:[1,2,5,6,7,8,13,14,19,22,23,25,29];9:[2,5,9,10,15,22,24,25];5:[1,2,5,6,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]","c3:bw=96,experts=[4,6,9,18,19,23,28,29,31]; c0:bw=11,experts=[5]; c1:bw=164,experts=[0,8,11,12,13,14,17,19,21,22,23,24,25,27,30,31]; c7:bw=146,experts=[0,3,6,7,9,14,15,17,19,20,25,26,28,31]; c6:bw=112,experts=[0,4,5,12,14,21,23,24,25,30,31]; c8:bw=164,experts=[0,2,4,10,13,17,19,20,21,22,23,25,26,27,29,30]; c2:bw=132,experts=[1,2,3,5,7,8,10,11,12,13,15,22,31]; c4:bw=131,experts=[1,2,5,6,7,8,13,14,19,22,23,25,29]; c9:bw=87,experts=[2,5,9,10,15,22,24,25]; c5:bw=274,experts=[1,2,5,6,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]","5.0264,4.5584,4.1950,4.5004,6.5407,5.2209,3.6297,6.7726,4.4981,7.8355"
40,2026-09-23 17:35:36,Ours,0.01,1.8793134971076508,45.23,47.42,37,64.3925,1:04.39,62.8303,0.1735,1.3868,2080.9098,34:40.91,10,"8,1,5,6,2,7,3,4,9,0",8:95;1:154;5:116;6:170;2:238;7:243;3:24;4:70;9:145;0:131,"8:[0,2,3,8,9,11,17,20,26];1:[1,7,8,11,12,13,16,17,21,22,24,25,27,28,30];5:[0,4,8,10,13,19,22,23,25,29,31];6:[0,1,3,5,6,7,10,11,15,18,19,22,24,25,26,27,28];2:[0,3,4,5,6,8,9,10,11,13,14,15,16,17,19,20,23,25,26,28,29,30,31];7:[0,1,2,3,4,5,7,8,9,10,11,12,14,15,16,18,19,20,22,24,27,29,30,31];3:[14,18];4:[2,3,12,14,15,24,28];9:[3,4,5,6,10,15,17,20,21,24,26,27,30,31];0:[0,1,3,4,6,9,17,21,22,23,26,30,31]","c8:bw=95,experts=[0,2,3,8,9,11,17,20,26]; c1:bw=154,experts=[1,7,8,11,12,13,16,17,21,22,24,25,27,28,30]; c5:bw=116,experts=[0,4,8,10,13,19,22,23,25,29,31]; c6:bw=170,experts=[0,1,3,5,6,7,10,11,15,18,19,22,24,25,26,27,28]; c2:bw=238,experts=[0,3,4,5,6,8,9,10,11,13,14,15,16,17,19,20,23,25,26,28,29,30,31]; c7:bw=243,experts=[0,1,2,3,4,5,7,8,9,10,11,12,14,15,16,18,19,20,22,24,27,29,30,31]; c3:bw=24,experts=[14,18]; c4:bw=70,experts=[2,3,12,14,15,24,28]; c9:bw=145,experts=[3,4,5,6,10,15,17,20,21,24,26,27,30,31]; c0:bw=131,experts=[0,1,3,4,6,9,17,21,22,23,26,30,31]","6.8110,5.5785,7.7966,8.1142,4.5974,5.5683,6.2324,8.1838,4.2512,5.6969"
41,2026-09-23 17:36:40,Ours,0.01,1.9232851069243253,45.75,47.42,37,63.4493,1:03.45,61.8733,0.1685,1.4057,2144.3886,35:44.39,10,"2,6,8,1,4,5,7,3,9,0",2:196;6:10;8:207;1:29;4:185;5:224;7:250;3:146;9:196;0:10,"2:[0,1,3,5,8,9,10,11,12,13,15,17,20,21,25,26,27,29,31];6:[27];8:[0,1,2,3,7,8,9,10,11,13,17,18,22,24,25,26,27,28,29,31];1:[20,31];4:[0,1,2,3,5,9,10,14,16,19,20,22,24,26,28,29,30,31];5:[2,3,4,5,7,8,9,11,13,15,17,18,19,20,21,23,24,25,27,29,30,31];7:[0,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,22,23,24,25,26,28,29,31];3:[0,1,2,3,6,10,11,14,23,24,25,26,27,30];9:[2,3,4,6,9,10,11,13,16,17,18,19,20,21,23,25,28,29,30];0:[30]","c2:bw=196,experts=[0,1,3,5,8,9,10,11,12,13,15,17,20,21,25,26,27,29,31]; c6:bw=10,experts=[27]; c8:bw=207,experts=[0,1,2,3,7,8,9,10,11,13,17,18,22,24,25,26,27,28,29,31]; c1:bw=29,experts=[20,31]; c4:bw=185,experts=[0,1,2,3,5,9,10,14,16,19,20,22,24,26,28,29,30,31]; c5:bw=224,experts=[2,3,4,5,7,8,9,11,13,15,17,18,19,20,21,23,24,25,27,29,30,31]; c7:bw=250,experts=[0,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,22,23,24,25,26,28,29,31]; c3:bw=146,experts=[0,1,2,3,6,10,11,14,23,24,25,26,27,30]; c9:bw=196,experts=[2,3,4,6,9,10,11,13,16,17,18,19,20,21,23,25,28,29,30]; c0:bw=10,experts=[30]","4.5981,8.1541,6.4792,5.1873,8.2668,7.5630,5.5912,6.2098,4.2909,5.5328"
