Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
23,2026-09-19 09:09:53,Ours,0.01,0.8833073303708282,67.6,68.2,22,43.0429,0:43.04,42.0726,0.0397,0.9294,1002.4036,16:42.40,10,"5,7,4,6,9,8,3,1,2,0",5:98;7:28;4:106;6:19;9:95;8:66;3:29;1:117;2:61;0:21,"5:[0,1,2,3,5,7,9,13,15];7:[1,13];4:[0,1,3,4,5,7,9,10,12,13];6:[1];9:[0,1,3,4,5,7,9,10,13];8:[0,1,5,9,10,13];3:[1,13];1:[0,1,2,3,4,5,9,10,12,13,15];2:[1,3,7,9,10,13];0:[1,13]","c5:bw=98,experts=[0,1,2,3,5,7,9,13,15]; c7:bw=28,experts=[1,13]; c4:bw=106,experts=[0,1,3,4,5,7,9,10,12,13]; c6:bw=19,experts=[1]; c9:bw=95,experts=[0,1,3,4,5,7,9,10,13]; c8:bw=66,experts=[0,1,5,9,10,13]; c3:bw=29,experts=[1,13]; c1:bw=117,experts=[0,1,2,3,4,5,9,10,12,13,15]; c2:bw=61,experts=[1,3,7,9,10,13]; c0:bw=21,experts=[1,13]","4.8369,2.8837,2.3705,1.4942,3.9412,5.3964,0.4788,15.3764,0.2258,5.0687"
24,2026-09-19 09:10:36,Ours,0.01,0.8897740255179777,72.18,72.18,24,43.1368,0:43.14,42.1717,0.0319,0.9319,1045.5575,17:25.56,10,"6,4,7,9,2,1,5,8,3,0",6:57;4:24;7:10;9:94;2:81;1:10;5:46;8:34;3:10;0:59,"6:[1,5,7,9,13];4:[1,13];7:[1];9:[1,3,4,5,7,9,12,13,15];2:[0,1,3,7,9,10,12,13];1:[7];5:[1,5,7,13];8:[1,9,13];3:[1];0:[1,3,5,9,13]","c6:bw=57,experts=[1,5,7,9,13]; c4:bw=24,experts=[1,13]; c7:bw=10,experts=[1]; c9:bw=94,experts=[1,3,4,5,7,9,12,13,15]; c2:bw=81,experts=[0,1,3,7,9,10,12,13]; c1:bw=10,experts=[7]; c5:bw=46,experts=[1,5,7,13]; c8:bw=34,experts=[1,9,13]; c3:bw=10,experts=[1]; c0:bw=59,experts=[1,3,5,9,13]","1.4965,2.3742,2.9108,3.9720,0.2253,15.5144,4.7551,5.4110,0.4711,5.0415"
25,2026-09-19 09:11:20,Ours,0.01,0.8383736240589756,65.19,72.18,24,43.3202,0:43.32,42.3607,0.0368,0.9184,1088.8934,18:08.89,10,"9,6,4,3,5,1,8,2,0,7",9:76;6:30;4:110;3:26;5:120;1:92;8:103;2:24;0:106;7:75,"9:[1,3,4,5,9,10,13];6:[1,9,13];4:[0,1,2,3,4,5,9,10,11,12,13];3:[1,13];5:[0,1,2,3,4,5,7,9,10,11,12,13];1:[1,3,4,5,9,10,11,12,13];8:[0,1,3,4,5,7,9,10,12,13];2:[1,13];0:[0,1,2,3,4,5,9,10,12,13];7:[0,1,5,9,11,12,13]","c9:bw=76,experts=[1,3,4,5,9,10,13]; c6:bw=30,experts=[1,9,13]; c4:bw=110,experts=[0,1,2,3,4,5,9,10,11,12,13]; c3:bw=26,experts=[1,13]; c5:bw=120,experts=[0,1,2,3,4,5,7,9,10,11,12,13]; c1:bw=92,experts=[1,3,4,5,9,10,11,12,13]; c8:bw=103,experts=[0,1,3,4,5,7,9,10,12,13]; c2:bw=24,experts=[1,13]; c0:bw=106,experts=[0,1,2,3,4,5,9,10,12,13]; c7:bw=75,experts=[0,1,5,9,11,12,13]","3.9999,1.4934,2.3821,0.4742,4.8150,15.4631,5.4276,0.2266,5.1663,2.9125"
26,2026-09-19 09:12:03,Ours,0.01,0.8895208447704862,71.78,72.18,24,43.2129,0:43.21,42.2455,0.0356,0.9282,1132.1234,18:52.12,10,"3,6,9,7,1,5,2,8,0,4",3:84;6:63;9:95;7:59;1:63;5:39;2:56;8:101;0:20;4:90,"3:[0,1,2,5,9,10,12,13];6:[1,3,5,7,9,13];9:[0,1,2,3,4,5,9,10,13];7:[0,1,5,9,13];1:[1,4,5,9,10,13];5:[1,9,13];2:[1,7,9,10,13];8:[0,1,3,4,5,7,9,10,12,13];0:[1,13];4:[0,1,3,4,5,9,10,12,13]","c3:bw=84,experts=[0,1,2,5,9,10,12,13]; c6:bw=63,experts=[1,3,5,7,9,13]; c9:bw=95,experts=[0,1,2,3,4,5,9,10,13]; c7:bw=59,experts=[0,1,5,9,13]; c1:bw=63,experts=[1,4,5,9,10,13]; c5:bw=39,experts=[1,9,13]; c2:bw=56,experts=[1,7,9,10,13]; c8:bw=101,experts=[0,1,3,4,5,7,9,10,12,13]; c0:bw=20,experts=[1,13]; c4:bw=90,experts=[0,1,3,4,5,9,10,12,13]","0.4845,1.4973,3.9722,2.8927,15.5030,4.7917,0.2219,5.4324,5.0816,2.3682"
27,2026-09-19 09:12:46,Ours,0.01,0.8695292978893617,69.69,72.18,24,43.3235,0:43.32,42.3503,0.0369,0.935,1175.4631,19:35.46,10,"7,1,4,0,9,2,8,3,6,5",7:97;1:117;4:23;0:68;9:34;2:37;8:104;3:40;6:119;5:69,"7:[0,1,4,5,7,9,10,11,13];1:[0,1,3,4,5,9,10,11,12,13,15];4:[1,13];0:[0,1,5,9,10,13];9:[1,9,13];2:[1,9,13];8:[0,1,3,4,5,7,9,10,12,13];3:[0,1,9,13];6:[0,1,2,3,4,5,6,7,9,11,13];5:[1,3,5,7,9,13]","c7:bw=97,experts=[0,1,4,5,7,9,10,11,13]; c1:bw=117,experts=[0,1,3,4,5,9,10,11,12,13,15]; c4:bw=23,experts=[1,13]; c0:bw=68,experts=[0,1,5,9,10,13]; c9:bw=34,experts=[1,9,13]; c2:bw=37,experts=[1,9,13]; c8:bw=104,experts=[0,1,3,4,5,7,9,10,12,13]; c3:bw=40,experts=[0,1,9,13]; c6:bw=119,experts=[0,1,2,3,4,5,6,7,9,11,13]; c5:bw=69,experts=[1,3,5,7,9,13]","2.9161,15.5263,2.3732,5.0985,3.9847,0.2260,5.4098,0.4739,1.5015,4.8404"
28,2026-09-19 09:13:29,Ours,0.01,0.8755273055208557,69.74,72.18,24,43.1857,0:43.19,42.2232,0.0325,0.9287,1218.6669,20:18.67,10,"6,9,0,8,2,5,1,3,4,7",6:56;9:92;0:89;8:56;2:10;5:63;1:47;3:22;4:14;7:10,"6:[1,5,7,9,13];9:[0,1,3,4,5,7,9,10,13];0:[0,1,2,3,5,9,10,13];8:[1,9,10,11,13];2:[1];5:[1,3,5,7,9,13];1:[1,5,9,13];3:[1,13];4:[13];7:[1]","c6:bw=56,experts=[1,5,7,9,13]; c9:bw=92,experts=[0,1,3,4,5,7,9,10,13]; c0:bw=89,experts=[0,1,2,3,5,9,10,13]; c8:bw=56,experts=[1,9,10,11,13]; c2:bw=10,experts=[1]; c5:bw=63,experts=[1,3,5,7,9,13]; c1:bw=47,experts=[1,5,9,13]; c3:bw=22,experts=[1,13]; c4:bw=14,experts=[13]; c7:bw=10,experts=[1]","1.5155,3.9918,5.0727,5.4312,0.2267,4.7870,15.4245,0.4832,2.3585,2.9321"
29,2026-09-19 09:14:13,Ours,0.01,0.8719457746533055,71.68,72.18,24,43.2142,0:43.21,42.2725,0.0329,0.9075,1261.8976,21:01.90,10,"4,0,1,9,6,8,7,3,2,5",4:72;0:83;1:63;9:82;6:81;8:63;7:40;3:60;2:34;5:63,"4:[1,5,7,9,10,12,13];0:[0,1,3,5,7,9,10,13];1:[1,4,5,9,10,13];9:[0,1,3,4,5,9,10,13];6:[0,1,3,5,7,9,10,13];8:[0,1,7,9,10,13];7:[1,7,9,13];3:[0,1,5,9,10,13];2:[1,9,13];5:[0,1,5,7,9,13]","c4:bw=72,experts=[1,5,7,9,10,12,13]; c0:bw=83,experts=[0,1,3,5,7,9,10,13]; c1:bw=63,experts=[1,4,5,9,10,13]; c9:bw=82,experts=[0,1,3,4,5,9,10,13]; c6:bw=81,experts=[0,1,3,5,7,9,10,13]; c8:bw=63,experts=[0,1,7,9,10,13]; c7:bw=40,experts=[1,7,9,13]; c3:bw=60,experts=[0,1,5,9,10,13]; c2:bw=34,experts=[1,9,13]; c5:bw=63,experts=[0,1,5,7,9,13]","2.3700,5.1134,15.4843,3.9693,1.4819,5.4154,2.9071,0.4746,0.2247,4.8319"
30,2026-09-19 09:14:56,Ours,0.01,0.8631315023161014,70.92,72.18,24,43.1652,0:43.17,42.1928,0.042,0.9267,1305.0812,21:45.08,10,"5,1,9,4,0,8,6,7,3,2",5:116;1:67;9:103;4:97;0:33;8:78;6:20;7:23;3:111;2:51,"5:[0,1,2,3,4,5,6,7,9,12,13];1:[1,3,4,5,9,13];9:[0,1,3,4,5,7,9,10,12,13];4:[0,1,3,4,5,7,9,10,13];0:[1,9,13];8:[0,1,3,7,9,10,13];6:[1,13];7:[1,13];3:[0,1,2,3,5,9,10,11,12,13,15];2:[1,7,9,10,13]","c5:bw=116,experts=[0,1,2,3,4,5,6,7,9,12,13]; c1:bw=67,experts=[1,3,4,5,9,13]; c9:bw=103,experts=[0,1,3,4,5,7,9,10,12,13]; c4:bw=97,experts=[0,1,3,4,5,7,9,10,13]; c0:bw=33,experts=[1,9,13]; c8:bw=78,experts=[0,1,3,7,9,10,13]; c6:bw=20,experts=[1,13]; c7:bw=23,experts=[1,13]; c3:bw=111,experts=[0,1,2,3,5,9,10,11,12,13,15]; c2:bw=51,experts=[1,7,9,10,13]","4.8113,15.5308,3.9648,2.3581,5.0296,5.4169,1.4953,2.8825,0.4744,0.2292"
31,2026-09-19 09:15:39,Ours,0.01,0.8642268035728591,71.42,72.18,24,43.1136,0:43.11,42.1613,0.0377,0.9133,1348.2119,22:28.21,10,"6,4,9,1,5,8,3,2,0,7",6:55;4:36;9:85;1:57;5:116;8:62;3:45;2:29;0:89;7:119,"6:[1,5,7,9,13];4:[1,9,13];9:[1,3,4,5,7,9,10,13];1:[1,4,5,9,13];5:[0,1,2,3,4,5,7,9,10,12,13];8:[0,1,7,9,10,13];3:[1,5,9,13];2:[1,13];0:[0,1,2,3,5,9,10,13];7:[0,1,2,3,4,5,7,9,10,12,13]","c6:bw=55,experts=[1,5,7,9,13]; c4:bw=36,experts=[1,9,13]; c9:bw=85,experts=[1,3,4,5,7,9,10,13]; c1:bw=57,experts=[1,4,5,9,13]; c5:bw=116,experts=[0,1,2,3,4,5,7,9,10,12,13]; c8:bw=62,experts=[0,1,7,9,10,13]; c3:bw=45,experts=[1,5,9,13]; c2:bw=29,experts=[1,13]; c0:bw=89,experts=[0,1,2,3,5,9,10,13]; c7:bw=119,experts=[0,1,2,3,4,5,7,9,10,12,13]","1.5005,2.3641,3.9653,15.4453,4.8255,5.4163,0.4777,0.2237,5.0439,2.8990"
32,2026-09-19 09:16:22,Ours,0.01,0.8565050100349165,70.95,72.18,24,43.0635,0:43.06,42.0746,0.0388,0.9487,1391.2943,23:11.29,10,"8,5,4,7,0,1,3,6,2,9",8:40;5:67;4:92;7:88;0:86;1:40;3:53;6:51;2:102;9:59,"8:[6,8,14,15];5:[1,7,8,9,13,14];4:[1,5,6,8,9,10,13,14,15];7:[0,1,6,8,9,13,14,15];0:[1,3,5,6,8,9,13,14];1:[1,6,8,14];3:[1,6,8,13,14];6:[1,8,13,14,15];2:[0,1,3,6,7,8,9,10,13,14];9:[1,6,8,13,14]","c8:bw=40,experts=[6,8,14,15]; c5:bw=67,experts=[1,7,8,9,13,14]; c4:bw=92,experts=[1,5,6,8,9,10,13,14,15]; c7:bw=88,experts=[0,1,6,8,9,13,14,15]; c0:bw=86,experts=[1,3,5,6,8,9,13,14]; c1:bw=40,experts=[1,6,8,14]; c3:bw=53,experts=[1,6,8,13,14]; c6:bw=51,experts=[1,8,13,14,15]; c2:bw=102,experts=[0,1,3,6,7,8,9,10,13,14]; c9:bw=59,experts=[1,6,8,13,14]","5.4380,4.8096,2.3729,2.9077,5.0554,15.3830,0.4733,1.4896,0.2251,3.9199"
33,2026-09-19 09:17:05,Ours,0.01,0.8770390003034176,72.03,72.18,24,43.186,0:43.19,42.2429,0.0391,0.9027,1434.4986,23:54.50,10,"7,1,3,6,5,9,2,8,4,0",7:99;1:65;3:132;6:69;5:55;9:79;2:44;8:94;4:85;0:118,"7:[0,1,4,5,7,9,10,11,13];1:[1,4,5,9,10,13];3:[0,1,2,3,4,5,7,9,10,11,12,13,15];6:[0,1,3,5,9,13];5:[1,5,7,9,13];9:[0,1,3,4,5,9,13];2:[1,9,10,13];8:[0,1,3,5,7,9,10,12,13];4:[0,1,3,4,5,9,10,13];0:[0,1,2,3,4,5,7,9,10,12,13]","c7:bw=99,experts=[0,1,4,5,7,9,10,11,13]; c1:bw=65,experts=[1,4,5,9,10,13]; c3:bw=132,experts=[0,1,2,3,4,5,7,9,10,11,12,13,15]; c6:bw=69,experts=[0,1,3,5,9,13]; c5:bw=55,experts=[1,5,7,9,13]; c9:bw=79,experts=[0,1,3,4,5,9,13]; c2:bw=44,experts=[1,9,10,13]; c8:bw=94,experts=[0,1,3,5,7,9,10,12,13]; c4:bw=85,experts=[0,1,3,4,5,9,10,13]; c0:bw=118,experts=[0,1,2,3,4,5,7,9,10,12,13]","2.8836,15.5592,0.4717,1.4807,4.7778,3.9426,0.2238,5.4014,2.4370,5.0651"
34,2026-09-19 09:17:48,Ours,0.01,0.8462372583880304,72.65,72.65,34,42.9387,0:42.94,41.9577,0.0374,0.9398,1477.4568,24:37.46,10,"4,1,6,9,8,0,5,7,3,2",4:87;1:88;6:91;9:128;8:79;0:42;5:113;7:61;3:137;2:101,"4:[0,1,3,4,5,9,10,13];1:[1,3,4,5,9,10,12,13];6:[0,1,2,3,4,5,7,9,13];9:[0,1,2,3,4,5,7,9,10,12,13,15];8:[0,1,3,7,9,10,13];0:[0,1,9,13];5:[0,1,2,3,4,5,7,9,10,12,13];7:[0,1,4,5,9,13];3:[0,1,2,3,4,5,7,9,10,11,12,13,15];2:[0,1,3,4,5,7,9,10,12,13]","c4:bw=87,experts=[0,1,3,4,5,9,10,13]; c1:bw=88,experts=[1,3,4,5,9,10,12,13]; c6:bw=91,experts=[0,1,2,3,4,5,7,9,13]; c9:bw=128,experts=[0,1,2,3,4,5,7,9,10,12,13,15]; c8:bw=79,experts=[0,1,3,7,9,10,13]; c0:bw=42,experts=[0,1,9,13]; c5:bw=113,experts=[0,1,2,3,4,5,7,9,10,12,13]; c7:bw=61,experts=[0,1,4,5,9,13]; c3:bw=137,experts=[0,1,2,3,4,5,7,9,10,11,12,13,15]; c2:bw=101,experts=[0,1,3,4,5,7,9,10,12,13]","2.3781,15.2934,1.4848,3.9105,5.4119,5.0662,4.7916,2.8892,0.4732,0.2588"
35,2026-09-19 09:18:31,Ours,0.01,0.8511455232067199,73.42,73.42,35,42.9985,0:43.00,42.0509,0.0316,0.9147,1520.4741,25:20.47,10,"4,0,1,6,2,8,9,7,5,3",4:62;0:38;1:58;6:83;2:86;8:94;9:51;7:90;5:77;3:45,"4:[0,1,5,9,10,13];0:[1,9,13];1:[1,4,9,10,13];6:[0,1,3,4,5,7,9,13];2:[0,1,3,4,7,9,10,13];8:[0,1,3,5,7,9,10,12,13];9:[1,4,5,9,13];7:[0,1,4,5,9,10,11,12,13];5:[0,1,3,5,7,9,13];3:[1,5,9,13]","c4:bw=62,experts=[0,1,5,9,10,13]; c0:bw=38,experts=[1,9,13]; c1:bw=58,experts=[1,4,9,10,13]; c6:bw=83,experts=[0,1,3,4,5,7,9,13]; c2:bw=86,experts=[0,1,3,4,7,9,10,13]; c8:bw=94,experts=[0,1,3,5,7,9,10,12,13]; c9:bw=51,experts=[1,4,5,9,13]; c7:bw=90,experts=[0,1,4,5,9,10,11,12,13]; c5:bw=77,experts=[0,1,3,5,7,9,13]; c3:bw=45,experts=[1,5,9,13]","2.3706,5.0833,15.3684,1.4848,0.2272,5.3966,3.9357,2.8949,4.8117,0.4776"
36,2026-09-19 09:19:14,Ours,0.01,0.8436373564985706,73.61,73.61,36,42.9941,0:42.99,42.0265,0.0354,0.9309,1563.4882,26:03.49,10,"9,0,3,7,6,5,1,4,8,2",9:70;0:68;3:113;7:51;6:82;5:93;1:16;4:140;8:97;2:95,"9:[1,3,4,5,9,10,13];0:[0,1,3,5,9,13];3:[0,1,2,3,4,5,7,9,10,12,13];7:[0,1,5,9,13];6:[0,1,3,5,7,9,12,13];5:[0,1,2,3,5,7,9,12,13];1:[1];4:[0,1,2,3,4,5,7,8,9,10,11,12,13,15];8:[0,1,2,3,4,7,9,10,13];2:[0,1,3,7,9,10,11,12,13]","c9:bw=70,experts=[1,3,4,5,9,10,13]; c0:bw=68,experts=[0,1,3,5,9,13]; c3:bw=113,experts=[0,1,2,3,4,5,7,9,10,12,13]; c7:bw=51,experts=[0,1,5,9,13]; c6:bw=82,experts=[0,1,3,5,7,9,12,13]; c5:bw=93,experts=[0,1,2,3,5,7,9,12,13]; c1:bw=16,experts=[1]; c4:bw=140,experts=[0,1,2,3,4,5,7,8,9,10,11,12,13,15]; c8:bw=97,experts=[0,1,2,3,4,7,9,10,13]; c2:bw=95,experts=[0,1,3,7,9,10,11,12,13]","3.9662,5.0824,0.4753,2.9001,1.4757,4.7991,15.3537,2.3459,5.3999,0.2280"
37,2026-09-19 09:19:57,Ours,0.01,0.839258296688483,72.87,73.61,36,43.1118,0:43.11,42.1576,0.0377,0.9128,1606.6194,26:46.62,10,"1,5,2,6,4,7,9,0,3,8",1:34;5:74;2:68;6:123;4:74;7:79;9:75;0:103;3:68;8:11,"1:[1,9,13];5:[0,1,3,5,7,9,13];2:[1,3,7,9,10,13];6:[0,1,2,3,4,5,7,9,10,11,12,13];4:[0,1,5,7,9,10,13];7:[0,1,4,5,9,11,13];9:[1,3,4,9,10,11,13];0:[0,1,3,4,5,7,9,10,13,15];3:[0,1,5,9,10,13];8:[1]","c1:bw=34,experts=[1,9,13]; c5:bw=74,experts=[0,1,3,5,7,9,13]; c2:bw=68,experts=[1,3,7,9,10,13]; c6:bw=123,experts=[0,1,2,3,4,5,7,9,10,11,12,13]; c4:bw=74,experts=[0,1,5,7,9,10,13]; c7:bw=79,experts=[0,1,4,5,9,11,13]; c9:bw=75,experts=[1,3,4,9,10,11,13]; c0:bw=103,experts=[0,1,3,4,5,7,9,10,13,15]; c3:bw=68,experts=[0,1,5,9,10,13]; c8:bw=11,experts=[1]","15.4586,4.8195,0.2291,1.4786,2.3681,2.8796,3.9488,5.0899,0.4755,5.4099"
38,2026-09-19 09:20:41,Ours,0.01,0.8371075614103584,72.84,73.61,36,43.2084,0:43.21,42.26,0.0341,0.9131,1649.8481,27:29.85,10,"8,6,4,1,5,2,3,7,9,0",8:87;6:32;4:98;1:58;5:10;2:10;3:72;7:96;9:49;0:76,"8:[0,1,3,5,7,9,10,13];6:[1,9,13];4:[0,1,3,5,7,9,10,12,13];1:[1,4,5,9,13];5:[1];2:[2];3:[0,1,2,5,9,10,13];7:[0,1,4,5,7,9,10,11,13];9:[1,4,9,13];0:[0,1,3,5,9,11,13]","c8:bw=87,experts=[0,1,3,5,7,9,10,13]; c6:bw=32,experts=[1,9,13]; c4:bw=98,experts=[0,1,3,5,7,9,10,12,13]; c1:bw=58,experts=[1,4,5,9,13]; c5:bw=10,experts=[1]; c2:bw=10,experts=[2]; c3:bw=72,experts=[0,1,2,5,9,10,13]; c7:bw=96,experts=[0,1,4,5,7,9,10,11,13]; c9:bw=49,experts=[1,4,9,13]; c0:bw=76,experts=[0,1,3,5,9,11,13]","5.4417,1.5015,2.3642,15.4600,4.7967,0.2247,0.4733,2.9276,3.9763,5.0938"
39,2026-09-19 09:21:24,Ours,0.01,0.8351596292700603,73.85,73.85,39,43.0163,0:43.02,42.063,0.0361,0.9159,1692.8847,28:12.88,10,"3,0,1,7,6,8,2,4,9,5",3:49;0:10;1:84;7:75;6:58;8:84;2:68;4:67;9:45;5:141,"3:[1,5,10,13];0:[1];1:[1,2,3,4,5,9,10,13];7:[0,1,4,5,9,10,13];6:[1,5,7,9,13];8:[0,1,3,4,7,9,10,13];2:[1,7,9,10,13,15];4:[0,1,5,9,10,13];9:[1,5,9,13];5:[0,1,2,3,4,5,6,7,9,10,11,12,13,15]","c3:bw=49,experts=[1,5,10,13]; c0:bw=10,experts=[1]; c1:bw=84,experts=[1,2,3,4,5,9,10,13]; c7:bw=75,experts=[0,1,4,5,9,10,13]; c6:bw=58,experts=[1,5,7,9,13]; c8:bw=84,experts=[0,1,3,4,7,9,10,13]; c2:bw=68,experts=[1,7,9,10,13,15]; c4:bw=67,experts=[0,1,5,9,10,13]; c9:bw=45,experts=[1,5,9,13]; c5:bw=141,experts=[0,1,2,3,4,5,6,7,9,10,11,12,13,15]","0.4809,5.1103,15.3379,2.8971,1.5003,5.4100,0.2213,2.3615,3.9519,4.7918"
40,2026-09-19 09:22:07,Ours,0.01,0.836651192226854,73.98,73.98,40,43.1354,0:43.14,42.1783,0.04,0.9157,1736.0411,28:56.04,10,"8,1,5,6,2,7,3,4,9,0",8:49;1:79;5:60;6:88;2:123;7:125;3:13;4:36;9:75;0:67,"8:[1,9,10,13];1:[1,4,5,7,9,10,13];5:[1,3,5,7,9,13];6:[0,1,3,5,7,9,10,13];2:[0,1,2,3,4,5,7,9,10,12,13,15];7:[0,1,2,3,4,5,7,9,10,11,12,13];3:[1];4:[1,9,13];9:[0,1,3,4,5,9,13];0:[0,1,3,5,9,13]","c8:bw=49,experts=[1,9,10,13]; c1:bw=79,experts=[1,4,5,7,9,10,13]; c5:bw=60,experts=[1,3,5,7,9,13]; c6:bw=88,experts=[0,1,3,5,7,9,10,13]; c2:bw=123,experts=[0,1,2,3,4,5,7,9,10,12,13,15]; c7:bw=125,experts=[0,1,2,3,4,5,7,9,10,11,12,13]; c3:bw=13,experts=[1]; c4:bw=36,experts=[1,9,13]; c9:bw=75,experts=[0,1,3,4,5,9,13]; c0:bw=67,experts=[0,1,3,5,9,13]","5.4431,15.4470,4.7948,1.4933,0.2228,2.8842,0.4724,2.3627,3.9522,5.1056"
41,2026-09-19 09:22:50,Ours,0.01,0.8278341586166114,74.4,74.4,41,43.0621,0:43.06,42.1072,0.0347,0.9165,1779.1232,29:39.12,10,"2,6,8,1,4,5,7,3,9,0",2:101;6:10;8:107;1:15;4:95;5:116;7:129;3:75;9:101;0:10,"2:[0,1,3,4,7,9,10,12,13,15];6:[1];8:[0,1,3,4,5,7,9,10,12,13];1:[1];4:[0,1,3,4,5,7,9,10,13];5:[0,1,2,3,4,5,7,9,10,12,13];7:[0,1,2,3,4,5,7,9,10,11,12,13];3:[0,1,2,5,9,10,13];9:[0,1,3,4,5,9,10,12,13,15];0:[1]","c2:bw=101,experts=[0,1,3,4,7,9,10,12,13,15]; c6:bw=10,experts=[1]; c8:bw=107,experts=[0,1,3,4,5,7,9,10,12,13]; c1:bw=15,experts=[1]; c4:bw=95,experts=[0,1,3,4,5,7,9,10,13]; c5:bw=116,experts=[0,1,2,3,4,5,7,9,10,12,13]; c7:bw=129,experts=[0,1,2,3,4,5,7,9,10,11,12,13]; c3:bw=75,experts=[0,1,2,5,9,10,13]; c9:bw=101,experts=[0,1,3,4,5,9,10,12,13,15]; c0:bw=10,experts=[1]","0.2277,1.4941,5.4404,15.4104,2.3555,4.7970,2.8775,0.4789,3.9459,5.0798"
42,2026-09-19 09:23:33,Ours,0.01,0.8288423773536688,74.88,74.88,42,43.1384,0:43.14,42.1722,0.0309,0.934,1822.2829,30:22.28,10,"5,1,3,9,6,0,7,4,8,2",5:95;1:92;3:91;9:96;6:64;0:28;7:37;4:103;8:79;2:76,"5:[0,1,2,3,4,5,7,9,13];1:[0,1,3,4,5,9,10,13,15];3:[0,1,2,3,5,9,10,12,13];9:[0,1,3,4,5,9,10,13,15];6:[1,3,5,7,9,13];0:[1,13];7:[1,9,13];4:[0,1,2,3,5,7,9,10,12,13];8:[0,1,3,7,9,10,13];2:[1,3,7,9,10,12,13]","c5:bw=95,experts=[0,1,2,3,4,5,7,9,13]; c1:bw=92,experts=[0,1,3,4,5,9,10,13,15]; c3:bw=91,experts=[0,1,2,3,5,9,10,12,13]; c9:bw=96,experts=[0,1,3,4,5,9,10,13,15]; c6:bw=64,experts=[1,3,5,7,9,13]; c0:bw=28,experts=[1,13]; c7:bw=37,experts=[1,9,13]; c4:bw=103,experts=[0,1,2,3,5,7,9,10,12,13]; c8:bw=79,experts=[0,1,3,7,9,10,13]; c2:bw=76,experts=[1,3,7,9,10,12,13]","4.8165,15.4842,0.4780,3.9480,1.4819,5.0888,2.9016,2.3704,5.3742,0.2285"
43,2026-09-19 09:24:16,Ours,0.01,0.8237845918753359,75.3,75.3,43,43.1449,0:43.14,42.1752,0.035,0.929,1865.4513,31:05.45,10,"5,1,2,8,9,7,4,6,3,0",5:100;1:110;2:96;8:85;9:60;7:40;4:65;6:23;3:122;0:40,"5:[0,1,2,3,4,5,7,9,12,13];1:[0,1,3,4,5,8,9,10,11,13,15];2:[0,1,3,4,7,9,10,12,13];8:[0,1,3,4,7,9,10,13];9:[1,3,4,5,9,13];7:[1,9,10,13];4:[0,1,3,5,9,13];6:[1,6];3:[0,1,2,3,4,5,7,9,10,11,12,13];0:[1,5,9,13]","c5:bw=100,experts=[0,1,2,3,4,5,7,9,12,13]; c1:bw=110,experts=[0,1,3,4,5,8,9,10,11,13,15]; c2:bw=96,experts=[0,1,3,4,7,9,10,12,13]; c8:bw=85,experts=[0,1,3,4,7,9,10,13]; c9:bw=60,experts=[1,3,4,5,9,13]; c7:bw=40,experts=[1,9,10,13]; c4:bw=65,experts=[0,1,3,5,9,13]; c6:bw=23,experts=[1,6]; c3:bw=122,experts=[0,1,2,3,4,5,7,9,10,11,12,13]; c0:bw=40,experts=[1,5,9,13]","4.9192,15.3631,0.2277,5.4197,3.9627,2.8852,2.3518,1.4842,0.4718,5.0898"
44,2026-09-19 09:25:00,Ours,0.01,0.8217931920948958,75.68,75.68,44,43.3713,0:43.37,42.3936,0.0341,0.9422,1908.8444,31:48.84,10,"0,3,4,2,7,5,6,9,8,1",0:125;3:88;4:54;2:69;7:142;5:46;6:39;9:70;8:65;1:84,"0:[0,1,2,3,4,5,7,9,10,12,13,15];3:[0,1,2,5,9,10,12,13];4:[0,1,5,9,13];2:[1,3,7,9,10,13];7:[0,1,2,3,4,5,7,8,9,10,11,12,13,15];5:[1,5,9,13];6:[1,9,13];9:[0,1,3,4,5,9,13];8:[0,1,9,10,11,13];1:[1,3,4,5,8,9,10,13]","c0:bw=125,experts=[0,1,2,3,4,5,7,9,10,12,13,15]; c3:bw=88,experts=[0,1,2,5,9,10,12,13]; c4:bw=54,experts=[0,1,5,9,13]; c2:bw=69,experts=[1,3,7,9,10,13]; c7:bw=142,experts=[0,1,2,3,4,5,7,8,9,10,11,12,13,15]; c5:bw=46,experts=[1,5,9,13]; c6:bw=39,experts=[1,9,13]; c9:bw=70,experts=[0,1,3,4,5,9,13]; c8:bw=65,experts=[0,1,9,10,11,13]; c1:bw=84,experts=[1,3,4,5,8,9,10,13]","5.1027,0.4738,2.3664,0.2245,2.9748,5.0448,1.4959,3.9364,5.4008,15.3735"
