Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
45,2026-09-23 15:58:10,Ours,0.01,1.8438923931230349,48.08,51.2,44,50.499,0:50.50,49.1937,0.139,1.1649,2410.1105,40:10.11,10,"8,0,3,4,7,2,9,6,5,1",8:104;0:68;3:126;4:121;7:67;2:93;9:47;6:10;5:84;1:105,"8:[0,1,2,3,4,5,7,8,10,11];0:[1,4,8,10,12,14];3:[0,1,3,4,5,6,8,9,10,11,12,13];4:[0,1,2,4,5,7,8,11,12,13,14,15];7:[0,1,8,11,14,15];2:[1,2,3,8,9,12,13,14,15];9:[0,4,11,14];6:[8];5:[1,3,6,8,9,11,14,15];1:[0,2,3,5,7,8,10,11,12,14]","c8:bw=104,experts=[0,1,2,3,4,5,7,8,10,11]; c0:bw=68,experts=[1,4,8,10,12,14]; c3:bw=126,experts=[0,1,3,4,5,6,8,9,10,11,12,13]; c4:bw=121,experts=[0,1,2,4,5,7,8,11,12,13,14,15]; c7:bw=67,experts=[0,1,8,11,14,15]; c2:bw=93,experts=[1,2,3,8,9,12,13,14,15]; c9:bw=47,experts=[0,4,11,14]; c6:bw=10,experts=[8]; c5:bw=84,experts=[1,3,6,8,9,11,14,15]; c1:bw=105,experts=[0,2,3,5,7,8,10,11,12,14]","5.6782,4.8126,4.8978,6.3929,4.3147,3.6092,3.3051,6.2716,5.8788,4.0327"
46,2026-09-23 15:59:03,Ours,0.01,1.80723096375688,53.0,53.0,46,52.3666,0:52.37,51.013,0.1548,1.1972,2462.5016,41:02.50,10,"9,3,6,1,4,5,2,8,0,7",9:69;3:50;6:73;1:77;4:121;5:77;2:107;8:73;0:103;7:53,"9:[0,1,4,5,10,14];3:[1,5,12,13,14];6:[1,4,5,6,11,13,14];1:[8,9,10,11,12,13,15];4:[0,1,2,3,4,5,8,11,12,13,14,15];5:[0,1,4,8,10,13,14];2:[0,1,2,5,6,7,9,12,13,14];8:[0,1,2,4,6,7,15];0:[1,5,6,7,8,9,10,11,12,13];7:[2,4,7,8,15]","c9:bw=69,experts=[0,1,4,5,10,14]; c3:bw=50,experts=[1,5,12,13,14]; c6:bw=73,experts=[1,4,5,6,11,13,14]; c1:bw=77,experts=[8,9,10,11,12,13,15]; c4:bw=121,experts=[0,1,2,3,4,5,8,11,12,13,14,15]; c5:bw=77,experts=[0,1,4,8,10,13,14]; c2:bw=107,experts=[0,1,2,5,6,7,9,12,13,14]; c8:bw=73,experts=[0,1,2,4,6,7,15]; c0:bw=103,experts=[1,5,6,7,8,9,10,11,12,13]; c7:bw=53,experts=[2,4,7,8,15]","3.4349,5.2658,6.5985,4.4213,6.8243,6.2237,3.7251,5.3128,4.6479,4.5585"
47,2026-09-23 15:59:54,Ours,0.01,1.7615641646584705,53.14,53.14,47,51.0254,0:51.03,49.7294,0.151,1.1437,2513.5525,41:53.55,10,"5,6,7,9,8,3,4,0,1,2",5:97;6:42;7:100;9:32;8:74;3:132;4:18;0:86;1:57;2:102,"5:[0,3,4,5,7,8,10,11,14];6:[1,4,5,7];7:[0,2,5,7,8,11,12,13,14,15];9:[0,3,7];8:[6,8,9,10,11,13,15];3:[0,1,2,4,5,6,7,8,9,10,12,13,14];4:[11];0:[2,4,5,7,10,12,13,15];1:[6,8,9,11,13];2:[0,1,4,6,7,9,10,11,13,14]","c5:bw=97,experts=[0,3,4,5,7,8,10,11,14]; c6:bw=42,experts=[1,4,5,7]; c7:bw=100,experts=[0,2,5,7,8,11,12,13,14,15]; c9:bw=32,experts=[0,3,7]; c8:bw=74,experts=[6,8,9,10,11,13,15]; c3:bw=132,experts=[0,1,2,4,5,6,7,8,9,10,12,13,14]; c4:bw=18,experts=[11]; c0:bw=86,experts=[2,4,5,7,10,12,13,15]; c1:bw=57,experts=[6,8,9,11,13]; c2:bw=102,experts=[0,1,4,6,7,9,10,11,13,14]","6.1855,6.5994,4.5316,3.4392,5.2134,4.9764,6.5543,4.4639,4.1491,3.6165"
48,2026-09-23 16:00:44,Ours,0.01,1.7698644398630605,52.08,53.14,47,50.3504,0:50.35,48.9613,0.1606,1.2269,2563.9276,42:43.93,10,"1,8,4,2,9,6,5,7,0,3",1:94;8:94;4:127;2:107;9:99;6:85;5:104;7:118;0:29;3:34,"1:[4,5,7,8,11,12,13,14,15];8:[1,3,4,5,7,9,11,12,13];4:[0,1,2,5,6,7,8,9,10,11,13,14];2:[0,3,5,6,7,8,9,11,12,15];9:[1,3,4,5,8,10,12,13,15];6:[0,1,2,7,8,11,12,15];5:[1,3,4,5,6,8,11,12,14,15];7:[0,1,2,3,4,5,6,8,13,14,15];0:[2,11];3:[5,10,14]","c1:bw=94,experts=[4,5,7,8,11,12,13,14,15]; c8:bw=94,experts=[1,3,4,5,7,9,11,12,13]; c4:bw=127,experts=[0,1,2,5,6,7,8,9,10,11,13,14]; c2:bw=107,experts=[0,3,5,6,7,8,9,11,12,15]; c9:bw=99,experts=[1,3,4,5,8,10,12,13,15]; c6:bw=85,experts=[0,1,2,7,8,11,12,15]; c5:bw=104,experts=[1,3,4,5,6,8,11,12,14,15]; c7:bw=118,experts=[0,1,2,3,4,5,6,8,13,14,15]; c0:bw=29,experts=[2,11]; c3:bw=34,experts=[5,10,14]","4.1545,5.1423,6.6550,3.5291,3.3007,6.2687,5.8484,4.3386,4.3970,5.3270"
49,2026-09-23 16:01:36,Ours,0.01,1.7488621838565006,53.47,53.47,49,52.0787,0:52.08,50.7498,0.1509,1.1765,2616.0311,43:36.03,10,"4,3,8,0,2,5,6,7,9,1",4:91;3:60;8:50;0:37;2:110;5:106;6:24;7:83;9:100;1:102,"4:[1,2,4,7,8,9,11,12,13];3:[0,6,7,8,9,14];8:[1,4,8,12,15];0:[5,13,14];2:[0,1,2,3,4,5,10,11,12,13,15];5:[1,3,4,6,7,10,12,13,14,15];6:[9,15];7:[0,2,4,8,11,13,14,15];9:[0,1,2,3,6,7,10,12,13,15];1:[0,2,4,5,6,7,9,10,13,15]","c4:bw=91,experts=[1,2,4,7,8,9,11,12,13]; c3:bw=60,experts=[0,6,7,8,9,14]; c8:bw=50,experts=[1,4,8,12,15]; c0:bw=37,experts=[5,13,14]; c2:bw=110,experts=[0,1,2,3,4,5,10,11,12,13,15]; c5:bw=106,experts=[1,3,4,6,7,10,12,13,14,15]; c6:bw=24,experts=[9,15]; c7:bw=83,experts=[0,2,4,8,11,13,14,15]; c9:bw=100,experts=[0,1,2,3,6,7,10,12,13,15]; c1:bw=102,experts=[0,2,4,5,6,7,9,10,13,15]","6.6166,5.3128,5.3761,4.7720,3.7905,6.1297,6.5163,4.4914,3.5312,4.2131"
50,2026-09-23 16:02:27,Ours,0.01,1.7714686880057147,51.47,53.47,49,50.8538,0:50.85,49.5549,0.1385,1.1589,2666.9102,44:26.91,10,"8,4,7,6,2,1,3,0,9,5",8:61;4:14;7:65;6:128;2:119;1:122;3:73;0:55;9:51;5:59,"8:[0,1,3,4,9,13];4:[13];7:[1,2,3,4,5,15];6:[1,2,3,4,5,6,7,8,9,10,11,15];2:[0,1,2,3,5,8,9,10,11,12,15];1:[0,1,2,3,5,6,8,9,12,13,14,15];3:[2,3,4,8,9,11,13];0:[2,3,5,9,12];9:[4,7,8,10,14];5:[2,7,8,10,15]","c8:bw=61,experts=[0,1,3,4,9,13]; c4:bw=14,experts=[13]; c7:bw=65,experts=[1,2,3,4,5,15]; c6:bw=128,experts=[1,2,3,4,5,6,7,8,9,10,11,15]; c2:bw=119,experts=[0,1,2,3,5,8,9,10,11,12,15]; c1:bw=122,experts=[0,1,2,3,5,6,8,9,12,13,14,15]; c3:bw=73,experts=[2,3,4,8,9,11,13]; c0:bw=55,experts=[2,3,5,9,12]; c9:bw=51,experts=[4,7,8,10,14]; c5:bw=59,experts=[2,7,8,10,15]","5.2471,6.6822,4.4975,6.5505,3.6716,4.2476,4.9311,4.4140,3.3284,5.9848"
51,2026-09-23 16:03:17,Ours,0.01,1.7555615897187793,48.81,53.47,49,49.4317,0:49.43,48.1675,0.1332,1.1295,2716.3682,45:16.37,10,"5,0,1,2,8,6,9,3,4,7",5:89;0:101;1:40;2:38;8:87;6:98;9:34;3:104;4:21;7:51,"5:[5,6,8,10,12,13,14,15];0:[1,2,5,7,8,10,11,12,14,15];1:[5,11,12,15];2:[3,4,10];8:[1,4,6,7,8,9,11,15];6:[1,3,4,5,10,11,12,13,15];9:[0,3,11];3:[2,3,4,5,6,7,8,9,14,15];4:[6,11];7:[0,4,10,12,13]","c5:bw=89,experts=[5,6,8,10,12,13,14,15]; c0:bw=101,experts=[1,2,5,7,8,10,11,12,14,15]; c1:bw=40,experts=[5,11,12,15]; c2:bw=38,experts=[3,4,10]; c8:bw=87,experts=[1,4,6,7,8,9,11,15]; c6:bw=98,experts=[1,3,4,5,10,11,12,13,15]; c9:bw=34,experts=[0,3,11]; c3:bw=104,experts=[2,3,4,5,6,7,8,9,14,15]; c4:bw=21,experts=[6,11]; c7:bw=51,experts=[0,4,10,12,13]","6.1444,4.4404,4.0517,3.5262,4.9979,6.2803,3.2714,4.7959,6.3480,4.3113"
52,2026-09-23 16:04:06,Ours,0.01,1.7827357558057126,53.45,53.47,49,49.298,0:49.30,48.037,0.1369,1.1227,2765.691,46:05.69,10,"0,8,5,7,1,4,9,6,2,3",0:87;8:33;5:46;7:64;1:76;4:63;9:58;6:96;2:55;3:81,"0:[1,3,8,9,11,12,14,15];8:[8,11,15];5:[7,9,13,15];7:[1,4,6,7,12,14];1:[1,5,6,7,8,9,15];4:[0,4,5,13,14,15];9:[2,5,9,10,11];6:[5,6,7,8,9,10,12,13,14];2:[1,4,8,10,11];3:[0,5,6,8,10,13,14,15]","c0:bw=87,experts=[1,3,8,9,11,12,14,15]; c8:bw=33,experts=[8,11,15]; c5:bw=46,experts=[7,9,13,15]; c7:bw=64,experts=[1,4,6,7,12,14]; c1:bw=76,experts=[1,5,6,7,8,9,15]; c4:bw=63,experts=[0,4,5,13,14,15]; c9:bw=58,experts=[2,5,9,10,11]; c6:bw=96,experts=[5,6,7,8,9,10,12,13,14]; c2:bw=55,experts=[1,4,8,10,11]; c3:bw=81,experts=[0,5,6,8,10,13,14,15]","4.3943,5.0339,5.8830,4.3361,4.0534,6.3782,3.2925,6.3105,3.5219,4.8332"
53,2026-09-23 16:04:55,Ours,0.01,1.7144576689497897,54.52,54.52,53,49.2854,0:49.29,48.025,0.1374,1.1215,2815.0006,46:55.00,10,"8,4,5,1,3,9,6,7,0,2",8:41;4:53;5:83;1:111;3:89;9:115;6:67;7:82;0:73;2:97,"8:[2,4,8,10];4:[4,6,11,14,15];5:[1,3,5,7,9,11,13,15];1:[1,2,3,6,7,8,9,11,12,14,15];3:[0,1,4,6,8,9,11,15];9:[4,5,6,7,8,9,11,12,13,14,15];6:[1,2,5,6,7,11];7:[2,4,5,6,9,12,13,15];0:[0,2,5,8,11,13,14];2:[0,3,4,8,9,10,12,13,14]","c8:bw=41,experts=[2,4,8,10]; c4:bw=53,experts=[4,6,11,14,15]; c5:bw=83,experts=[1,3,5,7,9,11,13,15]; c1:bw=111,experts=[1,2,3,6,7,8,9,11,12,14,15]; c3:bw=89,experts=[0,1,4,6,8,9,11,15]; c9:bw=115,experts=[4,5,6,7,8,9,11,12,13,14,15]; c6:bw=67,experts=[1,2,5,6,7,11]; c7:bw=82,experts=[2,4,5,6,9,12,13,15]; c0:bw=73,experts=[0,2,5,8,11,13,14]; c2:bw=97,experts=[0,3,4,8,9,10,12,13,14]","5.0168,6.4145,5.9157,4.0523,4.8263,3.2894,6.2889,4.3275,4.3750,3.5187"
54,2026-09-23 16:05:45,Ours,0.01,1.685362026451222,55.75,55.75,54,49.4385,0:49.44,48.1611,0.1421,1.1337,2864.4648,47:44.46,10,"2,1,8,7,3,0,6,5,9,4",2:15;1:99;8:105;7:115;3:57;0:70;6:102;5:10;9:95;4:60,"2:[10];1:[0,1,5,6,7,9,11,13,14];8:[0,1,2,3,6,8,10,13,14,15];7:[2,3,4,6,9,10,11,12,13,14,15];3:[7,8,9,12,13];0:[0,3,4,6,8,13,15];6:[1,2,3,4,5,9,10,11,13,14];5:[8];9:[2,3,4,6,8,9,11,13,15];4:[0,4,6,10,11,12]","c2:bw=15,experts=[10]; c1:bw=99,experts=[0,1,5,6,7,9,11,13,14]; c8:bw=105,experts=[0,1,2,3,6,8,10,13,14,15]; c7:bw=115,experts=[2,3,4,6,9,10,11,12,13,14,15]; c3:bw=57,experts=[7,8,9,12,13]; c0:bw=70,experts=[0,3,4,6,8,13,15]; c6:bw=102,experts=[1,2,3,4,5,9,10,11,13,14]; c5:bw=10,experts=[8]; c9:bw=95,experts=[2,3,4,6,8,9,11,13,15]; c4:bw=60,experts=[0,4,6,10,11,12]","3.5329,4.0855,5.0556,4.3930,4.8177,4.3899,6.2945,5.8546,3.3212,6.4160"
55,2026-09-23 16:06:34,Ours,0.01,1.6822150611980526,54.52,55.75,54,49.3697,0:49.37,48.097,0.1398,1.1316,2913.861,48:33.86,10,"7,2,4,3,8,5,1,6,0,9",7:103;2:77;4:27;3:99;8:26;5:100;1:113;6:79;0:52;9:117,"7:[2,3,4,6,7,8,9,11,12,15];2:[3,4,6,7,8,12,13];4:[1,3];3:[2,3,6,7,8,10,11,13,15];8:[5,10];5:[0,1,2,5,7,8,9,10,11,13];1:[1,2,3,6,7,8,10,12,13,14,15];6:[1,4,6,7,9,11,15];0:[5,8,10,13,14];9:[0,2,4,5,6,8,9,10,11,13,15]","c7:bw=103,experts=[2,3,4,6,7,8,9,11,12,15]; c2:bw=77,experts=[3,4,6,7,8,12,13]; c4:bw=27,experts=[1,3]; c3:bw=99,experts=[2,3,6,7,8,10,11,13,15]; c8:bw=26,experts=[5,10]; c5:bw=100,experts=[0,1,2,5,7,8,9,10,11,13]; c1:bw=113,experts=[1,2,3,6,7,8,10,12,13,14,15]; c6:bw=79,experts=[1,4,6,7,9,11,15]; c0:bw=52,experts=[5,8,10,13,14]; c9:bw=117,experts=[0,2,4,5,6,8,9,10,11,13,15]","4.3386,3.5625,6.3991,4.8411,4.9938,5.8817,4.0714,6.2922,4.4039,3.3127"
56,2026-09-23 16:07:23,Ours,0.01,1.6999527021507324,54.08,55.75,54,49.2255,0:49.23,47.9522,0.1379,1.1341,2963.1115,49:23.11,10,"9,1,3,2,5,4,8,7,6,0",9:98;1:106;3:16;2:100;5:58;4:18;8:25;7:34;6:44;0:132,"9:[1,2,4,7,8,9,11,12,13];1:[0,1,2,4,5,6,7,9,10,13];3:[5];2:[0,1,3,4,6,7,8,12,14,15];5:[0,3,4,9,13];4:[13];8:[0,1];7:[7,9,15];6:[4,5,6,10];0:[0,1,2,3,5,6,7,8,9,10,13,14,15]","c9:bw=98,experts=[1,2,4,7,8,9,11,12,13]; c1:bw=106,experts=[0,1,2,4,5,6,7,9,10,13]; c3:bw=16,experts=[5]; c2:bw=100,experts=[0,1,3,4,6,7,8,12,14,15]; c5:bw=58,experts=[0,3,4,9,13]; c4:bw=18,experts=[13]; c8:bw=25,experts=[0,1]; c7:bw=34,experts=[7,9,15]; c6:bw=44,experts=[4,5,6,10]; c0:bw=132,experts=[0,1,2,3,5,6,7,8,9,10,13,14,15]","3.3046,4.0741,4.8115,3.5381,5.8802,6.4109,4.9949,4.3060,6.2640,4.3680"
57,2026-09-23 16:08:13,Ours,0.01,1.670818366952099,55.95,55.95,57,49.4379,0:49.44,48.1505,0.1468,1.1391,3012.5753,50:12.58,10,"3,8,6,1,7,0,5,4,2,9",3:121;8:81;6:91;1:93;7:130;0:132;5:83;4:78;2:62;9:36,"3:[0,1,2,4,5,6,8,9,10,11,13,14];8:[1,3,7,8,9,11,13,15];6:[2,5,7,9,10,11,12,13,14];1:[1,2,4,5,6,7,10,11,12];7:[0,1,2,3,4,7,8,9,10,11,12,14,15];0:[0,1,2,4,6,7,8,9,10,11,13,14,15];5:[0,2,3,5,6,7,9,10];4:[1,4,7,8,9,10,15];2:[0,3,4,5,8,13];9:[10,12,13]","c3:bw=121,experts=[0,1,2,4,5,6,8,9,10,11,13,14]; c8:bw=81,experts=[1,3,7,8,9,11,13,15]; c6:bw=91,experts=[2,5,7,9,10,11,12,13,14]; c1:bw=93,experts=[1,2,4,5,6,7,10,11,12]; c7:bw=130,experts=[0,1,2,3,4,7,8,9,10,11,12,14,15]; c0:bw=132,experts=[0,1,2,4,6,7,8,9,10,11,13,14,15]; c5:bw=83,experts=[0,2,3,5,6,7,9,10]; c4:bw=78,experts=[1,4,7,8,9,10,15]; c2:bw=62,experts=[0,3,4,5,8,13]; c9:bw=36,experts=[10,12,13]","4.8548,5.0480,6.3950,4.0703,4.3202,4.3971,5.8856,6.3657,3.5219,3.2917"
58,2026-09-23 16:09:02,Ours,0.01,1.6704651512972784,56.53,56.53,58,49.3118,0:49.31,48.053,0.1385,1.1159,3061.9127,51:01.91,10,"7,2,9,6,5,1,8,4,3,0",7:45;2:10;9:108;6:104;5:66;1:56;8:75;4:72;3:116;0:89,"7:[2,7,8,10];2:[3];9:[0,4,5,6,9,11,12,13,14,15];6:[0,1,3,4,8,10,11,12,13,15];5:[4,6,11,12,13,14];1:[0,4,5,12,14];8:[0,5,6,7,10,11,15];4:[0,4,5,7,8,12,13];3:[2,3,4,5,6,8,10,11,12,13,14];0:[0,2,6,7,8,12,13,14]","c7:bw=45,experts=[2,7,8,10]; c2:bw=10,experts=[3]; c9:bw=108,experts=[0,4,5,6,9,11,12,13,14,15]; c6:bw=104,experts=[0,1,3,4,8,10,11,12,13,15]; c5:bw=66,experts=[4,6,11,12,13,14]; c1:bw=56,experts=[0,4,5,12,14]; c8:bw=75,experts=[0,5,6,7,10,11,15]; c4:bw=72,experts=[0,4,5,7,8,12,13]; c3:bw=116,experts=[2,3,4,5,6,8,10,11,12,13,14]; c0:bw=89,experts=[0,2,6,7,8,12,13,14]","4.3455,3.5402,3.3233,6.3173,5.8906,4.0292,4.9958,6.3777,4.8434,4.3901"
59,2026-09-23 16:09:51,Ours,0.01,1.681302743444811,54.05,56.53,58,49.281,0:49.28,47.9723,0.1477,1.1595,3111.2206,51:51.22,10,"2,8,9,6,1,4,7,5,0,3",2:69;8:105;9:52;6:36;1:123;4:48;7:53;5:60;0:98;3:67,"2:[0,2,6,11,14,15];8:[0,1,3,4,6,7,8,10,12,14];9:[2,3,7,12,15];6:[5,9,13];1:[0,1,2,4,5,6,7,8,10,11,14,15];4:[6,9,14,15];7:[6,11,12,13,15];5:[0,7,8,11,13,14];0:[1,2,3,4,6,8,9,10,12];3:[0,3,5,10,11,12]","c2:bw=69,experts=[0,2,6,11,14,15]; c8:bw=105,experts=[0,1,3,4,6,7,8,10,12,14]; c9:bw=52,experts=[2,3,7,12,15]; c6:bw=36,experts=[5,9,13]; c1:bw=123,experts=[0,1,2,4,5,6,7,8,10,11,14,15]; c4:bw=48,experts=[6,9,14,15]; c7:bw=53,experts=[6,11,12,13,15]; c5:bw=60,experts=[0,7,8,11,13,14]; c0:bw=98,experts=[1,2,3,4,6,8,9,10,12]; c3:bw=67,experts=[0,3,5,10,11,12]","3.5430,5.0176,3.3045,6.3265,4.0552,6.3941,4.3426,5.8169,4.3872,4.7846"
60,2026-09-23 16:10:41,Ours,0.01,1.6901219302869184,56.34,56.53,58,49.2663,0:49.27,48.0022,0.1469,1.1158,3160.5143,52:40.51,10,"0,7,4,2,5,8,6,9,1,3",0:100;7:90;4:57;2:57;5:63;8:46;6:112;9:14;1:102;3:83,"0:[0,2,3,4,5,6,7,9,10,13];7:[1,5,6,9,10,11,13,14,15];4:[3,5,8,11,13];2:[0,2,5,6,10];5:[1,6,8,13,14,15];8:[2,8,9,14];6:[0,1,2,4,5,6,7,8,12,14,15];9:[10];1:[0,2,4,5,6,9,10,12,14,15];3:[2,3,4,7,10,12,13,15]","c0:bw=100,experts=[0,2,3,4,5,6,7,9,10,13]; c7:bw=90,experts=[1,5,6,9,10,11,13,14,15]; c4:bw=57,experts=[3,5,8,11,13]; c2:bw=57,experts=[0,2,5,6,10]; c5:bw=63,experts=[1,6,8,13,14,15]; c8:bw=46,experts=[2,8,9,14]; c6:bw=112,experts=[0,1,2,4,5,6,7,8,12,14,15]; c9:bw=14,experts=[10]; c1:bw=102,experts=[0,2,4,5,6,9,10,12,14,15]; c3:bw=83,experts=[2,3,4,7,10,12,13,15]","4.3964,4.3736,6.4037,3.5485,5.8839,4.9721,6.2750,3.2827,4.0486,4.8177"
61,2026-09-23 16:11:30,Ours,0.01,1.627481024415212,58.07,58.07,61,49.4174,0:49.42,48.1558,0.1448,1.1153,3209.9588,53:29.96,10,"5,6,2,9,1,3,8,4,7,0",5:92;6:70;2:55;9:71;1:63;3:81;8:104;4:72;7:82;0:114,"5:[1,3,6,7,8,9,10,13,14];6:[0,1,2,6,12,13,15];2:[0,5,9,12,13];9:[0,5,7,8,12,13,15];1:[3,4,5,6,11,12];3:[0,2,3,7,8,9,10,15];8:[2,3,4,5,6,7,8,9,11,13];4:[3,4,5,7,8,9,14];7:[1,2,6,7,8,10,11,13];0:[1,2,4,5,6,7,8,9,10,11,15]","c5:bw=92,experts=[1,3,6,7,8,9,10,13,14]; c6:bw=70,experts=[0,1,2,6,12,13,15]; c2:bw=55,experts=[0,5,9,12,13]; c9:bw=71,experts=[0,5,7,8,12,13,15]; c1:bw=63,experts=[3,4,5,6,11,12]; c3:bw=81,experts=[0,2,3,7,8,9,10,15]; c8:bw=104,experts=[2,3,4,5,6,7,8,9,11,13]; c4:bw=72,experts=[3,4,5,7,8,9,14]; c7:bw=82,experts=[1,2,6,7,8,10,11,13]; c0:bw=114,experts=[1,2,4,5,6,7,8,9,10,11,15]","5.9281,6.3798,3.5456,3.3268,4.0656,4.8096,5.0197,6.3538,4.3458,4.3810"
62,2026-09-23 16:12:20,Ours,0.01,1.642778744851658,57.28,58.07,61,49.3248,0:49.32,48.0615,0.1444,1.1175,3259.3107,54:19.31,10,"8,6,9,4,5,0,3,2,1,7",8:25;6:118;9:31;4:114;5:127;0:53;3:100;2:79;1:141;7:84,"8:[3,14];6:[0,2,3,6,7,8,10,11,12,13,14];9:[6,8,10];4:[2,3,4,5,8,9,10,12,13,14,15];5:[0,3,4,5,6,7,8,9,10,13,14,15];0:[4,7,11,12,15];3:[1,4,5,6,7,8,9,10,14,15];2:[1,3,4,8,10,13,15];1:[0,1,3,4,5,6,7,8,9,10,11,13,14,15];7:[1,3,5,6,12,13,14,15]","c8:bw=25,experts=[3,14]; c6:bw=118,experts=[0,2,3,6,7,8,10,11,12,13,14]; c9:bw=31,experts=[6,8,10]; c4:bw=114,experts=[2,3,4,5,8,9,10,12,13,14,15]; c5:bw=127,experts=[0,3,4,5,6,7,8,9,10,13,14,15]; c0:bw=53,experts=[4,7,11,12,15]; c3:bw=100,experts=[1,4,5,6,7,8,9,10,14,15]; c2:bw=79,experts=[1,3,4,8,10,13,15]; c1:bw=141,experts=[0,1,3,4,5,6,7,8,9,10,11,13,14,15]; c7:bw=84,experts=[1,3,5,6,12,13,14,15]","4.9914,6.3497,3.3145,6.4028,5.8951,4.3748,4.8108,3.5210,4.0635,4.3378"
63,2026-09-23 16:13:09,Ours,0.01,1.6363478221959764,56.07,58.07,61,49.3862,0:49.39,48.1348,0.1376,1.1124,3308.7255,55:08.73,10,"5,9,6,3,8,1,7,0,2,4",5:17;9:39;6:64;3:99;8:60;1:94;7:129;0:78;2:53;4:99,"5:[8];9:[6,10,13];6:[1,5,7,10,11,13];3:[0,1,3,7,8,9,11,12,15];8:[7,8,11,12,14,15];1:[0,3,4,6,7,10,12,14,15];7:[0,2,3,4,6,7,8,9,11,12,14,15];0:[1,2,3,6,10,11,13];2:[5,7,9,13,15];4:[3,4,5,6,8,9,10,12,14]","c5:bw=17,experts=[8]; c9:bw=39,experts=[6,10,13]; c6:bw=64,experts=[1,5,7,10,11,13]; c3:bw=99,experts=[0,1,3,7,8,9,11,12,15]; c8:bw=60,experts=[7,8,11,12,14,15]; c1:bw=94,experts=[0,3,4,6,7,10,12,14,15]; c7:bw=129,experts=[0,2,3,4,6,7,8,9,11,12,14,15]; c0:bw=78,experts=[1,2,3,6,10,11,13]; c2:bw=53,experts=[5,7,9,13,15]; c4:bw=99,experts=[3,4,5,6,8,9,10,12,14]","5.8937,3.3043,6.3942,4.8524,5.0075,4.0522,4.3472,4.3918,3.5125,6.3789"
64,2026-09-23 16:13:58,Ours,0.01,1.6370112797604708,56.09,58.07,61,49.3406,0:49.34,48.0695,0.1414,1.1282,3358.0933,55:58.09,10,"6,4,5,3,7,0,8,9,2,1",6:94;4:71;5:45;3:71;7:64;0:60;8:101;9:112;2:106;1:54,"6:[2,4,7,8,10,11,12,13,14];4:[3,4,5,9,11,14,15];5:[4,7,14,15];3:[0,1,10,11,12,14,15];7:[0,2,3,6,10,11];0:[5,6,8,12,14,15];8:[1,2,5,6,8,10,11,12,13,14];9:[0,1,4,5,6,7,8,10,13,14,15];2:[0,1,2,5,6,7,9,10,12,15];1:[2,3,7,13,15]","c6:bw=94,experts=[2,4,7,8,10,11,12,13,14]; c4:bw=71,experts=[3,4,5,9,11,14,15]; c5:bw=45,experts=[4,7,14,15]; c3:bw=71,experts=[0,1,10,11,12,14,15]; c7:bw=64,experts=[0,2,3,6,10,11]; c0:bw=60,experts=[5,6,8,12,14,15]; c8:bw=101,experts=[1,2,5,6,8,10,11,12,13,14]; c9:bw=112,experts=[0,1,4,5,6,7,8,10,13,14,15]; c2:bw=106,experts=[0,1,2,5,6,7,9,10,12,15]; c1:bw=54,experts=[2,3,7,13,15]","6.3442,6.3986,5.8936,4.8324,4.3411,4.3912,5.0148,3.3079,3.5035,4.0423"
65,2026-09-23 16:14:48,Ours,0.01,1.6349869769590835,56.64,58.07,61,49.4817,0:49.48,48.2243,0.142,1.1139,3407.6032,56:47.60,10,"7,5,4,6,8,3,0,2,1,9",7:17;5:54;4:108;6:94;8:124;3:80;0:78;2:53;1:109;9:88,"7:[13];5:[0,3,6,8,14];4:[0,1,2,3,8,9,10,12,13,15];6:[0,2,4,6,8,12,13,14,15];8:[0,2,3,4,5,6,7,8,9,10,11,14];3:[1,2,3,5,6,11,12,15];0:[0,2,4,6,7,8,13];2:[1,2,5,8,10];1:[0,1,2,3,4,6,8,9,14,15];9:[0,1,5,7,9,10,12,15]","c7:bw=17,experts=[13]; c5:bw=54,experts=[0,3,6,8,14]; c4:bw=108,experts=[0,1,2,3,8,9,10,12,13,15]; c6:bw=94,experts=[0,2,4,6,8,12,13,14,15]; c8:bw=124,experts=[0,2,3,4,5,6,7,8,9,10,11,14]; c3:bw=80,experts=[1,2,3,5,6,11,12,15]; c0:bw=78,experts=[0,2,4,6,7,8,13]; c2:bw=53,experts=[1,2,5,8,10]; c1:bw=109,experts=[0,1,2,3,4,6,8,9,14,15]; c9:bw=88,experts=[0,1,5,7,9,10,12,15]","4.4345,5.9198,6.4451,6.3647,5.0062,4.7862,4.4106,3.5196,4.0545,3.2831"
