Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
27,2026-09-23 17:07:36,Ours,0.01,2.0404111235288824,40.15,40.15,27,52.0182,0:52.02,50.7175,0.1532,1.1458,1420.4753,23:40.48,10,"7,1,4,0,9,2,8,3,6,5",7:188;1:227;4:45;0:131;9:66;2:73;8:202;3:77;6:231;5:134,"7:[0,1,2,3,4,5,6,7,8,9,10,25,26,27,28,29,30,31];1:[3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24];4:[0,1,30,31];0:[0,1,2,3,4,5,6,7,8,9,10,30,31];9:[14,15,16,17,18,19];2:[12,13,14,15,16,17,18];8:[3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22];3:[4,5,6,7,8,9,10];6:[0,1,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];5:[0,1,2,3,4,5,6,7,8,9,29,30,31]","c7:bw=188,experts=[0,1,2,3,4,5,6,7,8,9,10,25,26,27,28,29,30,31]; c1:bw=227,experts=[3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24]; c4:bw=45,experts=[0,1,30,31]; c0:bw=131,experts=[0,1,2,3,4,5,6,7,8,9,10,30,31]; c9:bw=66,experts=[14,15,16,17,18,19]; c2:bw=73,experts=[12,13,14,15,16,17,18]; c8:bw=202,experts=[3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]; c3:bw=77,experts=[4,5,6,7,8,9,10]; c6:bw=231,experts=[0,1,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c5:bw=134,experts=[0,1,2,3,4,5,6,7,8,9,29,30,31]","4.4742,4.1872,6.5674,4.5438,3.3883,3.6072,5.1490,4.9429,7.7853,6.0721"
28,2026-09-23 17:08:30,Ours,0.01,2.1517118435244478,29.22,40.15,27,54.5148,0:54.51,53.2078,0.1525,1.153,1475.0085,24:35.01,10,"6,9,0,8,2,5,1,3,4,7",6:108;9:179;0:172;8:108;2:10;5:122;1:91;3:42;4:28;7:10,"6:[2,3,4,5,6,7,8,9,10,11];9:[0,1,2,3,4,20,21,22,23,24,25,26,27,28,29,30,31];0:[11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27];8:[0,23,24,25,26,27,28,29,30,31];2:[19];5:[10,11,12,13,14,15,16,17,18,19,20,21];1:[0,1,25,26,27,28,29,30,31];3:[11,12,13,14];4:[2,3];7:[11]","c6:bw=108,experts=[2,3,4,5,6,7,8,9,10,11]; c9:bw=179,experts=[0,1,2,3,4,20,21,22,23,24,25,26,27,28,29,30,31]; c0:bw=172,experts=[11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27]; c8:bw=108,experts=[0,23,24,25,26,27,28,29,30,31]; c2:bw=10,experts=[19]; c5:bw=122,experts=[10,11,12,13,14,15,16,17,18,19,20,21]; c1:bw=91,experts=[0,1,25,26,27,28,29,30,31]; c3:bw=42,experts=[11,12,13,14]; c4:bw=28,experts=[2,3]; c7:bw=10,experts=[11]","7.7297,3.6968,5.1059,5.3607,3.7609,7.0187,4.4320,4.9535,6.6651,4.4844"
29,2026-09-23 17:09:24,Ours,0.01,2.1377243283302327,38.4,40.15,27,53.7032,0:53.70,52.3543,0.1514,1.196,1528.7317,25:28.73,10,"4,0,1,9,6,8,7,3,2,5",4:140;0:161;1:122;9:160;6:157;8:123;7:77;3:116;2:66;5:123,"4:[4,5,6,7,8,9,10,11,12,13,14,15,16,17];0:[0,1,2,3,4,5,6,7,8,9,10,11,28,29,30,31];1:[2,3,4,5,6,7,8,9,10,11,12,13];9:[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20];6:[12,13,14,15,16,17,18,19,20,21,22,23,24,25,26];8:[1,2,3,4,5,6,7,8,9,10,11,12];7:[12,13,14,15,16,17,18];3:[15,16,17,18,19,20,21,22,23,24,25];2:[20,21,22,23,24,25];5:[0,1,22,23,24,25,26,27,28,29,30,31]","c4:bw=140,experts=[4,5,6,7,8,9,10,11,12,13,14,15,16,17]; c0:bw=161,experts=[0,1,2,3,4,5,6,7,8,9,10,11,28,29,30,31]; c1:bw=122,experts=[2,3,4,5,6,7,8,9,10,11,12,13]; c9:bw=160,experts=[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]; c6:bw=157,experts=[12,13,14,15,16,17,18,19,20,21,22,23,24,25,26]; c8:bw=123,experts=[1,2,3,4,5,6,7,8,9,10,11,12]; c7:bw=77,experts=[12,13,14,15,16,17,18]; c3:bw=116,experts=[15,16,17,18,19,20,21,22,23,24,25]; c2:bw=66,experts=[20,21,22,23,24,25]; c5:bw=123,experts=[0,1,22,23,24,25,26,27,28,29,30,31]","6.6067,4.5280,4.1718,3.4008,8.2532,5.3369,4.7124,5.2385,3.7960,6.3099"
30,2026-09-23 17:10:18,Ours,0.01,2.0917459583768023,34.18,40.15,27,54.1381,0:54.14,52.7911,0.1598,1.1856,1582.8891,26:22.89,10,"5,1,9,4,0,8,6,7,3,2",5:226;1:129;9:200;4:189;0:64;8:152;6:39;7:44;3:216;2:99,"5:[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23];1:[14,15,16,17,18,19,20,21,22,23,24,25];9:[0,1,2,3,4,5,6,7,8,21,22,23,24,25,26,27,28,29,30,31];4:[0,1,2,3,18,19,20,21,22,23,24,25,26,27,28,29,30,31];0:[12,13,14,15,16,17];8:[13,14,15,16,17,18,19,20,21,22,23,24,25,26,27];6:[27,28,29];7:[19,20,21,22];3:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,26,27,28,29,30,31];2:[0,1,2,26,27,28,29,30,31]","c5:bw=226,experts=[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]; c1:bw=129,experts=[14,15,16,17,18,19,20,21,22,23,24,25]; c9:bw=200,experts=[0,1,2,3,4,5,6,7,8,21,22,23,24,25,26,27,28,29,30,31]; c4:bw=189,experts=[0,1,2,3,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c0:bw=64,experts=[12,13,14,15,16,17]; c8:bw=152,experts=[13,14,15,16,17,18,19,20,21,22,23,24,25,26,27]; c6:bw=39,experts=[27,28,29]; c7:bw=44,experts=[19,20,21,22]; c3:bw=216,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,26,27,28,29,30,31]; c2:bw=99,experts=[0,1,2,26,27,28,29,30,31]","6.3625,4.3607,3.5665,6.8648,4.7110,5.3598,8.1111,4.6394,5.1460,3.6694"
31,2026-09-23 17:11:11,Ours,0.01,1.999244698328864,42.08,42.08,31,53.4993,0:53.50,52.2181,0.1477,1.1319,1636.4103,27:16.41,10,"6,4,9,1,5,8,3,2,0,7",6:108;4:70;9:164;1:111;5:226;8:120;3:87;2:57;0:172;7:230,"6:[0,1,2,3,4,5,6,7,30,31];4:[4,5,6,7,8,9,10];9:[9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24];1:[0,1,2,3,4,26,27,28,29,30,31];5:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,24,25,26,27,28,29,30,31];8:[0,1,2,3,4,5,6,7,28,29,30,31];3:[15,16,17,18,19,20,21,22];2:[3,4,5,6,7];0:[0,1,2,18,19,20,21,22,23,24,25,26,27,28,29,30,31];7:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,23,24,25,26,27,28,29,30,31]","c6:bw=108,experts=[0,1,2,3,4,5,6,7,30,31]; c4:bw=70,experts=[4,5,6,7,8,9,10]; c9:bw=164,experts=[9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24]; c1:bw=111,experts=[0,1,2,3,4,26,27,28,29,30,31]; c5:bw=226,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,24,25,26,27,28,29,30,31]; c8:bw=120,experts=[0,1,2,3,4,5,6,7,28,29,30,31]; c3:bw=87,experts=[15,16,17,18,19,20,21,22]; c2:bw=57,experts=[3,4,5,6,7]; c0:bw=172,experts=[0,1,2,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c7:bw=230,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,23,24,25,26,27,28,29,30,31]","7.8656,6.6424,3.4046,4.2102,6.6938,5.2353,4.9676,3.7687,4.5143,4.9156"
32,2026-09-23 17:12:03,Ours,0.01,2.061986361434218,22.92,42.08,31,51.8038,0:51.80,50.5066,0.15,1.1455,1688.2326,28:08.23,10,"8,5,4,7,0,1,3,6,2,9",8:79;5:130;4:178;7:171;0:167;1:77;3:103;6:98;2:197;9:115,"8:[8,9,10,11,12,13,14];5:[14,15,16,17,18,19,20,21,22,23,24,25,26];4:[11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27];7:[14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30];0:[3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18];1:[5,6,7,8,9,10,11];3:[0,23,24,25,26,27,28,29,30,31];6:[8,9,10,11,12,13,14,15,16];2:[8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26];9:[0,1,2,3,25,26,27,28,29,30,31]","c8:bw=79,experts=[8,9,10,11,12,13,14]; c5:bw=130,experts=[14,15,16,17,18,19,20,21,22,23,24,25,26]; c4:bw=178,experts=[11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27]; c7:bw=171,experts=[14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]; c0:bw=167,experts=[3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]; c1:bw=77,experts=[5,6,7,8,9,10,11]; c3:bw=103,experts=[0,23,24,25,26,27,28,29,30,31]; c6:bw=98,experts=[8,9,10,11,12,13,14,15,16]; c2:bw=197,experts=[8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26]; c9:bw=115,experts=[0,1,2,3,25,26,27,28,29,30,31]","5.1497,6.0541,6.5633,4.4505,4.5375,4.1594,4.9172,7.6762,3.6311,3.3675"
33,2026-09-23 17:13:02,Ours,0.01,2.073028147214319,44.09,44.09,33,58.7026,0:58.70,57.3017,0.1682,1.231,1746.9563,29:06.96,10,"7,1,3,6,5,9,2,8,4,0",7:192;1:126;3:256;6:135;5:108;9:152;2:86;8:182;4:165;0:229,"7:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,31];1:[12,13,14,15,16,17,18,19,20,21,22,23];3:[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25];6:[17,18,19,20,21,22,23,24,25,26,27,28,29];5:[0,1,2,3,4,27,28,29,30,31];9:[4,5,6,7,8,9,10,11,12,13,14,15,16,17,18];2:[0,1,2,27,28,29,30,31];8:[0,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];4:[0,1,2,3,4,5,6,7,8,9,10,11,28,29,30,31];0:[0,1,2,3,4,5,6,7,8,19,20,21,22,23,24,25,26,27,28,29,30,31]","c7:bw=192,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,31]; c1:bw=126,experts=[12,13,14,15,16,17,18,19,20,21,22,23]; c3:bw=256,experts=[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25]; c6:bw=135,experts=[17,18,19,20,21,22,23,24,25,26,27,28,29]; c5:bw=108,experts=[0,1,2,3,4,27,28,29,30,31]; c9:bw=152,experts=[4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]; c2:bw=86,experts=[0,1,2,27,28,29,30,31]; c8:bw=182,experts=[0,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c4:bw=165,experts=[0,1,2,3,4,5,6,7,8,9,10,11,28,29,30,31]; c0:bw=229,experts=[0,1,2,3,4,5,6,7,8,19,20,21,22,23,24,25,26,27,28,29,30,31]","5.1076,4.4245,6.1889,8.3716,7.7495,4.1443,3.8512,5.3891,7.1789,4.8961"
34,2026-09-23 17:13:56,Ours,0.01,1.9609665501815718,42.75,44.09,33,54.1859,0:54.19,52.8533,0.1653,1.1655,1801.1642,30:01.16,10,"4,1,6,9,8,0,5,7,3,2",4:169;1:170;6:176;9:248;8:153;0:82;5:219;7:119;3:265;2:197,"4:[12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27];1:[0,1,2,3,4,5,6,7,8,24,25,26,27,28,29,30,31];6:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31];9:[0,1,2,3,4,5,6,7,8,9,10,19,20,21,22,23,24,25,26,27,28,29,30,31];8:[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15];0:[9,10,11,12,13,14,15,16];5:[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25];7:[18,19,20,21,22,23,24,25,26,27,28];3:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,26,27,28,29,30,31];2:[3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]","c4:bw=169,experts=[12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27]; c1:bw=170,experts=[0,1,2,3,4,5,6,7,8,24,25,26,27,28,29,30,31]; c6:bw=176,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31]; c9:bw=248,experts=[0,1,2,3,4,5,6,7,8,9,10,19,20,21,22,23,24,25,26,27,28,29,30,31]; c8:bw=153,experts=[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]; c0:bw=82,experts=[9,10,11,12,13,14,15,16]; c5:bw=219,experts=[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25]; c7:bw=119,experts=[18,19,20,21,22,23,24,25,26,27,28]; c3:bw=265,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,26,27,28,29,30,31]; c2:bw=197,experts=[3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]","6.9436,4.3606,8.1460,3.5522,5.3959,4.6314,6.2846,4.6680,5.1287,3.7422"
35,2026-09-23 17:14:51,Ours,0.01,1.9236147895297335,42.34,44.09,33,55.072,0:55.07,53.7704,0.1667,1.1332,1856.2593,30:56.26,10,"4,0,1,6,2,8,9,7,5,3",4:120;0:74;1:112;6:160;2:167;8:182;9:99;7:175;5:149;3:88,"4:[0,1,2,3,4,5,6,7,28,29,30,31];0:[17,18,19,20,21,22,23];1:[9,10,11,12,13,14,15,16,17,18,19];6:[15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30];2:[0,1,2,3,4,5,22,23,24,25,26,27,28,29,30,31];8:[0,1,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];9:[11,12,13,14,15,16,17,18,19];7:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,29,30,31];5:[0,1,2,3,4,5,6,7,26,27,28,29,30,31];3:[20,21,22,23,24,25,26,27]","c4:bw=120,experts=[0,1,2,3,4,5,6,7,28,29,30,31]; c0:bw=74,experts=[17,18,19,20,21,22,23]; c1:bw=112,experts=[9,10,11,12,13,14,15,16,17,18,19]; c6:bw=160,experts=[15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]; c2:bw=167,experts=[0,1,2,3,4,5,22,23,24,25,26,27,28,29,30,31]; c8:bw=182,experts=[0,1,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c9:bw=99,experts=[11,12,13,14,15,16,17,18,19]; c7:bw=175,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,29,30,31]; c5:bw=149,experts=[0,1,2,3,4,5,6,7,26,27,28,29,30,31]; c3:bw=88,experts=[20,21,22,23,24,25,26,27]","7.1826,5.3847,4.3362,8.0040,3.8077,5.2123,3.5459,4.4441,6.8317,5.0212"
36,2026-09-23 17:15:44,Ours,0.01,1.9522424269330543,43.65,44.09,33,52.3568,0:52.36,51.0013,0.1631,1.1907,1908.6362,31:48.64,10,"9,0,3,7,6,5,1,4,8,2",9:137;0:132;3:219;7:100;6:158;5:180;1:31;4:272;8:188;2:185,"9:[0,20,21,22,23,24,25,26,27,28,29,30,31];0:[0,1,2,3,4,24,25,26,27,28,29,30,31];3:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,28,29,30,31];7:[14,15,16,17,18,19,20,21,22,23];6:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,31];5:[8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25];1:[20,21,22];4:[0,1,2,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];8:[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19];2:[6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]","c9:bw=137,experts=[0,20,21,22,23,24,25,26,27,28,29,30,31]; c0:bw=132,experts=[0,1,2,3,4,24,25,26,27,28,29,30,31]; c3:bw=219,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,28,29,30,31]; c7:bw=100,experts=[14,15,16,17,18,19,20,21,22,23]; c6:bw=158,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,31]; c5:bw=180,experts=[8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25]; c1:bw=31,experts=[20,21,22]; c4:bw=272,experts=[0,1,2,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c8:bw=188,experts=[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]; c2:bw=185,experts=[6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]","3.3923,4.5346,4.9917,4.6000,7.0892,6.0779,4.5133,6.7380,5.3123,3.7518"
37,2026-09-23 17:16:36,Ours,0.01,1.9048930184098238,48.12,48.12,37,52.736,0:52.74,51.4126,0.1559,1.1658,1961.3943,32:41.39,10,"1,5,2,6,4,7,9,0,3,8",1:67;5:143;2:132;6:239;4:144;7:153;9:146;0:199;3:132;8:21,"1:[23,24,25,26,27,28];5:[0,1,2,3,4,5,6,7,26,27,28,29,30,31];2:[0,1,2,3,4,24,25,26,27,28,29,30,31];6:[0,1,2,3,4,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];4:[3,4,5,6,7,8,9,10,11,12,13,14,15,16];7:[0,1,2,3,4,5,6,24,25,26,27,28,29,30,31];9:[1,2,3,4,5,6,7,8,9,10,11,12,13,14];0:[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23];3:[17,18,19,20,21,22,23,24,25,26,27,28,29];8:[20,21]","c1:bw=67,experts=[23,24,25,26,27,28]; c5:bw=143,experts=[0,1,2,3,4,5,6,7,26,27,28,29,30,31]; c2:bw=132,experts=[0,1,2,3,4,24,25,26,27,28,29,30,31]; c6:bw=239,experts=[0,1,2,3,4,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c4:bw=144,experts=[3,4,5,6,7,8,9,10,11,12,13,14,15,16]; c7:bw=153,experts=[0,1,2,3,4,5,6,24,25,26,27,28,29,30,31]; c9:bw=146,experts=[1,2,3,4,5,6,7,8,9,10,11,12,13,14]; c0:bw=199,experts=[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]; c3:bw=132,experts=[17,18,19,20,21,22,23,24,25,26,27,28,29]; c8:bw=21,experts=[20,21]","4.3173,6.2800,3.7249,7.1699,6.7733,4.5866,3.5013,4.6569,5.0945,5.3079"
38,2026-09-23 17:17:29,Ours,0.01,1.9051442173202866,46.58,48.12,37,52.4209,0:52.42,51.1226,0.1485,1.1483,2013.8382,33:33.84,10,"8,6,4,1,5,2,3,7,9,0",8:168;6:62;4:190;1:113;5:10;2:11;3:139;7:187;9:94;0:148,"8:[0,1,2,3,4,5,22,23,24,25,26,27,28,29,30,31];6:[5,6,7,8,9,10];4:[0,1,2,3,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];1:[0,1,2,3,4,5,6,7,29,30,31];5:[8];2:[5];3:[0,1,2,3,4,5,6,7,8,9,10,30,31];7:[7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24];9:[15,16,17,18,19,20,21,22,23];0:[0,1,2,3,4,5,24,25,26,27,28,29,30,31]","c8:bw=168,experts=[0,1,2,3,4,5,22,23,24,25,26,27,28,29,30,31]; c6:bw=62,experts=[5,6,7,8,9,10]; c4:bw=190,experts=[0,1,2,3,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c1:bw=113,experts=[0,1,2,3,4,5,6,7,29,30,31]; c5:bw=10,experts=[8]; c2:bw=11,experts=[5]; c3:bw=139,experts=[0,1,2,3,4,5,6,7,8,9,10,30,31]; c7:bw=187,experts=[7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24]; c9:bw=94,experts=[15,16,17,18,19,20,21,22,23]; c0:bw=148,experts=[0,1,2,3,4,5,24,25,26,27,28,29,30,31]","5.3000,7.7731,6.6779,4.1893,6.3116,3.6225,4.9570,4.4340,3.3748,4.4824"
39,2026-09-23 17:18:22,Ours,0.01,1.9090493647765467,41.51,48.12,37,53.3972,0:53.40,52.1001,0.1502,1.1453,2067.2575,34:27.26,10,"3,0,1,7,6,8,2,4,9,5",3:96;0:11;1:164;7:146;6:112;8:164;2:132;4:131;9:87;5:274,"3:[11,12,13,14,15,16,17,18,19];0:[6];1:[8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23];7:[0,1,2,3,4,5,6,25,26,27,28,29,30,31];6:[11,12,13,14,15,16,17,18,19,20,21];8:[6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21];2:[6,7,8,9,10,11,12,13,14,15,16,17,18];4:[4,5,6,7,8,9,10,11,12,13,14,15,16];9:[24,25,26,27,28,29,30,31];5:[0,1,2,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]","c3:bw=96,experts=[11,12,13,14,15,16,17,18,19]; c0:bw=11,experts=[6]; c1:bw=164,experts=[8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]; c7:bw=146,experts=[0,1,2,3,4,5,6,25,26,27,28,29,30,31]; c6:bw=112,experts=[11,12,13,14,15,16,17,18,19,20,21]; c8:bw=164,experts=[6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]; c2:bw=132,experts=[6,7,8,9,10,11,12,13,14,15,16,17,18]; c4:bw=131,experts=[4,5,6,7,8,9,10,11,12,13,14,15,16]; c9:bw=87,experts=[24,25,26,27,28,29,30,31]; c5:bw=274,experts=[0,1,2,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]","4.9735,4.5549,4.1780,4.4806,7.7453,5.1690,3.6383,6.8479,4.2108,6.3018"
40,2026-09-23 17:19:16,Ours,0.01,1.8900780340936971,43.5,48.12,37,53.6973,0:53.70,52.3775,0.1558,1.1622,2120.9756,35:20.98,10,"8,1,5,6,2,7,3,4,9,0",8:95;1:154;5:116;6:170;2:238;7:243;3:24;4:70;9:145;0:131,"8:[22,23,24,25,26,27,28,29,30];1:[0,1,2,3,4,5,6,24,25,26,27,28,29,30,31];5:[4,5,6,7,8,9,10,11,12,13,14];6:[0,1,2,3,4,5,6,22,23,24,25,26,27,28,29,30,31];2:[0,1,2,3,4,5,6,7,8,9,19,20,21,22,23,24,25,26,27,28,29,30,31];7:[7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30];3:[20,21];4:[17,18,19,20,21,22,23];9:[0,1,2,3,4,5,6,7,8,9,10,11,12,13];0:[7,8,9,10,11,12,13,14,15,16,17,18,19]","c8:bw=95,experts=[22,23,24,25,26,27,28,29,30]; c1:bw=154,experts=[0,1,2,3,4,5,6,24,25,26,27,28,29,30,31]; c5:bw=116,experts=[4,5,6,7,8,9,10,11,12,13,14]; c6:bw=170,experts=[0,1,2,3,4,5,6,22,23,24,25,26,27,28,29,30,31]; c2:bw=238,experts=[0,1,2,3,4,5,6,7,8,9,19,20,21,22,23,24,25,26,27,28,29,30,31]; c7:bw=243,experts=[7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]; c3:bw=24,experts=[20,21]; c4:bw=70,experts=[17,18,19,20,21,22,23]; c9:bw=145,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13]; c0:bw=131,experts=[7,8,9,10,11,12,13,14,15,16,17,18,19]","5.4731,4.3093,6.2426,8.0578,3.7830,4.5744,5.0846,6.7135,3.5072,4.6321"
41,2026-09-23 17:20:09,Ours,0.01,1.8654446827986224,47.22,48.12,37,53.2287,0:53.23,51.9196,0.154,1.1534,2174.2275,36:14.23,10,"2,6,8,1,4,5,7,3,9,0",2:196;6:10;8:207;1:29;4:185;5:224;7:250;3:146;9:196;0:10,"2:[10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28];6:[7];8:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,31];1:[7,8];4:[0,1,2,3,4,5,6,7,8,9,24,25,26,27,28,29,30,31];5:[0,1,2,3,4,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];7:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,31];3:[0,1,2,3,22,23,24,25,26,27,28,29,30,31];9:[0,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];0:[20]","c2:bw=196,experts=[10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]; c6:bw=10,experts=[7]; c8:bw=207,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,31]; c1:bw=29,experts=[7,8]; c4:bw=185,experts=[0,1,2,3,4,5,6,7,8,9,24,25,26,27,28,29,30,31]; c5:bw=224,experts=[0,1,2,3,4,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c7:bw=250,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,31]; c3:bw=146,experts=[0,1,2,3,22,23,24,25,26,27,28,29,30,31]; c9:bw=196,experts=[0,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c0:bw=10,experts=[20]","3.7488,7.9019,5.3213,4.2628,6.6831,6.1552,4.5909,5.0956,3.5126,4.6472"
