Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
45,2026-09-19 21:48:30,Ours,0.01,0.8226036632613164,61.85,65.49,35,43.3096,0:43.31,42.2689,0.0332,1.0061,1966.7804,32:46.78,10,"8,0,3,4,7,2,9,6,5,1",8:104;0:68;3:126;4:121;7:67;2:93;9:47;6:10;5:84;1:105,"8:[0,1,2,3,4,5,7,8,10,11];0:[1,4,8,10,12,14];3:[0,1,3,4,5,6,8,9,10,11,12,13];4:[0,1,2,4,5,7,8,11,12,13,14,15];7:[0,1,8,11,14,15];2:[1,2,3,8,9,12,13,14,15];9:[0,4,11,14];6:[8];5:[1,3,6,8,9,11,14,15];1:[0,2,3,5,7,8,10,11,12,14]","c8:bw=104,experts=[0,1,2,3,4,5,7,8,10,11]; c0:bw=68,experts=[1,4,8,10,12,14]; c3:bw=126,experts=[0,1,3,4,5,6,8,9,10,11,12,13]; c4:bw=121,experts=[0,1,2,4,5,7,8,11,12,13,14,15]; c7:bw=67,experts=[0,1,8,11,14,15]; c2:bw=93,experts=[1,2,3,8,9,12,13,14,15]; c9:bw=47,experts=[0,4,11,14]; c6:bw=10,experts=[8]; c5:bw=84,experts=[1,3,6,8,9,11,14,15]; c1:bw=105,experts=[0,2,3,5,7,8,10,11,12,14]","5.4479,5.5097,0.4279,2.4672,2.9161,0.1965,3.9522,1.5675,4.7259,15.0578"
46,2026-09-19 21:49:13,Ours,0.01,0.7962203444845285,60.98,65.49,35,42.4525,0:42.45,41.4685,0.0399,0.9428,2009.2582,33:29.26,10,"9,3,6,1,4,5,2,8,0,7",9:69;3:50;6:73;1:77;4:121;5:77;2:107;8:73;0:103;7:53,"9:[0,1,4,5,10,14];3:[1,5,12,13,14];6:[1,4,5,6,11,13,14];1:[8,9,10,11,12,13,15];4:[0,1,2,3,4,5,8,11,12,13,14,15];5:[0,1,4,8,10,13,14];2:[0,1,2,5,6,7,9,12,13,14];8:[0,1,2,4,6,7,15];0:[1,5,6,7,8,9,10,11,12,13];7:[2,4,7,8,15]","c9:bw=69,experts=[0,1,4,5,10,14]; c3:bw=50,experts=[1,5,12,13,14]; c6:bw=73,experts=[1,4,5,6,11,13,14]; c1:bw=77,experts=[8,9,10,11,12,13,15]; c4:bw=121,experts=[0,1,2,3,4,5,8,11,12,13,14,15]; c5:bw=77,experts=[0,1,4,8,10,13,14]; c2:bw=107,experts=[0,1,2,5,6,7,9,12,13,14]; c8:bw=73,experts=[0,1,2,4,6,7,15]; c0:bw=103,experts=[1,5,6,7,8,9,10,11,12,13]; c7:bw=53,experts=[2,4,7,8,15]","3.9300,0.4232,1.5104,15.2439,2.2943,4.7350,0.1746,5.3452,4.9896,2.8224"
47,2026-09-19 21:49:56,Ours,0.01,0.8592266594646428,67.46,67.46,47,42.734,0:42.73,41.8015,0.0285,0.9027,2052.1256,34:12.13,10,"5,6,7,9,8,3,4,0,1,2",5:97;6:42;7:100;9:32;8:74;3:132;4:18;0:86;1:57;2:102,"5:[0,3,4,5,7,8,10,11,14];6:[1,4,5,7];7:[0,2,5,7,8,11,12,13,14,15];9:[0,3,7];8:[6,8,9,10,11,13,15];3:[0,1,2,4,5,6,7,8,9,10,12,13,14];4:[11];0:[2,4,5,7,10,12,13,15];1:[6,8,9,11,13];2:[0,1,4,6,7,9,10,11,13,14]","c5:bw=97,experts=[0,3,4,5,7,8,10,11,14]; c6:bw=42,experts=[1,4,5,7]; c7:bw=100,experts=[0,2,5,7,8,11,12,13,14,15]; c9:bw=32,experts=[0,3,7]; c8:bw=74,experts=[6,8,9,10,11,13,15]; c3:bw=132,experts=[0,1,2,4,5,6,7,8,9,10,12,13,14]; c4:bw=18,experts=[11]; c0:bw=86,experts=[2,4,5,7,10,12,13,15]; c1:bw=57,experts=[6,8,9,11,13]; c2:bw=102,experts=[0,1,4,6,7,9,10,11,13,14]","4.8245,1.5218,2.8188,3.8914,5.4587,0.4266,2.3574,5.0609,15.2720,0.1694"
48,2026-09-19 21:50:39,Ours,0.01,0.8337700329730098,63.11,67.46,47,42.8916,0:42.89,41.9273,0.0374,0.9255,2095.0413,34:55.04,10,"1,8,4,2,9,6,5,7,0,3",1:94;8:94;4:127;2:107;9:99;6:85;5:104;7:118;0:29;3:34,"1:[4,5,7,8,11,12,13,14,15];8:[1,3,4,5,7,9,11,12,13];4:[0,1,2,5,6,7,8,9,10,11,13,14];2:[0,3,5,6,7,8,9,11,12,15];9:[1,3,4,5,8,10,12,13,15];6:[0,1,2,7,8,11,12,15];5:[1,3,4,5,6,8,11,12,14,15];7:[0,1,2,3,4,5,6,8,13,14,15];0:[2,11];3:[5,10,14]","c1:bw=94,experts=[4,5,7,8,11,12,13,14,15]; c8:bw=94,experts=[1,3,4,5,7,9,11,12,13]; c4:bw=127,experts=[0,1,2,5,6,7,8,9,10,11,13,14]; c2:bw=107,experts=[0,3,5,6,7,8,9,11,12,15]; c9:bw=99,experts=[1,3,4,5,8,10,12,13,15]; c6:bw=85,experts=[0,1,2,7,8,11,12,15]; c5:bw=104,experts=[1,3,4,5,6,8,11,12,14,15]; c7:bw=118,experts=[0,1,2,3,4,5,6,8,13,14,15]; c0:bw=29,experts=[2,11]; c3:bw=34,experts=[5,10,14]","15.3374,5.4931,2.3371,0.1666,4.0077,1.5530,4.7165,2.8290,5.0706,0.4165"
49,2026-09-19 21:51:26,Ours,0.01,0.8175465051320415,71.73,71.73,49,47.051,0:47.05,46.0195,0.0361,0.994,2142.1147,35:42.11,10,"4,3,8,0,2,5,6,7,9,1",4:91;3:60;8:50;0:37;2:110;5:106;6:24;7:83;9:100;1:102,"4:[1,2,4,7,8,9,11,12,13];3:[0,6,7,8,9,14];8:[1,4,8,12,15];0:[5,13,14];2:[0,1,2,3,4,5,10,11,12,13,15];5:[1,3,4,6,7,10,12,13,14,15];6:[9,15];7:[0,2,4,8,11,13,14,15];9:[0,1,2,3,6,7,10,12,13,15];1:[0,2,4,5,6,7,9,10,13,15]","c4:bw=91,experts=[1,2,4,7,8,9,11,12,13]; c3:bw=60,experts=[0,6,7,8,9,14]; c8:bw=50,experts=[1,4,8,12,15]; c0:bw=37,experts=[5,13,14]; c2:bw=110,experts=[0,1,2,3,4,5,10,11,12,13,15]; c5:bw=106,experts=[1,3,4,6,7,10,12,13,14,15]; c6:bw=24,experts=[9,15]; c7:bw=83,experts=[0,2,4,8,11,13,14,15]; c9:bw=100,experts=[0,1,2,3,6,7,10,12,13,15]; c1:bw=102,experts=[0,2,4,5,6,7,9,10,13,15]","2.3022,0.4119,5.3532,5.2830,0.1758,5.6467,1.7486,2.9751,4.6593,17.4638"
50,2026-09-19 21:52:14,Ours,0.01,0.804116645442635,59.47,71.73,49,48.7507,0:48.75,47.6872,0.0312,1.0309,2190.8959,36:30.90,10,"8,4,7,6,2,1,3,0,9,5",8:61;4:14;7:65;6:128;2:119;1:122;3:73;0:55;9:51;5:59,"8:[0,1,3,4,9,13];4:[13];7:[1,2,3,4,5,15];6:[1,2,3,4,5,6,7,8,9,10,11,15];2:[0,1,2,3,5,8,9,10,11,12,15];1:[0,1,2,3,5,6,8,9,12,13,14,15];3:[2,3,4,8,9,11,13];0:[2,3,5,9,12];9:[4,7,8,10,14];5:[2,7,8,10,15]","c8:bw=61,experts=[0,1,3,4,9,13]; c4:bw=14,experts=[13]; c7:bw=65,experts=[1,2,3,4,5,15]; c6:bw=128,experts=[1,2,3,4,5,6,7,8,9,10,11,15]; c2:bw=119,experts=[0,1,2,3,5,8,9,10,11,12,15]; c1:bw=122,experts=[0,1,2,3,5,6,8,9,12,13,14,15]; c3:bw=73,experts=[2,3,4,8,9,11,13]; c0:bw=55,experts=[2,3,5,9,12]; c9:bw=51,experts=[4,7,8,10,14]; c5:bw=59,experts=[2,7,8,10,15]","6.1110,2.6519,3.2285,1.7501,0.2571,17.6022,0.5014,5.6536,4.3563,5.5750"
51,2026-09-19 21:53:02,Ours,0.01,0.8520447671237263,64.38,71.73,49,47.691,0:47.69,46.6082,0.0381,1.0432,2238.6167,37:18.62,10,"5,0,1,2,8,6,9,3,4,7",5:89;0:101;1:40;2:38;8:87;6:98;9:34;3:104;4:21;7:51,"5:[5,6,8,10,12,13,14,15];0:[1,2,5,7,8,10,11,12,14,15];1:[5,11,12,15];2:[3,4,10];8:[1,4,6,7,8,9,11,15];6:[1,3,4,5,10,11,12,13,15];9:[0,3,11];3:[2,3,4,5,6,7,8,9,14,15];4:[6,11];7:[0,4,10,12,13]","c5:bw=89,experts=[5,6,8,10,12,13,14,15]; c0:bw=101,experts=[1,2,5,7,8,10,11,12,14,15]; c1:bw=40,experts=[5,11,12,15]; c2:bw=38,experts=[3,4,10]; c8:bw=87,experts=[1,4,6,7,8,9,11,15]; c6:bw=98,experts=[1,3,4,5,10,11,12,13,15]; c9:bw=34,experts=[0,3,11]; c3:bw=104,experts=[2,3,4,5,6,7,8,9,14,15]; c4:bw=21,experts=[6,11]; c7:bw=51,experts=[0,4,10,12,13]","5.2686,5.9542,16.7147,0.1865,5.8698,1.6832,4.3509,0.4597,2.6606,3.4600"
52,2026-09-19 21:53:52,Ours,0.01,0.7879033268744953,65.44,71.73,49,49.4624,0:49.46,48.3281,0.0376,1.0953,2288.1083,38:08.11,10,"0,8,5,7,1,4,9,6,2,3",0:87;8:33;5:46;7:64;1:76;4:63;9:58;6:96;2:55;3:81,"0:[1,3,8,9,11,12,14,15];8:[8,11,15];5:[7,9,13,15];7:[1,4,6,7,12,14];1:[1,5,6,7,8,9,15];4:[0,4,5,13,14,15];9:[2,5,9,10,11];6:[5,6,7,8,9,10,12,13,14];2:[1,4,8,10,11];3:[0,5,6,8,10,13,14,15]","c0:bw=87,experts=[1,3,8,9,11,12,14,15]; c8:bw=33,experts=[8,11,15]; c5:bw=46,experts=[7,9,13,15]; c7:bw=64,experts=[1,4,6,7,12,14]; c1:bw=76,experts=[1,5,6,7,8,9,15]; c4:bw=63,experts=[0,4,5,13,14,15]; c9:bw=58,experts=[2,5,9,10,11]; c6:bw=96,experts=[5,6,7,8,9,10,12,13,14]; c2:bw=55,experts=[1,4,8,10,11]; c3:bw=81,experts=[0,5,6,8,10,13,14,15]","5.9108,5.8625,5.6582,3.1647,17.5049,3.0074,4.7832,1.7308,0.2103,0.4954"
53,2026-09-19 21:54:38,Ours,0.01,0.8259752799024411,67.97,71.73,49,46.4008,0:46.40,45.4065,0.0364,0.9564,2334.5366,38:54.54,10,"8,4,5,1,3,9,6,7,0,2",8:41;4:53;5:83;1:111;3:89;9:115;6:67;7:82;0:73;2:97,"8:[2,4,8,10];4:[4,6,11,14,15];5:[1,3,5,7,9,11,13,15];1:[1,2,3,6,7,8,9,11,12,14,15];3:[0,1,4,6,8,9,11,15];9:[4,5,6,7,8,9,11,12,13,14,15];6:[1,2,5,6,7,11];7:[2,4,5,6,9,12,13,15];0:[0,2,5,8,11,13,14];2:[0,3,4,8,9,10,12,13,14]","c8:bw=41,experts=[2,4,8,10]; c4:bw=53,experts=[4,6,11,14,15]; c5:bw=83,experts=[1,3,5,7,9,11,13,15]; c1:bw=111,experts=[1,2,3,6,7,8,9,11,12,14,15]; c3:bw=89,experts=[0,1,4,6,8,9,11,15]; c9:bw=115,experts=[4,5,6,7,8,9,11,12,13,14,15]; c6:bw=67,experts=[1,2,5,6,7,11]; c7:bw=82,experts=[2,4,5,6,9,12,13,15]; c0:bw=73,experts=[0,2,5,8,11,13,14]; c2:bw=97,experts=[0,3,4,8,9,10,12,13,14]","6.5736,2.8259,5.6317,16.4593,0.4141,3.8622,1.6269,2.8453,4.9954,0.1722"
54,2026-09-19 21:55:23,Ours,0.01,0.8156162499375521,62.51,71.73,49,44.4327,0:44.43,43.4639,0.0392,0.9281,2378.9954,39:39.00,10,"2,1,8,7,3,0,6,5,9,4",2:15;1:99;8:105;7:115;3:57;0:70;6:102;5:10;9:95;4:60,"2:[10];1:[0,1,5,6,7,9,11,13,14];8:[0,1,2,3,6,8,10,13,14,15];7:[2,3,4,6,9,10,11,12,13,14,15];3:[7,8,9,12,13];0:[0,3,4,6,8,13,15];6:[1,2,3,4,5,9,10,11,13,14];5:[8];9:[2,3,4,6,8,9,11,13,15];4:[0,4,6,10,11,12]","c2:bw=15,experts=[10]; c1:bw=99,experts=[0,1,5,6,7,9,11,13,14]; c8:bw=105,experts=[0,1,2,3,6,8,10,13,14,15]; c7:bw=115,experts=[2,3,4,6,9,10,11,12,13,14,15]; c3:bw=57,experts=[7,8,9,12,13]; c0:bw=70,experts=[0,3,4,6,8,13,15]; c6:bw=102,experts=[1,2,3,4,5,9,10,11,13,14]; c5:bw=10,experts=[8]; c9:bw=95,experts=[2,3,4,6,8,9,11,13,15]; c4:bw=60,experts=[0,4,6,10,11,12]","0.1732,15.8418,5.6160,3.0280,0.4575,5.2213,1.4680,5.0914,4.1747,2.3920"
55,2026-09-19 21:56:05,Ours,0.01,0.8158278502629672,72.8,72.8,55,42.7788,0:42.78,41.8077,0.0381,0.9317,2421.8005,40:21.80,10,"7,2,4,3,8,5,1,6,0,9",7:103;2:77;4:27;3:99;8:26;5:100;1:113;6:79;0:52;9:117,"7:[2,3,4,6,7,8,9,11,12,15];2:[3,4,6,7,8,12,13];4:[1,3];3:[2,3,6,7,8,10,11,13,15];8:[5,10];5:[0,1,2,5,7,8,9,10,11,13];1:[1,2,3,6,7,8,10,12,13,14,15];6:[1,4,6,7,9,11,15];0:[5,8,10,13,14];9:[0,2,4,5,6,8,9,10,11,13,15]","c7:bw=103,experts=[2,3,4,6,7,8,9,11,12,15]; c2:bw=77,experts=[3,4,6,7,8,12,13]; c4:bw=27,experts=[1,3]; c3:bw=99,experts=[2,3,6,7,8,10,11,13,15]; c8:bw=26,experts=[5,10]; c5:bw=100,experts=[0,1,2,5,7,8,9,10,11,13]; c1:bw=113,experts=[1,2,3,6,7,8,10,12,13,14,15]; c6:bw=79,experts=[1,4,6,7,9,11,15]; c0:bw=52,experts=[5,8,10,13,14]; c9:bw=117,experts=[0,2,4,5,6,8,9,10,11,13,15]","2.9007,0.1823,2.3906,0.4655,5.3646,4.7572,15.4166,1.4462,5.0111,3.8729"
56,2026-09-19 21:56:48,Ours,0.01,0.8036027143194003,61.28,72.8,55,42.2658,0:42.27,41.285,0.0312,0.9482,2464.0924,41:04.09,10,"9,1,3,2,5,4,8,7,6,0",9:98;1:106;3:16;2:100;5:58;4:18;8:25;7:34;6:44;0:132,"9:[1,2,4,7,8,9,11,12,13];1:[0,1,2,4,5,6,7,9,10,13];3:[5];2:[0,1,3,4,6,7,8,12,14,15];5:[0,3,4,9,13];4:[13];8:[0,1];7:[7,9,15];6:[4,5,6,10];0:[0,1,2,3,5,6,7,8,9,10,13,14,15]","c9:bw=98,experts=[1,2,4,7,8,9,11,12,13]; c1:bw=106,experts=[0,1,2,4,5,6,7,9,10,13]; c3:bw=16,experts=[5]; c2:bw=100,experts=[0,1,3,4,6,7,8,12,14,15]; c5:bw=58,experts=[0,3,4,9,13]; c4:bw=18,experts=[13]; c8:bw=25,experts=[0,1]; c7:bw=34,experts=[7,9,15]; c6:bw=44,experts=[4,5,6,10]; c0:bw=132,experts=[0,1,2,3,5,6,7,8,9,10,13,14,15]","3.9254,15.1563,0.4118,0.1692,4.7934,2.3000,5.3361,2.7890,1.4116,4.9923"
57,2026-09-19 21:57:30,Ours,0.01,0.8149710914889227,64.72,72.8,55,42.7413,0:42.74,41.7746,0.0399,0.9254,2506.8586,41:46.86,10,"3,8,6,1,7,0,5,4,2,9",3:121;8:81;6:91;1:93;7:130;0:132;5:83;4:78;2:62;9:36,"3:[0,1,2,4,5,6,8,9,10,11,13,14];8:[1,3,7,8,9,11,13,15];6:[2,5,7,9,10,11,12,13,14];1:[1,2,4,5,6,7,10,11,12];7:[0,1,2,3,4,7,8,9,10,11,12,14,15];0:[0,1,2,4,6,7,8,9,10,11,13,14,15];5:[0,2,3,5,6,7,9,10];4:[1,4,7,8,9,10,15];2:[0,3,4,5,8,13];9:[10,12,13]","c3:bw=121,experts=[0,1,2,4,5,6,8,9,10,11,13,14]; c8:bw=81,experts=[1,3,7,8,9,11,13,15]; c6:bw=91,experts=[2,5,7,9,10,11,12,13,14]; c1:bw=93,experts=[1,2,4,5,6,7,10,11,12]; c7:bw=130,experts=[0,1,2,3,4,7,8,9,10,11,12,14,15]; c0:bw=132,experts=[0,1,2,4,6,7,8,9,10,11,13,14,15]; c5:bw=83,experts=[0,2,3,5,6,7,9,10]; c4:bw=78,experts=[1,4,7,8,9,10,15]; c2:bw=62,experts=[0,3,4,5,8,13]; c9:bw=36,experts=[10,12,13]","0.4173,5.4917,1.4910,15.2483,2.8096,5.2852,4.6676,2.2933,0.1739,3.8966"
58,2026-09-19 21:58:13,Ours,0.01,0.7602399869262094,63.99,72.8,55,42.2053,0:42.21,41.2679,0.0335,0.9027,2549.0913,42:29.09,10,"7,2,9,6,5,1,8,4,3,0",7:45;2:10;9:108;6:104;5:66;1:56;8:75;4:72;3:116;0:89,"7:[2,7,8,10];2:[3];9:[0,4,5,6,9,11,12,13,14,15];6:[0,1,3,4,8,10,11,12,13,15];5:[4,6,11,12,13,14];1:[0,4,5,12,14];8:[0,5,6,7,10,11,15];4:[0,4,5,7,8,12,13];3:[2,3,4,5,6,8,10,11,12,13,14];0:[0,2,6,7,8,12,13,14]","c7:bw=45,experts=[2,7,8,10]; c2:bw=10,experts=[3]; c9:bw=108,experts=[0,4,5,6,9,11,12,13,14,15]; c6:bw=104,experts=[0,1,3,4,8,10,11,12,13,15]; c5:bw=66,experts=[4,6,11,12,13,14]; c1:bw=56,experts=[0,4,5,12,14]; c8:bw=75,experts=[0,5,6,7,10,11,15]; c4:bw=72,experts=[0,4,5,7,8,12,13]; c3:bw=116,experts=[2,3,4,5,6,8,10,11,12,13,14]; c0:bw=89,experts=[0,2,6,7,8,12,13,14]","2.8544,0.1714,3.9916,1.4467,4.7100,15.0141,5.3180,2.2970,0.4051,5.0596"
59,2026-09-19 21:58:55,Ours,0.01,0.8344918494576886,67.22,72.8,55,42.5413,0:42.54,41.5827,0.0381,0.9193,2591.658,43:11.66,10,"2,8,9,6,1,4,7,5,0,3",2:69;8:105;9:52;6:36;1:123;4:48;7:53;5:60;0:98;3:67,"2:[0,2,6,11,14,15];8:[0,1,3,4,6,7,8,10,12,14];9:[2,3,7,12,15];6:[5,9,13];1:[0,1,2,4,5,6,7,8,10,11,14,15];4:[6,9,14,15];7:[6,11,12,13,15];5:[0,7,8,11,13,14];0:[1,2,3,4,6,8,9,10,12];3:[0,3,5,10,11,12]","c2:bw=69,experts=[0,2,6,11,14,15]; c8:bw=105,experts=[0,1,3,4,6,7,8,10,12,14]; c9:bw=52,experts=[2,3,7,12,15]; c6:bw=36,experts=[5,9,13]; c1:bw=123,experts=[0,1,2,4,5,6,7,8,10,11,14,15]; c4:bw=48,experts=[6,9,14,15]; c7:bw=53,experts=[6,11,12,13,15]; c5:bw=60,experts=[0,7,8,11,13,14]; c0:bw=98,experts=[1,2,3,4,6,8,9,10,12]; c3:bw=67,experts=[0,3,5,10,11,12]","0.1728,5.3667,3.8608,1.4198,15.1710,2.3081,2.8704,4.7524,5.2486,0.4119"
60,2026-09-19 21:59:38,Ours,0.01,0.7740489966105938,70.3,72.8,55,42.3214,0:42.32,41.3712,0.037,0.9119,2634.0069,43:54.01,10,"0,7,4,2,5,8,6,9,1,3",0:100;7:90;4:57;2:57;5:63;8:46;6:112;9:14;1:102;3:83,"0:[0,2,3,4,5,6,7,9,10,13];7:[1,5,6,9,10,11,13,14,15];4:[3,5,8,11,13];2:[0,2,5,6,10];5:[1,6,8,13,14,15];8:[2,8,9,14];6:[0,1,2,4,5,6,7,8,12,14,15];9:[10];1:[0,2,4,5,6,9,10,12,14,15];3:[2,3,4,7,10,12,13,15]","c0:bw=100,experts=[0,2,3,4,5,6,7,9,10,13]; c7:bw=90,experts=[1,5,6,9,10,11,13,14,15]; c4:bw=57,experts=[3,5,8,11,13]; c2:bw=57,experts=[0,2,5,6,10]; c5:bw=63,experts=[1,6,8,13,14,15]; c8:bw=46,experts=[2,8,9,14]; c6:bw=112,experts=[0,1,2,4,5,6,7,8,12,14,15]; c9:bw=14,experts=[10]; c1:bw=102,experts=[0,2,4,5,6,9,10,12,14,15]; c3:bw=83,experts=[2,3,4,7,10,12,13,15]","5.0117,2.8676,2.2903,0.1737,4.7765,5.3274,1.4912,3.8559,15.1337,0.4431"
61,2026-09-19 22:00:20,Ours,0.01,0.782640742179404,69.83,72.8,55,42.81,0:42.81,41.8505,0.0385,0.9196,2676.8423,44:36.84,10,"5,6,2,9,1,3,8,4,7,0",5:92;6:70;2:55;9:71;1:63;3:81;8:104;4:72;7:82;0:114,"5:[1,3,6,7,8,9,10,13,14];6:[0,1,2,6,12,13,15];2:[0,5,9,12,13];9:[0,5,7,8,12,13,15];1:[3,4,5,6,11,12];3:[0,2,3,7,8,9,10,15];8:[2,3,4,5,6,7,8,9,11,13];4:[3,4,5,7,8,9,14];7:[1,2,6,7,8,10,11,13];0:[1,2,4,5,6,7,8,9,10,11,15]","c5:bw=92,experts=[1,3,6,7,8,9,10,13,14]; c6:bw=70,experts=[0,1,2,6,12,13,15]; c2:bw=55,experts=[0,5,9,12,13]; c9:bw=71,experts=[0,5,7,8,12,13,15]; c1:bw=63,experts=[3,4,5,6,11,12]; c3:bw=81,experts=[0,2,3,7,8,9,10,15]; c8:bw=104,experts=[2,3,4,5,6,7,8,9,11,13]; c4:bw=72,experts=[3,4,5,7,8,9,14]; c7:bw=82,experts=[1,2,6,7,8,10,11,13]; c0:bw=114,experts=[1,2,4,5,6,7,8,9,10,11,15]","4.8004,1.4333,0.1721,3.9522,15.2377,0.4107,5.3150,2.2622,2.8972,5.3698"
62,2026-09-19 22:01:03,Ours,0.01,0.7570258787343738,64.71,72.8,55,42.6716,0:42.67,41.7004,0.0391,0.9269,2719.5418,45:19.54,10,"8,6,9,4,5,0,3,2,1,7",8:25;6:118;9:31;4:114;5:127;0:53;3:100;2:79;1:141;7:84,"8:[3,14];6:[0,2,3,6,7,8,10,11,12,13,14];9:[6,8,10];4:[2,3,4,5,8,9,10,12,13,14,15];5:[0,3,4,5,6,7,8,9,10,13,14,15];0:[4,7,11,12,15];3:[1,4,5,6,7,8,9,10,14,15];2:[1,3,4,8,10,13,15];1:[0,1,3,4,5,6,7,8,9,10,11,13,14,15];7:[1,3,5,6,12,13,14,15]","c8:bw=25,experts=[3,14]; c6:bw=118,experts=[0,2,3,6,7,8,10,11,12,13,14]; c9:bw=31,experts=[6,8,10]; c4:bw=114,experts=[2,3,4,5,8,9,10,12,13,14,15]; c5:bw=127,experts=[0,3,4,5,6,7,8,9,10,13,14,15]; c0:bw=53,experts=[4,7,11,12,15]; c3:bw=100,experts=[1,4,5,6,7,8,9,10,14,15]; c2:bw=79,experts=[1,3,4,8,10,13,15]; c1:bw=141,experts=[0,1,3,4,5,6,7,8,9,10,11,13,14,15]; c7:bw=84,experts=[1,3,5,6,12,13,14,15]","5.3986,1.4945,4.1006,2.3466,4.7977,5.0107,0.4078,0.1723,15.1721,2.7995"
63,2026-09-19 22:01:46,Ours,0.01,0.7982916894565902,69.76,72.8,55,42.6686,0:42.67,41.6524,0.0344,0.9805,2762.2373,46:02.24,10,"5,9,6,3,8,1,7,0,2,4",5:17;9:39;6:64;3:99;8:60;1:94;7:129;0:78;2:53;4:99,"5:[8];9:[6,10,13];6:[1,5,7,10,11,13];3:[0,1,3,7,8,9,11,12,15];8:[7,8,11,12,14,15];1:[0,3,4,6,7,10,12,14,15];7:[0,2,3,4,6,7,8,9,11,12,14,15];0:[1,2,3,6,10,11,13];2:[5,7,9,13,15];4:[3,4,5,6,8,9,10,12,14]","c5:bw=17,experts=[8]; c9:bw=39,experts=[6,10,13]; c6:bw=64,experts=[1,5,7,10,11,13]; c3:bw=99,experts=[0,1,3,7,8,9,11,12,15]; c8:bw=60,experts=[7,8,11,12,14,15]; c1:bw=94,experts=[0,3,4,6,7,10,12,14,15]; c7:bw=129,experts=[0,2,3,4,6,7,8,9,11,12,14,15]; c0:bw=78,experts=[1,2,3,6,10,11,13]; c2:bw=53,experts=[5,7,9,13,15]; c4:bw=99,experts=[3,4,5,6,8,9,10,12,14]","4.7974,3.9236,1.5085,0.4206,5.3654,15.1386,2.7911,5.1541,0.1692,2.3840"
64,2026-09-19 22:02:29,Ours,0.01,0.7856951496113149,65.52,72.8,55,43.1016,0:43.10,42.1519,0.0356,0.9128,2805.3676,46:45.37,10,"6,4,5,3,7,0,8,9,2,1",6:94;4:71;5:45;3:71;7:64;0:60;8:101;9:112;2:106;1:54,"6:[2,4,7,8,10,11,12,13,14];4:[3,4,5,9,11,14,15];5:[4,7,14,15];3:[0,1,10,11,12,14,15];7:[0,2,3,6,10,11];0:[5,6,8,12,14,15];8:[1,2,5,6,8,10,11,12,13,14];9:[0,1,4,5,6,7,8,10,13,14,15];2:[0,1,2,5,6,7,9,10,12,15];1:[2,3,7,13,15]","c6:bw=94,experts=[2,4,7,8,10,11,12,13,14]; c4:bw=71,experts=[3,4,5,9,11,14,15]; c5:bw=45,experts=[4,7,14,15]; c3:bw=71,experts=[0,1,10,11,12,14,15]; c7:bw=64,experts=[0,2,3,6,10,11]; c0:bw=60,experts=[5,6,8,12,14,15]; c8:bw=101,experts=[1,2,5,6,8,10,11,12,13,14]; c9:bw=112,experts=[0,1,4,5,6,7,8,10,13,14,15]; c2:bw=106,experts=[0,1,2,5,6,7,9,10,12,15]; c1:bw=54,experts=[2,3,7,13,15]","1.5204,2.4064,4.8645,0.4169,2.8052,4.9944,5.3830,3.8981,0.1678,15.6953"
65,2026-09-19 22:03:12,Ours,0.01,0.7925440414314514,77.02,77.02,65,43.3463,0:43.35,42.3394,0.0312,0.9744,2848.7436,47:28.74,10,"7,5,4,6,8,3,0,2,1,9",7:17;5:54;4:108;6:94;8:124;3:80;0:78;2:53;1:109;9:88,"7:[13];5:[0,3,6,8,14];4:[0,1,2,3,8,9,10,12,13,15];6:[0,2,4,6,8,12,13,14,15];8:[0,2,3,4,5,6,7,8,9,10,11,14];3:[1,2,3,5,6,11,12,15];0:[0,2,4,6,7,8,13];2:[1,2,5,8,10];1:[0,1,2,3,4,6,8,9,14,15];9:[0,1,5,7,9,10,12,15]","c7:bw=17,experts=[13]; c5:bw=54,experts=[0,3,6,8,14]; c4:bw=108,experts=[0,1,2,3,8,9,10,12,13,15]; c6:bw=94,experts=[0,2,4,6,8,12,13,14,15]; c8:bw=124,experts=[0,2,3,4,5,6,7,8,9,10,11,14]; c3:bw=80,experts=[1,2,3,5,6,11,12,15]; c0:bw=78,experts=[0,2,4,6,7,8,13]; c2:bw=53,experts=[1,2,5,8,10]; c1:bw=109,experts=[0,1,2,3,4,6,8,9,14,15]; c9:bw=88,experts=[0,1,5,7,9,10,12,15]","2.8956,4.8266,2.3165,1.4634,5.3512,0.5195,5.3288,0.1774,15.5662,3.8941"
