Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
26,2026-09-23 20:23:36,Ours,0.01,2.921296466015484,17.79,17.79,26,53.2297,0:53.23,51.7825,0.2948,1.1501,1389.4095,23:09.41,20,"5,7,1,2,8,16,12,6,19,10,9,14,3,0,17,11,13,4,18,15",5:20;7:31;1:33;2:30;8:53;16:10;12:41;6:34;19:15;10:38;9:50;14:49;3:44;0:11;17:32;11:57;13:16;4:48;18:10;15:42,"5:[0,1];7:[2,4,6];1:[4,6,7];2:[4,6,7];8:[2,3,4,6,7];16:[0];12:[2,4,6,7];6:[4,6,7];19:[4];10:[1,4,6];9:[2,3,4,6,7];14:[0,4,6,7];3:[2,4,6,7];0:[1];17:[4,6,7];11:[1,2,4,6,7];13:[4];4:[2,4,6,7];18:[4];15:[2,4,6,7]","c5:bw=20,experts=[0,1]; c7:bw=31,experts=[2,4,6]; c1:bw=33,experts=[4,6,7]; c2:bw=30,experts=[4,6,7]; c8:bw=53,experts=[2,3,4,6,7]; c16:bw=10,experts=[0]; c12:bw=41,experts=[2,4,6,7]; c6:bw=34,experts=[4,6,7]; c19:bw=15,experts=[4]; c10:bw=38,experts=[1,4,6]; c9:bw=50,experts=[2,3,4,6,7]; c14:bw=49,experts=[0,4,6,7]; c3:bw=44,experts=[2,4,6,7]; c0:bw=11,experts=[1]; c17:bw=32,experts=[4,6,7]; c11:bw=57,experts=[1,2,4,6,7]; c13:bw=16,experts=[4]; c4:bw=48,experts=[2,4,6,7]; c18:bw=10,experts=[4]; c15:bw=42,experts=[2,4,6,7]","1.3103,3.2132,3.7276,2.6353,2.3085,2.1308,2.4781,2.0379,3.6265,1.2342,2.2449,3.8638,1.4851,1.4725,2.2395,2.3698,4.0701,3.3410,3.0245,2.9688"
27,2026-09-23 20:24:30,Ours,0.01,2.799415046187005,18.46,18.46,27,53.4426,0:53.44,51.975,0.3132,1.1521,1442.8711,24:02.87,20,"10,5,14,13,12,17,6,8,11,18,19,7,0,15,2,16,9,1,3,4",10:62;5:37;14:26;13:57;12:22;17:36;6:63;8:55;11:66;18:18;19:18;7:51;0:36;15:46;2:20;16:20;9:18;1:62;3:21;4:12,"10:[2,3,4,5,6,7];5:[4,6,7];14:[4,6];13:[2,3,4,6,7];12:[4,6];17:[4,6,7];6:[1,2,4,5,6,7];8:[2,4,5,6,7];11:[2,3,4,5,6,7];18:[1];19:[4];7:[1,3,4,6,7];0:[4,6,7];15:[4,5,6,7];2:[4,6];16:[1,4];9:[4];1:[1,2,3,4,6,7];3:[1,4];4:[4]","c10:bw=62,experts=[2,3,4,5,6,7]; c5:bw=37,experts=[4,6,7]; c14:bw=26,experts=[4,6]; c13:bw=57,experts=[2,3,4,6,7]; c12:bw=22,experts=[4,6]; c17:bw=36,experts=[4,6,7]; c6:bw=63,experts=[1,2,4,5,6,7]; c8:bw=55,experts=[2,4,5,6,7]; c11:bw=66,experts=[2,3,4,5,6,7]; c18:bw=18,experts=[1]; c19:bw=18,experts=[4]; c7:bw=51,experts=[1,3,4,6,7]; c0:bw=36,experts=[4,6,7]; c15:bw=46,experts=[4,5,6,7]; c2:bw=20,experts=[4,6]; c16:bw=20,experts=[1,4]; c9:bw=18,experts=[4]; c1:bw=62,experts=[1,2,3,4,6,7]; c3:bw=21,experts=[1,4]; c4:bw=12,experts=[4]","1.2585,1.3151,3.9165,4.1705,2.4971,2.2664,2.0428,2.3075,2.3779,3.0267,3.6219,3.2354,1.5105,2.9572,2.6232,2.1069,2.2162,3.7094,1.4806,3.3348"
28,2026-09-23 20:25:24,Ours,0.01,2.808866140395849,18.75,18.75,28,54.0049,0:54.00,52.5214,0.3191,1.1621,1496.8953,24:56.90,20,"5,6,19,8,3,14,1,7,9,15,13,4,10,18,12,16,0,2,17,11",5:33;6:29;19:33;8:29;3:12;14:15;1:25;7:10;9:49;15:32;13:31;4:10;10:40;18:34;12:42;16:35;0:47;2:10;17:48;11:66,"5:[4,6,7];6:[0,4];19:[4,6,7];8:[4,6];3:[4];14:[4];1:[4,6];7:[4];9:[2,4,6,7];15:[4,6,7];13:[1,4,6];4:[5];10:[2,4,6,7];18:[4,6,7];12:[1,4,6,7];16:[3,4,6];0:[2,4,6,7];2:[5];17:[2,4,6,7];11:[2,3,4,5,6,7]","c5:bw=33,experts=[4,6,7]; c6:bw=29,experts=[0,4]; c19:bw=33,experts=[4,6,7]; c8:bw=29,experts=[4,6]; c3:bw=12,experts=[4]; c14:bw=15,experts=[4]; c1:bw=25,experts=[4,6]; c7:bw=10,experts=[4]; c9:bw=49,experts=[2,4,6,7]; c15:bw=32,experts=[4,6,7]; c13:bw=31,experts=[1,4,6]; c4:bw=10,experts=[5]; c10:bw=40,experts=[2,4,6,7]; c18:bw=34,experts=[4,6,7]; c12:bw=42,experts=[1,4,6,7]; c16:bw=35,experts=[3,4,6]; c0:bw=47,experts=[2,4,6,7]; c2:bw=10,experts=[5]; c17:bw=48,experts=[2,4,6,7]; c11:bw=66,experts=[2,3,4,5,6,7]","1.3051,2.0360,3.6516,2.2834,1.4814,3.8635,3.7109,3.2003,2.2687,3.0681,4.2800,3.4404,1.3076,3.2007,2.5561,2.1595,1.4869,2.5993,2.2324,2.3893"
29,2026-09-23 20:26:17,Ours,0.01,2.7280493873706244,18.93,18.93,29,53.2795,0:53.28,51.82,0.2949,1.1624,1550.1947,25:50.19,20,"12,5,4,15,8,3,14,16,18,10,11,19,7,9,0,6,2,17,1,13",12:10;5:33;4:38;15:70;8:34;3:32;14:35;16:48;18:24;10:10;11:59;19:39;7:21;9:44;0:44;6:43;2:18;17:59;1:33;13:13,"12:[4];5:[4,6,7];4:[1,4,6];15:[0,2,3,4,5,6,7];8:[4,6,7];3:[4,5,6];14:[1,4,5];16:[2,4,6,7];18:[4,6];10:[4];11:[3,4,5,6,7];19:[4,6,7];7:[4,6];9:[2,4,6,7];0:[2,4,6,7];6:[2,4,6,7];2:[4];17:[2,3,4,6,7];1:[4,6,7];13:[4]","c12:bw=10,experts=[4]; c5:bw=33,experts=[4,6,7]; c4:bw=38,experts=[1,4,6]; c15:bw=70,experts=[0,2,3,4,5,6,7]; c8:bw=34,experts=[4,6,7]; c3:bw=32,experts=[4,5,6]; c14:bw=35,experts=[1,4,5]; c16:bw=48,experts=[2,4,6,7]; c18:bw=24,experts=[4,6]; c10:bw=10,experts=[4]; c11:bw=59,experts=[3,4,5,6,7]; c19:bw=39,experts=[4,6,7]; c7:bw=21,experts=[4,6]; c9:bw=44,experts=[2,4,6,7]; c0:bw=44,experts=[2,4,6,7]; c6:bw=43,experts=[2,4,6,7]; c2:bw=18,experts=[4]; c17:bw=59,experts=[2,3,4,6,7]; c1:bw=33,experts=[4,6,7]; c13:bw=13,experts=[4]","2.4921,1.3137,3.3637,2.9932,2.2882,1.4973,3.8710,2.1232,3.0438,1.2349,2.3846,3.6316,3.2125,2.2462,1.4957,2.0244,2.6148,2.2378,3.6885,4.0628"
30,2026-09-23 20:27:10,Ours,0.01,2.9261058034528356,19.53,19.53,30,53.2329,0:53.23,51.7745,0.317,1.1391,1603.4464,26:43.45,20,"14,19,13,16,15,5,6,11,1,17,12,0,2,7,8,4,9,18,3,10",14:49;19:24;13:27;16:31;15:22;5:62;6:11;11:46;1:35;17:19;12:24;0:17;2:27;7:12;8:41;4:51;9:54;18:57;3:59;10:71,"14:[2,4,6,7];19:[4,6];13:[4,6];16:[4,6,7];15:[4,6];5:[2,3,4,5,6,7];6:[3];11:[3,4,6,7];1:[4,6,7];17:[0];12:[0,3];0:[0];2:[0,3];7:[5];8:[3,4,6,7];4:[2,3,4,6,7];9:[1,4,5,6,7];18:[3,4,5,6,7];3:[0,3,4,6,7];10:[0,2,3,4,5,6,7]","c14:bw=49,experts=[2,4,6,7]; c19:bw=24,experts=[4,6]; c13:bw=27,experts=[4,6]; c16:bw=31,experts=[4,6,7]; c15:bw=22,experts=[4,6]; c5:bw=62,experts=[2,3,4,5,6,7]; c6:bw=11,experts=[3]; c11:bw=46,experts=[3,4,6,7]; c1:bw=35,experts=[4,6,7]; c17:bw=19,experts=[0]; c12:bw=24,experts=[0,3]; c0:bw=17,experts=[0]; c2:bw=27,experts=[0,3]; c7:bw=12,experts=[5]; c8:bw=41,experts=[3,4,6,7]; c4:bw=51,experts=[2,3,4,6,7]; c9:bw=54,experts=[1,4,5,6,7]; c18:bw=57,experts=[3,4,5,6,7]; c3:bw=59,experts=[0,3,4,6,7]; c10:bw=71,experts=[0,2,3,4,5,6,7]","3.9145,3.6475,4.1362,2.1213,2.9698,1.3058,2.0219,2.3846,3.6878,2.2118,2.4534,1.4980,2.5853,3.1972,2.2855,3.3282,2.2445,3.0530,1.4807,1.2478"
31,2026-09-23 20:28:04,Ours,0.01,2.7331957267211417,20.09,20.09,31,53.4616,0:53.46,52.01,0.3131,1.1362,1656.9279,27:36.93,20,"1,6,11,9,19,4,7,14,15,18,10,5,17,3,13,0,16,8,2,12",1:30;6:29;11:29;9:45;19:40;4:19;7:63;14:61;15:55;18:58;10:33;5:62;17:35;3:24;13:32;0:47;16:36;8:33;2:15;12:35,"1:[0,4,6];6:[4,6];11:[0,4];9:[2,4,6,7];19:[0,4,5,6];4:[4];7:[2,3,4,5,6,7];14:[2,3,4,5,6,7];15:[2,4,5,6,7];18:[2,4,5,6,7];10:[4,6,7];5:[0,2,4,5,6,7];17:[1,4,5];3:[4,6];13:[4,5,6];0:[3,4,6,7];16:[4,6,7];8:[0,1,4];2:[1];12:[4,6,7]","c1:bw=30,experts=[0,4,6]; c6:bw=29,experts=[4,6]; c11:bw=29,experts=[0,4]; c9:bw=45,experts=[2,4,6,7]; c19:bw=40,experts=[0,4,5,6]; c4:bw=19,experts=[4]; c7:bw=63,experts=[2,3,4,5,6,7]; c14:bw=61,experts=[2,3,4,5,6,7]; c15:bw=55,experts=[2,4,5,6,7]; c18:bw=58,experts=[2,4,5,6,7]; c10:bw=33,experts=[4,6,7]; c5:bw=62,experts=[0,2,4,5,6,7]; c17:bw=35,experts=[1,4,5]; c3:bw=24,experts=[4,6]; c13:bw=32,experts=[4,5,6]; c0:bw=47,experts=[3,4,6,7]; c16:bw=36,experts=[4,6,7]; c8:bw=33,experts=[0,1,4]; c2:bw=15,experts=[1]; c12:bw=35,experts=[4,6,7]","3.7188,2.0505,2.3935,2.2836,3.6570,3.4329,3.2582,3.9329,2.9589,3.0717,1.2446,1.2986,2.2297,1.4770,4.0746,1.4871,2.1205,2.2679,2.5790,2.4731"
32,2026-09-23 20:28:57,Ours,0.01,2.6721942840685053,21.58,21.58,32,53.3052,0:53.31,51.8677,0.3077,1.1275,1710.2525,28:30.25,20,"12,19,1,5,7,0,6,9,10,17,3,8,11,2,16,4,15,14,18,13",12:49;19:27;1:21;5:36;7:47;0:46;6:27;9:31;10:22;17:28;3:28;8:21;11:27;2:54;16:48;4:49;15:36;14:32;18:35;13:63,"12:[2,4,6,7];19:[1,4];1:[4,5];5:[4,6,7];7:[3,4,6,7];0:[0,4,6,7];6:[4,6];9:[0,4,6];10:[4,6];17:[4,6];3:[4,6];8:[4,6];11:[4,6];2:[2,3,4,6,7];16:[0,4,6,7];4:[2,4,6,7];15:[1,4,6];14:[4,6,7];18:[0,4,6];13:[2,3,4,5,6,7]","c12:bw=49,experts=[2,4,6,7]; c19:bw=27,experts=[1,4]; c1:bw=21,experts=[4,5]; c5:bw=36,experts=[4,6,7]; c7:bw=47,experts=[3,4,6,7]; c0:bw=46,experts=[0,4,6,7]; c6:bw=27,experts=[4,6]; c9:bw=31,experts=[0,4,6]; c10:bw=22,experts=[4,6]; c17:bw=28,experts=[4,6]; c3:bw=28,experts=[4,6]; c8:bw=21,experts=[4,6]; c11:bw=27,experts=[4,6]; c2:bw=54,experts=[2,3,4,6,7]; c16:bw=48,experts=[0,4,6,7]; c4:bw=49,experts=[2,4,6,7]; c15:bw=36,experts=[1,4,6]; c14:bw=32,experts=[4,6,7]; c18:bw=35,experts=[0,4,6]; c13:bw=63,experts=[2,3,4,5,6,7]","2.5139,3.6329,3.7259,1.3061,3.2410,1.4975,2.0352,2.2588,1.2413,2.2380,1.4895,2.2807,2.3617,2.6147,2.1239,3.3364,2.9312,3.8707,3.0632,4.1050"
33,2026-09-23 20:29:50,Ours,0.01,2.676663640091839,21.69,21.69,33,53.3607,0:53.36,51.902,0.3132,1.1432,1763.6336,29:23.63,20,"16,14,11,3,7,15,5,17,0,9,8,1,18,10,12,19,2,4,13,6",16:44;14:37;11:53;3:70;7:52;15:24;5:29;17:59;0:62;9:42;8:50;1:34;18:55;10:46;12:46;19:25;2:24;4:45;13:30;6:37,"16:[4,5,6,7];14:[4,6,7];11:[0,4,5,6,7];3:[0,2,3,4,5,6,7];7:[0,4,5,6,7];15:[4,6];5:[4,6];17:[3,4,5,6,7];0:[0,2,4,5,6,7];9:[2,4,6,7];8:[0,4,5,6,7];1:[4,6,7];18:[0,4,5,6,7];10:[3,4,6,7];12:[4,5,6,7];19:[2,3];2:[4,6];4:[0,4,6,7];13:[0,4,6];6:[4,6,7]","c16:bw=44,experts=[4,5,6,7]; c14:bw=37,experts=[4,6,7]; c11:bw=53,experts=[0,4,5,6,7]; c3:bw=70,experts=[0,2,3,4,5,6,7]; c7:bw=52,experts=[0,4,5,6,7]; c15:bw=24,experts=[4,6]; c5:bw=29,experts=[4,6]; c17:bw=59,experts=[3,4,5,6,7]; c0:bw=62,experts=[0,2,4,5,6,7]; c9:bw=42,experts=[2,4,6,7]; c8:bw=50,experts=[0,4,5,6,7]; c1:bw=34,experts=[4,6,7]; c18:bw=55,experts=[0,4,5,6,7]; c10:bw=46,experts=[3,4,6,7]; c12:bw=46,experts=[4,5,6,7]; c19:bw=25,experts=[2,3]; c2:bw=24,experts=[4,6]; c4:bw=45,experts=[0,4,6,7]; c13:bw=30,experts=[0,4,6]; c6:bw=37,experts=[4,6,7]","2.1405,3.9160,2.3917,1.4918,3.2541,2.9577,1.2979,2.2614,1.4963,2.2512,2.2775,3.6922,3.0663,1.2402,2.4595,3.6204,2.6125,3.3374,4.1071,2.0305"
34,2026-09-23 20:30:44,Ours,0.01,2.637336986939218,23.02,23.02,34,53.5174,0:53.52,52.055,0.3013,1.1588,1817.1711,30:17.17,20,"10,14,18,9,16,8,13,6,11,3,15,0,12,7,2,5,19,4,1,17",10:26;14:66;18:29;9:68;16:54;8:42;13:57;6:48;11:52;3:72;15:10;0:22;12:24;7:32;2:54;5:60;19:50;4:46;1:46;17:16,"10:[1,4];14:[0,2,3,4,6,7];18:[4,6];9:[0,2,3,4,6,7];16:[0,2,4,6,7];8:[0,4,6,7];13:[0,4,5,6,7];6:[3,4,6,7];11:[1,4,5,6,7];3:[0,2,3,4,5,6,7];15:[4];0:[1,4];12:[4,6];7:[4,6,7];2:[0,2,4,6,7];5:[0,1,4,5,6,7];19:[0,4,5,6,7];4:[3,4,6,7];1:[0,4,6,7];17:[4]","c10:bw=26,experts=[1,4]; c14:bw=66,experts=[0,2,3,4,6,7]; c18:bw=29,experts=[4,6]; c9:bw=68,experts=[0,2,3,4,6,7]; c16:bw=54,experts=[0,2,4,6,7]; c8:bw=42,experts=[0,4,6,7]; c13:bw=57,experts=[0,4,5,6,7]; c6:bw=48,experts=[3,4,6,7]; c11:bw=52,experts=[1,4,5,6,7]; c3:bw=72,experts=[0,2,3,4,5,6,7]; c15:bw=10,experts=[4]; c0:bw=22,experts=[1,4]; c12:bw=24,experts=[4,6]; c7:bw=32,experts=[4,6,7]; c2:bw=54,experts=[0,2,4,6,7]; c5:bw=60,experts=[0,1,4,5,6,7]; c19:bw=50,experts=[0,4,5,6,7]; c4:bw=46,experts=[3,4,6,7]; c1:bw=46,experts=[0,4,6,7]; c17:bw=16,experts=[4]","1.2447,3.9523,3.0689,2.2782,2.1462,2.2949,4.1567,2.0559,2.3930,1.4922,2.9481,1.4841,2.4644,3.2169,2.6279,1.3061,3.6425,3.3413,3.7081,2.2327"
35,2026-09-23 20:31:37,Ours,0.01,2.66334480224074,23.98,23.98,35,53.3398,0:53.34,51.8886,0.3107,1.138,1870.5325,31:10.53,20,"10,19,8,12,5,0,13,4,7,3,15,1,14,17,2,16,9,6,11,18",10:57;19:22;8:50;12:22;5:41;0:20;13:48;4:33;7:48;3:24;15:47;1:31;14:20;17:32;2:46;16:10;9:27;6:44;11:69;18:51,"10:[0,4,5,6,7];19:[4,6];8:[2,4,5,6,7];12:[4,6];5:[4,5,6,7];0:[4,6];13:[3,4,6,7];4:[4,6,7];7:[1,4,6,7];3:[1,4];15:[4,5,6,7];1:[1,2,3];14:[4,6];17:[4,6,7];2:[4,5,6,7];16:[1];9:[4,6];6:[1,4,5,6];11:[2,3,4,5,6,7];18:[1,3,4,6,7]","c10:bw=57,experts=[0,4,5,6,7]; c19:bw=22,experts=[4,6]; c8:bw=50,experts=[2,4,5,6,7]; c12:bw=22,experts=[4,6]; c5:bw=41,experts=[4,5,6,7]; c0:bw=20,experts=[4,6]; c13:bw=48,experts=[3,4,6,7]; c4:bw=33,experts=[4,6,7]; c7:bw=48,experts=[1,4,6,7]; c3:bw=24,experts=[1,4]; c15:bw=47,experts=[4,5,6,7]; c1:bw=31,experts=[1,2,3]; c14:bw=20,experts=[4,6]; c17:bw=32,experts=[4,6,7]; c2:bw=46,experts=[4,5,6,7]; c16:bw=10,experts=[1]; c9:bw=27,experts=[4,6]; c6:bw=44,experts=[1,4,5,6]; c11:bw=69,experts=[2,3,4,5,6,7]; c18:bw=51,experts=[1,3,4,6,7]","1.2534,3.6621,2.3036,2.4779,1.3084,1.4909,4.1189,3.3535,3.2658,1.4767,2.9321,3.7109,3.8617,2.2375,2.6092,2.0949,2.2517,2.0288,2.3877,3.0630"
36,2026-09-23 20:32:31,Ours,0.01,2.6331913106597686,25.27,25.27,36,53.3087,0:53.31,51.8516,0.3094,1.1453,1923.8627,32:03.86,20,"10,8,1,18,7,6,2,3,15,14,19,4,13,12,11,9,17,5,0,16",10:56;8:51;1:10;18:11;7:27;6:43;2:50;3:60;15:68;14:18;19:48;4:74;13:47;12:35;11:33;9:37;17:49;5:49;0:36;16:10,"10:[0,2,4,6,7];8:[0,2,4,6,7];1:[4];18:[4];7:[4,6];6:[0,4,6,7];2:[0,2,4,6,7];3:[0,2,4,5,6,7];15:[0,2,4,5,6,7];14:[4];19:[3,4,6,7];4:[0,2,3,4,5,6,7];13:[1,4,6,7];12:[1,4,6];11:[4,6,7];9:[4,6,7];17:[2,4,6,7];5:[0,4,6,7];0:[4,6,7];16:[3]","c10:bw=56,experts=[0,2,4,6,7]; c8:bw=51,experts=[0,2,4,6,7]; c1:bw=10,experts=[4]; c18:bw=11,experts=[4]; c7:bw=27,experts=[4,6]; c6:bw=43,experts=[0,4,6,7]; c2:bw=50,experts=[0,2,4,6,7]; c3:bw=60,experts=[0,2,4,5,6,7]; c15:bw=68,experts=[0,2,4,5,6,7]; c14:bw=18,experts=[4]; c19:bw=48,experts=[3,4,6,7]; c4:bw=74,experts=[0,2,3,4,5,6,7]; c13:bw=47,experts=[1,4,6,7]; c12:bw=35,experts=[1,4,6]; c11:bw=33,experts=[4,6,7]; c9:bw=37,experts=[4,6,7]; c17:bw=49,experts=[2,4,6,7]; c5:bw=49,experts=[0,4,6,7]; c0:bw=36,experts=[4,6,7]; c16:bw=10,experts=[3]","1.2555,2.2949,3.7141,3.0432,3.2172,2.0431,2.6452,1.4904,2.9405,3.8643,3.6469,3.3585,4.1222,2.4631,2.3707,2.2650,2.2337,1.3008,1.4862,2.0961"
37,2026-09-23 20:33:25,Ours,0.01,2.575823707850587,25.95,25.95,37,54.1689,0:54.17,52.7042,0.3076,1.1548,1978.0534,32:58.05,20,"7,11,15,17,9,1,3,10,19,6,2,12,5,4,0,18,14,13,16,8",7:42;11:63;15:51;17:56;9:40;1:18;3:36;10:58;19:42;6:65;2:36;12:49;5:39;4:39;0:54;18:10;14:28;13:12;16:31;8:10,"7:[4,5,6,7];11:[0,2,4,5,6,7];15:[0,3,4,6,7];17:[3,4,5,6,7];9:[2,4,6,7];1:[4];3:[4,6,7];10:[2,4,5,6,7];19:[0,4,6,7];6:[0,2,4,5,6,7];2:[4,6,7];12:[4,5,6,7];5:[4,6,7];4:[1,4,6];0:[0,2,4,6,7];18:[4];14:[1,4];13:[4];16:[4,6,7];8:[4]","c7:bw=42,experts=[4,5,6,7]; c11:bw=63,experts=[0,2,4,5,6,7]; c15:bw=51,experts=[0,3,4,6,7]; c17:bw=56,experts=[3,4,5,6,7]; c9:bw=40,experts=[2,4,6,7]; c1:bw=18,experts=[4]; c3:bw=36,experts=[4,6,7]; c10:bw=58,experts=[2,4,5,6,7]; c19:bw=42,experts=[0,4,6,7]; c6:bw=65,experts=[0,2,4,5,6,7]; c2:bw=36,experts=[4,6,7]; c12:bw=49,experts=[4,5,6,7]; c5:bw=39,experts=[4,6,7]; c4:bw=39,experts=[1,4,6]; c0:bw=54,experts=[0,2,4,6,7]; c18:bw=10,experts=[4]; c14:bw=28,experts=[1,4]; c13:bw=12,experts=[4]; c16:bw=31,experts=[4,6,7]; c8:bw=10,experts=[4]","3.2600,2.3880,2.9842,2.2696,2.3567,3.7059,1.4883,1.2500,3.6540,2.1054,2.7537,2.5747,1.3485,3.4545,1.5640,3.1389,3.9596,4.0700,2.1143,2.2640"
38,2026-09-23 20:34:18,Ours,0.01,2.6129829135924476,26.56,26.56,38,53.3096,0:53.31,51.8476,0.2993,1.1604,2031.3838,33:51.38,20,"2,12,1,9,6,18,13,14,16,11,15,0,5,10,19,8,4,17,7,3",2:10;12:47;1:31;9:26;6:17;18:44;13:63;14:41;16:38;11:17;15:12;0:40;5:10;10:39;19:61;8:46;4:52;17:41;7:51;3:38,"2:[4];12:[0,3,4,6];1:[4,6,7];9:[1,5];6:[4];18:[4,5,6,7];13:[0,2,4,5,6,7];14:[4,5,6,7];16:[4,6,7];11:[4];15:[4];0:[4,5,6,7];5:[3];10:[4,6,7];19:[2,3,4,5,6,7];8:[3,4,6,7];4:[2,4,5,6,7];17:[0,4,6,7];7:[2,4,5,6,7];3:[4,6,7]","c2:bw=10,experts=[4]; c12:bw=47,experts=[0,3,4,6]; c1:bw=31,experts=[4,6,7]; c9:bw=26,experts=[1,5]; c6:bw=17,experts=[4]; c18:bw=44,experts=[4,5,6,7]; c13:bw=63,experts=[0,2,4,5,6,7]; c14:bw=41,experts=[4,5,6,7]; c16:bw=38,experts=[4,6,7]; c11:bw=17,experts=[4]; c15:bw=12,experts=[4]; c0:bw=40,experts=[4,5,6,7]; c5:bw=10,experts=[3]; c10:bw=39,experts=[4,6,7]; c19:bw=61,experts=[2,3,4,5,6,7]; c8:bw=46,experts=[3,4,6,7]; c4:bw=52,experts=[2,4,5,6,7]; c17:bw=41,experts=[0,4,6,7]; c7:bw=51,experts=[2,4,5,6,7]; c3:bw=38,experts=[4,6,7]","2.6212,2.4866,3.7324,2.2817,2.0391,3.0763,4.1177,3.8993,2.1260,2.3560,2.9201,1.4917,1.2832,1.2281,3.6489,2.2792,3.3317,2.2421,3.2025,1.4838"
39,2026-09-23 20:35:12,Ours,0.01,2.5701326312257757,26.94,26.94,39,53.3853,0:53.39,51.9332,0.3023,1.1475,2084.7929,34:44.79,20,"3,13,2,11,15,19,0,12,6,18,10,16,7,9,1,8,14,4,17,5",3:26;13:49;2:36;11:51;15:30;19:18;0:10;12:49;6:31;18:25;10:24;16:29;7:40;9:24;1:45;8:45;14:57;4:36;17:42;5:75,"3:[4,6];13:[4,5,6,7];2:[1,4,6];11:[0,4,5,6,7];15:[4,6,7];19:[4];0:[3];12:[4,5,6,7];6:[4,6,7];18:[2,4];10:[4,6];16:[4,6];7:[4,5,6,7];9:[4,6];1:[4,5,6,7];8:[1,4,6,7];14:[2,4,5,6,7];4:[4,6,7];17:[1,4,6,7];5:[0,2,3,4,5,6,7]","c3:bw=26,experts=[4,6]; c13:bw=49,experts=[4,5,6,7]; c2:bw=36,experts=[1,4,6]; c11:bw=51,experts=[0,4,5,6,7]; c15:bw=30,experts=[4,6,7]; c19:bw=18,experts=[4]; c0:bw=10,experts=[3]; c12:bw=49,experts=[4,5,6,7]; c6:bw=31,experts=[4,6,7]; c18:bw=25,experts=[2,4]; c10:bw=24,experts=[4,6]; c16:bw=29,experts=[4,6]; c7:bw=40,experts=[4,5,6,7]; c9:bw=24,experts=[4,6]; c1:bw=45,experts=[4,5,6,7]; c8:bw=45,experts=[1,4,6,7]; c14:bw=57,experts=[2,4,5,6,7]; c4:bw=36,experts=[4,6,7]; c17:bw=42,experts=[1,4,6,7]; c5:bw=75,experts=[0,2,3,4,5,6,7]","1.4848,4.1434,2.6514,2.3885,2.9748,3.6371,1.4947,2.4805,2.0404,3.0499,1.2366,2.1044,3.2256,2.2479,3.7094,2.2940,3.8964,3.3357,2.2417,1.2962"
40,2026-09-23 20:36:05,Ours,0.01,2.516030020738814,27.32,27.32,40,53.403,0:53.40,51.9368,0.3079,1.156,2138.2178,35:38.22,20,"15,3,9,14,13,7,19,11,17,5,6,4,18,2,8,1,0,12,16,10",15:22;3:10;9:40;14:58;13:32;7:66;19:23;11:15;17:30;5:32;6:46;4:19;18:38;2:65;8:26;1:42;0:36;12:42;16:29;10:60,"15:[1,4];3:[4];9:[4,5,6,7];14:[2,4,5,6,7];13:[4,6,7];7:[2,3,4,5,6,7];19:[1,4];11:[4];17:[4,6,7];5:[4,6,7];6:[4,5,6,7];4:[4];18:[4,6,7];2:[2,3,4,5,6,7];8:[4,6];1:[4,5,6,7];0:[4,6,7];12:[2,4,6,7];16:[4,6];10:[0,2,4,5,6,7]","c15:bw=22,experts=[1,4]; c3:bw=10,experts=[4]; c9:bw=40,experts=[4,5,6,7]; c14:bw=58,experts=[2,4,5,6,7]; c13:bw=32,experts=[4,6,7]; c7:bw=66,experts=[2,3,4,5,6,7]; c19:bw=23,experts=[1,4]; c11:bw=15,experts=[4]; c17:bw=30,experts=[4,6,7]; c5:bw=32,experts=[4,6,7]; c6:bw=46,experts=[4,5,6,7]; c4:bw=19,experts=[4]; c18:bw=38,experts=[4,6,7]; c2:bw=65,experts=[2,3,4,5,6,7]; c8:bw=26,experts=[4,6]; c1:bw=42,experts=[4,5,6,7]; c0:bw=36,experts=[4,6,7]; c12:bw=42,experts=[2,4,6,7]; c16:bw=29,experts=[4,6]; c10:bw=60,experts=[0,2,4,5,6,7]","2.9598,1.4885,2.2860,3.9233,4.1157,3.3089,3.6085,2.3756,2.2579,1.2981,2.0320,3.3049,3.0479,2.6271,2.2799,3.6835,1.4992,2.4740,2.1216,1.2444"
