Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
89,2026-09-24 21:42:40,Ours,0.01,1.7791533516805123,57.15,57.15,89,84.3276,1:24.33,75.6099,7.2242,1.4903,6950.164,1:55:50.16,30,"22,26,16,21,23,15,0,6,7,28,18,27,8,9,20,2,4,1,10,5,17,19,13,25,11,12,29,14,24,3",22:42;26:10;16:50;21:28;23:24;15:61;0:13;6:32;7:21;28:20;18:55;27:10;8:74;9:60;20:31;2:44;4:30;1:41;10:28;5:46;17:40;19:16;13:10;25:17;11:36;12:34;29:14;14:30;24:58;3:31,"22:[0,1,4,6];26:[7];16:[0,1,2,4,6];21:[4,6];23:[4,6];15:[0,1,2,4,5,6];0:[7];6:[4,5,6];7:[4,6];28:[2,4];18:[0,2,4,5,6];27:[4];8:[0,1,2,3,4,5,6];9:[0,1,2,4,5,6];20:[1,4,6];2:[2,4,5,6];4:[4,5,6];1:[0,4,5,6];10:[4,6];5:[0,1,4,6];17:[0,3,4,6];19:[7];13:[7];25:[3];11:[4,6,7];12:[4,6,7];29:[7];14:[0,4,6];24:[0,2,4,5,6];3:[1,4,6]","c22:bw=42,experts=[0,1,4,6]; c26:bw=10,experts=[7]; c16:bw=50,experts=[0,1,2,4,6]; c21:bw=28,experts=[4,6]; c23:bw=24,experts=[4,6]; c15:bw=61,experts=[0,1,2,4,5,6]; c0:bw=13,experts=[7]; c6:bw=32,experts=[4,5,6]; c7:bw=21,experts=[4,6]; c28:bw=20,experts=[2,4]; c18:bw=55,experts=[0,2,4,5,6]; c27:bw=10,experts=[4]; c8:bw=74,experts=[0,1,2,3,4,5,6]; c9:bw=60,experts=[0,1,2,4,5,6]; c20:bw=31,experts=[1,4,6]; c2:bw=44,experts=[2,4,5,6]; c4:bw=30,experts=[4,5,6]; c1:bw=41,experts=[0,4,5,6]; c10:bw=28,experts=[4,6]; c5:bw=46,experts=[0,1,4,6]; c17:bw=40,experts=[0,3,4,6]; c19:bw=16,experts=[7]; c13:bw=10,experts=[7]; c25:bw=17,experts=[3]; c11:bw=36,experts=[4,6,7]; c12:bw=34,experts=[4,6,7]; c29:bw=14,experts=[7]; c14:bw=30,experts=[0,4,6]; c24:bw=58,experts=[0,2,4,5,6]; c3:bw=31,experts=[1,4,6]","2.4843,1.6699,2.7532,1.6747,2.0919,1.8489,1.7338,1.7954,2.0375,2.4070,2.6483,2.7898,1.8528,2.1342,3.1047,1.9879,3.0479,1.7234,3.6917,4.4186,2.9427,2.2246,2.4529,3.0511,3.3235,2.7260,4.6057,2.0803,1.9350,2.3722"
90,2026-09-24 21:44:05,Ours,0.01,1.7415956028367647,57.2,57.2,90,85.1509,1:25.15,76.2782,7.4155,1.4539,7035.3606,1:57:15.36,30,"8,23,10,2,19,24,17,9,1,29,5,28,14,12,21,11,20,4,16,7,26,22,3,0,25,15,6,18,13,27",8:50;23:44;10:10;2:21;19:15;24:43;17:22;9:63;1:31;29:17;5:27;28:44;14:16;12:43;21:66;11:41;20:56;4:35;16:57;7:72;26:55;22:31;3:36;0:64;25:51;15:61;6:26;18:50;13:65;27:27,"8:[0,2,4,5,6];23:[0,1,4,6];10:[4];2:[4,6];19:[4];24:[0,1,4,6];17:[4,6];9:[0,1,2,4,5,6];1:[4,5,6];29:[4];5:[4,6];28:[0,4,5,6];14:[4];12:[0,4,5,6];21:[0,2,4,5,6,7];11:[0,4,5,6];20:[0,1,4,5,6];4:[4,5,6];16:[0,2,4,5,6];7:[0,1,2,4,5,6,7];26:[0,2,4,5,6];22:[1,4,6];3:[0,4,6];0:[0,1,2,4,5,6];25:[1,4,5,6,7];15:[0,1,2,4,5,6];6:[4,6];18:[0,1,4,5,6];13:[0,1,2,4,5,6];27:[4,6]","c8:bw=50,experts=[0,2,4,5,6]; c23:bw=44,experts=[0,1,4,6]; c10:bw=10,experts=[4]; c2:bw=21,experts=[4,6]; c19:bw=15,experts=[4]; c24:bw=43,experts=[0,1,4,6]; c17:bw=22,experts=[4,6]; c9:bw=63,experts=[0,1,2,4,5,6]; c1:bw=31,experts=[4,5,6]; c29:bw=17,experts=[4]; c5:bw=27,experts=[4,6]; c28:bw=44,experts=[0,4,5,6]; c14:bw=16,experts=[4]; c12:bw=43,experts=[0,4,5,6]; c21:bw=66,experts=[0,2,4,5,6,7]; c11:bw=41,experts=[0,4,5,6]; c20:bw=56,experts=[0,1,4,5,6]; c4:bw=35,experts=[4,5,6]; c16:bw=57,experts=[0,2,4,5,6]; c7:bw=72,experts=[0,1,2,4,5,6,7]; c26:bw=55,experts=[0,2,4,5,6]; c22:bw=31,experts=[1,4,6]; c3:bw=36,experts=[0,4,6]; c0:bw=64,experts=[0,1,2,4,5,6]; c25:bw=51,experts=[1,4,5,6,7]; c15:bw=61,experts=[0,1,2,4,5,6]; c6:bw=26,experts=[4,6]; c18:bw=50,experts=[0,1,4,5,6]; c13:bw=65,experts=[0,1,2,4,5,6]; c27:bw=27,experts=[4,6]","1.8880,2.1151,3.7201,2.0299,2.2908,1.9959,3.0020,2.1633,1.7158,4.5933,4.3678,2.4205,2.0972,2.7337,1.6886,3.3093,3.0861,3.0761,2.7517,2.0742,1.6938,2.5081,2.4323,1.7883,3.1032,1.8712,1.8086,2.6445,2.4981,2.8106"
91,2026-09-24 21:45:30,Ours,0.01,1.73056857383854,56.89,57.2,90,85.2632,1:25.26,76.3626,7.4212,1.476,7120.6684,1:58:40.67,30,"7,19,2,18,3,16,8,10,11,29,24,17,15,12,0,23,26,9,14,5,20,1,22,25,28,4,6,13,21,27",7:51;19:51;2:11;18:13;3:40;16:24;8:23;10:49;11:67;29:14;24:41;17:63;15:45;12:62;0:22;23:22;26:63;9:35;14:42;5:52;20:20;1:50;22:21;25:49;28:42;4:54;6:29;13:46;21:46;27:46,"7:[0,1,4,5,6];19:[0,1,4,5,6];2:[4];18:[4];3:[3,4,5,6];16:[4,6];8:[4,6];10:[2,4,5,6];11:[0,1,2,4,5,6];29:[0];24:[4,5,6,7];17:[0,1,2,4,5,6];15:[0,1,4,6];12:[0,1,2,4,5,6];0:[4,6];23:[3,4];26:[0,1,2,4,5,6];9:[4,5,6];14:[1,4,5,6];5:[0,1,4,5,6];20:[2,4];1:[0,1,4,5,6];22:[4,7];25:[1,2,4,6];28:[0,1,4,6];4:[0,1,4,5,6];6:[4,6];13:[0,1,4,6];21:[0,4,5,6];27:[2,4,5,6]","c7:bw=51,experts=[0,1,4,5,6]; c19:bw=51,experts=[0,1,4,5,6]; c2:bw=11,experts=[4]; c18:bw=13,experts=[4]; c3:bw=40,experts=[3,4,5,6]; c16:bw=24,experts=[4,6]; c8:bw=23,experts=[4,6]; c10:bw=49,experts=[2,4,5,6]; c11:bw=67,experts=[0,1,2,4,5,6]; c29:bw=14,experts=[0]; c24:bw=41,experts=[4,5,6,7]; c17:bw=63,experts=[0,1,2,4,5,6]; c15:bw=45,experts=[0,1,4,6]; c12:bw=62,experts=[0,1,2,4,5,6]; c0:bw=22,experts=[4,6]; c23:bw=22,experts=[3,4]; c26:bw=63,experts=[0,1,2,4,5,6]; c9:bw=35,experts=[4,5,6]; c14:bw=42,experts=[1,4,5,6]; c5:bw=52,experts=[0,1,4,5,6]; c20:bw=20,experts=[2,4]; c1:bw=50,experts=[0,1,4,5,6]; c22:bw=21,experts=[4,7]; c25:bw=49,experts=[1,2,4,6]; c28:bw=42,experts=[0,1,4,6]; c4:bw=54,experts=[0,1,4,5,6]; c6:bw=29,experts=[4,6]; c13:bw=46,experts=[0,1,4,6]; c21:bw=46,experts=[0,4,5,6]; c27:bw=46,experts=[2,4,5,6]","2.0529,2.2516,2.0182,2.6860,2.4248,2.7881,1.8933,3.7343,3.3857,4.6345,1.9546,2.9749,1.8598,2.7484,1.7584,2.0720,1.6789,2.1262,2.0705,4.4385,3.0820,1.7612,2.4706,3.1195,2.4328,3.1250,1.8203,2.4714,1.6890,2.8391"
92,2026-09-24 21:46:56,Ours,0.01,1.7306185195182096,57.4,57.4,92,85.1224,1:25.12,76.5273,7.1238,1.4681,7205.8366,2:00:05.84,30,"14,21,25,28,13,6,18,16,0,11,4,9,5,24,23,12,8,2,7,17,15,26,1,3,29,22,19,20,10,27",14:30;21:57;25:30;28:40;13:17;6:45;18:37;16:14;0:29;11:15;4:26;9:56;5:66;24:33;23:19;12:48;8:19;2:25;7:34;17:32;15:19;26:46;1:20;3:28;29:35;22:44;19:54;20:56;10:37;27:63,"14:[0,4,6];21:[0,2,4,5,6];25:[0,4,6];28:[0,1,4,6];13:[4];6:[4,5,6,7];18:[4,5,6];16:[7];0:[4,6];11:[4];4:[4,6];9:[0,1,4,5,6];5:[0,1,2,4,5,6];24:[1,4,6];23:[4];12:[3,4,5,6];8:[4];2:[4,6];7:[4,5,6];17:[4,6,7];15:[4];26:[0,4,5,6];1:[4,6];3:[4,6];29:[1,4,6];22:[2,4,5,6];19:[0,2,4,5,6];20:[0,1,3,4,6];10:[0,4,6];27:[0,1,2,4,5,6]","c14:bw=30,experts=[0,4,6]; c21:bw=57,experts=[0,2,4,5,6]; c25:bw=30,experts=[0,4,6]; c28:bw=40,experts=[0,1,4,6]; c13:bw=17,experts=[4]; c6:bw=45,experts=[4,5,6,7]; c18:bw=37,experts=[4,5,6]; c16:bw=14,experts=[7]; c0:bw=29,experts=[4,6]; c11:bw=15,experts=[4]; c4:bw=26,experts=[4,6]; c9:bw=56,experts=[0,1,4,5,6]; c5:bw=66,experts=[0,1,2,4,5,6]; c24:bw=33,experts=[1,4,6]; c23:bw=19,experts=[4]; c12:bw=48,experts=[3,4,5,6]; c8:bw=19,experts=[4]; c2:bw=25,experts=[4,6]; c7:bw=34,experts=[4,5,6]; c17:bw=32,experts=[4,6,7]; c15:bw=19,experts=[4]; c26:bw=46,experts=[0,4,5,6]; c1:bw=20,experts=[4,6]; c3:bw=28,experts=[4,6]; c29:bw=35,experts=[1,4,6]; c22:bw=44,experts=[2,4,5,6]; c19:bw=54,experts=[0,2,4,5,6]; c20:bw=56,experts=[0,1,3,4,6]; c10:bw=37,experts=[0,4,6]; c27:bw=63,experts=[0,1,2,4,5,6]","2.0769,1.6855,3.0854,2.4311,2.4531,1.8126,2.6603,2.7238,1.7351,3.3303,3.1117,2.2434,4.5190,1.9581,2.0873,2.7549,1.8708,2.0063,2.0394,2.9822,1.8692,1.7219,1.7536,2.3785,4.6698,2.5151,2.2915,3.1797,3.7052,2.8754"
93,2026-09-24 21:48:21,Ours,0.01,1.729064769203179,57.55,57.55,93,85.0403,1:25.04,76.3521,7.2532,1.4316,7290.9222,2:01:30.92,30,"21,8,3,5,29,26,13,22,25,27,4,2,12,19,6,11,18,14,16,23,24,1,10,20,7,17,9,0,28,15",21:34;8:10;3:31;5:10;29:47;26:61;13:63;22:14;25:52;27:39;4:32;2:51;12:52;19:39;6:22;11:32;18:23;14:25;16:46;23:22;24:50;1:47;10:15;20:57;7:22;17:32;9:58;0:19;28:47;15:36,"21:[1,4,6];8:[7];3:[0,4,6];5:[4];29:[0,1,4,6];26:[0,1,2,4,5,6];13:[0,1,2,4,5,6];22:[4];25:[0,2,4,5,6];27:[4,5,6];4:[4,5,6];2:[0,2,4,5,6];12:[0,1,4,5,6];19:[4,5,6];6:[4,6];11:[4,5,6];18:[4,6];14:[3,4];16:[0,1,4,6];23:[2,4];24:[0,1,4,5,6];1:[0,1,4,6];10:[4];20:[0,1,4,5,6];7:[4,6];17:[0,4,6];9:[0,2,4,5,6];0:[4];28:[0,1,4,6];15:[4,6,7]","c21:bw=34,experts=[1,4,6]; c8:bw=10,experts=[7]; c3:bw=31,experts=[0,4,6]; c5:bw=10,experts=[4]; c29:bw=47,experts=[0,1,4,6]; c26:bw=61,experts=[0,1,2,4,5,6]; c13:bw=63,experts=[0,1,2,4,5,6]; c22:bw=14,experts=[4]; c25:bw=52,experts=[0,2,4,5,6]; c27:bw=39,experts=[4,5,6]; c4:bw=32,experts=[4,5,6]; c2:bw=51,experts=[0,2,4,5,6]; c12:bw=52,experts=[0,1,4,5,6]; c19:bw=39,experts=[4,5,6]; c6:bw=22,experts=[4,6]; c11:bw=32,experts=[4,5,6]; c18:bw=23,experts=[4,6]; c14:bw=25,experts=[3,4]; c16:bw=46,experts=[0,1,4,6]; c23:bw=22,experts=[2,4]; c24:bw=50,experts=[0,1,4,5,6]; c1:bw=47,experts=[0,1,4,6]; c10:bw=15,experts=[4]; c20:bw=57,experts=[0,1,4,5,6]; c7:bw=22,experts=[4,6]; c17:bw=32,experts=[0,4,6]; c9:bw=58,experts=[0,2,4,5,6]; c0:bw=19,experts=[4]; c28:bw=47,experts=[0,1,4,6]; c15:bw=36,experts=[4,6,7]","1.6721,1.8576,2.4045,4.5181,4.7455,1.7193,2.5525,2.5049,3.1268,2.8490,3.1038,1.9942,2.7679,2.2452,1.7968,3.3115,2.6285,2.0990,2.7605,2.1085,1.9336,1.7262,3.6247,3.0414,2.0293,2.9721,2.1532,1.7642,2.4906,1.8509"
94,2026-09-24 21:49:45,Ours,0.01,1.7198481308688751,57.92,57.92,94,84.2307,1:24.23,75.5155,7.2462,1.4652,7375.1979,2:02:55.20,30,"27,26,21,28,1,11,8,17,0,12,15,22,5,18,25,9,24,6,14,10,3,13,7,20,19,4,16,29,2,23",27:26;26:55;21:30;28:60;1:70;11:48;8:10;17:12;0:55;12:14;15:40;22:52;5:41;18:47;25:18;9:50;24:39;6:30;14:38;10:61;3:34;13:44;7:45;20:10;19:48;4:31;16:28;29:10;2:65;23:38,"27:[4,6];26:[0,1,4,5,6];21:[0,4,6];28:[0,1,4,5,6,7];1:[0,1,2,4,5,6,7];11:[0,4,5,6];8:[4];17:[4];0:[0,1,4,5,6];12:[4];15:[0,4,5,6];22:[0,1,4,5,6];5:[0,1,4,6];18:[2,4,5,6];25:[4];9:[0,1,4,5,6];24:[1,4,6];6:[0,4,6];14:[1,4,6];10:[0,1,4,5,6,7];3:[0,4,6];13:[0,4,5,6];7:[1,4,5,6];20:[4];19:[2,4,5,6];4:[1,4,6];16:[4,6];29:[2];2:[0,1,2,4,5,6];23:[4,5,6]","c27:bw=26,experts=[4,6]; c26:bw=55,experts=[0,1,4,5,6]; c21:bw=30,experts=[0,4,6]; c28:bw=60,experts=[0,1,4,5,6,7]; c1:bw=70,experts=[0,1,2,4,5,6,7]; c11:bw=48,experts=[0,4,5,6]; c8:bw=10,experts=[4]; c17:bw=12,experts=[4]; c0:bw=55,experts=[0,1,4,5,6]; c12:bw=14,experts=[4]; c15:bw=40,experts=[0,4,5,6]; c22:bw=52,experts=[0,1,4,5,6]; c5:bw=41,experts=[0,1,4,6]; c18:bw=47,experts=[2,4,5,6]; c25:bw=18,experts=[4]; c9:bw=50,experts=[0,1,4,5,6]; c24:bw=39,experts=[1,4,6]; c6:bw=30,experts=[0,4,6]; c14:bw=38,experts=[1,4,6]; c10:bw=61,experts=[0,1,4,5,6,7]; c3:bw=34,experts=[0,4,6]; c13:bw=44,experts=[0,4,5,6]; c7:bw=45,experts=[1,4,5,6]; c20:bw=10,experts=[4]; c19:bw=48,experts=[2,4,5,6]; c4:bw=31,experts=[1,4,6]; c16:bw=28,experts=[4,6]; c29:bw=10,experts=[2]; c2:bw=65,experts=[0,1,2,4,5,6]; c23:bw=38,experts=[4,5,6]","2.8077,1.6864,1.6733,2.4509,1.7274,3.3171,1.8362,2.8880,1.7553,2.7024,1.8252,2.4079,4.4213,2.6181,3.0285,2.1227,1.9463,1.8205,2.0828,3.6851,2.3362,2.5222,2.0604,3.0893,2.2501,3.0941,2.7210,4.5609,1.9998,2.0780"
95,2026-09-24 21:51:10,Ours,0.01,1.7310324499277834,57.44,57.92,94,84.9421,1:24.94,76.2267,7.2461,1.466,7460.1869,2:04:20.19,30,"26,6,2,19,15,24,14,23,0,21,10,29,18,4,12,5,1,7,11,27,20,9,17,22,25,8,13,28,3,16",26:28;6:40;2:23;19:42;15:34;24:33;14:49;23:32;0:35;21:46;10:42;29:48;18:28;4:15;12:10;5:10;1:31;7:59;11:10;27:10;20:56;9:42;17:47;22:10;25:36;8:76;13:59;28:30;3:41;16:24,"26:[4,6];6:[1,2,4,6];2:[4,6];19:[0,4,5,6];15:[4,5,6];24:[3,4,6];14:[0,2,4,6];23:[4,6,7];0:[0,4,6];21:[0,2,4,6];10:[0,4,5,6];29:[0,4,5,6];18:[4,7];4:[2];12:[4];5:[7];1:[1,4,6];7:[0,2,4,5,6];11:[4];27:[4];20:[0,2,4,5,6];9:[2,4,5,6];17:[2,4,5,6];22:[3];25:[4,5,6];8:[0,1,2,3,4,5,6];13:[0,1,4,5,6];28:[1,4,6];3:[2,4,6,7];16:[4,6]","c26:bw=28,experts=[4,6]; c6:bw=40,experts=[1,2,4,6]; c2:bw=23,experts=[4,6]; c19:bw=42,experts=[0,4,5,6]; c15:bw=34,experts=[4,5,6]; c24:bw=33,experts=[3,4,6]; c14:bw=49,experts=[0,2,4,6]; c23:bw=32,experts=[4,6,7]; c0:bw=35,experts=[0,4,6]; c21:bw=46,experts=[0,2,4,6]; c10:bw=42,experts=[0,4,5,6]; c29:bw=48,experts=[0,4,5,6]; c18:bw=28,experts=[4,7]; c4:bw=15,experts=[2]; c12:bw=10,experts=[4]; c5:bw=10,experts=[7]; c1:bw=31,experts=[1,4,6]; c7:bw=59,experts=[0,2,4,5,6]; c11:bw=10,experts=[4]; c27:bw=10,experts=[4]; c20:bw=56,experts=[0,2,4,5,6]; c9:bw=42,experts=[2,4,5,6]; c17:bw=47,experts=[2,4,5,6]; c22:bw=10,experts=[3]; c25:bw=36,experts=[4,5,6]; c8:bw=76,experts=[0,1,2,3,4,5,6]; c13:bw=59,experts=[0,1,4,5,6]; c28:bw=30,experts=[1,4,6]; c3:bw=41,experts=[2,4,6,7]; c16:bw=24,experts=[4,6]","1.7003,1.8274,1.9905,2.2653,1.8615,1.9659,2.0725,2.0715,1.7589,1.6825,3.6757,4.6382,2.6063,3.0516,2.7167,4.4215,1.7185,2.0425,3.2862,2.7998,3.0981,2.1558,2.9860,2.4796,3.1667,1.9466,2.5398,2.5054,2.4197,2.7756"
96,2026-09-24 21:52:39,Ours,0.01,1.7180471825107413,58.63,58.63,96,88.7023,1:28.70,79.1766,8.0371,1.4811,7548.9375,2:05:48.94,30,"15,10,12,23,26,3,22,5,9,7,14,4,1,8,28,0,6,2,16,13,18,11,20,29,19,21,17,24,25,27",15:78;10:53;12:71;23:27;26:60;3:46;22:55;5:60;9:44;7:50;14:10;4:49;1:36;8:64;28:38;0:36;6:31;2:65;16:72;13:55;18:29;11:44;20:37;29:55;19:38;21:17;17:35;24:45;25:29;27:43,"15:[0,1,2,3,4,5,6];10:[2,3,4,5,6];12:[0,1,2,3,4,5,6];23:[4,6];26:[0,2,3,4,5,6];3:[0,4,5,6];22:[0,1,4,5,6];5:[0,1,3,4,5,6];9:[3,4,6,7];7:[0,1,3,4,6];14:[7];4:[3,4,6,7];1:[3,4,6];8:[0,1,2,4,5,6];28:[3,4,6];0:[3,4,6];6:[3,4,6];2:[2,3,4,5,6,7];16:[0,1,2,3,4,5,6];13:[0,1,3,4,6];18:[3,4];11:[0,3,4,6];20:[4,6,7];29:[0,3,4,5,6];19:[3,4,6];21:[3];17:[4,5,6];24:[0,1,4,6];25:[4,6];27:[3,4,6,7]","c15:bw=78,experts=[0,1,2,3,4,5,6]; c10:bw=53,experts=[2,3,4,5,6]; c12:bw=71,experts=[0,1,2,3,4,5,6]; c23:bw=27,experts=[4,6]; c26:bw=60,experts=[0,2,3,4,5,6]; c3:bw=46,experts=[0,4,5,6]; c22:bw=55,experts=[0,1,4,5,6]; c5:bw=60,experts=[0,1,3,4,5,6]; c9:bw=44,experts=[3,4,6,7]; c7:bw=50,experts=[0,1,3,4,6]; c14:bw=10,experts=[7]; c4:bw=49,experts=[3,4,6,7]; c1:bw=36,experts=[3,4,6]; c8:bw=64,experts=[0,1,2,4,5,6]; c28:bw=38,experts=[3,4,6]; c0:bw=36,experts=[3,4,6]; c6:bw=31,experts=[3,4,6]; c2:bw=65,experts=[2,3,4,5,6,7]; c16:bw=72,experts=[0,1,2,3,4,5,6]; c13:bw=55,experts=[0,1,3,4,6]; c18:bw=29,experts=[3,4]; c11:bw=44,experts=[0,3,4,6]; c20:bw=37,experts=[4,6,7]; c29:bw=55,experts=[0,3,4,5,6]; c19:bw=38,experts=[3,4,6]; c21:bw=17,experts=[3]; c17:bw=35,experts=[4,5,6]; c24:bw=45,experts=[0,1,4,6]; c25:bw=29,experts=[4,6]; c27:bw=43,experts=[3,4,6,7]","1.8899,3.7995,2.8400,2.1355,1.7442,2.4839,2.5349,4.6403,2.1766,2.1708,2.0871,3.1771,1.7822,1.9175,2.4860,1.7827,1.8497,2.0909,2.7949,2.5841,2.7584,3.6185,3.3228,4.9344,2.4460,1.8018,3.1541,2.0411,3.1739,2.9577"
97,2026-09-24 21:54:06,Ours,0.01,1.7021645993552141,57.98,58.63,96,87.3553,1:27.36,78.2911,7.5775,1.4803,7636.3416,2:07:16.34,30,"8,28,23,27,3,13,6,9,15,2,7,0,16,4,29,5,26,11,18,22,25,19,14,20,1,17,12,21,24,10",8:43;28:20;23:10;27:34;3:35;13:51;6:50;9:43;15:59;2:54;7:30;0:41;16:54;4:16;29:33;5:46;26:71;11:22;18:70;22:32;25:44;19:30;14:23;20:42;1:50;17:54;12:13;21:35;24:46;10:51,"8:[0,1,4,6];28:[2,4];23:[4];27:[4,5,6];3:[1,4,6];13:[1,4,5,6,7];6:[0,1,4,5,6];9:[0,1,4,6];15:[0,2,4,5,6];2:[0,1,4,5,6];7:[4,5,6];0:[0,4,6,7];16:[0,1,4,5,6];4:[4];29:[4,6,7];5:[1,4,5,6];26:[0,1,2,4,5,6,7];11:[4,7];18:[0,1,2,3,4,5,6];22:[4,5,6];25:[3,4,5,6];19:[4,6,7];14:[4,6];20:[1,4,5,6];1:[0,2,4,5,6];17:[0,3,4,5,6];12:[7];21:[0,4,6];24:[1,2,4,6];10:[0,2,4,5,6]","c8:bw=43,experts=[0,1,4,6]; c28:bw=20,experts=[2,4]; c23:bw=10,experts=[4]; c27:bw=34,experts=[4,5,6]; c3:bw=35,experts=[1,4,6]; c13:bw=51,experts=[1,4,5,6,7]; c6:bw=50,experts=[0,1,4,5,6]; c9:bw=43,experts=[0,1,4,6]; c15:bw=59,experts=[0,2,4,5,6]; c2:bw=54,experts=[0,1,4,5,6]; c7:bw=30,experts=[4,5,6]; c0:bw=41,experts=[0,4,6,7]; c16:bw=54,experts=[0,1,4,5,6]; c4:bw=16,experts=[4]; c29:bw=33,experts=[4,6,7]; c5:bw=46,experts=[1,4,5,6]; c26:bw=71,experts=[0,1,2,4,5,6,7]; c11:bw=22,experts=[4,7]; c18:bw=70,experts=[0,1,2,3,4,5,6]; c22:bw=32,experts=[4,5,6]; c25:bw=44,experts=[3,4,5,6]; c19:bw=30,experts=[4,6,7]; c14:bw=23,experts=[4,6]; c20:bw=42,experts=[1,4,5,6]; c1:bw=50,experts=[0,2,4,5,6]; c17:bw=54,experts=[0,3,4,5,6]; c12:bw=13,experts=[7]; c21:bw=35,experts=[0,4,6]; c24:bw=46,experts=[1,2,4,6]; c10:bw=51,experts=[0,2,4,5,6]","1.8723,2.4684,2.1458,2.9048,2.4510,2.5874,1.8633,2.2196,1.9269,2.0611,2.1147,1.8315,2.8402,3.1873,4.7826,4.5955,1.7405,3.4295,2.7574,2.5285,3.1428,2.3168,2.1212,3.1675,1.7875,3.0969,2.7929,1.7298,2.0008,3.8263"
98,2026-09-24 21:55:33,Ours,0.01,1.6935937945767106,59.17,59.17,98,86.8357,1:26.84,77.9913,7.3523,1.4884,7723.2253,2:08:43.23,30,"5,21,12,17,18,13,16,24,6,20,28,8,10,1,26,19,23,3,22,2,29,11,0,27,15,25,9,7,14,4",5:49;21:22;12:16;17:17;18:32;13:31;16:41;24:48;6:36;20:36;28:52;8:54;10:45;1:26;26:54;19:45;23:40;3:25;22:34;2:24;29:47;11:10;0:33;27:41;15:17;25:55;9:27;7:24;14:67;4:52,"5:[0,4,5,6];21:[4,7];12:[4];17:[4];18:[4,5,6];13:[1,4,6];16:[0,4,5,6];24:[0,4,5,6];6:[0,4,6];20:[0,4,6];28:[0,1,4,5,6];8:[0,2,4,5,6];10:[2,4,5,6];1:[4,6];26:[0,2,4,5,6];19:[0,4,5,6];23:[0,1,4,6];3:[4,6];22:[1,4,6];2:[4,6];29:[0,4,5,6];11:[4];0:[2,4,6];27:[0,4,5,6];15:[4];25:[1,4,5,6,7];9:[4,6];7:[4,7];14:[0,1,2,4,5,6];4:[0,1,4,5,6]","c5:bw=49,experts=[0,4,5,6]; c21:bw=22,experts=[4,7]; c12:bw=16,experts=[4]; c17:bw=17,experts=[4]; c18:bw=32,experts=[4,5,6]; c13:bw=31,experts=[1,4,6]; c16:bw=41,experts=[0,4,5,6]; c24:bw=48,experts=[0,4,5,6]; c6:bw=36,experts=[0,4,6]; c20:bw=36,experts=[0,4,6]; c28:bw=52,experts=[0,1,4,5,6]; c8:bw=54,experts=[0,2,4,5,6]; c10:bw=45,experts=[2,4,5,6]; c1:bw=26,experts=[4,6]; c26:bw=54,experts=[0,2,4,5,6]; c19:bw=45,experts=[0,4,5,6]; c23:bw=40,experts=[0,1,4,6]; c3:bw=25,experts=[4,6]; c22:bw=34,experts=[1,4,6]; c2:bw=24,experts=[4,6]; c29:bw=47,experts=[0,4,5,6]; c11:bw=10,experts=[4]; c0:bw=33,experts=[2,4,6]; c27:bw=41,experts=[0,4,5,6]; c15:bw=17,experts=[4]; c25:bw=55,experts=[1,4,5,6,7]; c9:bw=27,experts=[4,6]; c7:bw=24,experts=[4,7]; c14:bw=67,experts=[0,1,2,4,5,6]; c4:bw=52,experts=[0,1,4,5,6]","4.5918,1.7195,2.7659,3.0218,2.6462,2.5229,2.8065,1.9424,1.8257,3.1525,2.5382,1.9245,3.8047,1.7467,1.7309,2.3214,2.1451,2.4143,2.5309,2.0640,4.7910,3.3834,1.8426,2.9304,1.9032,3.2150,2.1972,2.1029,2.2023,3.2071"
