Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
89,2026-09-23 23:02:42,Ours,0.01,2.1817537130688405,40.65,43.38,86,60.3231,1:00.32,58.6081,0.4949,1.2168,5557.413,1:32:37.41,30,"22,26,16,21,23,15,0,6,7,28,18,27,8,9,20,2,4,1,10,5,17,19,13,25,11,12,29,14,24,3",22:42;26:10;16:50;21:28;23:24;15:61;0:13;6:32;7:21;28:20;18:55;27:10;8:74;9:60;20:31;2:44;4:30;1:41;10:28;5:46;17:40;19:16;13:10;25:17;11:36;12:34;29:14;14:30;24:58;3:31,"22:[0,1,4,6];26:[4];16:[0,1,4,5,6];21:[4,6];23:[0,4];15:[0,1,2,4,5,6];0:[7];6:[0,4,6];7:[4,5];28:[2,5];18:[0,2,4,5,6];27:[7];8:[0,1,2,4,5,6,7];9:[0,2,4,5,6,7];20:[2,4,6];2:[0,4,5,6];4:[4,5,6];1:[0,4,5,6];10:[4,6];5:[0,1,4,6];17:[0,4,6,7];19:[7];13:[4];25:[7];11:[3,4,7];12:[0,4,6];29:[7];14:[1,4,6];24:[0,1,2,4,6];3:[2,4,6]","c22:bw=42,experts=[0,1,4,6]; c26:bw=10,experts=[4]; c16:bw=50,experts=[0,1,4,5,6]; c21:bw=28,experts=[4,6]; c23:bw=24,experts=[0,4]; c15:bw=61,experts=[0,1,2,4,5,6]; c0:bw=13,experts=[7]; c6:bw=32,experts=[0,4,6]; c7:bw=21,experts=[4,5]; c28:bw=20,experts=[2,5]; c18:bw=55,experts=[0,2,4,5,6]; c27:bw=10,experts=[7]; c8:bw=74,experts=[0,1,2,4,5,6,7]; c9:bw=60,experts=[0,2,4,5,6,7]; c20:bw=31,experts=[2,4,6]; c2:bw=44,experts=[0,4,5,6]; c4:bw=30,experts=[4,5,6]; c1:bw=41,experts=[0,4,5,6]; c10:bw=28,experts=[4,6]; c5:bw=46,experts=[0,1,4,6]; c17:bw=40,experts=[0,4,6,7]; c19:bw=16,experts=[7]; c13:bw=10,experts=[4]; c25:bw=17,experts=[7]; c11:bw=36,experts=[3,4,7]; c12:bw=34,experts=[0,4,6]; c29:bw=14,experts=[7]; c14:bw=30,experts=[1,4,6]; c24:bw=58,experts=[0,1,2,4,6]; c3:bw=31,experts=[2,4,6]","1.9202,1.2260,2.0927,1.1875,1.5255,1.3411,1.2502,1.3212,1.6125,1.9254,2.1588,2.2716,1.4500,1.6941,2.5155,1.5068,2.3797,1.2394,2.9374,3.5871,2.2855,1.6636,1.8841,2.3817,2.6228,2.0998,3.7183,1.5455,1.4438,1.8200"
90,2026-09-23 23:03:41,Ours,0.01,2.0740987132257263,39.46,43.38,86,59.4232,0:59.42,57.6751,0.5357,1.209,5616.8787,1:33:36.88,30,"8,23,10,2,19,24,17,9,1,29,5,28,14,12,21,11,20,4,16,7,26,22,3,0,25,15,6,18,13,27",8:50;23:44;10:10;2:21;19:15;24:43;17:22;9:63;1:31;29:17;5:27;28:44;14:16;12:43;21:66;11:41;20:56;4:35;16:57;7:72;26:55;22:31;3:36;0:64;25:51;15:61;6:26;18:50;13:65;27:27,"8:[0,2,4,5,6];23:[0,1,4,6];10:[4];2:[4,6];19:[4];24:[1,4,5,6];17:[4,6];9:[0,1,2,4,5,6];1:[0,4,6];29:[4];5:[4,5];28:[0,4,5,6];14:[4];12:[0,4,6,7];21:[0,2,4,5,6,7];11:[0,4,5,6];20:[0,1,4,5,6];4:[0,4,6];16:[0,2,4,5,6];7:[0,1,2,4,5,6,7];26:[2,4,5,6,7];22:[0,4,6];3:[0,4,6];0:[0,1,2,4,5,6];25:[0,2,4,5,6];15:[0,1,2,4,5,6];6:[4,6];18:[0,1,4,5,6];13:[0,1,4,5,6,7];27:[4,6]","c8:bw=50,experts=[0,2,4,5,6]; c23:bw=44,experts=[0,1,4,6]; c10:bw=10,experts=[4]; c2:bw=21,experts=[4,6]; c19:bw=15,experts=[4]; c24:bw=43,experts=[1,4,5,6]; c17:bw=22,experts=[4,6]; c9:bw=63,experts=[0,1,2,4,5,6]; c1:bw=31,experts=[0,4,6]; c29:bw=17,experts=[4]; c5:bw=27,experts=[4,5]; c28:bw=44,experts=[0,4,5,6]; c14:bw=16,experts=[4]; c12:bw=43,experts=[0,4,6,7]; c21:bw=66,experts=[0,2,4,5,6,7]; c11:bw=41,experts=[0,4,5,6]; c20:bw=56,experts=[0,1,4,5,6]; c4:bw=35,experts=[0,4,6]; c16:bw=57,experts=[0,2,4,5,6]; c7:bw=72,experts=[0,1,2,4,5,6,7]; c26:bw=55,experts=[2,4,5,6,7]; c22:bw=31,experts=[0,4,6]; c3:bw=36,experts=[0,4,6]; c0:bw=64,experts=[0,1,2,4,5,6]; c25:bw=51,experts=[0,2,4,5,6]; c15:bw=61,experts=[0,1,2,4,5,6]; c6:bw=26,experts=[4,6]; c18:bw=50,experts=[0,1,4,5,6]; c13:bw=65,experts=[0,1,4,5,6,7]; c27:bw=27,experts=[4,6]","1.3740,1.5603,2.8898,1.4653,1.6789,1.4304,2.2917,1.6175,1.2948,3.8340,3.5571,1.8121,1.5103,2.0673,1.1914,2.6018,2.3744,2.3630,2.0695,1.5215,1.2083,1.8482,1.7824,1.2753,2.3772,1.3419,1.2988,1.9806,1.8930,2.1640"
91,2026-09-23 23:04:40,Ours,0.01,1.9872405935510378,40.61,43.38,86,58.9594,0:58.96,57.2663,0.5171,1.1728,5675.8803,1:34:35.88,30,"7,19,2,18,3,16,8,10,11,29,24,17,15,12,0,23,26,9,14,5,20,1,22,25,28,4,6,13,21,27",7:51;19:51;2:11;18:13;3:40;16:24;8:23;10:49;11:67;29:14;24:41;17:63;15:45;12:62;0:22;23:22;26:63;9:35;14:42;5:52;20:20;1:50;22:21;25:49;28:42;4:54;6:29;13:46;21:46;27:46,"7:[0,1,4,5,6];19:[0,1,4,5,6];2:[4];18:[4];3:[0,2,4,6];16:[4,6];8:[4,6];10:[0,4,5,6];11:[0,1,2,4,5,6];29:[0];24:[0,4,6,7];17:[0,1,3,4,5,6];15:[0,1,4,6];12:[0,1,2,4,5,6];0:[4,6];23:[3,4];26:[0,1,2,4,5,6];9:[0,4,6];14:[0,4,5,6];5:[0,1,4,5,6];20:[4,6];1:[0,1,2,4,6];22:[4,6];25:[0,1,4,6];28:[0,1,4,6];4:[0,1,4,5,6];6:[1,4];13:[0,1,4,6];21:[0,4,5,6];27:[0,4,5,6]","c7:bw=51,experts=[0,1,4,5,6]; c19:bw=51,experts=[0,1,4,5,6]; c2:bw=11,experts=[4]; c18:bw=13,experts=[4]; c3:bw=40,experts=[0,2,4,6]; c16:bw=24,experts=[4,6]; c8:bw=23,experts=[4,6]; c10:bw=49,experts=[0,4,5,6]; c11:bw=67,experts=[0,1,2,4,5,6]; c29:bw=14,experts=[0]; c24:bw=41,experts=[0,4,6,7]; c17:bw=63,experts=[0,1,3,4,5,6]; c15:bw=45,experts=[0,1,4,6]; c12:bw=62,experts=[0,1,2,4,5,6]; c0:bw=22,experts=[4,6]; c23:bw=22,experts=[3,4]; c26:bw=63,experts=[0,1,2,4,5,6]; c9:bw=35,experts=[0,4,6]; c14:bw=42,experts=[0,4,5,6]; c5:bw=52,experts=[0,1,4,5,6]; c20:bw=20,experts=[4,6]; c1:bw=50,experts=[0,1,2,4,6]; c22:bw=21,experts=[4,6]; c25:bw=49,experts=[0,1,4,6]; c28:bw=42,experts=[0,1,4,6]; c4:bw=54,experts=[0,1,4,5,6]; c6:bw=29,experts=[1,4]; c13:bw=46,experts=[0,1,4,6]; c21:bw=46,experts=[0,4,5,6]; c27:bw=46,experts=[0,4,5,6]","1.5669,1.7005,1.4265,1.9824,1.8016,2.0693,1.3252,2.8931,2.6012,3.6667,1.4154,2.2758,1.3232,2.1087,1.2511,1.5595,1.2279,1.5929,1.5305,3.5337,2.3551,1.2115,1.8481,2.3517,1.8174,2.3636,1.2884,1.8622,1.1774,2.1394"
92,2026-09-23 23:05:40,Ours,0.01,1.9701186183370776,41.04,43.38,86,59.4905,0:59.49,57.796,0.4679,1.2234,5735.4127,1:35:35.41,30,"14,21,25,28,13,6,18,16,0,11,4,9,5,24,23,12,8,2,7,17,15,26,1,3,29,22,19,20,10,27",14:30;21:57;25:30;28:40;13:17;6:45;18:37;16:14;0:29;11:15;4:26;9:56;5:66;24:33;23:19;12:48;8:19;2:25;7:34;17:32;15:19;26:46;1:20;3:28;29:35;22:44;19:54;20:56;10:37;27:63,"14:[4,5,6];21:[0,4,5,6,7];25:[1,4,6];28:[0,4,5,6];13:[4];6:[0,4,5,6];18:[0,4,6];16:[4];0:[4,6];11:[4];4:[4,6];9:[0,1,4,5,6];5:[0,2,3,4,5,6];24:[1,4,6];23:[4];12:[0,3,4,6];8:[4];2:[4,6];7:[0,4,6];17:[0,4,6];15:[4];26:[1,4,5,6];1:[4,6];3:[4,6];29:[1,4,6];22:[0,4,6,7];19:[0,2,4,5,6];20:[1,3,4,5,6];10:[0,4,6];27:[0,1,2,4,5,6]","c14:bw=30,experts=[4,5,6]; c21:bw=57,experts=[0,4,5,6,7]; c25:bw=30,experts=[1,4,6]; c28:bw=40,experts=[0,4,5,6]; c13:bw=17,experts=[4]; c6:bw=45,experts=[0,4,5,6]; c18:bw=37,experts=[0,4,6]; c16:bw=14,experts=[4]; c0:bw=29,experts=[4,6]; c11:bw=15,experts=[4]; c4:bw=26,experts=[4,6]; c9:bw=56,experts=[0,1,4,5,6]; c5:bw=66,experts=[0,2,3,4,5,6]; c24:bw=33,experts=[1,4,6]; c23:bw=19,experts=[4]; c12:bw=48,experts=[0,3,4,6]; c8:bw=19,experts=[4]; c2:bw=25,experts=[4,6]; c7:bw=34,experts=[0,4,6]; c17:bw=32,experts=[0,4,6]; c15:bw=19,experts=[4]; c26:bw=46,experts=[1,4,5,6]; c1:bw=20,experts=[4,6]; c3:bw=28,experts=[4,6]; c29:bw=35,experts=[1,4,6]; c22:bw=44,experts=[0,4,6,7]; c19:bw=54,experts=[0,2,4,5,6]; c20:bw=56,experts=[1,3,4,5,6]; c10:bw=37,experts=[0,4,6]; c27:bw=63,experts=[0,1,2,4,5,6]","1.5411,1.1933,2.4030,1.8325,1.8612,1.2901,1.9814,2.1204,1.2543,2.5359,2.3624,1.6964,3.6261,1.4356,1.5541,2.1346,1.3639,1.4822,1.5088,2.2838,1.3170,1.2093,1.2443,1.7761,3.7233,1.8856,1.6890,2.4116,2.9086,2.1699"
93,2026-09-23 23:06:39,Ours,0.01,1.9712839797266326,42.5,43.38,86,59.4506,0:59.45,57.7006,0.5319,1.2147,5794.9064,1:36:34.91,30,"21,8,3,5,29,26,13,22,25,27,4,2,12,19,6,11,18,14,16,23,24,1,10,20,7,17,9,0,28,15",21:34;8:10;3:31;5:10;29:47;26:61;13:63;22:14;25:52;27:39;4:32;2:51;12:52;19:39;6:22;11:32;18:23;14:25;16:46;23:22;24:50;1:47;10:15;20:57;7:22;17:32;9:58;0:19;28:47;15:36,"21:[0,4,6];8:[4];3:[1,4,6];5:[4];29:[0,4,5,6];26:[0,1,2,4,6,7];13:[0,1,2,4,6,7];22:[4];25:[0,1,2,4,6];27:[0,4,6];4:[1,4,6];2:[0,2,4,5,6];12:[0,1,4,5,6];19:[0,4,6];6:[4,6];11:[0,4,6];18:[4,6];14:[3,4];16:[0,1,4,6];23:[2,4];24:[0,1,2,4,6];1:[0,1,4,6];10:[1];20:[0,1,4,5,6];7:[4,6];17:[0,4,6];9:[0,1,4,5,6];0:[4];28:[0,1,4,6];15:[4,6,7]","c21:bw=34,experts=[0,4,6]; c8:bw=10,experts=[4]; c3:bw=31,experts=[1,4,6]; c5:bw=10,experts=[4]; c29:bw=47,experts=[0,4,5,6]; c26:bw=61,experts=[0,1,2,4,6,7]; c13:bw=63,experts=[0,1,2,4,6,7]; c22:bw=14,experts=[4]; c25:bw=52,experts=[0,1,2,4,6]; c27:bw=39,experts=[0,4,6]; c4:bw=32,experts=[1,4,6]; c2:bw=51,experts=[0,2,4,5,6]; c12:bw=52,experts=[0,1,4,5,6]; c19:bw=39,experts=[0,4,6]; c6:bw=22,experts=[4,6]; c11:bw=32,experts=[0,4,6]; c18:bw=23,experts=[4,6]; c14:bw=25,experts=[3,4]; c16:bw=46,experts=[0,1,4,6]; c23:bw=22,experts=[2,4]; c24:bw=50,experts=[0,1,2,4,6]; c1:bw=47,experts=[0,1,4,6]; c10:bw=15,experts=[1]; c20:bw=57,experts=[0,1,4,5,6]; c7:bw=22,experts=[4,6]; c17:bw=32,experts=[0,4,6]; c9:bw=58,experts=[0,1,4,5,6]; c0:bw=19,experts=[4]; c28:bw=47,experts=[0,1,4,6]; c15:bw=36,experts=[4,6,7]","1.2175,1.3584,1.8305,3.5885,3.7660,1.2237,1.8996,1.9060,2.4443,2.2130,2.4358,1.4480,2.0317,1.6480,1.2630,2.5066,1.9257,1.4920,2.1177,1.5593,1.4568,1.2370,2.8862,2.3996,1.5133,2.2787,1.5913,1.2668,1.8452,1.3504"
94,2026-09-23 23:07:39,Ours,0.01,1.961133762399024,42.83,43.38,86,59.393,0:59.39,57.6647,0.5349,1.1901,5854.3434,1:37:34.34,30,"27,26,21,28,1,11,8,17,0,12,15,22,5,18,25,9,24,6,14,10,3,13,7,20,19,4,16,29,2,23",27:26;26:55;21:30;28:60;1:70;11:48;8:10;17:12;0:55;12:14;15:40;22:52;5:41;18:47;25:18;9:50;24:39;6:30;14:38;10:61;3:34;13:44;7:45;20:10;19:48;4:31;16:28;29:10;2:65;23:38,"27:[4,6];26:[1,2,4,5,6];21:[1,4,6];28:[0,1,4,5,6,7];1:[0,1,2,4,5,6,7];11:[0,4,5,6];8:[4];17:[4];0:[0,1,4,5,6];12:[4];15:[0,1,4,6];22:[0,1,2,4,6];5:[0,1,4,6];18:[0,4,6,7];25:[4];9:[0,1,4,5,6];24:[3,4,6];6:[0,4,6];14:[1,4,6];10:[0,1,2,4,5,6];3:[0,4,6];13:[0,1,4,6];7:[1,4,5,6];20:[4];19:[0,2,4,6];4:[1,4,6];16:[4,7];29:[2];2:[0,2,4,5,6,7];23:[0,4,5]","c27:bw=26,experts=[4,6]; c26:bw=55,experts=[1,2,4,5,6]; c21:bw=30,experts=[1,4,6]; c28:bw=60,experts=[0,1,4,5,6,7]; c1:bw=70,experts=[0,1,2,4,5,6,7]; c11:bw=48,experts=[0,4,5,6]; c8:bw=10,experts=[4]; c17:bw=12,experts=[4]; c0:bw=55,experts=[0,1,4,5,6]; c12:bw=14,experts=[4]; c15:bw=40,experts=[0,1,4,6]; c22:bw=52,experts=[0,1,2,4,6]; c5:bw=41,experts=[0,1,4,6]; c18:bw=47,experts=[0,4,6,7]; c25:bw=18,experts=[4]; c9:bw=50,experts=[0,1,4,5,6]; c24:bw=39,experts=[3,4,6]; c6:bw=30,experts=[0,4,6]; c14:bw=38,experts=[1,4,6]; c10:bw=61,experts=[0,1,2,4,5,6]; c3:bw=34,experts=[0,4,6]; c13:bw=44,experts=[0,1,4,6]; c7:bw=45,experts=[1,4,5,6]; c20:bw=10,experts=[4]; c19:bw=48,experts=[0,2,4,6]; c4:bw=31,experts=[1,4,6]; c16:bw=28,experts=[4,7]; c29:bw=10,experts=[2]; c2:bw=65,experts=[0,2,4,5,6,7]; c23:bw=38,experts=[0,4,5]","2.1417,1.2222,1.2058,1.8626,1.2573,2.5819,1.3363,2.2628,1.2551,2.0599,1.3253,1.8696,3.5662,2.0111,2.3824,1.6052,1.4183,1.3101,1.5456,2.8896,1.7781,1.8729,1.5192,2.3800,1.6935,2.4121,2.0766,3.7478,1.5051,1.5705"
95,2026-09-23 23:08:39,Ours,0.01,2.034348582889619,41.97,43.38,86,60.3148,1:00.31,58.6402,0.4507,1.2205,5914.7016,1:38:34.70,30,"26,6,2,19,15,24,14,23,0,21,10,29,18,4,12,5,1,7,11,27,20,9,17,22,25,8,13,28,3,16",26:28;6:40;2:23;19:42;15:34;24:33;14:49;23:32;0:35;21:46;10:42;29:48;18:28;4:15;12:10;5:10;1:31;7:59;11:10;27:10;20:56;9:42;17:47;22:10;25:36;8:76;13:59;28:30;3:41;16:24,"26:[4,6];6:[2,4,6,7];2:[1,4];19:[0,4,5,6];15:[0,4,6];24:[0,4,6];14:[0,2,4,6];23:[4,6,7];0:[0,4,6];21:[0,1,4,6];10:[0,1,4,6];29:[0,1,4,6];18:[4,6];4:[2];12:[4];5:[7];1:[0,4,6];7:[0,2,4,5,6];11:[4];27:[4];20:[0,1,4,5,6];9:[0,4,5,6];17:[0,4,5,6];22:[3];25:[4,5,6];8:[0,1,2,3,4,5,6];13:[0,1,4,6,7];28:[0,4,6];3:[3,4,5,7];16:[4,6]","c26:bw=28,experts=[4,6]; c6:bw=40,experts=[2,4,6,7]; c2:bw=23,experts=[1,4]; c19:bw=42,experts=[0,4,5,6]; c15:bw=34,experts=[0,4,6]; c24:bw=33,experts=[0,4,6]; c14:bw=49,experts=[0,2,4,6]; c23:bw=32,experts=[4,6,7]; c0:bw=35,experts=[0,4,6]; c21:bw=46,experts=[0,1,4,6]; c10:bw=42,experts=[0,1,4,6]; c29:bw=48,experts=[0,1,4,6]; c18:bw=28,experts=[4,6]; c4:bw=15,experts=[2]; c12:bw=10,experts=[4]; c5:bw=10,experts=[7]; c1:bw=31,experts=[0,4,6]; c7:bw=59,experts=[0,2,4,5,6]; c11:bw=10,experts=[4]; c27:bw=10,experts=[4]; c20:bw=56,experts=[0,1,4,5,6]; c9:bw=42,experts=[0,4,5,6]; c17:bw=47,experts=[0,4,5,6]; c22:bw=10,experts=[3]; c25:bw=36,experts=[4,5,6]; c8:bw=76,experts=[0,1,2,3,4,5,6]; c13:bw=59,experts=[0,1,4,6,7]; c28:bw=30,experts=[0,4,6]; c3:bw=41,experts=[3,4,5,7]; c16:bw=24,experts=[4,6]","1.1999,1.3423,1.4865,1.7455,1.3769,1.4766,1.6383,1.6186,1.3210,1.2530,3.0052,3.8360,2.0082,2.3213,2.0603,3.5278,1.2304,1.5224,2.6004,2.1763,2.4422,1.6284,2.3321,1.8962,2.4479,1.3945,1.9348,1.8686,1.8137,2.1350"
96,2026-09-23 23:09:40,Ours,0.01,2.033221296716338,42.18,43.38,86,60.9185,1:00.92,59.1603,0.5305,1.2243,5975.6648,1:39:35.66,30,"15,10,12,23,26,3,22,5,9,7,14,4,1,8,28,0,6,2,16,13,18,11,20,29,19,21,17,24,25,27",15:78;10:53;12:71;23:27;26:60;3:46;22:55;5:60;9:44;7:50;14:10;4:49;1:36;8:64;28:38;0:36;6:31;2:65;16:72;13:55;18:29;11:44;20:37;29:55;19:38;21:17;17:35;24:45;25:29;27:43,"15:[0,1,2,3,4,5,6];10:[0,3,4,6,7];12:[0,1,2,3,4,5,6];23:[0,4];26:[0,2,3,4,5,6];3:[0,4,5,6];22:[0,1,4,5,6];5:[0,1,3,4,5,6];9:[0,3,4,6];7:[0,3,4,5,6];14:[7];4:[3,4,5,7];1:[3,4,6];8:[0,1,2,4,5,6];28:[0,3,4];0:[3,4,6];6:[3,4,6];2:[0,2,3,4,5,6];16:[0,1,2,3,4,5,6];13:[0,3,4,5,6];18:[3,4];11:[0,2,4,6];20:[4,6,7];29:[0,3,4,5,6];19:[3,4,6];21:[3];17:[0,2,4];24:[0,1,4,6];25:[3,4];27:[0,3,4,6]","c15:bw=78,experts=[0,1,2,3,4,5,6]; c10:bw=53,experts=[0,3,4,6,7]; c12:bw=71,experts=[0,1,2,3,4,5,6]; c23:bw=27,experts=[0,4]; c26:bw=60,experts=[0,2,3,4,5,6]; c3:bw=46,experts=[0,4,5,6]; c22:bw=55,experts=[0,1,4,5,6]; c5:bw=60,experts=[0,1,3,4,5,6]; c9:bw=44,experts=[0,3,4,6]; c7:bw=50,experts=[0,3,4,5,6]; c14:bw=10,experts=[7]; c4:bw=49,experts=[3,4,5,7]; c1:bw=36,experts=[3,4,6]; c8:bw=64,experts=[0,1,2,4,5,6]; c28:bw=38,experts=[0,3,4]; c0:bw=36,experts=[3,4,6]; c6:bw=31,experts=[3,4,6]; c2:bw=65,experts=[0,2,3,4,5,6]; c16:bw=72,experts=[0,1,2,3,4,5,6]; c13:bw=55,experts=[0,3,4,5,6]; c18:bw=29,experts=[3,4]; c11:bw=44,experts=[0,2,4,6]; c20:bw=37,experts=[4,6,7]; c29:bw=55,experts=[0,3,4,5,6]; c19:bw=38,experts=[3,4,6]; c21:bw=17,experts=[3]; c17:bw=35,experts=[0,2,4]; c24:bw=45,experts=[0,1,4,6]; c25:bw=29,experts=[3,4]; c27:bw=43,experts=[0,3,4,6]","1.3950,3.0139,2.1584,1.5795,1.2443,1.8610,1.9186,3.6322,1.6145,1.6355,1.5380,2.4146,1.2630,1.3707,1.8674,1.2806,1.3189,1.4952,2.1786,1.9649,2.0601,2.6720,2.4839,3.8599,1.7566,1.2118,2.3258,1.4479,2.4203,2.1772"
97,2026-09-23 23:10:40,Ours,0.01,1.9575931303488237,42.48,43.38,86,59.9424,0:59.94,58.1988,0.5327,1.2075,6035.6558,1:40:35.66,30,"8,28,23,27,3,13,6,9,15,2,7,0,16,4,29,5,26,11,18,22,25,19,14,20,1,17,12,21,24,10",8:43;28:20;23:10;27:34;3:35;13:51;6:50;9:43;15:59;2:54;7:30;0:41;16:54;4:16;29:33;5:46;26:71;11:22;18:70;22:32;25:44;19:30;14:23;20:42;1:50;17:54;12:13;21:35;24:46;10:51,"8:[0,4,6,7];28:[2,4];23:[4];27:[4,6,7];3:[0,4,6];13:[0,1,4,5,6];6:[0,1,4,5,6];9:[1,4,6,7];15:[0,1,4,5,6];2:[0,2,4,5,6];7:[0,4,6];0:[0,4,6,7];16:[0,1,4,5,6];4:[4];29:[4,6,7];5:[0,4,5,6];26:[0,1,2,4,5,6,7];11:[3,7];18:[0,1,2,3,4,5,6];22:[0,4,6];25:[0,4,6,7];19:[4,6,7];14:[4,6];20:[1,2,4,6];1:[0,1,4,5,6];17:[0,4,5,6,7];12:[4];21:[1,4,6];24:[0,1,4,6];10:[0,1,4,5,6]","c8:bw=43,experts=[0,4,6,7]; c28:bw=20,experts=[2,4]; c23:bw=10,experts=[4]; c27:bw=34,experts=[4,6,7]; c3:bw=35,experts=[0,4,6]; c13:bw=51,experts=[0,1,4,5,6]; c6:bw=50,experts=[0,1,4,5,6]; c9:bw=43,experts=[1,4,6,7]; c15:bw=59,experts=[0,1,4,5,6]; c2:bw=54,experts=[0,2,4,5,6]; c7:bw=30,experts=[0,4,6]; c0:bw=41,experts=[0,4,6,7]; c16:bw=54,experts=[0,1,4,5,6]; c4:bw=16,experts=[4]; c29:bw=33,experts=[4,6,7]; c5:bw=46,experts=[0,4,5,6]; c26:bw=71,experts=[0,1,2,4,5,6,7]; c11:bw=22,experts=[3,7]; c18:bw=70,experts=[0,1,2,3,4,5,6]; c22:bw=32,experts=[0,4,6]; c25:bw=44,experts=[0,4,6,7]; c19:bw=30,experts=[4,6,7]; c14:bw=23,experts=[4,6]; c20:bw=42,experts=[1,2,4,6]; c1:bw=50,experts=[0,1,4,5,6]; c17:bw=54,experts=[0,4,5,6,7]; c12:bw=13,experts=[4]; c21:bw=35,experts=[1,4,6]; c24:bw=46,experts=[0,1,4,6]; c10:bw=51,experts=[0,1,4,5,6]","1.3988,1.9007,1.5806,2.1623,1.8092,1.9396,1.3369,1.6168,1.3475,1.4812,1.5338,1.2871,2.1238,2.4214,3.7486,3.6411,1.2254,2.5782,2.0006,1.8558,2.3861,1.7005,1.5549,2.4381,1.2346,2.3182,2.0710,1.1884,1.4011,2.9166"
98,2026-09-23 23:11:39,Ours,0.01,1.9594961193121152,42.23,43.38,86,58.9343,0:58.93,57.2481,0.4549,1.2279,6094.6342,1:41:34.63,30,"5,21,12,17,18,13,16,24,6,20,28,8,10,1,26,19,23,3,22,2,29,11,0,27,15,25,9,7,14,4",5:49;21:22;12:16;17:17;18:32;13:31;16:41;24:48;6:36;20:36;28:52;8:54;10:45;1:26;26:54;19:45;23:40;3:25;22:34;2:24;29:47;11:10;0:33;27:41;15:17;25:55;9:27;7:24;14:67;4:52,"5:[0,4,5,6];21:[2,4];12:[7];17:[4];18:[0,4,6];13:[1,4,6];16:[0,1,4,6];24:[1,4,5,6];6:[0,4,6];20:[1,4,6];28:[0,1,4,5,6];8:[0,1,4,5,6];10:[0,4,5,6];1:[4,6];26:[1,4,5,6,7];19:[0,4,5,6];23:[0,1,4,6];3:[4,6];22:[1,4,6];2:[4,6];29:[1,4,5,6];11:[4];0:[2,4,6];27:[0,4,5,6];15:[4];25:[1,2,4,5,6];9:[2,4];7:[4,7];14:[0,1,2,4,5,6];4:[0,1,4,5,6]","c5:bw=49,experts=[0,4,5,6]; c21:bw=22,experts=[2,4]; c12:bw=16,experts=[7]; c17:bw=17,experts=[4]; c18:bw=32,experts=[0,4,6]; c13:bw=31,experts=[1,4,6]; c16:bw=41,experts=[0,1,4,6]; c24:bw=48,experts=[1,4,5,6]; c6:bw=36,experts=[0,4,6]; c20:bw=36,experts=[1,4,6]; c28:bw=52,experts=[0,1,4,5,6]; c8:bw=54,experts=[0,1,4,5,6]; c10:bw=45,experts=[0,4,5,6]; c1:bw=26,experts=[4,6]; c26:bw=54,experts=[1,4,5,6,7]; c19:bw=45,experts=[0,4,5,6]; c23:bw=40,experts=[0,1,4,6]; c3:bw=25,experts=[4,6]; c22:bw=34,experts=[1,4,6]; c2:bw=24,experts=[4,6]; c29:bw=47,experts=[1,4,5,6]; c11:bw=10,experts=[4]; c0:bw=33,experts=[2,4,6]; c27:bw=41,experts=[0,4,5,6]; c15:bw=17,experts=[4]; c25:bw=55,experts=[1,2,4,5,6]; c9:bw=27,experts=[2,4]; c7:bw=24,experts=[4,7]; c14:bw=67,experts=[0,1,2,4,5,6]; c4:bw=52,experts=[0,1,4,5,6]","3.5076,1.1442,2.0016,2.2001,1.9279,1.8551,2.1120,1.4368,1.3068,2.3910,1.8697,1.3523,2.9082,1.2466,1.2176,1.6866,1.5446,1.8037,1.8642,1.4438,3.7168,2.5681,1.2475,2.1389,1.3287,2.4017,1.5985,1.5112,1.5446,2.3718"
