Round,Client,BudgetK,NumBatches,NumSamples,StopBatches,Certified,Agree,Agree1,Agree2,Agree4,Agree8,Agree16
47,1,3,264,4218,16,0,1.0,0.0,1.0,1.0,1.0,1.0
48,0,1,286,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
48,3,1,314,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
49,3,3,314,5018,16,0,1.0,0.0,1.0,1.0,1.0,1.0
49,8,2,327,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
49,0,2,286,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
49,6,1,412,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
50,8,3,327,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
50,4,1,417,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
50,7,3,282,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
50,3,3,314,5018,16,0,1.0,0.0,1.0,1.0,1.0,1.0
50,0,2,286,4573,16,0,1.0,1.0,0.0,0.0,0.0,1.0
50,9,2,214,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
50,5,3,384,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
51,1,2,264,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
51,2,2,229,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
51,9,1,214,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
51,4,1,417,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
51,7,2,282,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
52,8,1,327,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
52,5,2,384,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
52,7,3,282,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
52,4,3,417,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
52,9,3,214,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
52,2,2,229,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
53,8,2,327,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
53,4,2,417,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
53,6,3,412,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
53,0,3,286,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
54,2,1,229,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
54,3,3,314,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
54,0,3,286,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
54,5,1,384,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
54,4,3,417,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
55,4,1,417,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
55,8,1,327,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
55,0,2,286,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
56,3,1,314,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
56,5,3,384,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
56,4,1,417,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
56,8,1,327,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
56,7,1,282,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
56,6,2,412,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
57,2,3,229,3656,16,0,1.0,0.0,0.0,1.0,1.0,1.0
57,9,1,214,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
58,7,2,282,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
58,2,1,229,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
58,5,3,384,6137,16,0,1.0,1.0,0.0,1.0,1.0,1.0
58,1,3,264,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
58,4,3,417,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
59,2,3,229,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
59,9,2,214,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
59,6,1,412,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
59,4,2,417,6664,16,0,1.0,1.0,1.0,0.0,1.0,1.0
59,7,2,282,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
59,5,3,384,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
59,3,3,314,5018,16,0,1.0,0.0,1.0,1.0,1.0,1.0
60,4,3,417,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
60,2,3,229,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
60,5,3,384,6137,16,0,1.0,0.0,1.0,1.0,1.0,1.0
60,8,2,327,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
60,9,1,214,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
