Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
11,2026-09-23 21:58:42,Ours,0.01,3.252978526410444,5.93,6.27,10,54.1808,0:54.18,52.5303,0.507,1.1404,605.7432,10:05.74,30,"6,20,29,24,4,11,17,25,9,1,12,14,8,28,13,18,22,5,3,7,16,10,27,0,26,21,23,19,2,15",6:55;20:10;29:10;24:45;4:16;11:34;17:44;25:10;9:33;1:40;12:20;14:15;8:39;28:26;13:40;18:47;22:10;5:28;3:50;7:44;16:43;10:35;27:53;0:28;26:33;21:34;23:63;19:25;2:27;15:44,"6:[3,4,5,6,7];20:[4];29:[4];24:[3,4,6,7];4:[2];11:[4,6,7];17:[3,4,6,7];25:[4];9:[4,6,7];1:[3,4,6,7];12:[4,6];14:[4];8:[4,6,7];28:[4,6];13:[2,4,6,7];18:[3,4,6,7];22:[4];5:[4,6];3:[3,4,5,6,7];7:[3,4,6,7];16:[3,4,6,7];10:[4,6,7];27:[1,3,4,6,7];0:[2,4];26:[4,6,7];21:[4,6,7];23:[0,1,4,5,6,7];19:[4,6];2:[4,6];15:[3,4,6,7]","c6:bw=55,experts=[3,4,5,6,7]; c20:bw=10,experts=[4]; c29:bw=10,experts=[4]; c24:bw=45,experts=[3,4,6,7]; c4:bw=16,experts=[2]; c11:bw=34,experts=[4,6,7]; c17:bw=44,experts=[3,4,6,7]; c25:bw=10,experts=[4]; c9:bw=33,experts=[4,6,7]; c1:bw=40,experts=[3,4,6,7]; c12:bw=20,experts=[4,6]; c14:bw=15,experts=[4]; c8:bw=39,experts=[4,6,7]; c28:bw=26,experts=[4,6]; c13:bw=40,experts=[2,4,6,7]; c18:bw=47,experts=[3,4,6,7]; c22:bw=10,experts=[4]; c5:bw=28,experts=[4,6]; c3:bw=50,experts=[3,4,5,6,7]; c7:bw=44,experts=[3,4,6,7]; c16:bw=43,experts=[3,4,6,7]; c10:bw=35,experts=[4,6,7]; c27:bw=53,experts=[1,3,4,6,7]; c0:bw=28,experts=[2,4]; c26:bw=33,experts=[4,6,7]; c21:bw=34,experts=[4,6,7]; c23:bw=63,experts=[0,1,4,5,6,7]; c19:bw=25,experts=[4,6]; c2:bw=27,experts=[4,6]; c15:bw=44,experts=[3,4,6,7]","1.2228,2.1896,3.4027,1.3089,2.2004,2.3772,2.1183,2.1552,1.4879,1.1344,1.9098,1.3833,1.2271,1.6731,1.7307,1.8296,1.6978,3.2180,1.6247,1.3629,1.9074,2.6199,1.9555,1.1482,1.0956,1.0757,1.4047,1.5379,1.3099,1.2209"
12,2026-09-23 21:59:36,Ours,0.01,3.2295754562518058,5.52,6.27,10,54.3614,0:54.36,52.6959,0.5005,1.1618,660.119,11:00.12,30,"8,9,22,17,3,25,10,4,1,24,18,21,12,14,5,27,28,11,26,29,16,2,6,7,23,19,15,20,13,0",8:55;9:42;22:54;17:39;3:35;25:44;10:62;4:28;1:42;24:24;18:45;21:61;12:73;14:29;5:56;27:51;28:11;11:45;26:21;29:52;16:28;2:57;6:29;7:30;23:60;19:31;15:36;20:75;13:53;0:49,"8:[2,3,4,6,7];9:[3,4,6,7];22:[1,3,4,6,7];17:[4,6,7];3:[3,4,6];25:[3,4,6,7];10:[2,3,4,5,6,7];4:[4,6];1:[1,4,6,7];24:[4,6];18:[3,4,6,7];21:[2,3,4,5,6,7];12:[1,2,3,4,5,6,7];14:[4,6];5:[2,3,4,6,7];27:[3,4,5,6,7];28:[4];11:[3,4,6,7];26:[4,6];29:[3,4,5,6,7];16:[4,6];2:[2,3,4,6,7];6:[4,6];7:[4,6,7];23:[2,3,4,5,6,7];19:[4,6,7];15:[4,6,7];20:[1,2,3,4,5,6,7];13:[1,3,4,6,7];0:[3,4,6,7]","c8:bw=55,experts=[2,3,4,6,7]; c9:bw=42,experts=[3,4,6,7]; c22:bw=54,experts=[1,3,4,6,7]; c17:bw=39,experts=[4,6,7]; c3:bw=35,experts=[3,4,6]; c25:bw=44,experts=[3,4,6,7]; c10:bw=62,experts=[2,3,4,5,6,7]; c4:bw=28,experts=[4,6]; c1:bw=42,experts=[1,4,6,7]; c24:bw=24,experts=[4,6]; c18:bw=45,experts=[3,4,6,7]; c21:bw=61,experts=[2,3,4,5,6,7]; c12:bw=73,experts=[1,2,3,4,5,6,7]; c14:bw=29,experts=[4,6]; c5:bw=56,experts=[2,3,4,6,7]; c27:bw=51,experts=[3,4,5,6,7]; c28:bw=11,experts=[4]; c11:bw=45,experts=[3,4,6,7]; c26:bw=21,experts=[4,6]; c29:bw=52,experts=[3,4,5,6,7]; c16:bw=28,experts=[4,6]; c2:bw=57,experts=[2,3,4,6,7]; c6:bw=29,experts=[4,6]; c7:bw=30,experts=[4,6,7]; c23:bw=60,experts=[2,3,4,5,6,7]; c19:bw=31,experts=[4,6,7]; c15:bw=36,experts=[4,6,7]; c20:bw=75,experts=[1,2,3,4,5,6,7]; c13:bw=53,experts=[1,3,4,6,7]; c0:bw=49,experts=[3,4,6,7]","1.2450,1.4651,1.7245,2.1131,1.6531,2.1922,2.6980,2.2120,1.1652,1.2991,1.8669,1.0919,1.9051,1.4053,3.2300,1.9560,1.6370,2.3858,1.1620,3.3606,1.8816,1.2912,1.1925,1.3535,1.4027,1.5277,1.2160,2.2069,1.7098,1.1462"
13,2026-09-23 22:00:30,Ours,0.01,3.2438526342071325,5.69,6.27,10,54.2365,0:54.24,52.619,0.4724,1.1419,714.3693,11:54.37,30,"17,19,1,9,21,10,6,29,14,25,20,26,22,0,12,7,4,8,24,5,13,11,23,16,2,3,18,15,28,27",17:55;19:36;1:47;9:15;21:30;10:42;6:36;29:49;14:70;25:58;20:10;26:17;22:75;0:25;12:42;7:58;4:10;8:15;24:35;5:29;13:32;11:52;23:53;16:10;2:16;3:30;18:51;15:38;28:47;27:57,"17:[1,2,4,6,7];19:[4,6,7];1:[3,4,6,7];9:[2];21:[4,6,7];10:[3,4,6,7];6:[4,6,7];29:[3,4,6,7];14:[1,2,3,4,5,6,7];25:[2,3,4,6,7];20:[4];26:[4];22:[1,2,3,4,5,6,7];0:[4,6];12:[3,4,6,7];7:[2,3,4,6,7];4:[1];8:[4];24:[4,6,7];5:[4,6];13:[4,6,7];11:[2,3,4,6,7];23:[2,3,4,6,7];16:[4];2:[4];3:[1,2,4];18:[2,3,4,6,7];15:[1,4,6];28:[3,4,6,7];27:[2,3,4,6,7]","c17:bw=55,experts=[1,2,4,6,7]; c19:bw=36,experts=[4,6,7]; c1:bw=47,experts=[3,4,6,7]; c9:bw=15,experts=[2]; c21:bw=30,experts=[4,6,7]; c10:bw=42,experts=[3,4,6,7]; c6:bw=36,experts=[4,6,7]; c29:bw=49,experts=[3,4,6,7]; c14:bw=70,experts=[1,2,3,4,5,6,7]; c25:bw=58,experts=[2,3,4,6,7]; c20:bw=10,experts=[4]; c26:bw=17,experts=[4]; c22:bw=75,experts=[1,2,3,4,5,6,7]; c0:bw=25,experts=[4,6]; c12:bw=42,experts=[3,4,6,7]; c7:bw=58,experts=[2,3,4,6,7]; c4:bw=10,experts=[1]; c8:bw=15,experts=[4]; c24:bw=35,experts=[4,6,7]; c5:bw=29,experts=[4,6]; c13:bw=32,experts=[4,6,7]; c11:bw=52,experts=[2,3,4,6,7]; c23:bw=53,experts=[2,3,4,6,7]; c16:bw=10,experts=[4]; c2:bw=16,experts=[4]; c3:bw=30,experts=[1,2,4]; c18:bw=51,experts=[2,3,4,6,7]; c15:bw=38,experts=[1,4,6]; c28:bw=47,experts=[3,4,6,7]; c27:bw=57,experts=[2,3,4,6,7]","2.1310,1.5726,1.1452,1.4646,1.0878,2.6698,1.2063,3.3762,1.4091,2.1619,2.1750,1.1040,1.7170,1.1667,1.9071,1.3735,2.1773,1.2142,1.3011,3.2209,1.7166,2.3713,1.3999,1.8932,1.3141,1.6227,1.8517,1.2237,1.6921,1.9524"
14,2026-09-23 22:01:25,Ours,0.01,3.2069380930822593,5.94,6.27,10,54.5432,0:54.54,52.8659,0.5052,1.1688,768.9276,12:48.93,30,"12,24,28,22,3,4,15,18,26,11,19,6,5,10,8,0,27,16,20,29,1,14,17,23,13,7,2,25,21,9",12:43;24:42;28:49;22:35;3:45;4:10;15:12;18:63;26:42;11:36;19:42;6:67;5:64;10:31;8:21;0:25;27:40;16:19;20:31;29:36;1:38;14:25;17:10;23:63;13:34;7:25;2:45;25:53;21:36;9:32,"12:[3,4,6,7];24:[3,4,6,7];28:[2,4,6,7];22:[4,6,7];3:[3,4,6,7];4:[4];15:[4];18:[1,2,3,4,6,7];26:[3,4,6,7];11:[4,6,7];19:[3,4,6,7];6:[2,3,4,5,6,7];5:[2,3,4,5,6,7];10:[4,6,7];8:[4,6];0:[4,6];27:[0,4,6,7];16:[4];20:[4,6,7];29:[4,6,7];1:[0,4,6];14:[4,6];17:[4];23:[2,3,4,5,6,7];13:[4,6,7];7:[1,5];2:[1,4,6,7];25:[2,3,4,6,7];21:[4,6,7];9:[1,4,6]","c12:bw=43,experts=[3,4,6,7]; c24:bw=42,experts=[3,4,6,7]; c28:bw=49,experts=[2,4,6,7]; c22:bw=35,experts=[4,6,7]; c3:bw=45,experts=[3,4,6,7]; c4:bw=10,experts=[4]; c15:bw=12,experts=[4]; c18:bw=63,experts=[1,2,3,4,6,7]; c26:bw=42,experts=[3,4,6,7]; c11:bw=36,experts=[4,6,7]; c19:bw=42,experts=[3,4,6,7]; c6:bw=67,experts=[2,3,4,5,6,7]; c5:bw=64,experts=[2,3,4,5,6,7]; c10:bw=31,experts=[4,6,7]; c8:bw=21,experts=[4,6]; c0:bw=25,experts=[4,6]; c27:bw=40,experts=[0,4,6,7]; c16:bw=19,experts=[4]; c20:bw=31,experts=[4,6,7]; c29:bw=36,experts=[4,6,7]; c1:bw=38,experts=[0,4,6]; c14:bw=25,experts=[4,6]; c17:bw=10,experts=[4]; c23:bw=63,experts=[2,3,4,5,6,7]; c13:bw=34,experts=[4,6,7]; c7:bw=25,experts=[1,5]; c2:bw=45,experts=[1,4,6,7]; c25:bw=53,experts=[2,3,4,6,7]; c21:bw=36,experts=[4,6,7]; c9:bw=32,experts=[1,4,6]","1.9407,1.3132,1.6853,1.7245,1.6445,2.2108,1.2367,1.8783,1.1081,2.3820,1.5630,1.2187,3.2684,2.6620,1.2299,1.1707,1.9829,1.9117,2.1958,3.3686,1.1220,1.3986,2.0989,1.4149,1.7519,1.3691,1.3335,2.1444,1.0886,1.4483"
15,2026-09-23 22:02:19,Ours,0.01,3.1703228768951077,6.36,6.36,15,54.6063,0:54.61,52.9677,0.4941,1.1413,823.5491,13:43.55,30,"8,17,2,27,28,6,23,21,25,26,4,10,22,5,9,29,16,20,1,14,18,11,24,15,13,7,0,19,12,3",8:52;17:47;2:53;27:36;28:40;6:33;23:58;21:14;25:32;26:48;4:47;10:13;22:60;5:18;9:19;29:10;16:29;20:43;1:14;14:50;18:34;11:55;24:45;15:10;13:60;7:59;0:20;19:59;12:10;3:10,"8:[0,1,4,6,7];17:[3,4,6,7];2:[2,3,4,6,7];27:[4,6,7];28:[3,4,6,7];6:[4,6,7];23:[2,3,4,6,7];21:[4];25:[4,6,7];26:[3,4,6,7];4:[3,4,6,7];10:[4];22:[1,2,3,4,6,7];5:[4];9:[4];29:[4];16:[1,4];20:[3,4,6,7];1:[4];14:[2,3,4,6,7];18:[4,6,7];11:[0,1,4,5,6];24:[3,4,6,7];15:[4];13:[1,2,3,4,6,7];7:[2,3,4,6,7];0:[4,6];19:[0,1,4,6,7];12:[4];3:[4]","c8:bw=52,experts=[0,1,4,6,7]; c17:bw=47,experts=[3,4,6,7]; c2:bw=53,experts=[2,3,4,6,7]; c27:bw=36,experts=[4,6,7]; c28:bw=40,experts=[3,4,6,7]; c6:bw=33,experts=[4,6,7]; c23:bw=58,experts=[2,3,4,6,7]; c21:bw=14,experts=[4]; c25:bw=32,experts=[4,6,7]; c26:bw=48,experts=[3,4,6,7]; c4:bw=47,experts=[3,4,6,7]; c10:bw=13,experts=[4]; c22:bw=60,experts=[1,2,3,4,6,7]; c5:bw=18,experts=[4]; c9:bw=19,experts=[4]; c29:bw=10,experts=[4]; c16:bw=29,experts=[1,4]; c20:bw=43,experts=[3,4,6,7]; c1:bw=14,experts=[4]; c14:bw=50,experts=[2,3,4,6,7]; c18:bw=34,experts=[4,6,7]; c11:bw=55,experts=[0,1,4,5,6]; c24:bw=45,experts=[3,4,6,7]; c15:bw=10,experts=[4]; c13:bw=60,experts=[1,2,3,4,6,7]; c7:bw=59,experts=[2,3,4,6,7]; c0:bw=20,experts=[4,6]; c19:bw=59,experts=[0,1,4,6,7]; c12:bw=10,experts=[4]; c3:bw=10,experts=[4]","1.2499,2.1320,1.3460,2.0096,1.7202,1.2238,1.4520,1.0916,2.1921,1.1391,2.2143,2.6579,1.7209,3.2914,1.4496,3.4072,1.8923,2.1942,1.1434,1.4148,1.8253,2.3700,1.2967,1.2155,1.7339,1.3796,1.1552,1.5474,1.8879,1.6134"
16,2026-09-23 22:03:14,Ours,0.01,3.1536893993343864,7.1,7.1,16,54.9097,0:54.91,53.2739,0.4725,1.1601,878.4737,14:38.47,30,"23,25,10,3,11,29,1,20,21,0,26,8,6,13,24,18,4,16,9,17,28,15,27,7,22,2,14,19,12,5",23:12;25:35;10:22;3:43;11:10;29:37;1:29;20:50;21:49;0:57;26:51;8:49;6:40;13:24;24:25;18:12;4:35;16:54;9:24;17:43;28:56;15:48;27:57;7:22;22:53;2:52;14:29;19:62;12:14;5:40,"23:[4];25:[4,6,7];10:[4,6];3:[3,4,6,7];11:[4];29:[1,4,6];1:[4,6];20:[2,3,4,6,7];21:[3,4,6,7];0:[2,3,4,6,7];26:[2,3,4,6,7];8:[3,4,6,7];6:[3,4,6,7];13:[4,6];24:[4,6];18:[4];4:[4,6,7];16:[2,3,4,6,7];9:[0,4];17:[3,4,6,7];28:[2,3,4,6,7];15:[4,5,6,7];27:[2,3,4,6,7];7:[4,6];22:[0,3,4,6,7];2:[0,3,4,6,7];14:[4,6];19:[2,3,4,5,6,7];12:[4];5:[3,4,6,7]","c23:bw=12,experts=[4]; c25:bw=35,experts=[4,6,7]; c10:bw=22,experts=[4,6]; c3:bw=43,experts=[3,4,6,7]; c11:bw=10,experts=[4]; c29:bw=37,experts=[1,4,6]; c1:bw=29,experts=[4,6]; c20:bw=50,experts=[2,3,4,6,7]; c21:bw=49,experts=[3,4,6,7]; c0:bw=57,experts=[2,3,4,6,7]; c26:bw=51,experts=[2,3,4,6,7]; c8:bw=49,experts=[3,4,6,7]; c6:bw=40,experts=[3,4,6,7]; c13:bw=24,experts=[4,6]; c24:bw=25,experts=[4,6]; c18:bw=12,experts=[4]; c4:bw=35,experts=[4,6,7]; c16:bw=54,experts=[2,3,4,6,7]; c9:bw=24,experts=[0,4]; c17:bw=43,experts=[3,4,6,7]; c28:bw=56,experts=[2,3,4,6,7]; c15:bw=48,experts=[4,5,6,7]; c27:bw=57,experts=[2,3,4,6,7]; c7:bw=22,experts=[4,6]; c22:bw=53,experts=[0,3,4,6,7]; c2:bw=52,experts=[0,3,4,6,7]; c14:bw=29,experts=[4,6]; c19:bw=62,experts=[2,3,4,5,6,7]; c12:bw=14,experts=[4]; c5:bw=40,experts=[3,4,6,7]","1.4378,2.2131,2.6897,1.6620,2.3944,3.4494,1.1454,2.2140,1.1148,1.1880,1.1513,1.2704,1.2161,1.7440,1.3181,1.8261,2.2271,1.9316,1.4552,2.1874,1.6777,1.2401,1.9765,1.3808,1.7204,1.3378,1.4174,1.5512,1.8999,3.2363"
17,2026-09-23 22:04:10,Ours,0.01,3.22840995667242,7.76,7.76,17,54.9903,0:54.99,53.3086,0.5034,1.1752,933.6845,15:33.68,30,"5,7,1,23,8,25,12,27,24,10,9,17,3,16,20,29,14,19,13,26,18,28,11,2,22,21,4,6,15,0",5:10;7:25;1:29;23:39;8:10;25:27;12:74;27:27;24:40;10:44;9:37;17:11;3:52;16:30;20:58;29:48;14:33;19:40;13:27;26:43;18:31;28:18;11:10;2:19;22:31;21:10;4:58;6:39;15:50;0:11,"5:[1];7:[0,4];1:[4,6];23:[4,6,7];8:[4];25:[4,6];12:[1,2,3,4,5,6,7];27:[4,6];24:[2,4,6,7];10:[3,4,6,7];9:[4,6,7];17:[5];3:[2,3,4,6,7];16:[4,6,7];20:[0,3,4,6,7];29:[0,4,6,7];14:[4,6,7];19:[3,4,6,7];13:[0,4];26:[3,4,6,7];18:[0,4,5];28:[0];11:[4];2:[4];22:[4,6,7];21:[0];4:[3,4,5,6,7];6:[4,6,7];15:[0,3,4,6,7];0:[4]","c5:bw=10,experts=[1]; c7:bw=25,experts=[0,4]; c1:bw=29,experts=[4,6]; c23:bw=39,experts=[4,6,7]; c8:bw=10,experts=[4]; c25:bw=27,experts=[4,6]; c12:bw=74,experts=[1,2,3,4,5,6,7]; c27:bw=27,experts=[4,6]; c24:bw=40,experts=[2,4,6,7]; c10:bw=44,experts=[3,4,6,7]; c9:bw=37,experts=[4,6,7]; c17:bw=11,experts=[5]; c3:bw=52,experts=[2,3,4,6,7]; c16:bw=30,experts=[4,6,7]; c20:bw=58,experts=[0,3,4,6,7]; c29:bw=48,experts=[0,4,6,7]; c14:bw=33,experts=[4,6,7]; c19:bw=40,experts=[3,4,6,7]; c13:bw=27,experts=[0,4]; c26:bw=43,experts=[3,4,6,7]; c18:bw=31,experts=[0,4,5]; c28:bw=18,experts=[0]; c11:bw=10,experts=[4]; c2:bw=19,experts=[4]; c22:bw=31,experts=[4,6,7]; c21:bw=10,experts=[0]; c4:bw=58,experts=[3,4,5,6,7]; c6:bw=39,experts=[4,6,7]; c15:bw=50,experts=[0,3,4,6,7]; c0:bw=11,experts=[4]","3.3522,1.4087,1.1568,1.4357,1.2486,2.1985,1.9598,2.0003,1.3204,2.6918,1.4803,2.0981,1.6665,1.9373,2.2095,3.4479,1.4259,1.5598,1.7395,1.1251,1.8241,1.6867,2.3893,1.3197,1.7186,1.0971,2.2007,1.1970,1.2391,1.1738"
18,2026-09-23 22:05:05,Ours,0.01,3.2782690168869406,8.57,8.57,18,54.9672,0:54.97,53.3065,0.4981,1.1594,988.6674,16:28.67,30,"13,20,6,14,5,24,29,8,17,2,16,7,25,10,11,22,26,23,15,27,12,28,0,18,9,19,1,3,4,21",13:43;20:45;6:31;14:40;5:35;24:30;29:39;8:10;17:50;2:37;16:38;7:55;25:32;10:27;11:57;22:49;26:57;23:56;15:51;27:31;12:18;28:43;0:49;18:60;9:19;19:33;1:10;3:37;4:56;21:26,"13:[4,5,6,7];20:[3,4,6,7];6:[0,1,4];14:[0,4,6,7];5:[0,4,6];24:[0,1,5];29:[2,4,6];8:[5];17:[0,3,4,6,7];2:[4,5,6];16:[0,4,5];7:[2,3,4,6,7];25:[0,1,5];10:[0,1];11:[2,3,4,6,7];22:[3,4,6,7];26:[0,1,4,5,6];23:[2,3,4,6,7];15:[2,3,4,6,7];27:[4,6,7];12:[0];28:[1,4,5,6];0:[0,1,4,5];18:[0,2,3,4,6,7];9:[5];19:[4,6,7];1:[2];3:[0,4,6];4:[0,3,4,6,7];21:[1,4]","c13:bw=43,experts=[4,5,6,7]; c20:bw=45,experts=[3,4,6,7]; c6:bw=31,experts=[0,1,4]; c14:bw=40,experts=[0,4,6,7]; c5:bw=35,experts=[0,4,6]; c24:bw=30,experts=[0,1,5]; c29:bw=39,experts=[2,4,6]; c8:bw=10,experts=[5]; c17:bw=50,experts=[0,3,4,6,7]; c2:bw=37,experts=[4,5,6]; c16:bw=38,experts=[0,4,5]; c7:bw=55,experts=[2,3,4,6,7]; c25:bw=32,experts=[0,1,5]; c10:bw=27,experts=[0,1]; c11:bw=57,experts=[2,3,4,6,7]; c22:bw=49,experts=[3,4,6,7]; c26:bw=57,experts=[0,1,4,5,6]; c23:bw=56,experts=[2,3,4,6,7]; c15:bw=51,experts=[2,3,4,6,7]; c27:bw=31,experts=[4,6,7]; c12:bw=18,experts=[0]; c28:bw=43,experts=[1,4,5,6]; c0:bw=49,experts=[0,1,4,5]; c18:bw=60,experts=[0,2,3,4,6,7]; c9:bw=19,experts=[5]; c19:bw=33,experts=[4,6,7]; c1:bw=10,experts=[2]; c3:bw=37,experts=[0,4,6]; c4:bw=56,experts=[0,3,4,6,7]; c21:bw=26,experts=[1,4]","1.7611,2.2382,1.2100,1.4561,3.3020,1.3100,3.4418,1.2542,2.1395,1.3551,1.9425,1.4307,2.1826,2.7461,2.3991,1.7377,1.1059,1.4320,1.2208,1.9770,1.9089,1.6915,1.1613,1.8322,1.4427,1.5557,1.1256,1.6572,2.1975,1.0913"
19,2026-09-23 22:06:00,Ours,0.01,3.1313523738912425,9.17,9.17,19,55.1992,0:55.20,53.5582,0.4957,1.1421,1043.8843,17:23.88,30,"5,19,26,29,15,4,23,3,6,8,20,21,22,14,27,24,28,16,2,17,18,1,13,25,12,11,10,9,7,0",5:29;19:37;26:33;29:36;15:39;4:51;23:15;3:40;6:66;8:56;20:21;21:52;22:29;14:30;27:34;24:45;28:10;16:13;2:14;17:67;18:31;1:46;13:10;25:59;12:54;11:20;10:35;9:38;7:22;0:42,"5:[4,6];19:[4,6,7];26:[4,6,7];29:[4,6,7];15:[4,6,7];4:[2,3,4,6,7];23:[0];3:[4,5,6,7];6:[2,3,4,5,6,7];8:[2,3,4,6,7];20:[4,6];21:[2,3,4,6,7];22:[4,6];14:[4,6,7];27:[1,4,6];24:[3,4,6,7];28:[4];16:[4];2:[4];17:[2,3,4,5,6,7];18:[4,6,7];1:[4,5,6,7];13:[4];25:[2,3,4,6,7];12:[2,3,4,6,7];11:[4,6];10:[4,6,7];9:[4,6,7];7:[4,6];0:[3,4,6,7]","c5:bw=29,experts=[4,6]; c19:bw=37,experts=[4,6,7]; c26:bw=33,experts=[4,6,7]; c29:bw=36,experts=[4,6,7]; c15:bw=39,experts=[4,6,7]; c4:bw=51,experts=[2,3,4,6,7]; c23:bw=15,experts=[0]; c3:bw=40,experts=[4,5,6,7]; c6:bw=66,experts=[2,3,4,5,6,7]; c8:bw=56,experts=[2,3,4,6,7]; c20:bw=21,experts=[4,6]; c21:bw=52,experts=[2,3,4,6,7]; c22:bw=29,experts=[4,6]; c14:bw=30,experts=[4,6,7]; c27:bw=34,experts=[1,4,6]; c24:bw=45,experts=[3,4,6,7]; c28:bw=10,experts=[4]; c16:bw=13,experts=[4]; c2:bw=14,experts=[4]; c17:bw=67,experts=[2,3,4,5,6,7]; c18:bw=31,experts=[4,6,7]; c1:bw=46,experts=[4,5,6,7]; c13:bw=10,experts=[4]; c25:bw=59,experts=[2,3,4,6,7]; c12:bw=54,experts=[2,3,4,6,7]; c11:bw=20,experts=[4,6]; c10:bw=35,experts=[4,6,7]; c9:bw=38,experts=[4,6,7]; c7:bw=22,experts=[4,6]; c0:bw=42,experts=[3,4,6,7]","3.3248,1.5987,1.1414,3.5079,1.2423,2.2665,1.4372,1.6695,1.2176,1.2718,2.2276,1.1133,1.7269,1.4371,1.9849,1.3188,1.7052,1.9298,1.3465,2.1248,1.8524,1.1370,1.7371,2.1938,1.9219,2.3926,2.6898,1.4685,1.3949,1.1774"
20,2026-09-23 22:06:55,Ours,0.01,3.131789541815297,10.48,10.48,20,55.1393,0:55.14,53.485,0.5033,1.1478,1099.0402,18:19.04,30,"12,19,17,5,18,29,21,10,11,14,22,13,7,6,0,1,25,15,26,16,2,8,4,9,28,27,20,24,3,23",12:44;19:48;17:48;5:10;18:21;29:17;21:44;10:16;11:10;14:30;22:75;13:40;7:43;6:68;0:28;1:40;25:21;15:19;26:31;16:40;2:41;8:50;4:59;9:17;28:34;27:42;20:58;24:43;3:18;23:37,"12:[3,4,6,7];19:[3,4,6,7];17:[3,4,6,7];5:[4];18:[4,6];29:[5];21:[4,5,6,7];10:[2];11:[4];14:[4,6,7];22:[0,1,2,3,4,6,7];13:[3,4,6,7];7:[3,4,6,7];6:[2,3,4,5,6,7];0:[4,6];1:[1,4,6,7];25:[4,6];15:[4];26:[4,6,7];16:[3,4,6,7];2:[3,4,6,7];8:[2,3,4,6,7];4:[0,3,4,6,7];9:[3];28:[4,6,7];27:[4,5,6,7];20:[1,4,5,6,7];24:[3,4,6,7];3:[4];23:[1,4,6]","c12:bw=44,experts=[3,4,6,7]; c19:bw=48,experts=[3,4,6,7]; c17:bw=48,experts=[3,4,6,7]; c5:bw=10,experts=[4]; c18:bw=21,experts=[4,6]; c29:bw=17,experts=[5]; c21:bw=44,experts=[4,5,6,7]; c10:bw=16,experts=[2]; c11:bw=10,experts=[4]; c14:bw=30,experts=[4,6,7]; c22:bw=75,experts=[0,1,2,3,4,6,7]; c13:bw=40,experts=[3,4,6,7]; c7:bw=43,experts=[3,4,6,7]; c6:bw=68,experts=[2,3,4,5,6,7]; c0:bw=28,experts=[4,6]; c1:bw=40,experts=[1,4,6,7]; c25:bw=21,experts=[4,6]; c15:bw=19,experts=[4]; c26:bw=31,experts=[4,6,7]; c16:bw=40,experts=[3,4,6,7]; c2:bw=41,experts=[3,4,6,7]; c8:bw=50,experts=[2,3,4,6,7]; c4:bw=59,experts=[0,3,4,6,7]; c9:bw=17,experts=[3]; c28:bw=34,experts=[4,6,7]; c27:bw=42,experts=[4,5,6,7]; c20:bw=58,experts=[1,4,5,6,7]; c24:bw=43,experts=[3,4,6,7]; c3:bw=18,experts=[4]; c23:bw=37,experts=[1,4,6]","1.9450,1.5628,2.1277,3.2746,1.8629,3.4089,1.1072,2.7547,2.4070,1.4341,1.7419,1.7668,1.4202,1.2118,1.1715,1.1516,2.2043,1.2312,1.1181,1.9488,1.4172,1.2278,2.2079,1.4500,1.6860,1.9987,2.1960,1.3172,1.6606,1.4723"
