Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
21,2026-09-23 20:40:35,Ours,0.01,3.1481169378446694,17.4,18.22,20,51.3988,0:51.40,49.7675,0.4822,1.146,1084.0245,18:04.02,30,"22,1,5,7,27,0,26,14,10,4,9,2,25,13,17,6,28,20,23,8,11,3,29,18,12,21,24,15,19,16",22:48;1:41;5:32;7:12;27:33;0:66;26:45;14:31;10:40;4:48;9:25;2:39;25:39;13:23;17:35;6:16;28:13;20:40;23:37;8:18;11:23;3:10;29:52;18:60;12:38;21:15;24:38;15:19;19:58;16:33,"22:[0,5,6,7];1:[1,2,3,4];5:[0,1,2];7:[1];27:[0,1,7];0:[2,3,4,5,6,7];26:[0,1,6,7];14:[4,5,6];10:[0,1,2,7];4:[4,5,6,7];9:[2,3];2:[2,3,4];25:[4,5,6];13:[1,2];17:[5,6,7];6:[2];28:[3];20:[0,1,2,7];23:[0,6,7];8:[4];11:[2,3];3:[0];29:[1,2,3,4,5];18:[0,1,2,5,6,7];12:[0,1,2];21:[3];24:[2,3,4];15:[7];19:[1,2,3,4,5];16:[0,1,7]","c22:bw=48,experts=[0,5,6,7]; c1:bw=41,experts=[1,2,3,4]; c5:bw=32,experts=[0,1,2]; c7:bw=12,experts=[1]; c27:bw=33,experts=[0,1,7]; c0:bw=66,experts=[2,3,4,5,6,7]; c26:bw=45,experts=[0,1,6,7]; c14:bw=31,experts=[4,5,6]; c10:bw=40,experts=[0,1,2,7]; c4:bw=48,experts=[4,5,6,7]; c9:bw=25,experts=[2,3]; c2:bw=39,experts=[2,3,4]; c25:bw=39,experts=[4,5,6]; c13:bw=23,experts=[1,2]; c17:bw=35,experts=[5,6,7]; c6:bw=16,experts=[2]; c28:bw=13,experts=[3]; c20:bw=40,experts=[0,1,2,7]; c23:bw=37,experts=[0,6,7]; c8:bw=18,experts=[4]; c11:bw=23,experts=[2,3]; c3:bw=10,experts=[0]; c29:bw=52,experts=[1,2,3,4,5]; c18:bw=60,experts=[0,1,2,5,6,7]; c12:bw=38,experts=[0,1,2]; c21:bw=15,experts=[3]; c24:bw=38,experts=[2,3,4]; c15:bw=19,experts=[7]; c19:bw=58,experts=[1,2,3,4,5]; c16:bw=33,experts=[0,1,7]","1.6311,1.0645,3.3922,1.2911,1.8556,1.0886,1.0853,1.3933,2.5169,2.0605,1.3523,1.2308,2.0712,1.6016,1.9628,1.0953,1.5661,2.0534,1.3135,1.1488,2.2193,1.5225,3.2298,1.7071,1.7694,0.9873,1.2030,1.1249,1.4457,1.7834"
22,2026-09-23 20:41:26,Ours,0.01,2.957895172649003,20.17,20.17,22,51.3774,0:51.38,49.7549,0.4877,1.1316,1135.4186,18:55.42,30,"18,3,7,16,27,19,26,21,5,0,23,28,8,11,14,1,17,10,2,4,13,25,9,29,12,6,24,15,22,20",18:15;3:56;7:16;16:34;27:61;19:45;26:61;21:23;5:17;0:67;23:28;28:42;8:33;11:43;14:48;1:10;17:62;10:10;2:66;4:36;13:34;25:13;9:33;29:54;12:64;6:61;24:25;15:66;22:44;20:25,"18:[3];3:[1,2,3,4,5];7:[2];16:[2,3,4];27:[2,3,4,5,6,7];19:[0,1,6,7];26:[2,3,4,5,6,7];21:[4,5];5:[3];0:[0,1,2,3,4,5];23:[1,2];28:[4,5,6,7];8:[5,6,7];11:[4,5,6,7];14:[0,1,2,7];1:[5];17:[0,1,2,3,4,5];10:[3];2:[0,1,2,5,6,7];4:[0,1,2];13:[3,4,5];25:[7];9:[4,5,6];29:[0,1,2,6,7];12:[0,3,4,5,6,7];6:[0,3,4,5,6,7];24:[5,6];15:[0,1,2,3,4,5];22:[1,2,3,4];20:[3,4]","c18:bw=15,experts=[3]; c3:bw=56,experts=[1,2,3,4,5]; c7:bw=16,experts=[2]; c16:bw=34,experts=[2,3,4]; c27:bw=61,experts=[2,3,4,5,6,7]; c19:bw=45,experts=[0,1,6,7]; c26:bw=61,experts=[2,3,4,5,6,7]; c21:bw=23,experts=[4,5]; c5:bw=17,experts=[3]; c0:bw=67,experts=[0,1,2,3,4,5]; c23:bw=28,experts=[1,2]; c28:bw=42,experts=[4,5,6,7]; c8:bw=33,experts=[5,6,7]; c11:bw=43,experts=[4,5,6,7]; c14:bw=48,experts=[0,1,2,7]; c1:bw=10,experts=[5]; c17:bw=62,experts=[0,1,2,3,4,5]; c10:bw=10,experts=[3]; c2:bw=66,experts=[0,1,2,5,6,7]; c4:bw=36,experts=[0,1,2]; c13:bw=34,experts=[3,4,5]; c25:bw=13,experts=[7]; c9:bw=33,experts=[4,5,6]; c29:bw=54,experts=[0,1,2,6,7]; c12:bw=64,experts=[0,3,4,5,6,7]; c6:bw=61,experts=[0,3,4,5,6,7]; c24:bw=25,experts=[5,6]; c15:bw=66,experts=[0,1,2,3,4,5]; c22:bw=44,experts=[1,2,3,4]; c20:bw=25,experts=[3,4]","1.7259,1.5389,1.2984,1.8149,1.8745,1.4495,1.0202,0.9919,3.3767,1.0537,1.3108,1.5660,1.1346,2.2409,1.3496,1.0387,1.9699,2.5146,1.2259,2.0563,1.6002,2.1377,1.3608,3.2248,1.7921,1.0993,1.1961,1.1247,1.6127,2.0546"
23,2026-09-23 20:42:18,Ours,0.01,3.0925504186844375,20.61,20.61,23,51.3374,0:51.34,49.7175,0.4834,1.1334,1186.7743,19:46.77,30,"14,23,28,20,26,8,10,9,24,17,13,2,11,29,22,3,21,6,16,19,0,12,15,7,18,5,27,4,1,25",14:52;23:70;28:26;20:44;26:35;8:35;10:67;9:50;24:40;17:70;13:54;2:32;11:52;29:43;22:62;3:15;21:55;6:10;16:56;19:21;0:11;12:26;15:29;7:15;18:26;5:52;27:18;4:56;1:62;25:18,"14:[3,4,5,6,7];23:[0,1,3,4,5,6,7];28:[0,1];20:[0,5,6,7];26:[0,1,2];8:[0,1,2];10:[0,1,4,5,6,7];9:[0,1,2,3,7];24:[0,1,2,7];17:[0,1,2,3,4,6,7];13:[0,1,2,6,7];2:[3,4,5];11:[0,1,2,3,4];29:[3,4,5,6];22:[0,1,2,5,6,7];3:[6];21:[0,1,2,6,7];6:[1];16:[0,1,5,6,7];19:[2,3];0:[6];12:[1,2];15:[6,7];7:[3];18:[4,5];5:[0,4,5,6,7];27:[0];4:[3,4,5,6,7];1:[0,1,2,3,6,7];25:[0]","c14:bw=52,experts=[3,4,5,6,7]; c23:bw=70,experts=[0,1,3,4,5,6,7]; c28:bw=26,experts=[0,1]; c20:bw=44,experts=[0,5,6,7]; c26:bw=35,experts=[0,1,2]; c8:bw=35,experts=[0,1,2]; c10:bw=67,experts=[0,1,4,5,6,7]; c9:bw=50,experts=[0,1,2,3,7]; c24:bw=40,experts=[0,1,2,7]; c17:bw=70,experts=[0,1,2,3,4,6,7]; c13:bw=54,experts=[0,1,2,6,7]; c2:bw=32,experts=[3,4,5]; c11:bw=52,experts=[0,1,2,3,4]; c29:bw=43,experts=[3,4,5,6]; c22:bw=62,experts=[0,1,2,5,6,7]; c3:bw=15,experts=[6]; c21:bw=55,experts=[0,1,2,6,7]; c6:bw=10,experts=[1]; c16:bw=56,experts=[0,1,5,6,7]; c19:bw=21,experts=[2,3]; c0:bw=11,experts=[6]; c12:bw=26,experts=[1,2]; c15:bw=29,experts=[6,7]; c7:bw=15,experts=[3]; c18:bw=26,experts=[4,5]; c5:bw=52,experts=[0,4,5,6,7]; c27:bw=18,experts=[0]; c4:bw=56,experts=[3,4,5,6,7]; c1:bw=62,experts=[0,1,2,3,6,7]; c25:bw=18,experts=[0]","1.3450,1.3238,1.5823,2.0801,1.0265,1.1322,2.5366,1.3532,1.2085,1.9785,1.6148,1.2260,2.2220,3.2443,1.6083,1.5274,1.0016,1.0951,1.7822,1.4414,1.0583,1.7901,1.1229,1.3026,1.7021,3.4216,1.8302,2.0642,1.0451,2.0503"
24,2026-09-23 20:43:09,Ours,0.01,2.9229749260110656,22.67,22.67,24,51.3848,0:51.38,49.7457,0.4764,1.1595,1238.1762,20:38.18,30,"20,9,24,1,27,28,26,22,3,10,13,17,4,14,15,21,11,18,5,23,16,12,2,0,6,8,7,19,25,29",20:36;9:50;24:16;1:10;27:63;28:58;26:12;22:50;3:10;10:39;13:50;17:56;4:12;14:42;15:44;21:42;11:10;18:72;5:25;23:36;16:41;12:37;2:43;0:31;6:30;8:18;7:10;19:55;25:30;29:65,"20:[1,2,3];9:[0,4,5,6,7];24:[3];1:[4];27:[1,2,3,4,5,6];28:[2,3,4,5,6];26:[3];22:[3,4,5,6,7];3:[7];10:[2,3,4];13:[3,4,5,6,7];17:[0,1,5,6,7];4:[0];14:[0,1,2,3];15:[0,1,2,3];21:[3,4,5,6];11:[5];18:[0,1,2,3,4,6,7];5:[1,2];23:[2,3,4];16:[2,3,4,5];12:[3,4,5];2:[0,1,6,7];0:[0,1,7];6:[2,3,4];8:[3];7:[4];19:[0,4,5,6,7];25:[1,2,3];29:[0,1,2,3,4,7]","c20:bw=36,experts=[1,2,3]; c9:bw=50,experts=[0,4,5,6,7]; c24:bw=16,experts=[3]; c1:bw=10,experts=[4]; c27:bw=63,experts=[1,2,3,4,5,6]; c28:bw=58,experts=[2,3,4,5,6]; c26:bw=12,experts=[3]; c22:bw=50,experts=[3,4,5,6,7]; c3:bw=10,experts=[7]; c10:bw=39,experts=[2,3,4]; c13:bw=50,experts=[3,4,5,6,7]; c17:bw=56,experts=[0,1,5,6,7]; c4:bw=12,experts=[0]; c14:bw=42,experts=[0,1,2,3]; c15:bw=44,experts=[0,1,2,3]; c21:bw=42,experts=[3,4,5,6]; c11:bw=10,experts=[5]; c18:bw=72,experts=[0,1,2,3,4,6,7]; c5:bw=25,experts=[1,2]; c23:bw=36,experts=[2,3,4]; c16:bw=41,experts=[2,3,4,5]; c12:bw=37,experts=[3,4,5]; c2:bw=43,experts=[0,1,6,7]; c0:bw=31,experts=[0,1,7]; c6:bw=30,experts=[2,3,4]; c8:bw=18,experts=[3]; c7:bw=10,experts=[4]; c19:bw=55,experts=[0,4,5,6,7]; c25:bw=30,experts=[1,2,3]; c29:bw=65,experts=[0,1,2,3,4,7]","2.0708,1.3746,1.2073,1.0471,1.8782,1.5883,1.0152,1.6029,1.5343,2.5033,1.6120,1.9616,2.0614,1.3475,1.1140,1.0135,2.2274,1.7248,3.3498,1.3172,1.7909,1.8086,1.2332,1.0540,1.1037,1.1485,1.3161,1.4610,2.0506,3.2280"
25,2026-09-23 20:44:01,Ours,0.01,2.9129724609765426,21.73,22.67,24,51.4535,0:51.45,49.8306,0.4892,1.1305,1289.6488,21:29.65,30,"12,22,26,17,6,8,25,1,3,18,28,4,27,29,19,5,7,23,9,11,10,15,2,24,21,20,0,14,13,16",12:36;22:38;26:30;17:52;6:16;8:55;25:40;1:49;3:14;18:59;28:41;4:58;27:59;29:27;19:57;5:64;7:40;23:21;9:40;11:60;10:25;15:29;2:12;24:25;21:35;20:15;0:56;14:26;13:56;16:52,"12:[0,6,7];22:[0,1,2];26:[4,5,6];17:[2,3,4,5,6];6:[5];8:[0,4,5,6,7];25:[4,5,6,7];1:[0,5,6,7];3:[0];18:[0,1,5,6,7];28:[0,1,2,7];4:[1,2,3,4,5];27:[0,1,2,3,7];29:[5,6];19:[1,2,3,4,5];5:[0,3,4,5,6,7];7:[0,5,6,7];23:[5,6];9:[1,2,3,4];11:[0,1,2,3,6,7];10:[5,6];15:[4,5];2:[2];24:[4,5];21:[0,1,7];20:[4];0:[2,3,4,5,6];14:[4,5];13:[0,1,2,3,4];16:[0,1,2,6,7]","c12:bw=36,experts=[0,6,7]; c22:bw=38,experts=[0,1,2]; c26:bw=30,experts=[4,5,6]; c17:bw=52,experts=[2,3,4,5,6]; c6:bw=16,experts=[5]; c8:bw=55,experts=[0,4,5,6,7]; c25:bw=40,experts=[4,5,6,7]; c1:bw=49,experts=[0,5,6,7]; c3:bw=14,experts=[0]; c18:bw=59,experts=[0,1,5,6,7]; c28:bw=41,experts=[0,1,2,7]; c4:bw=58,experts=[1,2,3,4,5]; c27:bw=59,experts=[0,1,2,3,7]; c29:bw=27,experts=[5,6]; c19:bw=57,experts=[1,2,3,4,5]; c5:bw=64,experts=[0,3,4,5,6,7]; c7:bw=40,experts=[0,5,6,7]; c23:bw=21,experts=[5,6]; c9:bw=40,experts=[1,2,3,4]; c11:bw=60,experts=[0,1,2,3,6,7]; c10:bw=25,experts=[5,6]; c15:bw=29,experts=[4,5]; c2:bw=12,experts=[2]; c24:bw=25,experts=[4,5]; c21:bw=35,experts=[0,1,7]; c20:bw=15,experts=[4]; c0:bw=56,experts=[2,3,4,5,6]; c14:bw=26,experts=[4,5]; c13:bw=56,experts=[0,1,2,3,4]; c16:bw=52,experts=[0,1,2,6,7]","1.8779,1.6090,1.0431,2.0036,1.1012,1.1362,2.0821,1.0450,1.5365,1.7196,1.5587,2.0611,1.8373,3.2196,1.4427,3.3989,1.2855,1.2993,1.3517,2.2992,2.5114,1.1257,1.2277,1.2171,0.9978,2.0547,1.0567,1.3352,1.6043,1.7920"
26,2026-09-23 20:44:52,Ours,0.01,2.9728233373055266,21.72,22.67,24,51.5384,0:51.54,49.9176,0.4729,1.1447,1341.205,22:21.20,30,"10,29,28,22,24,6,18,14,11,7,9,23,25,4,17,1,5,2,13,27,15,12,19,20,0,8,16,21,26,3",10:38;29:45;28:61;22:14;24:14;6:34;18:10;14:49;11:57;7:31;9:50;23:14;25:50;4:48;17:32;1:33;5:20;2:30;13:16;27:40;15:42;12:41;19:15;20:25;0:11;8:53;16:10;21:35;26:13;3:44,"10:[0,1,7];29:[0,1,2,7];28:[0,3,4,5,6,7];22:[3];24:[6];6:[0,6,7];18:[2];14:[0,1,6,7];11:[0,4,5,6,7];7:[1,2,3];9:[0,1,5,6,7];23:[7];25:[0,1,2,3,4];4:[0,1,6,7];17:[0,1,7];1:[1,2,3];5:[1,2];2:[3,4,5];13:[5];27:[4,5,6,7];15:[0,1,6,7];12:[1,2,3,4];19:[6];20:[5,6];0:[7];8:[1,2,3,4,5];16:[3];21:[2,3,4];26:[7];3:[1,2,3,4]","c10:bw=38,experts=[0,1,7]; c29:bw=45,experts=[0,1,2,7]; c28:bw=61,experts=[0,3,4,5,6,7]; c22:bw=14,experts=[3]; c24:bw=14,experts=[6]; c6:bw=34,experts=[0,6,7]; c18:bw=10,experts=[2]; c14:bw=49,experts=[0,1,6,7]; c11:bw=57,experts=[0,4,5,6,7]; c7:bw=31,experts=[1,2,3]; c9:bw=50,experts=[0,1,5,6,7]; c23:bw=14,experts=[7]; c25:bw=50,experts=[0,1,2,3,4]; c4:bw=48,experts=[0,1,6,7]; c17:bw=32,experts=[0,1,7]; c1:bw=33,experts=[1,2,3]; c5:bw=20,experts=[1,2]; c2:bw=30,experts=[3,4,5]; c13:bw=16,experts=[5]; c27:bw=40,experts=[4,5,6,7]; c15:bw=42,experts=[0,1,6,7]; c12:bw=41,experts=[1,2,3,4]; c19:bw=15,experts=[6]; c20:bw=25,experts=[5,6]; c0:bw=11,experts=[7]; c8:bw=53,experts=[1,2,3,4,5]; c16:bw=10,experts=[3]; c21:bw=35,experts=[2,3,4]; c26:bw=13,experts=[7]; c3:bw=44,experts=[1,2,3,4]","2.5563,3.2942,1.5836,1.6354,1.2191,1.1210,1.7340,1.3589,2.2552,1.3064,1.3497,1.3250,2.0673,2.0817,1.9653,1.0469,3.3690,1.2347,1.6086,1.8624,1.1309,1.7991,1.4474,2.0563,1.0607,1.1329,1.7794,0.9951,1.0077,1.5333"
27,2026-09-23 20:45:44,Ours,0.01,2.9212324636135185,23.82,23.82,27,51.3503,0:51.35,49.7302,0.4805,1.1364,1392.5749,23:12.57,30,"3,7,19,23,18,29,9,17,13,27,15,22,11,5,6,4,26,2,8,1,0,12,28,21,24,25,20,10,16,14",3:21;7:51;19:18;23:75;18:18;29:27;9:18;17:36;13:57;27:54;15:46;22:47;11:66;5:37;6:63;4:12;26:32;2:20;8:55;1:62;0:36;12:22;28:10;21:45;24:29;25:30;20:37;10:62;16:20;14:26,"3:[5,6];7:[0,4,5,6,7];19:[7];23:[0,1,2,3,4,5,6];18:[3];29:[3,4];9:[2];17:[2,3,4];13:[0,1,2,6,7];27:[0,1,2,3,4];15:[2,3,4,5];22:[4,5,6,7];11:[1,2,3,4,5,6];5:[3,4,5];6:[1,2,3,4,5,6];4:[2];26:[0,1,2];2:[6,7];8:[0,1,2,6,7];1:[0,1,4,5,6,7];0:[0,1,2];12:[5,6];28:[1];21:[0,5,6,7];24:[0,7];25:[5,6,7];20:[0,1,7];10:[2,3,4,5,6,7];16:[4,5];14:[2,3]","c3:bw=21,experts=[5,6]; c7:bw=51,experts=[0,4,5,6,7]; c19:bw=18,experts=[7]; c23:bw=75,experts=[0,1,2,3,4,5,6]; c18:bw=18,experts=[3]; c29:bw=27,experts=[3,4]; c9:bw=18,experts=[2]; c17:bw=36,experts=[2,3,4]; c13:bw=57,experts=[0,1,2,6,7]; c27:bw=54,experts=[0,1,2,3,4]; c15:bw=46,experts=[2,3,4,5]; c22:bw=47,experts=[4,5,6,7]; c11:bw=66,experts=[1,2,3,4,5,6]; c5:bw=37,experts=[3,4,5]; c6:bw=63,experts=[1,2,3,4,5,6]; c4:bw=12,experts=[2]; c26:bw=32,experts=[0,1,2]; c2:bw=20,experts=[6,7]; c8:bw=55,experts=[0,1,2,6,7]; c1:bw=62,experts=[0,1,4,5,6,7]; c0:bw=36,experts=[0,1,2]; c12:bw=22,experts=[5,6]; c28:bw=10,experts=[1]; c21:bw=45,experts=[0,5,6,7]; c24:bw=29,experts=[0,7]; c25:bw=30,experts=[5,6,7]; c20:bw=37,experts=[0,1,7]; c10:bw=62,experts=[2,3,4,5,6,7]; c16:bw=20,experts=[4,5]; c14:bw=26,experts=[2,3]","1.5481,1.2947,1.4587,1.3211,1.7136,3.2544,1.3664,1.9725,1.6363,1.8585,1.1350,1.6034,2.2494,3.2740,1.1122,2.0564,1.0299,1.2350,1.1413,1.0418,1.0625,1.8114,1.5544,1.0056,1.1980,2.0559,2.0488,2.5293,1.7980,1.3633"
28,2026-09-23 20:46:35,Ours,0.01,2.895006401088841,22.6,23.82,27,51.2978,0:51.30,49.6677,0.479,1.1479,1443.8912,24:03.89,30,"4,19,22,25,24,2,27,5,14,10,9,6,17,11,1,15,7,28,23,3,21,12,29,0,26,8,13,20,16,18",4:10;19:33;22:44;25:59;24:42;2:10;27:12;5:33;14:15;10:40;9:49;6:29;17:48;11:66;1:25;15:32;7:10;28:50;23:34;3:12;21:10;12:42;29:32;0:47;26:35;8:29;13:31;20:47;16:35;18:34,"4:[3];19:[0,1,2];22:[0,1,2,3];25:[0,1,2,3,4];24:[1,2,3,4];2:[0];27:[5];5:[0,6,7];14:[4];10:[0,1,2,3];9:[3,4,5,6];6:[0,7];17:[0,5,6,7];11:[0,1,2,3,4,7];1:[2,3];15:[0,6,7];7:[1];28:[2,3,4,5,6];23:[0,1,7];3:[7];21:[1];12:[0,1,2,7];29:[5,6,7];0:[3,4,5,6];26:[3,4,5];8:[3,4];13:[3,4,5];20:[2,3,4,5];16:[0,6,7];18:[4,5,6]","c4:bw=10,experts=[3]; c19:bw=33,experts=[0,1,2]; c22:bw=44,experts=[0,1,2,3]; c25:bw=59,experts=[0,1,2,3,4]; c24:bw=42,experts=[1,2,3,4]; c2:bw=10,experts=[0]; c27:bw=12,experts=[5]; c5:bw=33,experts=[0,6,7]; c14:bw=15,experts=[4]; c10:bw=40,experts=[0,1,2,3]; c9:bw=49,experts=[3,4,5,6]; c6:bw=29,experts=[0,7]; c17:bw=48,experts=[0,5,6,7]; c11:bw=66,experts=[0,1,2,3,4,7]; c1:bw=25,experts=[2,3]; c15:bw=32,experts=[0,6,7]; c7:bw=10,experts=[1]; c28:bw=50,experts=[2,3,4,5,6]; c23:bw=34,experts=[0,1,7]; c3:bw=12,experts=[7]; c21:bw=10,experts=[1]; c12:bw=42,experts=[0,1,2,7]; c29:bw=32,experts=[5,6,7]; c0:bw=47,experts=[3,4,5,6]; c26:bw=35,experts=[3,4,5]; c8:bw=29,experts=[3,4]; c13:bw=31,experts=[3,4,5]; c20:bw=47,experts=[2,3,4,5]; c16:bw=35,experts=[0,6,7]; c18:bw=34,experts=[4,5,6]","2.0861,1.4475,1.6262,2.0840,1.2140,1.2383,1.8673,3.4041,1.3112,2.5149,1.3618,1.0876,1.9732,2.2366,1.0339,1.1122,1.2797,1.5593,1.3157,1.5116,0.9929,1.7905,3.2272,1.0756,1.0128,1.1328,1.6189,2.0616,1.7770,1.7134"
29,2026-09-23 20:47:26,Ours,0.01,2.8856130692494455,22.2,23.82,27,51.4832,0:51.48,49.8382,0.4729,1.169,1495.3954,24:55.40,30,"8,12,20,7,0,3,9,25,2,17,21,19,27,18,29,5,6,10,1,13,28,23,22,14,15,16,24,26,4,11",8:34;12:10;20:42;7:21;0:44;3:32;9:44;25:35;2:18;17:59;21:74;19:39;27:26;18:24;29:23;5:33;6:43;10:10;1:33;13:13;28:50;23:20;22:54;14:35;15:70;16:48;24:14;26:25;4:38;11:59,"8:[5,6,7];12:[3];20:[0,1,6,7];7:[2,3];0:[0,1,2,7];3:[0,1,2];9:[0,1,2,7];25:[5,6,7];2:[1];17:[1,2,3,4,5];21:[0,2,3,4,5,6,7];19:[3,4,5];27:[6,7];18:[0,7];29:[0,1];5:[1,2,3];6:[1,2,3,4];10:[4];1:[4,5,6];13:[6];28:[0,1,2,3,7];23:[2,3];22:[0,4,5,6,7];14:[5,6,7];15:[1,2,3,4,5,6,7];16:[1,2,3,4];24:[5];26:[6,7];4:[4,5,6];11:[0,1,5,6,7]","c8:bw=34,experts=[5,6,7]; c12:bw=10,experts=[3]; c20:bw=42,experts=[0,1,6,7]; c7:bw=21,experts=[2,3]; c0:bw=44,experts=[0,1,2,7]; c3:bw=32,experts=[0,1,2]; c9:bw=44,experts=[0,1,2,7]; c25:bw=35,experts=[5,6,7]; c2:bw=18,experts=[1]; c17:bw=59,experts=[1,2,3,4,5]; c21:bw=74,experts=[0,2,3,4,5,6,7]; c19:bw=39,experts=[3,4,5]; c27:bw=26,experts=[6,7]; c18:bw=24,experts=[0,7]; c29:bw=23,experts=[0,1]; c5:bw=33,experts=[1,2,3]; c6:bw=43,experts=[1,2,3,4]; c10:bw=10,experts=[4]; c1:bw=33,experts=[4,5,6]; c13:bw=13,experts=[6]; c28:bw=50,experts=[0,1,2,3,7]; c23:bw=20,experts=[2,3]; c22:bw=54,experts=[0,4,5,6,7]; c14:bw=35,experts=[5,6,7]; c15:bw=70,experts=[1,2,3,4,5,6,7]; c16:bw=48,experts=[1,2,3,4]; c24:bw=14,experts=[5]; c26:bw=25,experts=[6,7]; c4:bw=38,experts=[4,5,6]; c11:bw=59,experts=[0,1,5,6,7]","1.1364,1.7912,2.0699,1.2907,1.0759,1.5333,1.3588,2.0658,1.2269,1.9713,0.9999,1.4426,1.8660,1.7287,3.2255,3.3754,1.1014,2.5168,1.0421,1.6338,1.5636,1.3127,1.6099,1.3402,1.1363,1.7995,1.2047,1.0258,2.1615,2.2315"
30,2026-09-23 20:48:18,Ours,0.01,2.842842743981079,24.7,24.7,30,51.2935,0:51.29,49.6706,0.4814,1.1383,1546.7092,25:46.71,30,"13,15,0,29,28,19,7,6,8,2,11,10,12,25,17,5,1,23,20,21,24,26,3,4,16,18,9,22,27,14",13:27;15:22;0:17;29:44;28:36;19:24;7:12;6:11;8:41;2:27;11:46;10:71;12:24;25:56;17:19;5:62;1:35;23:37;20:60;21:10;24:10;26:12;3:59;4:51;16:31;18:57;9:54;22:26;27:53;14:49,"13:[0,7];15:[0,1];0:[3];29:[2,3,4,5];28:[4,5,6];19:[6,7];7:[4];6:[5];8:[0,1,2,3];2:[2,3];11:[2,3,4,5];10:[0,1,2,3,5,6,7];12:[4,5];25:[0,1,2,3,4];17:[6];5:[0,1,4,5,6,7];1:[0,1,7];23:[4,5,6];20:[2,3,4,5,6,7];21:[1];24:[6];26:[0];3:[3,4,5,6,7];4:[0,1,2,3,7];16:[5,6,7];18:[1,2,3,4,5];9:[3,4,5,6,7];22:[1,2];27:[0,1,2,3,4];14:[0,1,2,3]","c13:bw=27,experts=[0,7]; c15:bw=22,experts=[0,1]; c0:bw=17,experts=[3]; c29:bw=44,experts=[2,3,4,5]; c28:bw=36,experts=[4,5,6]; c19:bw=24,experts=[6,7]; c7:bw=12,experts=[4]; c6:bw=11,experts=[5]; c8:bw=41,experts=[0,1,2,3]; c2:bw=27,experts=[2,3]; c11:bw=46,experts=[2,3,4,5]; c10:bw=71,experts=[0,1,2,3,5,6,7]; c12:bw=24,experts=[4,5]; c25:bw=56,experts=[0,1,2,3,4]; c17:bw=19,experts=[6]; c5:bw=62,experts=[0,1,4,5,6,7]; c1:bw=35,experts=[0,1,7]; c23:bw=37,experts=[4,5,6]; c20:bw=60,experts=[2,3,4,5,6,7]; c21:bw=10,experts=[1]; c24:bw=10,experts=[6]; c26:bw=12,experts=[0]; c3:bw=59,experts=[3,4,5,6,7]; c4:bw=51,experts=[0,1,2,3,7]; c16:bw=31,experts=[5,6,7]; c18:bw=57,experts=[1,2,3,4,5]; c9:bw=54,experts=[3,4,5,6,7]; c22:bw=26,experts=[1,2]; c27:bw=53,experts=[0,1,2,3,4]; c14:bw=49,experts=[0,1,2,3]","1.6223,1.1252,1.0735,3.2550,1.5596,1.4565,1.3260,1.0981,1.1217,1.2170,2.2453,2.5177,1.7979,2.0453,1.9638,3.4004,1.0408,1.3260,2.0497,0.9855,1.2064,1.0017,1.5343,2.0470,1.7992,1.7232,1.3507,1.6074,1.8478,1.3257"
