Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
70,2026-09-24 20:26:57,Ours,0.01,1.455511797825545,61.45,61.94,68,58.0293,0:58.03,56.6766,0.1487,1.2027,4120.4672,1:08:40.47,10,"1,9,7,3,0,6,2,4,5,8",1:46;9:10;7:53;3:60;0:57;6:49;2:104;4:109;5:43;8:91,"1:[0,4,6,13];9:[4];7:[0,1,4,6,13];3:[0,4,5,6,10,13];0:[0,4,6,13,14];6:[0,4,6,13];2:[0,1,2,4,5,6,10,12,13,14];4:[0,1,4,5,6,10,12,13,14,15];5:[0,4,6,13];8:[0,1,4,6,9,10,12,13,14]","c1:bw=46,experts=[0,4,6,13]; c9:bw=10,experts=[4]; c7:bw=53,experts=[0,1,4,6,13]; c3:bw=60,experts=[0,4,5,6,10,13]; c0:bw=57,experts=[0,4,6,13,14]; c6:bw=49,experts=[0,4,6,13]; c2:bw=104,experts=[0,1,2,4,5,6,10,12,13,14]; c4:bw=109,experts=[0,1,4,5,6,10,12,13,14,15]; c5:bw=43,experts=[0,4,6,13]; c8:bw=91,experts=[0,1,4,6,9,10,12,13,14]","4.8058,3.8457,5.1091,5.7120,5.1788,7.3923,4.1976,7.5901,6.9214,5.9237"
71,2026-09-24 20:27:55,Ours,0.01,1.452855096719589,61.37,61.94,68,58.2431,0:58.24,56.8876,0.1462,1.2078,4178.7401,1:09:38.74,10,"4,0,1,9,7,5,3,6,8,2",4:80;0:31;1:99;9:75;7:39;5:63;3:116;6:94;8:73;2:115,"4:[0,1,4,6,10,12,13,14];0:[4,6,13];1:[0,1,4,5,6,10,12,13,14];9:[0,4,5,6,10,13,15];7:[4,6,13];5:[0,4,6,8,10,13];3:[0,1,4,5,6,9,10,11,12,13,14];6:[0,1,4,5,6,10,12,13,14];8:[0,4,5,6,10,13,14];2:[0,1,4,5,6,10,11,12,13,14,15]","c4:bw=80,experts=[0,1,4,6,10,12,13,14]; c0:bw=31,experts=[4,6,13]; c1:bw=99,experts=[0,1,4,5,6,10,12,13,14]; c9:bw=75,experts=[0,4,5,6,10,13,15]; c7:bw=39,experts=[4,6,13]; c5:bw=63,experts=[0,4,6,8,10,13]; c3:bw=116,experts=[0,1,4,5,6,9,10,11,12,13,14]; c6:bw=94,experts=[0,1,4,5,6,10,12,13,14]; c8:bw=73,experts=[0,4,5,6,10,13,14]; c2:bw=115,experts=[0,1,4,5,6,10,11,12,13,14,15]","7.5943,5.1807,4.8512,3.8931,5.0503,6.9479,5.7439,7.4861,5.9286,4.2116"
72,2026-09-24 20:28:53,Ours,0.01,1.4445020051194688,62.82,62.82,72,58.299,0:58.30,56.93,0.1484,1.2193,4237.067,1:10:37.07,10,"8,1,5,7,6,0,3,2,9,4",8:56;1:75;5:82;7:91;6:36;0:99;3:43;2:43;9:71;4:74,"8:[0,4,6,13,14];1:[0,1,4,6,10,12,13];5:[0,1,4,5,6,10,13,14];7:[0,1,4,5,6,10,12,13,14];6:[4,6,13];0:[0,1,4,5,6,10,12,13,14];3:[0,4,6,13];2:[4,6,8,13];9:[0,4,6,8,10,13,14];4:[0,1,4,6,10,12,13]","c8:bw=56,experts=[0,4,6,13,14]; c1:bw=75,experts=[0,1,4,6,10,12,13]; c5:bw=82,experts=[0,1,4,5,6,10,13,14]; c7:bw=91,experts=[0,1,4,5,6,10,12,13,14]; c6:bw=36,experts=[4,6,13]; c0:bw=99,experts=[0,1,4,5,6,10,12,13,14]; c3:bw=43,experts=[0,4,6,13]; c2:bw=43,experts=[4,6,8,13]; c9:bw=71,experts=[0,4,6,8,10,13,14]; c4:bw=74,experts=[0,1,4,6,10,12,13]","5.9225,4.8510,7.0019,5.1282,7.4114,5.2177,5.7365,4.1877,3.9003,7.5727"
73,2026-09-24 20:29:52,Ours,0.01,1.4378327599758514,62.74,62.82,72,58.2982,0:58.30,56.9369,0.1492,1.2107,4295.3946,1:11:35.39,10,"2,8,3,1,5,9,0,7,6,4",2:89;8:20;3:75;1:124;5:32;9:98;0:53;7:70;6:37;4:77,"2:[0,4,5,6,10,12,13,14];8:[4,8];3:[0,4,5,6,10,13,14];1:[0,1,2,4,5,6,8,10,11,12,13,14];5:[4,6,13];9:[0,1,4,5,6,10,12,13,14];0:[0,4,6,9,13];7:[0,4,6,8,10,13,14];6:[4,6,13];4:[0,4,5,6,10,13,14]","c2:bw=89,experts=[0,4,5,6,10,12,13,14]; c8:bw=20,experts=[4,8]; c3:bw=75,experts=[0,4,5,6,10,13,14]; c1:bw=124,experts=[0,1,2,4,5,6,8,10,11,12,13,14]; c5:bw=32,experts=[4,6,13]; c9:bw=98,experts=[0,1,4,5,6,10,12,13,14]; c0:bw=53,experts=[0,4,6,9,13]; c7:bw=70,experts=[0,4,6,8,10,13,14]; c6:bw=37,experts=[4,6,13]; c4:bw=77,experts=[0,4,5,6,10,13,14]","4.2226,5.8971,5.7695,4.8723,6.9433,3.9196,5.1601,5.1007,7.4594,7.5923"
74,2026-09-24 20:30:50,Ours,0.01,1.4364466049913838,62.56,62.82,72,58.3359,0:58.34,56.8922,0.2134,1.229,4353.7592,1:12:33.76,10,"3,0,1,5,7,8,6,2,4,9",3:13;0:75;1:52;5:95;7:123;8:53;6:15;2:11;4:89;9:60,"3:[4];0:[0,1,4,6,10,12,13];1:[1,4,6,12,13];5:[0,4,5,6,10,11,12,13,14];7:[0,1,2,4,5,6,9,10,11,12,13,14];8:[0,4,6,13,14];6:[4];2:[4];4:[0,1,4,5,6,10,13,14];9:[0,4,6,10,13,14]","c3:bw=13,experts=[4]; c0:bw=75,experts=[0,1,4,6,10,12,13]; c1:bw=52,experts=[1,4,6,12,13]; c5:bw=95,experts=[0,4,5,6,10,11,12,13,14]; c7:bw=123,experts=[0,1,2,4,5,6,9,10,11,12,13,14]; c8:bw=53,experts=[0,4,6,13,14]; c6:bw=15,experts=[4]; c2:bw=11,experts=[4]; c4:bw=89,experts=[0,1,4,5,6,10,13,14]; c9:bw=60,experts=[0,4,6,10,13,14]","5.7592,5.2196,4.8583,7.0738,5.1444,5.9126,7.3282,4.1232,7.6033,3.8697"
75,2026-09-24 20:31:49,Ours,0.01,1.4273001395643976,63.25,63.25,75,58.7034,0:58.70,57.3529,0.1517,1.1974,4412.4929,1:13:32.49,10,"2,9,1,3,7,6,5,4,0,8",2:75;9:115;1:102;3:37;7:54;6:105;5:59;4:106;0:114;8:101,"2:[0,4,5,6,10,13,14];9:[0,1,2,4,5,6,10,11,12,13,14];1:[0,1,2,4,5,6,10,12,13,14];3:[4,6,13];7:[0,4,6,10,13];6:[0,1,4,5,6,10,11,12,13,14];5:[0,4,6,12,13];4:[0,1,2,4,5,6,10,12,13,14];0:[0,1,4,5,6,8,10,11,12,13,14];8:[0,4,5,6,8,10,11,12,13,14]","c2:bw=75,experts=[0,4,5,6,10,13,14]; c9:bw=115,experts=[0,1,2,4,5,6,10,11,12,13,14]; c1:bw=102,experts=[0,1,2,4,5,6,10,12,13,14]; c3:bw=37,experts=[4,6,13]; c7:bw=54,experts=[0,4,6,10,13]; c6:bw=105,experts=[0,1,4,5,6,10,11,12,13,14]; c5:bw=59,experts=[0,4,6,12,13]; c4:bw=106,experts=[0,1,2,4,5,6,10,12,13,14]; c0:bw=114,experts=[0,1,4,5,6,8,10,11,12,13,14]; c8:bw=101,experts=[0,4,5,6,8,10,11,12,13,14]","4.2396,3.9377,4.9599,5.7483,5.1165,7.5129,6.9488,7.6434,5.2517,5.9941"
76,2026-09-24 20:32:47,Ours,0.01,1.4217482922602223,62.67,63.25,75,58.461,0:58.46,57.099,0.1553,1.2053,4470.9828,1:14:30.98,10,"8,5,0,3,2,6,7,4,9,1",8:54;5:70;0:59;3:28;2:47;6:44;7:126;4:114;9:108;1:101,"8:[0,4,6,10,13];5:[0,4,5,6,10,11,13];0:[0,4,6,10,13];3:[4,13];2:[0,4,6,13];6:[0,4,6,13];7:[0,1,2,4,5,6,8,10,11,12,13,14];4:[0,1,2,4,5,6,10,12,13,14,15];9:[0,1,2,4,6,10,11,12,13,14];1:[0,1,4,5,6,10,11,12,13,14]","c8:bw=54,experts=[0,4,6,10,13]; c5:bw=70,experts=[0,4,5,6,10,11,13]; c0:bw=59,experts=[0,4,6,10,13]; c3:bw=28,experts=[4,13]; c2:bw=47,experts=[0,4,6,13]; c6:bw=44,experts=[0,4,6,13]; c7:bw=126,experts=[0,1,2,4,5,6,8,10,11,12,13,14]; c4:bw=114,experts=[0,1,2,4,5,6,10,12,13,14,15]; c9:bw=108,experts=[0,1,2,4,6,10,11,12,13,14]; c1:bw=101,experts=[0,1,4,5,6,10,11,12,13,14]","5.9933,7.0631,5.1932,5.6945,4.1364,7.3878,5.1548,7.6514,3.9266,4.8978"
77,2026-09-24 20:33:46,Ours,0.01,1.4211114038280244,63.22,63.25,75,58.4125,0:58.41,57.0573,0.146,1.2079,4529.4272,1:15:29.43,10,"9,2,1,8,4,7,6,0,3,5",9:55;2:65;1:118;8:10;4:10;7:16;6:107;0:120;3:76;5:112,"9:[0,4,6,10,13];2:[0,4,6,10,13,14];1:[0,1,2,4,5,6,10,11,12,13,14];8:[4];4:[4];7:[4];6:[0,1,2,4,5,6,10,12,13,14];0:[0,1,2,4,5,6,8,10,12,13,14,15];3:[0,2,4,6,10,13,14];5:[0,1,2,4,5,6,10,11,12,13,14]","c9:bw=55,experts=[0,4,6,10,13]; c2:bw=65,experts=[0,4,6,10,13,14]; c1:bw=118,experts=[0,1,2,4,5,6,10,11,12,13,14]; c8:bw=10,experts=[4]; c4:bw=10,experts=[4]; c7:bw=16,experts=[4]; c6:bw=107,experts=[0,1,2,4,5,6,10,12,13,14]; c0:bw=120,experts=[0,1,2,4,5,6,8,10,12,13,14,15]; c3:bw=76,experts=[0,2,4,6,10,13,14]; c5:bw=112,experts=[0,1,2,4,5,6,10,11,12,13,14]","3.8998,4.2084,4.8652,5.8448,7.5203,5.0542,7.5193,5.2729,5.7585,7.1139"
78,2026-09-24 20:34:44,Ours,0.01,1.4111657501683168,60.51,63.25,75,58.7173,0:58.72,57.3534,0.1495,1.213,4588.1741,1:16:28.17,10,"0,4,3,7,8,1,9,6,5,2",0:50;4:43;3:71;7:68;8:102;1:77;9:58;6:109;5:119;2:65,"0:[0,4,6,13,14];4:[4,6,8,13];3:[0,4,5,6,10,13,15];7:[0,4,6,10,13,14];8:[0,1,4,5,6,10,11,12,13,14];1:[0,4,6,9,13,14,15];9:[0,4,6,13,14];6:[0,1,4,5,6,8,10,11,13,15];5:[0,1,4,5,6,10,11,12,13,14,15];2:[0,4,6,10,13,14]","c0:bw=50,experts=[0,4,6,13,14]; c4:bw=43,experts=[4,6,8,13]; c3:bw=71,experts=[0,4,5,6,10,13,15]; c7:bw=68,experts=[0,4,6,10,13,14]; c8:bw=102,experts=[0,1,4,5,6,10,11,12,13,14]; c1:bw=77,experts=[0,4,6,9,13,14,15]; c9:bw=58,experts=[0,4,6,13,14]; c6:bw=109,experts=[0,1,4,5,6,8,10,11,13,15]; c5:bw=119,experts=[0,1,4,5,6,10,11,12,13,14,15]; c2:bw=65,experts=[0,4,6,10,13,14]","5.2189,7.6062,5.8013,5.1163,6.0007,4.8211,3.9040,7.5629,7.1202,4.2019"
79,2026-09-24 20:35:43,Ours,0.01,1.410442679097732,63.3,63.3,79,58.7052,0:58.71,57.3374,0.1484,1.218,4646.9109,1:17:26.91,10,"6,9,0,4,7,8,5,3,1,2",6:40;9:17;0:68;4:160;7:86;8:84;5:100;3:50;1:70;2:63,"6:[0,4,6,13];9:[4];0:[1,4,6,10,12,13];4:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15];7:[0,1,4,6,10,13,14,15];8:[0,4,5,6,10,11,13,14];5:[0,1,4,5,6,10,11,12,13,14];3:[0,4,5,6,13];1:[0,4,6,10,12,13,14];2:[0,4,5,6,10,13]","c6:bw=40,experts=[0,4,6,13]; c9:bw=17,experts=[4]; c0:bw=68,experts=[1,4,6,10,12,13]; c4:bw=160,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]; c7:bw=86,experts=[0,1,4,6,10,13,14,15]; c8:bw=84,experts=[0,4,5,6,10,11,13,14]; c5:bw=100,experts=[0,1,4,5,6,10,11,12,13,14]; c3:bw=50,experts=[0,4,5,6,13]; c1:bw=70,experts=[0,4,6,10,12,13,14]; c2:bw=63,experts=[0,4,5,6,10,13]","7.4879,3.8982,5.2082,7.7354,5.1499,5.9822,7.0556,5.7467,4.8604,4.2129"
80,2026-09-24 20:36:42,Ours,0.01,1.4015090160817176,62.45,63.3,79,58.5998,0:58.60,57.2333,0.1487,1.2164,4705.5407,1:18:25.54,10,"5,9,7,1,3,4,2,0,6,8",5:124;9:99;7:90;1:58;3:59;4:108;2:82;0:90;6:74;8:97,"5:[0,1,3,4,5,6,7,10,11,12,13,14];9:[0,1,3,4,6,7,10,12,13];7:[0,1,3,4,6,7,10,13,14];1:[3,4,6,7,13];3:[3,4,6,7,13];4:[0,1,4,5,6,10,12,13,14,15];2:[0,3,4,6,7,10,13,14];0:[0,1,3,4,6,7,8,10,13];6:[0,3,4,5,6,7,13];8:[0,3,4,6,7,10,12,13,14]","c5:bw=124,experts=[0,1,3,4,5,6,7,10,11,12,13,14]; c9:bw=99,experts=[0,1,3,4,6,7,10,12,13]; c7:bw=90,experts=[0,1,3,4,6,7,10,13,14]; c1:bw=58,experts=[3,4,6,7,13]; c3:bw=59,experts=[3,4,6,7,13]; c4:bw=108,experts=[0,1,4,5,6,10,12,13,14,15]; c2:bw=82,experts=[0,3,4,6,7,10,13,14]; c0:bw=90,experts=[0,1,3,4,6,7,8,10,13]; c6:bw=74,experts=[0,3,4,5,6,7,13]; c8:bw=97,experts=[0,3,4,6,7,10,12,13,14]","7.1190,3.9313,5.1716,4.8059,5.7451,7.6406,4.1924,5.2124,7.4633,5.9516"
81,2026-09-24 20:37:41,Ours,0.01,1.3995112970944386,63.41,63.41,81,58.771,0:58.77,57.3826,0.1589,1.2281,4764.3431,1:19:24.34,10,"6,2,3,1,4,5,9,7,8,0",6:97;2:85;3:126;1:93;4:79;5:57;9:50;7:109;8:90;0:95,"6:[0,1,4,5,6,9,10,13,14];2:[0,1,4,5,6,10,13,14];3:[0,1,2,4,5,6,10,11,12,13,14,15];1:[0,1,4,5,6,10,11,12,13];4:[0,1,4,5,6,10,13];5:[0,4,6,13,14];9:[0,4,6,13,14];7:[0,1,2,4,5,6,10,11,13,14];8:[0,2,4,5,6,10,13,14,15];0:[0,1,2,4,6,10,13,14,15]","c6:bw=97,experts=[0,1,4,5,6,9,10,13,14]; c2:bw=85,experts=[0,1,4,5,6,10,13,14]; c3:bw=126,experts=[0,1,2,4,5,6,10,11,12,13,14,15]; c1:bw=93,experts=[0,1,4,5,6,10,11,12,13]; c4:bw=79,experts=[0,1,4,5,6,10,13]; c5:bw=57,experts=[0,4,6,13,14]; c9:bw=50,experts=[0,4,6,13,14]; c7:bw=109,experts=[0,1,2,4,5,6,10,11,13,14]; c8:bw=90,experts=[0,2,4,5,6,10,13,14,15]; c0:bw=95,experts=[0,1,2,4,6,10,13,14,15]","7.5156,4.2149,5.8428,4.8589,7.6181,7.0176,3.8937,5.1762,5.9942,5.2505"
82,2026-09-24 20:38:39,Ours,0.01,1.3931529497349497,63.06,63.41,81,58.7644,0:58.76,57.4063,0.1552,1.2015,4823.139,1:20:23.14,10,"1,0,6,8,7,3,2,9,5,4",1:121;0:57;6:69;8:109;7:75;3:74;2:56;9:105;5:76;4:56,"1:[0,1,2,4,5,6,10,11,12,13,14,15];0:[0,4,6,10,13];6:[0,4,6,10,13,14];8:[0,1,2,4,5,6,10,12,13,14];7:[0,1,4,6,10,13,14];3:[0,4,5,6,8,10,13];2:[4,6,9,10,13];9:[0,1,2,4,6,10,11,12,13,14];5:[0,1,4,6,10,11,13];4:[0,4,6,10,13]","c1:bw=121,experts=[0,1,2,4,5,6,10,11,12,13,14,15]; c0:bw=57,experts=[0,4,6,10,13]; c6:bw=69,experts=[0,4,6,10,13,14]; c8:bw=109,experts=[0,1,2,4,5,6,10,12,13,14]; c7:bw=75,experts=[0,1,4,6,10,13,14]; c3:bw=74,experts=[0,4,5,6,8,10,13]; c2:bw=56,experts=[4,6,9,10,13]; c9:bw=105,experts=[0,1,2,4,6,10,11,12,13,14]; c5:bw=76,experts=[0,1,4,6,10,11,13]; c4:bw=56,experts=[0,4,6,10,13]","4.9320,5.2318,7.4971,5.9911,5.1412,5.7695,4.2638,3.9416,7.0218,7.6164"
83,2026-09-24 20:39:38,Ours,0.01,1.3947900379641838,64.57,64.57,83,58.5415,0:58.54,57.1822,0.1457,1.2122,4881.7134,1:21:21.71,10,"9,4,2,7,5,0,6,1,8,3",9:97;4:19;2:77;7:70;5:10;0:10;6:100;1:119;8:74;3:80,"9:[0,1,4,5,6,10,12,13,14];4:[4];2:[0,1,4,6,10,11,13];7:[0,1,4,6,10,13,14];5:[9];0:[4];6:[0,1,4,5,6,8,10,11,12,13];1:[0,1,2,4,5,6,10,11,12,13,14];8:[0,4,5,6,10,13,14];3:[0,1,4,5,6,10,13,14]","c9:bw=97,experts=[0,1,4,5,6,10,12,13,14]; c4:bw=19,experts=[4]; c2:bw=77,experts=[0,1,4,6,10,11,13]; c7:bw=70,experts=[0,1,4,6,10,13,14]; c5:bw=10,experts=[9]; c0:bw=10,experts=[4]; c6:bw=100,experts=[0,1,4,5,6,8,10,11,12,13]; c1:bw=119,experts=[0,1,2,4,5,6,10,11,12,13,14]; c8:bw=74,experts=[0,4,5,6,10,13,14]; c3:bw=80,experts=[0,1,4,5,6,10,13,14]","3.9697,7.5997,4.2402,5.1672,6.9010,5.1699,7.4910,4.8724,5.9766,5.7944"
84,2026-09-24 20:40:37,Ours,0.01,1.3794744941735855,63.2,64.57,83,58.8494,0:58.85,57.4403,0.1524,1.2554,4940.5935,1:22:20.59,10,"8,3,1,6,9,2,7,5,4,0",8:126;3:61;1:110;6:10;9:39;2:69;7:89;5:38;4:52;0:19,"8:[0,1,2,4,5,6,9,10,11,12,13,14];3:[0,4,5,6,12,13];1:[0,1,2,4,5,6,10,11,12,13,14];6:[4];9:[4,6,13];2:[0,4,5,6,10,13];7:[0,4,5,6,10,12,13,14];5:[4,6,13];4:[0,4,6,10,13];0:[4]","c8:bw=126,experts=[0,1,2,4,5,6,9,10,11,12,13,14]; c3:bw=61,experts=[0,4,5,6,12,13]; c1:bw=110,experts=[0,1,2,4,5,6,10,11,12,13,14]; c6:bw=10,experts=[4]; c9:bw=39,experts=[4,6,13]; c2:bw=69,experts=[0,4,5,6,10,13]; c7:bw=89,experts=[0,4,5,6,10,12,13,14]; c5:bw=38,experts=[4,6,13]; c4:bw=52,experts=[0,4,6,10,13]; c0:bw=19,experts=[4]","6.0379,5.8326,4.8905,7.4211,3.9068,4.2283,5.1577,6.9887,7.6687,5.3079"
85,2026-09-24 20:41:40,Ours,0.01,1.3761571544404307,62.46,64.57,83,63.2435,1:03.24,61.8487,0.1537,1.2397,5003.8704,1:23:23.87,10,"0,2,8,6,1,4,9,3,5,7",0:72;2:86;8:132;6:79;1:107;4:79;9:109;3:97;5:23;7:21,"0:[0,1,4,6,8,10,13];2:[0,1,4,6,10,11,13,14];8:[0,1,2,4,5,6,8,9,10,11,12,13,14];6:[0,1,4,5,6,10,13];1:[0,1,2,4,5,6,10,12,13,14];4:[0,4,6,10,12,13,14];9:[0,1,2,4,6,9,10,12,13,14];3:[0,1,4,5,6,10,12,13,14];5:[4,6];7:[4,13]","c0:bw=72,experts=[0,1,4,6,8,10,13]; c2:bw=86,experts=[0,1,4,6,10,11,13,14]; c8:bw=132,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14]; c6:bw=79,experts=[0,1,4,5,6,10,13]; c1:bw=107,experts=[0,1,2,4,5,6,10,12,13,14]; c4:bw=79,experts=[0,4,6,10,12,13,14]; c9:bw=109,experts=[0,1,2,4,6,9,10,12,13,14]; c3:bw=97,experts=[0,1,4,5,6,10,12,13,14]; c5:bw=23,experts=[4,6]; c7:bw=21,experts=[4,13]","5.6866,4.6592,6.5765,8.1964,5.3342,8.4513,4.3460,6.1451,7.2784,5.1748"
86,2026-09-24 20:42:39,Ours,0.01,1.3687813034933312,64.26,64.57,83,58.9389,0:58.94,57.5533,0.1473,1.2332,5062.842,1:24:22.84,10,"5,8,2,6,0,4,7,3,1,9",5:90;8:53;2:45;6:104;0:56;4:35;7:83;3:52;1:136;9:81,"5:[0,1,4,5,6,10,12,13,15];8:[0,4,6,13,14];2:[2,4,6,13];6:[0,1,2,4,5,6,10,13,14,15];0:[0,4,6,8,13];4:[4,6,13];7:[0,1,4,6,10,12,13,14];3:[0,4,6,13,14];1:[0,1,2,4,5,6,9,10,11,12,13,14,15];9:[0,1,4,6,10,12,13,14]","c5:bw=90,experts=[0,1,4,5,6,10,12,13,15]; c8:bw=53,experts=[0,4,6,13,14]; c2:bw=45,experts=[2,4,6,13]; c6:bw=104,experts=[0,1,2,4,5,6,10,13,14,15]; c0:bw=56,experts=[0,4,6,8,13]; c4:bw=35,experts=[4,6,13]; c7:bw=83,experts=[0,1,4,6,10,12,13,14]; c3:bw=52,experts=[0,4,6,13,14]; c1:bw=136,experts=[0,1,2,4,5,6,9,10,11,12,13,14,15]; c9:bw=81,experts=[0,1,4,6,10,12,13,14]","7.1221,6.0175,4.2275,7.5268,5.2203,7.5774,5.1793,5.7743,4.9269,3.9811"
87,2026-09-24 20:43:38,Ours,0.01,1.3815715256399208,64.56,64.57,83,58.9293,0:58.93,57.5223,0.1531,1.2525,5121.8028,1:25:21.80,10,"1,2,7,5,6,3,4,9,8,0",1:55;2:127;7:42;5:10;6:113;3:128;4:64;9:71;8:87;0:66,"1:[0,4,6,13,14];2:[0,1,4,5,6,9,10,11,12,13,14,15];7:[0,4,6,13];5:[8];6:[0,1,2,4,5,6,10,11,12,13,14];3:[0,1,4,5,6,9,10,11,12,13,14,15];4:[0,4,6,10,13,14];9:[0,4,6,10,13,14,15];8:[0,4,5,6,10,12,13,14];0:[0,4,6,10,13,14]","c1:bw=55,experts=[0,4,6,13,14]; c2:bw=127,experts=[0,1,4,5,6,9,10,11,12,13,14,15]; c7:bw=42,experts=[0,4,6,13]; c5:bw=10,experts=[8]; c6:bw=113,experts=[0,1,2,4,5,6,10,11,12,13,14]; c3:bw=128,experts=[0,1,4,5,6,9,10,11,12,13,14,15]; c4:bw=64,experts=[0,4,6,10,13,14]; c9:bw=71,experts=[0,4,6,10,13,14,15]; c8:bw=87,experts=[0,4,5,6,10,12,13,14]; c0:bw=66,experts=[0,4,6,10,13,14]","4.8573,4.2944,5.1635,6.9604,7.5174,5.8716,7.6438,3.9576,6.0027,5.2535"
88,2026-09-24 20:44:37,Ours,0.01,1.3622666384380797,63.82,64.57,83,58.8668,0:58.87,57.5125,0.1481,1.2049,5180.7038,1:26:20.70,10,"8,6,3,7,0,4,9,1,5,2",8:81;6:51;3:62;7:78;0:117;4:71;9:58;1:53;5:57;2:86,"8:[0,1,2,4,6,10,13,14];6:[0,4,6,10,13];3:[0,4,6,10,13,14];7:[0,1,4,6,8,10,13];0:[0,1,2,4,5,6,8,9,10,12,13];4:[0,4,5,6,10,13,14];9:[0,4,6,8,13];1:[0,4,6,13,14];5:[0,4,6,10,13];2:[0,4,6,8,9,10,13,14]","c8:bw=81,experts=[0,1,2,4,6,10,13,14]; c6:bw=51,experts=[0,4,6,10,13]; c3:bw=62,experts=[0,4,6,10,13,14]; c7:bw=78,experts=[0,1,4,6,8,10,13]; c0:bw=117,experts=[0,1,2,4,5,6,8,9,10,12,13]; c4:bw=71,experts=[0,4,5,6,10,13,14]; c9:bw=58,experts=[0,4,6,8,13]; c1:bw=53,experts=[0,4,6,13,14]; c5:bw=57,experts=[0,4,6,10,13]; c2:bw=86,experts=[0,4,6,8,9,10,13,14]","6.0327,7.4971,5.8338,5.1774,5.2618,7.6717,3.9241,4.8472,7.0593,4.2074"
89,2026-09-24 20:45:36,Ours,0.01,1.3611200315744136,65.39,65.39,89,59.1569,0:59.16,57.7824,0.1454,1.2277,5239.8927,1:27:19.89,10,"3,8,2,9,7,5,0,6,4,1",3:58;8:139;2:84;9:114;7:40;5:86;0:24;6:60;4:58;1:77,"3:[0,4,6,13,14];8:[0,1,2,4,5,6,8,10,11,12,13,14,15];2:[0,1,4,5,6,8,10,13];9:[0,1,2,4,5,6,8,10,12,13,14];7:[0,4,6,13];5:[0,1,4,6,10,12,13,14];0:[4,13];6:[0,1,4,6,10,13];4:[0,4,6,10,13];1:[0,4,6,8,10,13,14]","c3:bw=58,experts=[0,4,6,13,14]; c8:bw=139,experts=[0,1,2,4,5,6,8,10,11,12,13,14,15]; c2:bw=84,experts=[0,1,4,5,6,8,10,13]; c9:bw=114,experts=[0,1,2,4,5,6,8,10,12,13,14]; c7:bw=40,experts=[0,4,6,13]; c5:bw=86,experts=[0,1,4,6,10,12,13,14]; c0:bw=24,experts=[4,13]; c6:bw=60,experts=[0,1,4,6,10,13]; c4:bw=58,experts=[0,4,6,10,13]; c1:bw=77,experts=[0,4,6,8,10,13,14]","5.8614,6.0779,4.2876,3.9751,5.1779,7.1138,5.2783,7.5068,7.6613,4.8422"
90,2026-09-24 20:46:39,Ours,0.01,1.3595336012085935,64.76,65.39,89,62.4849,1:02.48,60.7721,0.1799,1.5314,5302.4118,1:28:22.41,10,"7,1,3,9,0,6,2,5,8,4",7:135;1:58;3:68;9:120;0:121;6:49;2:40;5:51;8:95;4:67,"7:[0,1,2,4,5,6,8,9,10,11,12,13,14];1:[0,1,4,6,13];3:[0,1,4,6,10,13];9:[0,1,2,4,5,6,9,10,11,12,13,14];0:[0,1,2,4,5,6,8,10,12,13,14,15];6:[0,4,6,13];2:[0,4,6,13];5:[0,4,6,13,14];8:[0,1,4,5,6,10,12,13,14];4:[0,4,6,10,13,14]","c7:bw=135,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14]; c1:bw=58,experts=[0,1,4,6,13]; c3:bw=68,experts=[0,1,4,6,10,13]; c9:bw=120,experts=[0,1,2,4,5,6,9,10,11,12,13,14]; c0:bw=121,experts=[0,1,2,4,5,6,8,10,12,13,14,15]; c6:bw=49,experts=[0,4,6,13]; c2:bw=40,experts=[0,4,6,13]; c5:bw=51,experts=[0,4,6,13,14]; c8:bw=95,experts=[0,1,4,5,6,10,12,13,14]; c4:bw=67,experts=[0,4,6,10,13,14]","5.2795,4.8859,5.8161,4.0050,5.2898,7.4625,4.4192,7.7567,6.9497,8.9078"
