Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
48,2026-09-19 09:26:58,Ours,0.01,0.8641564075059082,71.29,74.63,47,56.3426,0:56.34,55.1855,0.0386,1.1169,2513.2035,41:53.20,10,"1,8,4,2,9,6,5,7,0,3",1:94;8:94;4:127;2:107;9:99;6:85;5:104;7:118;0:29;3:34,"1:[1,3,4,5,6,8,9,13,14];8:[1,4,6,7,8,9,10,13,14];4:[0,1,3,4,5,6,9,10,12,13,14,15];2:[0,1,4,6,7,8,9,10,13,14];9:[1,3,4,6,7,8,9,13,14];6:[1,3,4,6,8,9,13,14];5:[0,1,3,4,5,7,8,9,13,14];7:[0,1,3,4,5,6,9,11,12,13,14];0:[6,8];3:[6,8,14]","c1:bw=94,experts=[1,3,4,5,6,8,9,13,14]; c8:bw=94,experts=[1,4,6,7,8,9,10,13,14]; c4:bw=127,experts=[0,1,3,4,5,6,9,10,12,13,14,15]; c2:bw=107,experts=[0,1,4,6,7,8,9,10,13,14]; c9:bw=99,experts=[1,3,4,6,7,8,9,13,14]; c6:bw=85,experts=[1,3,4,6,8,9,13,14]; c5:bw=104,experts=[0,1,3,4,5,7,8,9,13,14]; c7:bw=118,experts=[0,1,3,4,5,6,9,11,12,13,14]; c0:bw=29,experts=[6,8]; c3:bw=34,experts=[6,8,14]","20.6175,7.1867,2.9905,0.2876,5.0951,1.9218,6.2850,3.6375,6.5577,0.6062"
49,2026-09-19 09:27:54,Ours,0.01,0.8120802001204277,75.68,75.68,49,55.9469,0:55.95,54.8029,0.0321,1.1105,2569.1767,42:49.18,10,"4,3,8,0,2,5,6,7,9,1",4:91;3:60;8:50;0:37;2:110;5:106;6:24;7:83;9:100;1:102,"4:[0,1,3,4,5,7,9,12,13];3:[1,3,5,9,12,13];8:[1,4,7,9,13];0:[1,9,14];2:[0,1,3,4,5,7,9,10,11,12,13];5:[0,1,3,4,5,7,9,12,13,15];6:[1,9];7:[0,1,3,4,5,9,11,13];9:[0,1,3,4,5,9,10,11,13,15];1:[0,1,3,4,5,9,10,11,12,13]","c4:bw=91,experts=[0,1,3,4,5,7,9,12,13]; c3:bw=60,experts=[1,3,5,9,12,13]; c8:bw=50,experts=[1,4,7,9,13]; c0:bw=37,experts=[1,9,14]; c2:bw=110,experts=[0,1,3,4,5,7,9,10,11,12,13]; c5:bw=106,experts=[0,1,3,4,5,7,9,12,13,15]; c6:bw=24,experts=[1,9]; c7:bw=83,experts=[0,1,3,4,5,9,11,13]; c9:bw=100,experts=[0,1,3,4,5,9,10,11,13,15]; c1:bw=102,experts=[0,1,3,4,5,9,10,11,12,13]","3.0159,0.5919,7.1354,6.4357,0.2921,6.3502,1.9153,3.5230,5.2212,20.3221"
50,2026-09-19 09:28:50,Ours,0.01,0.8078204166177265,73.72,75.68,49,56.0004,0:56.00,54.8332,0.037,1.1286,2625.2025,43:45.20,10,"8,4,7,6,2,1,3,0,9,5",8:61;4:14;7:65;6:128;2:119;1:122;3:73;0:55;9:51;5:59,"8:[0,1,4,7,9,13];4:[1];7:[1,3,4,5,9,13];6:[0,1,2,3,4,5,7,9,10,12,13,15];2:[0,1,3,4,5,7,9,10,11,12,13];1:[0,1,3,4,5,7,9,10,11,12,13,15];3:[1,4,5,9,10,11,13];0:[1,3,4,9,13];9:[1,2,9,12,13];5:[1,3,5,9,13]","c8:bw=61,experts=[0,1,4,7,9,13]; c4:bw=14,experts=[1]; c7:bw=65,experts=[1,3,4,5,9,13]; c6:bw=128,experts=[0,1,2,3,4,5,7,9,10,12,13,15]; c2:bw=119,experts=[0,1,3,4,5,7,9,10,11,12,13]; c1:bw=122,experts=[0,1,3,4,5,7,9,10,11,12,13,15]; c3:bw=73,experts=[1,4,5,9,10,11,13]; c0:bw=55,experts=[1,3,4,9,13]; c9:bw=51,experts=[1,2,9,12,13]; c5:bw=59,experts=[1,3,5,9,13]","7.0442,2.8819,3.6089,1.9473,0.2807,20.1522,0.5794,6.6575,5.1978,6.4835"
51,2026-09-19 09:29:48,Ours,0.01,0.8058618870391573,75.04,75.68,49,58.049,0:58.05,56.9128,0.0361,1.0986,2683.2794,44:43.28,10,"5,0,1,2,8,6,9,3,4,7",5:89;0:101;1:40;2:38;8:87;6:98;9:34;3:104;4:21;7:51,"5:[0,1,3,4,5,7,9,13];0:[0,1,3,4,5,7,9,10,13,15];1:[1,5,9,13];2:[1,9,13];8:[0,1,4,7,9,10,11,13];6:[0,1,3,4,5,7,9,10,13];9:[1,9,13];3:[0,1,3,4,5,7,9,10,11,13];4:[1,13];7:[1,3,5,9,13]","c5:bw=89,experts=[0,1,3,4,5,7,9,13]; c0:bw=101,experts=[0,1,3,4,5,7,9,10,13,15]; c1:bw=40,experts=[1,5,9,13]; c2:bw=38,experts=[1,9,13]; c8:bw=87,experts=[0,1,4,7,9,10,11,13]; c6:bw=98,experts=[0,1,3,4,5,7,9,10,13]; c9:bw=34,experts=[1,9,13]; c3:bw=104,experts=[0,1,3,4,5,7,9,10,11,13]; c4:bw=21,experts=[1,13]; c7:bw=51,experts=[1,3,5,9,13]","6.5998,6.8401,21.0008,0.2865,7.3979,2.0407,5.3206,0.6283,3.0492,3.7488"
52,2026-09-19 09:30:45,Ours,0.01,0.8069216228722882,75.15,75.68,49,57.3792,0:57.38,56.2278,0.0337,1.1162,2740.6867,45:40.69,10,"0,8,5,7,1,4,9,6,2,3",0:87;8:33;5:46;7:64;1:76;4:63;9:58;6:96;2:55;3:81,"0:[0,1,3,4,5,9,13,15];8:[1,9,13];5:[1,3,9,13];7:[0,1,3,5,9,13];1:[1,3,4,5,9,10,13];4:[1,2,3,8,9,13];9:[1,3,4,9,13];6:[0,1,3,4,5,9,10,13,15];2:[1,4,7,9,13];3:[0,1,3,4,5,9,11,13]","c0:bw=87,experts=[0,1,3,4,5,9,13,15]; c8:bw=33,experts=[1,9,13]; c5:bw=46,experts=[1,3,9,13]; c7:bw=64,experts=[0,1,3,5,9,13]; c1:bw=76,experts=[1,3,4,5,9,10,13]; c4:bw=63,experts=[1,2,3,8,9,13]; c9:bw=58,experts=[1,3,4,9,13]; c6:bw=96,experts=[0,1,3,4,5,9,10,13,15]; c2:bw=55,experts=[1,4,7,9,13]; c3:bw=81,experts=[0,1,3,4,5,9,11,13]","6.7174,7.2417,6.4779,3.7513,21.0592,2.9910,5.1508,1.9490,0.2875,0.6020"
53,2026-09-19 09:31:43,Ours,0.01,0.8080894806842114,75.13,75.68,49,57.8954,0:57.90,56.7144,0.0361,1.1433,2798.6111,46:38.61,10,"8,4,5,1,3,9,6,7,0,2",8:41;4:53;5:83;1:111;3:89;9:115;6:67;7:82;0:73;2:97,"8:[1,4,9,13];4:[1,3,5,9,13];5:[0,1,3,4,5,7,9,13];1:[0,1,3,4,5,9,10,11,12,13,15];3:[1,3,4,5,9,10,12,13];9:[0,1,3,4,5,7,9,10,11,13,15];6:[1,4,5,9,11,13];7:[0,1,3,4,5,9,12,13];0:[1,2,3,4,5,9,13];2:[0,1,3,4,7,9,10,11,13]","c8:bw=41,experts=[1,4,9,13]; c4:bw=53,experts=[1,3,5,9,13]; c5:bw=83,experts=[0,1,3,4,5,7,9,13]; c1:bw=111,experts=[0,1,3,4,5,9,10,11,12,13,15]; c3:bw=89,experts=[1,3,4,5,9,10,12,13]; c9:bw=115,experts=[0,1,3,4,5,7,9,10,11,13,15]; c6:bw=67,experts=[1,4,5,9,11,13]; c7:bw=82,experts=[0,1,3,4,5,9,12,13]; c0:bw=73,experts=[1,2,3,4,5,9,13]; c2:bw=97,experts=[0,1,3,4,7,9,10,11,13]","7.3083,3.0378,6.4914,21.1769,0.6140,5.3573,1.9638,3.7049,6.7624,0.2976"
54,2026-09-19 09:32:40,Ours,0.01,0.8246943625879448,75.77,75.77,54,57.4043,0:57.40,56.2532,0.0356,1.1138,2856.0448,47:36.04,10,"2,1,8,7,3,0,6,5,9,4",2:15;1:99;8:105;7:115;3:57;0:70;6:102;5:10;9:95;4:60,"2:[2];1:[0,1,3,4,5,9,10,13,15];8:[0,1,4,5,7,9,10,11,13,15];7:[0,1,3,4,5,7,9,10,11,12,13];3:[1,4,5,9,13];0:[0,1,3,4,5,9,13];6:[0,1,3,4,5,7,9,10,13,15];5:[1];9:[0,1,3,4,5,9,10,13,15];4:[0,1,3,4,9,13]","c2:bw=15,experts=[2]; c1:bw=99,experts=[0,1,3,4,5,9,10,13,15]; c8:bw=105,experts=[0,1,4,5,7,9,10,11,13,15]; c7:bw=115,experts=[0,1,3,4,5,7,9,10,11,12,13]; c3:bw=57,experts=[1,4,5,9,13]; c0:bw=70,experts=[0,1,3,4,5,9,13]; c6:bw=102,experts=[0,1,3,4,5,7,9,10,13,15]; c5:bw=10,experts=[1]; c9:bw=95,experts=[0,1,3,4,5,9,10,13,15]; c4:bw=60,experts=[0,1,3,4,9,13]","0.2872,21.2317,7.2830,3.7162,0.6129,6.5875,1.9863,6.3121,5.2912,2.9452"
55,2026-09-19 09:33:37,Ours,0.01,0.8018733122763273,75.13,75.77,54,56.1337,0:56.13,54.9948,0.033,1.1044,2912.2055,48:32.21,10,"7,2,4,3,8,5,1,6,0,9",7:103;2:77;4:27;3:99;8:26;5:100;1:113;6:79;0:52;9:117,"7:[0,1,3,4,5,9,10,11,12,13];2:[0,1,4,7,9,10,13];4:[1,13];3:[0,1,3,4,5,9,10,12,13];8:[1,13];5:[0,1,3,4,5,6,7,9,11,13];1:[0,1,3,4,5,9,10,11,12,13,15];6:[0,1,3,4,5,9,13];0:[1,3,4,9,13];9:[0,1,3,4,5,7,9,10,11,13,15]","c7:bw=103,experts=[0,1,3,4,5,9,10,11,12,13]; c2:bw=77,experts=[0,1,4,7,9,10,13]; c4:bw=27,experts=[1,13]; c3:bw=99,experts=[0,1,3,4,5,9,10,12,13]; c8:bw=26,experts=[1,13]; c5:bw=100,experts=[0,1,3,4,5,6,7,9,11,13]; c1:bw=113,experts=[0,1,3,4,5,9,10,11,12,13,15]; c6:bw=79,experts=[0,1,3,4,5,9,13]; c0:bw=52,experts=[1,3,4,9,13]; c9:bw=117,experts=[0,1,3,4,5,7,9,10,11,13,15]","3.6251,0.2835,2.9120,0.6082,6.9142,6.2716,20.5940,1.9565,6.6568,5.1730"
56,2026-09-19 09:34:33,Ours,0.01,0.801929279548885,74.35,75.77,54,56.0136,0:56.01,54.8705,0.0339,1.1077,2968.2486,49:28.25,10,"9,1,3,2,5,4,8,7,6,0",9:98;1:106;3:16;2:100;5:58;4:18;8:25;7:34;6:44;0:132,"9:[0,1,3,4,5,9,10,13,15];1:[0,1,3,4,5,9,10,11,13,15];3:[1];2:[0,1,4,7,9,10,11,12,13,15];5:[1,3,4,9,13];4:[1];8:[1,13];7:[1,9,13];6:[1,4,9,13];0:[0,1,2,3,4,5,7,9,10,11,12,13,15]","c9:bw=98,experts=[0,1,3,4,5,9,10,13,15]; c1:bw=106,experts=[0,1,3,4,5,9,10,11,13,15]; c3:bw=16,experts=[1]; c2:bw=100,experts=[0,1,4,7,9,10,11,12,13,15]; c5:bw=58,experts=[1,3,4,9,13]; c4:bw=18,experts=[1]; c8:bw=25,experts=[1,13]; c7:bw=34,experts=[1,9,13]; c6:bw=44,experts=[1,4,9,13]; c0:bw=132,experts=[0,1,2,3,4,5,7,9,10,11,12,13,15]","5.1605,20.4018,0.5723,0.2777,6.1765,2.9377,7.0845,3.6364,1.9536,6.6693"
57,2026-09-19 09:35:30,Ours,0.01,0.803823426384068,75.77,75.77,54,57.5393,0:57.54,56.3955,0.0361,1.1061,3025.8182,50:25.82,10,"3,8,6,1,7,0,5,4,2,9",3:121;8:81;6:91;1:93;7:130;0:132;5:83;4:78;2:62;9:36,"3:[0,1,2,3,4,5,9,10,11,12,13,15];8:[0,1,4,7,9,10,11,13];6:[0,1,3,4,5,7,9,10,13];1:[0,1,3,4,5,9,10,11,13];7:[0,1,2,3,4,5,7,9,10,11,12,13,15];0:[0,1,2,3,4,5,7,9,10,11,12,13,15];5:[0,1,2,3,4,5,9,13];4:[0,1,3,4,5,9,13];2:[1,4,7,9,10,13];9:[1,9,13]","c3:bw=121,experts=[0,1,2,3,4,5,9,10,11,12,13,15]; c8:bw=81,experts=[0,1,4,7,9,10,11,13]; c6:bw=91,experts=[0,1,3,4,5,7,9,10,13]; c1:bw=93,experts=[0,1,3,4,5,9,10,11,13]; c7:bw=130,experts=[0,1,2,3,4,5,7,9,10,11,12,13,15]; c0:bw=132,experts=[0,1,2,3,4,5,7,9,10,11,12,13,15]; c5:bw=83,experts=[0,1,2,3,4,5,9,13]; c4:bw=78,experts=[0,1,3,4,5,9,13]; c2:bw=62,experts=[1,4,7,9,10,13]; c9:bw=36,experts=[1,9,13]","0.6223,7.3645,2.1009,20.9655,3.7537,6.6731,6.3616,3.0039,0.2883,5.2618"
58,2026-09-19 09:36:28,Ours,0.01,0.7956774846638144,75.65,75.77,54,57.5899,0:57.59,56.4528,0.0342,1.1015,3083.438,51:23.44,10,"7,2,9,6,5,1,8,4,3,0",7:45;2:10;9:108;6:104;5:66;1:56;8:75;4:72;3:116;0:89,"7:[1,5,9,13];2:[1];9:[0,1,3,4,5,9,10,11,13,15];6:[0,1,3,4,5,7,9,10,13,15];5:[1,3,4,5,9,13];1:[1,4,5,9,13];8:[0,1,4,7,9,10,13];4:[0,1,3,4,5,9,13];3:[0,1,2,3,4,5,9,10,11,12,13];0:[0,1,3,4,5,9,10,13]","c7:bw=45,experts=[1,5,9,13]; c2:bw=10,experts=[1]; c9:bw=108,experts=[0,1,3,4,5,9,10,11,13,15]; c6:bw=104,experts=[0,1,3,4,5,7,9,10,13,15]; c5:bw=66,experts=[1,3,4,5,9,13]; c1:bw=56,experts=[1,4,5,9,13]; c8:bw=75,experts=[0,1,4,7,9,10,13]; c4:bw=72,experts=[0,1,3,4,5,9,13]; c3:bw=116,experts=[0,1,2,3,4,5,9,10,11,12,13]; c0:bw=89,experts=[0,1,3,4,5,9,10,13]","3.7304,0.2805,5.2998,1.9789,6.4340,20.9175,7.3354,3.0458,0.6146,6.8159"
59,2026-09-19 09:37:26,Ours,0.01,0.7928804528714022,75.54,75.77,54,57.9066,0:57.91,56.7618,0.0364,1.107,3141.3756,52:21.38,10,"2,8,9,6,1,4,7,5,0,3",2:69;8:105;9:52;6:36;1:123;4:48;7:53;5:60;0:98;3:67,"2:[1,4,7,9,10,13];8:[0,1,3,4,5,7,9,10,11,13];9:[1,3,4,9,13];6:[1,4,9];1:[0,1,2,3,4,5,9,10,11,12,13,15];4:[1,3,9,13];7:[1,4,5,9,13];5:[1,3,5,9,10,13];0:[0,1,3,4,5,9,10,13,15];3:[1,4,5,9,12,13]","c2:bw=69,experts=[1,4,7,9,10,13]; c8:bw=105,experts=[0,1,3,4,5,7,9,10,11,13]; c9:bw=52,experts=[1,3,4,9,13]; c6:bw=36,experts=[1,4,9]; c1:bw=123,experts=[0,1,2,3,4,5,9,10,11,12,13,15]; c4:bw=48,experts=[1,3,9,13]; c7:bw=53,experts=[1,4,5,9,13]; c5:bw=60,experts=[1,3,5,9,10,13]; c0:bw=98,experts=[0,1,3,4,5,9,10,13,15]; c3:bw=67,experts=[1,4,5,9,12,13]","0.2881,7.3954,5.2373,1.9766,21.1506,3.0560,3.7369,6.5086,6.7957,0.6165"
60,2026-09-19 09:38:23,Ours,0.01,0.7903773721519107,75.71,75.77,54,57.4228,0:57.42,56.2624,0.0366,1.1221,3198.8288,53:18.83,10,"0,7,4,2,5,8,6,9,1,3",0:100;7:90;4:57;2:57;5:63;8:46;6:112;9:14;1:102;3:83,"0:[0,1,3,4,5,9,10,11,13,15];7:[0,1,3,4,5,8,9,11,13];4:[1,3,4,9,13];2:[1,4,7,9,13];5:[1,3,4,5,9,13];8:[1,4,9,13];6:[0,1,3,4,5,7,9,10,11,13,15];9:[1];1:[0,1,3,4,5,9,10,11,13,15];3:[0,1,3,4,5,9,12,13]","c0:bw=100,experts=[0,1,3,4,5,9,10,11,13,15]; c7:bw=90,experts=[0,1,3,4,5,8,9,11,13]; c4:bw=57,experts=[1,3,4,9,13]; c2:bw=57,experts=[1,4,7,9,13]; c5:bw=63,experts=[1,3,4,5,9,13]; c8:bw=46,experts=[1,4,9,13]; c6:bw=112,experts=[0,1,3,4,5,7,9,10,11,13,15]; c9:bw=14,experts=[1]; c1:bw=102,experts=[0,1,3,4,5,9,10,11,13,15]; c3:bw=83,experts=[0,1,3,4,5,9,12,13]","6.7921,3.7556,3.0085,0.2864,6.3841,7.2096,2.0174,5.1440,21.0501,0.6146"
61,2026-09-19 09:39:21,Ours,0.01,0.7958106259180384,76.83,76.83,61,57.5371,0:57.54,56.3858,0.0331,1.1168,3256.3971,54:16.40,10,"5,6,2,9,1,3,8,4,7,0",5:92;6:70;2:55;9:71;1:63;3:81;8:104;4:72;7:82;0:114,"5:[0,1,3,4,5,7,9,12,13];6:[1,3,4,5,9,10,13];2:[1,4,7,9,13];9:[1,3,4,5,9,10,13];1:[1,3,4,5,9,13];3:[1,3,4,5,9,10,12,13];8:[0,1,3,4,7,9,10,11,12,13];4:[0,1,3,4,5,9,13];7:[0,1,3,4,5,9,12,13];0:[0,1,3,4,5,7,9,10,12,13,15]","c5:bw=92,experts=[0,1,3,4,5,7,9,12,13]; c6:bw=70,experts=[1,3,4,5,9,10,13]; c2:bw=55,experts=[1,4,7,9,13]; c9:bw=71,experts=[1,3,4,5,9,10,13]; c1:bw=63,experts=[1,3,4,5,9,13]; c3:bw=81,experts=[1,3,4,5,9,10,12,13]; c8:bw=104,experts=[0,1,3,4,7,9,10,11,12,13]; c4:bw=72,experts=[0,1,3,4,5,9,13]; c7:bw=82,experts=[0,1,3,4,5,9,12,13]; c0:bw=114,experts=[0,1,3,4,5,7,9,10,12,13,15]","6.4927,1.9757,0.2846,5.2707,20.7232,0.6251,7.4284,2.9779,3.7483,6.8593"
62,2026-09-19 09:40:19,Ours,0.01,0.7886582532587416,76.27,76.83,61,58.5493,0:58.55,57.3903,0.039,1.1183,3314.9779,55:14.98,10,"8,6,9,4,5,0,3,2,1,7",8:25;6:118;9:31;4:114;5:127;0:53;3:100;2:79;1:141;7:84,"8:[1,13];6:[0,1,3,4,5,7,9,10,11,13,15];9:[1,9,13];4:[0,1,3,4,5,7,9,11,12,13,15];5:[0,1,2,3,4,5,7,9,10,12,13,15];0:[1,3,4,9,13];3:[0,1,3,4,5,9,10,11,12,13];2:[0,1,4,7,9,10,13];1:[0,1,2,3,4,5,7,8,9,10,11,12,13,15];7:[0,1,3,4,5,9,11,13]","c8:bw=25,experts=[1,13]; c6:bw=118,experts=[0,1,3,4,5,7,9,10,11,13,15]; c9:bw=31,experts=[1,9,13]; c4:bw=114,experts=[0,1,3,4,5,7,9,11,12,13,15]; c5:bw=127,experts=[0,1,2,3,4,5,7,9,10,12,13,15]; c0:bw=53,experts=[1,3,4,9,13]; c3:bw=100,experts=[0,1,3,4,5,9,10,11,12,13]; c2:bw=79,experts=[0,1,4,7,9,10,13]; c1:bw=141,experts=[0,1,2,3,4,5,7,8,9,10,11,12,13,15]; c7:bw=84,experts=[0,1,3,4,5,9,11,13]","7.3905,1.9982,5.2653,3.0751,6.6320,6.7806,0.6270,0.2941,21.5416,3.7860"
63,2026-09-19 09:41:18,Ours,0.01,0.7912337487499999,75.12,76.83,61,58.3816,0:58.38,57.2335,0.0342,1.1124,3373.3905,56:13.39,10,"5,9,6,3,8,1,7,0,2,4",5:17;9:39;6:64;3:99;8:60;1:94;7:129;0:78;2:53;4:99,"5:[1];9:[1,9,13];6:[1,3,4,5,9,13];3:[0,1,3,4,5,9,10,11,13];8:[1,2,4,7,9,13];1:[0,1,3,4,5,9,10,13,15];7:[0,1,3,4,5,7,9,10,11,12,13,15];0:[0,1,3,4,5,9,13];2:[1,4,7,9,13];4:[0,1,3,4,5,7,9,13,15]","c5:bw=17,experts=[1]; c9:bw=39,experts=[1,9,13]; c6:bw=64,experts=[1,3,4,5,9,13]; c3:bw=99,experts=[0,1,3,4,5,9,10,11,13]; c8:bw=60,experts=[1,2,4,7,9,13]; c1:bw=94,experts=[0,1,3,4,5,9,10,13,15]; c7:bw=129,experts=[0,1,3,4,5,7,9,10,11,12,13,15]; c0:bw=78,experts=[0,1,3,4,5,9,13]; c2:bw=53,experts=[1,4,7,9,13]; c4:bw=99,experts=[0,1,3,4,5,7,9,13,15]","6.5274,5.3341,2.0206,0.6185,7.4071,21.3202,3.7275,6.9092,0.2912,3.0777"
64,2026-09-19 09:42:17,Ours,0.01,0.791225059503998,76.01,76.83,61,58.7733,0:58.77,57.5774,0.0353,1.1589,3432.1952,57:12.20,10,"6,4,5,3,7,0,8,9,2,1",6:94;4:71;5:45;3:71;7:64;0:60;8:101;9:112;2:106;1:54,"6:[1,3,4,5,6,8,9,13,14];4:[1,3,6,9,10,13,14];5:[1,8,9,14];3:[1,5,6,8,9,13,14];7:[1,5,6,9,13,14];0:[1,4,6,8,9,13];8:[0,1,4,6,7,8,9,10,13,14];9:[1,3,4,5,6,8,9,10,13,14,15];2:[1,4,6,7,8,9,10,11,13,14];1:[1,6,9,13,14]","c6:bw=94,experts=[1,3,4,5,6,8,9,13,14]; c4:bw=71,experts=[1,3,6,9,10,13,14]; c5:bw=45,experts=[1,8,9,14]; c3:bw=71,experts=[1,5,6,8,9,13,14]; c7:bw=64,experts=[1,5,6,9,13,14]; c0:bw=60,experts=[1,4,6,8,9,13]; c8:bw=101,experts=[0,1,4,6,7,8,9,10,13,14]; c9:bw=112,experts=[1,3,4,5,6,8,9,10,13,14,15]; c2:bw=106,experts=[1,4,6,7,8,9,10,11,13,14]; c1:bw=54,experts=[1,6,9,13,14]","2.0378,3.0966,6.4748,0.6071,3.7790,6.7908,7.5541,5.5145,0.3046,21.4180"
65,2026-09-19 09:43:16,Ours,0.01,0.7849775022133928,75.49,76.83,61,59.1223,0:59.12,57.9486,0.0371,1.1349,3491.3521,58:11.35,10,"7,5,4,6,8,3,0,2,1,9",7:17;5:54;4:108;6:94;8:124;3:80;0:78;2:53;1:109;9:88,"7:[1];5:[1,3,7,9,13];4:[0,1,3,4,5,7,9,12,13,15];6:[0,1,3,4,5,7,9,10,13];8:[0,1,3,4,5,7,9,10,11,12,13,15];3:[1,2,4,5,9,10,12,13];0:[1,3,4,5,9,13,14];2:[1,4,7,9,13];1:[0,1,3,4,5,7,9,10,13,15];9:[1,3,4,5,9,10,13,15]","c7:bw=17,experts=[1]; c5:bw=54,experts=[1,3,7,9,13]; c4:bw=108,experts=[0,1,3,4,5,7,9,12,13,15]; c6:bw=94,experts=[0,1,3,4,5,7,9,10,13]; c8:bw=124,experts=[0,1,3,4,5,7,9,10,11,12,13,15]; c3:bw=80,experts=[1,2,4,5,9,10,12,13]; c0:bw=78,experts=[1,3,4,5,9,13,14]; c2:bw=53,experts=[1,4,7,9,13]; c1:bw=109,experts=[0,1,3,4,5,7,9,10,13,15]; c9:bw=88,experts=[1,3,4,5,9,10,13,15]","3.8204,6.7257,3.1770,2.0601,7.6905,0.6351,6.8578,0.2953,21.3235,5.3632"
66,2026-09-19 09:44:14,Ours,0.01,0.7856875372140185,76.47,76.83,61,58.5329,0:58.53,57.3432,0.0351,1.1532,3549.917,59:09.92,10,"2,5,1,8,9,6,4,0,3,7",2:77;5:32;1:102;8:46;9:59;6:56;4:78;0:72;3:126;7:95,"2:[1,4,5,7,9,10,13];5:[1,9,13];1:[0,1,3,4,5,7,9,10,11,13];8:[1,4,9,13];9:[1,2,9,12,13];6:[1,2,9,12,13];4:[0,1,3,4,5,9,13];0:[0,1,3,4,5,9,13];3:[0,1,2,3,4,5,7,9,10,11,12,13];7:[0,1,3,4,5,9,11,12,13]","c2:bw=77,experts=[1,4,5,7,9,10,13]; c5:bw=32,experts=[1,9,13]; c1:bw=102,experts=[0,1,3,4,5,7,9,10,11,13]; c8:bw=46,experts=[1,4,9,13]; c9:bw=59,experts=[1,2,9,12,13]; c6:bw=56,experts=[1,2,9,12,13]; c4:bw=78,experts=[0,1,3,4,5,9,13]; c0:bw=72,experts=[0,1,3,4,5,9,13]; c3:bw=126,experts=[0,1,2,3,4,5,7,9,10,11,12,13]; c7:bw=95,experts=[0,1,3,4,5,9,11,12,13]","0.3033,6.5938,21.0599,7.3996,5.3093,2.0125,3.1089,7.0051,0.6404,3.9105"
67,2026-09-19 09:45:13,Ours,0.01,0.7894669851562152,76.56,76.83,61,58.5085,0:58.51,57.3478,0.033,1.1261,3608.4589,1:00:08.46,10,"4,5,1,3,6,0,2,9,7,8",4:97;5:91;1:69;3:48;6:100;0:61;2:81;9:113;7:111;8:17,"4:[0,1,3,4,5,7,9,13,15];5:[0,1,3,4,5,7,9,10,13];1:[1,3,4,5,9,13];3:[1,5,9,13];6:[0,1,3,4,5,7,9,10,13,15];0:[1,3,4,5,9,13];2:[0,1,4,7,9,10,11,13];9:[0,1,3,4,5,7,9,10,11,13,15];7:[0,1,3,4,5,7,9,11,12,13,15];8:[1]","c4:bw=97,experts=[0,1,3,4,5,7,9,13,15]; c5:bw=91,experts=[0,1,3,4,5,7,9,10,13]; c1:bw=69,experts=[1,3,4,5,9,13]; c3:bw=48,experts=[1,5,9,13]; c6:bw=100,experts=[0,1,3,4,5,7,9,10,13,15]; c0:bw=61,experts=[1,3,4,5,9,13]; c2:bw=81,experts=[0,1,4,7,9,10,11,13]; c9:bw=113,experts=[0,1,3,4,5,7,9,10,11,13,15]; c7:bw=111,experts=[0,1,3,4,5,7,9,11,12,13,15]; c8:bw=17,experts=[1]","3.3051,6.7290,21.0241,0.6278,1.9940,6.8529,0.3057,5.3280,3.7563,7.4248"
68,2026-09-19 09:46:12,Ours,0.01,0.7877326244158234,76.46,76.83,61,58.6214,0:58.62,57.4598,0.0375,1.1226,3667.1126,1:01:07.11,10,"1,8,2,0,3,4,5,9,7,6",1:79;8:59;2:110;0:57;3:49;4:93;5:84;9:29;7:53;6:60,"1:[1,3,4,5,9,10,13];8:[1,4,7,9,13];2:[0,1,3,4,5,7,9,10,11,12,13];0:[1,3,4,9,13];3:[1,5,9,13];4:[0,1,2,3,4,5,8,9,13];5:[0,1,3,4,5,7,9,13];9:[1,13];7:[1,3,5,9,13];6:[1,3,4,5,9,13]","c1:bw=79,experts=[1,3,4,5,9,10,13]; c8:bw=59,experts=[1,4,7,9,13]; c2:bw=110,experts=[0,1,3,4,5,7,9,10,11,12,13]; c0:bw=57,experts=[1,3,4,9,13]; c3:bw=49,experts=[1,5,9,13]; c4:bw=93,experts=[0,1,2,3,4,5,8,9,13]; c5:bw=84,experts=[0,1,3,4,5,7,9,13]; c9:bw=29,experts=[1,13]; c7:bw=53,experts=[1,3,5,9,13]; c6:bw=60,experts=[1,3,4,5,9,13]","21.2779,7.5486,0.2994,6.8488,0.6254,3.0814,6.6341,5.3374,3.8107,1.9963"
