Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
1,2026-09-23 14:06:05,Ours,0.00208,3.7996982481354955,2.29,2.29,1,66.2391,1:06.24,61.7322,3.2132,1.2922,66.2391,1:06.24,10,"8,1,5,0,7,2,9,4,3,6",8:104;1:55;5:84;0:10;7:38;2:55;9:86;4:75;3:96;6:77,"8:[0,1,2,4,5,6,10,11,13,15];1:[1,2,4,6,13];5:[0,1,2,4,5,6,13,15];0:[13];7:[2,4,13];2:[1,2,4,6,13];9:[0,1,2,4,5,6,11,13];4:[0,1,2,4,5,6,13];3:[0,1,2,4,5,6,11,13,15];6:[0,1,2,4,5,6,13]","c8:bw=104,experts=[0,1,2,4,5,6,10,11,13,15]; c1:bw=55,experts=[1,2,4,6,13]; c5:bw=84,experts=[0,1,2,4,5,6,13,15]; c0:bw=10,experts=[13]; c7:bw=38,experts=[2,4,13]; c2:bw=55,experts=[1,2,4,6,13]; c9:bw=86,experts=[0,1,2,4,5,6,11,13]; c4:bw=75,experts=[0,1,2,4,5,6,13]; c3:bw=96,experts=[0,1,2,4,5,6,11,13,15]; c6:bw=77,experts=[0,1,2,4,5,6,13]","6.6214,5.4460,7.0746,5.4677,5.7189,4.5860,4.3263,7.7123,6.4206,8.3586"
2,2026-09-23 14:07:08,Ours,0.00406,3.304628955288466,4.68,4.68,2,62.9652,1:02.97,58.1562,3.5299,1.2775,129.3461,2:09.35,10,"0,1,8,5,3,4,7,9,6,2",0:67;1:78;8:91;5:130;3:127;4:56;7:104;9:88;6:32;2:41,"0:[0,4,6,10,12,13];1:[0,4,6,10,11,12,13];8:[0,1,4,5,6,10,11,12,13];5:[0,1,2,4,5,6,8,9,10,11,12,13,15];3:[0,1,2,4,5,6,8,9,10,11,12,13];4:[0,4,6,10,13];7:[0,1,4,5,6,9,10,11,12,13];9:[0,1,4,6,10,11,12,13];6:[4,6,13];2:[4,6,10,13]","c0:bw=67,experts=[0,4,6,10,12,13]; c1:bw=78,experts=[0,4,6,10,11,12,13]; c8:bw=91,experts=[0,1,4,5,6,10,11,12,13]; c5:bw=130,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15]; c3:bw=127,experts=[0,1,2,4,5,6,8,9,10,11,12,13]; c4:bw=56,experts=[0,4,6,10,13]; c7:bw=104,experts=[0,1,4,5,6,9,10,11,12,13]; c9:bw=88,experts=[0,1,4,6,10,11,12,13]; c6:bw=32,experts=[4,6,13]; c2:bw=41,experts=[4,6,10,13]","5.3750,4.9618,6.0904,7.0238,5.8522,7.6021,5.2334,4.1045,7.5184,4.3946"
3,2026-09-23 14:08:11,Ours,0.006040000000000001,3.194033530103458,6.16,6.16,3,63.0808,1:03.08,58.6637,3.1413,1.2744,192.4419,3:12.44,10,"9,2,0,6,8,5,3,7,1,4",9:90;2:78;0:94;6:75;8:56;5:25;3:48;7:62;1:25;4:98,"9:[0,1,4,6,9,10,11,12,13];2:[1,4,6,9,10,11,12];0:[0,1,4,6,9,10,11,12,13];6:[1,4,6,10,11,12,13];8:[1,4,6,10,12];5:[4,6];3:[4,6,10,11];7:[4,6,10,11,12,13];1:[4,6];4:[0,1,4,6,9,10,11,12,13]","c9:bw=90,experts=[0,1,4,6,9,10,11,12,13]; c2:bw=78,experts=[1,4,6,9,10,11,12]; c0:bw=94,experts=[0,1,4,6,9,10,11,12,13]; c6:bw=75,experts=[1,4,6,10,11,12,13]; c8:bw=56,experts=[1,4,6,10,12]; c5:bw=25,experts=[4,6]; c3:bw=48,experts=[4,6,10,11]; c7:bw=62,experts=[4,6,10,11,12,13]; c1:bw=25,experts=[4,6]; c4:bw=98,experts=[0,1,4,6,9,10,11,12,13]","4.2028,4.4036,5.4497,7.5819,6.0846,7.0262,5.9275,5.3747,5.0323,7.5804"
4,2026-09-23 14:09:15,Ours,0.00802,3.0990037692718126,9.17,9.17,4,63.7423,1:03.74,58.827,3.6366,1.2772,256.197,4:16.20,10,"1,7,6,2,8,0,3,4,5,9",1:75;7:84;6:100;2:113;8:59;0:111;3:64;4:105;5:138;9:41,"1:[1,4,6,9,10,11,13];7:[0,1,4,6,9,10,11,12];6:[0,1,4,5,6,9,10,11,12,13];2:[0,1,4,5,6,8,9,10,11,12,13];8:[4,6,10,11,13];0:[0,1,4,5,6,9,10,11,12,13,14];3:[1,4,6,9,10,11];4:[0,1,4,5,6,9,10,11,12,13];5:[0,1,4,5,6,8,9,10,11,12,13,14,15];9:[1,4,6,10]","c1:bw=75,experts=[1,4,6,9,10,11,13]; c7:bw=84,experts=[0,1,4,6,9,10,11,12]; c6:bw=100,experts=[0,1,4,5,6,9,10,11,12,13]; c2:bw=113,experts=[0,1,4,5,6,8,9,10,11,12,13]; c8:bw=59,experts=[4,6,10,11,13]; c0:bw=111,experts=[0,1,4,5,6,9,10,11,12,13,14]; c3:bw=64,experts=[1,4,6,9,10,11]; c4:bw=105,experts=[0,1,4,5,6,9,10,11,12,13]; c5:bw=138,experts=[0,1,4,5,6,8,9,10,11,12,13,14,15]; c9:bw=41,experts=[1,4,6,10]","5.0348,5.3612,7.5984,4.4480,6.0958,5.5199,5.9333,7.6092,7.0400,4.1865"
5,2026-09-23 14:10:19,Ours,0.01,3.0073442550840572,12.55,12.55,5,63.6336,1:03.63,58.951,3.3949,1.2862,319.8435,5:19.84,10,"1,5,4,8,0,7,6,3,2,9",1:37;5:75;4:91;8:69;0:94;7:46;6:100;3:119;2:13;9:118,"1:[4,6,10];5:[0,1,4,6,10,11,13];4:[0,1,4,5,6,9,10,12,13];8:[1,4,6,10,12,13];0:[0,1,4,6,9,10,11,12,13];7:[4,6,10,13];6:[0,1,4,5,6,9,10,11,12,13];3:[0,1,4,5,6,9,10,11,12,13,14];2:[4];9:[0,1,4,5,6,9,10,11,12,13,14]","c1:bw=37,experts=[4,6,10]; c5:bw=75,experts=[0,1,4,6,10,11,13]; c4:bw=91,experts=[0,1,4,5,6,9,10,12,13]; c8:bw=69,experts=[1,4,6,10,12,13]; c0:bw=94,experts=[0,1,4,6,9,10,11,12,13]; c7:bw=46,experts=[4,6,10,13]; c6:bw=100,experts=[0,1,4,5,6,9,10,11,12,13]; c3:bw=119,experts=[0,1,4,5,6,9,10,11,12,13,14]; c2:bw=13,experts=[4]; c9:bw=118,experts=[0,1,4,5,6,9,10,11,12,13,14]","5.0627,7.0674,7.6684,6.0844,5.4706,5.3615,7.6272,5.9831,4.4495,4.1761"
6,2026-09-23 14:11:23,Ours,0.01,2.875657742896384,15.72,15.72,6,64.2755,1:04.28,59.6336,3.3358,1.3046,384.1311,6:24.13,10,"8,2,5,7,3,1,9,0,4,6",8:126;2:79;5:51;7:110;3:68;1:61;9:91;0:59;4:33;6:38,"8:[0,1,2,4,5,6,9,10,11,12,13,14];2:[0,1,4,6,10,12,13];5:[0,4,6,10,13];7:[0,1,2,4,5,6,10,11,12,13,14];3:[0,4,6,10,12,13];1:[0,1,4,6,10,13];9:[0,1,2,4,6,10,12,13,14];0:[0,4,6,10,13];4:[4,6,13];6:[4,6,10]","c8:bw=126,experts=[0,1,2,4,5,6,9,10,11,12,13,14]; c2:bw=79,experts=[0,1,4,6,10,12,13]; c5:bw=51,experts=[0,4,6,10,13]; c7:bw=110,experts=[0,1,2,4,5,6,10,11,12,13,14]; c3:bw=68,experts=[0,4,6,10,12,13]; c1:bw=61,experts=[0,1,4,6,10,13]; c9:bw=91,experts=[0,1,2,4,6,10,12,13,14]; c0:bw=59,experts=[0,4,6,10,13]; c4:bw=33,experts=[4,6,13]; c6:bw=38,experts=[4,6,10]","6.1395,4.5256,7.1101,5.4279,6.0907,5.1708,4.2327,5.5302,7.7222,7.6839"
7,2026-09-23 14:12:27,Ours,0.01,2.7685246904738237,17.47,17.47,7,64.4073,1:04.41,60.0588,3.0476,1.2937,448.5516,7:28.55,10,"0,5,2,6,3,7,4,1,8,9",0:68;5:92;2:75;6:25;3:50;7:58;4:26;1:18;8:108;9:10,"0:[0,4,6,10,13,14];5:[0,1,4,5,6,10,12,13,14];2:[0,1,4,6,10,12,13];6:[4,6];3:[0,4,6,13,14];7:[0,4,6,13,14];4:[4,6];1:[4];8:[0,1,2,4,6,8,10,12,13,14];9:[4]","c0:bw=68,experts=[0,4,6,10,13,14]; c5:bw=92,experts=[0,1,4,5,6,10,12,13,14]; c2:bw=75,experts=[0,1,4,6,10,12,13]; c6:bw=25,experts=[4,6]; c3:bw=50,experts=[0,4,6,13,14]; c7:bw=58,experts=[0,4,6,13,14]; c4:bw=26,experts=[4,6]; c1:bw=18,experts=[4]; c8:bw=108,experts=[0,1,2,4,6,8,10,12,13,14]; c9:bw=10,experts=[4]","5.5672,7.2419,4.5214,7.7622,6.1224,5.4290,7.8348,5.1398,6.2382,4.2019"
8,2026-09-23 14:13:33,Ours,0.01,2.6621998218503267,20.99,20.99,8,65.2636,1:05.26,60.6039,3.3455,1.3126,513.8281,8:33.83,10,"4,8,1,3,0,5,2,9,7,6",4:10;8:70;1:110;3:70;0:61;5:53;2:102;9:111;7:28;6:78,"4:[4];8:[0,4,6,10,12,13,14];1:[0,1,2,4,5,6,8,10,12,13,14];3:[0,4,6,10,12,13,14];0:[0,4,6,10,13,14];5:[0,4,6,10,13];2:[0,1,2,4,6,8,10,12,13,14];9:[0,1,2,4,5,6,10,11,12,13,14];7:[4,6];6:[0,4,6,10,12,13,14]","c4:bw=10,experts=[4]; c8:bw=70,experts=[0,4,6,10,12,13,14]; c1:bw=110,experts=[0,1,2,4,5,6,8,10,12,13,14]; c3:bw=70,experts=[0,4,6,10,12,13,14]; c0:bw=61,experts=[0,4,6,10,13,14]; c5:bw=53,experts=[0,4,6,10,13]; c2:bw=102,experts=[0,1,2,4,6,8,10,12,13,14]; c9:bw=111,experts=[0,1,2,4,5,6,10,11,12,13,14]; c7:bw=28,experts=[4,6]; c6:bw=78,experts=[0,4,6,10,12,13,14]","7.8953,6.2516,5.1758,6.1803,5.6310,7.2368,4.5791,4.2735,5.4824,7.8980"
9,2026-09-23 14:14:38,Ours,0.01,2.5755093648733913,22.66,22.66,9,65.2342,1:05.23,60.7099,3.2131,1.3097,579.0762,9:39.08,10,"2,0,4,9,8,6,7,5,1,3",2:40;0:99;4:112;9:49;8:34;6:59;7:87;5:99;1:27;3:43,"2:[0,4,6,13];0:[0,1,2,4,6,8,10,13,14];4:[0,1,2,4,5,6,8,10,12,13,14];9:[0,4,6,13];8:[4,6,13];6:[0,4,6,13,14];7:[0,1,4,6,8,10,13,14];5:[0,1,4,5,6,10,12,13,14];1:[4,6];3:[0,4,6,13]","c2:bw=40,experts=[0,4,6,13]; c0:bw=99,experts=[0,1,2,4,6,8,10,13,14]; c4:bw=112,experts=[0,1,2,4,5,6,8,10,12,13,14]; c9:bw=49,experts=[0,4,6,13]; c8:bw=34,experts=[4,6,13]; c6:bw=59,experts=[0,4,6,13,14]; c7:bw=87,experts=[0,1,4,6,8,10,13,14]; c5:bw=99,experts=[0,1,4,5,6,10,12,13,14]; c1:bw=27,experts=[4,6]; c3:bw=43,experts=[0,4,6,13]","4.5970,5.6057,7.9549,4.2475,6.2876,7.8393,5.5240,7.2520,5.2111,6.1908"
10,2026-09-23 14:15:44,Ours,0.01,2.497356757050515,25.58,25.58,10,66.0518,1:06.05,61.2171,3.5123,1.3208,645.1422,10:45.14,10,"4,2,7,0,6,3,5,8,9,1",4:69;2:64;7:71;0:111;6:123;3:87;5:109;8:67;9:66;1:77,"4:[0,4,6,10,13,14];2:[0,4,6,10,13,14];7:[0,4,6,10,12,13,14];0:[0,1,2,4,5,6,8,10,12,13,14];6:[0,1,2,4,5,6,8,9,10,12,13,14];3:[0,1,4,6,10,12,13,14];5:[0,1,2,4,6,8,10,12,13,14];8:[0,4,6,10,13,14];9:[0,4,6,10,13,14];1:[0,4,6,10,12,13,14]","c4:bw=69,experts=[0,4,6,10,13,14]; c2:bw=64,experts=[0,4,6,10,13,14]; c7:bw=71,experts=[0,4,6,10,12,13,14]; c0:bw=111,experts=[0,1,2,4,5,6,8,10,12,13,14]; c6:bw=123,experts=[0,1,2,4,5,6,8,9,10,12,13,14]; c3:bw=87,experts=[0,1,4,6,10,12,13,14]; c5:bw=109,experts=[0,1,2,4,6,8,10,12,13,14]; c8:bw=67,experts=[0,4,6,10,13,14]; c9:bw=66,experts=[0,4,6,10,13,14]; c1:bw=77,experts=[0,4,6,10,12,13,14]","8.0227,4.6443,5.5220,5.6578,7.9455,6.2663,7.2765,6.3770,4.2633,5.2416"
11,2026-09-23 14:16:50,Ours,0.01,2.4159830929243755,26.41,26.41,11,65.9328,1:05.93,61.3339,3.2654,1.3319,711.0921,11:51.09,10,"5,2,7,3,0,8,9,6,1,4",5:52;2:52;7:83;3:95;0:53;8:74;9:62;6:105;1:76;4:30,"5:[0,4,6,13,14];2:[0,4,6,13,14];7:[0,1,4,6,10,12,13,14];3:[0,1,2,4,6,10,12,13,14];0:[0,4,6,10,13];8:[0,1,4,6,10,13,14];9:[0,1,4,6,13,14];6:[0,1,2,4,6,8,10,12,13,14];1:[0,1,4,6,10,13,14];4:[4,6,13]","c5:bw=52,experts=[0,4,6,13,14]; c2:bw=52,experts=[0,4,6,13,14]; c7:bw=83,experts=[0,1,4,6,10,12,13,14]; c3:bw=95,experts=[0,1,2,4,6,10,12,13,14]; c0:bw=53,experts=[0,4,6,10,13]; c8:bw=74,experts=[0,1,4,6,10,13,14]; c9:bw=62,experts=[0,1,4,6,13,14]; c6:bw=105,experts=[0,1,2,4,6,8,10,12,13,14]; c1:bw=76,experts=[0,1,4,6,10,13,14]; c4:bw=30,experts=[4,6,13]","7.4030,4.6305,5.5948,6.2022,5.6241,6.4072,4.3233,7.8943,5.2514,8.0030"
12,2026-09-23 14:17:56,Ours,0.01,2.358014743902809,30.76,30.76,12,66.1937,1:06.19,61.468,3.4009,1.3233,777.3016,12:57.30,10,"1,5,2,4,3,7,9,6,8,0",1:80;5:106;2:108;4:53;3:66;7:56;9:79;6:54;8:104;0:93,"1:[0,1,4,6,10,12,13,14];5:[0,1,2,4,5,6,10,12,13,14];2:[0,1,2,4,5,6,10,12,13,14];4:[0,1,4,6,13];3:[0,1,4,6,10,13];7:[0,4,6,13,14];9:[0,1,4,6,10,13,14];6:[1,4,6,10,13];8:[0,1,2,4,5,6,10,12,13,14];0:[0,1,2,4,6,10,12,13,14]","c1:bw=80,experts=[0,1,4,6,10,12,13,14]; c5:bw=106,experts=[0,1,2,4,5,6,10,12,13,14]; c2:bw=108,experts=[0,1,2,4,5,6,10,12,13,14]; c4:bw=53,experts=[0,1,4,6,13]; c3:bw=66,experts=[0,1,4,6,10,13]; c7:bw=56,experts=[0,4,6,13,14]; c9:bw=79,experts=[0,1,4,6,10,13,14]; c6:bw=54,experts=[1,4,6,10,13]; c8:bw=104,experts=[0,1,2,4,5,6,10,12,13,14]; c0:bw=93,experts=[0,1,2,4,6,10,12,13,14]","5.3161,7.3547,4.6544,8.0443,6.2155,5.5677,4.3027,7.9158,6.4437,5.6530"
13,2026-09-23 14:19:02,Ours,0.01,2.297616479622133,32.51,32.51,13,66.1509,1:06.15,61.7472,3.0718,1.3305,843.469,14:03.47,10,"3,1,4,5,8,6,9,7,0,2",3:57;1:90;4:10;5:55;8:29;6:69;9:28;7:110;0:48;2:31,"3:[0,4,6,10,13];1:[0,1,2,4,6,10,12,13,14];4:[4];5:[0,4,6,10,13];8:[4,6];6:[0,1,4,6,10,13];9:[4,6];7:[0,1,2,4,5,6,8,10,12,13,14];0:[0,4,6,13];2:[4,6,13]","c3:bw=57,experts=[0,4,6,10,13]; c1:bw=90,experts=[0,1,2,4,6,10,12,13,14]; c4:bw=10,experts=[4]; c5:bw=55,experts=[0,4,6,10,13]; c8:bw=29,experts=[4,6]; c6:bw=69,experts=[0,1,4,6,10,13]; c9:bw=28,experts=[4,6]; c7:bw=110,experts=[0,1,2,4,5,6,8,10,12,13,14]; c0:bw=48,experts=[0,4,6,13]; c2:bw=31,experts=[4,6,13]","6.2565,5.3498,8.0714,7.4300,6.4334,7.9565,4.3462,5.6225,5.6434,4.6374"
14,2026-09-23 14:20:09,Ours,0.01,2.2556455208278274,33.62,33.62,14,66.4594,1:06.46,61.759,3.3787,1.3203,909.9427,15:09.94,10,"2,4,5,1,7,0,9,3,8,6",2:85;4:11;5:121;1:73;7:47;0:48;9:60;3:86;8:39;6:127,"2:[0,1,4,5,6,10,13,14];4:[4];5:[0,1,2,4,5,6,8,10,11,12,13,14];1:[0,1,4,6,10,13,14];7:[0,4,6,13];0:[0,4,6,13];9:[0,4,6,10,13,14];3:[0,1,4,6,10,12,13,14];8:[0,4,6];6:[0,1,2,4,5,6,8,9,10,12,13,14]","c2:bw=85,experts=[0,1,4,5,6,10,13,14]; c4:bw=11,experts=[4]; c5:bw=121,experts=[0,1,2,4,5,6,8,10,11,12,13,14]; c1:bw=73,experts=[0,1,4,6,10,13,14]; c7:bw=47,experts=[0,4,6,13]; c0:bw=48,experts=[0,4,6,13]; c9:bw=60,experts=[0,4,6,10,13,14]; c3:bw=86,experts=[0,1,4,6,10,12,13,14]; c8:bw=39,experts=[0,4,6]; c6:bw=127,experts=[0,1,2,4,5,6,8,9,10,12,13,14]","4.6894,8.0376,7.4437,5.2990,5.6206,5.6881,4.3400,6.2371,6.4369,7.9665"
15,2026-09-23 14:21:15,Ours,0.01,2.2075932042469657,35.53,35.53,15,66.5092,1:06.51,62.0091,3.163,1.3358,976.471,16:16.47,10,"7,0,1,8,3,2,4,5,9,6",7:111;0:39;1:27;8:98;3:20;2:99;4:88;5:34;9:37;6:62,"7:[0,1,2,4,5,6,8,10,12,13,14];0:[4,6,13];1:[4,6];8:[0,1,2,4,6,10,12,13,14];3:[4,6];2:[0,1,2,4,6,10,12,13,14];4:[0,1,4,6,10,12,13,14];5:[4,6,13];9:[4,6,13];6:[0,1,4,6,10,13]","c7:bw=111,experts=[0,1,2,4,5,6,8,10,12,13,14]; c0:bw=39,experts=[4,6,13]; c1:bw=27,experts=[4,6]; c8:bw=98,experts=[0,1,2,4,6,10,12,13,14]; c3:bw=20,experts=[4,6]; c2:bw=99,experts=[0,1,2,4,6,10,12,13,14]; c4:bw=88,experts=[0,1,4,6,10,12,13,14]; c5:bw=34,experts=[4,6,13]; c9:bw=37,experts=[4,6,13]; c6:bw=62,experts=[0,1,4,6,10,13]","5.6913,5.7008,5.3304,6.4652,6.1805,4.6707,8.1217,7.4528,4.3669,8.0287"
16,2026-09-23 14:22:22,Ours,0.01,2.2002444731470954,37.22,37.22,16,66.935,1:06.94,62.2799,3.3287,1.3249,1043.4214,17:23.42,10,"6,1,3,8,7,5,4,9,0,2",6:76;1:54;3:82;8:93;7:42;5:75;4:67;9:45;0:107;2:97,"6:[0,3,4,6,7,13,15];1:[3,4,6,7,15];3:[0,1,3,4,6,7,10,13];8:[0,1,3,4,6,7,10,13,14];7:[3,4,7,15];5:[0,3,4,6,7,10,13];4:[3,4,6,7,13,15];9:[3,7,8,15];0:[0,1,3,4,6,7,10,13,14,15];2:[0,1,3,4,6,7,10,13,15]","c6:bw=76,experts=[0,3,4,6,7,13,15]; c1:bw=54,experts=[3,4,6,7,15]; c3:bw=82,experts=[0,1,3,4,6,7,10,13]; c8:bw=93,experts=[0,1,3,4,6,7,10,13,14]; c7:bw=42,experts=[3,4,7,15]; c5:bw=75,experts=[0,3,4,6,7,10,13]; c4:bw=67,experts=[3,4,6,7,13,15]; c9:bw=45,experts=[3,7,8,15]; c0:bw=107,experts=[0,1,3,4,6,7,10,13,14,15]; c2:bw=97,experts=[0,1,3,4,6,7,10,13,15]","8.0252,5.3104,6.2803,6.5304,5.6053,7.5014,8.1246,4.3562,5.7947,4.7513"
17,2026-09-23 14:23:29,Ours,0.01,2.165326026976618,38.46,38.46,17,66.8257,1:06.83,62.3926,3.0949,1.3367,1110.2632,18:30.26,10,"4,7,8,3,5,1,0,2,9,6",4:109;7:47;8:15;3:99;5:10;1:55;0:20;2:36;9:70;6:73,"4:[0,1,2,4,5,6,10,12,13,14];7:[0,4,6,13];8:[15];3:[0,1,2,4,6,10,13,14,15];5:[4];1:[0,1,4,6,10];0:[4,6];2:[4,6,13];9:[0,1,4,6,10,13,14];6:[0,1,2,4,6,10,13]","c4:bw=109,experts=[0,1,2,4,5,6,10,12,13,14]; c7:bw=47,experts=[0,4,6,13]; c8:bw=15,experts=[15]; c3:bw=99,experts=[0,1,2,4,6,10,13,14,15]; c5:bw=10,experts=[4]; c1:bw=55,experts=[0,1,4,6,10]; c0:bw=20,experts=[4,6]; c2:bw=36,experts=[4,6,13]; c9:bw=70,experts=[0,1,4,6,10,13,14]; c6:bw=73,experts=[0,1,2,4,6,10,13]","8.1772,5.6705,6.4912,6.3139,7.4183,5.3441,5.7163,4.6801,4.4169,8.1641"
18,2026-09-23 14:24:36,Ours,0.01,2.0925944870012003,40.75,40.75,18,67.0251,1:07.03,62.4545,3.2215,1.3449,1177.3042,19:37.30,10,"1,8,5,2,9,7,4,3,0,6",1:12;8:10;5:66;2:71;9:35;7:103;4:105;3:70;0:92;6:59,"1:[4];8:[4];5:[0,1,4,6,10,13];2:[0,1,4,6,10,13,14];9:[4,6,13];7:[0,1,4,5,6,10,11,12,13,14];4:[0,1,2,4,5,6,10,12,13,14];3:[0,1,4,6,8,10,13];0:[0,1,2,4,6,10,12,13,14];6:[0,4,6,10,13]","c1:bw=12,experts=[4]; c8:bw=10,experts=[4]; c5:bw=66,experts=[0,1,4,6,10,13]; c2:bw=71,experts=[0,1,4,6,10,13,14]; c9:bw=35,experts=[4,6,13]; c7:bw=103,experts=[0,1,4,5,6,10,11,12,13,14]; c4:bw=105,experts=[0,1,2,4,5,6,10,12,13,14]; c3:bw=70,experts=[0,1,4,6,8,10,13]; c0:bw=92,experts=[0,1,2,4,6,10,12,13,14]; c6:bw=59,experts=[0,4,6,10,13]","5.3486,6.4367,7.4901,4.7164,4.3935,5.7083,8.2314,6.2569,5.7725,8.1002"
19,2026-09-23 14:25:44,Ours,0.01,2.0623341444642493,42.5,42.5,19,67.4373,1:07.44,62.7238,3.4075,1.3044,1244.7575,20:44.76,10,"8,0,4,1,9,5,7,2,6,3",8:105;0:79;4:97;1:87;9:72;5:55;7:42;2:27;6:124;3:75,"8:[0,1,2,4,5,6,10,12,13,14];0:[0,1,2,4,6,10,13];4:[0,1,2,4,6,10,12,13,14];1:[0,1,2,4,6,10,13,14];9:[0,1,4,6,10,13,14];5:[0,1,4,6,13];7:[0,4,6,13];2:[4,6];6:[0,1,2,4,5,6,8,9,10,12,13,14];3:[0,1,4,5,6,10,13]","c8:bw=105,experts=[0,1,2,4,5,6,10,12,13,14]; c0:bw=79,experts=[0,1,2,4,6,10,13]; c4:bw=97,experts=[0,1,2,4,6,10,12,13,14]; c1:bw=87,experts=[0,1,2,4,6,10,13,14]; c9:bw=72,experts=[0,1,4,6,10,13,14]; c5:bw=55,experts=[0,1,4,6,13]; c7:bw=42,experts=[0,4,6,13]; c2:bw=27,experts=[4,6]; c6:bw=124,experts=[0,1,2,4,5,6,8,9,10,12,13,14]; c3:bw=75,experts=[0,1,4,5,6,10,13]","6.6083,5.8010,8.2274,5.3750,4.4078,7.5561,5.6600,4.7002,8.1103,6.2776"
20,2026-09-23 14:26:51,Ours,0.01,2.0581322685442047,42.89,42.89,20,67.7599,1:07.76,63.0333,3.3886,1.3365,1312.5348,21:52.53,10,"0,2,1,9,7,6,3,5,4,8",0:52;2:78;1:76;9:31;7:81;6:128;3:34;5:10;4:112;8:95,"0:[0,4,6,10,13];2:[0,1,4,6,9,11,13];1:[0,1,4,6,9,11,13];9:[4,6,13];7:[0,1,2,4,6,9,10,13];6:[0,1,2,4,5,6,8,10,12,13,14,15];3:[4,6,13];5:[9];4:[0,1,2,4,5,6,10,11,12,13,14];8:[0,1,2,4,6,10,12,13,14]","c0:bw=52,experts=[0,4,6,10,13]; c2:bw=78,experts=[0,1,4,6,9,11,13]; c1:bw=76,experts=[0,1,4,6,9,11,13]; c9:bw=31,experts=[4,6,13]; c7:bw=81,experts=[0,1,2,4,6,9,10,13]; c6:bw=128,experts=[0,1,2,4,5,6,8,10,12,13,14,15]; c3:bw=34,experts=[4,6,13]; c5:bw=10,experts=[9]; c4:bw=112,experts=[0,1,2,4,5,6,10,11,12,13,14]; c8:bw=95,experts=[0,1,2,4,6,10,12,13,14]","5.7967,4.7660,5.4411,4.4321,5.7073,8.1376,6.3073,7.6300,8.2278,6.5875"
21,2026-09-23 14:27:59,Ours,0.01,2.0248607418581797,44.34,44.34,21,67.7616,1:07.76,63.1979,3.2136,1.3486,1380.3128,23:00.31,10,"1,2,7,4,8,5,0,3,6,9",1:77;2:75;7:24;4:90;8:34;5:61;0:125;3:14;6:29;9:48,"1:[0,1,2,4,6,13,14];2:[0,1,4,5,6,10,13];7:[4,6];4:[0,1,2,4,6,9,10,13,14];8:[4,6,13];5:[1,4,6,10,13,15];0:[0,1,2,4,5,6,8,9,10,11,12,13];3:[9];6:[4,11];9:[4,6,9,13]","c1:bw=77,experts=[0,1,2,4,6,13,14]; c2:bw=75,experts=[0,1,4,5,6,10,13]; c7:bw=24,experts=[4,6]; c4:bw=90,experts=[0,1,2,4,6,9,10,13,14]; c8:bw=34,experts=[4,6,13]; c5:bw=61,experts=[1,4,6,10,13,15]; c0:bw=125,experts=[0,1,2,4,5,6,8,9,10,11,12,13]; c3:bw=14,experts=[9]; c6:bw=29,experts=[4,11]; c9:bw=48,experts=[4,6,9,13]","5.4123,4.8062,5.7250,8.3133,6.5603,7.6113,5.8551,6.4420,8.0277,4.4445"
22,2026-09-23 14:29:08,Ours,0.01,1.984063561462279,44.24,44.34,21,68.433,1:08.43,63.6656,3.4537,1.3122,1448.7624,24:08.76,10,"7,9,1,6,5,2,0,4,3,8",7:31;9:62;1:12;6:116;5:31;2:125;0:126;4:69;3:105;8:62,"7:[4,6,13];9:[0,1,4,6,13,14];1:[4];6:[0,1,2,4,5,6,9,10,12,13,14];5:[4,6,13];2:[0,1,2,4,5,6,9,10,12,13,14,15];0:[0,1,2,4,5,6,8,10,12,13,14,15];4:[0,1,4,6,10,13];3:[0,1,2,4,5,6,10,11,13,14];8:[0,4,6,9,11,13]","c7:bw=31,experts=[4,6,13]; c9:bw=62,experts=[0,1,4,6,13,14]; c1:bw=12,experts=[4]; c6:bw=116,experts=[0,1,2,4,5,6,9,10,12,13,14]; c5:bw=31,experts=[4,6,13]; c2:bw=125,experts=[0,1,2,4,5,6,9,10,12,13,14,15]; c0:bw=126,experts=[0,1,2,4,5,6,8,10,12,13,14,15]; c4:bw=69,experts=[0,1,4,6,10,13]; c3:bw=105,experts=[0,1,2,4,5,6,10,11,13,14]; c8:bw=62,experts=[0,4,6,9,11,13]","5.7650,4.5076,5.3982,8.2439,7.6149,4.9562,5.8539,8.2274,6.5025,6.5959"
