Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
27,2026-09-24 12:05:44,Ours,0.01,1.8775592363249458,48.3,48.3,27,54.3999,0:54.40,53.0798,0.1528,1.1656,1448.9977,24:09.00,10,"7,1,4,0,9,2,8,3,6,5",7:188;1:227;4:45;0:131;9:66;2:73;8:202;3:77;6:231;5:134,"7:[0,4,5,6,9,10,12,13,14,18,20,21,22,23,24,25,26,28];1:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,28];4:[4,6,13,26];0:[0,2,4,5,6,9,10,12,13,18,24,26,28];9:[2,4,6,10,13,26];2:[4,5,6,10,13,18,26];8:[0,1,2,4,5,6,8,9,10,12,13,14,18,21,22,23,24,25,26,28];3:[4,5,6,10,13,18,26];6:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,19,20,21,22,23,24,25,26,28];5:[0,2,4,5,6,10,12,13,18,21,24,26,28]","c7:bw=188,experts=[0,4,5,6,9,10,12,13,14,18,20,21,22,23,24,25,26,28]; c1:bw=227,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,28]; c4:bw=45,experts=[4,6,13,26]; c0:bw=131,experts=[0,2,4,5,6,9,10,12,13,18,24,26,28]; c9:bw=66,experts=[2,4,6,10,13,26]; c2:bw=73,experts=[4,5,6,10,13,18,26]; c8:bw=202,experts=[0,1,2,4,5,6,8,9,10,12,13,14,18,21,22,23,24,25,26,28]; c3:bw=77,experts=[4,5,6,10,13,18,26]; c6:bw=231,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,19,20,21,22,23,24,25,26,28]; c5:bw=134,experts=[0,2,4,5,6,10,12,13,18,21,24,26,28]","4.8168,4.5000,7.0816,4.8995,3.6829,3.8712,5.5531,5.2714,6.9520,6.4513"
28,2026-09-24 12:06:38,Ours,0.01,1.8587546345705377,48.43,48.43,28,54.1325,0:54.13,52.7925,0.1525,1.1858,1503.1477,25:03.15,10,"6,9,0,8,2,5,1,3,4,7",6:108;9:179;0:172;8:108;2:10;5:122;1:91;3:42;4:28;7:10,"6:[4,5,6,10,12,13,18,21,24,26];9:[0,2,4,5,6,9,10,12,13,14,18,21,23,24,25,26,28];0:[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26,28];8:[0,4,5,6,10,13,18,21,24,26];2:[4];5:[0,4,5,6,10,12,13,18,21,24,26,28];1:[0,4,5,6,10,13,18,24,26];3:[4,5,18,26];4:[4,6];7:[4]","c6:bw=108,experts=[4,5,6,10,12,13,18,21,24,26]; c9:bw=179,experts=[0,2,4,5,6,9,10,12,13,14,18,21,23,24,25,26,28]; c0:bw=172,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26,28]; c8:bw=108,experts=[0,4,5,6,10,13,18,21,24,26]; c2:bw=10,experts=[4]; c5:bw=122,experts=[0,4,5,6,10,12,13,18,21,24,26,28]; c1:bw=91,experts=[0,4,5,6,10,13,18,24,26]; c3:bw=42,experts=[4,5,18,26]; c4:bw=28,experts=[4,6]; c7:bw=10,experts=[4]","6.9600,3.7258,4.8863,5.5147,3.8460,6.4374,4.4736,5.2228,6.9988,4.7271"
29,2026-09-24 12:07:32,Ours,0.01,1.8435942072077505,49.73,49.73,29,54.3662,0:54.37,53.0078,0.1586,1.1981,1557.5331,25:57.53,10,"4,0,1,9,6,8,7,3,2,5",4:140;0:161;1:122;9:160;6:157;8:123;7:77;3:116;2:66;5:123,"4:[0,4,5,6,9,10,12,13,18,21,23,24,26,28];0:[0,1,2,4,5,6,9,10,12,13,18,21,23,24,26,28];1:[0,1,2,4,5,6,10,12,13,18,24,26];9:[0,1,2,4,5,6,9,10,12,13,18,21,24,25,26,28];6:[0,2,4,5,6,9,10,12,13,18,21,23,24,26,28];8:[0,1,2,4,5,6,10,12,13,18,24,26];7:[0,2,4,6,13,24,26];3:[0,2,4,5,6,10,12,13,18,24,26];2:[4,5,6,10,18,26];5:[0,2,4,5,6,10,12,13,18,24,26,28]","c4:bw=140,experts=[0,4,5,6,9,10,12,13,18,21,23,24,26,28]; c0:bw=161,experts=[0,1,2,4,5,6,9,10,12,13,18,21,23,24,26,28]; c1:bw=122,experts=[0,1,2,4,5,6,10,12,13,18,24,26]; c9:bw=160,experts=[0,1,2,4,5,6,9,10,12,13,18,21,24,25,26,28]; c6:bw=157,experts=[0,2,4,5,6,9,10,12,13,18,21,23,24,26,28]; c8:bw=123,experts=[0,1,2,4,5,6,10,12,13,18,24,26]; c7:bw=77,experts=[0,2,4,6,13,24,26]; c3:bw=116,experts=[0,2,4,5,6,10,12,13,18,24,26]; c2:bw=66,experts=[4,5,6,10,18,26]; c5:bw=123,experts=[0,2,4,5,6,10,12,13,18,24,26,28]","7.0559,4.9074,4.4799,3.6768,6.9368,5.5315,4.8114,5.2751,3.8762,6.4569"
30,2026-09-24 12:08:27,Ours,0.01,1.8220815652004365,49.99,49.99,30,54.5302,0:54.53,53.1707,0.1597,1.1981,1612.0822,26:52.08,10,"5,1,9,4,0,8,6,7,3,2",5:226;1:129;9:200;4:189;0:64;8:152;6:39;7:44;3:216;2:99,"5:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,23,24,25,26,28];1:[0,1,2,4,5,6,10,12,13,18,24,26];9:[0,1,2,4,5,6,8,9,10,12,13,18,20,21,22,23,24,25,26,28];4:[0,1,2,4,5,6,9,10,12,13,18,20,21,23,24,25,26,28];0:[4,5,6,13,18,26];8:[0,4,5,6,9,10,12,13,18,20,21,23,24,26,28];6:[4,6,26];7:[4,6,13,26];3:[0,1,2,4,5,6,8,9,10,12,13,14,18,20,21,22,23,24,25,26,28];2:[4,5,6,10,13,18,24,26,28]","c5:bw=226,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,23,24,25,26,28]; c1:bw=129,experts=[0,1,2,4,5,6,10,12,13,18,24,26]; c9:bw=200,experts=[0,1,2,4,5,6,8,9,10,12,13,18,20,21,22,23,24,25,26,28]; c4:bw=189,experts=[0,1,2,4,5,6,9,10,12,13,18,20,21,23,24,25,26,28]; c0:bw=64,experts=[4,5,6,13,18,26]; c8:bw=152,experts=[0,4,5,6,9,10,12,13,18,20,21,23,24,26,28]; c6:bw=39,experts=[4,6,26]; c7:bw=44,experts=[4,6,13,26]; c3:bw=216,experts=[0,1,2,4,5,6,8,9,10,12,13,14,18,20,21,22,23,24,25,26,28]; c2:bw=99,experts=[4,5,6,10,13,18,24,26,28]","6.5507,4.5057,3.7140,7.0828,4.8711,5.5497,6.9070,4.7660,5.2999,3.9238"
31,2026-09-24 12:09:22,Ours,0.01,1.807879336253179,51.01,51.01,31,54.7177,0:54.72,53.3442,0.158,1.2139,1666.819,27:46.82,10,"6,4,9,1,5,8,3,2,0,7",6:108;4:70;9:164;1:111;5:226;8:120;3:87;2:57;0:172;7:230,"6:[1,2,4,5,6,12,13,24,26,28];4:[4,5,6,10,13,18,26];9:[0,1,2,4,5,6,9,10,12,13,18,21,24,25,26,28];1:[0,4,5,6,10,13,18,21,24,26,28];5:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28];8:[0,4,5,6,10,12,13,18,21,24,26,28];3:[4,5,6,10,13,18,24,26];2:[2,4,6,13,26];0:[0,2,4,5,6,9,10,12,13,18,20,21,22,23,24,26,28];7:[0,1,2,4,5,6,8,9,10,12,13,14,18,19,20,21,22,23,24,25,26,27,28]","c6:bw=108,experts=[1,2,4,5,6,12,13,24,26,28]; c4:bw=70,experts=[4,5,6,10,13,18,26]; c9:bw=164,experts=[0,1,2,4,5,6,9,10,12,13,18,21,24,25,26,28]; c1:bw=111,experts=[0,4,5,6,10,13,18,21,24,26,28]; c5:bw=226,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28]; c8:bw=120,experts=[0,4,5,6,10,12,13,18,21,24,26,28]; c3:bw=87,experts=[4,5,6,10,13,18,24,26]; c2:bw=57,experts=[2,4,6,13,26]; c0:bw=172,experts=[0,2,4,5,6,9,10,12,13,18,20,21,22,23,24,26,28]; c7:bw=230,experts=[0,1,2,4,5,6,8,9,10,12,13,14,18,19,20,21,22,23,24,25,26,27,28]","6.9829,7.1547,3.7303,4.5101,6.4735,5.5452,5.2928,3.9272,4.9201,4.8073"
32,2026-09-24 12:10:16,Ours,0.01,1.820808562277016,50.29,51.01,31,54.6717,0:54.67,53.3149,0.1565,1.1986,1721.5108,28:41.51,10,"8,5,4,7,0,1,3,6,2,9",8:79;5:130;4:178;7:171;0:167;1:77;3:103;6:98;2:197;9:115,"8:[3,4,7,17,19,29,31];5:[4,5,6,7,10,13,18,21,23,24,26,28,31];4:[2,3,4,5,6,7,10,13,16,17,18,21,24,26,28,29,31];7:[0,2,3,4,5,6,7,10,13,17,18,24,26,28,29,30,31];0:[0,2,3,4,5,6,7,10,13,17,18,21,26,29,30,31];1:[3,7,17,19,27,29,30];3:[4,5,6,7,13,17,18,19,26,31];6:[3,4,5,6,10,13,17,26,31];2:[0,3,4,5,6,7,10,13,18,19,20,21,22,24,26,28,29,30,31];9:[4,5,6,7,13,17,18,19,26,29,31]","c8:bw=79,experts=[3,4,7,17,19,29,31]; c5:bw=130,experts=[4,5,6,7,10,13,18,21,23,24,26,28,31]; c4:bw=178,experts=[2,3,4,5,6,7,10,13,16,17,18,21,24,26,28,29,31]; c7:bw=171,experts=[0,2,3,4,5,6,7,10,13,17,18,24,26,28,29,30,31]; c0:bw=167,experts=[0,2,3,4,5,6,7,10,13,17,18,21,26,29,30,31]; c1:bw=77,experts=[3,7,17,19,27,29,30]; c3:bw=103,experts=[4,5,6,7,13,17,18,19,26,31]; c6:bw=98,experts=[3,4,5,6,10,13,17,26,31]; c2:bw=197,experts=[0,3,4,5,6,7,10,13,18,19,20,21,22,24,26,28,29,30,31]; c9:bw=115,experts=[4,5,6,7,13,17,18,19,26,29,31]","5.5580,6.5433,7.1064,4.8328,4.9019,4.5250,5.2878,6.9539,3.9128,3.6930"
33,2026-09-24 12:11:11,Ours,0.01,1.7756904600575845,51.94,51.94,33,54.6637,0:54.66,53.3036,0.1614,1.197,1776.1941,29:36.19,10,"7,1,3,6,5,9,2,8,4,0",7:192;1:126;3:256;6:135;5:108;9:152;2:86;8:182;4:165;0:229,"7:[0,1,2,4,5,6,8,9,10,12,13,14,18,21,23,24,25,26,28];1:[4,5,6,10,13,18,21,23,24,26,28,31];3:[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,30];6:[0,4,5,6,10,12,13,18,21,24,26,28,30];5:[2,4,5,6,13,18,24,26,28,30];9:[0,2,4,5,6,9,10,12,13,15,18,21,24,26,28];2:[4,5,6,10,13,18,21,26];8:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28];4:[0,1,2,4,5,6,10,12,13,15,18,21,24,26,28,30];0:[0,1,2,4,5,6,8,9,10,12,13,14,18,20,21,22,23,24,25,26,27,28]","c7:bw=192,experts=[0,1,2,4,5,6,8,9,10,12,13,14,18,21,23,24,25,26,28]; c1:bw=126,experts=[4,5,6,10,13,18,21,23,24,26,28,31]; c3:bw=256,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,30]; c6:bw=135,experts=[0,4,5,6,10,12,13,18,21,24,26,28,30]; c5:bw=108,experts=[2,4,5,6,13,18,24,26,28,30]; c9:bw=152,experts=[0,2,4,5,6,9,10,12,13,15,18,21,24,26,28]; c2:bw=86,experts=[4,5,6,10,13,18,21,26]; c8:bw=182,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28]; c4:bw=165,experts=[0,1,2,4,5,6,10,12,13,15,18,21,24,26,28,30]; c0:bw=229,experts=[0,1,2,4,5,6,8,9,10,12,13,14,18,20,21,22,23,24,25,26,27,28]","4.8531,4.5483,5.2993,6.9566,6.4639,3.6888,3.8949,5.5917,7.0675,4.9395"
34,2026-09-24 12:12:06,Ours,0.01,1.7669048205910076,52.73,52.73,34,54.7012,0:54.70,53.3205,0.1683,1.2106,1830.9157,30:30.92,10,"4,1,6,9,8,0,5,7,3,2",4:169;1:170;6:176;9:248;8:153;0:82;5:219;7:119;3:265;2:197,"4:[0,2,4,5,6,9,10,12,13,18,20,21,23,24,26,28];1:[0,1,2,4,5,6,8,10,11,12,13,18,21,24,25,26,28];6:[0,2,4,5,6,9,10,12,13,14,18,20,21,23,24,26,28];9:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,27,28];8:[0,1,2,4,5,6,10,12,13,18,21,24,25,26,28];0:[4,5,6,10,13,18,21,26];5:[0,1,2,4,5,6,8,9,10,12,13,14,18,20,21,22,23,24,25,26,28];7:[0,2,4,5,6,12,13,18,24,26,28];3:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,19,20,21,22,23,24,25,26,27,28,29,31];2:[0,1,2,4,5,6,8,9,10,12,13,18,20,21,23,24,25,26,28]","c4:bw=169,experts=[0,2,4,5,6,9,10,12,13,18,20,21,23,24,26,28]; c1:bw=170,experts=[0,1,2,4,5,6,8,10,11,12,13,18,21,24,25,26,28]; c6:bw=176,experts=[0,2,4,5,6,9,10,12,13,14,18,20,21,23,24,26,28]; c9:bw=248,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,27,28]; c8:bw=153,experts=[0,1,2,4,5,6,10,12,13,18,21,24,25,26,28]; c0:bw=82,experts=[4,5,6,10,13,18,21,26]; c5:bw=219,experts=[0,1,2,4,5,6,8,9,10,12,13,14,18,20,21,22,23,24,25,26,28]; c7:bw=119,experts=[0,2,4,5,6,12,13,18,24,26,28]; c3:bw=265,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,19,20,21,22,23,24,25,26,27,28,29,31]; c2:bw=197,experts=[0,1,2,4,5,6,8,9,10,12,13,18,20,21,23,24,25,26,28]","7.0976,4.5247,6.9985,3.7096,5.5786,4.8970,6.4562,4.8409,5.2868,3.9305"
35,2026-09-24 12:13:00,Ours,0.01,1.7551428536879272,52.38,52.73,34,54.6177,0:54.62,53.2807,0.1616,1.1738,1885.5545,31:25.55,10,"4,0,1,6,2,8,9,7,5,3",4:120;0:74;1:112;6:160;2:167;8:182;9:99;7:175;5:149;3:88,"4:[4,5,6,10,12,13,18,21,23,24,26,28];0:[4,5,6,10,13,18,26];1:[4,5,6,10,12,13,18,21,24,26,28];6:[0,4,5,6,9,10,12,13,14,18,20,21,23,24,26,28];2:[0,2,4,5,6,9,10,12,13,14,18,21,23,24,26,28];8:[0,1,2,4,5,6,8,10,11,12,13,18,21,23,24,25,26,28];9:[0,2,4,5,6,10,13,18,26];7:[0,1,2,4,5,6,8,10,12,13,14,18,21,23,24,26,28];5:[0,4,5,6,9,10,12,13,18,21,23,24,26,28];3:[0,2,4,6,12,13,24,26]","c4:bw=120,experts=[4,5,6,10,12,13,18,21,23,24,26,28]; c0:bw=74,experts=[4,5,6,10,13,18,26]; c1:bw=112,experts=[4,5,6,10,12,13,18,21,24,26,28]; c6:bw=160,experts=[0,4,5,6,9,10,12,13,14,18,20,21,23,24,26,28]; c2:bw=167,experts=[0,2,4,5,6,9,10,12,13,14,18,21,23,24,26,28]; c8:bw=182,experts=[0,1,2,4,5,6,8,10,11,12,13,18,21,23,24,25,26,28]; c9:bw=99,experts=[0,2,4,5,6,10,13,18,26]; c7:bw=175,experts=[0,1,2,4,5,6,8,10,12,13,14,18,21,23,24,26,28]; c5:bw=149,experts=[0,4,5,6,9,10,12,13,18,21,23,24,26,28]; c3:bw=88,experts=[0,2,4,6,12,13,24,26]","7.0956,4.9333,4.5341,6.9406,3.8957,5.5501,3.7044,4.8282,6.4934,5.3053"
36,2026-09-24 12:13:55,Ours,0.01,1.7408325756310845,53.48,53.48,36,54.617,0:54.62,53.2666,0.1581,1.1906,1940.1917,32:20.19,10,"9,0,3,7,6,5,1,4,8,2",9:137;0:132;3:219;7:100;6:158;5:180;1:31;4:272;8:188;2:185,"9:[0,2,4,5,6,10,12,13,18,21,24,26,28];0:[0,4,5,6,10,12,13,18,21,23,24,26,28];3:[0,1,2,4,5,6,8,9,10,12,13,14,18,19,20,21,23,24,25,26,28];7:[4,5,6,10,13,18,21,24,26,28];6:[0,1,2,4,5,6,9,10,12,13,18,23,24,26,28];5:[0,2,3,4,5,6,8,9,10,12,13,17,18,21,23,24,26,28];1:[4,6,26];4:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,30];8:[0,1,2,4,5,6,8,10,11,12,13,16,18,21,23,24,26,28];2:[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26,28]","c9:bw=137,experts=[0,2,4,5,6,10,12,13,18,21,24,26,28]; c0:bw=132,experts=[0,4,5,6,10,12,13,18,21,23,24,26,28]; c3:bw=219,experts=[0,1,2,4,5,6,8,9,10,12,13,14,18,19,20,21,23,24,25,26,28]; c7:bw=100,experts=[4,5,6,10,13,18,21,24,26,28]; c6:bw=158,experts=[0,1,2,4,5,6,9,10,12,13,18,23,24,26,28]; c5:bw=180,experts=[0,2,3,4,5,6,8,9,10,12,13,17,18,21,23,24,26,28]; c1:bw=31,experts=[4,6,26]; c4:bw=272,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,30]; c8:bw=188,experts=[0,1,2,4,5,6,8,10,11,12,13,16,18,21,23,24,26,28]; c2:bw=185,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26,28]","3.7264,4.9306,5.3308,4.9187,6.9595,6.4464,4.4831,7.0407,5.5408,3.8895"
37,2026-09-24 12:14:50,Ours,0.01,1.7308096437739082,53.25,53.48,36,54.622,0:54.62,53.283,0.1599,1.1774,1994.8347,33:14.83,10,"1,5,2,6,4,7,9,0,3,8",1:67;5:143;2:132;6:239;4:144;7:153;9:146;0:199;3:132;8:21,"1:[4,5,10,13,18,26];5:[0,2,4,5,6,9,10,12,13,18,21,24,26,28];2:[0,2,4,5,6,10,12,13,18,21,24,26,28];6:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,17,18,21,23,24,25,26,27,28];4:[0,2,4,5,6,9,10,12,13,18,21,24,26,28];7:[0,4,5,6,9,10,12,13,18,20,21,23,24,26,28];9:[0,2,3,4,5,6,9,10,12,13,18,24,26,28];0:[0,2,4,5,6,9,10,12,13,14,18,20,21,22,23,24,25,26,28];3:[0,1,2,4,5,6,10,12,13,18,24,26,28];8:[4,6]","c1:bw=67,experts=[4,5,10,13,18,26]; c5:bw=143,experts=[0,2,4,5,6,9,10,12,13,18,21,24,26,28]; c2:bw=132,experts=[0,2,4,5,6,10,12,13,18,21,24,26,28]; c6:bw=239,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,17,18,21,23,24,25,26,27,28]; c4:bw=144,experts=[0,2,4,5,6,9,10,12,13,18,21,24,26,28]; c7:bw=153,experts=[0,4,5,6,9,10,12,13,18,20,21,23,24,26,28]; c9:bw=146,experts=[0,2,3,4,5,6,9,10,12,13,18,24,26,28]; c0:bw=199,experts=[0,2,4,5,6,9,10,12,13,14,18,20,21,22,23,24,25,26,28]; c3:bw=132,experts=[0,1,2,4,5,6,10,12,13,18,24,26,28]; c8:bw=21,experts=[4,6]","4.5144,6.4904,3.9266,6.9551,7.1029,4.7992,3.7269,4.9213,5.3074,5.5389"
38,2026-09-24 12:15:44,Ours,0.01,1.7145174050536647,53.61,53.61,38,54.4542,0:54.45,53.0929,0.1536,1.2061,2049.3109,34:09.31,10,"8,6,4,1,5,2,3,7,9,0",8:168;6:62;4:190;1:113;5:10;2:11;3:139;7:187;9:94;0:148,"8:[0,4,5,6,9,10,12,13,18,20,21,23,24,26,27,28];6:[2,4,6,13,24,26];4:[0,1,2,4,5,6,9,10,12,13,14,18,20,21,22,23,24,26,28];1:[4,5,6,10,12,13,18,21,24,26,28];5:[4];2:[4];3:[0,1,2,4,5,6,10,12,13,18,24,26,28];7:[0,2,4,5,6,9,10,12,13,14,16,18,20,21,23,24,26,28];9:[0,4,5,6,10,13,18,21,26];0:[0,4,5,6,9,10,12,13,18,21,23,24,26,28]","c8:bw=168,experts=[0,4,5,6,9,10,12,13,18,20,21,23,24,26,27,28]; c6:bw=62,experts=[2,4,6,13,24,26]; c4:bw=190,experts=[0,1,2,4,5,6,9,10,12,13,14,18,20,21,22,23,24,26,28]; c1:bw=113,experts=[4,5,6,10,12,13,18,21,24,26,28]; c5:bw=10,experts=[4]; c2:bw=11,experts=[4]; c3:bw=139,experts=[0,1,2,4,5,6,10,12,13,18,24,26,28]; c7:bw=187,experts=[0,2,4,5,6,9,10,12,13,14,16,18,20,21,23,24,26,28]; c9:bw=94,experts=[0,4,5,6,10,13,18,21,26]; c0:bw=148,experts=[0,4,5,6,9,10,12,13,18,21,23,24,26,28]","5.5621,6.9554,7.0666,4.4945,6.3704,3.8580,5.2965,4.8173,3.6923,4.9798"
39,2026-09-24 12:16:39,Ours,0.01,1.6995873385334694,54.79,54.79,39,54.5469,0:54.55,53.2146,0.1538,1.1769,2103.8788,35:03.88,10,"3,0,1,7,6,8,2,4,9,5",3:96;0:11;1:164;7:146;6:112;8:164;2:132;4:131;9:87;5:274,"3:[4,5,6,10,13,18,24,26,28];0:[4];1:[0,1,2,4,5,6,8,9,10,12,13,18,24,25,26,28];7:[0,4,5,6,9,10,12,13,18,21,23,24,26,28];6:[4,5,6,9,10,13,18,21,24,26,28];8:[0,1,2,4,5,6,9,10,12,13,18,21,23,24,26,28];2:[0,1,2,4,5,6,10,12,13,18,24,26,28];4:[0,4,5,6,9,10,12,13,18,21,24,26,28];9:[2,4,5,6,10,13,18,26];5:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,30]","c3:bw=96,experts=[4,5,6,10,13,18,24,26,28]; c0:bw=11,experts=[4]; c1:bw=164,experts=[0,1,2,4,5,6,8,9,10,12,13,18,24,25,26,28]; c7:bw=146,experts=[0,4,5,6,9,10,12,13,18,21,23,24,26,28]; c6:bw=112,experts=[4,5,6,9,10,13,18,21,24,26,28]; c8:bw=164,experts=[0,1,2,4,5,6,9,10,12,13,18,21,23,24,26,28]; c2:bw=132,experts=[0,1,2,4,5,6,10,12,13,18,24,26,28]; c4:bw=131,experts=[0,4,5,6,9,10,12,13,18,21,24,26,28]; c9:bw=87,experts=[2,4,5,6,10,13,18,26]; c5:bw=274,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,30]","5.3589,4.8868,4.5552,4.8058,6.9403,5.5564,3.8936,7.0393,3.6772,6.5009"
40,2026-09-24 12:17:33,Ours,0.01,1.6859529575066865,54.73,54.79,39,54.6495,0:54.65,53.3007,0.1611,1.186,2158.5498,35:58.55,10,"8,1,5,6,2,7,3,4,9,0",8:95;1:154;5:116;6:170;2:238;7:243;3:24;4:70;9:145;0:131,"8:[4,5,6,10,13,18,21,24,26];1:[0,1,2,4,5,6,8,10,12,13,18,21,24,26,28];5:[0,2,4,5,6,10,13,18,24,26,28];6:[0,2,4,5,6,9,10,12,13,18,20,21,22,23,24,26,28];2:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28];7:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,19,20,21,22,23,24,25,26,27,28];3:[4,26];4:[4,5,6,10,13,18,26];9:[0,4,5,6,9,10,13,16,18,21,24,26,28,30];0:[0,2,4,5,6,9,10,13,18,21,24,26,28]","c8:bw=95,experts=[4,5,6,10,13,18,21,24,26]; c1:bw=154,experts=[0,1,2,4,5,6,8,10,12,13,18,21,24,26,28]; c5:bw=116,experts=[0,2,4,5,6,10,13,18,24,26,28]; c6:bw=170,experts=[0,2,4,5,6,9,10,12,13,18,20,21,22,23,24,26,28]; c2:bw=238,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28]; c7:bw=243,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,19,20,21,22,23,24,25,26,27,28]; c3:bw=24,experts=[4,26]; c4:bw=70,experts=[4,5,6,10,13,18,26]; c9:bw=145,experts=[0,4,5,6,9,10,13,16,18,21,24,26,28,30]; c0:bw=131,experts=[0,2,4,5,6,9,10,13,18,21,24,26,28]","5.5835,4.5435,6.4911,6.9627,3.9186,4.8212,5.2606,7.0522,3.7183,4.9490"
41,2026-09-24 12:18:28,Ours,0.01,1.6839931515768858,55.58,55.58,41,54.7726,0:54.77,53.437,0.1558,1.1781,2213.345,36:53.34,10,"2,6,8,1,4,5,7,3,9,0",2:196;6:10;8:207;1:29;4:185;5:224;7:250;3:146;9:196;0:10,"2:[0,1,2,4,5,6,8,9,10,12,13,18,21,22,23,24,25,26,28];6:[4];8:[0,1,2,4,5,6,8,9,10,12,13,18,20,21,22,23,24,25,26,28];1:[4,26];4:[0,1,2,4,5,6,8,9,10,12,13,18,21,23,24,25,26,28];5:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,28];7:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,19,20,21,22,23,24,25,26,27,28,31];3:[0,2,4,5,6,9,10,12,13,18,21,24,26,28];9:[0,2,4,5,6,9,10,12,13,14,18,20,21,22,23,24,25,26,28];0:[4]","c2:bw=196,experts=[0,1,2,4,5,6,8,9,10,12,13,18,21,22,23,24,25,26,28]; c6:bw=10,experts=[4]; c8:bw=207,experts=[0,1,2,4,5,6,8,9,10,12,13,18,20,21,22,23,24,25,26,28]; c1:bw=29,experts=[4,26]; c4:bw=185,experts=[0,1,2,4,5,6,8,9,10,12,13,18,21,23,24,25,26,28]; c5:bw=224,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,28]; c7:bw=250,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,19,20,21,22,23,24,25,26,27,28,31]; c3:bw=146,experts=[0,2,4,5,6,9,10,12,13,18,21,24,26,28]; c9:bw=196,experts=[0,2,4,5,6,9,10,12,13,14,18,20,21,22,23,24,25,26,28]; c0:bw=10,experts=[4]","4.0325,6.9392,5.5893,4.5151,7.0905,6.5095,4.8450,5.3128,3.7241,4.8790"
