Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
26,2026-09-24 12:33:47,Ours,0.01,2.1937297352042684,39.61,39.61,26,55.758,0:55.76,54.2708,0.3182,1.1622,1539.0955,25:39.10,20,"5,7,1,2,8,16,12,6,19,10,9,14,3,0,17,11,13,4,18,15",5:20;7:31;1:33;2:30;8:53;16:10;12:41;6:34;19:15;10:38;9:50;14:49;3:44;0:11;17:32;11:57;13:16;4:48;18:10;15:42,"5:[4,6];7:[2,4,5];1:[0,4,6];2:[0,4,6];8:[0,2,4,5,6];16:[4];12:[0,4,5,6];6:[0,4,6];19:[4];10:[4,5,6];9:[0,1,4,5,6];14:[0,4,5,6];3:[2,4,5,6];0:[4];17:[4,5,6];11:[0,1,4,5,6];13:[4];4:[0,4,5,6];18:[4];15:[0,4,5,6]","c5:bw=20,experts=[4,6]; c7:bw=31,experts=[2,4,5]; c1:bw=33,experts=[0,4,6]; c2:bw=30,experts=[0,4,6]; c8:bw=53,experts=[0,2,4,5,6]; c16:bw=10,experts=[4]; c12:bw=41,experts=[0,4,5,6]; c6:bw=34,experts=[0,4,6]; c19:bw=15,experts=[4]; c10:bw=38,experts=[4,5,6]; c9:bw=50,experts=[0,1,4,5,6]; c14:bw=49,experts=[0,4,5,6]; c3:bw=44,experts=[2,4,5,6]; c0:bw=11,experts=[4]; c17:bw=32,experts=[4,5,6]; c11:bw=57,experts=[0,1,4,5,6]; c13:bw=16,experts=[4]; c4:bw=48,experts=[0,4,5,6]; c18:bw=10,experts=[4]; c15:bw=42,experts=[0,4,5,6]","1.3540,3.3633,3.8507,2.7039,2.4140,2.1788,2.5723,2.1388,3.8546,1.2827,2.3658,4.0555,1.5963,1.5255,2.3355,2.5220,4.2908,3.5003,3.1934,3.1728"
27,2026-09-24 12:34:42,Ours,0.01,2.1616514023971654,40.21,40.21,27,55.0853,0:55.09,53.5951,0.3129,1.1751,1594.1984,26:34.20,20,"10,5,14,13,12,17,6,8,11,18,19,7,0,15,2,16,9,1,3,4",10:62;5:37;14:26;13:57;12:22;17:36;6:63;8:55;11:66;18:18;19:18;7:51;0:36;15:46;2:20;16:20;9:18;1:62;3:21;4:12,"10:[0,1,2,4,5,6];5:[0,4,6];14:[4,6];13:[0,1,4,5,6];12:[4,6];17:[4,5,6];6:[0,1,2,4,5,6];8:[0,1,4,5,6];11:[0,1,2,4,5,6];18:[4];19:[4];7:[0,1,4,5,6];0:[0,4,6];15:[0,4,5,6];2:[4,6];16:[2,4];9:[4];1:[0,1,2,4,5,6];3:[4,6];4:[4]","c10:bw=62,experts=[0,1,2,4,5,6]; c5:bw=37,experts=[0,4,6]; c14:bw=26,experts=[4,6]; c13:bw=57,experts=[0,1,4,5,6]; c12:bw=22,experts=[4,6]; c17:bw=36,experts=[4,5,6]; c6:bw=63,experts=[0,1,2,4,5,6]; c8:bw=55,experts=[0,1,4,5,6]; c11:bw=66,experts=[0,1,2,4,5,6]; c18:bw=18,experts=[4]; c19:bw=18,experts=[4]; c7:bw=51,experts=[0,1,4,5,6]; c0:bw=36,experts=[0,4,6]; c15:bw=46,experts=[0,4,5,6]; c2:bw=20,experts=[4,6]; c16:bw=20,experts=[2,4]; c9:bw=18,experts=[4]; c1:bw=62,experts=[0,1,2,4,5,6]; c3:bw=21,experts=[4,6]; c4:bw=12,experts=[4]","1.3153,1.4095,4.0691,4.4345,2.5745,2.3585,2.1359,2.3662,2.4120,3.1287,3.7096,3.2896,1.5054,3.0485,2.6310,2.1448,2.2914,3.8386,1.5062,3.4259"
28,2026-09-24 12:35:37,Ours,0.01,2.150025646027431,41.37,41.37,28,54.4393,0:54.44,52.9692,0.299,1.1688,1648.6563,27:28.66,20,"5,6,19,8,3,14,1,7,9,15,13,4,10,18,12,16,0,2,17,11",5:33;6:29;19:33;8:29;3:12;14:15;1:25;7:10;9:49;15:32;13:31;4:10;10:40;18:34;12:42;16:35;0:47;2:10;17:48;11:66,"5:[4,6,7];6:[4,6];19:[0,4,6];8:[4,6];3:[4];14:[4];1:[4,6];7:[4];9:[0,2,4,6];15:[4,5,6];13:[0,4,6];4:[2];10:[0,4,5,6];18:[0,4,6];12:[0,4,5,6];16:[4,5,6];0:[0,4,5,6];2:[4];17:[0,1,4,6];11:[0,1,2,4,5,6]","c5:bw=33,experts=[4,6,7]; c6:bw=29,experts=[4,6]; c19:bw=33,experts=[0,4,6]; c8:bw=29,experts=[4,6]; c3:bw=12,experts=[4]; c14:bw=15,experts=[4]; c1:bw=25,experts=[4,6]; c7:bw=10,experts=[4]; c9:bw=49,experts=[0,2,4,6]; c15:bw=32,experts=[4,5,6]; c13:bw=31,experts=[0,4,6]; c4:bw=10,experts=[2]; c10:bw=40,experts=[0,4,5,6]; c18:bw=34,experts=[0,4,6]; c12:bw=42,experts=[0,4,5,6]; c16:bw=35,experts=[4,5,6]; c0:bw=47,experts=[0,4,5,6]; c2:bw=10,experts=[4]; c17:bw=48,experts=[0,1,4,6]; c11:bw=66,experts=[0,1,2,4,5,6]","1.3443,2.0924,3.7752,2.3322,1.4963,3.9143,3.7782,3.2438,2.3172,3.0720,4.2051,3.4084,1.2814,3.1680,2.5407,2.1454,1.5075,2.6261,2.2858,2.4348"
29,2026-09-24 12:36:31,Ours,0.01,2.110214064377415,42.37,42.37,29,54.5965,0:54.60,53.1435,0.3074,1.1434,1703.27,28:23.27,20,"12,5,4,15,8,3,14,16,18,10,11,19,7,9,0,6,2,17,1,13",12:10;5:33;4:38;15:70;8:34;3:32;14:35;16:48;18:24;10:10;11:59;19:39;7:21;9:44;0:44;6:43;2:18;17:59;1:33;13:13,"12:[4];5:[4,5,6];4:[0,4,6];15:[0,1,2,4,5,6,7];8:[0,4,6];3:[0,4,6];14:[4,6,7];16:[0,4,5,6];18:[4,6];10:[4];11:[0,1,4,5,6];19:[2,4,6];7:[4,6];9:[0,4,5,6];0:[0,4,5,6];6:[0,4,5,6];2:[4];17:[0,1,4,5,6];1:[0,4,6];13:[4]","c12:bw=10,experts=[4]; c5:bw=33,experts=[4,5,6]; c4:bw=38,experts=[0,4,6]; c15:bw=70,experts=[0,1,2,4,5,6,7]; c8:bw=34,experts=[0,4,6]; c3:bw=32,experts=[0,4,6]; c14:bw=35,experts=[4,6,7]; c16:bw=48,experts=[0,4,5,6]; c18:bw=24,experts=[4,6]; c10:bw=10,experts=[4]; c11:bw=59,experts=[0,1,4,5,6]; c19:bw=39,experts=[2,4,6]; c7:bw=21,experts=[4,6]; c9:bw=44,experts=[0,4,5,6]; c0:bw=44,experts=[0,4,5,6]; c6:bw=43,experts=[0,4,5,6]; c2:bw=18,experts=[4]; c17:bw=59,experts=[0,1,4,5,6]; c1:bw=33,experts=[0,4,6]; c13:bw=13,experts=[4]","2.5467,1.3460,3.4400,3.0518,2.3419,1.5186,3.9767,2.1565,3.1620,1.2632,2.4322,3.7829,3.2658,2.3133,1.5213,2.0808,2.6465,2.3049,3.8108,4.1813"
30,2026-09-24 12:37:26,Ours,0.01,2.171023556667614,42.94,42.94,30,54.6274,0:54.63,53.1718,0.3058,1.1476,1757.9173,29:17.92,20,"14,19,13,16,15,5,6,11,1,17,12,0,2,7,8,4,9,18,3,10",14:49;19:24;13:27;16:31;15:22;5:62;6:11;11:46;1:35;17:19;12:24;0:17;2:27;7:12;8:41;4:51;9:54;18:57;3:59;10:71,"14:[0,4,5,6];19:[4,6];13:[4,6];16:[0,4,6];15:[4,6];5:[0,1,2,4,5,6];6:[4];11:[0,1,4,6];1:[0,4,6];17:[4];12:[1,2];0:[2];2:[1,2];7:[4];8:[0,1,4,6];4:[0,1,4,5,6];9:[0,1,4,5,6];18:[0,1,4,5,6];3:[0,1,4,5,6];10:[0,1,2,4,5,6,7]","c14:bw=49,experts=[0,4,5,6]; c19:bw=24,experts=[4,6]; c13:bw=27,experts=[4,6]; c16:bw=31,experts=[0,4,6]; c15:bw=22,experts=[4,6]; c5:bw=62,experts=[0,1,2,4,5,6]; c6:bw=11,experts=[4]; c11:bw=46,experts=[0,1,4,6]; c1:bw=35,experts=[0,4,6]; c17:bw=19,experts=[4]; c12:bw=24,experts=[1,2]; c0:bw=17,experts=[2]; c2:bw=27,experts=[1,2]; c7:bw=12,experts=[4]; c8:bw=41,experts=[0,1,4,6]; c4:bw=51,experts=[0,1,4,5,6]; c9:bw=54,experts=[0,1,4,5,6]; c18:bw=57,experts=[0,1,4,5,6]; c3:bw=59,experts=[0,1,4,5,6]; c10:bw=71,experts=[0,1,2,4,5,6,7]","4.0311,3.7908,4.2489,2.1458,3.0246,1.3238,2.0764,2.4167,3.7895,2.2795,2.5754,1.5101,2.6616,3.2528,2.3349,3.4344,2.3229,3.1543,1.5151,1.2833"
31,2026-09-24 12:38:21,Ours,0.01,2.0994996351094395,43.67,43.67,31,54.8211,0:54.82,53.3575,0.2997,1.1617,1812.7562,30:12.76,20,"1,6,11,9,19,4,7,14,15,18,10,5,17,3,13,0,16,8,2,12",1:30;6:29;11:29;9:45;19:40;4:19;7:63;14:61;15:55;18:58;10:33;5:62;17:35;3:24;13:32;0:47;16:36;8:33;2:15;12:35,"1:[4,5,6];6:[4,6];11:[4,6];9:[0,4,5,6];19:[0,4,5,6];4:[4];7:[0,1,2,4,5,6];14:[0,1,2,4,5,6];15:[0,1,4,5,6];18:[0,1,4,5,6];10:[0,4,6];5:[0,1,2,4,5,6];17:[2,4,7];3:[4,6];13:[2,4,6];0:[0,4,5,6];16:[4,5,6];8:[0,4,6];2:[5];12:[4,5,6]","c1:bw=30,experts=[4,5,6]; c6:bw=29,experts=[4,6]; c11:bw=29,experts=[4,6]; c9:bw=45,experts=[0,4,5,6]; c19:bw=40,experts=[0,4,5,6]; c4:bw=19,experts=[4]; c7:bw=63,experts=[0,1,2,4,5,6]; c14:bw=61,experts=[0,1,2,4,5,6]; c15:bw=55,experts=[0,1,4,5,6]; c18:bw=58,experts=[0,1,4,5,6]; c10:bw=33,experts=[0,4,6]; c5:bw=62,experts=[0,1,2,4,5,6]; c17:bw=35,experts=[2,4,7]; c3:bw=24,experts=[4,6]; c13:bw=32,experts=[2,4,6]; c0:bw=47,experts=[0,4,5,6]; c16:bw=36,experts=[4,5,6]; c8:bw=33,experts=[0,4,6]; c2:bw=15,experts=[5]; c12:bw=35,experts=[4,5,6]","3.8174,2.1006,2.4341,2.3298,3.7858,3.4289,3.3263,3.9911,3.0642,3.2584,1.2726,1.3437,2.3111,1.5065,4.1867,1.5201,2.1553,2.3320,2.6551,2.5377"
32,2026-09-24 12:39:15,Ours,0.01,2.0905743744002234,44.73,44.73,32,54.6332,0:54.63,53.1689,0.3086,1.1536,1867.4086,31:07.41,20,"12,19,1,5,7,0,6,9,10,17,3,8,11,2,16,4,15,14,18,13",12:49;19:27;1:21;5:36;7:47;0:46;6:27;9:31;10:22;17:28;3:28;8:21;11:27;2:54;16:48;4:49;15:36;14:32;18:35;13:63,"12:[0,3,4,6];19:[3,7];1:[3,4];5:[3,4,6];7:[3,4,5,6];0:[3,4,6,7];6:[3,7];9:[3,4,6];10:[3,4];17:[3,4];3:[3,4];8:[3,4];11:[3,4];2:[3,4,5,6,7];16:[3,4,6,7];4:[3,4,5,6];15:[3,4,6];14:[3,4,6];18:[2,3,4];13:[0,3,4,5,6,7]","c12:bw=49,experts=[0,3,4,6]; c19:bw=27,experts=[3,7]; c1:bw=21,experts=[3,4]; c5:bw=36,experts=[3,4,6]; c7:bw=47,experts=[3,4,5,6]; c0:bw=46,experts=[3,4,6,7]; c6:bw=27,experts=[3,7]; c9:bw=31,experts=[3,4,6]; c10:bw=22,experts=[3,4]; c17:bw=28,experts=[3,4]; c3:bw=28,experts=[3,4]; c8:bw=21,experts=[3,4]; c11:bw=27,experts=[3,4]; c2:bw=54,experts=[3,4,5,6,7]; c16:bw=48,experts=[3,4,6,7]; c4:bw=49,experts=[3,4,5,6]; c15:bw=36,experts=[3,4,6]; c14:bw=32,experts=[3,4,6]; c18:bw=35,experts=[2,3,4]; c13:bw=63,experts=[0,3,4,5,6,7]","2.5577,3.7858,3.7899,1.3244,3.2722,1.5033,2.0530,2.3228,1.2634,2.2969,1.5074,2.3400,2.4096,2.6708,2.1740,3.4460,3.0528,3.9804,3.1723,4.2462"
33,2026-09-24 12:40:10,Ours,0.01,2.0433360610038473,44.73,44.73,32,54.7966,0:54.80,53.3306,0.3089,1.1549,1922.2242,32:02.22,20,"16,14,11,3,7,15,5,17,0,9,8,1,18,10,12,19,2,4,13,6",16:44;14:37;11:53;3:70;7:52;15:24;5:29;17:59;0:62;9:42;8:50;1:34;18:55;10:46;12:46;19:25;2:24;4:45;13:30;6:37,"16:[0,1,4,6];14:[1,4,6];11:[0,4,5,6,7];3:[0,1,2,4,5,6,7];7:[0,4,5,6,7];15:[4,6];5:[4,6];17:[0,1,4,5,6];0:[0,1,2,4,5,6];9:[4,5,6,7];8:[0,4,5,6,7];1:[4,6,7];18:[0,4,5,6,7];10:[1,4,5,6];12:[0,4,6,7];19:[1,4];2:[4,6];4:[4,5,6,7];13:[4,5,6];6:[0,4,6]","c16:bw=44,experts=[0,1,4,6]; c14:bw=37,experts=[1,4,6]; c11:bw=53,experts=[0,4,5,6,7]; c3:bw=70,experts=[0,1,2,4,5,6,7]; c7:bw=52,experts=[0,4,5,6,7]; c15:bw=24,experts=[4,6]; c5:bw=29,experts=[4,6]; c17:bw=59,experts=[0,1,4,5,6]; c0:bw=62,experts=[0,1,2,4,5,6]; c9:bw=42,experts=[4,5,6,7]; c8:bw=50,experts=[0,4,5,6,7]; c1:bw=34,experts=[4,6,7]; c18:bw=55,experts=[0,4,5,6,7]; c10:bw=46,experts=[1,4,5,6]; c12:bw=46,experts=[0,4,6,7]; c19:bw=25,experts=[1,4]; c2:bw=24,experts=[4,6]; c4:bw=45,experts=[4,5,6,7]; c13:bw=30,experts=[4,5,6]; c6:bw=37,experts=[0,4,6]","2.1932,4.0137,2.4544,1.5381,3.2890,3.0505,1.3337,2.3260,1.5118,2.3204,2.3593,3.7989,3.1754,1.2768,2.5349,3.7581,2.6718,3.4323,4.1922,2.0999"
34,2026-09-24 12:41:05,Ours,0.01,2.020619741671987,45.88,45.88,34,54.9866,0:54.99,53.4918,0.3015,1.1849,1977.2311,32:57.23,20,"10,14,18,9,16,8,13,6,11,3,15,0,12,7,2,5,19,4,1,17",10:26;14:66;18:29;9:68;16:54;8:42;13:57;6:48;11:52;3:72;15:10;0:22;12:24;7:32;2:54;5:60;19:50;4:46;1:46;17:16,"10:[4,6];14:[0,1,2,4,5,6];18:[4,6];9:[0,1,2,4,5,6];16:[0,1,4,5,6];8:[2,4,5,6];13:[0,1,4,5,6];6:[0,4,5,6];11:[0,1,4,5,6];3:[0,1,2,4,5,6,7];15:[4];0:[4,6];12:[4,6];7:[4,5,6];2:[0,1,4,5,6];5:[0,1,2,4,5,6];19:[0,1,4,5,6];4:[1,4,5,6];1:[0,4,5,6];17:[4]","c10:bw=26,experts=[4,6]; c14:bw=66,experts=[0,1,2,4,5,6]; c18:bw=29,experts=[4,6]; c9:bw=68,experts=[0,1,2,4,5,6]; c16:bw=54,experts=[0,1,4,5,6]; c8:bw=42,experts=[2,4,5,6]; c13:bw=57,experts=[0,1,4,5,6]; c6:bw=48,experts=[0,4,5,6]; c11:bw=52,experts=[0,1,4,5,6]; c3:bw=72,experts=[0,1,2,4,5,6,7]; c15:bw=10,experts=[4]; c0:bw=22,experts=[4,6]; c12:bw=24,experts=[4,6]; c7:bw=32,experts=[4,5,6]; c2:bw=54,experts=[0,1,4,5,6]; c5:bw=60,experts=[0,1,2,4,5,6]; c19:bw=50,experts=[0,1,4,5,6]; c4:bw=46,experts=[1,4,5,6]; c1:bw=46,experts=[0,4,5,6]; c17:bw=16,experts=[4]","1.2746,4.0160,3.1838,2.3389,2.1639,2.3392,4.2303,2.1088,2.4463,1.5244,3.0550,1.5037,2.5603,3.2905,2.7120,1.3433,3.8109,3.4688,3.8297,2.2914"
35,2026-09-24 12:42:00,Ours,0.01,2.022568964744635,45.93,45.93,35,54.6652,0:54.67,53.1739,0.3133,1.1759,2031.9159,33:51.92,20,"10,19,8,12,5,0,13,4,7,3,15,1,14,17,2,16,9,6,11,18",10:57;19:22;8:50;12:22;5:41;0:20;13:48;4:33;7:48;3:24;15:47;1:31;14:20;17:32;2:46;16:10;9:27;6:44;11:69;18:51,"10:[0,1,4,5,6];19:[4,6];8:[0,1,4,5,6];12:[4,6];5:[0,1,4,6];0:[4,6];13:[0,1,4,6];4:[0,4,6];7:[0,4,5,6];3:[4,6];15:[1,4,5,6];1:[1,2,4];14:[4,6];17:[1,4,6];2:[0,4,5,6];16:[2];9:[4,6];6:[1,2,4,6];11:[0,1,2,4,5,6];18:[0,1,4,5,6]","c10:bw=57,experts=[0,1,4,5,6]; c19:bw=22,experts=[4,6]; c8:bw=50,experts=[0,1,4,5,6]; c12:bw=22,experts=[4,6]; c5:bw=41,experts=[0,1,4,6]; c0:bw=20,experts=[4,6]; c13:bw=48,experts=[0,1,4,6]; c4:bw=33,experts=[0,4,6]; c7:bw=48,experts=[0,4,5,6]; c3:bw=24,experts=[4,6]; c15:bw=47,experts=[1,4,5,6]; c1:bw=31,experts=[1,2,4]; c14:bw=20,experts=[4,6]; c17:bw=32,experts=[1,4,6]; c2:bw=46,experts=[0,4,5,6]; c16:bw=10,experts=[2]; c9:bw=27,experts=[4,6]; c6:bw=44,experts=[1,2,4,6]; c11:bw=69,experts=[0,1,2,4,5,6]; c18:bw=51,experts=[0,1,4,5,6]","1.2841,3.8008,2.3549,2.5271,1.3261,1.5072,4.1646,3.4257,3.2911,1.5150,3.0559,3.8056,3.9771,2.3118,2.6795,2.1280,2.3013,2.1045,2.4299,3.1835"
36,2026-09-24 12:42:55,Ours,0.01,1.9898659346039849,46.59,46.59,36,54.7107,0:54.71,53.2536,0.3077,1.1471,2086.6476,34:46.65,20,"10,8,1,18,7,6,2,3,15,14,19,4,13,12,11,9,17,5,0,16",10:56;8:51;1:10;18:11;7:27;6:43;2:50;3:60;15:68;14:18;19:48;4:74;13:47;12:35;11:33;9:37;17:49;5:49;0:36;16:10,"10:[0,1,4,5,6];8:[0,1,4,5,6];1:[4];18:[4];7:[4,6];6:[0,1,4,6];2:[0,1,4,5,6];3:[0,1,2,4,5,6];15:[0,1,2,4,5,6];14:[4];19:[0,1,4,6];4:[0,1,2,4,5,6,7];13:[0,1,4,6];12:[0,4,6];11:[4,5,6];9:[0,4,6];17:[0,4,5,6];5:[4,5,6,7];0:[0,4,6];16:[4]","c10:bw=56,experts=[0,1,4,5,6]; c8:bw=51,experts=[0,1,4,5,6]; c1:bw=10,experts=[4]; c18:bw=11,experts=[4]; c7:bw=27,experts=[4,6]; c6:bw=43,experts=[0,1,4,6]; c2:bw=50,experts=[0,1,4,5,6]; c3:bw=60,experts=[0,1,2,4,5,6]; c15:bw=68,experts=[0,1,2,4,5,6]; c14:bw=18,experts=[4]; c19:bw=48,experts=[0,1,4,6]; c4:bw=74,experts=[0,1,2,4,5,6,7]; c13:bw=47,experts=[0,1,4,6]; c12:bw=35,experts=[0,4,6]; c11:bw=33,experts=[4,5,6]; c9:bw=37,experts=[0,4,6]; c17:bw=49,experts=[0,4,5,6]; c5:bw=49,experts=[4,5,6,7]; c0:bw=36,experts=[0,4,6]; c16:bw=10,experts=[4]","1.2881,2.3925,3.8273,3.1439,3.2703,2.1072,2.7036,1.5242,3.0761,3.9308,3.7692,3.4438,4.2123,2.5362,2.4283,2.3103,2.3063,1.3320,1.5044,2.1469"
37,2026-09-24 12:43:50,Ours,0.01,1.9793757264913043,47.28,47.28,37,54.8538,0:54.85,53.4008,0.3014,1.1494,2141.521,35:41.52,20,"7,11,15,17,9,1,3,10,19,6,2,12,5,4,0,18,14,13,16,8",7:42;11:63;15:51;17:56;9:40;1:18;3:36;10:58;19:42;6:65;2:36;12:49;5:39;4:39;0:54;18:10;14:28;13:12;16:31;8:10,"7:[0,4,5,6];11:[0,1,2,4,5,6];15:[0,4,5,6,7];17:[0,1,4,5,6];9:[0,1,4,6];1:[4];3:[1,4,6];10:[0,1,4,5,6];19:[2,4,5,6];6:[0,1,2,4,5,6];2:[0,4,6];12:[0,1,4,6];5:[4,5,6];4:[1,4,6];0:[0,1,4,5,6];18:[4];14:[4,7];13:[4];16:[4,5,6];8:[4]","c7:bw=42,experts=[0,4,5,6]; c11:bw=63,experts=[0,1,2,4,5,6]; c15:bw=51,experts=[0,4,5,6,7]; c17:bw=56,experts=[0,1,4,5,6]; c9:bw=40,experts=[0,1,4,6]; c1:bw=18,experts=[4]; c3:bw=36,experts=[1,4,6]; c10:bw=58,experts=[0,1,4,5,6]; c19:bw=42,experts=[2,4,5,6]; c6:bw=65,experts=[0,1,2,4,5,6]; c2:bw=36,experts=[0,4,6]; c12:bw=49,experts=[0,1,4,6]; c5:bw=39,experts=[4,5,6]; c4:bw=39,experts=[1,4,6]; c0:bw=54,experts=[0,1,4,5,6]; c18:bw=10,experts=[4]; c14:bw=28,experts=[4,7]; c13:bw=12,experts=[4]; c16:bw=31,experts=[4,5,6]; c8:bw=10,experts=[4]","3.3077,2.4511,3.0658,2.3263,2.3251,3.7891,1.5137,1.2732,3.7881,2.1097,2.7031,2.5367,1.3316,3.4425,1.5256,3.1568,4.0460,4.2023,2.1615,2.3448"
38,2026-09-24 12:44:44,Ours,0.01,1.9765855735311946,48.46,48.46,38,54.684,0:54.68,53.2203,0.3099,1.1517,2196.2262,36:36.23,20,"2,12,1,9,6,18,13,14,16,11,15,0,5,10,19,8,4,17,7,3",2:10;12:47;1:31;9:26;6:17;18:44;13:63;14:41;16:38;11:17;15:12;0:40;5:10;10:39;19:61;8:46;4:52;17:41;7:51;3:38,"2:[2];12:[0,2,4,6];1:[0,4,6];9:[4,6];6:[4];18:[0,4,5,6];13:[0,1,2,4,5,6];14:[0,4,5,6];16:[4,5,6];11:[4];15:[4];0:[0,1,4,6];5:[4];10:[2,4,7];19:[0,1,2,4,5,6];8:[0,1,4,6];4:[0,1,4,5,6];17:[0,4,5,6];7:[0,1,4,5,6];3:[0,4,6]","c2:bw=10,experts=[2]; c12:bw=47,experts=[0,2,4,6]; c1:bw=31,experts=[0,4,6]; c9:bw=26,experts=[4,6]; c6:bw=17,experts=[4]; c18:bw=44,experts=[0,4,5,6]; c13:bw=63,experts=[0,1,2,4,5,6]; c14:bw=41,experts=[0,4,5,6]; c16:bw=38,experts=[4,5,6]; c11:bw=17,experts=[4]; c15:bw=12,experts=[4]; c0:bw=40,experts=[0,1,4,6]; c5:bw=10,experts=[4]; c10:bw=39,experts=[2,4,7]; c19:bw=61,experts=[0,1,2,4,5,6]; c8:bw=46,experts=[0,1,4,6]; c4:bw=52,experts=[0,1,4,5,6]; c17:bw=41,experts=[0,4,5,6]; c7:bw=51,experts=[0,1,4,5,6]; c3:bw=38,experts=[0,4,6]","2.7024,2.5714,3.8212,2.2989,2.0770,3.1639,4.2300,3.9639,2.1494,2.4183,3.0176,1.5152,1.3073,1.2612,3.7972,2.3424,3.4571,2.3166,3.2906,1.5186"
39,2026-09-24 12:45:39,Ours,0.01,1.9456313810757238,47.63,48.46,38,54.962,0:54.96,53.485,0.304,1.1646,2251.209,37:31.21,20,"3,13,2,11,15,19,0,12,6,18,10,16,7,9,1,8,14,4,17,5",3:26;13:49;2:36;11:51;15:30;19:18;0:10;12:49;6:31;18:25;10:24;16:29;7:40;9:24;1:45;8:45;14:57;4:36;17:42;5:75,"3:[4,6];13:[0,4,5,6];2:[4,5,6];11:[0,1,4,5,6];15:[0,4,6];19:[4];0:[4];12:[0,4,5,6];6:[0,4,6];18:[4,6];10:[4,6];16:[4,6];7:[2,4,5,6];9:[4,6];1:[0,1,4,6];8:[0,4,5,6];14:[0,1,4,5,6];4:[1,4,6];17:[2,4,6,7];5:[0,1,2,4,5,6,7]","c3:bw=26,experts=[4,6]; c13:bw=49,experts=[0,4,5,6]; c2:bw=36,experts=[4,5,6]; c11:bw=51,experts=[0,1,4,5,6]; c15:bw=30,experts=[0,4,6]; c19:bw=18,experts=[4]; c0:bw=10,experts=[4]; c12:bw=49,experts=[0,4,5,6]; c6:bw=31,experts=[0,4,6]; c18:bw=25,experts=[4,6]; c10:bw=24,experts=[4,6]; c16:bw=29,experts=[4,6]; c7:bw=40,experts=[2,4,5,6]; c9:bw=24,experts=[4,6]; c1:bw=45,experts=[0,1,4,6]; c8:bw=45,experts=[0,4,5,6]; c14:bw=57,experts=[0,1,4,5,6]; c4:bw=36,experts=[1,4,6]; c17:bw=42,experts=[2,4,6,7]; c5:bw=75,experts=[0,1,2,4,5,6,7]","1.5192,4.2498,2.6940,2.4639,3.0850,3.7792,1.5043,2.5725,2.1121,3.1594,1.2687,2.1613,3.2907,2.3075,3.8234,2.3677,4.0113,3.4564,2.3021,1.3565"
40,2026-09-24 12:46:34,Ours,0.01,2.0131047053894955,47.84,48.46,38,54.9659,0:54.97,53.4792,0.3094,1.1751,2306.1971,38:26.20,20,"15,3,9,14,13,7,19,11,17,5,6,4,18,2,8,1,0,12,16,10",15:22;3:10;9:40;14:58;13:32;7:66;19:23;11:15;17:30;5:32;6:46;4:19;18:38;2:65;8:26;1:42;0:36;12:42;16:29;10:60,"15:[3,4];3:[3];9:[0,3,4,6];14:[0,1,3,4,6];13:[3,4,7];7:[0,1,3,4,5,6];19:[3,7];11:[3];17:[3,4,6];5:[3,4,6];6:[3,4,6,7];4:[3];18:[2,3,4];2:[0,1,3,4,6,7];8:[3,4];1:[3,4,5,6];0:[3,4,7];12:[0,3,4,6];16:[3,7];10:[0,1,3,4,5,6]","c15:bw=22,experts=[3,4]; c3:bw=10,experts=[3]; c9:bw=40,experts=[0,3,4,6]; c14:bw=58,experts=[0,1,3,4,6]; c13:bw=32,experts=[3,4,7]; c7:bw=66,experts=[0,1,3,4,5,6]; c19:bw=23,experts=[3,7]; c11:bw=15,experts=[3]; c17:bw=30,experts=[3,4,6]; c5:bw=32,experts=[3,4,6]; c6:bw=46,experts=[3,4,6,7]; c4:bw=19,experts=[3]; c18:bw=38,experts=[2,3,4]; c2:bw=65,experts=[0,1,3,4,6,7]; c8:bw=26,experts=[3,4]; c1:bw=42,experts=[3,4,5,6]; c0:bw=36,experts=[3,4,7]; c12:bw=42,experts=[0,3,4,6]; c16:bw=29,experts=[3,7]; c10:bw=60,experts=[0,1,3,4,5,6]","3.0729,1.5198,2.3457,4.0206,4.1999,3.3135,3.7889,2.4477,2.3242,1.3424,2.1064,3.4092,3.1480,2.7301,2.3382,3.8447,1.5148,2.5761,2.1485,1.2874"
