Round,Client,BudgetK,NumBatches,NumSamples,StopBatches,Certified,Agree,Agree1,Agree2,Agree4,Agree8,Agree16
43,6,1,103,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
43,0,1,72,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
44,3,2,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
44,4,1,105,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
44,2,2,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
44,5,1,96,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
44,6,1,103,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
44,9,2,54,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
44,8,1,82,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
44,1,2,66,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
45,0,2,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
45,7,2,71,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
45,2,2,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
45,9,1,54,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
45,6,1,103,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
45,5,2,96,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
46,9,2,54,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
46,3,1,79,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
46,6,2,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
46,1,2,66,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
46,5,2,96,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
46,8,2,82,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
46,7,1,71,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
47,5,2,96,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
47,6,1,103,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
47,7,2,71,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
47,9,1,54,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
47,8,2,82,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
47,4,1,105,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
47,0,2,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
47,1,1,66,4218,1,1,1.0,1.0,1.0,1.0,1.0,1.0
48,1,2,66,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
48,8,2,82,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
48,9,2,54,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
48,6,2,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
48,0,1,72,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
48,3,1,79,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
49,4,2,105,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
49,3,1,79,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
49,8,1,82,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
49,0,1,72,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
49,6,1,103,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
49,7,2,71,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
49,9,2,54,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
50,8,1,82,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
50,4,1,105,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
50,7,1,71,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
50,3,2,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
50,0,1,72,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
50,9,1,54,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
50,5,1,96,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
51,5,2,96,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
51,1,1,66,4218,1,1,1.0,1.0,1.0,1.0,1.0,1.0
51,2,1,58,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
51,8,2,82,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
51,6,2,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
51,9,1,54,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
51,4,1,105,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
51,7,1,71,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
52,0,2,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
52,8,1,82,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
52,5,1,96,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
52,7,1,71,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
52,1,2,66,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
52,4,1,105,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
52,9,1,54,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
52,6,2,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
52,2,1,58,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
52,3,2,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
53,8,1,82,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
53,4,1,105,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
53,5,2,96,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
53,3,2,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
53,6,2,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
53,7,2,71,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
53,0,2,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
53,2,2,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
54,2,1,58,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
54,1,2,66,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
54,3,1,79,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
54,0,2,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
54,5,1,96,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
54,9,2,54,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
54,4,1,105,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
55,2,2,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
55,4,1,105,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
55,3,2,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
55,8,1,82,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
55,5,2,96,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
55,6,2,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
55,0,1,72,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
56,9,2,54,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
56,3,1,79,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
56,2,2,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
56,5,1,96,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
56,4,1,105,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
56,8,1,82,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
56,7,1,71,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
56,6,1,103,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
57,8,2,82,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
57,6,2,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
57,1,2,66,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
57,5,2,96,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
57,4,2,105,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
57,2,1,58,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
57,9,1,54,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
58,7,1,71,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
58,2,1,58,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
58,5,1,96,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
58,1,1,66,4218,1,1,1.0,1.0,1.0,1.0,1.0,1.0
58,8,2,82,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
58,4,2,105,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
58,0,2,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
59,2,2,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
59,9,1,54,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
59,6,1,103,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
59,4,1,105,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
59,7,1,71,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
59,5,1,96,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
59,0,2,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
59,3,2,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
60,0,2,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
60,7,2,71,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
60,4,1,105,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
60,2,1,58,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
60,5,1,96,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
60,8,1,82,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
60,9,1,54,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
60,3,2,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
61,5,2,96,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
61,6,2,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
61,2,1,58,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
61,9,2,54,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
61,1,1,66,4218,1,1,1.0,1.0,1.0,1.0,1.0,1.0
61,3,2,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
61,4,2,105,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
61,7,2,71,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
62,8,1,82,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
62,9,1,54,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
62,0,1,72,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
62,3,2,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
62,2,2,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
62,7,2,71,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
63,5,1,96,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
63,9,1,54,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
63,6,1,103,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
63,3,2,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
63,8,1,82,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
63,1,2,66,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
63,0,2,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
63,2,1,58,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
63,4,2,105,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
64,6,2,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
64,4,2,105,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
64,5,1,96,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
64,3,2,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
64,7,1,71,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
64,0,1,72,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
64,1,1,66,4218,1,1,1.0,1.0,1.0,1.0,1.0,1.0
65,7,1,71,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
65,5,1,96,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
65,6,2,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
65,3,2,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
65,0,2,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
65,2,1,58,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
65,9,2,54,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
66,2,2,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
66,5,1,96,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
66,8,1,82,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
66,9,1,54,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
66,6,1,103,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
66,4,2,105,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
66,0,2,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
66,7,2,71,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
67,4,2,105,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
67,5,2,96,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
67,1,2,66,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
67,3,1,79,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
67,6,2,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
67,0,1,72,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
67,2,2,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
67,8,1,82,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
68,1,2,66,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
68,8,1,82,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
68,0,1,72,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
68,3,1,79,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
68,4,2,105,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
68,5,2,96,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
68,9,1,54,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
68,7,1,71,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
68,6,1,103,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
69,3,2,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
69,1,1,66,4218,1,1,1.0,1.0,1.0,1.0,1.0,1.0
69,4,2,105,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
69,9,2,54,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
69,5,2,96,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
69,0,2,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
69,8,2,82,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
69,6,1,103,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
70,1,1,66,4218,1,1,1.0,1.0,1.0,1.0,1.0,1.0
70,9,1,54,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
70,7,1,71,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
70,3,1,79,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
70,0,1,72,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
70,6,1,103,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
70,5,1,96,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
70,8,2,82,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
71,4,2,105,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
71,0,1,72,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
71,1,2,66,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
71,9,2,54,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
71,7,1,71,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
71,5,1,96,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
71,6,2,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
71,8,2,82,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
72,8,1,82,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
72,1,2,66,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
72,5,2,96,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
72,7,2,71,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
72,6,1,103,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
72,0,2,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
72,3,1,79,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
72,2,1,58,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
72,9,2,54,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
72,4,2,105,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
73,2,2,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
73,8,1,82,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
73,3,2,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
73,5,1,96,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
73,9,2,54,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
73,0,1,72,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
73,7,2,71,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
73,6,1,103,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
73,4,2,105,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
74,3,1,79,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
74,0,2,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
74,1,1,66,4218,1,1,1.0,1.0,1.0,1.0,1.0,1.0
74,5,2,96,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
74,8,1,82,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
74,6,1,103,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
74,2,1,58,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
74,4,2,105,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
74,9,1,54,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
75,2,2,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
75,3,1,79,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
75,7,1,71,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
75,5,1,96,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
76,8,1,82,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
76,5,2,96,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
76,0,1,72,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
76,3,1,79,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
76,2,1,58,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
76,6,1,103,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
77,9,1,54,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
77,2,1,58,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
77,8,1,82,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
77,4,1,105,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
77,7,1,71,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
77,3,2,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
78,0,1,72,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
78,4,1,105,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
78,3,2,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
78,7,2,71,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
78,1,2,66,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
78,9,1,54,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
78,2,1,58,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
79,6,1,103,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
79,9,1,54,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
79,0,2,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
79,7,2,71,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
79,8,2,82,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
79,5,2,96,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
79,3,1,79,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
79,1,2,66,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
79,2,1,58,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
80,9,2,54,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
80,7,2,71,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
80,1,1,66,4218,1,1,1.0,1.0,1.0,1.0,1.0,1.0
80,3,1,79,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
80,2,2,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
80,0,2,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
80,6,2,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
80,8,2,82,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
