Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
41,2026-09-24 13:17:12,Ours,0.01,2.013821471793629,48.18,48.18,41,71.2217,1:11.22,65.3538,4.5282,1.3373,2866.8911,47:46.89,20,"14,11,5,15,6,10,1,7,17,12,3,2,0,8,13,19,16,18,9,4",14:61;11:41;5:61;15:24;6:10;10:42;1:10;7:68;17:52;12:18;3:40;2:54;0:10;8:57;13:45;19:19;16:25;18:10;9:54;4:50,"14:[0,1,2,4,5,6];11:[1,4,6,7];5:[0,1,3,4,5,6];15:[4,7];6:[4];10:[2,4,5,6];1:[7];7:[0,1,4,5,6,7];17:[0,1,2,4,6];12:[7];3:[0,4,6];2:[0,4,5,6];0:[1];8:[0,4,5,6,7];13:[0,4,6,7];19:[4];16:[1];18:[3];9:[0,1,4,5,6];4:[0,3,4,5,6]","c14:bw=61,experts=[0,1,2,4,5,6]; c11:bw=41,experts=[1,4,6,7]; c5:bw=61,experts=[0,1,3,4,5,6]; c15:bw=24,experts=[4,7]; c6:bw=10,experts=[4]; c10:bw=42,experts=[2,4,5,6]; c1:bw=10,experts=[7]; c7:bw=68,experts=[0,1,4,5,6,7]; c17:bw=52,experts=[0,1,2,4,6]; c12:bw=18,experts=[7]; c3:bw=40,experts=[0,4,6]; c2:bw=54,experts=[0,4,5,6]; c0:bw=10,experts=[1]; c8:bw=57,experts=[0,4,5,6,7]; c13:bw=45,experts=[0,4,6,7]; c19:bw=19,experts=[4]; c16:bw=25,experts=[1]; c18:bw=10,experts=[3]; c9:bw=54,experts=[0,1,4,5,6]; c4:bw=50,experts=[0,3,4,5,6]","4.8510,3.0402,1.7561,3.7000,2.5918,1.6789,4.5139,3.9909,2.8666,3.1075,1.9573,3.2977,1.9470,2.9070,5.0172,4.4793,2.6947,3.8012,2.8740,4.2815"
42,2026-09-24 13:18:23,Ours,0.01,1.9550650672872933,49.47,49.47,42,70.9702,1:10.97,65.2238,4.4134,1.3306,2937.8869,48:57.89,20,"12,9,3,7,19,1,15,14,13,6,16,8,10,4,18,5,0,11,17,2",12:22;9:51;3:48;7:20;19:63;1:49;15:31;14:13;13:33;6:34;16:10;8:42;10:15;4:55;18:14;5:50;0:15;11:59;17:32;2:40,"12:[4,6];9:[0,1,2,4,6];3:[4,5,6,7];7:[4,6];19:[0,1,2,4,5,6];1:[1,4,5,6];15:[0,4,6];14:[4];13:[0,4,6];6:[2,4,6];16:[0];8:[0,2,4,6];10:[4];4:[0,1,4,5,6];18:[4];5:[0,4,5,6];0:[2];11:[0,1,4,6];17:[1,4,6];2:[0,4,5,6]","c12:bw=22,experts=[4,6]; c9:bw=51,experts=[0,1,2,4,6]; c3:bw=48,experts=[4,5,6,7]; c7:bw=20,experts=[4,6]; c19:bw=63,experts=[0,1,2,4,5,6]; c1:bw=49,experts=[1,4,5,6]; c15:bw=31,experts=[0,4,6]; c14:bw=13,experts=[4]; c13:bw=33,experts=[0,4,6]; c6:bw=34,experts=[2,4,6]; c16:bw=10,experts=[0]; c8:bw=42,experts=[0,2,4,6]; c10:bw=15,experts=[4]; c4:bw=55,experts=[0,1,4,5,6]; c18:bw=14,experts=[4]; c5:bw=50,experts=[0,4,5,6]; c0:bw=15,experts=[2]; c11:bw=59,experts=[0,1,4,6]; c17:bw=32,experts=[1,4,6]; c2:bw=40,experts=[0,4,5,6]","3.1399,2.8962,1.9773,3.9885,4.5190,4.5548,3.6729,4.7531,5.0202,2.5997,2.6777,2.9031,1.6688,4.1112,3.8173,1.7496,1.9869,3.0156,2.8602,3.3118"
43,2026-09-24 13:19:34,Ours,0.01,1.947486987235886,49.53,49.53,43,71.2016,1:11.20,65.4738,4.402,1.3235,3009.1119,50:09.11,20,"4,9,7,12,11,14,6,0,18,8,3,15,2,10,13,16,19,17,5,1",4:34;9:32;7:21;12:10;11:55;14:66;6:12;0:21;18:24;8:45;3:65;15:14;2:51;10:37;13:16;16:21;19:54;17:47;5:53;1:58,"4:[1,4,6];9:[0,4,6];7:[4,6];12:[4];11:[0,2,4,5,6];14:[0,1,2,4,5,6];6:[4];0:[4,6];18:[1,2];8:[0,1,4,6];3:[0,1,2,4,6];15:[];2:[0,1,4,5,6];10:[0,4,6];13:[4];16:[2];19:[0,4,5,6];17:[0,4,6];5:[0,1,2,4,6];1:[0,2,4,5,6]","c4:bw=34,experts=[1,4,6]; c9:bw=32,experts=[0,4,6]; c7:bw=21,experts=[4,6]; c12:bw=10,experts=[4]; c11:bw=55,experts=[0,2,4,5,6]; c14:bw=66,experts=[0,1,2,4,5,6]; c6:bw=12,experts=[4]; c0:bw=21,experts=[4,6]; c18:bw=24,experts=[1,2]; c8:bw=45,experts=[0,1,4,6]; c3:bw=65,experts=[0,1,2,4,6]; c15:bw=14,experts=[]; c2:bw=51,experts=[0,1,4,5,6]; c10:bw=37,experts=[0,4,6]; c13:bw=16,experts=[4]; c16:bw=21,experts=[2]; c19:bw=54,experts=[0,4,5,6]; c17:bw=47,experts=[0,4,6]; c5:bw=53,experts=[0,1,2,4,6]; c1:bw=58,experts=[0,2,4,5,6]","4.1529,2.8762,3.9841,3.1171,3.0359,4.8739,2.6165,1.9710,3.8141,2.9026,1.9815,3.6823,3.3531,1.6799,5.0782,2.6876,4.4794,2.8484,1.7520,4.5871"
44,2026-09-24 13:20:46,Ours,0.01,1.910956819315843,49.3,49.53,43,71.2743,1:11.27,65.417,4.5308,1.3242,3080.4108,51:20.41,20,"12,15,13,6,2,17,8,10,14,5,1,4,7,19,11,0,18,16,9,3",12:40;15:50;13:28;6:20;2:37;17:12;8:34;10:56;14:65;5:24;1:45;4:29;7:75;19:10;11:16;0:66;18:54;16:76;9:37;3:47,"12:[0,4,6];15:[0,1,2,4,6];13:[4];6:[4,6];2:[2,4,6];17:[4];8:[4,5,6];10:[0,1,4,5,6];14:[0,1,2,4,5,6];5:[4,6];1:[0,4,5,6];4:[4,7];7:[0,1,2,4,5,6,7];19:[4];11:[];0:[0,1,2,4,5,6];18:[0,4,5,6];16:[0,1,2,4,5,6,7];9:[4,6];3:[0,4,5,6]","c12:bw=40,experts=[0,4,6]; c15:bw=50,experts=[0,1,2,4,6]; c13:bw=28,experts=[4]; c6:bw=20,experts=[4,6]; c2:bw=37,experts=[2,4,6]; c17:bw=12,experts=[4]; c8:bw=34,experts=[4,5,6]; c10:bw=56,experts=[0,1,4,5,6]; c14:bw=65,experts=[0,1,2,4,5,6]; c5:bw=24,experts=[4,6]; c1:bw=45,experts=[0,4,5,6]; c4:bw=29,experts=[4,7]; c7:bw=75,experts=[0,1,2,4,5,6,7]; c19:bw=10,experts=[4]; c11:bw=16,experts=[]; c0:bw=66,experts=[0,1,2,4,5,6]; c18:bw=54,experts=[0,4,5,6]; c16:bw=76,experts=[0,1,2,4,5,6,7]; c9:bw=37,experts=[4,6]; c3:bw=47,experts=[0,4,5,6]","3.1636,3.7713,5.0155,2.6012,3.3219,2.8484,2.9128,1.6720,4.7936,1.7431,4.5584,4.1201,4.0405,4.4945,2.9922,1.9565,3.8195,2.7476,2.8635,1.9808"
45,2026-09-24 13:21:57,Ours,0.01,1.9166793884758342,50.21,50.21,45,71.4624,1:11.46,65.5137,4.6093,1.337,3151.8977,52:31.90,20,"12,0,11,5,6,1,4,17,9,2,8,13,19,16,3,7,18,10,15,14",12:61;0:36;11:53;5:44;6:10;1:56;4:64;17:10;9:25;2:49;8:55;13:53;19:67;16:54;3:67;7:36;18:16;10:42;15:33;14:41,"12:[0,1,2,4,5,6];0:[4,5,6];11:[0,1,4,5,6];5:[4,5,6];6:[0];1:[0,1,2,4,6];4:[0,1,2,4,5,6];17:[4];9:[4,6];2:[0,4,5,6];8:[0,4,5,6];13:[0,1,4,5,6];19:[0,1,2,4,5,6];16:[0,1,4,5,6];3:[0,1,2,4,5,6];7:[4,6];18:[];10:[0,4,5,6];15:[4,6];14:[0,4,6,7]","c12:bw=61,experts=[0,1,2,4,5,6]; c0:bw=36,experts=[4,5,6]; c11:bw=53,experts=[0,1,4,5,6]; c5:bw=44,experts=[4,5,6]; c6:bw=10,experts=[0]; c1:bw=56,experts=[0,1,2,4,6]; c4:bw=64,experts=[0,1,2,4,5,6]; c17:bw=10,experts=[4]; c9:bw=25,experts=[4,6]; c2:bw=49,experts=[0,4,5,6]; c8:bw=55,experts=[0,4,5,6]; c13:bw=53,experts=[0,1,4,5,6]; c19:bw=67,experts=[0,1,2,4,5,6]; c16:bw=54,experts=[0,1,4,5,6]; c3:bw=67,experts=[0,1,2,4,5,6]; c7:bw=36,experts=[4,6]; c18:bw=16,experts=[]; c10:bw=42,experts=[0,4,5,6]; c15:bw=33,experts=[4,6]; c14:bw=41,experts=[0,4,6,7]","3.1550,1.9811,3.0458,1.7674,2.5797,4.5886,4.1633,2.8589,2.8518,3.3159,2.9008,5.0946,4.5344,2.7267,1.9665,3.9645,3.7895,1.7121,3.7007,4.8163"
46,2026-09-24 13:23:08,Ours,0.01,1.893544390147141,50.32,50.32,46,71.1562,1:11.16,65.3183,4.5017,1.3339,3223.0783,53:43.08,20,"7,3,16,14,2,6,12,10,13,15,1,18,11,8,19,0,5,9,17,4",7:28;3:27;16:28;14:39;2:57;6:39;12:53;10:59;13:50;15:14;1:41;18:44;11:38;8:39;19:10;0:55;5:41;9:37;17:15;4:64,"7:[4,6];3:[4,6];16:[4];14:[0,4,6];2:[0,1,2,4,6];6:[1,5];12:[0,1,4,5,6];10:[0,4,6,7];13:[0,2,4,5,6];15:[4];1:[0,1,4,6];18:[0,1,4,6];11:[1,4,6];8:[4,5,6];19:[4];0:[0,1,4,5,6];5:[0,4,5,6];9:[4,5,6];17:[4];4:[0,1,2,4,5,6]","c7:bw=28,experts=[4,6]; c3:bw=27,experts=[4,6]; c16:bw=28,experts=[4]; c14:bw=39,experts=[0,4,6]; c2:bw=57,experts=[0,1,2,4,6]; c6:bw=39,experts=[1,5]; c12:bw=53,experts=[0,1,4,5,6]; c10:bw=59,experts=[0,4,6,7]; c13:bw=50,experts=[0,2,4,5,6]; c15:bw=14,experts=[4]; c1:bw=41,experts=[0,1,4,6]; c18:bw=44,experts=[0,1,4,6]; c11:bw=38,experts=[1,4,6]; c8:bw=39,experts=[4,5,6]; c19:bw=10,experts=[4]; c0:bw=55,experts=[0,1,4,5,6]; c5:bw=41,experts=[0,4,5,6]; c9:bw=37,experts=[4,5,6]; c17:bw=15,experts=[4]; c4:bw=64,experts=[0,1,2,4,5,6]","4.0098,1.9850,2.7050,4.8039,3.3159,2.6006,3.1605,1.6898,5.0602,3.6849,4.5734,3.8225,3.0306,2.8802,4.4622,1.9723,1.7541,2.8681,2.8181,4.1210"
47,2026-09-24 13:24:19,Ours,0.01,1.8978156145310685,50.99,50.99,47,70.896,1:10.90,65.1806,4.398,1.315,3293.9996,54:54.00,20,"11,18,10,13,15,8,4,1,14,6,9,5,17,19,12,2,16,7,0,3",11:39;18:10;10:51;13:33;15:42;8:39;4:10;1:30;14:24;6:22;9:17;5:52;17:20;19:28;12:15;2:54;16:68;7:53;0:46;3:70,"11:[4,5,6];18:[];10:[0,1,4,5,6];13:[0,4,6];15:[4,5,6];8:[1,4,6];4:[4];1:[4,6];14:[4,6];6:[4,6];9:[];5:[0,4,5,6,7];17:[5];19:[4,6];12:[4];2:[1,4,5,6];16:[0,1,2,4,5,6];7:[0,2,4,5,6];0:[1,4,6];3:[0,1,2,4,5,6,7]","c11:bw=39,experts=[4,5,6]; c18:bw=10,experts=[]; c10:bw=51,experts=[0,1,4,5,6]; c13:bw=33,experts=[0,4,6]; c15:bw=42,experts=[4,5,6]; c8:bw=39,experts=[1,4,6]; c4:bw=10,experts=[4]; c1:bw=30,experts=[4,6]; c14:bw=24,experts=[4,6]; c6:bw=22,experts=[4,6]; c9:bw=17,experts=[]; c5:bw=52,experts=[0,4,5,6,7]; c17:bw=20,experts=[5]; c19:bw=28,experts=[4,6]; c12:bw=15,experts=[4]; c2:bw=54,experts=[1,4,5,6]; c16:bw=68,experts=[0,1,2,4,5,6]; c7:bw=53,experts=[0,2,4,5,6]; c0:bw=46,experts=[1,4,6]; c3:bw=70,experts=[0,1,2,4,5,6,7]","3.0013,3.8033,1.6746,5.0681,3.7053,2.9199,4.1329,4.5680,4.7806,2.6057,2.8111,1.7559,2.8163,4.4664,3.1184,3.3339,2.7327,3.9557,1.9767,1.9535"
48,2026-09-24 13:25:31,Ours,0.01,1.956889748699615,50.74,50.99,47,71.2925,1:11.29,65.3958,4.5714,1.3231,3365.3183,56:05.32,20,"16,7,8,17,3,4,0,6,15,19,5,9,1,12,11,18,10,13,14,2",16:10;7:62;8:50;17:38;3:18;4:67;0:16;6:45;15:64;19:45;5:55;9:52;1:50;12:31;11:32;18:62;10:12;13:50;14:10;2:57,"16:[3];7:[0,1,3,4,5,6];8:[0,3,4,5,6];17:[3,7];3:[];4:[0,1,2,4,5,6];0:[];6:[3,4,7];15:[0,3,4,5,6];19:[3,4,6,7];5:[0,1,4,5,6];9:[3,4,5,6,7];1:[0,3,4,5,6];12:[3,4,6];11:[3,4,6];18:[0,1,4,5,6,7];10:[3];13:[0,1,3,4,6];14:[3];2:[3,4,6,7]","c16:bw=10,experts=[3]; c7:bw=62,experts=[0,1,3,4,5,6]; c8:bw=50,experts=[0,3,4,5,6]; c17:bw=38,experts=[3,7]; c3:bw=18,experts=[]; c4:bw=67,experts=[0,1,2,4,5,6]; c0:bw=16,experts=[]; c6:bw=45,experts=[3,4,7]; c15:bw=64,experts=[0,3,4,5,6]; c19:bw=45,experts=[3,4,6,7]; c5:bw=55,experts=[0,1,4,5,6]; c9:bw=52,experts=[3,4,5,6,7]; c1:bw=50,experts=[0,3,4,5,6]; c12:bw=31,experts=[3,4,6]; c11:bw=32,experts=[3,4,6]; c18:bw=62,experts=[0,1,4,5,6,7]; c10:bw=12,experts=[3]; c13:bw=50,experts=[0,1,3,4,6]; c14:bw=10,experts=[3]; c2:bw=57,experts=[3,4,6,7]","2.7079,3.9915,2.8930,2.8336,1.9401,4.1713,1.9572,2.6248,3.7088,4.5616,1.7455,2.8545,4.5867,3.1531,3.0292,3.8416,1.6782,5.0590,4.7679,3.2901"
49,2026-09-24 13:26:42,Ours,0.01,1.8816155136627857,50.98,50.99,47,71.2695,1:11.27,65.4093,4.5156,1.3423,3436.6128,57:16.61,20,"7,4,0,10,17,5,15,18,1,13,2,9,14,8,3,12,19,11,6,16",7:44;4:48;0:20;10:64;17:30;5:56;15:42;18:32;1:54;13:39;2:58;9:53;14:58;8:26;3:32;12:37;19:10;11:38;6:13;16:30,"7:[0,1,4,6];4:[3,4,6];0:[3,7];10:[0,1,2,4,5,6];17:[2,4,6];5:[3,4,5,6];15:[0,4,6,7];18:[3,4,6];1:[0,4,6,7];13:[4,6,7];2:[0,1,4,5,6];9:[0,1,4,5,6];14:[0,1,4,6];8:[4,7];3:[3,4,6];12:[4,6,7];19:[4];11:[4,6,7];6:[];16:[4,6]","c7:bw=44,experts=[0,1,4,6]; c4:bw=48,experts=[3,4,6]; c0:bw=20,experts=[3,7]; c10:bw=64,experts=[0,1,2,4,5,6]; c17:bw=30,experts=[2,4,6]; c5:bw=56,experts=[3,4,5,6]; c15:bw=42,experts=[0,4,6,7]; c18:bw=32,experts=[3,4,6]; c1:bw=54,experts=[0,4,6,7]; c13:bw=39,experts=[4,6,7]; c2:bw=58,experts=[0,1,4,5,6]; c9:bw=53,experts=[0,1,4,5,6]; c14:bw=58,experts=[0,1,4,6]; c8:bw=26,experts=[4,7]; c3:bw=32,experts=[3,4,6]; c12:bw=37,experts=[4,6,7]; c19:bw=10,experts=[4]; c11:bw=38,experts=[4,6,7]; c6:bw=13,experts=[]; c16:bw=30,experts=[4,6]","4.0275,4.1536,1.9651,1.6739,2.8514,1.7560,3.7335,3.8327,4.5513,5.0097,3.3391,2.8700,4.8176,2.8501,1.9476,3.1422,4.5642,3.0439,2.5756,2.7041"
50,2026-09-24 13:27:53,Ours,0.01,1.8514495521655614,51.81,51.81,50,71.172,1:11.17,65.4491,4.412,1.3087,3507.81,58:27.81,20,"2,6,14,12,13,17,11,0,16,15,7,10,1,19,3,5,4,8,9,18",2:63;6:68;14:23;12:34;13:37;17:33;11:57;0:29;16:27;15:31;7:34;10:23;1:64;19:43;3:39;5:31;4:10;8:32;9:27;18:44,"2:[0,1,2,4,5,6];6:[0,1,2,4,5,6];14:[4,6];12:[1,4,6];13:[1,4,6];17:[1,4,6];11:[0,1,2,4,6];0:[4,6];16:[4];15:[4,5,6];7:[1,4,6];10:[4];1:[0,1,4,5,6];19:[0,1,4,6];3:[1,4,6];5:[0,4,6];4:[4];8:[2,4,6];9:[2];18:[0,1,4,6]","c2:bw=63,experts=[0,1,2,4,5,6]; c6:bw=68,experts=[0,1,2,4,5,6]; c14:bw=23,experts=[4,6]; c12:bw=34,experts=[1,4,6]; c13:bw=37,experts=[1,4,6]; c17:bw=33,experts=[1,4,6]; c11:bw=57,experts=[0,1,2,4,6]; c0:bw=29,experts=[4,6]; c16:bw=27,experts=[4]; c15:bw=31,experts=[4,5,6]; c7:bw=34,experts=[1,4,6]; c10:bw=23,experts=[4]; c1:bw=64,experts=[0,1,4,5,6]; c19:bw=43,experts=[0,1,4,6]; c3:bw=39,experts=[1,4,6]; c5:bw=31,experts=[0,4,6]; c4:bw=10,experts=[4]; c8:bw=32,experts=[2,4,6]; c9:bw=27,experts=[2]; c18:bw=44,experts=[0,1,4,6]","3.3583,2.6352,4.8065,3.1652,5.0481,2.8678,3.0383,1.9882,2.7259,3.7069,3.9973,1.6799,4.5723,4.5062,1.9626,1.7427,4.0944,2.8825,2.8448,3.8260"
51,2026-09-24 13:29:04,Ours,0.01,1.8365419548664437,52.31,52.31,51,70.9237,1:10.92,65.2612,4.3544,1.3058,3578.7583,59:38.76,20,"0,9,11,16,13,19,17,1,5,12,18,4,7,14,2,6,8,10,3,15",0:53;9:18;11:60;16:30;13:40;19:10;17:43;1:21;5:47;12:43;18:37;4:11;7:27;14:30;2:20;6:52;8:46;10:37;3:55;15:57,"0:[0,1,2,4,6];9:[];11:[0,1,2,4,5,6];16:[4,6];13:[0,1,4,6];19:[4];17:[0,4,6];1:[4,6];5:[0,2,4,6];12:[4,5,6];18:[2,4];4:[4];7:[4,6];14:[4,6];2:[4,6];6:[0,4,5,6];8:[0,4,5,6];10:[2,4,6];3:[0,1,4,5,6];15:[0,1,2,4,6]","c0:bw=53,experts=[0,1,2,4,6]; c9:bw=18,experts=[]; c11:bw=60,experts=[0,1,2,4,5,6]; c16:bw=30,experts=[4,6]; c13:bw=40,experts=[0,1,4,6]; c19:bw=10,experts=[4]; c17:bw=43,experts=[0,4,6]; c1:bw=21,experts=[4,6]; c5:bw=47,experts=[0,2,4,6]; c12:bw=43,experts=[4,5,6]; c18:bw=37,experts=[2,4]; c4:bw=11,experts=[4]; c7:bw=27,experts=[4,6]; c14:bw=30,experts=[4,6]; c2:bw=20,experts=[4,6]; c6:bw=52,experts=[0,4,5,6]; c8:bw=46,experts=[0,4,5,6]; c10:bw=37,experts=[2,4,6]; c3:bw=55,experts=[0,1,4,5,6]; c15:bw=57,experts=[0,1,2,4,6]","1.9712,2.8355,3.0529,2.7257,5.0642,4.4943,2.8602,4.5692,1.7499,3.1197,3.8077,4.1308,3.9669,4.7549,3.2920,2.6089,2.8817,1.6835,1.9640,3.7279"
52,2026-09-24 13:30:15,Ours,0.01,1.824503736564234,52.48,52.48,52,71.0323,1:11.03,65.3602,4.3439,1.326,3649.8153,1:00:49.82,20,"6,17,15,8,0,19,12,3,13,18,4,11,2,9,7,10,14,1,5,16",6:51;17:19;15:31;8:18;0:46;19:46;12:10;3:43;13:23;18:49;4:33;11:60;2:29;9:31;7:34;10:31;14:42;1:40;5:24;16:59,"6:[0,1,4,6];17:[];15:[4,5,6];8:[4];0:[0,4,5,6];19:[0,1,4,6];12:[4];3:[1,4,6];13:[4,6];18:[4,5,6];4:[4,6,7];11:[0,1,2,4,5,6];2:[4,6];9:[4,6];7:[4,6,7];10:[0,4,6];14:[2,4,5,6];1:[0,4,5,6];5:[4];16:[0,4,5,6,7]","c6:bw=51,experts=[0,1,4,6]; c17:bw=19,experts=[]; c15:bw=31,experts=[4,5,6]; c8:bw=18,experts=[4]; c0:bw=46,experts=[0,4,5,6]; c19:bw=46,experts=[0,1,4,6]; c12:bw=10,experts=[4]; c3:bw=43,experts=[1,4,6]; c13:bw=23,experts=[4,6]; c18:bw=49,experts=[4,5,6]; c4:bw=33,experts=[4,6,7]; c11:bw=60,experts=[0,1,2,4,5,6]; c2:bw=29,experts=[4,6]; c9:bw=31,experts=[4,6]; c7:bw=34,experts=[4,6,7]; c10:bw=31,experts=[0,4,6]; c14:bw=42,experts=[2,4,5,6]; c1:bw=40,experts=[0,4,5,6]; c5:bw=24,experts=[4]; c16:bw=59,experts=[0,4,5,6,7]","2.6104,2.8559,3.7139,2.8821,1.9829,4.5363,3.1174,1.9550,5.0582,3.8205,4.1293,3.0437,3.2914,2.8773,3.9804,1.6751,4.8236,4.5536,1.7298,2.7234"
53,2026-09-24 13:31:26,Ours,0.01,1.8297307489892543,52.98,52.98,53,71.0536,1:11.05,65.3966,4.3245,1.3268,3720.8945,1:02:00.89,20,"11,9,8,12,6,15,7,1,16,18,2,19,3,10,17,4,5,13,0,14",11:11;9:61;8:22;12:45;6:36;15:27;7:44;1:59;16:44;18:17;2:51;19:10;3:47;10:52;17:28;4:28;5:44;13:10;0:39;14:34,"11:[];9:[0,1,2,4,6];8:[4];12:[1,2,4,6];6:[4,5,6];15:[4];7:[0,1,4,6];1:[1,2,4,5,6];16:[0,4,5,6];18:[4];2:[0,1,4,5,6];19:[2];3:[0,4,6];10:[0,1,4,5,6];17:[4,6];4:[4,6];5:[0,4,6];13:[];0:[4,6];14:[4,6,7]","c11:bw=11,experts=[]; c9:bw=61,experts=[0,1,2,4,6]; c8:bw=22,experts=[4]; c12:bw=45,experts=[1,2,4,6]; c6:bw=36,experts=[4,5,6]; c15:bw=27,experts=[4]; c7:bw=44,experts=[0,1,4,6]; c1:bw=59,experts=[1,2,4,5,6]; c16:bw=44,experts=[0,4,5,6]; c18:bw=17,experts=[4]; c2:bw=51,experts=[0,1,4,5,6]; c19:bw=10,experts=[2]; c3:bw=47,experts=[0,4,6]; c10:bw=52,experts=[0,1,4,5,6]; c17:bw=28,experts=[4,6]; c4:bw=28,experts=[4,6]; c5:bw=44,experts=[0,4,6]; c13:bw=10,experts=[]; c0:bw=39,experts=[4,6]; c14:bw=34,experts=[4,6,7]","3.0279,2.8930,2.8694,3.1534,2.6236,3.7174,4.0215,4.6054,2.7208,3.7842,3.3341,4.4667,1.9656,1.6955,2.8655,4.1077,1.7546,5.0096,1.9864,4.7941"
54,2026-09-24 13:32:38,Ours,0.01,1.8134193052273755,52.63,52.98,53,71.5052,1:11.51,65.6647,4.4983,1.3398,3792.4259,1:03:12.43,20,"11,13,3,18,16,14,9,12,2,6,5,19,10,15,17,8,4,0,1,7",11:58;13:55;3:30;18:33;16:10;14:33;9:50;12:74;2:10;6:54;5:10;19:21;10:10;15:32;17:27;8:55;4:32;0:37;1:53;7:61,"11:[0,1,2,4,6];13:[1,2,4,5,6];3:[1,4,6];18:[4,5,6];16:[4];14:[4,6];9:[0,1,4,5,6];12:[0,1,2,4,5,6];2:[4];6:[0,2,4,5,6];5:[4];19:[4,5];10:[7];15:[0,4,6];17:[4,6];8:[0,1,4,5,6];4:[4,5,6];0:[0,4,6];1:[0,1,2,4,6];7:[0,1,4,5,6]","c11:bw=58,experts=[0,1,2,4,6]; c13:bw=55,experts=[1,2,4,5,6]; c3:bw=30,experts=[1,4,6]; c18:bw=33,experts=[4,5,6]; c16:bw=10,experts=[4]; c14:bw=33,experts=[4,6]; c9:bw=50,experts=[0,1,4,5,6]; c12:bw=74,experts=[0,1,2,4,5,6]; c2:bw=10,experts=[4]; c6:bw=54,experts=[0,2,4,5,6]; c5:bw=10,experts=[4]; c19:bw=21,experts=[4,5]; c10:bw=10,experts=[7]; c15:bw=32,experts=[0,4,6]; c17:bw=27,experts=[4,6]; c8:bw=55,experts=[0,1,4,5,6]; c4:bw=32,experts=[4,5,6]; c0:bw=37,experts=[0,4,6]; c1:bw=53,experts=[0,1,2,4,6]; c7:bw=61,experts=[0,1,4,5,6]","3.0724,5.1087,1.9759,3.8452,2.7240,4.7943,2.9077,3.1776,3.2746,2.6139,1.7286,4.5320,1.6858,3.7126,2.8552,2.9436,4.1412,1.9755,4.5856,4.0103"
55,2026-09-24 13:33:49,Ours,0.01,1.782607860733291,53.4,53.4,55,71.5248,1:11.52,65.5669,4.6363,1.3135,3863.9775,1:04:23.98,20,"17,9,6,13,14,19,3,16,4,18,12,5,7,0,15,2,11,1,8,10",17:39;9:62;6:42;13:24;14:33;19:60;3:52;16:57;4:14;18:70;12:62;5:53;7:54;0:27;15:30;2:41;11:40;1:60;8:14;10:57,"17:[4,5,6];9:[0,1,4,5,6];6:[0,4,6];13:[4,6];14:[4,6];19:[0,1,2,4,5,6];3:[0,2,4,6,7];16:[1,2,4,6];4:[4];18:[0,1,2,4,5,6,7];12:[0,1,4,5,6];5:[0,1,4,6,7];7:[0,2,4,5,6];0:[4,6];15:[4,6];2:[0,1,4,6];11:[0,1,4,6];1:[0,1,2,4,5,6];8:[4];10:[1,4,5,6]","c17:bw=39,experts=[4,5,6]; c9:bw=62,experts=[0,1,4,5,6]; c6:bw=42,experts=[0,4,6]; c13:bw=24,experts=[4,6]; c14:bw=33,experts=[4,6]; c19:bw=60,experts=[0,1,2,4,5,6]; c3:bw=52,experts=[0,2,4,6,7]; c16:bw=57,experts=[1,2,4,6]; c4:bw=14,experts=[4]; c18:bw=70,experts=[0,1,2,4,5,6,7]; c12:bw=62,experts=[0,1,4,5,6]; c5:bw=53,experts=[0,1,4,6,7]; c7:bw=54,experts=[0,2,4,5,6]; c0:bw=27,experts=[4,6]; c15:bw=30,experts=[4,6]; c2:bw=41,experts=[0,1,4,6]; c11:bw=40,experts=[0,1,4,6]; c1:bw=60,experts=[0,1,2,4,5,6]; c8:bw=14,experts=[4]; c10:bw=57,experts=[1,4,5,6]","2.8842,2.8928,2.6056,5.0739,4.8240,4.5512,1.9744,2.7480,4.1146,3.8498,3.1498,1.7535,4.0328,1.9694,3.7035,3.2989,3.0340,4.5759,2.8656,1.6650"
