Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
23,2026-09-19 09:29:08,Ours,0.01,0.8288475703462591,58.65,73.97,20,66.7213,1:06.72,62.7393,2.6956,1.2849,1495.719,24:55.72,10,"5,7,4,6,9,8,3,1,2,0",5:98;7:28;4:106;6:19;9:95;8:66;3:29;1:117;2:61;0:21,"5:[0,1,2,4,5,6,12,13,14];7:[4,6];4:[0,1,2,4,5,6,12,13,14,15];6:[4];9:[0,1,2,4,5,6,13,14,15];8:[0,4,5,6,10,13];3:[4,6];1:[0,1,2,4,5,6,8,11,12,13,14];2:[0,4,5,6,12,13];0:[4,6]","c5:bw=98,experts=[0,1,2,4,5,6,12,13,14]; c7:bw=28,experts=[4,6]; c4:bw=106,experts=[0,1,2,4,5,6,12,13,14,15]; c6:bw=19,experts=[4]; c9:bw=95,experts=[0,1,2,4,5,6,13,14,15]; c8:bw=66,experts=[0,4,5,6,10,13]; c3:bw=29,experts=[4,6]; c1:bw=117,experts=[0,1,2,4,5,6,8,11,12,13,14]; c2:bw=61,experts=[0,4,5,6,12,13]; c0:bw=21,experts=[4,6]","6.6918,4.0874,3.6795,2.3696,5.6731,7.4597,0.8820,23.8005,0.5543,7.5414"
24,2026-09-19 09:30:13,Ours,0.01,0.9505859329562959,70.77,73.97,20,64.3034,1:04.30,60.5978,2.4205,1.2837,1560.0396,26:00.04,10,"6,4,7,9,2,1,5,8,3,0",6:57;4:24;7:10;9:94;2:81;1:10;5:46;8:34;3:10;0:59,"6:[0,4,5,6,13];4:[4,6];7:[6];9:[0,1,4,5,6,8,11,12,13];2:[0,1,2,4,5,6,12,13];1:[15];5:[4,5,6,13];8:[4,6,13];3:[6];0:[0,4,5,6,13]","c6:bw=57,experts=[0,4,5,6,13]; c4:bw=24,experts=[4,6]; c7:bw=10,experts=[6]; c9:bw=94,experts=[0,1,4,5,6,8,11,12,13]; c2:bw=81,experts=[0,1,2,4,5,6,12,13]; c1:bw=10,experts=[15]; c5:bw=46,experts=[4,5,6,13]; c8:bw=34,experts=[4,6,13]; c3:bw=10,experts=[6]; c0:bw=59,experts=[0,4,5,6,13]","2.3152,3.4903,4.6381,5.6656,0.5416,20.7984,6.6567,8.0088,0.8875,7.5954"
25,2026-09-19 09:31:18,Ours,0.01,0.8003819758525376,64.91,73.97,20,64.9397,1:04.94,60.8622,2.7881,1.2879,1624.9991,27:05.00,10,"9,6,4,3,5,1,8,2,0,7",9:76;6:30;4:110;3:26;5:120;1:92;8:103;2:24;0:106;7:75,"9:[0,1,2,4,5,6,13];6:[4,6,13];4:[0,1,2,4,5,6,11,12,13,14,15];3:[4,6];5:[0,1,2,4,5,6,8,10,11,13,14,15];1:[0,1,2,4,5,6,8,13,15];8:[0,1,2,4,5,6,8,11,12,13];2:[4,6];0:[0,1,2,4,5,6,8,11,13,15];7:[0,1,4,5,6,8,13]","c9:bw=76,experts=[0,1,2,4,5,6,13]; c6:bw=30,experts=[4,6,13]; c4:bw=110,experts=[0,1,2,4,5,6,11,12,13,14,15]; c3:bw=26,experts=[4,6]; c5:bw=120,experts=[0,1,2,4,5,6,8,10,11,13,14,15]; c1:bw=92,experts=[0,1,2,4,5,6,8,13,15]; c8:bw=103,experts=[0,1,2,4,5,6,8,11,12,13]; c2:bw=24,experts=[4,6]; c0:bw=106,experts=[0,1,2,4,5,6,8,11,13,15]; c7:bw=75,experts=[0,1,4,5,6,8,13]","5.5241,2.2818,3.4512,0.8900,6.7411,22.5839,7.4447,0.5328,7.2387,4.1740"
26,2026-09-19 09:32:22,Ours,0.01,0.8978167072852449,77.37,77.37,26,64.2157,1:04.22,60.2683,2.6699,1.276,1689.2322,28:09.23,10,"3,6,9,7,1,5,2,8,0,4",3:84;6:63;9:95;7:59;1:63;5:39;2:56;8:101;0:20;4:90,"3:[0,1,4,5,6,8,12,13];6:[0,1,4,5,6,13];9:[0,1,2,4,5,6,8,13,14];7:[0,4,5,6,13];1:[0,4,5,6,8,13];5:[4,6,13];2:[4,5,6,12,13];8:[0,1,2,4,5,6,8,11,12,13];0:[4,6];4:[0,1,2,4,5,6,11,12,13]","c3:bw=84,experts=[0,1,4,5,6,8,12,13]; c6:bw=63,experts=[0,1,4,5,6,13]; c9:bw=95,experts=[0,1,2,4,5,6,8,13,14]; c7:bw=59,experts=[0,4,5,6,13]; c1:bw=63,experts=[0,4,5,6,8,13]; c5:bw=39,experts=[4,6,13]; c2:bw=56,experts=[4,5,6,12,13]; c8:bw=101,experts=[0,1,2,4,5,6,8,11,12,13]; c0:bw=20,experts=[4,6]; c4:bw=90,experts=[0,1,2,4,5,6,11,12,13]","0.8750,2.3459,5.6649,4.2911,20.8935,6.5997,0.5330,8.1743,7.5224,3.3685"
27,2026-09-19 09:33:27,Ours,0.01,0.8192875026935045,68.78,77.37,26,65.34,1:05.34,61.2398,2.7559,1.3428,1754.5915,29:14.59,10,"7,1,4,0,9,2,8,3,6,5",7:97;1:117;4:23;0:68;9:34;2:37;8:104;3:40;6:119;5:69,"7:[0,1,2,4,5,6,8,12,13];1:[0,1,2,4,5,6,8,11,13,14,15];4:[4,6];0:[0,2,4,5,6,13];9:[4,6,13];2:[4,6,13];8:[0,1,2,4,5,6,8,11,12,13];3:[0,2,4,6];6:[0,1,2,4,5,6,8,10,11,13,15];5:[0,2,4,5,6,13]","c7:bw=97,experts=[0,1,2,4,5,6,8,12,13]; c1:bw=117,experts=[0,1,2,4,5,6,8,11,13,14,15]; c4:bw=23,experts=[4,6]; c0:bw=68,experts=[0,2,4,5,6,13]; c9:bw=34,experts=[4,6,13]; c2:bw=37,experts=[4,6,13]; c8:bw=104,experts=[0,1,2,4,5,6,8,11,12,13]; c3:bw=40,experts=[0,2,4,6]; c6:bw=119,experts=[0,1,2,4,5,6,8,10,11,13,15]; c5:bw=69,experts=[0,2,4,5,6,13]","4.2175,22.6713,3.6132,7.1333,5.4992,0.5600,7.7673,0.9190,2.2905,6.5685"
28,2026-09-19 09:34:32,Ours,0.01,0.8574719636003545,75.75,77.37,26,64.4424,1:04.44,60.5926,2.5101,1.3383,1819.0548,30:19.05,10,"6,9,0,8,2,5,1,3,4,7",6:56;9:92;0:89;8:56;2:10;5:63;1:47;3:22;4:14;7:10,"6:[0,4,5,6,13];9:[0,1,2,4,5,6,12,13,14];0:[0,1,2,4,5,6,8,13];8:[0,4,5,6,13];2:[4];5:[0,2,4,5,6,13];1:[0,4,6,13];3:[4,6];4:[6];7:[4]","c6:bw=56,experts=[0,4,5,6,13]; c9:bw=92,experts=[0,1,2,4,5,6,12,13,14]; c0:bw=89,experts=[0,1,2,4,5,6,8,13]; c8:bw=56,experts=[0,4,5,6,13]; c2:bw=10,experts=[4]; c5:bw=63,experts=[0,2,4,5,6,13]; c1:bw=47,experts=[0,4,6,13]; c3:bw=22,experts=[4,6]; c4:bw=14,experts=[6]; c7:bw=10,experts=[4]","2.4797,5.6898,7.4433,8.1780,0.5427,6.7905,20.8373,0.8646,3.4753,4.2914"
29,2026-09-19 09:35:37,Ours,0.01,0.8129622996535468,71.5,77.37,26,65.1291,1:05.13,61.1393,2.679,1.3093,1884.2039,31:24.20,10,"4,0,1,9,6,8,7,3,2,5",4:72;0:83;1:63;9:82;6:81;8:63;7:40;3:60;2:34;5:63,"4:[0,1,4,5,6,13,14];0:[0,1,2,4,5,6,8,13];1:[0,1,4,5,6,13];9:[0,1,2,4,5,6,13,14];6:[0,1,2,4,5,6,8,13];8:[0,2,4,5,6,13];7:[4,5,6,13];3:[0,1,4,5,6,13];2:[4,6,13];5:[0,2,4,5,6,13]","c4:bw=72,experts=[0,1,4,5,6,13,14]; c0:bw=83,experts=[0,1,2,4,5,6,8,13]; c1:bw=63,experts=[0,1,4,5,6,13]; c9:bw=82,experts=[0,1,2,4,5,6,13,14]; c6:bw=81,experts=[0,1,2,4,5,6,8,13]; c8:bw=63,experts=[0,2,4,5,6,13]; c7:bw=40,experts=[4,5,6,13]; c3:bw=60,experts=[0,1,4,5,6,13]; c2:bw=34,experts=[4,6,13]; c5:bw=63,experts=[0,2,4,5,6,13]","3.6293,7.1245,22.4408,5.6164,2.3823,7.7608,4.0694,0.8798,0.5167,6.7194"
30,2026-09-19 09:36:41,Ours,0.01,0.8395861379111865,76.8,77.37,26,64.5166,1:04.52,60.4374,2.7541,1.3236,1948.7393,32:28.74,10,"5,1,9,4,0,8,6,7,3,2",5:116;1:67;9:103;4:97;0:33;8:78;6:20;7:23;3:111;2:51,"5:[0,1,2,4,5,6,10,11,13,14,15];1:[0,1,4,5,6,13];9:[0,1,2,4,5,6,8,12,13,14];4:[0,1,2,4,5,6,12,13,15];0:[4,6,13];8:[0,2,4,5,6,12,13];6:[4,6];7:[4,6];3:[0,1,2,4,5,6,8,9,11,12,13];2:[2,4,5,6,13]","c5:bw=116,experts=[0,1,2,4,5,6,10,11,13,14,15]; c1:bw=67,experts=[0,1,4,5,6,13]; c9:bw=103,experts=[0,1,2,4,5,6,8,12,13,14]; c4:bw=97,experts=[0,1,2,4,5,6,12,13,15]; c0:bw=33,experts=[4,6,13]; c8:bw=78,experts=[0,2,4,5,6,12,13]; c6:bw=20,experts=[4,6]; c7:bw=23,experts=[4,6]; c3:bw=111,experts=[0,1,2,4,5,6,8,9,11,12,13]; c2:bw=51,experts=[2,4,5,6,13]","6.7558,20.8497,5.4675,3.6588,7.6656,7.9791,2.4068,4.2283,0.8827,0.5432"
31,2026-09-19 09:37:47,Ours,0.01,0.800016149301096,69.35,77.37,26,65.3227,1:05.32,61.2599,2.7835,1.2779,2014.0802,33:34.08,10,"6,4,9,1,5,8,3,2,0,7",6:55;4:36;9:85;1:57;5:116;8:62;3:45;2:29;0:89;7:119,"6:[0,2,4,6,13];4:[4,6,13];9:[0,1,2,4,5,6,13,14];1:[0,2,4,6,13];5:[0,1,2,4,5,6,10,11,13,14,15];8:[0,2,4,5,6,13];3:[0,4,5,6];2:[4,6];0:[0,1,2,4,5,6,8,13];7:[0,1,2,4,5,6,8,9,10,11,13]","c6:bw=55,experts=[0,2,4,6,13]; c4:bw=36,experts=[4,6,13]; c9:bw=85,experts=[0,1,2,4,5,6,13,14]; c1:bw=57,experts=[0,2,4,6,13]; c5:bw=116,experts=[0,1,2,4,5,6,10,11,13,14,15]; c8:bw=62,experts=[0,2,4,5,6,13]; c3:bw=45,experts=[0,4,5,6]; c2:bw=29,experts=[4,6]; c0:bw=89,experts=[0,1,2,4,5,6,8,13]; c7:bw=119,experts=[0,1,2,4,5,6,8,9,10,11,13]","2.2547,3.3813,5.5292,22.9385,6.8256,7.3919,0.8779,0.5425,7.2094,4.3088"
32,2026-09-19 09:38:51,Ours,0.01,0.8489158918791017,73.52,77.37,26,64.3653,1:04.37,60.4217,2.6424,1.2998,2078.4643,34:38.46,10,"8,5,4,7,0,1,3,6,2,9",8:40;5:67;4:92;7:88;0:86;1:40;3:53;6:51;2:102;9:59,"8:[3,4,7,14];5:[0,4,5,6,7,13];4:[0,1,3,4,5,6,7,12,13];7:[0,3,4,5,6,7,13,14];0:[0,3,4,5,6,7,9,13];1:[3,4,7,9];3:[3,4,6,7,14];6:[3,4,6,7,13];2:[0,3,4,5,6,7,9,12,13,14];9:[3,4,6,7,13]","c8:bw=40,experts=[3,4,7,14]; c5:bw=67,experts=[0,4,5,6,7,13]; c4:bw=92,experts=[0,1,3,4,5,6,7,12,13]; c7:bw=88,experts=[0,3,4,5,6,7,13,14]; c0:bw=86,experts=[0,3,4,5,6,7,9,13]; c1:bw=40,experts=[3,4,7,9]; c3:bw=53,experts=[3,4,6,7,14]; c6:bw=51,experts=[3,4,6,7,13]; c2:bw=102,experts=[0,3,4,5,6,7,9,12,13,14]; c9:bw=59,experts=[3,4,6,7,13]","8.0365,7.0008,3.4812,4.2190,7.5239,20.7575,0.9026,2.3898,0.5419,5.5684"
33,2026-09-19 09:39:54,Ours,0.01,0.7847721170486487,72.82,77.37,26,62.7281,1:02.73,58.6425,2.804,1.2801,2141.2138,35:41.21,10,"7,1,3,6,5,9,2,8,4,0",7:99;1:65;3:132;6:69;5:55;9:79;2:44;8:94;4:85;0:118,"7:[0,1,2,4,5,6,8,12,13];1:[0,2,4,5,6,13];3:[0,1,2,4,5,6,8,9,11,12,13,14,15];6:[0,1,4,5,6,13];5:[0,4,5,6,13];9:[0,1,4,5,6,13,14];2:[4,5,6,13];8:[0,1,2,4,5,6,8,12,13];4:[0,1,4,5,6,12,13,14];0:[0,1,2,4,5,6,8,12,13,14,15]","c7:bw=99,experts=[0,1,2,4,5,6,8,12,13]; c1:bw=65,experts=[0,2,4,5,6,13]; c3:bw=132,experts=[0,1,2,4,5,6,8,9,11,12,13,14,15]; c6:bw=69,experts=[0,1,4,5,6,13]; c5:bw=55,experts=[0,4,5,6,13]; c9:bw=79,experts=[0,1,4,5,6,13,14]; c2:bw=44,experts=[4,5,6,13]; c8:bw=94,experts=[0,1,2,4,5,6,8,12,13]; c4:bw=85,experts=[0,1,4,5,6,12,13,14]; c0:bw=118,experts=[0,1,2,4,5,6,8,12,13,14,15]","4.0725,20.7023,0.8656,2.2345,6.7417,5.5134,0.5249,7.4013,3.5208,7.0655"
34,2026-09-19 09:40:57,Ours,0.01,0.839294325067832,76.71,77.37,26,63.0223,1:03.02,58.8905,2.8595,1.2708,2204.2566,36:44.26,10,"4,1,6,9,8,0,5,7,3,2",4:87;1:88;6:91;9:128;8:79;0:42;5:113;7:61;3:137;2:101,"4:[0,1,4,5,6,13,14,15];1:[0,2,4,5,6,8,10,13];6:[0,1,2,4,5,6,8,11,13];9:[0,1,2,4,5,6,8,9,11,12,13,14];8:[2,4,5,6,8,12,13];0:[4,5,6,13];5:[0,1,2,4,5,6,9,10,11,13,15];7:[0,2,4,5,6,13];3:[0,1,2,4,5,6,8,9,10,11,12,13,15];2:[0,1,2,4,5,6,8,9,12,13]","c4:bw=87,experts=[0,1,4,5,6,13,14,15]; c1:bw=88,experts=[0,2,4,5,6,8,10,13]; c6:bw=91,experts=[0,1,2,4,5,6,8,11,13]; c9:bw=128,experts=[0,1,2,4,5,6,8,9,11,12,13,14]; c8:bw=79,experts=[2,4,5,6,8,12,13]; c0:bw=42,experts=[4,5,6,13]; c5:bw=113,experts=[0,1,2,4,5,6,9,10,11,13,15]; c7:bw=61,experts=[0,2,4,5,6,13]; c3:bw=137,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15]; c2:bw=101,experts=[0,1,2,4,5,6,8,9,12,13]","3.3484,20.7174,2.2712,5.6084,7.7532,6.9504,6.6882,4.1481,0.8901,0.5150"
35,2026-09-19 09:41:59,Ours,0.01,0.8062052600014299,73.37,77.37,26,62.4538,1:02.45,58.5495,2.6349,1.2634,2266.7304,37:46.73,10,"4,0,1,6,2,8,9,7,5,3",4:62;0:38;1:58;6:83;2:86;8:94;9:51;7:90;5:77;3:45,"4:[0,4,5,6,9,13];0:[4,6,13];1:[0,4,5,6,13];6:[0,1,2,4,5,6,9,13];2:[0,2,4,5,6,8,12,13];8:[0,1,2,4,5,6,9,12,13];9:[0,1,4,6,13];7:[0,1,2,4,5,6,8,12,13];5:[0,1,2,4,5,6,13];3:[4,5,6,13]","c4:bw=62,experts=[0,4,5,6,9,13]; c0:bw=38,experts=[4,6,13]; c1:bw=58,experts=[0,4,5,6,13]; c6:bw=83,experts=[0,1,2,4,5,6,9,13]; c2:bw=86,experts=[0,2,4,5,6,8,12,13]; c8:bw=94,experts=[0,1,2,4,5,6,9,12,13]; c9:bw=51,experts=[0,1,4,6,13]; c7:bw=90,experts=[0,1,2,4,5,6,8,12,13]; c5:bw=77,experts=[0,1,2,4,5,6,13]; c3:bw=45,experts=[4,5,6,13]","3.3697,7.1104,20.6095,2.2694,0.5407,7.5000,5.4616,4.1405,6.6963,0.8513"
36,2026-09-19 09:43:03,Ours,0.01,0.8193348059152706,80.37,80.37,36,63.4896,1:03.49,59.3573,2.8378,1.2931,2330.2407,38:50.24,10,"9,0,3,7,6,5,1,4,8,2",9:70;0:68;3:113;7:51;6:82;5:93;1:16;4:140;8:97;2:95,"9:[0,1,2,4,5,6,13];0:[0,1,4,5,6,13];3:[0,1,2,4,5,6,8,9,11,12,13];7:[0,4,5,6,13];6:[0,1,2,4,5,6,13,14];5:[0,1,2,3,4,5,6,11,13];1:[4];4:[0,1,2,4,5,6,8,9,10,11,12,13,14,15];8:[0,1,2,4,5,6,8,12,13];2:[0,1,2,4,5,6,8,12,13]","c9:bw=70,experts=[0,1,2,4,5,6,13]; c0:bw=68,experts=[0,1,4,5,6,13]; c3:bw=113,experts=[0,1,2,4,5,6,8,9,11,12,13]; c7:bw=51,experts=[0,4,5,6,13]; c6:bw=82,experts=[0,1,2,4,5,6,13,14]; c5:bw=93,experts=[0,1,2,3,4,5,6,11,13]; c1:bw=16,experts=[4]; c4:bw=140,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15]; c8:bw=97,experts=[0,1,2,4,5,6,8,12,13]; c2:bw=95,experts=[0,1,2,4,5,6,8,12,13]","5.5209,7.4677,0.8832,4.1668,2.3383,6.5909,20.4571,3.3661,8.0374,0.5288"
37,2026-09-19 09:44:05,Ours,0.01,0.7766845557709361,74.2,80.37,36,62.5876,1:02.59,58.5654,2.6947,1.3261,2392.8485,39:52.85,10,"1,5,2,6,4,7,9,0,3,8",1:34;5:74;2:68;6:123;4:74;7:79;9:75;0:103;3:68;8:11,"1:[4,6,13];5:[0,1,2,4,5,6,13];2:[0,4,5,6,12,13];6:[0,1,2,4,5,6,8,11,12,13,14,15];4:[0,1,4,5,6,13,15];7:[0,4,5,6,9,12,13];9:[0,1,4,5,6,13,14];0:[0,1,2,4,5,6,8,10,13,15];3:[0,1,4,5,6,13];8:[4]","c1:bw=34,experts=[4,6,13]; c5:bw=74,experts=[0,1,2,4,5,6,13]; c2:bw=68,experts=[0,4,5,6,12,13]; c6:bw=123,experts=[0,1,2,4,5,6,8,11,12,13,14,15]; c4:bw=74,experts=[0,1,4,5,6,13,15]; c7:bw=79,experts=[0,4,5,6,9,12,13]; c9:bw=75,experts=[0,1,4,5,6,13,14]; c0:bw=103,experts=[0,1,2,4,5,6,8,10,13,15]; c3:bw=68,experts=[0,1,4,5,6,13]; c8:bw=11,experts=[4]","20.7169,6.7469,0.5443,2.2372,3.3786,4.0792,5.5288,7.0716,0.8896,7.3722"
38,2026-09-19 09:45:08,Ours,0.01,0.8480436523385798,78.89,80.37,36,62.7517,1:02.75,58.8274,2.612,1.3109,2455.6224,40:55.62,10,"8,6,4,1,5,2,3,7,9,0",8:87;6:32;4:98;1:58;5:10;2:10;3:72;7:96;9:49;0:76,"8:[2,4,5,6,8,12,13,15];6:[4,6,13];4:[0,1,4,5,6,12,13,14,15];1:[0,4,5,6,13];5:[4];2:[10];3:[0,1,4,5,6,12,13];7:[0,1,4,5,6,8,12,13,15];9:[4,6,10,13];0:[0,1,4,5,6,8,13]","c8:bw=87,experts=[2,4,5,6,8,12,13,15]; c6:bw=32,experts=[4,6,13]; c4:bw=98,experts=[0,1,4,5,6,12,13,14,15]; c1:bw=58,experts=[0,4,5,6,13]; c5:bw=10,experts=[4]; c2:bw=10,experts=[10]; c3:bw=72,experts=[0,1,4,5,6,12,13]; c7:bw=96,experts=[0,1,4,5,6,8,12,13,15]; c9:bw=49,experts=[4,6,10,13]; c0:bw=76,experts=[0,1,4,5,6,8,13]","7.9334,2.3086,3.3835,20.6484,6.5597,0.5425,0.8588,4.1015,5.5891,6.9019"
39,2026-09-19 09:46:11,Ours,0.01,0.78522454203178,76.11,80.37,36,62.4087,1:02.41,58.4267,2.6657,1.3149,2518.0526,41:58.05,10,"3,0,1,7,6,8,2,4,9,5",3:49;0:10;1:84;7:75;6:58;8:84;2:68;4:67;9:45;5:141,"3:[4,5,6,13];0:[4];1:[0,1,2,4,5,6,12,13];7:[0,1,4,5,6,12,13];6:[2,4,5,6,13];8:[0,2,4,5,6,10,12,13];2:[4,6,11,12,13,15];4:[0,1,4,5,6,13];9:[4,6,13,15];5:[0,1,2,4,5,6,8,9,10,11,12,13,14,15]","c3:bw=49,experts=[4,5,6,13]; c0:bw=10,experts=[4]; c1:bw=84,experts=[0,1,2,4,5,6,12,13]; c7:bw=75,experts=[0,1,4,5,6,12,13]; c6:bw=58,experts=[2,4,5,6,13]; c8:bw=84,experts=[0,2,4,5,6,10,12,13]; c2:bw=68,experts=[4,6,11,12,13,15]; c4:bw=67,experts=[0,1,4,5,6,13]; c9:bw=45,experts=[4,6,13,15]; c5:bw=141,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15]","0.8780,7.1399,20.5994,4.1026,2.1905,7.4780,0.5359,3.4088,5.5671,6.5264"
40,2026-09-19 09:47:14,Ours,0.01,0.7988090618193202,79.06,80.37,36,62.9463,1:02.95,58.8722,2.729,1.3436,2581.0216,43:01.02,10,"8,1,5,6,2,7,3,4,9,0",8:49;1:79;5:60;6:88;2:123;7:125;3:13;4:36;9:75;0:67,"8:[4,5,6,13];1:[0,1,2,4,5,6,13];5:[0,2,4,5,6,13];6:[0,1,2,4,5,6,8,13];2:[0,1,2,4,5,6,8,9,11,12,13,15];7:[0,1,2,4,5,6,8,9,10,11,12,13];3:[4];4:[4,6,13];9:[0,1,2,4,5,6,13];0:[0,1,4,5,6,13]","c8:bw=49,experts=[4,5,6,13]; c1:bw=79,experts=[0,1,2,4,5,6,13]; c5:bw=60,experts=[0,2,4,5,6,13]; c6:bw=88,experts=[0,1,2,4,5,6,8,13]; c2:bw=123,experts=[0,1,2,4,5,6,8,9,11,12,13,15]; c7:bw=125,experts=[0,1,2,4,5,6,8,9,10,11,12,13]; c3:bw=13,experts=[4]; c4:bw=36,experts=[4,6,13]; c9:bw=75,experts=[0,1,2,4,5,6,13]; c0:bw=67,experts=[0,1,4,5,6,13]","7.8114,20.7165,6.5991,2.2575,0.5284,4.1156,0.8936,3.4523,5.5967,6.9010"
41,2026-09-19 09:48:16,Ours,0.01,0.7940146866038341,73.07,80.37,36,62.3733,1:02.37,58.2552,2.7821,1.3344,2643.4171,44:03.42,10,"2,6,8,1,4,5,7,3,9,0",2:101;6:10;8:107;1:15;4:95;5:116;7:129;3:75;9:101;0:10,"2:[0,1,2,4,5,6,8,9,12,13];6:[4];8:[0,1,2,4,5,6,8,9,12,13];1:[4];4:[0,1,4,5,6,12,13,14,15];5:[0,1,2,4,5,6,10,11,13,14,15];7:[0,1,2,4,5,6,8,9,10,11,12,13];3:[0,1,4,5,6,12,13];9:[0,1,2,4,5,6,8,12,13,14];0:[11]","c2:bw=101,experts=[0,1,2,4,5,6,8,9,12,13]; c6:bw=10,experts=[4]; c8:bw=107,experts=[0,1,2,4,5,6,8,9,12,13]; c1:bw=15,experts=[4]; c4:bw=95,experts=[0,1,4,5,6,12,13,14,15]; c5:bw=116,experts=[0,1,2,4,5,6,10,11,13,14,15]; c7:bw=129,experts=[0,1,2,4,5,6,8,9,10,11,12,13]; c3:bw=75,experts=[0,1,4,5,6,12,13]; c9:bw=101,experts=[0,1,2,4,5,6,8,12,13,14]; c0:bw=10,experts=[11]","0.5478,2.2655,7.5543,20.6116,3.3349,6.5518,4.1408,0.8666,5.5708,6.8110"
42,2026-09-19 09:49:19,Ours,0.01,0.787622516269517,80.16,80.37,36,62.8853,1:02.89,58.8,2.7843,1.2995,2706.3251,45:06.33,10,"5,1,3,9,6,0,7,4,8,2",5:95;1:92;3:91;9:96;6:64;0:28;7:37;4:103;8:79;2:76,"5:[0,1,2,4,5,6,11,13,15];1:[0,1,2,4,5,6,8,13,15];3:[0,1,4,5,6,8,9,12,13];9:[0,1,2,4,5,6,12,13,14];6:[0,1,4,5,6,13];0:[4,6];7:[0,4,6];4:[0,1,2,4,5,6,9,12,13,15];8:[0,2,4,5,6,12,13];2:[0,1,4,5,6,12,13]","c5:bw=95,experts=[0,1,2,4,5,6,11,13,15]; c1:bw=92,experts=[0,1,2,4,5,6,8,13,15]; c3:bw=91,experts=[0,1,4,5,6,8,9,12,13]; c9:bw=96,experts=[0,1,2,4,5,6,12,13,14]; c6:bw=64,experts=[0,1,4,5,6,13]; c0:bw=28,experts=[4,6]; c7:bw=37,experts=[0,4,6]; c4:bw=103,experts=[0,1,2,4,5,6,9,12,13,15]; c8:bw=79,experts=[0,2,4,5,6,12,13]; c2:bw=76,experts=[0,1,4,5,6,12,13]","6.7140,20.7304,0.8720,5.5247,2.1981,7.0007,4.1487,3.4324,7.6599,0.5191"
43,2026-09-19 09:50:22,Ours,0.01,0.7813927813435138,75.57,80.37,36,62.8717,1:02.87,58.7676,2.7782,1.3243,2769.2201,46:09.22,10,"5,1,2,8,9,7,4,6,3,0",5:100;1:110;2:96;8:85;9:60;7:40;4:65;6:23;3:122;0:40,"5:[0,1,2,4,5,6,10,11,13,15];1:[0,1,2,4,5,6,8,11,12,13,14];2:[0,2,4,5,6,8,9,12,13];8:[0,2,4,5,6,11,12,13];9:[0,1,4,5,6,13];7:[4,5,6,13];4:[0,1,4,5,6,13];6:[4,10];3:[0,1,2,4,5,6,8,9,11,12,13,15];0:[4,5,6,13]","c5:bw=100,experts=[0,1,2,4,5,6,10,11,13,15]; c1:bw=110,experts=[0,1,2,4,5,6,8,11,12,13,14]; c2:bw=96,experts=[0,2,4,5,6,8,9,12,13]; c8:bw=85,experts=[0,2,4,5,6,11,12,13]; c9:bw=60,experts=[0,1,4,5,6,13]; c7:bw=40,experts=[4,5,6,13]; c4:bw=65,experts=[0,1,4,5,6,13]; c6:bw=23,experts=[4,10]; c3:bw=122,experts=[0,1,2,4,5,6,8,9,11,12,13,15]; c0:bw=40,experts=[4,5,6,13]","6.8777,20.7897,0.5523,7.4319,5.5107,4.1509,3.4305,2.2640,0.8842,6.8757"
44,2026-09-19 09:51:26,Ours,0.01,0.7908648041748684,81.94,81.94,44,63.7635,1:03.76,59.56,2.8877,1.3143,2833.0073,47:13.01,10,"0,3,4,2,7,5,6,9,8,1",0:125;3:88;4:54;2:69;7:142;5:46;6:39;9:70;8:65;1:84,"0:[0,1,2,4,5,6,8,9,11,12,13,15];3:[0,1,4,5,6,9,12,13];4:[0,4,5,6,13];2:[2,4,5,6,12,13];7:[0,1,2,4,5,6,8,9,10,11,12,13,14,15];5:[4,5,6,13];6:[4,6,13];9:[0,1,2,4,5,6,13];8:[2,4,5,6,12,13];1:[0,1,2,4,5,6,8,13]","c0:bw=125,experts=[0,1,2,4,5,6,8,9,11,12,13,15]; c3:bw=88,experts=[0,1,4,5,6,9,12,13]; c4:bw=54,experts=[0,4,5,6,13]; c2:bw=69,experts=[2,4,5,6,12,13]; c7:bw=142,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15]; c5:bw=46,experts=[4,5,6,13]; c6:bw=39,experts=[4,6,13]; c9:bw=70,experts=[0,1,2,4,5,6,13]; c8:bw=65,experts=[2,4,5,6,12,13]; c1:bw=84,experts=[0,1,2,4,5,6,8,13]","7.3590,0.8964,3.3889,0.5314,4.1139,6.7050,2.3498,5.5917,7.7797,20.8441"
